dates,satname,nzd0577-0000,nzd0577-0001,nzd0577-0002,nzd0577-0003,nzd0577-0004
2017-02-08 22:12:58.815000,L8,,,172.08,174.72,141.68
2017-02-08 22:13:22.774000,L8,163.29,179.66,174.86,176.62,145.48
2017-03-05 22:07:02.841000,L8,,,77.43,65.71,134.36
2017-03-21 22:06:52.698000,L8,191.00,40.70,25.77,47.76,75.82
2017-03-28 22:13:00.546000,L8,135.84,,174.01,175.72,149.30
2017-04-06 22:06:45.830000,L8,193.16,182.73,178.36,181.55,176.06
2017-04-22 22:06:36.244000,L8,130.63,,174.65,176.32,138.71
2017-04-29 22:12:18.412000,L8,191.13,183.05,179.46,180.29,173.20
2017-05-24 22:06:46.292000,L8,192.12,183.80,179.53,178.85,159.24
2017-06-09 22:06:54.260000,L8,194.07,183.80,179.60,177.07,
2017-06-25 22:06:59.518000,L8,197.11,159.49,65.43,184.53,92.23
2017-07-02 22:12:47.839000,L8,193.34,183.37,115.71,179.73,143.00
2017-07-02 22:13:11.807000,L8,140.52,188.03,184.69,184.15,174.18
2017-08-03 22:12:59.825000,L8,199.30,162.40,69.78,186.97,181.75
2017-08-03 22:13:23.788000,L8,200.43,161.57,67.83,188.11,186.29
2017-08-28 22:07:19.886000,L8,160.58,72.05,55.04,35.34,178.79
2017-11-16 22:07:28.249000,L8,192.59,184.57,182.55,184.30,183.18
2017-12-02 22:07:22.770000,L8,132.11,,174.03,176.76,148.29
2018-01-19 22:07:14.526000,L8,132.24,,174.41,178.14,151.15
2018-01-26 22:12:57.087000,L8,136.40,,,,
2018-01-26 22:13:21.037000,L8,185.13,174.15,,,
2018-02-11 22:12:50.362000,L8,162.77,179.53,176.41,175.87,152.11
2018-02-11 22:13:14.321000,L8,130.55,,170.60,171.67,142.38
2018-02-20 22:07:00.077000,L8,,,166.63,163.23,
2018-03-15 22:12:34.251000,L8,183.83,179.95,178.92,178.62,174.64
2018-03-24 22:06:44.096000,L8,190.80,180.67,67.04,47.98,73.51
2018-03-31 22:12:27.765000,L8,179.92,,175.25,172.86,150.05
2018-03-31 22:12:51.719000,L8,135.59,,172.13,169.83,142.72
2018-04-25 22:06:26.771000,L8,190.86,184.79,182.59,181.31,175.81
2018-05-02 22:12:09.737000,L8,140.22,,179.19,177.66,110.57
2018-05-02 22:12:33.692000,L8,139.93,,118.53,177.31,111.34
2018-05-18 22:12:22.813000,L8,194.23,186.64,188.98,183.87,175.90
2018-05-27 22:06:04.650000,L8,190.63,183.80,114.46,179.25,151.87
2018-06-19 22:11:57.514000,L8,165.94,187.34,187.64,181.83,160.18
2018-06-19 22:12:21.473000,L8,199.33,189.28,190.21,184.12,176.00
2018-06-28 22:06:16.147000,L8,168.10,184.08,182.22,180.20,148.45
2018-08-31 22:06:47.157000,L8,186.59,179.22,176.97,176.08,140.61
2018-09-07 22:12:36.278000,L8,157.20,128.29,66.12,177.57,164.16
2018-09-07 22:13:00.241000,L8,155.70,147.91,24.92,178.52,170.66
2018-09-23 22:12:41.211000,L8,182.82,178.77,176.22,175.53,139.64
2018-10-02 22:06:59.122000,L8,195.01,187.09,184.52,183.67,179.13
2018-10-18 22:07:05.594000,L8,184.15,176.98,171.56,174.42,134.83
2018-11-03 22:07:09.298000,L8,193.71,186.76,184.76,183.48,178.66
2018-11-10 22:12:56.881000,L8,188.65,183.02,182.84,179.55,176.98
2018-11-10 22:13:20.844000,L8,183.18,176.30,175.24,171.78,140.35
2018-12-21 22:07:06.566000,L8,133.04,,172.55,174.02,138.26
2019-01-22 22:07:02.132000,L8,153.56,148.16,80.44,75.39,68.21
2019-02-07 22:06:59.544000,L8,181.89,178.91,65.36,31.48,76.15
2019-02-14 22:12:45.337000,L8,133.27,90.71,175.55,173.92,145.89
2019-02-14 22:13:09.296000,L8,187.46,185.34,181.08,178.90,169.39
2019-03-02 22:12:41.167000,L8,182.19,179.02,178.32,177.13,150.36
2019-03-02 22:13:05.126000,L8,188.16,183.57,184.37,181.52,180.18
2019-03-18 22:12:35.978000,L8,182.96,,73.71,173.29,142.70
2019-03-18 22:12:59.932000,L8,191.05,184.72,184.16,181.30,178.15
2019-03-27 22:06:47.460000,L8,195.82,187.37,188.80,183.14,181.51
2019-04-03 22:12:32.527000,L8,188.93,179.72,179.15,178.34,152.53
2019-04-03 22:12:56.485000,L8,190.70,181.13,180.98,180.01,174.02
2019-04-12 22:06:42.607000,L8,192.82,183.32,66.46,47.49,85.42
2019-04-19 22:12:26.487000,L8,140.29,,177.86,177.99,146.74
2019-05-05 22:12:52.815000,L8,,,178.40,175.92,139.94
2019-05-21 22:12:39.194000,L8,194.18,183.11,185.06,180.74,148.50
2019-06-06 22:12:47.153000,L8,,,179.20,177.74,
2019-06-06 22:13:11.112000,L8,192.01,,185.68,180.70,145.88
2019-07-17 22:07:10.971000,L8,189.69,183.35,183.47,178.65,144.29
2019-08-02 22:07:17.867000,L8,193.58,187.32,187.53,183.49,178.04
2019-08-18 22:07:23.116000,L8,194.75,190.30,191.30,184.89,179.98
2019-08-25 22:13:11.637000,L8,182.78,,174.30,171.61,
2019-08-25 22:13:35.591000,L8,189.85,156.58,178.91,175.83,91.48
2019-09-10 22:13:15.713000,L8,193.93,187.87,187.52,182.41,173.58
2019-09-26 22:13:21.074000,L8,,,178.65,173.22,147.54
2019-10-05 22:07:36.198000,L8,185.03,177.73,62.08,172.28,141.17
2019-10-21 22:07:37.761000,L8,191.66,184.00,181.57,179.62,177.12
2019-10-28 22:13:24.474000,L8,150.84,144.24,20.04,30.70,166.64
2019-10-28 22:13:48.433000,L8,180.81,178.87,65.02,173.41,144.23
2019-11-29 22:13:20.022000,L8,194.99,189.30,193.96,184.35,184.97
2019-11-29 22:13:43.981000,L8,159.27,151.79,65.47,35.75,74.32
2019-12-31 22:13:14.062000,L8,237.21,239.45,240.97,233.98,235.92
2019-12-31 22:13:38.020000,L8,237.19,239.07,240.63,233.81,235.57
2020-01-09 22:07:25.588000,L8,240.72,244.50,247.25,231.00,225.06
2020-01-16 22:13:10.914000,L8,190.95,185.91,181.44,179.34,174.88
2020-01-16 22:13:34.872000,L8,191.20,186.39,181.78,179.75,176.71
2020-01-25 22:07:21.445000,L8,186.71,182.35,181.47,179.24,174.84
2020-02-01 22:13:05.644000,L8,191.35,188.66,186.80,181.74,183.13
2020-02-10 22:07:16.756000,L8,182.28,179.24,178.42,176.41,151.86
2020-02-26 22:07:12.690000,L8,134.19,,176.36,173.34,144.82
2020-03-04 22:12:56.927000,L8,,,171.93,170.11,136.17
2020-03-04 22:13:20.890000,L8,186.94,180.63,180.36,177.35,147.98
2020-03-13 22:07:06.074000,L8,198.31,192.56,199.08,186.82,215.96
2020-04-14 22:06:50.036000,L8,166.99,,172.62,173.01,138.56
2020-04-21 22:12:33.691000,L8,191.56,161.93,180.16,48.20,173.03
2020-05-07 22:12:24.481000,L8,187.58,181.65,178.50,177.41,152.02
2020-05-07 22:12:48.436000,L8,161.30,162.11,28.78,181.04,37.59
2020-05-16 22:06:39.488000,L8,192.91,184.16,179.16,177.04,147.30
2020-06-01 22:06:44.481000,L8,163.11,126.70,49.68,183.04,90.90
2020-06-08 22:12:59.859000,L8,196.27,185.52,115.54,181.77,150.43
2020-07-10 22:12:51.600000,L8,195.85,,183.08,78.76,149.38
2020-07-10 22:13:15.559000,L8,201.55,189.97,194.24,187.72,179.46
2020-07-19 22:07:07.773000,L8,196.59,158.06,31.06,182.57,175.20
2020-07-26 22:12:56.525000,L8,159.40,156.92,28.21,185.41,177.55
2020-07-26 22:13:20.488000,L8,195.11,186.39,187.29,181.66,172.96
2020-08-04 22:07:11.601000,L8,210.26,233.35,227.67,229.98,236.97
2020-08-11 22:12:59.530000,L8,198.29,191.58,193.18,184.29,178.56
2020-08-11 22:13:23.493000,L8,197.75,191.21,25.27,184.03,177.94
2020-08-27 22:13:08.244000,L8,196.23,187.44,182.94,181.82,173.77
2020-08-27 22:13:32.207000,L8,192.51,182.15,177.26,177.43,141.82
2020-09-21 22:07:30.724000,L8,196.64,189.65,189.34,184.35,184.35
2020-09-28 22:13:19.208000,L8,,,171.05,53.80,135.05
2020-10-14 22:13:20.968000,L8,190.66,181.19,177.45,176.73,144.06
2020-10-14 22:13:44.927000,L8,195.73,188.14,187.98,183.03,183.05
2020-10-23 22:07:33.943000,L8,197.04,189.97,190.54,185.47,186.47
2020-11-15 22:13:18.132000,L8,183.07,176.65,168.39,172.49,141.61
2021-01-11 22:07:26.124000,L8,189.81,183.20,179.36,180.74,176.24
2021-02-03 22:13:08.109000,L8,129.65,,67.48,169.90,135.94
2021-02-03 22:13:32.068000,L8,192.18,184.37,181.41,180.35,176.75
