dates,satname,nzd0046-0000,nzd0046-0001,nzd0046-0002,nzd0046-0003,nzd0046-0004,nzd0046-0005,nzd0046-0006,nzd0046-0007,nzd0046-0008,nzd0046-0009,nzd0046-0010,nzd0046-0011,nzd0046-0012,nzd0046-0013,nzd0046-0014,nzd0046-0015,nzd0046-0016,nzd0046-0017,nzd0046-0018,nzd0046-0019,nzd0046-0020,nzd0046-0021,nzd0046-0022,nzd0046-0023,nzd0046-0024,nzd0046-0025,nzd0046-0026,nzd0046-0027,nzd0046-0028,nzd0046-0029,nzd0046-0030,nzd0046-0031,nzd0046-0032,nzd0046-0033,nzd0046-0034,nzd0046-0035,nzd0046-0036,nzd0046-0037,nzd0046-0038,nzd0046-0039,nzd0046-0040,nzd0046-0041,nzd0046-0042,nzd0046-0043,nzd0046-0044,nzd0046-0045,nzd0046-0046,nzd0046-0047,nzd0046-0048,nzd0046-0049,nzd0046-0050,nzd0046-0051,nzd0046-0052,nzd0046-0053,nzd0046-0054,nzd0046-0055,nzd0046-0056,nzd0046-0057,nzd0046-0058,nzd0046-0059,nzd0046-0064,nzd0046-0065,nzd0046-0066,nzd0046-0067,nzd0046-0068,nzd0046-0069,nzd0046-0070,nzd0046-0071,nzd0046-0072,nzd0046-0075,nzd0046-0076,nzd0046-0077,nzd0046-0078,nzd0046-0079,nzd0046-0080,nzd0046-0081,nzd0046-0082,nzd0046-0083,nzd0046-0084,nzd0046-0085,nzd0046-0086,nzd0046-0087,nzd0046-0088,nzd0046-0089,nzd0046-0090,nzd0046-0091,nzd0046-0092,nzd0046-0093,nzd0046-0094,nzd0046-0060,nzd0046-0061,nzd0046-0062,nzd0046-0063,nzd0046-0073,nzd0046-0074
2019-03-25 22:17:09.739000,L8,,,,212.22,211.42,213.65,212.28,214.41,220.14,403.53,399.62,431.92,545.40,506.63,435.53,430.86,436.78,434.34,422.02,515.87,472.71,476.82,554.37,333.38,,346.26,496.22,238.91,272.26,271.26,251.96,280.41,270.91,389.99,291.29,268.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03 22:17:57.660000,L8,,,,,,,,,,194.27,201.23,199.48,207.60,212.52,203.38,191.60,194.89,194.21,196.01,190.70,194.55,186.73,185.50,184.74,182.13,180.13,180.52,176.02,,,177.58,185.42,187.08,182.01,182.87,182.81,173.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06 22:17:54.623000,L8,222.91,235.21,245.14,254.57,232.07,239.18,238.45,239.51,247.92,247.69,242.31,246.09,245.32,242.66,243.12,246.36,247.72,249.95,263.89,245.05,240.29,247.64,250.43,249.39,241.99,239.85,228.19,230.96,232.62,236.81,229.33,242.73,251.12,253.08,227.69,225.23,221.60,217.61,229.01,220.55,212.68,209.53,206.18,207.43,208.69,198.79,212.55,251.74,252.11,254.55,257.61,283.06,259.86,236.91,231.97,223.16,235.57,249.82,254.67,248.59,204.79,202.46,209.40,206.50,218.83,237.24,260.52,251.51,231.11,243.13,252.96,257.63,254.51,247.26,249.66,259.92,250.82,242.05,242.16,259.36,299.49,283.81,280.98,262.51,235.52,239.73,229.84,272.41,258.64,230.06,217.66,214.77,210.70,226.10,233.88
2020-03-27 22:17:20.128000,L8,,,463.00,456.69,469.52,458.92,,,,,,,,,,,,,,,,,,,,,,,189.55,200.36,205.16,209.06,214.92,179.42,,,,,,,,,,,,,,,,,,,,,,216.66,217.15,222.73,220.24,,,,,,,,,,,,,,,,,,,,,,,,,210.44,205.84,188.37,182.51,,,,,,,,
2020-08-02 22:17:33.048000,L8,,,274.52,364.64,227.17,232.15,216.80,197.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03 22:17:46.393000,L8,,,,,,187.04,183.14,180.84,188.47,194.90,208.96,192.13,190.50,196.51,195.24,184.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25 22:17:44.203000,L8,187.21,202.69,191.52,194.72,194.31,204.03,200.56,195.30,203.55,196.92,206.61,205.42,211.34,209.28,212.15,209.84,205.53,208.43,206.24,200.80,197.39,198.96,218.95,192.10,199.67,186.78,189.42,185.62,187.75,196.51,196.79,175.87,,,,,,187.49,196.79,192.34,193.81,190.43,175.76,180.26,181.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 22:17:43.336000,L9,,,,,,,,,,,,,,,,,,,,,,193.33,215.55,222.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-09 22:18:11.619000,L8,,,181.40,206.19,201.68,202.72,184.09,179.01,186.99,195.41,195.33,198.32,210.95,200.07,200.11,196.57,194.83,192.43,194.61,187.23,186.78,190.00,190.97,184.18,,,,,,,187.10,185.66,199.47,205.48,203.56,204.75,179.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.19,217.00,206.15,208.86,222.44,,,,,,,,,,
2022-10-19 22:18:03.080000,L9,237.33,235.22,237.25,241.19,232.76,229.29,226.98,224.40,227.20,241.42,240.73,248.35,249.08,261.50,276.86,282.14,288.07,260.67,232.79,230.93,243.13,243.42,217.34,241.37,235.95,204.81,244.98,244.75,212.60,205.90,188.71,235.20,227.91,226.69,225.79,224.09,226.30,228.71,237.07,225.61,502.27,448.50,436.77,452.39,,,540.47,456.28,285.19,233.85,234.09,220.38,,188.43,213.84,232.86,269.20,259.41,233.13,248.64,203.44,203.06,210.91,224.88,225.41,219.06,224.04,309.96,302.94,273.63,269.10,261.67,281.49,279.76,307.29,297.04,253.39,251.83,252.97,227.73,237.99,236.83,261.54,233.94,231.17,225.00,222.68,229.63,229.16,207.90,186.76,200.80,204.08,270.62,282.08
2022-11-12 22:18:10.437000,L8,,,,,,,,,,,,,199.42,197.33,192.21,184.08,187.52,191.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 22:18:06.517000,L9,,,,,,,,,,,,,185.31,189.78,201.64,205.54,195.85,197.06,199.21,192.33,200.36,193.99,186.81,183.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 22:17:37.574000,L8,,183.99,185.84,185.37,188.15,183.11,193.83,193.19,190.95,198.35,203.53,202.21,205.15,211.51,208.52,208.58,199.18,202.42,198.17,200.37,193.15,208.28,188.50,195.07,196.09,187.59,179.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13 22:17:27.047000,L9,413.19,434.82,433.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31 22:17:04.101000,L9,208.83,206.64,202.03,215.41,218.72,205.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-02 22:17:05.775000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.11,225.29,228.13,,,,,,,,,,,,,,,,
2023-07-26 22:17:23.328000,L8,207.03,197.48,197.05,204.96,204.31,211.42,212.01,207.38,206.56,214.81,215.02,221.19,224.33,220.04,228.68,228.79,233.51,220.16,209.63,206.65,203.38,211.26,216.90,212.53,209.59,201.34,200.01,197.99,,198.76,209.37,194.60,197.48,196.88,207.84,199.92,195.32,191.00,209.89,209.74,203.43,202.66,204.78,206.84,212.19,212.11,208.12,200.03,201.27,196.43,207.19,197.55,194.84,278.64,274.63,278.60,283.99,,238.95,234.54,208.82,206.85,203.03,199.40,,194.75,204.35,202.86,226.24,223.78,246.01,226.13,225.07,225.41,218.51,225.62,211.46,213.77,226.51,226.95,227.97,238.24,226.47,,,,,,,207.19,,203.69,206.56,227.58,222.54
2023-08-11 22:17:27.875000,L8,226.46,237.75,238.54,224.86,229.95,232.01,224.27,223.43,225.81,249.29,252.49,246.22,217.18,204.06,196.02,184.02,185.38,,,,,,,,,,,,,237.06,217.77,242.65,,,,,,,,,,,,,,,,,,,,,,255.45,249.88,253.81,246.51,,,,,,,,,,,,,,,,,,,,,,,261.60,258.15,246.90,248.09,248.80,192.37,245.58,245.07,230.43,,,,,,,
2023-09-12 22:17:38.225000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.19,353.75,345.55,316.34,,,,,,,,,,,,,,,,,,,,,248.04,262.28,282.05,311.65,286.10,191.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.89,295.78,319.06,203.70,,
2023-09-20 22:17:40.026000,L9,221.24,222.26,221.50,214.47,217.67,222.46,230.07,228.59,228.02,235.38,235.96,372.13,396.73,425.32,245.70,237.39,237.63,230.05,231.03,226.26,225.02,220.97,220.43,220.40,222.03,236.51,232.13,229.69,243.13,244.05,237.57,241.63,242.42,239.51,243.06,232.50,232.99,226.20,222.93,219.00,220.75,215.46,454.64,466.53,472.53,207.76,208.92,232.22,216.88,211.84,205.60,216.85,427.89,476.18,472.56,477.61,500.20,238.99,230.91,203.39,221.08,236.40,244.21,207.16,206.50,212.61,214.43,227.16,233.56,257.09,263.72,260.60,254.81,247.61,247.42,247.64,258.12,241.24,280.51,277.01,278.95,467.34,517.17,453.20,465.04,461.46,464.55,250.31,237.49,188.32,191.53,217.64,218.00,245.95,260.82
2023-10-22 22:17:50.479000,L9,,,,,,,,,,,,,,,,,215.55,209.15,279.98,322.66,266.75,234.16,190.04,194.33,192.42,181.52,177.68,,,,,,,,,,,,,,,,,,,,,,,,,250.87,246.84,195.37,226.41,201.17,209.47,220.92,290.59,238.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-15 22:17:47.856000,L8,,,,,,,,,,,182.58,186.28,186.06,189.17,194.97,190.95,190.47,189.44,191.04,190.86,176.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.61,202.01,211.95,216.46,181.04,201.89,184.42,192.14,,,,,,,,,,,,,,,,,
2023-12-09 22:17:50.740000,L9,,,,,,193.44,189.60,196.32,197.13,195.98,201.44,207.25,202.48,205.39,210.54,205.89,190.56,207.80,203.92,201.61,192.02,,197.05,204.43,188.35,192.06,186.14,,,,,,,,,,,196.95,189.81,191.31,217.45,223.02,197.33,195.17,208.91,229.89,226.61,218.52,199.30,191.62,194.62,218.55,185.40,,206.10,208.86,213.47,212.49,196.46,,,,,,,186.86,213.27,228.33,214.53,214.33,216.59,211.29,,,,,,,,,,206.02,206.63,207.94,216.38,213.88,217.54,219.79,224.08,,,,,213.55,212.79
2024-01-10 22:17:52.010000,L9,180.65,188.57,195.46,196.45,206.29,204.69,201.06,193.15,192.97,202.08,201.78,204.58,204.53,212.50,214.32,212.75,209.68,,,,,,,,,,,,,198.79,196.42,199.12,214.35,210.83,203.10,184.72,187.85,194.77,198.96,192.79,192.17,190.32,197.74,193.62,198.45,188.67,,,,,,,,179.01,197.70,203.27,213.20,208.49,200.53,173.01,,,,190.98,196.78,190.94,186.92,189.28,214.12,206.33,203.31,200.69,209.03,199.10,209.38,213.71,185.24,201.55,,197.95,211.12,212.43,205.57,200.95,205.89,,,,,,,,,198.49,195.84
2024-02-27 22:17:43.972000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.93,484.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.48,364.14,,,
2024-04-23 22:17:03.194000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.90,226.83,226.95,,,,,,,,,,,,,,,,,,,,,,
2024-06-26 22:16:52.651000,L8,,,,,,222.85,222.99,230.10,217.46,234.66,240.41,228.28,253.81,283.58,303.23,454.61,523.26,477.09,501.07,261.85,230.51,218.78,,,238.01,232.40,527.41,512.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22 22:17:21.161000,L9,,,,185.72,178.14,186.36,194.55,206.02,198.95,203.20,206.68,207.19,204.09,205.34,201.96,190.70,187.14,188.39,187.02,175.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.70,200.83,203.01,206.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 22:17:45.212000,L8,194.27,189.41,197.90,193.27,194.12,205.22,205.12,197.75,201.06,210.08,206.13,206.94,209.33,206.35,216.24,221.28,215.71,214.99,217.27,195.89,198.30,203.16,195.51,201.50,192.97,196.18,193.69,189.93,186.58,203.74,196.39,202.55,199.02,187.97,191.92,195.40,195.07,194.64,,,,,,,,,,,,,,,,,210.29,208.39,210.47,198.80,,,,,,,,,,,,215.12,225.68,184.82,184.52,187.47,,,,,,,,,,,,,,,,,,,,,213.93
2025-01-12 22:17:45.559000,L9,192.77,202.73,196.96,192.51,202.04,199.30,198.50,215.13,203.15,210.56,207.27,203.75,208.93,209.87,205.81,207.96,208.63,200.48,203.58,200.41,197.41,202.18,195.90,198.41,202.75,191.50,188.80,183.05,182.85,194.29,207.47,200.49,205.78,202.32,194.63,188.48,197.08,195.35,192.62,197.80,196.42,197.91,201.97,197.97,195.96,199.62,203.46,,,,,,,,,,,,,,,,,,,,,,,188.79,193.10,188.76,182.13,215.94,210.42,,,,,,,,,,,,,,,,,,,,181.64
2025-03-01 22:17:39.455000,L9,248.63,196.40,203.99,195.12,196.76,210.09,211.64,199.91,231.78,247.11,210.69,220.09,215.49,215.28,245.64,221.50,215.55,214.95,202.14,201.94,204.84,203.48,201.50,211.22,210.40,199.42,224.07,196.78,201.55,230.99,210.89,207.67,205.33,203.79,197.95,195.86,201.45,204.03,214.93,214.16,192.11,348.43,389.26,347.17,261.16,296.60,303.59,197.22,224.95,188.53,195.55,193.89,192.57,193.05,200.93,210.83,214.21,216.86,210.99,186.64,422.56,348.67,198.28,189.93,190.46,195.73,197.26,198.92,205.74,213.14,243.58,228.34,213.35,201.31,205.07,216.81,218.15,218.25,296.29,218.37,217.80,245.13,213.97,213.16,211.10,212.64,210.33,206.75,212.81,174.25,287.14,351.19,370.35,201.77,215.41
2025-05-12 22:16:59.753000,L8,,,,,,,,,,185.73,192.34,195.83,194.95,198.97,200.34,198.37,188.27,193.53,192.12,193.00,182.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-05 22:17:00.261000,L9,,,,,,,,182.17,201.45,193.69,200.66,200.55,193.30,186.37,186.65,183.88,182.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-13 22:17:12.853000,L8,,,,,,,,,,,,,,,,494.42,484.98,463.00,550.23,406.61,465.92,,284.33,246.20,,,,,,,,,,402.91,428.56,380.11,,,,,,,,,,,,,,,,,,,,,,,,,,282.59,308.98,314.87,326.01,,,,396.93,,,,,,,,,,,,,,,,,,376.50,303.02,,,,,,444.54,424.58
2025-06-29 22:17:21.081000,L8,,,,360.92,373.66,,,,,,,183.53,188.07,186.26,190.08,183.96,183.79,,,,,,,,,,,347.10,397.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.00,430.09,433.82,,,,,,,,,,,,,,,388.20,391.66,,,
2025-08-24 22:17:43.028000,L9,,,,,,,,,,,,,186.32,183.82,183.33,181.85,183.70,,,,,,,,192.26,265.39,279.69,316.32,249.73,,,,,,,,,,,,,,,,,,,,,,,,,175.61,211.82,252.44,260.91,217.10,214.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-25 22:17:52.465000,L9,,,,,,,,,,,193.07,209.83,202.45,208.59,224.25,218.56,223.08,214.81,202.88,195.52,196.17,187.27,184.55,199.48,210.28,187.76,180.05,206.88,186.59,188.82,206.04,207.84,207.65,206.39,203.15,210.03,215.23,219.86,197.77,188.19,172.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.48,215.47,210.84,214.81,,,,,222.57,223.39,241.94,219.39,,344.88,473.22,262.14,379.11,414.37,396.45,,,,,,
