dates,nzd0046-0000,nzd0046-0001,nzd0046-0002,nzd0046-0003,nzd0046-0004,nzd0046-0005,nzd0046-0006,nzd0046-0007,nzd0046-0008,nzd0046-0009,nzd0046-0010,nzd0046-0011,nzd0046-0012,nzd0046-0013,nzd0046-0014,nzd0046-0015,nzd0046-0016,nzd0046-0017,nzd0046-0018,nzd0046-0019,nzd0046-0020,nzd0046-0021,nzd0046-0022,nzd0046-0023,nzd0046-0024,nzd0046-0025,nzd0046-0026,nzd0046-0027,nzd0046-0028,nzd0046-0029,nzd0046-0030,nzd0046-0031,nzd0046-0032,nzd0046-0033,nzd0046-0034,nzd0046-0035,nzd0046-0036,nzd0046-0037,nzd0046-0038,nzd0046-0039,nzd0046-0040,nzd0046-0041,nzd0046-0042,nzd0046-0043,nzd0046-0044,nzd0046-0045,nzd0046-0046,nzd0046-0047,nzd0046-0048,nzd0046-0049,nzd0046-0050,nzd0046-0051,nzd0046-0052,nzd0046-0053,nzd0046-0054,nzd0046-0055,nzd0046-0056,nzd0046-0057,nzd0046-0058,nzd0046-0059,nzd0046-0064,nzd0046-0065,nzd0046-0066,nzd0046-0067,nzd0046-0068,nzd0046-0069,nzd0046-0070,nzd0046-0071,nzd0046-0072,nzd0046-0075,nzd0046-0076,nzd0046-0077,nzd0046-0078,nzd0046-0079,nzd0046-0080,nzd0046-0081,nzd0046-0082,nzd0046-0083,nzd0046-0084,nzd0046-0085,nzd0046-0086,nzd0046-0087,nzd0046-0088,nzd0046-0089,nzd0046-0090,nzd0046-0091,nzd0046-0092,nzd0046-0093,nzd0046-0094,nzd0046-0060,nzd0046-0061,nzd0046-0062,nzd0046-0063,nzd0046-0073,nzd0046-0074,satname
2023-09-20 22:17:40+00:00,212.36666666666667,208.79333333333332,206.85999999999999,211.61333333333334,213.5666666666667,213.07333333333335,221.04,217.985,217.29000000000002,225.095,225.49,221.19,224.33,220.04,237.19,233.08999999999997,235.57,225.10500000000002,220.32999999999998,216.45499999999998,214.2,216.115,218.66500000000002,216.465,215.81,218.925,216.07,213.84,,198.76,223.47,218.115,197.48,196.88,225.45,216.20999999999998,214.155,208.6,216.41,214.37,212.09,209.06,204.78,206.84,212.19,209.935,208.51999999999998,216.125,209.075,204.135,206.39499999999998,207.2,194.84,,,,,238.99,234.93,218.96499999999997,214.95,221.625,203.03,203.28,206.5,203.68,209.39,215.01,229.9,240.435,254.865,243.365,239.94,236.51,232.96499999999997,236.63,219.78500000000003,226.76666666666665,227.32,226.95,227.97,238.24,226.47,,,,,,237.49,197.755,191.53,210.665,212.28,236.765,241.68,L9
2023-11-15 22:17:47+00:00,212.36666666666667,208.79333333333332,206.85999999999999,211.61333333333334,213.5666666666667,213.07333333333335,221.04,217.985,217.29000000000002,225.095,211.1866666666667,203.735,205.195,204.605,223.11666666666667,219.04333333333332,220.53666666666666,213.21666666666667,210.5666666666667,207.92333333333332,201.6966666666667,216.115,218.66500000000002,216.465,215.81,218.925,216.07,213.84,,198.76,223.47,218.115,197.48,196.88,225.45,216.20999999999998,214.155,208.6,216.41,214.37,212.09,209.06,204.78,206.84,212.19,209.935,208.51999999999998,216.125,209.075,204.135,206.39499999999998,207.2,194.84,,,,,238.99,234.93,218.96499999999997,214.95,221.625,203.03,203.28,206.5,203.68,209.39,215.01,229.9,240.435,254.865,229.58,230.60999999999999,229.82666666666668,215.65666666666667,225.04999999999998,207.99666666666667,218.11,227.32,226.95,227.97,238.24,226.47,,,,,,237.49,197.755,191.53,210.665,212.28,236.765,241.68,L8
2024-04-23 22:17:03+00:00,,,,,,,,,,,182.58,186.28,186.06,189.17,194.97,190.95,190.47,189.44,191.04,190.86,176.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.9,214.42000000000002,219.45,216.46,181.04,201.89,184.42,192.14,,,,,,,,,,,,,,,,,,L8
2024-12-03 22:17:45+00:00,194.27,189.41,197.9,193.27,194.12,205.22,205.12,197.75,201.06,210.08,206.13,206.94,209.33,206.35,216.24,221.28,215.71,214.99,217.27,195.89,198.3,203.16,195.51,201.5,192.97,196.18,193.69,189.93,186.58,203.74,196.39,202.55,199.02,187.97,191.92,195.4,195.07,194.64,,,,,,,,,,,,,,,,,210.29,208.39,210.47,198.8,,,,,,,,,,,,215.12,225.68,184.82,184.52,187.47,,,,,,,,,,,,,,,,,,,,,213.93,L8
2025-01-12 22:17:45+00:00,193.52,196.07,197.43,192.89,198.07999999999998,202.26,201.81,206.44,202.10500000000002,210.32,206.7,205.345,209.13,208.11,211.025,214.62,212.17000000000002,207.735,210.425,198.14999999999998,197.85500000000002,202.67000000000002,195.70499999999998,199.95499999999998,197.86,193.84,191.245,186.49,184.715,199.015,201.93,201.52,202.4,195.14499999999998,193.27499999999998,191.94,196.075,194.995,192.62,197.8,196.42,197.91,201.97,197.97,195.96,199.62,203.46,,,,,,,,210.29,208.39,210.47,198.8,,,,,,,,,,,,201.95499999999998,209.39,186.79,183.325,201.70499999999998,210.42,,,,,,,,,,,,,,,,,,,,197.785,L9
2025-03-01 22:17:39+00:00,193.52,196.17999999999998,199.61666666666667,193.63333333333333,197.64,204.87,205.08666666666667,204.26333333333332,211.99666666666667,222.58333333333334,208.03,210.26,211.25,210.5,222.56333333333336,216.91333333333333,213.29666666666665,210.14,207.66333333333333,199.41333333333333,200.1833333333333,202.93999999999997,197.63666666666666,203.71,202.04,195.70000000000002,202.18666666666664,189.92,190.32666666666668,209.67333333333332,204.91666666666666,203.57000000000002,203.37666666666667,198.02666666666664,194.83333333333334,193.24666666666667,197.86666666666667,198.00666666666666,203.775,205.98000000000002,194.265,197.91,201.97,197.97,195.96,199.62,203.46,197.22,224.95,188.53,195.55,193.89,192.57,193.05,205.61,209.61,212.34,207.83,210.99,186.64,,,198.28,189.93,190.46,195.73,197.26,198.92,205.74,205.6833333333333,220.78666666666666,200.64,193.33333333333334,201.57333333333335,207.745,216.81,218.15,218.25,,218.37,217.8,245.13,213.97,213.16,211.1,212.64,210.33,206.75,212.81,174.25,,,,,203.66,L9
2025-06-05 22:17:00+00:00,192.77,199.565,200.47500000000002,193.815,199.39999999999998,204.695,205.07,207.51999999999998,217.465,228.83499999999998,206.20666666666668,208.13,205.90666666666667,203.84,212.70000000000002,204.4466666666667,202.30666666666664,207.71499999999997,202.86,201.175,201.12499999999997,202.82999999999998,198.7,204.815,206.575,195.46,206.43499999999997,189.915,192.2,212.64,209.18,204.08,205.555,203.05499999999995,196.29000000000002,192.17000000000002,199.26500000000001,199.69,203.775,205.98000000000002,194.265,197.91,201.97,197.97,195.96,199.62,203.46,197.22,224.95,188.53,195.55,193.89,192.57,193.05,200.93,210.83,214.21,216.86,210.99,186.64,,,198.28,189.93,190.46,195.73,197.26,198.92,205.74,200.96499999999997,218.34,208.54999999999998,197.74,208.625,207.745,216.81,218.15,218.25,,218.37,217.8,245.13,213.97,213.16,211.1,212.64,210.33,206.75,212.81,174.25,,,,,198.525,L9
2025-06-13 22:17:12+00:00,192.77,199.565,200.47500000000002,193.815,199.39999999999998,204.695,205.07,207.51999999999998,217.465,228.83499999999998,206.20666666666668,208.13,205.90666666666667,203.84,212.70000000000002,204.4466666666667,202.30666666666664,207.71499999999997,202.86,201.175,201.12499999999997,202.82999999999998,198.7,218.60999999999999,206.575,195.46,206.43499999999997,189.915,192.2,212.64,209.18,204.08,205.555,203.05499999999995,196.29000000000002,192.17000000000002,199.26500000000001,199.69,203.775,205.98000000000002,194.265,197.91,201.97,197.97,195.96,199.62,203.46,197.22,224.95,188.53,195.55,193.89,192.57,193.05,200.93,210.83,214.21,216.86,210.99,186.64,,282.59,198.28,189.93,190.46,195.73,197.26,198.92,205.74,200.96499999999997,218.34,208.54999999999998,197.74,208.625,207.745,216.81,218.15,218.25,,218.37,217.8,245.13,213.97,213.16,211.1,212.64,210.33,206.75,212.81,174.25,,,,,198.525,L8
2025-06-29 22:17:21+00:00,192.77,199.565,200.47500000000002,193.815,199.39999999999998,204.695,205.07,207.51999999999998,217.465,228.83499999999998,206.20666666666668,201.98000000000002,201.4475,199.445,207.04500000000002,199.32500000000002,197.6775,207.71499999999997,202.86,201.175,201.12499999999997,202.82999999999998,198.7,218.60999999999999,206.575,195.46,206.43499999999997,189.915,192.2,212.64,209.18,204.08,205.555,203.05499999999995,196.29000000000002,192.17000000000002,199.26500000000001,199.69,203.775,205.98000000000002,194.265,197.91,201.97,197.97,195.96,199.62,203.46,197.22,224.95,188.53,195.55,193.89,192.57,193.05,200.93,210.83,214.21,216.86,210.99,186.64,,282.59,198.28,189.93,190.46,195.73,197.26,198.92,205.74,200.96499999999997,218.34,208.54999999999998,197.74,208.625,207.745,216.81,218.15,218.25,,218.37,217.8,245.13,213.97,213.16,211.1,212.64,210.33,206.75,212.81,174.25,,,,,198.525,L8
2025-08-24 22:17:43+00:00,,196.4,203.99,195.12,196.76,210.09,211.64,199.91,231.78,247.11,205.675,201.39000000000001,195.79500000000002,192.9325,201.425,192.7975,191.445,214.95,202.14,201.94,204.84,203.48,201.5,228.70999999999998,201.32999999999998,199.42,224.07,196.78,201.55,230.99,210.89,207.67,205.33,203.79,197.95,195.86,201.45,204.03,214.93,214.16,192.11,,,,,,,197.22,224.95,188.53,195.55,193.89,192.57,184.33,206.375,210.83,214.21,216.98000000000002,212.98000000000002,186.64,,282.59,198.28,189.93,190.46,195.73,197.26,198.92,205.74,213.14,243.58,228.34,213.35,201.31,205.07,216.81,218.15,218.25,,218.37,217.8,245.13,213.97,213.16,211.1,212.64,210.33,206.75,212.81,174.25,,,,,215.41,L9
2025-09-25 22:17:52+00:00,,,,,,,,,,,196.865,197.97,192.535,191.26,186.68666666666664,192.0625,193.32750000000001,214.81,202.88,195.52,196.17,187.27,184.55,246.2,201.26999999999998,187.76,,206.88,186.59,,206.04,207.84,207.65,206.39,203.15,210.03,215.23,219.86,197.77,188.19,172.19,,,,,,,,,,,,,175.61,211.82,,,217.1,214.97,,,282.59,,,,,,,,,213.48,215.47,210.84,214.81,,,,,222.57,,,,,,,,,,,,,,,,,L9
