dates,nzd0225-0000,nzd0225-0001,nzd0225-0002,nzd0225-0003,nzd0225-0004,nzd0225-0005,nzd0225-0006,nzd0225-0007,nzd0225-0008,nzd0225-0009,nzd0225-0010,nzd0225-0011,nzd0225-0012,nzd0225-0013,nzd0225-0018,nzd0225-0019,nzd0225-0020,nzd0225-0021,nzd0225-0022,nzd0225-0023,nzd0225-0024,nzd0225-0025,nzd0225-0014,nzd0225-0015,nzd0225-0016,nzd0225-0017,satname
2024-04-01 22:06:02+00:00,334.9425,326.48625,304.8977777777778,209.1,261.5633333333333,293.2877777777778,305.8722222222222,282.78,305.0077777777778,319.97777777777776,312.09375,299.84000000000003,302.0766666666666,304.11777777777775,301.39875,308.2655555555555,315.74,318.0388888888889,320.5677777777778,325.24555555555554,318.4211111111111,317.63666666666666,302.2055555555555,292.79333333333335,304.90875,313.9125,L9
2024-08-31 22:05:51+00:00,334.21,310.78,297.05499999999995,222.99,256.815,291.14,304.22,282.86,311.8,319.26,296.05,282.64,297.155,303.075,292.40999999999997,302.595,311.96500000000003,317.15999999999997,316.28499999999997,317.45500000000004,318.71000000000004,308.525,301.22,287.0,302.23,313.6,L8
2025-01-06 22:06:06+00:00,332.39,315.075,294.005,222.99,252.355,290.625,300.185,280.4,298.545,314.775,300.435,285.575,295.20500000000004,299.485,295.53999999999996,306.575,312.9,320.41499999999996,321.125,319.92,320.58000000000004,313.055,298.24,284.52,303.46000000000004,310.58,L8
2025-01-22 22:06:01+00:00,324.21500000000003,307.24333333333334,291.71999999999997,222.99,260.88666666666666,293.4066666666667,305.81,289.19,302.39000000000004,316.6933333333333,303.49333333333334,290.54,299.2266666666667,302.36999999999995,300.46666666666664,308.1166666666666,314.7733333333333,322.56,323.63,321.75,323.28000000000003,315.99,300.25,285.9533333333333,304.21333333333337,312.6066666666666,L8
2025-01-30 22:06:08+00:00,338.31,313.9975,294.4525,217.375,259.59749999999997,291.26,305.0,288.74,302.125,315.9625,303.0025,288.3625,297.4675,302.36999999999995,298.0375,307.10749999999996,313.9325,331.44,331.86,319.4725,329.2,322.47,300.25,285.9533333333333,304.21333333333337,311.4125,L9
2025-02-23 22:05:55+00:00,336.33,312.712,294.262,242.41666666666666,263.776,292.794,308.068,296.3,307.38800000000003,318.654,306.024,293.892,301.914,306.79499999999996,297.392,308.508,314.38,330.83000000000004,329.696,319.96999999999997,327.188,320.982,303.99,288.4325,305.96000000000004,313.518,L8
2025-03-19 22:05:54+00:00,336.568,313.744,296.572,272.1933333333333,272.12399999999997,295.206,322.942,310.536,316.976,325.626,313.31000000000006,302.524,309.07599999999996,313.615,299.436,312.558,317.05600000000004,333.21,331.4,320.872,328.092,323.556,308.56,294.65999999999997,314.40250000000003,316.65999999999997,L9
2025-03-27 22:05:40+00:00,338.3433333333333,313.6033333333333,299.84166666666664,283.325,274.765,297.085,324.61,314.38166666666666,319.37166666666667,326.28833333333336,314.26,305.87000000000006,311.52166666666665,315.88800000000003,299.41,312.89666666666665,318.0566666666667,332.5133333333333,329.59999999999997,321.18833333333333,326.635,322.5,311.452,294.648,316.42600000000004,318.3933333333333,L8
2025-04-12 22:05:36+00:00,338.3433333333333,313.6033333333333,299.84166666666664,283.325,274.765,297.085,324.61,314.38166666666666,319.37166666666667,326.28833333333336,314.26,305.87000000000006,311.52166666666665,315.88800000000003,299.41,312.89666666666665,313.28000000000003,326.55571428571426,324.39428571428573,316.38142857142856,320.5142857142857,322.5,311.452,294.648,316.42600000000004,318.3933333333333,L8
2025-04-28 22:05:27+00:00,339.70142857142855,312.8328571428571,298.0857142857143,284.934,279.09857142857146,301.9614285714286,325.9942857142857,318.94714285714286,322.0857142857143,327.67571428571426,315.94,308.26000000000005,313.19428571428574,316.86833333333334,299.41,315.7128571428571,313.28000000000003,326.55571428571426,324.39428571428573,316.83125,320.06,320.9628571428571,312.7966666666667,297.0366666666667,316.2316666666666,329.69428571428574,L8
