dates,satname,nzd0464-0000,nzd0464-0001,nzd0464-0002,nzd0464-0003,nzd0464-0004,nzd0464-0005,nzd0464-0006,nzd0464-0007,nzd0464-0008,nzd0464-0009,nzd0464-0010,nzd0464-0011,nzd0464-0012,nzd0464-0013,nzd0464-0014,nzd0464-0015,nzd0464-0016,nzd0464-0017,nzd0464-0018,nzd0464-0019,nzd0464-0020,nzd0464-0021,nzd0464-0022,nzd0464-0023,nzd0464-0024,nzd0464-0025,nzd0464-0026,nzd0464-0027,nzd0464-0028,nzd0464-0029,nzd0464-0030,nzd0464-0031,nzd0464-0032,nzd0464-0033,nzd0464-0034,nzd0464-0035,nzd0464-0036,nzd0464-0037,nzd0464-0038,nzd0464-0039,nzd0464-0040,nzd0464-0041,nzd0464-0042,nzd0464-0043,nzd0464-0044,nzd0464-0045,nzd0464-0046,nzd0464-0047,nzd0464-0048,nzd0464-0049,nzd0464-0050,nzd0464-0051,nzd0464-0052,nzd0464-0053,nzd0464-0054,nzd0464-0055,nzd0464-0056,nzd0464-0059,nzd0464-0060,nzd0464-0061,nzd0464-0062,nzd0464-0063,nzd0464-0064,nzd0464-0065,nzd0464-0066,nzd0464-0067,nzd0464-0068,nzd0464-0069,nzd0464-0070,nzd0464-0071,nzd0464-0072,nzd0464-0073,nzd0464-0074,nzd0464-0075,nzd0464-0076,nzd0464-0077,nzd0464-0078,nzd0464-0079,nzd0464-0080,nzd0464-0081,nzd0464-0082,nzd0464-0083,nzd0464-0084,nzd0464-0085,nzd0464-0086,nzd0464-0087,nzd0464-0088,nzd0464-0089,nzd0464-0090,nzd0464-0091,nzd0464-0092,nzd0464-0093,nzd0464-0094,nzd0464-0095,nzd0464-0096,nzd0464-0097,nzd0464-0098,nzd0464-0099,nzd0464-0100,nzd0464-0101,nzd0464-0102,nzd0464-0103,nzd0464-0104,nzd0464-0105,nzd0464-0106,nzd0464-0107,nzd0464-0108,nzd0464-0109,nzd0464-0110,nzd0464-0111,nzd0464-0112,nzd0464-0113,nzd0464-0114,nzd0464-0115,nzd0464-0116,nzd0464-0117,nzd0464-0118,nzd0464-0119,nzd0464-0120,nzd0464-0121,nzd0464-0122,nzd0464-0123,nzd0464-0124,nzd0464-0125,nzd0464-0126,nzd0464-0127,nzd0464-0128,nzd0464-0129,nzd0464-0130,nzd0464-0131,nzd0464-0132,nzd0464-0133,nzd0464-0057,nzd0464-0058
2007-02-13 22:09:11.063000,L5,352.95,349.07,350.83,357.42,362.90,362.70,369.33,363.86,356.72,365.72,357.79,352.81,352.00,353.35,357.49,355.24,351.30,359.48,359.99,359.82,364.57,361.25,367.07,363.16,354.18,353.18,351.57,349.26,347.22,340.42,343.33,353.84,351.76,360.37,358.81,358.47,364.12,360.41,352.18,349.61,357.38,354.12,357.67,354.14,354.76,367.32,369.21,368.88,363.38,357.05,357.66,349.43,314.91,314.37,309.73,308.91,308.72,321.72,346.62,356.34,354.82,352.75,350.44,351.75,341.73,339.01,339.73,348.63,342.83,334.88,332.73,338.30,345.76,337.29,344.63,339.68,331.46,334.53,327.00,302.98,303.03,303.22,319.13,308.06,313.46,331.86,326.96,315.25,321.32,319.25,315.04,311.20,325.38,311.71,316.01,327.05,324.07,332.12,340.20,345.03,351.20,354.88,355.14,350.60,345.10,334.74,336.84,332.93,322.29,311.73,317.84,311.66,322.95,327.73,323.02,325.61,326.61,335.99,334.29,319.31,316.56,317.57,314.44,325.89,318.72,318.81,327.56,327.31,316.20,313.98,307.09,315.10,307.08,321.73
2007-09-09 22:07:21.190000,L5,370.26,353.06,344.91,,,,,328.92,347.54,352.77,360.12,359.63,352.53,350.05,349.65,351.41,349.68,338.42,337.69,344.64,346.00,351.05,345.51,349.58,360.89,357.08,353.13,354.05,337.35,338.01,331.17,303.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.68,338.81,319.19,345.45,352.62,339.44,330.39,335.20,325.57,319.81,315.66,315.89,295.51,,,,,,,,294.87,303.54,309.36,299.20,280.98,288.97,289.82,286.86,286.33,293.90,283.51,286.06,291.51,315.50,322.14,323.38,333.28,336.79,331.06,330.20,329.74,320.87,317.29,320.31,310.78,306.60,290.77,300.12,285.70,279.54,287.33,285.66,300.45,305.42,299.52,298.46,298.88,305.36,311.67,307.81,318.77,322.18,309.15,296.55,,,,,,,
2008-02-16 22:04:45.714000,L5,357.00,356.15,353.78,358.71,347.68,357.54,352.14,356.56,351.26,352.57,352.98,357.00,353.42,356.31,355.05,357.79,354.07,361.35,349.05,349.65,350.81,359.61,353.33,354.86,352.86,357.50,352.10,356.58,365.82,351.84,355.88,347.44,347.24,356.22,356.66,357.06,344.18,350.66,353.74,356.48,360.39,358.19,360.50,363.83,359.84,363.32,350.10,354.95,346.29,346.70,345.54,333.45,311.68,322.72,322.24,315.42,312.43,321.06,336.73,340.98,339.66,342.10,334.31,334.96,347.55,351.40,347.99,351.20,356.19,346.73,348.28,341.68,339.15,336.82,339.80,328.91,319.40,323.15,330.48,316.17,313.64,314.16,330.59,320.82,326.29,328.88,319.47,305.23,310.66,315.87,312.89,308.58,323.58,324.77,336.92,335.03,342.40,347.73,346.91,341.34,347.14,344.66,353.95,350.55,335.75,328.56,344.25,338.82,327.51,321.09,322.70,319.03,318.91,313.57,315.86,313.04,319.87,324.74,316.49,321.81,321.73,330.46,318.44,338.60,328.89,330.00,325.41,317.96,302.62,305.86,301.41,298.11,294.17,312.99
2008-10-29 21:57:48.288000,L5,344.47,340.45,340.85,341.17,352.18,355.99,359.88,357.91,347.08,353.21,354.88,342.52,338.97,336.11,342.88,335.12,337.85,336.23,347.98,352.09,348.98,355.60,354.85,359.16,351.40,335.23,334.38,338.63,326.69,331.13,327.35,332.44,334.85,,,,,,,,,,,,,,,348.63,351.75,349.08,346.76,328.56,296.72,283.18,279.17,,,289.80,333.37,345.09,346.49,347.70,341.37,347.43,335.64,327.38,324.20,335.99,327.85,325.00,316.07,323.61,330.09,328.60,329.85,314.30,,,,,,,,,,,,,290.92,292.11,289.20,283.30,284.51,281.60,286.98,286.60,299.52,303.72,301.79,320.16,328.37,330.91,330.03,332.24,318.32,305.28,301.39,302.23,292.21,286.69,291.54,274.71,285.10,302.44,303.29,305.07,308.08,312.18,305.94,296.99,296.24,301.22,292.61,305.56,299.51,292.11,303.82,301.80,289.51,293.02,280.76,286.66,,271.54
2008-11-14 21:57:28.308000,L5,348.01,345.55,340.51,344.84,343.36,351.25,352.10,359.10,352.24,354.98,354.53,352.03,355.83,345.39,352.21,345.16,347.72,347.20,348.78,348.06,352.89,359.32,357.09,358.58,355.04,348.62,354.73,346.08,345.28,344.91,347.49,347.44,348.89,,,,,,,,,,,,,,,353.20,356.61,352.30,350.46,341.19,309.59,308.05,305.71,284.30,,312.74,342.09,355.95,354.85,353.87,354.92,351.41,352.55,347.73,342.85,346.50,340.94,337.35,331.57,331.59,329.79,334.89,339.02,324.71,301.83,318.29,319.61,300.00,294.27,297.48,302.79,299.85,306.82,316.19,306.63,294.16,305.22,303.19,298.94,295.07,311.78,307.78,306.07,306.04,316.61,323.40,326.70,330.86,336.68,338.66,339.68,339.76,332.18,320.30,325.05,321.01,307.58,302.27,308.30,296.16,297.17,305.02,309.63,314.88,315.84,322.14,313.29,319.79,319.62,317.11,307.85,319.06,314.51,311.95,311.97,305.96,297.25,299.76,290.77,297.45,,293.31
2009-01-01 21:58:55.309000,L5,384.87,381.65,383.95,375.63,379.97,378.79,384.64,384.93,376.84,375.89,390.85,385.53,389.51,382.26,377.64,382.56,379.90,373.36,377.33,376.35,382.59,375.04,378.01,376.99,381.75,386.05,389.51,,383.88,387.64,380.89,375.18,377.60,371.54,375.80,371.48,373.45,375.00,388.36,383.99,396.23,388.19,382.39,391.16,394.00,382.53,382.22,383.27,373.23,373.97,368.91,364.67,369.11,374.74,365.35,364.26,354.94,349.08,373.44,371.70,370.50,376.19,371.99,377.48,371.02,370.27,379.01,366.28,369.15,363.78,360.48,360.61,357.14,359.97,357.83,361.09,369.93,371.93,379.97,380.80,394.35,382.14,382.27,378.91,377.52,365.34,368.68,387.90,365.69,366.06,364.86,377.36,375.13,379.94,380.68,382.98,384.04,379.58,390.34,390.89,394.17,391.20,393.84,376.05,380.78,381.63,375.75,375.07,369.45,365.47,373.22,373.15,367.74,368.98,399.68,362.62,386.57,379.03,374.72,382.41,380.26,377.22,384.16,372.11,375.09,367.85,358.21,367.06,352.75,357.08,351.73,355.52,367.13,362.16
2009-01-17 21:59:20.568000,L5,348.11,336.63,339.41,333.74,337.42,335.20,333.64,335.79,337.72,334.32,335.73,335.84,337.88,335.39,343.13,339.67,344.51,343.64,343.46,334.83,337.34,342.62,342.78,344.92,339.36,337.27,340.03,346.72,343.62,338.78,345.54,347.84,345.35,337.45,337.13,332.12,336.36,341.33,340.14,340.89,349.87,348.42,354.20,356.48,354.15,359.41,351.66,347.87,333.77,333.73,333.26,324.94,301.04,302.26,302.77,299.12,,313.01,334.35,332.91,331.13,329.46,324.34,331.85,327.87,326.02,337.10,340.63,330.38,324.00,314.96,317.99,311.93,306.06,303.01,310.40,296.68,311.70,310.65,291.47,300.92,299.60,306.78,303.93,302.23,312.20,295.15,293.38,298.17,298.10,290.12,295.20,303.84,304.87,307.31,315.01,318.22,324.65,323.69,332.10,326.68,329.41,329.03,328.81,321.65,307.96,318.58,325.46,316.14,311.35,315.50,302.68,311.73,310.24,306.94,303.52,305.14,312.50,319.38,313.87,313.42,326.73,302.63,330.01,308.55,,289.38,322.07,301.64,298.57,278.12,290.75,,290.35
2010-12-22 22:04:05.307000,L5,357.23,351.55,353.70,349.28,356.55,354.67,345.99,349.06,343.26,350.03,355.17,350.99,345.76,349.23,350.52,349.71,348.99,354.71,350.17,349.25,347.02,349.56,350.38,350.62,347.19,343.66,351.45,355.34,354.43,355.19,354.45,359.93,357.84,357.09,350.37,345.16,342.45,348.89,350.71,349.06,361.04,365.25,364.75,364.00,366.04,361.76,365.37,356.03,335.43,330.12,322.30,332.67,310.69,314.35,327.44,330.01,292.60,312.83,338.32,339.34,338.05,340.79,338.50,341.82,334.20,333.17,340.36,349.70,343.96,335.17,325.98,331.82,334.73,324.72,334.71,332.50,329.37,332.51,337.38,308.93,322.97,336.56,336.45,327.42,336.51,316.53,303.25,,,285.70,296.60,299.46,311.22,306.63,328.52,334.92,341.55,353.01,351.97,354.84,353.36,345.49,349.21,344.94,335.68,329.17,336.10,340.48,333.17,334.55,335.46,326.05,325.94,332.10,321.10,319.12,320.84,324.86,324.81,322.16,320.95,341.86,331.55,340.67,327.55,315.09,328.85,321.86,305.87,297.66,292.20,299.92,,294.98
2011-01-07 22:04:08.243000,L5,365.27,359.98,360.60,357.67,354.69,357.81,357.64,357.80,354.73,356.80,364.31,362.36,358.21,356.90,360.91,353.00,355.25,355.31,349.75,344.24,352.29,357.78,354.38,356.69,362.59,356.85,361.33,361.55,355.76,355.85,356.97,357.11,353.74,354.73,355.37,354.24,348.56,352.52,361.09,363.61,362.85,366.76,367.01,364.13,365.84,358.76,356.88,363.26,352.23,345.02,338.74,338.52,322.84,324.08,328.58,328.53,301.52,315.56,343.85,351.38,348.75,349.39,347.72,345.37,355.22,351.90,352.51,360.34,352.12,350.16,345.18,341.60,343.28,337.90,342.43,340.23,330.36,339.97,345.12,328.07,326.36,326.17,337.77,335.01,334.40,342.23,330.20,313.19,321.38,320.49,316.45,314.08,331.10,326.72,334.92,344.41,342.48,354.68,355.04,352.66,358.43,357.51,362.40,354.06,345.73,342.74,349.05,346.99,339.46,333.63,339.38,332.51,319.02,320.57,322.62,321.78,328.69,333.97,333.39,340.08,335.52,346.19,330.60,342.18,334.57,334.06,327.12,322.49,314.91,314.39,310.78,303.41,283.59,299.71
2011-01-23 22:04:08.795000,L5,363.01,361.57,362.06,358.06,356.67,356.90,358.05,357.90,349.23,355.23,356.05,361.87,356.67,364.22,358.28,352.12,352.41,354.15,351.42,349.90,361.15,356.66,359.59,359.40,361.28,362.92,365.14,358.26,366.41,350.98,359.37,352.56,350.10,353.08,350.28,351.30,348.89,355.81,355.75,364.98,361.87,363.23,365.23,368.99,360.03,358.18,360.67,360.58,351.43,346.52,342.66,342.14,328.01,322.85,326.22,331.97,295.63,303.41,339.95,351.84,352.40,347.76,346.30,355.58,356.82,355.63,361.47,359.60,356.50,350.45,345.21,345.27,340.20,346.11,342.88,335.73,333.90,344.70,347.87,321.83,327.26,321.71,341.32,331.48,330.84,343.90,332.07,319.92,329.34,321.55,321.46,323.55,344.99,333.13,343.50,347.11,354.52,355.81,356.34,362.46,355.81,357.79,359.46,356.91,352.04,349.11,350.39,350.98,347.34,343.64,350.85,336.80,324.93,322.65,328.97,328.05,331.17,338.02,347.49,356.55,336.20,359.21,340.75,353.71,338.97,337.48,340.87,333.05,320.62,319.86,313.46,303.69,,276.92
2011-03-28 22:04:02.070000,L5,395.74,397.71,398.30,399.23,401.98,397.87,399.85,389.67,390.47,394.53,402.58,,391.56,393.42,398.48,398.61,389.96,394.83,396.07,400.55,408.09,406.99,396.09,394.53,392.49,,,,,401.71,401.86,403.88,391.84,403.15,399.71,399.43,400.76,400.22,397.00,404.72,395.29,398.48,399.88,409.12,402.42,405.91,400.56,404.95,401.77,396.27,390.67,393.57,387.53,398.47,383.95,381.98,387.88,391.00,390.31,396.11,,,,,,,,,,,,,,,,,,,,398.65,398.08,408.59,404.13,403.74,397.18,391.65,390.45,392.06,387.88,385.05,396.55,,,,,,,,,,,,,,,,,,,,,,,,,399.42,393.77,400.85,397.38,396.46,390.22,389.42,393.38,394.78,391.72,393.24,389.01,391.43,387.79,383.36,382.41,381.77,382.21,393.89
2013-06-05 22:16:15.001000,L8,357.30,340.16,345.53,318.79,313.67,352.46,357.31,354.63,350.86,349.07,352.36,348.37,349.68,348.20,348.27,352.39,352.91,348.46,353.22,355.68,355.23,350.23,348.56,348.17,344.29,342.23,352.56,355.30,325.76,311.10,313.46,311.90,353.78,343.76,348.84,338.06,338.92,345.54,,,,306.18,314.97,334.80,288.11,318.09,353.03,350.43,355.47,346.36,340.53,342.98,292.92,305.75,345.40,305.10,,277.63,312.05,343.04,298.05,,,,,,344.94,342.71,342.00,337.83,337.84,333.82,334.12,330.00,325.17,326.98,341.63,309.39,322.07,336.30,362.13,362.54,367.29,359.64,358.61,353.93,313.30,345.18,342.24,393.64,,386.21,348.61,334.81,409.81,401.51,396.66,396.79,392.22,,,,391.37,388.05,404.79,384.83,405.11,,,,,,,,,,,,,,,,,396.41,400.25,351.04,346.83,395.23,,,,378.10,291.84,289.69
2013-07-07 22:16:11.966000,L8,,,,,,,,,,,,,,,309.80,312.50,314.27,313.76,319.20,318.07,316.86,319.48,318.74,328.25,324.19,323.99,314.23,314.17,,,,,,,,,,,,,,,,,,,,324.62,320.01,324.88,318.46,293.94,279.72,290.78,297.76,277.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.88,305.94,302.50,287.08,301.32,297.71,289.86,287.95,299.25,302.16,305.35,311.38,319.14,325.31,319.60,323.62,327.59,322.46,325.73,321.03,315.70,304.98,307.28,309.72,299.70,290.10,302.98,305.03,299.52,309.04,305.47,310.91,313.35,319.85,320.17,310.25,309.62,312.33,304.95,303.22,304.40,302.92,306.46,307.36,286.16,288.59,,,,
2013-07-23 22:16:10.674000,L8,304.22,287.20,291.97,291.43,292.09,303.51,,,313.17,300.00,286.50,308.62,303.62,294.35,313.84,318.67,310.79,319.75,322.16,318.73,321.05,320.79,321.93,324.58,326.48,319.13,314.06,324.49,,,,,,,,,,,,,,,,,,,,325.61,325.32,326.69,323.15,301.55,281.03,290.60,296.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.16,306.15,305.34,288.18,300.76,299.79,289.95,285.91,300.47,303.18,308.96,309.49,317.35,319.55,316.70,321.63,326.72,324.15,326.62,321.55,315.93,303.58,309.66,311.44,300.18,294.97,303.64,306.19,300.07,309.62,310.09,313.36,318.28,319.01,318.16,312.13,308.10,317.16,308.53,305.94,305.66,301.99,307.34,308.24,287.82,297.37,274.70,288.80,,
2013-08-08 22:16:13.474000,L8,,,,,,319.72,316.47,313.93,326.49,318.52,329.64,306.63,308.42,304.76,348.01,345.03,315.84,342.17,338.41,348.28,331.70,367.84,331.37,336.70,361.51,362.16,318.63,317.53,292.97,,,,,,,,,,,,,,,,,,323.30,363.66,334.11,352.28,353.02,320.55,,,,,,306.28,347.12,356.17,297.50,,,,,,,,,,,,,,,,,,,,,312.54,298.86,365.71,317.19,322.35,363.51,357.67,350.88,321.55,316.17,350.63,338.31,367.13,354.79,322.19,370.76,367.79,361.99,371.56,376.77,372.66,370.45,358.13,369.31,331.44,323.68,354.85,365.86,,,397.90,397.05,316.51,309.03,317.30,327.62,349.98,358.62,360.22,324.62,357.02,,,,395.10,352.30,349.82,345.44,293.80,356.49,374.53,290.35,292.51
2013-09-25 22:16:04.975000,L8,360.46,342.38,378.50,357.56,392.80,358.58,342.63,352.58,393.71,358.30,331.67,358.42,341.63,344.23,353.33,349.57,351.29,337.97,349.29,341.65,341.86,357.18,333.89,369.10,352.93,346.17,346.92,342.32,348.69,373.40,349.74,345.45,340.46,335.71,385.22,351.18,339.90,352.03,336.13,349.53,343.94,353.40,349.48,354.15,347.64,348.09,339.94,352.15,343.38,353.66,388.70,338.28,342.40,341.22,331.01,332.04,385.49,329.58,341.94,350.91,351.09,349.77,347.28,338.59,331.89,340.35,343.32,342.68,337.15,341.07,325.46,328.97,329.53,334.80,330.77,335.81,333.39,340.54,349.43,341.70,354.54,347.30,342.82,337.57,339.15,347.58,339.47,391.27,375.01,374.78,374.34,381.52,379.76,338.18,353.36,384.60,382.18,380.75,382.96,382.72,398.80,402.76,342.85,338.04,369.59,403.50,371.73,370.47,387.95,352.36,344.02,355.23,346.40,367.00,378.76,392.87,389.41,382.28,409.68,403.59,376.36,367.71,365.01,369.57,380.71,372.94,379.13,394.46,368.71,358.40,369.47,388.89,397.51,278.13
2013-10-11 22:16:05.328000,L8,346.82,341.95,343.61,342.60,353.42,352.33,348.24,355.20,340.20,346.99,339.75,338.91,336.64,337.85,338.07,339.85,343.11,337.70,349.96,339.68,341.66,349.23,341.40,346.55,345.54,341.69,343.90,345.58,339.85,336.14,341.77,340.19,342.57,340.43,341.99,340.36,345.49,344.39,348.87,344.95,346.25,350.17,355.29,350.97,348.98,352.55,345.49,353.93,348.23,350.55,385.45,353.50,334.58,331.52,340.44,340.56,346.08,293.90,340.11,348.79,350.70,349.49,349.50,349.13,345.88,342.18,339.05,337.88,331.19,323.38,324.77,328.88,333.90,322.75,332.36,330.02,334.10,335.03,334.14,341.29,319.47,354.03,357.52,342.45,348.11,346.91,347.98,343.31,336.78,337.08,338.34,335.92,356.84,342.69,351.39,357.01,356.18,355.11,338.00,355.47,363.45,352.33,352.90,354.17,344.69,349.11,352.48,351.79,349.09,342.81,343.25,352.23,355.95,355.50,353.35,359.14,358.26,355.67,363.37,352.42,344.42,346.85,353.28,349.72,342.78,341.02,346.48,342.59,337.41,329.29,341.67,298.08,,
2013-10-27 22:15:55.590000,L8,324.05,320.12,317.72,319.17,319.48,324.41,325.25,326.76,317.24,322.08,341.03,329.05,316.83,318.47,313.98,313.22,310.05,317.75,329.00,330.28,326.24,332.80,339.04,325.45,329.87,310.02,311.18,310.42,304.73,309.11,308.81,310.77,310.45,307.91,307.88,303.79,296.01,309.23,309.60,313.14,314.74,315.38,314.33,314.72,311.38,315.46,316.12,320.95,318.22,314.10,312.94,,,,,,,279.50,316.52,326.09,333.26,330.57,326.55,332.04,327.59,333.22,322.27,298.61,307.76,299.23,297.64,293.38,305.39,299.15,299.68,303.04,298.78,302.96,306.29,299.01,289.35,304.91,317.86,300.16,307.21,312.79,320.95,298.27,313.44,306.47,303.21,302.79,311.13,321.10,322.54,315.59,325.47,317.23,312.03,323.06,337.64,328.40,330.49,335.86,316.24,311.64,310.72,317.68,314.34,310.70,315.33,317.67,314.81,320.60,321.46,323.16,333.51,326.62,332.03,325.04,320.06,336.06,321.54,313.57,307.49,312.20,314.26,310.52,297.83,303.46,301.07,288.72,,282.92
2013-11-12 22:15:55.951000,L8,343.64,335.90,341.47,331.62,355.84,352.14,336.52,335.77,350.35,348.72,341.57,341.07,342.60,385.70,,400.25,343.78,347.65,333.03,334.52,340.29,332.04,342.28,334.63,317.99,321.14,318.81,337.18,331.54,343.23,330.75,333.90,333.14,331.73,337.36,337.99,319.44,328.07,331.26,337.65,348.95,344.88,340.88,348.24,332.30,337.63,342.45,344.48,339.16,335.27,334.10,316.46,282.09,295.53,302.81,298.62,,284.62,325.69,336.67,334.63,336.71,334.10,340.39,339.04,343.87,336.09,318.81,318.71,,,,,,295.51,307.32,300.11,308.83,308.96,303.25,289.96,306.47,315.17,299.51,305.01,313.94,314.15,298.20,310.46,303.12,301.74,300.93,311.18,314.95,321.14,314.93,323.72,317.30,311.54,325.15,335.48,329.62,333.58,328.03,317.06,313.93,314.34,318.08,312.36,310.86,312.87,315.88,316.93,320.14,322.84,323.26,326.23,327.51,333.61,330.11,319.77,332.94,315.56,312.06,308.34,308.34,313.13,308.23,298.79,304.24,300.55,288.18,,287.96
2013-12-30 22:15:37.096000,L8,322.14,314.99,318.55,314.71,314.61,315.28,314.87,316.91,307.54,315.85,315.62,312.91,307.52,307.31,301.81,305.55,305.20,307.51,307.73,305.87,319.22,315.34,308.76,315.04,311.92,310.28,310.15,310.60,310.30,306.45,310.71,312.48,316.33,316.79,320.57,312.47,307.45,309.61,313.02,314.97,318.20,320.13,318.01,317.33,319.68,319.41,321.15,323.19,303.22,,,,,,,,,274.75,310.21,319.37,318.49,323.08,317.29,317.43,310.82,307.72,303.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.18,306.33,308.86,304.00,309.53,322.14,314.21,317.05,309.41,306.58,305.35,303.94,305.45,300.02,298.37,299.70,297.86,298.23,300.61,302.66,304.25,306.83,311.87,314.27,305.44,303.52,307.11,302.49,300.88,298.45,293.17,300.43,293.12,286.73,293.76,,,,
2014-03-20 22:14:37.534000,L8,,,,,,,,,,,,296.49,304.41,302.07,313.91,307.28,304.78,301.67,301.52,304.26,302.97,294.93,,306.07,306.06,313.40,311.33,313.74,301.89,298.25,304.15,305.15,305.01,301.73,312.94,308.66,306.72,309.89,,,,,,315.89,320.82,318.00,317.81,322.45,329.82,327.31,322.77,305.66,281.19,293.07,303.59,,,,,,303.87,319.49,319.27,303.87,303.11,299.30,308.46,339.57,332.30,328.02,319.67,344.79,363.06,310.60,395.02,389.09,321.71,381.44,292.08,,,,315.09,326.65,381.76,352.03,394.55,360.94,392.19,321.76,306.54,304.09,316.38,349.53,317.91,319.22,322.95,322.08,324.59,326.59,335.07,329.78,328.03,329.85,320.45,315.91,318.03,316.26,311.92,312.29,314.41,316.10,313.23,315.88,331.51,331.38,326.81,323.61,326.95,321.13,316.38,338.43,369.83,,,,,,,,,,,
2014-03-27 22:20:37.696000,L8,311.15,305.26,307.25,307.17,309.93,323.58,319.13,311.92,314.44,312.68,311.26,305.88,308.14,298.48,314.54,311.10,310.39,313.06,337.00,312.67,327.86,319.08,316.07,338.48,321.22,327.21,312.99,314.02,306.96,300.95,307.99,312.41,312.17,312.07,318.30,310.86,305.98,303.81,297.93,302.62,307.51,302.90,306.28,310.12,314.72,310.77,312.93,327.33,331.41,331.69,326.89,306.77,281.41,292.89,298.28,296.89,,,307.59,316.29,320.92,327.30,321.58,317.34,302.02,297.80,310.66,328.02,326.35,330.46,330.35,329.58,319.57,321.47,320.37,310.52,295.37,300.17,304.60,301.00,289.40,299.89,318.83,301.69,305.36,308.95,309.13,297.04,306.41,299.60,299.20,298.38,311.40,313.25,316.94,319.73,322.38,325.44,324.95,327.26,336.46,326.18,330.00,348.83,320.72,314.17,315.63,316.09,312.99,311.59,313.15,315.42,313.36,315.96,317.88,315.40,318.20,327.08,328.55,322.06,317.63,316.32,313.21,312.72,312.14,310.54,326.82,324.14,298.63,301.76,287.30,285.53,,
2014-05-23 22:13:42.455000,L8,,,,,,,,,315.62,314.27,317.75,322.91,307.84,308.25,318.00,320.36,315.68,321.27,318.95,318.59,324.30,323.99,319.80,326.51,325.66,318.76,320.32,332.24,,,,,,,307.70,297.06,306.10,304.93,297.89,311.18,320.19,314.07,306.14,318.95,324.27,319.03,314.16,327.40,331.50,329.90,329.52,306.91,281.26,298.92,301.92,,,,,,,,,,,280.27,312.74,332.40,322.06,321.84,319.07,314.00,317.20,312.88,322.39,300.06,295.60,295.56,302.51,289.76,286.25,301.45,320.70,301.10,307.34,310.31,311.44,299.62,305.05,300.90,300.48,301.78,312.54,309.71,318.38,315.46,324.32,323.97,321.23,323.47,328.72,327.99,327.45,333.98,320.59,313.60,309.54,313.34,309.87,310.64,312.28,314.93,316.04,317.05,319.12,318.00,328.63,323.79,324.74,324.78,315.31,322.67,319.03,312.49,316.04,313.12,314.34,309.90,294.39,296.00,,,,
2014-08-11 22:14:15.733000,L8,335.11,328.96,330.04,328.30,328.75,346.80,332.82,338.28,331.56,335.29,331.43,330.01,331.60,329.14,335.98,332.35,335.68,335.88,336.63,335.85,339.95,339.29,335.02,348.35,336.72,342.30,340.56,339.04,331.45,330.18,336.27,325.95,330.82,336.30,334.51,333.43,334.40,341.01,336.33,348.37,350.31,349.36,349.50,347.16,353.61,349.37,348.65,354.28,341.25,338.55,333.91,331.46,303.15,319.13,326.74,301.58,,316.66,341.80,350.65,336.11,337.80,344.25,335.97,340.01,335.69,324.66,326.13,309.94,316.55,295.90,301.59,307.19,290.69,323.50,323.51,317.38,318.83,323.86,316.51,310.98,331.08,340.28,328.04,327.57,338.30,332.88,328.54,327.22,325.66,325.07,325.96,340.10,335.66,342.87,341.09,339.12,347.90,339.46,349.85,356.40,351.45,350.16,354.29,343.41,340.07,337.34,342.24,337.72,337.96,339.47,333.74,342.03,337.05,347.60,350.34,346.91,353.17,345.37,349.73,339.47,345.41,351.40,340.50,341.87,338.91,336.55,336.01,327.72,327.18,325.92,299.79,,294.64
2014-08-27 22:14:17.177000,L8,324.06,320.61,319.85,321.94,319.46,325.21,325.19,323.39,316.74,318.23,324.53,311.19,313.32,312.64,320.54,318.18,319.05,324.91,344.10,333.05,322.53,326.89,329.28,364.46,326.84,318.80,318.25,321.18,319.97,324.97,320.57,319.86,319.79,319.51,320.24,314.87,311.45,319.85,320.83,326.05,328.77,333.27,328.32,335.00,327.01,337.21,329.71,335.92,321.50,312.29,315.47,307.10,277.63,294.63,299.04,,,292.80,331.40,333.71,325.25,323.66,321.24,317.26,312.54,308.02,302.94,294.74,,,,,,,294.72,299.18,294.87,295.24,303.37,292.86,285.56,303.71,318.71,307.01,307.81,315.19,309.40,298.82,309.73,302.41,296.37,299.00,313.92,311.43,317.84,318.53,323.95,325.80,325.99,328.06,338.32,335.13,332.28,343.13,326.86,314.79,311.94,315.46,315.38,312.58,318.78,317.05,315.47,314.59,318.34,317.05,331.77,331.23,330.47,331.42,317.51,329.62,324.18,323.07,321.05,321.28,321.32,314.20,296.21,300.44,283.99,284.85,,277.61
