dates,nzd0254-0000,nzd0254-0001,nzd0254-0002,nzd0254-0003,nzd0254-0004,nzd0254-0005,nzd0254-0006,nzd0254-0007,nzd0254-0008,nzd0254-0009,nzd0254-0010,nzd0254-0011,nzd0254-0012,nzd0254-0013,nzd0254-0014,nzd0254-0015,nzd0254-0016,nzd0254-0017,nzd0254-0018,nzd0254-0019,nzd0254-0020,nzd0254-0021,nzd0254-0022,nzd0254-0023,nzd0254-0024,nzd0254-0025,nzd0254-0026,nzd0254-0027,nzd0254-0028,nzd0254-0029,nzd0254-0030,nzd0254-0031,nzd0254-0032,nzd0254-0033,nzd0254-0034,nzd0254-0035,nzd0254-0036,satname
2023-11-11 21:53:51+00:00,,223.4333333333333,201.51749999999998,212.785,,,,237.53,,,,267.08,286.54499999999996,270.6433333333333,294.27599999999995,283.02750000000003,292.27,292.89,288.26,281.72,283.33,,302.33,305.67,289.83,301.57,298.26,293.93,279.60833333333335,302.21,316.77,,,,323.995,338.12,355.665,L9
2023-11-27 21:53:59+00:00,,223.4333333333333,201.51749999999998,212.785,,,,237.53,,,,267.08,286.54499999999996,270.6433333333333,296.885,285.87600000000003,292.27,292.89,288.26,281.72,283.33,,302.33,305.67,289.83,301.57,298.26,293.93,280.6642857142857,304.118,316.77,,,,323.995,338.12,360.582,L9
2023-12-13 21:53:58+00:00,,230.54499999999996,206.88333333333333,232.01,,,,249.7,,,,267.08,286.54499999999996,270.6433333333333,296.80428571428575,288.42,292.27,292.89,288.26,281.72,283.33,,302.33,305.67,289.83,301.57,298.26,293.93,285.0857142857143,308.164,316.77,,,,311.63,338.72,364.135,L9
2024-01-22 21:54:08+00:00,,235.01,208.70666666666668,232.01,254.21,,,255.23,,,283.45,274.19666666666666,286.54499999999996,287.27666666666664,296.32714285714286,290.265,292.27,292.89,288.26,281.72,283.33,,302.33,305.67,304.455,301.57,298.26,301.4125,286.54714285714283,307.884,316.77,,,,311.63,338.72,364.135,L8
2024-02-07 21:54:10+00:00,,235.01,213.91250000000002,232.01,254.21,,263.41,255.23,,,283.45,274.19666666666666,286.54499999999996,287.27666666666664,294.15,292.40166666666664,292.27,292.89,288.26,281.72,283.33,,302.33,305.67,304.455,301.57,298.26,304.47400000000005,284.32428571428574,307.884,316.77,,,,311.63,338.72,368.034,L8
2024-02-23 21:53:43+00:00,,234.86,216.102,232.01,243.585,,253.40500000000003,250.26,249.43,,271.72,274.635,286.3066666666667,288.2825,293.02875,290.5157142857143,293.70666666666665,295.77,290.445,283.69000000000005,287.345,303.29,305.19,308.53,300.28,301.57,298.26,306.345,283.15875,306.6716666666667,316.03499999999997,,,,311.63,342.16,369.49499999999995,L8
2024-03-26 21:53:16+00:00,257.61,231.67999999999998,219.73200000000003,232.01,239.94333333333336,,253.40500000000003,245.89249999999998,246.21,,267.6066666666666,276.87,289.3566666666666,290.72,293.2325,290.7085714285714,294.72999999999996,295.59999999999997,289.07,282.99666666666667,286.41333333333336,303.29,304.3433333333333,307.5733333333333,300.28,301.57,298.26,308.6716666666667,283.76875,307.494,316.03499999999997,,,,311.63,343.29333333333335,373.78666666666663,L8
2024-04-27 21:53:28+00:00,255.34500000000003,225.06333333333336,222.99,,237.97750000000002,,253.40500000000003,240.33499999999998,244.49,245.05,265.23,278.605,288.74333333333334,290.2425,292.66875,290.61571428571426,294.47666666666663,296.15000000000003,289.475,281.99666666666667,286.0166666666667,303.29,305.35,308.525,301.3333333333333,,300.58,308.01500000000004,283.91,308.696,315.3,,,,320.86,342.57666666666665,373.60999999999996,L8
2024-05-05 21:53:40+00:00,255.34500000000003,228.995,224.13666666666666,,237.97750000000002,,253.40500000000003,241.38799999999998,244.49,245.05,265.23,278.605,288.74333333333334,290.2425,293.6455555555556,290.61571428571426,294.47666666666663,296.15000000000003,289.475,281.99666666666667,286.0166666666667,303.29,305.35,308.525,301.3333333333333,,300.58,308.01500000000004,283.97555555555556,308.696,315.3,,,,320.86,342.57666666666665,373.60999999999996,L9
2024-05-29 21:53:06+00:00,255.34500000000003,228.995,224.13666666666666,,237.97750000000002,,248.42999999999998,241.38799999999998,244.49,245.05,265.23,278.605,288.74333333333334,290.2425,289.3357142857143,289.50666666666666,294.47666666666663,296.15000000000003,289.475,281.99666666666667,286.0166666666667,303.29,305.35,308.525,301.3333333333333,,300.58,304.32000000000005,284.72625,307.9325,315.3,,,,320.86,342.57666666666665,369.26249999999993,L8
2024-07-08 21:53:25+00:00,255.34500000000003,228.995,224.13666666666666,,237.97750000000002,,248.42999999999998,241.38799999999998,244.49,245.05,265.23,278.605,288.74333333333334,290.2425,288.65285714285716,285.885,294.47666666666663,296.15000000000003,289.475,279.77250000000004,286.0166666666667,303.29,305.35,308.525,301.3333333333333,,299.02,300.48333333333335,283.24125,308.78666666666663,315.3,,,,321.48,342.28,365.364,L9
2024-08-17 21:53:23+00:00,255.34500000000003,228.995,222.76749999999998,,232.5666666666667,,240.93999999999997,236.54499999999996,244.49,245.05,259.1566666666667,275.33,288.74333333333334,289.09999999999997,288.146,278.0,294.47666666666663,296.15000000000003,289.475,279.77250000000004,286.0166666666667,303.29,305.35,308.525,292.46,,299.02,291.366,284.1485714285714,303.085,315.3,,,,321.48,342.28,360.7975,L8
2024-09-02 21:53:56+00:00,255.34500000000003,227.075,220.65250000000003,,232.37000000000003,,238.48,235.28666666666663,242.02,245.05,258.74,275.02000000000004,290.20000000000005,286.68333333333334,290.038,277.59999999999997,293.42499999999995,294.90000000000003,286.32,277.81,283.345,,302.65,305.66,292.99,,299.02,283.904,284.52714285714285,305.56,,,,,318.6433333333334,339.195,352.93249999999995,L8
2024-10-28 21:53:49+00:00,,240.17333333333332,226.04,238.2,250.78,,242.7,245.45499999999998,,264.28,269.33,,292.45,287.57,295.215,279.095,292.05,287.92,288.82,278.875,284.21,,302.76,305.79,296.31,303.19,299.39,281.1425,286.735,302.89,314.66,,,,315.7666666666667,339.73333333333335,347.3833333333334,L9
2025-02-09 21:54:06+00:00,,239.865,224.125,238.2,250.78,,246.92,245.31,,264.28,269.33,,292.45,287.57,293.92999999999995,278.78,292.05,287.92,288.82,284.65,284.21,,302.76,305.79,296.31,303.19,301.32,281.09,287.5275,302.89,314.66,,,,312.6,338.90500000000003,346.19000000000005,L8
2025-02-25 21:53:55+00:00,,234.65666666666667,217.66,241.285,248.68,,245.96499999999997,241.935,237.6,256.01,264.885,275.05,290.495,287.42333333333335,291.52,277.55999999999995,292.0,287.92,288.82,284.65,286.03499999999997,300.11,302.565,306.21000000000004,295.615,314.925,318.48,282.1633333333333,285.2375,304.38,314.66,,,,312.17,338.46666666666664,346.43333333333334,L8
2025-03-21 21:53:56+00:00,,238.47,220.42,241.285,248.68,,245.96499999999997,241.37666666666667,242.29500000000002,253.35333333333332,261.89,274.525,290.495,288.55333333333334,287.7166666666667,276.10999999999996,292.0,287.92,288.82,284.65,284.8,300.11,302.565,305.51,294.27,310.4866666666667,311.6766666666667,283.7966666666666,285.65,303.8566666666666,314.66,,,,313.69666666666666,340.08,348.3,L9
2025-03-29 21:53:43+00:00,,238.47,223.265,241.285,248.68,,245.96499999999997,241.37666666666667,242.29500000000002,253.35333333333332,261.89,274.525,290.495,288.55333333333334,287.7166666666667,276.10999999999996,292.0,287.92,288.82,284.65,284.8,300.11,302.565,305.51,294.27,310.4866666666667,308.13,284.86749999999995,281.554,303.8566666666666,314.66,,,,313.69666666666666,340.08,348.3,L8
2025-04-06 21:53:31+00:00,,237.54999999999998,222.856,241.285,248.68,,245.96499999999997,239.665,244.04,251.4825,260.09,272.59,290.495,287.87,286.08500000000004,275.36749999999995,290.88,287.92,288.82,284.65,284.0375,300.11,302.29333333333335,305.51,292.7125,310.4866666666667,307.13199999999995,284.86749999999995,280.89833333333337,303.8566666666666,314.66,,,,313.14,339.4125,348.02250000000004,L9
2025-05-16 21:53:29+00:00,,230.32000000000002,218.272,244.37,246.58,,245.01,237.0125,244.04,247.8975,257.5725,271.0125,286.51,285.1625,283.49,274.5675,292.1366666666666,289.76,285.47,280.88,283.61249999999995,300.11,301.21666666666664,306.2066666666667,291.365,310.6066666666666,306.978,283.10749999999996,279.08666666666664,304.2866666666667,,,,,313.4433333333333,339.21999999999997,348.23,L8
2025-05-24 21:53:33+00:00,,232.9925,218.48833333333334,244.37,246.58,,245.01,237.096,244.04,247.8975,259.204,271.538,288.6466666666667,285.906,284.856,276.154,296.05499999999995,297.825,285.47,284.63,285.65999999999997,302.51,303.9225,306.2066666666667,291.365,310.6066666666666,309.4666666666667,285.186,278.82142857142856,304.2866666666667,,,,,313.4433333333333,339.21999999999997,348.23,L9
2025-06-01 21:53:32+00:00,,232.9925,218.48833333333334,244.37,246.58,,245.01,237.096,244.04,247.8975,259.204,271.538,288.6466666666667,285.906,284.856,276.154,296.05499999999995,297.825,285.47,284.63,285.65999999999997,302.51,303.9225,306.2066666666667,291.365,310.6066666666666,309.4666666666667,285.186,282.74375,304.2866666666667,,,,,313.4433333333333,339.21999999999997,348.23,L8
2025-07-03 21:53:26+00:00,,232.9925,218.48833333333334,244.37,246.58,,245.01,237.096,242.25,244.83,255.28333333333333,271.538,288.6466666666667,285.906,282.12833333333333,274.7333333333333,290.414,289.12333333333333,278.265,277.59,281.3833333333333,292.4433333333333,303.9225,306.2066666666667,291.365,310.6066666666666,309.4666666666667,280.54333333333335,282.74375,302.6275,,,,,304.71750000000003,338.73400000000004,347.874,L8
2025-07-27 21:53:57+00:00,,232.9925,218.48833333333334,244.37,246.58,,245.01,237.096,242.25,244.83,255.28333333333333,271.538,288.6466666666667,285.906,282.12833333333333,274.7333333333333,290.414,289.12333333333333,278.265,277.59,281.3833333333333,292.4433333333333,303.9225,306.2066666666667,291.365,310.6066666666666,309.4666666666667,280.54333333333335,284.8755555555556,302.6275,,,,,304.71750000000003,338.73400000000004,347.874,L9
