dates,satname,nzd0254-0000,nzd0254-0001,nzd0254-0002,nzd0254-0003,nzd0254-0004,nzd0254-0005,nzd0254-0006,nzd0254-0007,nzd0254-0008,nzd0254-0009,nzd0254-0010,nzd0254-0011,nzd0254-0012,nzd0254-0013,nzd0254-0014,nzd0254-0015,nzd0254-0016,nzd0254-0017,nzd0254-0018,nzd0254-0019,nzd0254-0020,nzd0254-0021,nzd0254-0022,nzd0254-0023,nzd0254-0024,nzd0254-0025,nzd0254-0026,nzd0254-0027,nzd0254-0028,nzd0254-0029,nzd0254-0030,nzd0254-0031,nzd0254-0032,nzd0254-0033,nzd0254-0034,nzd0254-0035,nzd0254-0036
2014-05-02 21:53:46.331000,L8,273.49,250.60,233.76,251.04,249.51,305.45,245.77,258.43,281.74,291.22,295.47,296.71,307.94,330.43,326.64,312.75,331.68,322.70,311.23,305.84,315.60,319.85,383.87,334.56,330.87,335.66,333.39,336.10,300.45,333.60,341.23,342.80,346.19,348.87,351.41,370.39,399.84
2014-05-18 21:53:11.680000,L8,336.01,328.08,323.32,336.88,358.57,334.93,321.49,334.04,353.63,335.25,400.26,389.93,424.76,430.02,422.30,420.93,401.94,386.76,371.99,362.52,363.95,381.72,383.03,385.20,386.77,415.20,392.02,393.32,407.90,403.22,404.62,445.23,421.84,403.78,396.77,412.91,448.75
2014-05-18 21:53:35.635000,L8,254.79,213.39,223.38,237.58,234.65,284.81,234.28,230.46,256.26,268.75,280.78,291.46,299.32,285.55,287.13,283.25,296.15,295.30,292.20,289.09,290.32,297.16,305.45,306.14,298.95,304.75,307.04,277.74,293.05,311.65,331.04,335.82,336.98,336.43,320.32,341.36,349.86
2014-06-19 21:53:23.387000,L8,246.84,204.61,208.18,226.69,238.12,275.51,231.13,222.96,254.62,251.20,262.10,270.50,289.77,227.28,264.00,275.78,291.43,289.90,280.29,274.24,278.83,290.90,299.33,299.33,290.90,300.97,295.64,277.41,285.02,312.47,332.56,336.05,326.31,341.79,362.83,341.06,348.68
2014-06-19 21:53:47.342000,L8,249.44,209.74,212.36,230.10,240.52,278.72,232.84,224.55,256.50,253.98,267.52,274.32,294.71,233.40,271.83,280.67,293.02,292.59,282.63,277.42,280.81,293.16,301.32,301.66,292.85,302.72,298.70,279.30,287.25,314.42,333.88,338.29,330.95,350.65,363.66,340.45,348.56
2014-07-05 21:53:29.728000,L8,489.96,485.88,453.19,429.71,478.23,476.15,491.37,473.19,434.50,529.93,468.64,470.60,500.01,522.31,514.46,519.58,516.04,487.50,470.65,447.79,404.43,416.08,357.38,460.43,461.74,477.73,483.70,469.62,440.48,361.49,410.41,403.63,401.36,385.71,381.27,411.86,440.78
2014-07-05 21:53:53.692000,L8,489.33,486.39,453.20,428.49,478.09,475.75,491.35,473.17,434.17,452.47,470.47,470.25,499.90,522.65,514.61,519.42,516.02,487.36,469.96,332.72,345.77,349.30,356.83,467.30,460.70,477.38,483.66,469.50,414.27,360.53,409.60,402.34,399.84,384.73,379.84,410.42,440.08
2014-07-21 21:53:33.067000,L8,293.41,288.19,280.52,273.50,282.35,300.74,279.94,299.62,302.43,307.07,315.51,315.66,335.57,349.66,374.69,358.13,360.96,345.13,342.01,356.68,344.53,505.23,511.73,513.60,524.34,503.99,348.31,375.99,323.22,369.72,376.99,381.50,384.76,377.56,374.37,397.31,424.64
2014-07-21 21:53:57.022000,L8,296.28,290.95,283.98,277.31,285.02,303.99,284.26,301.63,305.43,310.09,318.55,318.06,338.80,355.39,381.03,363.49,363.30,347.93,457.88,359.66,348.02,347.93,353.05,361.67,350.73,352.18,351.11,378.42,372.45,372.95,386.70,384.33,387.20,380.69,375.38,397.79,426.31
2014-08-06 21:53:41.801000,L8,270.53,217.61,220.17,240.66,254.96,289.56,242.80,236.72,262.71,264.09,284.61,278.73,300.68,276.45,274.31,299.46,292.98,284.24,282.94,276.15,272.13,289.63,297.34,297.74,292.02,325.33,301.48,277.86,292.22,323.69,336.99,340.18,329.30,336.77,331.18,342.02,350.96
2014-08-06 21:54:05.764000,L8,435.21,418.84,421.68,403.21,292.92,305.82,277.41,298.40,307.85,526.03,484.18,480.74,478.42,471.67,510.54,510.42,515.18,482.43,475.45,345.54,349.19,346.02,354.47,361.34,366.12,367.59,358.71,390.41,391.39,394.63,386.49,378.99,392.17,394.57,409.57,400.62,425.89
2014-09-07 21:53:48.789000,L8,277.71,250.77,227.37,245.45,263.55,302.90,259.00,473.04,475.82,464.38,303.19,308.23,342.74,327.31,282.27,303.12,329.21,345.36,338.71,311.18,328.49,331.12,338.20,345.75,328.63,336.76,335.77,325.71,301.01,331.78,344.01,347.57,354.14,362.86,360.84,383.25,426.98
2014-09-07 21:54:12.743000,L8,277.18,250.52,226.74,244.94,263.12,302.20,258.50,473.05,439.39,464.57,302.21,307.41,343.33,326.27,281.07,302.32,326.03,338.14,337.05,287.02,325.07,329.98,336.48,343.49,327.36,335.11,334.58,324.88,299.76,330.53,342.90,346.09,351.42,356.49,357.75,381.79,426.21
2014-09-23 21:53:45.463000,L8,411.82,407.96,399.36,523.99,520.41,438.25,507.41,524.39,499.59,501.94,522.01,530.31,525.62,519.62,502.28,488.30,479.31,508.51,541.64,481.64,472.14,478.39,482.87,444.49,380.03,375.53,401.19,416.86,406.75,398.25,401.02,399.63,391.46,395.10,391.49,400.34,449.61
2014-09-23 21:54:09.418000,L8,412.42,408.47,399.87,389.87,398.73,509.40,531.91,524.02,500.39,502.26,522.25,530.52,525.71,519.78,503.40,488.38,479.43,509.40,361.15,482.04,472.61,478.60,483.49,445.50,380.52,375.95,401.43,417.16,407.15,398.52,401.19,399.91,391.77,395.40,391.92,400.62,449.70
2014-10-25 21:53:52.818000,L8,338.32,338.47,333.15,348.01,331.74,360.05,376.24,341.67,329.63,468.95,478.98,447.24,458.44,414.18,414.13,417.79,412.90,395.41,443.23,440.56,437.79,446.00,463.35,500.54,427.65,491.70,490.84,478.50,474.95,460.90,389.20,439.76,428.79,434.10,392.39,410.13,434.31
2014-10-25 21:54:16.772000,L8,338.01,338.58,332.52,347.78,331.57,361.27,374.06,341.44,328.51,469.87,478.74,447.38,458.38,499.61,493.52,496.77,469.36,461.81,443.65,440.73,438.33,446.81,463.09,452.29,428.36,492.73,491.15,398.89,475.27,420.22,389.68,440.22,429.17,434.76,393.06,412.05,435.25
2014-11-10 21:53:54.574000,L8,267.91,250.45,219.91,238.78,241.29,284.21,248.28,262.83,270.10,274.65,275.44,277.26,285.94,290.99,291.72,266.86,289.56,289.11,287.75,275.80,278.57,291.25,303.12,302.49,288.94,300.58,294.41,283.05,274.92,297.29,311.74,317.45,315.97,311.93,304.08,331.32,347.80
2014-11-10 21:54:18.528000,L8,315.33,310.72,302.68,288.14,322.86,342.40,315.05,314.91,340.37,344.18,328.12,337.22,353.30,374.89,378.27,402.56,389.94,360.26,350.07,350.82,363.68,367.63,381.52,374.68,380.57,376.41,380.25,384.78,405.95,371.08,376.09,377.92,380.15,380.02,376.42,401.92,427.64
2014-11-26 21:53:52.081000,L8,270.02,222.34,219.60,227.16,227.46,281.41,234.74,238.90,266.07,258.66,245.81,262.12,,203.77,267.92,260.10,,154.39,207.51,279.61,280.47,287.03,299.38,300.86,287.51,292.23,299.94,282.71,280.97,295.07,307.04,309.30,312.11,311.06,303.76,328.37,350.31
2015-01-13 21:53:42.692000,L8,279.36,239.32,209.70,210.98,220.88,273.54,272.05,219.91,284.32,270.16,304.98,312.92,275.96,281.67,271.84,265.45,493.52,482.89,493.79,273.07,275.60,285.60,297.44,294.87,282.72,300.07,292.82,278.64,262.58,294.27,306.16,312.97,319.97,318.43,301.17,332.47,343.71
2015-01-29 21:53:37.750000,L8,296.04,458.21,428.08,433.24,276.45,318.78,275.64,280.02,289.34,295.08,303.46,314.93,319.85,341.28,318.54,305.20,215.31,263.35,419.37,441.90,498.60,505.12,527.04,537.42,344.08,339.33,354.08,327.32,298.25,331.48,344.59,351.32,359.09,366.87,366.80,388.10,381.81
2015-04-03 21:53:02.921000,L8,266.34,235.89,196.80,242.51,226.64,281.46,239.72,225.66,244.13,255.42,268.44,271.86,289.00,281.06,278.89,265.49,291.11,296.60,280.40,273.05,280.14,294.14,302.30,303.28,292.14,312.38,296.08,276.71,266.78,302.01,316.94,324.33,316.22,329.34,308.14,332.14,345.36
2015-04-03 21:53:26.876000,L8,263.61,232.63,195.51,240.60,222.06,280.73,237.95,222.47,242.74,253.65,265.80,270.60,286.47,279.97,278.07,264.58,289.95,290.01,279.64,272.19,278.97,292.32,301.25,301.51,290.70,307.57,294.43,275.90,264.02,300.51,314.70,322.14,315.34,327.40,306.66,331.67,344.86
2015-04-19 21:53:02.761000,L8,263.23,231.16,219.28,237.42,241.51,281.38,239.27,231.88,248.65,251.06,259.40,267.33,285.66,280.68,278.01,267.71,291.93,319.94,283.88,276.45,281.72,294.76,302.29,303.94,298.27,302.83,297.00,279.86,272.92,304.72,320.72,326.65,319.93,332.71,309.97,333.63,346.29
2015-04-19 21:53:26.711000,L8,263.35,231.19,219.07,237.36,241.89,281.60,239.33,231.86,248.52,251.07,259.51,267.39,285.67,280.67,278.04,267.45,291.91,319.89,283.76,276.38,281.65,294.73,302.25,303.89,298.22,302.71,296.98,279.83,272.89,304.58,320.52,326.52,319.88,332.46,309.74,333.39,346.22
2015-05-05 21:52:48.765000,L8,258.53,221.36,205.96,236.28,238.46,285.42,231.76,219.47,240.15,246.19,257.15,266.59,283.30,268.36,270.88,271.24,289.98,289.30,281.66,273.69,281.44,293.75,300.58,302.41,291.06,305.07,295.55,279.56,275.31,303.16,320.48,327.94,318.75,331.62,310.76,338.14,346.27
2015-05-05 21:53:12.716000,L8,261.75,225.50,217.07,238.93,240.73,287.78,233.35,224.63,241.64,247.98,258.80,269.03,285.21,279.90,273.37,273.94,291.32,295.87,284.23,276.91,283.14,296.09,302.20,304.44,294.49,314.95,298.26,281.29,281.49,305.01,324.20,332.83,323.59,336.01,314.60,341.87,347.16
2015-06-06 21:52:52.670000,L8,257.68,237.20,226.48,240.87,246.31,279.81,239.85,247.46,254.97,258.30,271.27,286.25,301.78,312.36,316.92,312.51,530.18,477.93,493.17,500.01,522.79,528.26,542.45,337.40,337.23,391.79,412.68,422.61,395.71,393.97,389.06,374.70,354.17,429.17,393.17,396.11,409.82
2015-06-06 21:53:16.624000,L8,253.59,230.51,223.61,235.63,242.32,277.28,237.24,243.93,252.23,255.29,267.35,281.23,297.96,295.12,312.88,308.28,306.70,305.49,301.07,312.21,315.84,326.74,335.83,329.62,332.00,330.98,329.27,333.29,292.77,330.46,381.63,346.19,344.34,417.11,354.58,371.97,403.62
2015-10-12 21:53:41.053000,L8,361.07,466.81,453.55,364.31,441.33,483.93,386.24,387.07,393.37,379.91,407.47,419.65,433.46,431.09,436.35,424.24,411.57,427.70,378.01,528.77,519.39,521.66,537.26,532.43,541.67,482.59,472.61,510.53,474.03,518.14,473.49,385.25,389.29,391.55,388.50,399.35,425.18
2015-10-12 21:54:05.008000,L8,384.08,466.92,452.98,418.32,441.16,483.94,387.07,387.33,394.05,330.90,342.14,419.86,434.16,431.99,436.76,424.60,412.59,427.75,377.14,528.74,519.15,521.43,537.32,532.13,541.83,483.47,512.75,511.83,474.52,517.88,473.13,385.35,389.08,391.19,388.56,399.40,424.94
2015-11-13 21:53:46.761000,L8,278.46,256.90,225.68,243.87,253.07,284.49,268.56,265.81,270.94,277.01,282.23,287.93,301.64,313.37,296.44,274.90,292.32,303.86,300.01,302.64,305.64,301.65,320.83,334.06,340.06,326.41,323.95,294.21,291.94,307.45,301.33,215.88,234.62,,,,
2015-11-13 21:54:10.716000,L8,278.45,256.42,225.77,244.00,253.30,284.59,268.69,266.01,271.23,277.22,282.61,288.51,301.72,313.78,296.51,275.49,292.55,303.65,299.74,303.07,306.09,301.84,320.19,335.02,340.32,326.80,324.18,294.77,292.80,308.09,301.89,216.44,235.29,,,,
2015-11-29 21:54:13.512000,L8,272.08,250.72,225.23,233.24,235.67,296.40,234.00,238.68,243.07,270.43,286.38,306.31,287.96,291.57,284.34,270.19,286.40,290.52,279.73,274.27,281.98,292.03,313.65,299.90,291.60,318.08,312.30,273.40,267.51,299.94,314.92,335.67,186.96,311.60,309.75,,
2015-12-15 21:54:12.402000,L8,335.70,268.51,258.37,261.34,383.21,349.24,298.65,352.82,365.00,374.22,325.18,310.21,335.73,357.82,385.30,334.64,346.97,346.29,348.74,338.13,347.12,379.44,341.09,344.58,368.96,362.48,349.05,348.90,377.17,366.35,364.20,352.46,342.42,365.36,366.10,390.72,384.84
2016-01-16 21:53:45.577000,L8,254.54,210.69,210.68,238.50,216.65,273.84,245.92,225.07,238.62,247.37,258.85,272.25,280.71,444.02,462.66,447.95,327.24,323.58,278.84,271.23,281.19,293.88,300.85,300.10,286.31,290.65,291.82,277.78,273.97,300.04,310.63,316.08,320.17,321.96,308.06,331.96,349.96
2016-01-16 21:54:09.540000,L8,253.96,209.52,210.36,238.36,217.18,273.69,244.70,224.70,238.59,246.74,258.25,271.78,280.41,444.09,462.78,447.92,327.28,323.45,278.93,271.42,281.41,294.13,300.92,300.26,286.42,291.51,291.74,278.19,274.26,300.72,311.20,317.34,319.52,322.66,308.55,332.47,350.42
2016-02-01 21:53:43.370000,L8,267.16,208.86,222.31,246.85,225.13,280.67,243.80,225.73,238.90,246.79,256.07,266.05,280.36,283.45,274.04,266.62,288.11,289.98,324.02,320.96,302.54,334.15,303.45,301.90,287.85,301.56,291.25,277.79,285.75,309.78,314.09,321.23,326.69,328.65,311.73,341.37,373.71
2016-02-01 21:54:07.333000,L8,264.05,208.40,221.34,244.98,223.68,279.38,242.11,224.82,237.95,245.90,255.33,265.48,278.66,282.85,273.14,265.94,287.28,287.76,283.82,274.79,281.94,294.19,302.36,300.14,287.23,299.75,289.22,277.26,285.14,306.10,313.70,320.50,324.58,327.91,311.04,340.01,371.45
2016-02-17 21:53:58.323000,L8,278.64,257.41,232.52,249.08,260.13,312.27,263.24,263.88,274.92,282.75,295.75,305.56,303.93,293.49,285.78,318.63,330.17,329.27,319.61,317.67,326.71,331.24,341.88,343.90,334.02,334.49,337.57,329.56,289.82,335.88,339.58,337.21,340.67,346.14,348.47,377.62,373.02
2016-03-04 21:53:33.647000,L8,285.10,252.18,227.92,245.17,256.09,318.89,260.88,236.07,429.56,475.02,455.50,487.21,469.29,495.59,529.45,276.41,322.99,326.47,318.98,318.82,316.83,323.17,341.90,341.66,332.63,339.39,324.53,279.47,288.91,319.61,327.19,331.30,330.94,336.34,314.19,339.58,372.89
2016-03-04 21:53:57.602000,L8,285.10,252.16,227.84,245.08,256.10,318.84,260.84,236.07,449.60,437.05,455.48,487.17,509.55,495.55,529.41,276.34,322.94,326.48,318.93,318.75,316.78,323.08,341.89,341.64,332.48,339.30,324.72,279.44,288.79,319.62,327.11,331.35,330.82,336.39,314.16,339.58,372.85
2016-05-07 21:53:39.461000,L8,320.39,314.64,308.72,316.03,315.75,309.86,266.08,324.52,326.96,334.92,359.13,355.16,356.72,367.37,377.08,376.28,373.44,356.85,354.30,361.96,359.47,371.79,385.05,386.26,376.66,390.20,398.40,399.59,405.08,395.67,385.34,380.23,379.06,391.36,395.33,408.18,442.37
2016-05-23 21:53:17.616000,L8,446.18,437.57,429.79,435.42,479.11,487.95,488.73,503.46,479.16,456.45,478.45,521.65,522.69,498.47,502.07,538.43,524.89,521.08,489.82,473.51,505.80,504.54,523.41,524.92,529.66,535.79,483.61,506.83,518.12,532.39,526.75,525.47,453.03,477.53,376.63,396.94,409.85
2016-05-23 21:53:41.571000,L8,448.72,440.99,435.37,441.06,481.30,490.68,491.59,506.84,482.49,460.92,482.21,524.45,472.87,493.25,496.77,471.65,527.79,526.00,496.14,477.91,509.03,507.62,526.07,527.91,532.09,538.18,471.46,495.92,474.19,536.41,529.09,529.28,514.91,483.72,465.70,454.49,414.37
2016-07-26 21:53:40.722000,L8,261.07,220.69,212.79,235.08,234.42,279.44,233.81,236.14,252.60,249.30,258.63,268.80,287.03,233.92,280.53,275.62,291.83,285.29,281.94,279.45,280.81,290.41,301.59,303.06,294.76,302.76,265.64,276.27,280.98,314.67,323.76,335.34,328.62,340.50,330.10,342.06,352.83
2016-07-26 21:54:04.677000,L8,271.30,244.24,221.64,240.89,241.36,282.41,240.07,245.09,265.29,257.27,268.57,278.57,297.96,240.06,291.26,282.58,309.42,300.95,291.38,289.04,288.29,299.70,311.18,314.10,308.28,322.87,312.90,284.80,294.59,323.16,336.80,345.35,341.93,350.04,367.61,361.83,397.21
2016-08-11 21:53:42.478000,L8,297.32,289.03,276.67,268.98,278.80,305.34,282.18,300.28,297.63,299.68,308.74,322.62,344.55,343.63,358.63,347.97,346.97,335.38,327.94,322.62,331.07,335.76,348.88,356.76,345.18,348.77,359.22,373.86,367.22,360.61,360.12,367.06,360.88,372.32,371.53,399.92,414.00
2016-08-11 21:54:06.433000,L8,299.41,290.88,281.47,272.05,281.22,308.48,285.18,302.17,300.40,301.11,310.29,324.13,346.23,346.26,361.16,350.43,349.13,338.09,332.02,324.85,334.14,339.07,350.44,360.15,346.74,350.11,362.32,375.43,372.37,362.18,361.60,368.15,361.83,373.01,372.94,402.57,413.37
2016-08-27 21:53:50.127000,L8,259.66,226.34,212.54,237.67,232.42,293.82,237.35,230.97,246.39,249.29,258.61,265.09,286.25,247.03,294.97,265.57,287.43,286.27,279.68,271.30,270.68,286.31,299.93,294.39,287.43,297.14,232.06,272.80,282.83,302.01,313.01,324.87,318.96,328.45,311.05,332.80,346.78
2016-08-27 21:54:14.090000,L8,263.98,237.39,216.18,241.69,238.76,297.22,239.78,233.34,251.52,252.03,262.95,267.27,289.92,267.11,297.89,267.51,289.36,290.32,282.11,273.60,272.93,288.62,302.02,296.91,288.87,301.88,277.90,274.84,287.58,303.95,314.45,328.70,323.97,332.59,351.49,334.85,347.50
2016-09-12 21:53:54.163000,L8,267.34,246.53,218.11,241.08,233.25,290.23,240.12,236.59,253.42,250.86,257.90,266.82,285.92,280.62,281.98,267.94,288.06,288.76,281.50,273.11,272.70,287.60,301.82,295.31,288.74,296.48,281.07,275.48,285.20,301.29,312.43,325.17,319.58,325.70,310.95,332.32,347.16
2016-09-12 21:54:18.117000,L8,267.25,246.20,218.13,240.97,233.24,290.15,240.04,236.60,253.38,250.84,257.88,266.79,285.90,280.59,281.93,267.97,288.09,288.78,281.52,273.14,272.71,287.62,301.82,295.35,288.73,296.48,281.10,275.49,285.25,301.23,312.45,325.18,319.54,325.71,311.00,332.32,347.18
2016-10-14 21:54:00.138000,L8,273.97,264.84,225.93,172.44,418.66,502.10,,504.69,508.35,433.09,276.37,313.72,367.75,310.44,303.75,263.56,291.22,297.66,283.72,274.64,280.46,296.70,314.09,305.66,291.88,297.06,289.26,278.75,298.50,305.67,343.21,339.17,367.43,334.78,314.25,379.53,399.81
2016-10-14 21:54:24.092000,L8,,,,,,,,,,,518.91,413.11,,288.55,287.32,241.50,282.60,280.63,275.18,265.59,267.60,283.54,300.68,295.19,285.48,283.93,237.98,273.23,286.49,298.04,311.25,315.19,317.75,295.59,281.03,327.97,348.21
2016-10-30 21:54:01.489000,L8,289.65,263.23,225.14,298.57,307.35,312.36,516.06,445.62,438.70,332.25,296.63,307.77,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-17 21:53:55.739000,L8,276.53,213.40,218.39,234.91,252.54,281.04,252.29,234.92,244.73,253.63,267.44,301.66,286.25,283.30,279.69,266.90,277.85,282.30,281.36,279.44,280.90,287.77,296.46,292.55,284.58,295.55,292.70,275.54,283.83,293.89,307.67,313.49,316.57,318.42,304.64,328.11,345.03
2016-12-17 21:54:19.694000,L8,276.21,212.54,218.80,234.79,252.60,280.92,252.21,235.10,244.95,254.06,267.93,301.89,287.61,283.39,279.88,267.60,278.41,282.44,281.40,279.84,281.39,287.99,296.69,293.02,284.74,296.12,293.10,275.46,284.06,294.64,308.09,315.07,316.93,318.96,305.24,328.85,345.72
2017-02-03 21:53:41.480000,L8,320.08,213.95,210.02,232.75,291.45,317.13,292.15,292.74,302.95,316.43,318.43,324.43,334.67,356.61,350.05,366.04,358.51,352.67,344.36,308.97,342.80,345.23,363.48,358.30,357.00,329.23,351.45,277.24,286.36,305.52,311.50,322.18,319.20,327.42,311.63,347.50,347.29
2017-02-03 21:54:05.431000,L8,318.79,210.39,208.65,229.95,290.69,314.85,260.06,290.94,302.35,313.96,297.46,269.39,281.56,282.81,278.70,267.12,288.48,288.84,282.55,274.10,279.68,293.43,296.01,287.00,283.30,295.18,287.81,276.03,282.29,305.00,310.84,321.23,319.05,326.70,311.05,343.55,347.01
2017-04-24 21:53:01.304000,L8,271.33,261.17,228.24,250.08,265.65,292.95,261.53,270.15,266.87,261.15,267.75,274.46,291.57,286.72,295.18,239.88,,479.25,423.86,210.80,302.10,297.57,346.62,366.62,332.56,337.63,335.03,306.33,302.73,316.88,321.42,344.16,344.71,354.87,361.51,383.47,414.19
2017-06-11 21:53:21.571000,L8,276.83,418.72,421.03,415.31,371.63,292.99,244.75,430.68,415.36,523.60,497.23,509.96,488.72,470.20,504.41,522.12,497.04,416.65,386.79,485.30,438.30,342.35,359.72,356.80,335.73,348.94,355.56,353.91,347.32,439.24,435.59,439.90,436.95,444.31,430.60,429.01,420.50
2017-06-11 21:53:45.526000,L8,277.83,419.37,421.68,415.87,374.28,293.74,245.46,377.01,416.05,493.07,496.27,507.57,486.94,468.30,503.56,520.49,500.27,417.08,429.77,486.57,439.25,343.57,361.38,358.12,336.62,350.76,357.75,354.71,350.62,441.86,436.85,440.87,437.96,446.42,431.70,429.73,423.90
2017-08-14 21:53:43.292000,L8,258.97,221.88,218.61,233.90,245.30,299.59,239.87,237.93,252.55,251.68,260.39,269.13,294.97,282.01,272.84,275.16,292.35,297.77,283.54,274.94,272.03,286.88,301.97,305.43,289.80,309.79,298.78,276.61,293.21,310.47,329.09,340.01,331.15,342.14,362.33,378.77,405.24
2017-08-14 21:54:07.255000,L8,259.58,223.82,219.22,234.62,246.39,300.46,240.40,238.71,253.39,252.37,261.14,269.83,295.88,282.63,273.92,275.68,292.85,300.16,284.04,276.24,272.46,287.45,302.43,306.20,290.31,314.77,299.68,277.26,293.98,311.60,330.24,340.72,332.10,343.48,362.98,380.50,407.71
2017-08-30 21:53:46.660000,L8,258.59,208.24,245.02,242.41,252.13,287.23,258.88,245.94,257.98,259.73,260.75,304.85,291.78,,253.29,257.86,326.64,301.40,284.48,277.16,272.71,296.12,301.77,298.75,284.84,296.05,301.17,281.40,294.24,304.20,324.10,339.44,331.98,339.33,343.18,364.88,375.91
2017-10-01 21:53:54.824000,L8,281.09,254.23,228.39,249.10,258.31,304.87,257.66,260.07,274.06,285.76,295.89,308.70,309.11,304.74,351.64,314.70,338.00,340.07,334.24,326.71,326.17,334.28,343.88,348.11,343.87,341.96,344.91,337.67,300.28,329.07,345.82,347.73,541.79,526.92,514.89,378.29,405.17
2017-10-01 21:54:18.775000,L8,280.67,254.09,228.40,249.14,258.25,304.73,257.59,260.05,274.02,285.80,295.79,308.55,309.09,304.94,350.64,315.01,338.14,340.19,334.35,326.69,326.35,334.41,344.02,348.24,343.93,342.17,345.10,337.81,300.45,329.29,346.17,348.18,541.96,527.13,515.39,378.09,405.52
2017-12-04 21:53:49.317000,L8,262.00,214.34,215.26,211.27,221.69,284.71,243.62,231.64,245.51,251.24,266.30,272.25,278.14,284.63,276.88,266.46,283.96,285.97,282.49,274.48,282.61,294.81,301.93,299.68,287.63,297.60,294.57,281.99,282.02,294.44,309.49,322.85,319.38,318.54,307.78,334.48,352.61
2017-12-04 21:54:13.271000,L8,261.06,212.13,214.74,210.91,222.01,284.46,243.13,230.59,244.76,250.82,265.25,271.06,277.53,283.99,276.17,266.33,283.79,285.74,282.11,274.23,282.43,294.49,301.67,299.38,287.39,297.58,294.35,281.69,282.06,295.16,309.97,322.57,318.99,319.12,307.99,335.05,352.83
2018-03-26 21:53:33.717000,L8,262.80,228.81,218.48,231.54,232.43,290.08,243.15,233.44,249.14,244.86,261.43,270.95,295.45,285.33,284.10,274.78,293.39,296.74,292.42,285.02,284.40,297.24,304.42,304.15,289.41,299.32,296.70,282.39,291.45,306.19,313.91,329.50,318.12,333.76,324.67,339.40,347.89
2018-04-11 21:53:01.396000,L8,300.27,284.02,273.69,271.55,274.40,286.02,254.34,253.42,277.40,285.56,296.27,297.31,310.57,343.20,359.54,312.16,338.41,332.35,322.45,327.53,329.42,335.18,339.05,346.33,342.32,344.78,346.29,333.74,302.39,333.72,344.86,351.48,357.90,359.79,356.60,389.06,407.16
2018-04-11 21:53:25.350000,L8,300.61,284.17,273.80,271.75,274.57,286.41,254.62,253.62,277.62,285.69,296.05,297.37,310.38,343.29,359.58,312.36,338.46,332.47,322.38,327.60,329.40,335.09,338.82,346.22,342.21,344.66,346.34,334.09,302.03,333.13,344.63,351.14,357.46,359.56,356.27,388.19,406.81
2018-05-29 21:52:29.440000,L8,281.66,274.69,258.63,260.14,270.53,301.66,257.48,267.81,291.79,297.24,309.09,317.47,325.98,334.54,317.93,322.84,348.37,341.03,337.14,330.12,329.75,333.73,349.04,352.30,356.64,354.82,368.75,372.82,371.14,368.00,356.71,355.24,363.36,376.15,376.06,389.06,407.82
2018-06-30 21:53:07.704000,L8,281.40,270.78,259.54,439.53,444.13,442.85,448.67,266.53,280.11,291.84,299.01,303.65,320.16,339.65,340.03,328.05,345.28,332.44,332.55,314.61,319.95,339.44,345.05,358.17,342.99,349.62,364.35,374.61,375.30,354.44,362.16,356.51,362.64,373.48,378.17,399.63,456.08
2018-07-16 21:52:51.323000,L8,268.84,250.05,236.25,249.01,251.22,315.24,240.06,257.43,274.88,278.81,284.68,286.16,443.20,420.46,441.37,435.79,419.66,381.07,308.78,304.45,428.92,418.85,455.47,455.45,410.74,334.10,330.02,338.16,307.64,332.67,349.95,360.31,355.25,432.64,359.84,410.14,406.96
2018-07-16 21:53:15.277000,L8,269.27,250.80,236.33,249.71,251.33,314.45,240.61,257.35,275.29,278.73,284.80,286.42,442.89,420.70,440.71,435.89,418.77,423.37,308.43,304.28,307.53,418.27,454.39,455.04,454.09,333.23,329.09,336.93,306.52,331.22,347.56,358.04,353.64,431.78,358.18,387.19,404.74
2018-08-01 21:52:58.834000,L8,247.09,187.45,189.02,216.60,238.29,276.54,230.64,212.67,240.48,242.91,255.37,260.32,278.28,,260.80,272.92,286.27,281.59,279.24,270.74,268.44,281.45,293.37,293.70,281.96,293.64,287.49,221.08,253.99,250.74,280.83,300.87,307.29,320.15,304.12,,
2018-08-01 21:53:22.789000,L8,249.26,190.88,191.61,218.53,239.85,277.76,232.68,214.22,241.83,244.85,256.92,261.83,280.03,233.26,263.57,273.83,287.16,282.63,280.39,272.54,269.39,282.47,293.96,295.05,282.62,293.71,288.57,220.68,256.25,292.07,302.18,301.77,307.50,320.29,303.51,,
2018-08-17 21:53:07.726000,L8,257.15,209.98,216.30,227.95,239.62,281.63,239.73,230.65,260.91,252.56,263.98,275.58,290.33,282.94,280.56,282.71,292.99,292.64,284.97,280.28,281.82,296.68,302.33,306.13,297.95,302.98,297.46,276.84,286.35,303.11,315.67,326.15,318.81,334.49,343.21,338.13,346.95
2018-08-17 21:53:31.689000,L8,257.50,212.62,216.70,228.31,239.97,282.43,240.22,230.96,261.02,252.92,264.71,276.03,290.90,283.30,280.13,282.91,293.03,293.49,285.35,280.50,281.96,297.07,302.73,306.29,298.50,303.07,297.62,277.30,286.33,303.02,315.14,326.15,318.99,334.25,343.06,338.10,346.87
