dates,satname,nzd0148-0000,nzd0148-0002,nzd0148-0003,nzd0148-0004,nzd0148-0005,nzd0148-0006,nzd0148-0001
2002-11-06 21:59:41.879000,L7,349.46,,,361.84,334.62,360.19,
2002-12-01 21:54:16.937000,L7,348.90,,,,,,277.80
2002-12-24 22:00:09.147000,L7,359.48,,,,,374.88,286.65
2003-01-18 21:54:30.278000,L7,347.66,,,,,375.42,
2003-01-25 22:00:18.779000,L7,344.85,309.63,329.38,317.12,388.91,385.80,291.36
2003-03-23 21:54:40.711000,L7,337.08,358.71,375.84,380.89,334.14,378.11,
2003-05-10 21:54:46.466000,L7,,,321.83,339.94,337.14,336.67,
2003-08-06 21:42:27.230000,L5,,301.75,335.64,314.14,348.78,348.38,
2003-08-06 21:42:51.203000,L5,,301.93,331.68,312.16,346.04,346.73,
2003-08-13 21:48:45.123000,L5,,,,,318.62,358.40,
2003-10-25 21:43:40.253000,L5,368.86,,,,,,
2003-10-25 21:44:04.226000,L5,363.32,,,,,,
2003-11-17 21:50:09.452000,L5,361.09,329.11,333.92,355.29,363.31,372.31,316.24
2003-12-12 21:44:10.398000,L5,359.26,,,,354.63,365.59,
2004-02-14 21:44:33.705000,L5,363.04,,,,358.83,366.14,310.42
2004-02-14 21:44:57.678000,L5,360.04,,,,352.88,362.12,
2004-03-01 21:45:02.553000,L5,352.19,,,,,355.69,
2004-04-02 21:44:54.996000,L5,347.88,,,,,,
2004-04-02 21:45:18.969000,L5,349.37,,,,,,
2004-04-18 21:45:25.586000,L5,351.02,,,,,,
2004-04-18 21:45:49.558000,L5,351.82,,,,,,
2004-05-04 21:45:52.076000,L5,,,,,,321.51,
2004-05-04 21:46:16.049000,L5,,,,,302.11,326.19,
2004-05-20 21:46:20.465000,L5,,,,,358.80,359.74,
2004-07-07 21:47:45.207000,L5,,,,,,354.86,
2004-07-23 21:48:09.192000,L5,,,,,349.66,355.96,
2004-07-23 21:48:33.165000,L5,,,,,342.23,357.06,
2004-09-16 21:55:41.721000,L5,351.50,,,,,,
2004-09-25 21:49:43.196000,L5,355.11,,,,,,
2004-09-25 21:50:07.312000,L5,352.17,,,,,,
2004-10-18 21:56:23.891000,L5,,317.74,338.89,352.19,366.81,370.46,
2004-11-03 21:56:42.977000,L5,361.02,318.28,331.12,342.64,348.93,367.95,
2004-11-19 21:56:55.269000,L5,362.86,,,,,,
2005-01-15 21:51:45.464000,L5,366.67,,,,,,
2005-01-15 21:52:09.437000,L5,363.37,,,,,,
2005-01-22 21:58:02.481000,L5,368.48,333.49,339.70,339.13,365.00,366.04,315.25
2005-02-07 21:58:15.209000,L5,364.54,,,,,,
2005-02-16 21:52:13.954000,L5,,,313.03,315.33,351.31,342.88,
2005-02-16 21:52:37.927000,L5,372.36,352.85,360.43,372.15,370.71,370.87,323.22
2005-03-04 21:52:28.245000,L5,395.72,371.51,325.10,310.45,361.06,,376.19
2005-03-11 21:58:44.158000,L5,349.38,,,,,,
2005-03-20 21:52:38.190000,L5,,,,,307.85,345.19,
2005-03-27 21:58:51.619000,L5,,,,,,290.62,
2005-04-12 21:58:55.193000,L5,,,,,342.05,348.34,
2005-05-07 21:52:53.005000,L5,342.28,,,,,,
2005-06-08 21:53:33.007000,L5,,,,,,343.87,
2005-10-30 21:53:39.558000,L5,357.86,,,,,,
2005-10-30 21:54:03.531000,L5,,323.79,333.28,347.06,365.05,379.00,
2005-11-22 22:00:23.113000,L5,367.41,332.94,336.75,347.18,367.87,369.89,320.43
2006-02-03 21:55:55.062000,L5,360.06,,,,,,
2006-02-03 21:56:19.035000,L5,,,,,358.28,366.29,
2006-04-08 21:57:12.628000,L5,352.72,,,,,,
2006-04-08 21:57:36.601000,L5,357.38,,,,339.74,346.10,309.75
2006-11-25 22:06:43.926000,L5,370.38,,,,323.44,325.59,
2007-09-18 21:58:42.182000,L5,357.16,,,,360.06,364.34,
2008-02-16 22:02:22.163000,L5,340.39,,,,,,
2008-12-25 21:50:10.387000,L5,358.02,,,,,,
2008-12-25 21:50:34.359000,L5,365.13,,,,357.27,362.11,317.68
2009-02-02 21:57:22.411000,L5,364.95,316.15,316.91,313.02,358.56,347.20,320.38
2009-11-26 21:56:28.873000,L5,367.83,,,,341.96,355.38,320.22
2010-01-13 21:56:25.416000,L5,357.03,,,,353.58,345.61,311.46
2010-01-13 21:56:49.389000,L5,365.68,316.59,331.12,315.23,359.86,350.60,319.18
2010-01-29 21:56:53.427000,L5,346.55,,,,,,
2010-02-21 22:02:44.773000,L5,345.35,,,,,,
2011-01-07 22:01:44.406000,L5,365.28,318.68,334.02,313.15,361.63,280.92,319.05
2011-02-17 21:55:37.006000,L5,360.19,316.82,325.64,299.58,,,315.54
2011-09-04 22:00:27.603000,L5,344.96,,,,,,
2013-04-27 22:07:23.594000,L8,346.16,,,,,,
2013-11-05 22:07:22.900000,L8,,292.06,327.31,341.79,329.50,,
2013-11-12 22:13:32.202000,L8,338.87,,,,,,
2013-12-30 22:13:13.343000,L8,331.07,,,,,,
2014-01-31 22:12:52.806000,L8,338.56,,,,,,
2014-03-29 22:05:52.007000,L8,388.88,374.53,378.95,391.49,354.33,388.30,374.83
2014-03-29 22:06:15.961000,L8,388.59,374.31,378.78,391.28,354.10,387.94,374.74
2014-08-20 22:05:42.763000,L8,,296.27,326.60,329.04,339.02,,
2014-11-08 22:05:52.173000,L8,,292.25,320.30,329.96,329.60,,
2014-12-26 22:05:43.117000,L8,287.14,,,,,,
2015-01-02 22:11:50.958000,L8,350.99,334.31,318.29,339.05,341.66,386.47,318.89
2015-08-23 22:05:24.610000,L8,346.40,,,,,,
2015-10-26 22:05:43.801000,L8,340.99,,,,,,
2015-10-26 22:06:07.756000,L8,340.99,,,,,,
2016-02-22 22:11:42.580000,L8,,301.15,324.27,327.99,331.72,,
2016-11-04 22:12:09.415000,L8,340.33,,,,,,
2016-11-20 22:12:09.409000,L8,336.80,,,,,,
2016-12-15 22:06:18.115000,L8,348.33,,,,,,
2017-01-16 22:06:11.085000,L8,335.86,,,,,,
2017-02-24 22:11:42.029000,L8,341.71,,,,,,
2017-08-03 22:11:47.949000,L8,336.71,,,,,,
2017-08-28 22:06:08.010000,L8,345.25,,,325.93,337.37,,
2017-12-18 22:05:49.621000,L8,337.60,,,,,,
2018-04-25 22:04:50.953000,L8,349.89,,,,,,
2018-04-25 22:05:14.903000,L8,343.90,,,,,,
2018-10-18 22:05:53.709000,L8,,296.63,324.34,330.37,335.54,,
2018-10-25 22:11:42.546000,L8,,328.24,332.54,337.58,339.91,308.40,
2018-11-03 22:05:33.462000,L8,346.71,,,,,,
2018-11-03 22:05:57.421000,L8,347.74,,,,,,
2018-12-05 22:05:56.093000,L8,341.84,,,,,,
2018-12-21 22:05:30.731000,L8,337.79,,,,,,
2019-01-22 22:05:26.296000,L8,337.75,,,,,,
2019-01-22 22:05:50.255000,L8,346.08,,,,,,
2019-08-02 22:06:05.991000,L8,343.90,,,,,,
2019-11-22 22:06:21.092000,L8,,297.84,328.26,335.22,339.40,,
2020-02-01 22:11:53.781000,L8,337.34,,,,,,
2020-02-10 22:05:40.938000,L8,335.22,,,,,,
2020-09-21 22:05:54.893000,L8,347.79,,,,,,
2020-11-08 22:05:55.364000,L8,,294.82,325.50,332.06,339.25,305.31,
2020-12-01 22:12:09.987000,L8,339.13,,,,,,
2020-12-26 22:06:20.557000,L8,,298.34,327.29,331.83,334.04,,
2021-06-20 22:05:29.888000,L8,341.32,,,,,,
2022-01-30 22:06:10.369000,L8,336.70,,,,,,
2022-04-28 22:05:23.099000,L9,345.89,,,321.32,332.05,,
2022-04-28 22:05:47.053000,L9,343.06,,,,,,
2022-10-05 22:05:58.861000,L9,339.54,,,,,,
2022-12-24 22:06:26.081000,L9,,295.52,323.00,331.12,312.64,,
2023-03-22 22:05:28.899000,L8,343.02,,,,,,
2023-03-30 22:05:35.326000,L9,344.18,,,,,,
2023-03-30 22:05:59.281000,L9,348.33,,,,,,
2023-04-07 22:05:40.262000,L8,349.34,,,,,,
2023-06-01 22:11:07.279000,L8,362.49,369.95,372.27,,,,375.75
2023-07-12 22:05:20.312000,L8,344.03,,,,,,
2023-08-29 22:06:02.142000,L8,343.63,,,,,,
2023-10-08 22:05:46.354000,L9,345.29,,,,,,
2023-10-08 22:06:10.308000,L9,344.60,,,,,,
2023-12-19 22:06:15.197000,L8,338.87,,,,,,
2023-12-27 22:05:57.973000,L9,362.97,337.27,343.93,338.48,348.51,376.41,341.62
2024-02-05 22:06:08.032000,L8,,295.37,317.62,319.01,317.65,,
2024-02-20 22:11:56.095000,L9,,303.10,320.11,321.04,,,
2024-03-07 22:12:00.069000,L9,,,,,,305.72,
2024-05-11 22:04:51.948000,L8,354.49,,,,,,
2024-05-11 22:05:15.899000,L8,355.65,,,,,,
2024-09-23 22:11:42.698000,L8,341.90,,,,,,
2024-09-24 22:05:25.519000,L9,,297.52,326.20,332.21,337.16,307.40,
2024-10-26 22:05:48.252000,L9,344.54,,,,,,
2024-10-26 22:06:12.211000,L9,343.72,,,,,,
2024-11-11 22:06:03.683000,L9,343.11,,,,,,
2024-12-21 22:05:40.930000,L8,336.23,,,,,,
2024-12-21 22:06:04.889000,L8,338.96,,,,,,
2025-01-14 22:05:49.273000,L9,349.11,,,,,,
2025-01-14 22:06:13.228000,L9,344.07,,,,,,
2025-05-06 22:05:18.638000,L9,345.81,,,,,,
2025-05-06 22:05:42.584000,L9,348.17,,,,,,
2025-09-19 22:05:51.369000,L8,,295.48,319.36,330.36,,,
2025-09-19 22:06:15.328000,L8,345.28,,,,,,
2025-11-05 22:12:10.440000,L9,,297.50,325.52,332.65,,,
