dates,satname,nzd0091-0000,nzd0091-0001,nzd0091-0002,nzd0091-0003,nzd0091-0004,nzd0091-0005,nzd0091-0006,nzd0091-0007,nzd0091-0008
2019-05-21 22:11:27.314000,L8,257.61,261.56,223.45,,,,116.98,,
2019-06-22 22:11:40.996000,L8,250.12,258.36,223.87,,,,,,
2019-07-08 22:11:44.725000,L8,268.06,265.42,226.67,,,,,,
2020-01-16 22:11:59.041000,L8,263.19,253.23,224.26,221.66,231.42,,,,
2020-02-01 22:11:53.781000,L8,353.44,267.97,238.29,241.17,243.83,249.03,248.57,253.20,59.54
2020-05-07 22:11:12.613000,L8,255.67,262.42,223.76,,,,67.63,,
2020-07-10 22:11:39.723000,L8,262.36,263.49,231.37,,,,,98.96,37.82
2020-07-26 22:11:44.648000,L8,250.93,258.19,229.32,,,,,,
2020-08-27 22:11:56.368000,L8,261.27,261.00,228.22,,,,,,
2020-12-17 22:12:09.375000,L8,273.96,266.46,234.99,240.08,245.89,248.61,231.68,165.68,238.40
2021-01-18 22:11:57.463000,L8,306.07,267.61,237.60,241.62,245.63,245.23,247.38,246.12,242.28
2021-02-03 22:11:56.237000,L8,268.57,262.95,233.47,228.81,235.39,,,242.15,226.09
2021-02-19 22:11:51.945000,L8,276.07,268.36,235.92,240.34,246.81,249.39,234.74,244.75,243.93
2021-10-01 22:12:10.732000,L8,255.54,254.66,222.04,221.53,239.90,240.96,,109.96,29.77
2021-10-17 22:12:14.625000,L8,251.97,251.60,217.86,185.81,230.70,,,,
2021-11-06 22:12:48.299000,L9,254.81,247.45,220.35,198.72,231.10,,,,
2021-11-18 22:12:08.776000,L8,253.40,246.67,218.27,203.59,228.39,,,,
2022-01-13 22:12:02.740000,L9,264.81,269.24,235.83,238.97,245.87,246.81,237.23,243.32,240.07
2022-01-21 22:11:59.917000,L8,259.38,256.91,227.52,222.86,,,,84.05,
2022-02-14 22:12:01.049000,L9,253.75,246.83,218.96,185.47,,,,100.42,
2022-02-22 22:11:50.626000,L8,254.90,247.13,219.78,207.25,,,,,
2022-06-14 22:11:59.156000,L8,235.72,256.68,223.03,,,,,,
2022-07-08 22:11:39.226000,L9,,,,,,,,231.32,223.66
2022-07-16 22:12:03.012000,L8,238.83,254.01,221.76,,,,,,
2022-08-09 22:11:58.475000,L9,250.18,257.23,222.25,,,,,,
2022-11-13 22:12:17.201000,L9,249.83,245.34,218.39,200.60,230.03,,,,
2023-02-09 22:12:09.040000,L8,253.56,246.37,220.76,198.28,229.00,,,,
2023-03-05 22:12:01.427000,L9,,,,,,,,84.18,
2023-03-13 22:11:47.152000,L8,255.08,254.28,220.06,184.09,226.79,,,,
2023-03-21 22:11:55.188000,L9,259.28,260.65,223.99,231.47,236.90,241.25,,233.91,
2023-03-29 22:11:37.049000,L8,247.40,253.89,215.92,,,,,,
2023-05-16 22:11:04.371000,L8,256.10,263.69,224.99,,,,,33.25,52.06
2023-06-01 22:11:07.279000,L8,261.58,262.34,227.05,226.04,232.47,,,,
2023-06-09 22:11:12.914000,L9,257.19,261.41,228.47,,,,,96.49,45.68
2023-06-17 22:11:17.056000,L8,235.40,255.35,227.25,,,,,,
2023-07-27 22:11:26.959000,L9,256.41,264.09,230.57,,,,,104.99,
2023-08-28 22:11:44.258000,L9,248.87,260.19,219.87,,,,,102.67,
2023-09-05 22:11:46.771000,L8,251.55,255.08,221.75,,,,,,
2023-09-13 22:11:53.459000,L9,248.65,250.89,220.61,216.98,226.91,,,,
2023-10-15 22:12:03.081000,L9,253.82,251.57,222.24,223.03,235.76,238.62,,,
2023-11-24 22:12:03.999000,L8,256.60,255.12,222.50,222.85,233.64,237.70,,231.13,
2024-01-11 22:11:56.446000,L8,253.83,246.83,221.25,221.18,225.96,,,101.65,
2024-02-04 22:12:07.739000,L9,265.17,262.14,236.68,236.94,243.37,245.23,233.56,245.39,234.01
2024-02-12 22:11:54.234000,L8,266.01,260.93,236.53,238.03,245.99,247.04,229.06,242.01,201.34
2024-02-28 22:11:48.245000,L8,252.83,246.57,217.97,183.45,,,,,
2024-03-07 22:12:00.069000,L9,266.56,268.26,236.90,238.04,244.69,249.29,239.55,245.18,233.93
2024-03-15 22:11:37.973000,L8,252.44,256.14,222.73,187.88,,,,,
2024-03-23 22:11:55.610000,L9,369.12,,,,,252.12,246.20,251.07,241.62
2024-05-10 22:11:24.784000,L9,245.68,259.99,215.65,,,,,,
2024-05-18 22:10:55.940000,L8,,,,,,,,109.56,
2024-05-26 22:11:12.218000,L9,255.81,262.50,223.02,,,,,,
2024-06-11 22:11:06.286000,L9,254.63,261.03,221.25,,,,,,
2024-08-06 22:11:21.454000,L8,249.87,259.90,219.29,,,,,,
2024-08-22 22:11:34.534000,L8,246.93,253.18,218.26,,,,,,
2024-11-18 22:11:59.014000,L9,255.25,246.80,219.83,219.01,229.11,,,90.78,
2024-12-04 22:12:00.480000,L9,260.42,,,237.47,239.86,247.53,241.38,246.11,229.72
2024-12-28 22:11:50.695000,L8,265.12,264.06,233.69,233.76,243.95,245.34,234.07,245.29,236.33
2025-01-05 22:11:55.058000,L9,252.43,245.48,216.50,201.26,,,,100.06,
2025-01-13 22:11:54.516000,L8,264.96,246.11,,,,,,240.98,234.03
2025-01-29 22:11:52.495000,L8,251.23,246.77,218.13,202.79,,,,94.73,
2025-02-06 22:11:55.429000,L9,357.78,268.08,234.22,236.10,240.60,245.94,243.67,245.92,189.77
2025-04-27 22:11:32.816000,L9,249.72,261.30,221.89,,,,,,
2025-05-13 22:11:22.590000,L9,248.77,262.81,223.40,,,,,,
2025-05-21 22:11:16.046000,L8,254.57,262.21,221.07,,,,,,
2025-06-22 22:11:31.725000,L8,264.60,267.95,235.97,235.64,247.61,248.20,233.58,156.69,234.26
2025-06-30 22:11:31.747000,L9,234.40,251.91,221.33,,,,,,
2025-07-16 22:11:36.965000,L9,285.20,275.28,260.53,254.41,268.76,313.78,258.54,252.60,228.36
2025-08-01 22:11:42.925000,L9,255.60,264.05,227.92,,,,,,
2025-08-09 22:11:49.526000,L8,251.85,259.84,222.02,,,,,,
2025-08-17 22:11:54.672000,L9,248.23,243.46,226.65,205.83,229.03,,,,
2025-09-18 22:12:01.813000,L9,270.43,269.81,242.08,236.25,236.32,246.55,230.24,234.28,60.36
2025-10-04 22:12:06.102000,L9,255.68,254.87,225.62,223.69,233.01,235.18,,,
2025-11-05 22:12:10.440000,L9,272.21,269.59,251.01,242.15,251.85,251.76,249.58,244.54,233.29
