dates,nzd0537-0000,nzd0537-0001,nzd0537-0002,nzd0537-0003,nzd0537-0004,nzd0537-0005,nzd0537-0006,nzd0537-0007,nzd0537-0034,nzd0537-0035,nzd0537-0036,nzd0537-0037,nzd0537-0038,nzd0537-0039,nzd0537-0040,nzd0537-0041,nzd0537-0042,nzd0537-0043,nzd0537-0044,nzd0537-0045,nzd0537-0046,nzd0537-0047,nzd0537-0048,nzd0537-0049,nzd0537-0050,nzd0537-0051,nzd0537-0052,nzd0537-0053,nzd0537-0054,nzd0537-0055,nzd0537-0056,nzd0537-0057,nzd0537-0058,nzd0537-0059,nzd0537-0060,nzd0537-0061,nzd0537-0062,nzd0537-0063,nzd0537-0064,nzd0537-0065,nzd0537-0066,nzd0537-0067,nzd0537-0068,nzd0537-0069,nzd0537-0070,nzd0537-0071,nzd0537-0072,nzd0537-0073,nzd0537-0074,nzd0537-0075,nzd0537-0076,nzd0537-0077,nzd0537-0078,nzd0537-0079,nzd0537-0080,nzd0537-0081,nzd0537-0082,nzd0537-0083,nzd0537-0084,nzd0537-0085,nzd0537-0086,nzd0537-0087,nzd0537-0088,nzd0537-0089,nzd0537-0090,nzd0537-0091,nzd0537-0092,nzd0537-0093,nzd0537-0094,nzd0537-0095,nzd0537-0098,nzd0537-0099,nzd0537-0100,nzd0537-0104,nzd0537-0105,nzd0537-0106,nzd0537-0107,nzd0537-0108,nzd0537-0109,nzd0537-0110,nzd0537-0111,nzd0537-0112,nzd0537-0113,nzd0537-0114,nzd0537-0115,nzd0537-0116,nzd0537-0117,nzd0537-0118,nzd0537-0119,nzd0537-0120,nzd0537-0121,nzd0537-0122,nzd0537-0123,nzd0537-0124,nzd0537-0125,nzd0537-0126,nzd0537-0127,nzd0537-0128,nzd0537-0129,nzd0537-0008,nzd0537-0009,nzd0537-0010,nzd0537-0011,nzd0537-0012,nzd0537-0013,nzd0537-0014,nzd0537-0015,nzd0537-0016,nzd0537-0017,nzd0537-0018,nzd0537-0019,nzd0537-0020,nzd0537-0021,nzd0537-0022,nzd0537-0023,nzd0537-0024,nzd0537-0025,nzd0537-0026,nzd0537-0027,nzd0537-0028,nzd0537-0030,nzd0537-0031,nzd0537-0032,nzd0537-0033,nzd0537-0096,nzd0537-0097,nzd0537-0101,nzd0537-0102,nzd0537-0103,nzd0537-0130,nzd0537-0131,nzd0537-0132,nzd0537-0133,nzd0537-0134,nzd0537-0135,nzd0537-0136,nzd0537-0029,nzd0537-0137,nzd0537-0138,satname
2007-02-11 22:21:56+00:00,,,205.83,163.78,184.44,192.76,189.1,166.92,,,,347.63,340.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.47,342.15,342.63,,,,,,338.045,317.96000000000004,298.955,279.64,265.98,241.72,,343.87,352.245,297.895,271.975,334.48,336.29499999999996,302.33500000000004,251.3,264.32,262.91,245.27,225.5,,210.2,202.32,221.16,267.475,303.675,,,326.4,322.03,319.44,301.435,275.46,233.99,215.95,203.66000000000003,199.49,205.13,,,,,,,,,,,,,,,,,,,,,,,,,,195.195,346.005,267.82,281.07,317.35,219.57,244.935,,,,,,,,,L5
2007-10-02 22:13:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.46,314.94,282.83,,343.99,318.06,,,,,,,,,,,,,,,332.2,324.79,318.57,289.83,246.88,225.79,206.69,204.5,212.01,,,,,,,,,,,,,,,,,,,,,,,,,,,352.88,,,,220.09,236.97,,,,,,,,,L5
2008-10-27 22:10:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.27,320.86,309.74,286.23,272.89,245.12,,,,,,,,,246.97,254.9,261.67,241.68,216.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.99,,,,,,,,,,,,,,,L5
2009-01-31 22:12:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.29499999999996,325.07,309.74,288.675,275.385,249.575,,262.05,,,,,,,249.39,258.345,263.345,246.41500000000002,225.41500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.445,,,,,,,,,,,,,,,L5
2010-11-27 22:10:35+00:00,,,,,,,,,,380.96,372.91,357.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.3,,366.96,313.9,280.44,,340.21,307.99,,,,,320.91,,,,,365.81,,308.79,321.7,334.88,334.22,326.02,312.5,377.9,,,200.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.92,,,,,250.62,,,,,,,,,L5
2010-12-20 22:16:50+00:00,,,,,,,,,,380.96,372.91,357.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.92,345.76,330.44,304.26,286.42,261.28,353.72,299.74,366.96,313.9,241.51999999999998,242.67,340.21,271.49,269.76,276.14,267.23,,320.91,,,,,365.81,,308.79,321.7,334.88,334.22,326.02,312.5,377.9,,,200.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.4,289.45,268.89,257.47,256.2,,250.62,,,,,,,,,L5
2011-01-21 22:16:54+00:00,,,,,,,,,,380.96,372.91,357.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.36,365.16,356.24,343.66,,,,,,353.37,356.92,335.29999999999995,330.44,304.26,286.42,261.28,339.33666666666664,296.96000000000004,366.96,313.9,228.48666666666668,242.67,340.21,271.49,269.76,276.14,267.23,,320.91,,,,,365.81,,308.79,321.7,334.88,334.22,326.02,312.5,377.9,,,200.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.7,262.07666666666665,268.89,257.47,256.2,,250.62,,,,,,,,,L5
2013-06-03 22:29:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.34,,,,,289.62,,319.33,,,,,,,,267.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-08-22 22:29:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.34,,,,,289.62,,319.33,,,,,,,,267.63,,,,368.64,363.61,358.37,347.36,,,,,,,,341.59,333.34,323.92,290.42,295.09,,315.52,308.78,,,230.62,238.39,,242.07,243.1,,,,,,,,,,298.52,290.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.65,275.45,278.02,267.37,,,,,,,,,,,L8
2013-09-23 22:28:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.34,,,,,289.62,,319.33,,,,,,,,267.63,303.09,319.62,,368.64,363.875,358.37,345.225,333.86,326.73,,,,,,341.59,333.34,323.92,290.42,288.54999999999995,255.85,311.725,308.34,,297.22,248.335,238.39,,230.365,240.55,,,,,,,,,,298.52,290.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.93,215.60000000000002,275.45,278.02,257.055,,,,,,,,,,,L8
2013-10-02 22:22:40+00:00,,,,,,,,,,,,,344.76,,,,,,,,,,,,,,,,,,,,306.34,,,,,289.62,,319.33,,,,,,,,267.63,303.09,319.62,,368.64,363.875,358.37,345.225,333.86,326.73,,,,,,341.59,333.34,323.92,290.42,288.54999999999995,255.85,311.725,308.34,,297.22,248.335,238.39,,230.365,240.55,,,,,,,339.25,,,317.975,292.54499999999996,338.44,324.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.93,215.60000000000002,275.45,278.02,257.055,,,,,,,,,,,L8
2013-11-03 22:22:32+00:00,,,,,,,,,,,,,344.76,,,,,,,,,,,,,,,,,,,,306.34,,,,,289.62,,319.33,,,,,,,,267.63,303.09,319.62,,368.64,363.875,358.37,345.225,333.86,326.73,,,,,,341.59,333.34,323.92,290.42,288.54999999999995,255.85,311.725,308.34,,297.22,248.335,238.39,353.47,230.365,240.55,,272.55,268.51,289.19,,,339.25,,,324.3633333333333,292.84999999999997,338.7,325.985,332.65,338.61,352.27,377.18,,,,,226.38,,,,,,,,,,,,,,,,,,,,,,,,,,194.93,215.60000000000002,275.45,278.02,257.055,287.58,325.98,,,,,,,,,L8
2013-12-28 22:28:23+00:00,,,,,,,,,,,,,344.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.09,319.62,,368.64,360.52,352.45500000000004,342.69666666666666,332.435,327.59000000000003,,,,,342.34,340.625,330.565,321.055,290.14,286.65333333333336,252.88,311.725,308.34,,297.22,248.335,238.39,353.47,230.365,240.55,,272.55,268.51,289.19,,,339.25,,,324.3633333333333,292.84999999999997,338.7,325.985,332.65,338.61,352.27,377.18,,,,,226.38,,,,,,,,,,,,,,,,,,,,,,,,,,191.75,210.15666666666667,275.45,278.02,257.055,287.58,325.98,,,,,,,,,L8
2014-03-11 22:21:19+00:00,,,,,,,,,,,,,343.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.09,319.62,,,358.97499999999997,346.54,340.36499999999995,332.435,327.59000000000003,,,,,342.34,339.66,327.79,318.19,289.86,282.43500000000006,252.88,307.93,307.9,,325.88,279.45500000000004,,353.47,218.66,238.0,,272.55,283.35,282.135,299.04,,339.25,345.69,359.28,337.28499999999997,293.83,338.7,325.985,332.65,338.61,352.27,377.18,,,,,226.38,,,,,,,,,,,,,,,,,,,,,,,,,,191.75,208.91000000000003,,,246.74,279.87,321.58000000000004,,,,,,,,,L8
2014-04-12 22:20:49+00:00,,,,,,,,,,,383.36,366.94,343.07500000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.81,346.54,337.64,331.01,328.45,,,,,342.34,339.66,327.79,318.19,289.86,282.86,249.91,,,,370.655,292.86,,353.47,,,,272.55,283.9766666666667,281.29,297.99,,,345.69,358.885,337.14,293.46,338.96,327.2,332.65,338.61,348.845,374.77,,,,,226.38,,,,,,,,,,,,,,,,,,,,,,,,,,188.57,199.27,,,,280.56666666666666,319.50666666666666,,,,,,,,,L8
2014-09-19 22:20:54+00:00,,,,,,,,,,,383.36,366.94,343.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.07,385.65999999999997,,,,,,,262.2,278.20500000000004,279.6,296.94,,,,358.49,,,369.25,330.44,,,345.49,372.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.19,316.9,,,,,,,,,L8
2014-10-12 22:27:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.5,332.07,319.64,289.7,277.95,292.91,311.68,306.5,374.07,384.55,,258.17,,251.94,209.75,,262.2,271.18,,,,,,,,,369.25,330.44,,,345.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.94,215.69,274.02,280.91,268.24,280.42,318.44,,,,,,,,,L8
2014-11-06 22:21:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.5,332.07,319.64,289.7,277.95,292.91,311.68,306.5,370.97,384.55,,258.17,,251.94,209.75,,259.56,287.70000000000005,,,,,352.24,367.27,349.37,295.23,369.385,331.305,357.82,340.02,348.675,388.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.94,215.69,274.02,280.91,268.24,281.62,317.515,,,,,,,,,L8
2014-12-15 22:27:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.72,331.75,329.93,,,,,346.46,342.03,332.96500000000003,322.01,296.805,284.36,302.63,311.68,306.5,370.97,384.55,,258.17,,251.94,209.75,,259.56,287.70000000000005,,,,,352.24,367.27,316.395,291.605,336.77,331.305,357.82,340.02,348.675,388.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.51,209.45499999999998,274.02,280.91,268.24,281.62,317.515,,,,,,,,,L8
2015-03-14 22:20:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.72,331.75,329.93,,,,,346.46,342.03,332.96500000000003,322.01,296.805,284.36,302.63,311.68,306.5,370.56333333333333,371.44,296.06,258.17,,251.94,209.75,304.35,260.36333333333334,286.99666666666667,276.0,292.39,,341.17,348.105,367.27,316.395,291.605,336.77,331.305,357.82,340.02,349.2833333333333,388.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.51,209.45499999999998,274.02,280.91,268.24,281.62,317.515,,,,,,,,,L8
2015-04-06 22:26:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.72,331.75,329.93,,,,,346.46,342.03,334.20666666666665,323.57666666666665,298.37666666666667,287.19,306.29333333333335,311.68,306.5,368.81000000000006,358.33,296.06,246.79500000000002,,246.12,209.75,304.35,259.44500000000005,294.905,276.0,292.39,,341.17,348.105,367.27,306.95666666666665,291.84666666666664,304.59666666666664,332.17,357.82,340.02,351.145,388.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.87,208.46333333333334,275.53499999999997,279.895,267.275,282.82,316.59,,,,,,,,,L8
2015-04-15 22:20:10+00:00,,,,,,,,,,,380.55,366.77,347.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.72,331.75,329.93,,,,,346.46,341.56,335.275,325.545,302.71500000000003,291.80999999999995,312.985,,,368.5466666666667,371.79499999999996,296.06,235.42,,240.3,,301.0,260.71000000000004,289.24333333333334,273.08500000000004,292.39,,341.135,347.08,365.53,306.95666666666665,291.84666666666664,304.59666666666664,332.17,357.82,340.02,350.3633333333334,382.80999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.835,204.85,277.05,278.88,266.31,282.82,316.59,,,,,,,,,L8
2015-05-01 22:20:00+00:00,,,,,,,,,,,380.55,366.77,344.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.72,331.75,329.93,,,,,346.46,341.56,335.275,325.545,302.71500000000003,291.80999999999995,312.985,,,368.495,367.57,296.06,235.42,,240.3,,301.0,261.32250000000005,287.09,270.54333333333335,292.39,,340.46333333333337,345.4425,363.24666666666667,306.95666666666665,291.84666666666664,304.59666666666664,332.17,357.82,340.02,348.69000000000005,379.68333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.835,204.85,277.05,278.88,266.31,282.82,316.59,,,,,,,,,L8
2015-08-21 22:20:33+00:00,,,,,,,,,,,380.55,367.125,344.68666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.69,326.71,301.52,292.85,313.62,,,370.3025,367.57,296.06,235.42,,240.3,,301.0,262.79,281.37999999999994,270.54333333333335,292.39,,340.46333333333337,343.1766666666667,361.235,288.08,292.33,272.73,,,,347.65666666666675,375.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.59,206.48,277.05,278.88,266.31,,,,,,,,,,,L8
2015-09-29 22:26:59+00:00,,,,,,,,,,,380.55,367.125,344.68666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.96,341.67,343.65,329.45,338.88,,,,344.73,343.53,334.475,325.52,302.025,295.145,314.43,311.54,308.97,370.4866666666667,372.19000000000005,,230.73,,240.3,,297.65,263.20000000000005,279.275,267.815,,,340.11,342.78,361.235,287.645,301.66999999999996,290.975,,,,346.23500000000007,375.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.59,207.55,278.15999999999997,280.125,261.115,,,,,,,,,,,L8
2015-12-27 22:20:55+00:00,,,,,,,,,,,,367.48,345.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.96,341.67,343.65,329.45,338.88,,,,344.73,343.53,332.26,324.33,302.53,297.44,315.24,311.54,308.97,369.70000000000005,350.86,288.0,226.04,,314.75,,,,275.73,,,,338.69,346.08,361.94,287.21,306.44,309.22,337.86,335.73,329.92,348.94,375.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.62,277.16999999999996,281.37,255.92,,,,,,,,,,,L8
2016-01-19 22:27:03+00:00,,,,,,,,,,,,367.48,345.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.96,341.67,343.65,329.45,338.88,,,,344.73,343.145,329.31,323.105,300.985,293.36,315.24,311.54,308.97,369.70000000000005,350.86,288.0,226.04,,314.75,,,,275.73,,,,338.69,346.08,361.94,287.21,306.44,309.22,337.86,335.73,329.92,348.94,375.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.62,273.84999999999997,275.0,255.92,,,,,,,,,,,L8
2016-02-04 22:27:00+00:00,,,,,,,,,,,,367.48,345.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.96,341.67,343.65,329.45,338.88,,,,344.73,343.145,329.31,323.105,300.985,293.36,315.24,311.54,308.97,356.66,333.5,297.425,243.66500000000002,,314.75,202.04,,,275.73,273.59,,,338.69,346.08,361.94,287.21,306.44,312.91,325.46500000000003,335.73,329.92,348.94,375.12,249.34,241.26,229.75,222.41,216.04,,,,,,,,,,,,,,,,,,,,,,,,,,,208.62,273.84999999999997,282.3,272.04999999999995,204.83,200.72,192.49,193.88,186.97,175.35,163.79,,155.08,,L8
2016-03-16 22:20:36+00:00,,,,,,,,,,,,,344.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.96,341.67,343.65,329.45,338.88,,,,344.73,343.145,329.31,323.105,300.985,293.36,315.24,311.54,308.97,347.44,333.5,297.425,243.66500000000002,,314.13,269.695,326.28,266.44,275.36,273.59,280.37,,338.815,345.24,360.945,287.21,306.44,312.91,325.46500000000003,335.73,329.92,349.53499999999997,375.12,249.34,241.26,229.75,222.41,216.04,,,,,,,,,,,,,,,,,,,,,,,,,,,208.62,273.84999999999997,282.3,272.04999999999995,204.83,200.72,192.49,193.88,186.97,175.35,163.79,,155.08,,L8
2016-04-08 22:26:35+00:00,,,,,,,,,,,,,344.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.32,,,,,,350.18,345.105,332.905,326.015,301.95,292.79999999999995,315.21,316.1,311.11,347.44,333.5,297.425,261.29,,314.13,269.695,326.28,266.44,275.36,273.59,280.37,,338.815,345.24,360.945,291.09,301.87,316.6,325.46500000000003,335.73,329.92,349.53499999999997,375.12,249.34,241.26,229.75,222.41,216.04,,,,,,,,,,,,,,,,,,,,,,,,,,273.01,214.01,274.8933333333333,282.8633333333333,288.18,204.83,200.72,192.49,193.88,186.97,175.35,163.79,,155.08,,L8
2016-09-08 22:21:00+00:00,,,,,,,,,,,,364.75,341.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.32,,,,,,350.18,347.45,339.45,330.15,304.46,296.32,315.21,316.1,311.11,,,,,,308.36,337.35,326.28,266.44,261.695,272.94,279.735,254.45,340.845,341.89,360.9,291.09,,,,,,349.31,366.69,384.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.01,214.01,282.4,291.22,325.39,,,,,,,,,,,L8
2016-12-04 22:27:17+00:00,,,,,,,,,,,,364.75,337.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.68,,,,,,352.65,349.21,338.36,328.76,309.63,296.93,315.5,312.39,309.72,,,,,,303.21,,,,248.4,272.94,279.1,254.45,342.75,339.38,361.85,278.3,285.21,,,,,348.49,366.69,384.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.12,209.09,,299.38,325.39,,,,,,,,,,,L8
2017-02-15 22:20:43+00:00,,,,,,,,,,,,364.75,337.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.68,,,,,,352.65,349.21,338.36,328.76,309.63,296.93,315.5,312.39,309.72,370.11,,,,,303.21,,,,259.86,272.94,279.1,293.41499999999996,341.53499999999997,339.57,360.20500000000004,278.3,298.11,,346.7,345.25,325.84,346.225,366.115,381.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.12,209.09,268.02,287.185,325.39,,,,,,,,,,,L8
2017-02-22 22:26:52+00:00,,,,,,,,,,,,364.75,337.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.1,,331.85,,,,,,352.65,349.835,337.905,326.85,309.63,296.93,314.3,313.71,311.03,370.11,,,,,303.21,,,,259.86,272.94,279.1,293.41499999999996,341.53499999999997,339.57,360.20500000000004,280.595,295.11999999999995,272.58,346.7,345.25,325.84,346.225,366.115,381.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.96000000000004,208.78,268.02,287.185,325.39,,,,,,,,,,,L8
2017-03-26 22:26:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.31,350.43,349.28,336.87,326.0466666666667,325.53,324.42,,,,348.95,347.2966666666666,336.35999999999996,326.85,309.63,296.93,314.3,313.71,311.03,370.11,,,,,,,,,271.32,,,332.38,340.32,339.76,358.56,280.595,295.11999999999995,272.58,346.7,345.25,325.84,343.96,365.54,378.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.96000000000004,208.78,268.02,274.99,,,,,,,,,,,,L8
2017-04-04 22:20:20+00:00,,,,,,,,,,,383.5,364.85,340.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.31,350.43,349.28,336.87,326.0466666666667,325.53,324.42,,,,348.95,347.2966666666666,336.35999999999996,326.85,309.63,296.93,314.3,313.71,311.03,371.125,,,,,304.59,312.85,309.61,270.13,271.39,267.55,233.78,328.76,339.745,340.83500000000004,358.56,280.595,295.11999999999995,272.58,346.7,345.25,325.84,333.315,363.87,376.46000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.96000000000004,208.78,268.02,274.99,,,,,,,,,,,,L8
2017-04-20 22:20:11+00:00,,,,,,,,,,,383.5,364.85,339.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.31,350.43,349.28,336.87,326.0466666666667,325.53,324.42,,,,348.95,347.2966666666666,336.35999999999996,326.85,309.63,296.93,314.3,313.71,311.03,371.94666666666666,348.74,290.74,,,304.475,311.66,310.745,267.22,268.8833333333334,266.39,239.095,326.93333333333334,338.17,340.1033333333333,358.49,280.595,295.11999999999995,272.58,346.7,345.25,325.84,331.9533333333333,363.0333333333333,374.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.96000000000004,208.78,264.475,269.305,,,,,,,,,,,,L8
2017-06-23 22:20:32+00:00,,,,,,,,,,,383.5,364.85,339.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.31,350.43,349.28,336.87,322.73,325.53,324.42,,,,345.25,346.3399999999999,335.35999999999996,324.94,,296.93,313.1,315.03,312.34,371.94666666666666,348.74,290.74,,,304.475,311.66,310.745,267.22,268.8833333333334,266.39,239.095,326.93333333333334,338.17,340.1033333333333,358.49,282.89,300.07499999999993,272.58,346.7,345.25,325.84,331.9533333333333,363.0333333333333,374.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.8,208.47,263.26666666666665,266.3566666666666,,,,,,,,,,,,L8
2017-08-17 22:27:01+00:00,,,,,,,,,,,383.5,364.85,339.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.31,350.43,349.28,336.87,323.31333333333333,325.53,324.42,,,,345.25,346.3399999999999,335.1166666666666,325.595,285.26,295.51,312.83500000000004,311.13,309.465,372.86499999999995,348.74,290.74,,,304.475,311.66,310.745,267.22,267.665,266.39,239.095,324.21,337.095,340.275,358.42,282.89,289.14,272.58,,,,325.95000000000005,361.78,373.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.3,209.3,260.89,262.03999999999996,,,,,,,,,,,,L8
2017-09-18 22:27:06+00:00,,,,,,,,,,,383.5,364.85,339.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.31,353.635,346.765,338.255,321.8866666666667,329.03499999999997,324.42,,,,346.6,343.84000000000003,334.63999999999993,326.71000000000004,286.41499999999996,285.875,311.76,307.23,306.59,372.86499999999995,348.74,290.74,,,304.475,311.66,310.745,267.22,267.665,266.39,239.095,324.21,337.095,340.275,358.42,,,262.4,248.74,,,325.95000000000005,361.78,373.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.8,210.14999999999998,260.89,262.03999999999996,,,,,,,,,,,,L8
2017-09-27 22:21:00+00:00,,,,,,,,,,,383.5,364.85,340.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.84,349.07,339.64,325.61,332.54,,,,,347.95,345.46,335.32499999999993,326.71000000000004,286.41499999999996,285.875,311.76,307.23,306.59,371.09666666666664,349.345,286.78499999999997,,,303.51,310.4266666666667,313.5233333333333,264.20666666666665,271.12333333333333,266.1433333333334,253.87333333333333,324.3633333333333,336.29333333333335,339.79333333333335,357.4,,,262.4,248.74,,,330.1333333333334,361.0466666666667,374.14000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.8,210.14999999999998,260.34999999999997,277.43,,,,,,,,,,,,L8
2017-10-20 22:27:16+00:00,,,,,,,,,,,,,343.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.84,349.07,339.64,325.72,332.54,,,,,347.95,344.98,335.5,326.22,289.99666666666667,286.55,311.76,307.23,306.59,367.56,349.95,282.83,,,301.58,307.96,319.08,258.18,278.04,265.65,283.43,324.67,334.69,338.83,356.38,,,262.4,248.74,,,338.5,359.58,375.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.8,208.07666666666668,260.05999999999995,284.335,,,,,,,,,,,,L8
2017-11-30 22:20:56+00:00,,,,,,,,,,,379.78,364.42,343.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.84,349.07,339.64,325.72,332.54,,,,,347.95,344.98,335.5,326.22,289.99666666666667,286.55,311.76,307.23,306.59,366.105,348.82,273.91499999999996,,,296.58,319.53499999999997,318.92499999999995,260.655,276.15,264.53499999999997,282.57,324.095,334.855,336.53,355.885,,,262.4,248.74,,,337.685,361.06,376.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.8,208.07666666666668,258.8533333333333,289.3066666666667,,,,,,,,,,,,L8
2018-01-01 22:20:56+00:00,,,,,,,,,,,379.78,364.42,343.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.84,349.07,339.64,325.72,332.54,,,,,347.95,344.98,335.5,326.22,289.99666666666667,286.55,311.76,307.23,306.59,367.17333333333335,350.03999999999996,273.1166666666666,,,295.9633333333333,321.92333333333335,324.8633333333333,267.91333333333336,275.27666666666664,264.84999999999997,283.5366666666667,323.9866666666667,334.71666666666664,338.84,355.73,,,262.4,248.74,,,336.5,361.1433333333334,375.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.8,208.07666666666668,255.9766666666667,302.2366666666667,,,,,,,,,,,,L8
