dates,satname,nzd0230-0000,nzd0230-0001,nzd0230-0002,nzd0230-0003,nzd0230-0004,nzd0230-0005,nzd0230-0006,nzd0230-0007,nzd0230-0008,nzd0230-0009,nzd0230-0010,nzd0230-0011,nzd0230-0012,nzd0230-0013,nzd0230-0014,nzd0230-0015,nzd0230-0016,nzd0230-0017,nzd0230-0018,nzd0230-0019,nzd0230-0020,nzd0230-0021,nzd0230-0022,nzd0230-0023,nzd0230-0024,nzd0230-0025,nzd0230-0026,nzd0230-0027,nzd0230-0028,nzd0230-0029,nzd0230-0030,nzd0230-0031,nzd0230-0032,nzd0230-0033,nzd0230-0034,nzd0230-0035,nzd0230-0036,nzd0230-0037,nzd0230-0038,nzd0230-0039,nzd0230-0040,nzd0230-0041,nzd0230-0042,nzd0230-0043,nzd0230-0044,nzd0230-0045,nzd0230-0046,nzd0230-0047,nzd0230-0048,nzd0230-0049,nzd0230-0050,nzd0230-0051,nzd0230-0052,nzd0230-0053,nzd0230-0054,nzd0230-0055,nzd0230-0056,nzd0230-0057,nzd0230-0058,nzd0230-0059
2014-08-13 21:59:54.812000,L8,423.70,381.75,380.09,378.85,385.74,385.18,383.08,385.34,385.25,392.35,395.40,392.06,388.13,397.78,395.30,391.10,387.29,384.81,384.54,377.27,383.08,383.18,385.59,376.30,362.52,372.97,371.39,370.22,367.96,358.94,358.43,355.17,364.39,327.50,319.58,319.16,354.16,357.63,362.04,330.14,364.47,375.67,364.95,393.57,388.19,445.33,447.52,421.84,282.86,304.08,467.05,448.59,406.28,210.50,319.82,307.58,258.46,289.57,245.45,254.09
2014-09-14 21:59:59.788000,L8,368.99,362.32,363.48,363.48,358.02,354.86,352.63,352.25,355.97,359.08,358.80,359.98,363.83,359.01,361.27,361.61,358.73,363.59,355.34,354.09,352.05,356.14,353.95,350.36,346.99,345.15,352.70,342.39,336.47,330.58,327.86,326.35,327.41,316.88,316.64,323.31,322.46,334.68,337.23,336.74,342.24,331.29,333.34,347.11,351.85,368.24,429.72,414.13,264.54,295.90,286.17,,,318.66,221.74,240.19,,,,
2014-09-23 21:53:45.463000,L8,382.46,370.71,373.25,372.40,377.05,371.30,368.45,366.38,369.71,374.87,374.08,381.65,380.44,375.71,373.98,377.37,381.23,377.04,374.88,372.65,374.25,369.41,367.44,366.17,360.82,362.61,367.32,357.89,352.70,348.36,344.31,349.26,344.00,338.16,342.86,337.39,342.06,348.82,355.42,355.93,357.29,361.45,373.57,372.04,384.81,408.79,435.53,464.57,480.31,467.21,326.89,272.58,184.73,347.09,274.43,248.59,255.89,250.42,213.43,272.60
2014-11-26 21:53:52.081000,L8,343.57,332.76,338.72,335.25,340.66,342.85,339.49,337.72,341.22,340.86,347.75,347.77,342.80,347.89,352.30,353.09,350.13,351.74,356.20,352.29,354.46,353.29,349.48,342.26,342.72,346.57,347.62,338.03,331.64,328.84,326.95,325.66,324.46,318.46,312.89,314.18,317.92,353.58,329.38,334.98,333.89,336.98,353.75,349.00,362.77,383.49,438.78,475.15,468.97,452.18,270.96,264.77,188.71,286.48,242.44,199.98,,,,
2014-12-03 22:00:01.875000,L8,339.07,322.95,318.27,319.99,320.64,315.91,313.93,310.33,313.60,316.15,320.81,324.71,324.31,322.95,322.48,323.47,322.23,322.84,320.33,322.98,321.72,323.63,319.37,317.41,315.52,318.24,317.19,308.28,306.31,302.32,306.14,302.59,307.57,297.55,297.59,319.89,298.33,336.60,336.08,305.41,304.48,308.43,316.70,300.62,331.07,378.62,289.83,323.67,377.89,350.57,287.60,249.29,,,,,,,,
2015-01-13 21:53:42.692000,L8,345.72,337.71,346.46,354.20,354.75,346.84,349.03,349.73,350.51,355.27,359.22,357.73,357.37,356.95,358.10,361.52,367.43,364.53,360.61,357.96,352.91,352.57,349.65,346.93,351.38,347.05,348.05,339.38,328.40,326.57,325.29,333.54,325.27,317.69,314.90,308.51,311.86,328.33,329.26,329.04,344.57,334.88,370.52,354.19,384.36,412.05,448.22,462.77,420.05,419.74,403.23,380.21,336.71,293.69,239.53,210.46,206.64,,,
2015-01-29 21:53:37.750000,L8,403.25,359.54,356.85,363.74,362.37,363.86,358.56,366.44,368.17,368.16,367.18,376.72,377.62,378.41,372.21,386.97,375.02,378.84,375.92,374.75,370.19,373.44,371.65,368.42,367.90,360.80,388.47,357.82,359.14,348.37,344.92,354.98,347.71,341.35,335.73,330.27,340.75,348.04,346.28,349.29,358.61,360.20,373.27,369.55,404.76,415.63,474.67,471.68,479.04,441.98,424.10,396.68,376.28,326.20,265.28,240.16,222.60,217.39,229.97,322.16
2015-02-14 21:53:28.679000,L8,350.97,334.47,329.43,333.32,342.99,335.64,358.71,366.71,340.32,364.85,368.80,361.12,349.96,371.14,370.82,349.68,349.15,370.19,362.77,361.13,364.15,354.54,346.34,342.68,353.90,353.57,346.86,342.91,337.99,329.29,339.66,333.04,339.76,323.87,337.92,327.19,339.16,351.33,342.32,355.54,356.68,364.60,379.42,382.71,410.75,420.23,460.41,469.65,443.77,432.50,342.55,315.82,281.28,319.23,266.23,238.20,223.90,210.87,224.15,313.35
2015-03-09 21:59:30.556000,L8,336.27,318.11,322.19,319.65,324.09,325.07,318.76,308.27,316.53,316.18,328.31,326.21,325.53,348.22,328.10,328.51,334.17,347.10,330.44,330.05,336.17,325.52,325.67,312.93,306.11,303.56,306.75,301.06,293.45,287.60,287.64,282.45,292.11,282.92,274.05,265.37,269.50,274.32,271.14,251.64,252.08,249.93,246.97,238.02,249.03,261.91,270.48,288.87,250.86,247.93,,,,,,,,,,
2015-04-19 21:53:02.761000,L8,,,,,,,,258.96,399.42,461.16,443.75,437.02,357.48,344.24,279.86,332.01,368.01,367.34,346.22,332.45,414.38,495.04,449.83,505.88,536.42,461.33,345.43,351.21,271.89,298.04,282.18,282.14,292.33,279.40,269.70,261.65,266.47,269.83,282.52,543.88,436.64,332.79,514.31,464.33,405.37,427.38,362.47,365.74,290.09,281.40,,,,,,,,,,
2015-05-12 21:58:53.078000,L8,405.10,372.86,371.74,372.98,381.75,381.90,381.76,379.88,380.14,388.75,397.01,394.09,389.97,392.04,395.15,395.88,401.53,407.11,400.51,394.02,399.06,396.76,384.83,389.95,378.51,386.97,389.72,385.03,369.75,356.76,365.39,360.30,373.40,344.57,341.70,342.75,373.17,352.31,361.57,357.31,384.96,373.17,406.41,387.77,362.18,366.55,388.73,434.92,426.36,414.97,357.16,271.18,185.76,313.24,285.68,295.73,240.30,219.28,356.09,389.71
2015-05-21 21:52:43.676000,L8,409.03,366.58,369.84,377.85,372.70,372.52,363.17,373.19,375.15,388.79,382.30,388.03,380.30,377.08,394.95,389.80,386.40,386.98,387.91,373.33,396.39,388.43,382.14,374.46,371.68,369.59,385.16,373.05,361.24,354.63,342.62,345.05,364.46,350.41,355.18,346.72,345.43,357.15,364.89,372.54,385.40,378.16,379.05,380.42,381.54,380.97,470.52,457.46,464.84,508.03,482.53,488.32,447.92,339.29,288.08,225.51,244.24,193.75,193.31,304.94
2015-05-28 21:58:55.699000,L8,346.84,327.91,321.01,321.33,323.26,319.93,312.69,308.64,302.76,305.50,316.42,321.53,323.92,319.31,316.33,313.12,310.14,308.29,306.86,300.04,302.81,308.22,297.56,293.00,292.84,293.11,298.72,291.04,288.64,287.45,286.80,286.50,287.52,280.65,265.90,261.18,262.49,267.11,274.59,257.36,256.64,258.77,253.61,252.90,258.21,274.88,273.66,292.40,243.76,273.98,,,,,,,,,,
2015-06-06 21:52:52.670000,L8,376.47,357.62,363.43,359.69,358.64,359.94,366.09,360.73,363.51,366.99,367.62,372.90,380.99,374.78,372.69,370.35,376.57,371.83,370.23,368.78,372.23,368.60,365.04,362.87,359.59,367.68,362.22,360.29,352.21,345.41,345.54,342.67,343.09,331.49,335.20,334.95,336.45,350.90,348.02,356.38,353.53,349.90,358.30,346.79,357.06,376.43,416.00,362.89,349.49,331.48,275.20,247.44,178.89,324.18,245.76,219.61,210.66,210.10,194.67,277.83
2015-07-08 21:53:09.931000,L8,347.09,326.64,322.97,322.58,324.21,319.91,314.33,313.47,304.47,310.41,322.14,325.09,327.03,326.30,317.55,312.49,313.15,309.64,305.72,305.08,308.22,313.08,310.30,297.70,299.40,297.16,300.13,292.88,291.02,290.56,295.01,294.09,294.11,283.84,271.77,269.36,268.89,272.44,280.50,264.32,263.51,257.81,255.21,262.53,256.39,279.98,272.06,290.52,232.13,273.05,,,,,,,,,,
2015-08-16 21:59:34.814000,L8,370.50,360.69,360.39,364.04,362.01,372.78,369.81,362.01,375.95,372.67,374.83,382.91,378.18,377.50,388.62,388.12,385.77,375.83,389.39,386.43,375.56,376.04,375.96,376.13,368.66,367.95,372.49,360.10,350.61,344.91,343.86,343.75,343.90,333.08,337.10,329.07,340.18,343.77,349.71,345.92,343.43,338.67,341.73,331.58,322.42,352.42,475.49,314.38,349.14,326.11,432.27,388.03,339.66,189.03,257.67,240.60,185.60,,275.34,260.04
2015-08-25 21:53:27.637000,L8,365.02,323.25,318.60,318.46,318.61,312.76,307.30,304.87,297.61,304.25,314.06,320.28,318.90,315.46,311.76,306.93,306.02,305.88,302.03,299.44,305.48,308.18,305.89,294.43,296.54,294.87,301.14,290.90,287.85,284.27,295.32,286.81,285.54,283.20,269.13,268.08,266.02,270.86,281.95,256.85,265.19,258.46,258.36,275.15,255.65,282.10,273.78,289.50,234.62,200.80,,,,,,,,,,
2015-10-03 21:59:52.450000,L8,336.05,315.88,316.32,316.97,316.87,311.69,307.37,297.55,293.22,299.02,312.55,314.01,282.99,316.02,303.56,306.11,300.80,312.99,310.10,294.72,302.29,312.10,308.47,308.56,301.98,292.35,300.73,290.21,287.96,284.31,287.39,285.19,287.16,282.50,267.98,263.47,266.05,272.12,285.13,262.42,271.84,265.08,274.27,280.61,256.19,281.49,268.52,284.04,247.14,279.06,,,,,,,,,,
2015-10-19 21:59:54.006000,L8,355.67,337.63,342.27,346.82,346.24,348.04,346.93,348.07,349.07,358.90,360.83,364.65,356.65,361.93,363.40,363.22,361.72,361.08,361.01,358.90,362.39,362.46,362.53,355.03,354.40,354.32,350.07,347.00,337.78,339.49,334.23,334.91,335.65,328.29,322.93,324.60,335.02,334.02,338.03,338.73,334.71,358.48,339.77,353.07,376.54,381.53,423.67,468.25,469.07,434.26,382.84,352.84,311.16,312.30,278.46,258.57,,,,
2015-11-13 21:53:46.761000,L8,341.80,325.75,326.33,326.61,330.10,328.52,326.59,325.77,328.29,336.04,338.40,347.16,342.80,351.02,341.07,345.59,343.64,347.36,351.73,348.93,342.72,339.48,344.93,335.80,335.64,336.82,337.75,337.61,321.71,325.44,315.31,338.95,315.98,329.86,309.63,332.53,335.90,351.19,344.56,316.58,353.04,338.39,364.20,373.30,383.33,408.72,440.48,470.89,476.04,419.19,,,303.83,338.45,286.46,309.76,263.93,237.47,226.70,280.54
2016-01-16 21:53:45.577000,L8,328.28,311.50,315.37,311.25,311.96,305.23,297.47,296.04,291.54,294.61,304.84,311.67,309.15,305.09,298.73,297.80,294.91,296.27,289.91,288.52,300.36,301.82,293.57,287.87,285.80,291.01,292.33,283.24,277.58,277.96,275.58,272.81,286.04,274.58,264.42,249.18,247.22,256.34,262.70,245.30,250.62,245.19,240.13,238.65,246.12,259.60,270.06,283.28,255.61,273.17,,,,,,,,,,
2016-01-23 21:59:56.211000,L8,361.81,344.73,338.86,308.34,342.31,334.72,342.54,341.65,341.76,333.99,312.54,335.42,349.85,354.12,296.24,296.91,294.47,301.15,291.04,348.88,330.35,299.27,290.15,287.82,281.76,289.04,286.60,280.67,274.84,276.47,277.33,271.63,286.59,277.75,264.04,256.42,252.68,260.26,263.56,243.51,248.39,245.87,246.32,238.16,248.17,261.42,273.37,287.34,254.69,267.93,,,,,,,,,,
2016-02-24 21:59:45.021000,L8,375.67,368.31,367.45,358.95,379.58,375.06,354.72,355.58,379.61,373.76,368.10,377.23,375.22,371.29,391.85,391.70,379.37,378.73,374.36,375.56,379.80,373.58,367.04,363.75,358.77,364.46,386.00,377.11,361.43,344.29,344.07,340.28,344.37,331.98,330.09,329.39,340.90,349.45,344.38,347.99,348.20,360.76,373.58,370.94,380.32,394.34,438.32,468.82,456.95,396.89,423.80,367.35,170.92,374.08,335.94,284.18,,,,
2016-03-04 21:53:33.647000,L8,372.01,361.63,361.34,366.87,363.11,366.59,360.04,357.67,360.68,360.64,364.77,368.18,368.81,371.55,373.46,368.16,372.27,370.45,366.71,363.74,366.67,365.50,381.95,364.37,361.36,360.05,362.24,352.86,342.78,340.36,335.43,343.75,339.26,334.43,332.07,329.86,336.55,346.62,351.10,340.18,350.78,358.42,364.28,365.63,373.96,374.02,398.21,405.31,265.52,304.24,,,318.98,350.72,231.68,,,,,
2016-03-11 21:59:42.538000,L8,356.55,345.06,339.14,333.35,335.33,336.01,333.25,346.24,341.40,342.68,349.18,346.53,345.56,347.13,348.93,350.19,351.63,355.17,351.11,344.60,345.98,346.53,339.63,333.80,333.23,334.84,338.65,327.19,325.01,322.65,326.77,323.51,325.31,321.69,318.55,317.83,328.88,323.24,334.55,324.42,334.12,342.25,355.85,354.73,339.66,363.96,377.80,373.94,384.18,377.99,381.93,377.42,341.80,352.13,262.92,,,,,
2016-03-20 21:53:27.214000,L8,339.04,315.46,315.56,316.80,348.92,355.66,301.72,298.42,295.15,349.17,329.69,352.75,363.10,306.24,297.04,300.74,287.08,284.46,275.99,267.08,279.16,282.56,273.11,269.39,274.26,278.95,285.71,280.84,271.12,249.50,276.38,330.46,416.97,302.07,311.22,297.51,177.69,,,,,,,,,,,,,,,,,,,,,,,
2016-03-27 21:59:33.248000,L8,356.33,353.93,346.06,342.20,343.82,348.87,347.81,345.00,337.01,342.54,345.11,355.87,361.15,353.82,351.83,355.95,360.61,356.18,351.12,346.17,347.76,355.69,349.54,346.55,347.34,351.47,352.87,342.59,328.64,323.58,325.79,325.18,324.58,314.53,317.33,310.90,318.27,322.47,327.19,327.44,326.12,338.19,346.95,347.76,321.38,349.84,363.00,313.04,268.86,362.56,377.14,388.93,,327.45,288.61,,,,,
2016-04-05 21:53:18.618000,L8,341.07,318.47,316.16,317.00,316.98,309.98,304.65,302.78,298.05,299.14,309.82,310.79,301.54,303.98,298.67,295.63,293.58,284.83,291.09,308.14,312.10,308.74,306.29,292.37,280.04,299.38,279.21,279.25,271.73,294.51,309.40,344.53,301.47,338.59,276.13,278.14,272.24,279.66,280.66,360.42,272.62,258.15,260.01,367.27,259.25,357.44,406.07,238.11,239.18,198.75,,,,,,,,,,
2016-04-21 21:53:12.322000,L8,377.31,372.07,368.15,371.84,365.43,365.14,362.25,367.83,361.65,362.39,366.02,363.72,364.57,370.63,366.99,368.04,368.90,368.38,358.59,362.47,365.53,365.45,367.82,360.01,357.41,356.88,351.45,354.29,344.55,340.43,336.63,343.92,338.67,336.53,333.67,330.95,337.64,344.95,352.28,347.29,345.92,357.31,367.65,368.20,370.95,372.47,392.84,402.92,389.06,396.64,418.22,411.05,401.20,364.73,312.49,274.06,231.97,,,
2016-05-14 21:59:24.184000,L8,347.42,328.34,322.25,322.82,323.45,320.09,313.59,308.63,307.87,307.43,320.29,323.60,326.31,321.25,320.42,320.08,316.35,315.26,314.50,314.61,315.58,324.58,315.96,310.08,305.85,309.15,311.17,296.85,289.05,289.75,296.95,289.50,300.27,289.01,273.68,267.42,269.76,279.10,283.18,267.56,265.81,264.70,265.97,269.97,260.26,279.63,277.04,296.24,260.22,288.33,,,,,,,,,,
2016-06-08 21:53:21.761000,L8,,562.72,530.71,411.69,366.85,374.32,386.13,379.83,379.87,377.38,386.14,375.43,365.34,367.96,371.41,378.28,380.56,374.79,382.29,381.17,378.36,373.01,378.54,367.26,371.58,367.92,365.76,350.62,348.64,340.87,338.84,340.70,338.75,333.00,328.57,327.88,340.41,345.96,348.79,342.19,342.87,342.74,359.41,383.87,395.07,390.23,479.09,353.74,339.76,331.92,304.74,325.30,360.48,484.75,247.21,255.81,427.75,361.48,296.40,261.91
2016-06-15 21:59:33.099000,L8,357.88,337.38,330.81,330.94,329.35,328.33,320.21,316.51,314.70,313.54,324.05,328.33,328.31,325.12,326.68,323.14,320.70,320.54,320.09,317.44,321.94,329.19,316.72,314.11,307.55,315.20,317.45,302.16,298.00,292.79,302.91,293.10,305.97,293.04,283.28,275.25,278.66,284.03,293.45,276.42,275.25,270.34,278.50,273.37,268.83,299.77,291.89,301.75,265.68,298.97,,,,,,,,,,
2016-07-01 21:59:42.515000,L8,355.02,335.35,330.11,329.53,330.82,327.04,320.40,318.08,315.68,316.42,326.40,328.25,330.17,328.87,327.90,325.44,323.54,321.76,323.81,321.27,321.95,328.83,321.18,313.43,310.53,314.33,315.81,304.70,294.11,297.57,301.57,299.74,303.52,294.81,276.79,279.30,275.09,289.55,294.34,278.41,277.73,270.75,284.21,284.58,299.58,292.34,344.49,295.71,259.59,289.59,,,,,,,,,,
2016-07-17 21:59:49.332000,L8,351.07,329.07,325.44,323.42,323.57,320.17,313.18,310.50,308.08,308.24,319.71,323.53,324.46,322.25,319.91,316.22,315.40,315.49,313.59,307.24,314.46,321.60,310.44,303.39,299.98,307.19,308.20,298.79,288.34,285.66,294.97,283.97,297.95,285.91,275.08,265.22,267.68,274.70,281.42,264.80,261.11,262.82,265.73,265.53,258.17,281.63,283.22,291.75,252.64,286.42,,,,,,,,,,
2016-08-11 21:53:42.478000,L8,354.97,326.81,323.27,346.30,323.47,317.31,309.70,308.08,303.50,305.74,316.67,321.92,323.92,321.19,315.97,311.65,313.16,311.08,310.93,305.39,310.48,317.10,309.61,300.81,298.79,307.89,307.59,293.98,282.76,284.15,289.59,286.59,295.62,284.45,271.05,264.06,265.27,274.80,285.03,263.80,261.80,261.37,269.47,270.85,261.07,270.49,277.21,291.20,246.56,293.84,,,,,,,,,,
2016-08-18 21:59:57.052000,L8,362.84,350.17,357.77,358.91,362.70,353.75,353.71,352.70,349.64,362.84,359.77,367.93,366.64,372.45,364.52,364.00,369.96,370.60,368.15,363.06,367.51,365.78,367.19,366.81,363.07,361.60,358.63,358.32,349.55,341.06,339.67,340.12,339.50,332.07,336.60,333.06,343.96,349.51,355.28,350.70,351.73,342.87,347.11,346.23,332.98,338.62,416.68,451.37,456.25,461.84,461.17,455.95,456.12,425.69,380.17,355.99,351.40,337.82,254.68,
2016-08-27 21:53:50.127000,L8,348.90,325.11,319.06,318.02,319.18,313.08,307.05,303.85,299.95,302.22,312.85,317.82,318.17,317.29,312.75,308.68,308.79,309.20,307.12,303.96,308.20,312.14,305.76,302.31,299.94,305.26,305.13,292.78,281.88,282.62,286.43,284.16,291.28,282.68,270.94,264.19,264.97,275.36,282.98,263.23,262.91,261.20,268.84,264.78,258.80,274.61,285.20,292.46,242.18,286.49,,,,,,,,,,
2016-09-12 21:53:54.163000,L8,341.10,322.42,321.51,320.97,322.80,317.55,312.43,308.67,308.17,312.69,317.03,325.57,324.38,323.92,320.18,319.58,322.05,325.17,323.74,316.04,320.34,322.67,319.88,320.53,314.73,316.91,317.33,306.83,298.61,296.60,301.69,297.77,302.00,294.14,280.31,289.26,289.27,298.25,303.63,287.21,300.53,293.13,293.05,284.70,290.02,292.74,291.46,312.20,264.24,352.66,,,,,,,,,,
2016-10-14 21:54:00.138000,L8,355.09,313.65,316.53,312.54,316.06,309.49,303.38,300.66,296.81,299.07,310.31,316.12,314.34,312.13,307.23,309.88,308.77,309.74,308.73,310.00,311.33,311.99,310.25,310.32,301.28,304.89,304.05,293.08,282.33,281.91,292.24,285.93,292.45,284.22,271.59,273.39,273.44,283.13,290.49,278.13,271.22,270.22,282.02,274.36,278.48,282.68,283.59,299.08,255.34,295.32,,,,,,,,,,
2016-10-30 21:54:01.489000,L8,354.89,331.65,335.30,338.21,334.72,336.75,351.11,348.90,352.39,343.80,342.91,349.16,343.08,343.29,344.77,347.82,360.74,366.20,364.47,359.00,348.81,361.51,351.02,352.07,344.45,357.35,357.83,348.34,340.06,326.89,337.88,320.71,341.44,327.79,326.72,333.71,340.83,351.67,346.35,347.06,339.87,335.39,342.64,335.31,343.58,380.85,427.47,453.56,452.92,455.17,452.07,447.12,239.95,401.98,355.41,346.56,344.73,335.96,,
2016-11-22 22:00:11.776000,L8,341.94,327.56,330.57,339.99,328.19,330.47,330.28,345.01,335.07,336.87,345.77,341.33,342.70,342.50,350.10,354.05,349.25,345.26,344.30,362.03,346.11,362.90,343.60,339.33,351.37,334.68,357.54,353.19,340.91,338.76,334.41,346.70,342.17,344.22,337.38,341.58,338.79,341.00,346.01,344.30,336.38,335.54,345.12,345.37,354.36,381.99,433.38,455.66,452.50,454.81,441.84,381.08,302.98,,,,,,,
2016-12-24 22:00:05.447000,L8,333.55,310.82,310.62,311.23,332.54,331.38,300.01,298.87,295.88,298.26,308.33,315.43,311.56,309.29,307.75,306.38,303.82,307.03,306.57,305.55,308.83,309.90,302.83,305.46,298.26,299.44,301.57,289.49,283.24,281.38,290.56,280.09,295.25,281.71,274.96,266.16,272.00,276.16,281.78,261.80,262.21,262.73,268.57,257.16,259.33,274.14,283.26,302.73,332.30,337.15,,,,,,,,,,
2017-01-25 21:59:56.835000,L8,342.62,313.71,313.33,311.35,312.67,308.96,302.54,298.48,295.30,296.57,308.50,314.03,312.33,309.60,304.69,305.12,303.67,306.42,304.00,303.15,306.35,311.39,300.40,301.45,294.43,298.85,298.99,286.00,281.29,279.45,286.52,277.09,294.21,281.15,272.85,259.94,265.83,272.16,274.99,258.36,256.40,257.39,260.69,255.44,256.86,275.31,280.03,296.51,262.72,331.95,,,,,,,,,,
2017-02-03 21:53:41.480000,L8,346.39,342.52,345.55,341.96,343.27,341.64,338.48,342.88,348.95,350.39,357.04,362.51,358.91,362.64,362.22,360.07,365.18,365.61,362.78,364.21,362.73,365.82,367.88,358.15,353.56,351.53,354.21,347.15,334.66,334.03,324.65,328.35,328.01,321.90,319.72,322.41,327.34,332.50,340.10,336.38,333.63,334.03,335.72,345.44,353.94,389.22,416.22,432.13,422.65,408.65,389.64,341.09,299.55,,,,,,,
2017-02-10 21:59:48.586000,L8,333.37,314.19,313.57,314.66,317.27,311.72,306.30,302.37,298.72,302.32,311.26,316.85,314.82,312.17,310.76,308.48,307.04,311.00,306.41,308.41,308.52,312.84,306.55,306.79,301.44,306.28,304.05,294.99,283.66,285.22,292.59,285.46,297.62,288.27,272.98,272.13,270.20,279.13,283.95,267.74,265.50,263.22,267.30,263.48,258.85,279.48,277.14,299.76,270.25,310.61,,,,,,,,,,
2017-03-30 21:59:26.304000,L8,352.31,340.24,349.10,347.92,350.95,352.64,345.08,354.21,351.86,353.55,361.78,357.73,353.95,368.29,364.17,364.56,363.64,368.04,364.32,365.07,371.56,367.51,381.04,371.48,356.91,359.99,351.60,348.42,344.95,332.96,330.93,331.64,334.59,328.76,325.02,324.48,339.78,344.17,343.17,342.52,337.03,333.96,346.70,349.15,355.81,387.20,411.39,411.41,411.71,403.79,,,,,,,,,,
2017-04-24 21:53:01.304000,L8,353.64,353.21,318.36,320.60,323.91,314.51,307.69,306.21,301.15,303.80,314.58,320.23,318.37,316.33,314.42,315.14,312.98,312.89,312.39,314.34,314.77,320.15,311.50,306.60,304.71,307.00,307.80,295.96,288.11,285.85,292.90,284.12,296.72,285.33,275.01,270.54,270.63,278.28,276.63,269.64,265.37,262.10,264.72,265.77,260.43,290.74,280.83,300.10,261.20,335.39,,,,,,,,,,
2017-05-01 21:59:07.812000,L8,362.90,353.15,349.13,350.23,353.17,357.27,349.97,352.83,353.62,354.61,358.79,361.07,363.63,363.96,364.36,363.54,362.55,366.20,365.33,363.41,366.25,366.16,364.20,362.34,359.14,361.04,358.61,353.07,344.86,335.93,337.39,337.29,338.34,329.36,336.77,334.15,347.28,354.65,351.77,348.90,344.67,349.35,348.80,352.83,359.72,377.55,403.02,406.35,422.59,416.31,,,,,,,,,,
2017-06-11 21:53:21.571000,L8,363.86,350.97,346.89,350.02,351.96,350.55,354.41,349.24,350.37,354.18,358.78,364.53,366.70,366.05,365.34,366.87,365.88,371.08,364.93,363.86,363.95,370.20,363.56,363.86,357.53,355.11,358.14,350.69,345.00,337.19,339.45,338.00,337.70,328.81,336.41,334.11,345.71,352.27,360.31,352.89,347.96,355.87,350.05,350.81,353.83,373.55,411.18,429.29,419.28,404.21,374.65,,,,,,,,,373.35
2017-06-27 21:53:26.500000,L8,301.29,288.88,284.66,274.10,281.05,277.60,256.94,260.42,260.68,,,,,243.42,209.51,265.72,275.08,265.56,266.15,259.17,255.10,265.10,204.62,244.57,199.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-29 21:53:37.367000,L8,373.49,372.78,366.69,367.53,373.00,368.55,362.31,361.67,364.71,372.08,372.54,374.37,375.99,372.46,371.92,385.11,378.38,374.90,369.27,370.97,371.47,370.39,370.17,366.10,358.05,358.99,358.22,356.40,351.91,342.09,338.20,343.39,341.50,337.78,339.64,346.39,355.18,360.81,365.64,354.20,348.98,340.93,340.31,343.16,346.24,380.77,405.19,404.97,383.10,365.67,357.93,432.32,460.75,376.63,,,,,,356.07
2017-08-05 21:59:51.079000,L8,349.59,331.79,329.23,329.34,334.19,327.75,320.21,320.70,320.30,318.64,325.21,330.34,331.09,328.78,329.45,327.92,327.38,327.08,329.33,325.41,324.77,330.08,324.63,320.06,318.27,315.39,318.68,308.83,299.80,297.63,303.50,300.68,304.34,296.30,288.01,292.18,296.18,297.24,306.59,292.34,293.03,292.74,289.60,295.14,294.52,309.04,325.57,309.69,262.22,317.74,,,,,,,,,,
2017-10-01 21:53:54.824000,L8,426.97,425.09,435.23,382.19,433.81,440.32,382.50,399.31,385.69,394.09,401.70,397.90,396.66,396.93,411.07,414.23,427.63,427.70,422.83,418.73,477.77,452.76,394.51,379.08,388.40,400.52,391.19,400.85,365.89,372.07,369.36,396.50,401.40,427.17,415.66,434.17,439.65,400.59,402.46,367.52,395.84,398.12,393.92,538.76,472.73,474.37,439.97,475.86,391.01,424.43,438.15,420.81,394.79,365.65,231.16,228.90,443.08,414.47,417.33,442.91
2017-10-17 21:53:58.321000,L8,358.41,346.98,343.35,343.25,345.91,362.67,357.36,362.50,362.83,370.64,371.18,375.95,369.33,374.11,370.70,373.81,373.15,374.82,372.55,370.70,371.28,371.08,369.68,367.72,366.34,363.47,364.28,356.92,353.77,346.19,348.98,350.75,349.15,347.62,347.77,354.64,358.58,361.75,363.09,355.59,352.92,352.83,352.20,348.52,353.16,362.38,381.03,407.29,433.15,467.58,502.41,437.81,448.42,260.95,241.42,352.47,306.58,336.50,365.94,339.23
2017-12-11 22:00:00.576000,L8,335.30,311.11,310.18,311.37,311.59,307.32,299.25,297.96,296.46,295.05,306.35,312.50,309.93,307.33,304.76,305.02,305.36,304.84,303.99,307.05,306.88,307.49,301.80,301.35,296.20,299.75,300.63,287.85,281.40,282.76,286.20,280.60,288.76,283.71,273.13,268.97,268.63,273.77,277.63,263.98,260.12,260.11,260.14,259.26,256.03,274.72,277.39,293.52,292.10,312.28,,,,,,,,,,
2017-12-20 21:53:52.460000,L8,322.46,304.75,294.51,305.59,312.03,306.27,297.20,,,,268.42,293.10,307.59,304.59,298.94,293.02,289.54,303.00,304.46,305.01,305.16,302.09,301.41,353.42,366.18,400.58,,254.92,275.01,277.30,283.04,271.98,287.55,280.42,278.79,259.50,262.02,265.74,265.46,249.80,249.87,249.68,254.12,248.95,251.79,265.91,272.81,286.39,270.66,312.02,,,,,,,,,,
