dates,nzd0230-0000,nzd0230-0001,nzd0230-0002,nzd0230-0003,nzd0230-0004,nzd0230-0005,nzd0230-0006,nzd0230-0007,nzd0230-0008,nzd0230-0009,nzd0230-0010,nzd0230-0011,nzd0230-0012,nzd0230-0013,nzd0230-0014,nzd0230-0015,nzd0230-0016,nzd0230-0017,nzd0230-0018,nzd0230-0019,nzd0230-0020,nzd0230-0021,nzd0230-0022,nzd0230-0023,nzd0230-0024,nzd0230-0025,nzd0230-0026,nzd0230-0027,nzd0230-0028,nzd0230-0029,nzd0230-0030,nzd0230-0031,nzd0230-0032,nzd0230-0033,nzd0230-0034,nzd0230-0035,nzd0230-0036,nzd0230-0037,nzd0230-0038,nzd0230-0039,nzd0230-0040,nzd0230-0041,nzd0230-0042,nzd0230-0043,nzd0230-0044,nzd0230-0045,nzd0230-0046,nzd0230-0047,nzd0230-0048,nzd0230-0049,nzd0230-0050,nzd0230-0051,nzd0230-0052,nzd0230-0053,nzd0230-0054,nzd0230-0055,nzd0230-0056,nzd0230-0057,nzd0230-0058,nzd0230-0059,satname
2014-07-21 21:53:33+00:00,353.11,340.10888888888894,340.94666666666666,341.32666666666665,343.76222222222225,342.01,341.87,340.79875,342.49625000000003,345.375,344.7857142857143,347.3977777777778,352.33000000000004,346.87125000000003,346.0377777777778,350.51375,348.35875,349.305,344.3342857142857,342.5333333333333,341.4288888888889,344.5544444444444,342.73285714285714,336.55111111111114,333.95714285714286,338.79499999999996,330.28125,330.6685714285714,329.75875,323.16625,318.9244444444444,323.06624999999997,324.18444444444447,311.45000000000005,307.4111111111111,309.70124999999996,316.522,290.68,329.71,259.59,333.855,343.4425,250.53666666666666,242.32666666666668,253.84,267.66,283.2075,310.12999999999994,256.53600000000006,296.895,,,260.05000000000007,330.21000000000004,262.15,233.65,212.01666666666665,234.14000000000001,227.465,231.60000000000002,L8
2014-07-28 21:59:47+00:00,353.856,341.342,341.692,342.082,344.52,342.47799999999995,342.27666666666664,341.02888888888884,342.5922222222223,345.38666666666666,344.925,347.677,352.531,347.49444444444447,346.62600000000003,350.7366666666667,348.67555555555555,349.54999999999995,345.09125,343.06,342.075,344.783,343.61875000000003,336.966,334.685,338.93666666666667,331.7011111111111,331.66499999999996,329.6388888888889,323.8311111111111,319.524,323.59555555555556,324.437,312.558,307.779,309.70124999999996,316.522,290.68,329.71,259.59,333.855,343.4425,276.28499999999997,269.52250000000004,284.945,300.975,283.2075,310.12999999999994,256.53600000000006,296.895,,,238.07333333333335,321.6433333333334,260.0133333333333,249.04500000000002,217.4825,224.84333333333333,226.5666666666667,231.60000000000002,L8
2014-08-13 21:59:54+00:00,357.49125,345.41999999999996,344.99375,345.41499999999996,347.455,346.325,341.8725,340.39,341.45750000000004,344.42,343.8142857142857,351.63,357.14,352.2914285714286,351.0,350.61125,348.06374999999997,349.11625,344.20428571428573,346.9425,345.46625,348.88125,343.14285714285717,340.9725,337.17625,338.865,335.38,331.3514285714285,329.39374999999995,323.1025,322.14625,323.33000000000004,324.78499999999997,317.7988888888888,312.5311111111111,310.72625,329.5766666666666,283.42,333.1166666666666,284.28000000000003,336.5,346.3366666666666,305.5075,281.0933333333334,318.5375,311.47,274.37,322.26,259.345,304.08,,,238.07333333333335,322.305,260.0133333333333,249.04500000000002,233.575,220.075,233.79666666666665,246.9,L8
2014-09-14 21:59:59+00:00,358.96000000000004,347.315,347.0425,347.43125,348.68249999999995,346.9325,342.125,340.15125,340.92625,343.93,344.46571428571434,350.6,356.76,353.13124999999997,351.6475,350.93375000000003,347.54625,349.0475,343.4414285714285,346.43375,345.0325,347.91875,344.49375,341.73375,337.64124999999996,338.10875,335.8671428571428,332.73125,328.555,323.11,322.25,323.07125,323.84,316.8322222222222,312.32222222222225,311.38125,330.32666666666665,300.50666666666666,336.3033333333333,297.395,340.55,344.24,311.07399999999996,297.5975,325.2,325.6625,274.37,322.26,260.384,299.99,,,186.61999999999998,322.305,244.045,249.04500000000002,234.3033333333333,206.25,235.11,254.09,L8
2014-09-23 21:53:45+00:00,361.5711111111111,349.9144444444444,349.95444444444445,350.2055555555555,351.83444444444444,349.64000000000004,345.04999999999995,343.0655555555556,340.92625,343.93,348.1675,350.6,356.76,355.64,354.12888888888887,350.93375000000003,347.54625,352.15777777777777,347.37125,346.43375,345.0325,350.3066666666666,347.0433333333333,344.44888888888886,340.21666666666664,340.8311111111111,339.79875,335.52666666666664,331.23777777777775,325.91555555555556,324.7011111111111,325.9811111111111,326.08,318.965,315.37600000000003,314.2711111111111,333.26,312.585,341.0825,309.102,344.735,348.5425,321.49,312.486,335.135,342.288,274.37,322.26,260.384,299.99,,,185.99,322.305,254.17333333333332,248.89333333333332,234.3033333333333,206.25,227.88333333333335,263.345,L8
2014-11-26 21:53:52+00:00,361.325,348.68375,348.60499999999996,347.87125,349.89874999999995,349.24125,343.185,342.21500000000003,339.69,342.04571428571427,346.93142857142857,349.28285714285715,355.54285714285714,353.68625,352.945,349.52,347.36428571428576,352.35625,346.36857142857144,345.6342857142857,344.8328571428571,350.30499999999995,346.70125,342.81875,339.92499999999995,341.33124999999995,339.18857142857144,334.67625,330.10125,326.44374999999997,324.57,324.58125,324.75875,318.74666666666667,314.6711111111111,313.575,332.315,320.784,342.39,313.415,346.3425,348.235,326.09857142857146,318.57166666666666,339.0828571428571,349.155,274.37,,257.5925,299.99,,,189.18666666666664,295.495,257.5366666666667,237.67,246.16999999999996,206.25,227.88333333333335,263.345,L8
2014-12-03 22:00:01+00:00,359.04,345.52125,344.97375,344.21625,346.2025,343.99750000000006,339.0075,337.57875,334.92571428571426,336.4585714285714,341.5228571428571,344.3285714285715,350.4214285714285,348.7025,348.30875,343.8742857142857,342.37,347.7975,340.64285714285717,340.44,339.92285714285714,346.01,342.32124999999996,338.43,335.64624999999995,337.45250000000004,334.57714285714286,330.22875,325.70000000000005,322.71875,321.12375,321.1325,321.53125,315.7266666666667,310.7944444444445,313.27250000000004,325.518,323.42,341.12800000000004,312.2714285714286,337.96999999999997,340.274,324.92375,318.57166666666666,338.08125,353.36428571428576,274.37,,257.5925,299.99,,,189.18666666666664,295.495,257.5366666666667,237.67,246.16999999999996,206.25,227.88333333333335,263.345,L8
2015-01-13 21:53:42+00:00,355.59000000000003,343.9328571428572,344.4185714285714,345.10857142857145,346.81714285714287,342.73,340.40999999999997,338.8885714285715,335.82666666666665,337.76,346.82857142857137,344.4916666666666,345.0783333333333,348.4814285714286,348.9257142857144,345.05833333333334,344.5466666666667,347.34999999999997,345.25333333333333,341.32666666666665,340.95666666666665,346.66285714285715,342.9771428571429,339.18714285714293,341.17625,338.48285714285714,340.6985714285714,332.03714285714284,325.63571428571424,322.78428571428566,321.4057142857143,322.70714285714286,322.0428571428571,315.865,311.8825,314.58,318.526,331.37833333333333,337.47400000000005,322.75,336.494,334.60600000000005,340.10125,336.8916666666667,350.63714285714286,375.1714285714285,276.05,,262.08666666666664,299.99,,,189.18666666666664,294.8933333333334,253.035,230.8675,232.9933333333333,206.25,227.88333333333335,263.345,L8
2015-01-29 21:53:37+00:00,355.96200000000005,345.29,349.50499999999994,351.51,352.2483333333333,349.27,347.01500000000004,343.28200000000004,340.32500000000005,342.84,354.64000000000004,347.54749999999996,347.0775,352.50199999999995,353.62600000000003,349.92249999999996,349.63000000000005,353.8025,351.6875,346.83000000000004,350.26599999999996,351.00800000000004,347.978,344.6260000000001,346.6583333333333,346.7366666666667,346.57599999999996,340.63166666666666,335.7766666666667,330.84,329.245,332.06333333333333,329.40333333333336,322.5128571428572,320.02714285714285,321.8157142857143,322.23,341.675,338.94166666666666,334.50428571428574,340.18,338.87166666666667,355.15714285714284,358.37800000000004,363.738,394.47,,,273.7,299.99,,,186.71999999999997,302.12333333333333,255.42,224.79749999999999,229.23333333333332,217.39,229.61666666666667,263.345,L8
2015-02-14 21:53:28+00:00,355.12999999999994,343.4866666666667,346.63714285714286,348.9114285714286,350.92571428571426,347.3228571428572,348.68571428571425,343.28200000000004,340.324,347.242,356.66285714285715,350.262,347.654,355.6083333333333,353.62600000000003,349.87399999999997,349.534,353.8025,351.6875,349.69,352.58,351.59666666666664,347.705,344.3016666666667,345.22166666666664,347.71285714285716,346.6233333333333,340.95714285714286,336.09285714285716,330.61857142857144,330.73285714285714,332.20285714285717,330.8828571428571,321.9942857142857,322.6471428571428,322.9628571428571,324.6485714285714,343.05428571428575,339.42428571428576,338.1328571428572,342.5371428571429,342.54714285714283,357.22428571428566,362.4333333333334,357.625,398.15000000000003,,,264.54,295.9,342.55,,218.24,306.4,257.582,227.47799999999998,217.71333333333334,214.13,222.51666666666665,272.6,L8
2015-05-12 21:58:53+00:00,344.8325,331.9725,337.946,341.30000000000007,344.28200000000004,341.02000000000004,343.94399999999996,332.5933333333334,336.4125,344.2825,352.75199999999995,347.8325,343.61,349.73249999999996,344.29333333333335,346.94,347.235,337.28999999999996,338.2650000000001,348.59,352.68600000000004,346.00749999999994,341.21,337.31999999999994,340.88,345.24600000000004,339.92999999999995,337.284,332.696,327.07800000000003,328.592,329.962,328.95399999999995,323.915,323.455,323.79833333333335,321.604,345.0316666666667,336.66400000000004,334.85200000000003,339.646,341.0179999999999,358.73199999999997,363.86250000000007,346.92,402.004,,,,,342.55,,234.995,306.4,253.36999999999998,222.19999999999996,217.71333333333334,214.13,227.05999999999997,,L8
2015-05-21 21:52:43+00:00,344.8325,331.9725,337.946,341.30000000000007,344.28200000000004,341.02000000000004,347.1483333333333,332.5933333333334,336.4125,344.2825,352.75199999999995,347.8325,343.61,355.202,344.29333333333335,346.94,347.235,337.28999999999996,338.2650000000001,348.59,352.68600000000004,346.00749999999994,341.21,337.31999999999994,340.88,345.24600000000004,339.92999999999995,337.284,332.696,327.07800000000003,330.93,332.4766666666667,328.95399999999995,323.915,323.455,323.79833333333335,325.575,346.7628571428572,336.66400000000004,334.85200000000003,339.646,341.0179999999999,358.73199999999997,363.86250000000007,346.92,402.004,,,,,342.55,,234.995,306.4,253.36999999999998,222.19999999999996,217.71333333333334,214.13,227.05999999999997,,L8
2015-05-28 21:58:55+00:00,345.65,330.76,334.404,338.51599999999996,340.802,336.43600000000004,348.67999999999995,330.0300000000001,326.7975,345.42333333333335,354.00249999999994,341.27250000000004,338.89,357.03,340.2900000000001,336.94750000000005,337.23749999999995,315.565,313.595,347.3566666666666,352.2425,343.5799999999999,338.4533333333333,335.6733333333333,340.26666666666665,344.9150000000001,337.3666666666666,337.09749999999997,332.96,326.63750000000005,331.726,333.84000000000003,330.0775,325.006,325.56800000000004,325.722,327.106,345.6266666666667,338.485,334.82000000000005,341.08500000000004,342.0274999999999,359.97749999999996,368.8166666666668,331.07,406.6325,,,,,342.55,,281.28,313.03999999999996,257.0133333333333,229.60666666666665,217.71333333333334,214.13,227.05999999999997,,L8
2015-06-06 21:52:52+00:00,355.0,339.4275,338.4375,346.456,348.402,341.5675,359.11199999999997,355.23,331.19666666666666,362.37000000000006,365.705,346.79333333333335,343.75,369.9875,365.395,341.44000000000005,342.23999999999995,308.29,306.86,362.6233333333333,364.87,358.57,353.6766666666667,350.82666666666665,354.95666666666665,357.275,352.3766666666667,350.1,344.435,337.40999999999997,339.60600000000005,341.856,338.9575,331.794,333.09,328.73400000000004,334.73,348.01,341.46999999999997,347.5625,353.3475,353.22666666666663,374.40333333333336,368.8166666666668,,415.97,,,,,342.55,,281.28,313.03999999999996,257.0133333333333,229.60666666666665,217.71333333333334,214.13,227.05999999999997,,L8
2015-07-08 21:53:09+00:00,353.418,336.87,335.344,342.4766666666667,344.37000000000006,337.236,351.6483333333333,355.23,324.515,362.37000000000006,365.705,341.3675,339.57,369.9875,365.395,334.20250000000004,334.9675,308.96500000000003,306.29,362.6233333333333,364.87,358.57,353.6766666666667,350.82666666666665,354.95666666666665,357.275,352.3766666666667,350.1,344.435,337.40999999999997,339.60600000000005,341.856,338.9575,331.794,333.09,328.73400000000004,334.73,348.01,341.46999999999997,347.5625,353.3475,353.22666666666663,374.40333333333336,368.8166666666668,,415.97,,,232.13,273.05,342.55,,281.28,313.03999999999996,257.0133333333333,229.60666666666665,217.71333333333334,214.13,227.05999999999997,,L8
2015-08-16 21:59:34+00:00,360.225,343.215,334.78999999999996,334.53333333333336,342.03,319.9200000000001,347.8633333333333,361.37,303.615,369.83000000000004,371.225,323.31,325.475,376.4533333333333,372.69,312.80500000000006,311.645,308.96500000000003,306.29,368.78,373.895,372.32000000000005,370.5,369.5,364.125,367.815,367.355,360.19500000000005,351.40999999999997,345.16,344.00666666666666,343.8233333333333,343.495,336.37999999999994,338.0,335.59,340.68666666666667,351.03249999999997,348.865,351.15,348.48,338.67,341.73,,322.42,,,314.38,232.13,273.05,,,,,257.67,240.6,185.6,,,260.04,L8
2015-08-25 21:53:27+00:00,361.184,339.222,330.7425,330.515,337.346,317.53333333333336,337.72249999999997,361.37,301.6133333333334,369.83000000000004,371.225,322.29999999999995,323.28333333333336,376.4533333333333,372.69,310.8466666666667,309.77,307.93666666666667,304.87,368.78,373.895,372.32000000000005,370.5,369.5,364.125,367.815,367.355,360.19500000000005,351.40999999999997,345.16,331.835,343.8233333333333,343.495,336.37999999999994,338.0,335.59,340.68666666666667,351.03249999999997,348.865,351.15,348.48,338.67,341.73,,322.42,,273.78,301.94,233.375,273.05,,,,,257.67,240.6,185.6,,,260.04,L8
2015-10-19 21:59:54+00:00,360.26500000000004,338.95666666666665,333.048,333.776,338.8283333333333,325.16,339.56399999999996,356.93666666666667,313.4775,366.18666666666667,367.76,332.8875,331.625,372.8225,368.04499999999996,310.8466666666667,309.77,307.93666666666667,304.87,363.84,370.06,369.0333333333333,367.8433333333333,364.6766666666667,360.8833333333334,363.31666666666666,361.5933333333333,355.7966666666667,346.8666666666666,343.27,332.31399999999996,341.595,340.87999999999994,334.35749999999996,334.2325,332.8425,339.27,347.63,345.25333333333333,347.01,343.89000000000004,348.57500000000005,340.75,353.07,322.42,381.53,273.78,301.94,233.375,273.05,,,311.16,312.3,268.065,249.58499999999998,185.6,,,260.04,L8
2015-11-13 21:53:46+00:00,357.6271428571428,337.07,331.92833333333334,332.58166666666665,337.58142857142855,325.832,337.40166666666664,349.145,316.44,358.65,360.41999999999996,335.742,333.86,368.462,359.0533333333333,319.5325,318.23749999999995,307.93666666666667,304.87,358.86999999999995,363.225,361.645,362.115,357.4575,354.5725,356.6925,355.6325,351.25,340.5775,338.8125,329.48,341.06600000000003,334.655,330.68,326.215,330.2875,338.596,347.406,345.08,339.40250000000003,346.1775,345.18,348.56666666666666,363.185,322.42,395.125,273.78,301.94,233.375,273.05,,,307.495,325.375,274.19666666666666,269.64333333333326,185.6,237.47,226.7,270.29,L8
2016-01-16 21:53:45+00:00,352.254,331.764,332.592,325.78499999999997,333.784,323.6375,319.5725,332.97249999999997,316.62750000000005,340.555,344.725,335.94,331.875,363.48333333333335,352.2349999999999,326.26,324.8299999999999,301.075,295.97,353.91499999999996,345.2575,344.95000000000005,361.14000000000004,355.65333333333336,352.90000000000003,353.03,353.43666666666667,348.2366666666667,336.7,336.6133333333333,312.86,339.2033333333334,320.39250000000004,330.41,323.21999999999997,328.73333333333335,337.0333333333333,342.99333333333334,344.09999999999997,333.7433333333334,343.7266666666667,345.18,348.56666666666666,363.185,322.42,395.125,271.91999999999996,295.71999999999997,245.115,273.17,,,307.495,325.375,274.19666666666666,269.64333333333326,185.6,237.47,226.7,270.29,L8
2016-01-23 21:59:56+00:00,353.84666666666664,333.925,333.63666666666666,322.296,335.205,325.854,324.166,334.70799999999997,321.654,339.242,338.288,335.836,335.46999999999997,361.1425,352.2349999999999,326.26,324.8299999999999,301.09999999999997,294.32666666666665,352.2366666666667,342.276,335.814,361.14000000000004,355.65333333333336,352.90000000000003,353.03,353.43666666666667,348.2366666666667,336.7,336.6133333333333,306.93833333333333,339.2033333333334,313.632,330.41,323.21999999999997,328.73333333333335,337.0333333333333,342.99333333333334,344.09999999999997,333.7433333333334,343.7266666666667,345.18,348.56666666666666,363.185,322.42,395.125,272.40333333333336,293.625,248.3066666666667,270.55,,,307.495,325.375,274.19666666666666,269.64333333333326,185.6,237.47,226.7,270.29,L8
2016-02-24 21:59:45+00:00,346.89,337.584,330.7075,330.39399999999995,332.65250000000003,329.1275,333.65,327.8825,327.66499999999996,330.885,329.1525,339.725,339.61249999999995,355.69,352.2349999999999,345.59,343.64,298.71,290.475,352.2366666666667,333.95500000000004,325.7575,358.1666666666667,351.52666666666664,349.6033333333333,345.57,343.90999999999997,342.30499999999995,329.745,336.4066666666667,309.304,338.0466666666667,313.726,330.04333333333335,320.8833333333333,328.84,337.2733333333333,344.8866666666666,342.32333333333327,334.43333333333334,345.3166666666666,352.5433333333333,359.18333333333334,365.77,380.32,394.8633333333333,271.71500000000003,285.31,255.15000000000003,270.55,,367.35,307.495,341.60999999999996,282.4599999999999,284.1649999999999,,237.47,226.7,280.54,L8
2016-03-04 21:53:33+00:00,351.914,341.5916666666667,336.83399999999995,336.4733333333333,338.744,336.62,338.04833333333335,333.84000000000003,327.66499999999996,336.83599999999996,336.27599999999995,345.41600000000005,345.45199999999994,355.69,352.2349999999999,356.875,343.64,322.6233333333333,315.8866666666667,355.1125,340.49800000000005,333.706,358.1666666666667,354.7375,352.5425,350.3966666666667,350.02,345.8233333333333,334.09,337.395,313.65833333333336,339.4725,317.9816666666666,331.14000000000004,323.68,329.095,337.0925,345.32,344.5175,335.87,346.6825,354.0125,360.4575,365.735,377.14,389.6525,313.88,285.31,258.6066666666666,281.78000000000003,,367.35,311.3233333333333,343.8875,265.5333333333333,284.1649999999999,,237.47,226.7,280.54,L8
2016-03-11 21:59:42+00:00,352.68666666666667,342.08714285714285,337.2183333333333,336.02714285714285,338.175,336.5183333333333,337.36285714285714,335.9066666666667,330.412,337.81,338.4266666666667,345.6016666666667,345.46999999999997,353.55,351.13333333333327,354.6466666666667,347.635,330.76,324.6925,353.01,341.4116666666667,335.8433333333333,353.5325,350.55,348.68,346.5075,347.1775,341.16499999999996,331.82,334.446,315.5314285714286,336.28000000000003,319.0285714285714,329.25,322.654,326.842,335.45,340.904,342.524,333.58000000000004,344.16999999999996,351.65999999999997,359.53599999999994,363.534,364.6466666666667,384.514,329.86,285.31,258.6066666666666,281.78000000000003,381.93,372.385,318.9425,345.536,264.88,284.1649999999999,,237.47,226.7,280.54,L8
2016-03-27 21:59:33+00:00,353.20714285714286,343.5675,338.4814285714286,336.79875,338.9814285714286,338.28285714285715,338.66875000000005,337.2057142857143,331.51166666666666,338.4857142857143,339.38142857142856,347.06857142857143,347.71,353.604,351.3075,354.97249999999997,351.96000000000004,335.844,329.978,351.87000000000006,342.31857142857143,338.67857142857144,352.73400000000004,349.8833333333334,348.45666666666665,347.5,348.316,341.45,331.184,332.635,316.81375,334.43,319.72249999999997,326.7966666666667,321.76666666666665,324.185,332.58666666666664,337.83166666666665,339.9683333333333,332.5566666666667,341.16166666666663,349.41499999999996,357.43833333333333,360.905,353.83,378.73499999999996,336.488,294.55333333333334,261.17,281.78000000000003,379.53499999999997,377.90000000000003,318.9425,342.5216666666667,269.626,284.1649999999999,,237.47,226.7,280.54,L8
2016-04-21 21:53:12+00:00,356.2985714285714,347.8725,342.17857142857144,339.92625,341.72285714285715,340.7257142857143,340.58375,335.39500000000004,333.60833333333335,338.98428571428576,340.1228571428572,346.9357142857143,348.84142857142854,355.34399999999994,352.20500000000004,357.586,356.195,341.26666666666665,334.74666666666667,352.465,342.76714285714286,339.10571428571427,353.79200000000003,350.71333333333337,348.9583333333333,348.012,348.592,342.908,332.538,332.7916666666667,317.11375,335.9316666666667,320.09999999999997,328.17,323.5566666666667,325.2433333333333,333.0233333333333,339.65333333333336,342.3433333333333,333.98333333333335,343.03,349.21999999999997,362.085,363.4266666666667,353.83,377.22499999999997,345.87999999999994,294.55333333333334,261.17,281.78000000000003,379.53499999999997,386.1875,321.53666666666663,351.26,276.432,291.90999999999997,231.97,237.47,226.7,280.54,L8
2016-05-14 21:59:24+00:00,357.1014285714286,348.19624999999996,341.5957142857143,339.4525,343.66,342.76,338.95875,332.53833333333336,330.205,334.8971428571429,337.5357142857143,346.89833333333337,346.4857142857143,356.42499999999995,355.9166666666667,360.58500000000004,349.37249999999995,341.26666666666665,331.8542857142857,346.74500000000006,338.89,339.0433333333333,356.0075,353.696,351.622,350.80999999999995,351.3025,344.2325,335.245,334.262,314.81875,335.328,318.13624999999996,327.832,326.342,323.78599999999994,332.448,337.346,341.9,337.46400000000006,341.02799999999996,351.38599999999997,361.6619999999999,346.205,335.116,355.71,345.87999999999994,294.975,260.98,281.78000000000003,379.53499999999997,386.1875,330.39,353.822,273.925,274.06,231.97,,,,L8
2016-06-08 21:53:21+00:00,357.1014285714286,348.19624999999996,341.5957142857143,339.4525,346.97285714285715,347.2685714285714,338.95875,332.53833333333336,330.205,334.8971428571429,337.5357142857143,350.9742857142857,348.8425,358.73199999999997,359.78999999999996,364.124,349.37249999999995,346.05571428571426,331.8542857142857,346.74500000000006,338.89,343.8957142857143,360.514,355.9566666666667,354.9483333333333,354.23199999999997,354.194,345.51000000000005,337.924,335.3633333333333,317.48777777777775,336.2233333333333,320.4266666666666,328.6933333333333,326.7133333333333,324.4683333333333,333.775,338.7816666666667,343.04833333333335,338.2516666666667,341.335,349.945,361.28666666666663,346.205,335.116,355.71,345.87999999999994,294.975,260.98,294.315,379.53499999999997,386.1875,330.39,353.822,273.925,264.93499999999995,231.97,,,261.91,L8
2016-06-15 21:59:33+00:00,357.19875,346.9944444444444,340.2475,338.50666666666666,344.77,344.90125,336.8755555555556,330.24857142857144,327.98999999999995,332.2275,335.84999999999997,348.14375,346.56111111111113,353.12999999999994,353.168,357.29333333333335,343.638,342.86625,330.38375,342.5585714285715,336.77125,342.0575,353.215,349.9785714285714,348.1771428571428,347.72666666666663,348.07,338.285,331.27,329.28142857142853,316.03000000000003,330.0628571428571,318.981,323.59999999999997,320.50857142857143,317.4371428571429,325.90142857142854,330.96,335.9628571428571,329.41857142857145,331.8942857142857,338.5728571428572,361.28666666666663,335.8,324.0683333333333,347.7185714285714,345.87999999999994,294.975,261.7633333333333,295.246,379.53499999999997,386.1875,330.39,353.822,273.925,264.93499999999995,231.97,,,261.91,L8
2016-07-01 21:59:42+00:00,356.9566666666667,345.83000000000004,339.12111111111113,337.60900000000004,343.22,342.9166666666667,335.228,328.7275,326.45125,330.47111111111116,334.79999999999995,345.93333333333334,344.922,349.6642857142857,348.95666666666665,352.74285714285713,340.28833333333336,340.5211111111111,329.65333333333336,339.89750000000004,335.12444444444446,340.5877777777778,348.6385714285715,345.41,343.47125,342.9557142857143,343.4614285714286,333.4871428571428,325.9614285714286,325.3175,314.7154545454545,326.2725,317.57545454545453,320.00125,315.04375,312.66999999999996,319.54999999999995,325.78375,330.76,323.0425,325.12375,330.095,361.28666666666663,329.3975,320.57,340.79625,345.87999999999994,294.975,261.45285714285717,294.30333333333334,379.53499999999997,386.1875,330.39,353.822,273.925,264.93499999999995,231.97,,,261.91,L8
2016-07-17 21:59:49+00:00,359.4888888888888,347.587,340.24,338.826,344.51,344.57666666666665,336.799,330.535,328.51875,331.98555555555555,336.45222222222225,347.25111111111113,346.453,346.2375,344.8071428571429,348.1775,336.73285714285714,342.65666666666664,332.28444444444443,336.2688888888889,336.6911111111111,342.78555555555556,343.86375,340.74111111111114,338.6388888888889,338.485,339.05375,329.15000000000003,321.25874999999996,320.9111111111111,316.47818181818184,321.57222222222225,318.6581818181818,316.21333333333337,310.6033333333333,307.3977777777778,313.78666666666663,320.10777777777776,325.27777777777777,316.5711111111111,318.0111111111111,322.62,361.28666666666663,322.30111111111114,320.57,334.22222222222223,361.044,297.0925,261.0285714285714,296.51166666666666,379.53499999999997,386.1875,330.39,353.822,273.925,264.93499999999995,231.97,,,261.91,L8
2016-08-11 21:53:42+00:00,358.7288888888889,345.79499999999996,338.50777777777773,342.62199999999996,342.4166666666667,342.64222222222224,333.515,326.33875,323.73625,328.8466666666667,336.9111111111111,345.75111111111113,343.86,342.12125000000003,341.2025,344.11888888888893,333.78625,343.76,334.4944444444444,331.43666666666667,334.48333333333335,344.76666666666665,340.0577777777778,336.748,334.654,335.0855555555556,335.5577777777778,325.24222222222227,316.9811111111111,317.235,317.5927272727273,318.07399999999996,319.4790909090909,313.037,306.648,303.06399999999996,308.935,315.577,321.253,311.294,312.39,316.495,361.28666666666663,322.30111111111114,320.57,334.22222222222223,382.9624999999999,300.3433333333333,262.085,302.22799999999995,379.53499999999997,386.1875,330.39,353.822,273.925,264.93499999999995,231.97,,,261.91,L8
2016-08-18 21:59:57+00:00,359.14,346.19272727272727,340.434,344.1027272727273,344.445,343.75300000000004,333.515,326.33875,323.73625,328.8466666666667,336.9111111111111,345.75111111111113,343.86,342.12125000000003,341.2025,344.11888888888893,333.78625,343.76,334.4944444444444,331.43666666666667,334.48333333333335,344.76666666666665,340.0577777777778,336.748,334.654,335.0855555555556,335.5577777777778,325.24222222222227,316.9811111111111,317.235,317.5927272727273,318.07399999999996,319.4790909090909,313.037,306.648,303.06399999999996,308.935,315.577,321.253,311.294,312.39,316.495,359.26142857142855,322.30111111111114,322.12125,334.22222222222223,382.9624999999999,300.3433333333333,262.085,302.22799999999995,379.53499999999997,386.1875,330.39,353.822,273.925,264.93499999999995,231.97,,,261.91,L8
2016-08-27 21:53:50+00:00,358.2090909090909,342.26545454545453,338.4909090909091,340.38181818181823,342.14818181818185,340.9645454545455,328.748,323.84,321.0933333333333,326.184,334.505,342.95799999999997,341.52454545454543,339.3622222222223,338.0411111111111,340.575,331.00888888888886,340.304,331.75699999999995,328.68899999999996,331.855,341.504,333.2488888888889,330.604,328.771,332.10299999999995,332.515,321.996,313.471,311.068,312.3527272727273,312.46200000000005,314.65272727272725,308.107,300.733,296.544,301.342,308.168,315.113,302.818,303.861,306.539,356.875,310.50555555555553,313.8071428571428,320.91888888888883,382.9624999999999,298.3725,259.24142857142857,302.22799999999995,379.53499999999997,392.4666666666667,330.39,348.7575,273.925,264.93499999999995,231.97,,,261.91,L8
2016-09-12 21:53:54+00:00,355.284,338.065,334.443,336.495,338.799,336.556,322.9577777777778,314.915,317.40111111111105,319.0233333333333,327.57,337.82666666666665,336.678,336.78333333333336,334.84666666666664,334.1088888888889,327.72222222222223,333.62111111111113,324.8322222222222,321.6211111111111,325.1377777777777,336.18666666666667,331.0544444444444,325.3777777777778,323.09444444444443,327.0055555555556,326.84333333333336,316.3044444444444,307.2811111111111,304.91888888888894,307.53700000000003,306.1255555555556,309.861,302.12111111111113,293.0022222222222,289.66777777777776,293.02888888888884,301.11888888888893,307.6788888888889,294.53222222222223,294.91555555555556,295.3166666666667,355.28,294.86125000000004,296.60599999999994,305.37875,377.91999999999985,301.13800000000003,259.05857142857144,301.725,377.14,399.99,,346.0899999999999,300.54999999999995,264.93499999999995,231.97,,,261.91,L8
2016-10-14 21:54:00+00:00,355.15999999999997,334.037,331.49,333.529,336.023,332.618,318.02111111111105,309.3725,312.9344444444444,314.1933333333334,323.7033333333333,333.41,331.997,332.1511111111111,329.8911111111112,328.99,321.96222222222224,328.4611111111111,320.12222222222226,317.6022222222222,321.09,331.3311111111111,326.68888888888887,321.35222222222217,317.9766666666667,321.83,321.41888888888883,310.80333333333334,302.1355555555556,300.2888888888889,304.18199999999996,301.76444444444445,306.648,298.75333333333333,287.92,285.5,288.04777777777775,296.7477777777778,303.60111111111115,289.05333333333334,288.8155555555556,287.76444444444445,358.0566666666667,285.68625,290.41249999999997,299.02714285714285,392.84,298.346,257.1271428571428,300.4440000000001,,411.05,,364.73,312.49,264.93499999999995,231.97,,,261.91,L8
