dates,satname,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077
2001-06-30 21:50:00.160000,L7,353.68,363.89,367.65,372.49,360.25,356.27,370.61,344.96,352.00,301.30,276.27,246.52,280.40,260.94,316.95,322.39,329.88,333.39,329.43,334.43,308.34,321.34,327.49,315.84,336.66,340.85,347.26,336.55,360.90,357.25,337.24,253.31,240.79,287.78,330.90,271.84,283.79,264.30,270.78,262.45,255.26,274.38,232.92,253.39,272.20,503.71,524.55,502.03,490.49,477.81,469.48,509.60,511.63,525.29,275.79,259.69,250.93,253.55,241.50,252.82,258.35,238.67,258.76,284.06,270.41,277.94,282.59,294.83,286.88,296.18,302.52,296.70,304.38,313.67,304.59,330.33,317.64,344.62
2001-07-07 21:56:12.103000,L7,355.88,373.32,362.87,371.86,362.77,355.22,347.17,342.85,291.77,269.19,272.84,254.03,280.89,264.53,314.99,324.32,331.96,328.01,317.57,333.91,309.47,325.24,333.28,319.17,334.86,336.40,342.81,338.97,347.54,354.88,342.88,220.36,231.63,253.54,324.07,267.45,276.60,251.89,260.79,250.48,249.42,266.71,196.95,172.35,236.90,251.32,243.61,237.00,248.47,261.36,261.00,258.81,254.61,255.14,251.10,263.37,235.52,237.79,230.81,232.91,235.63,233.34,244.73,254.01,259.85,268.99,277.83,261.05,273.71,280.04,258.24,285.49,295.66,297.85,301.92,306.04,310.48,319.07
2001-09-02 21:49:17.229000,L7,321.78,316.76,330.65,339.60,331.30,302.48,316.98,316.04,226.31,249.04,263.92,235.56,269.78,255.16,276.42,287.10,297.70,287.93,286.01,294.55,290.56,302.87,236.09,300.64,319.41,319.96,181.16,217.57,233.80,341.40,285.43,308.28,269.43,285.00,300.74,273.90,286.36,318.83,266.62,257.57,256.17,268.44,242.36,249.41,260.74,271.05,270.12,264.62,264.68,278.36,275.69,276.40,269.15,269.91,266.67,264.70,247.03,243.91,237.35,239.57,240.09,237.87,349.45,356.54,327.15,389.84,398.36,395.50,398.96,408.64,409.58,403.38,414.60,414.72,412.87,409.34,399.90,365.44
2001-09-09 21:55:24.790000,L7,422.24,392.64,381.79,385.87,380.33,380.18,381.77,385.67,377.77,384.83,377.17,377.95,374.04,313.29,381.66,382.41,357.41,370.62,344.63,347.92,346.52,352.45,505.63,528.01,510.57,536.30,386.40,366.86,366.31,379.55,365.26,348.76,366.08,361.88,355.15,353.72,358.84,392.81,386.43,379.38,384.44,401.98,384.00,403.89,374.88,373.82,370.56,364.79,366.70,359.03,362.56,378.50,295.78,303.27,297.30,294.95,286.59,490.95,487.90,494.81,507.94,535.69,289.01,295.07,301.26,402.90,409.95,406.77,413.76,414.11,411.52,418.21,411.57,413.49,414.30,326.98,421.60,416.76
2001-09-18 21:49:05.242000,L7,340.57,357.21,351.14,357.69,357.46,332.98,334.29,332.78,249.53,267.16,282.09,247.89,277.47,270.09,297.94,300.38,321.40,319.03,308.85,314.03,296.01,322.83,314.02,311.11,333.20,335.37,335.34,333.57,344.98,352.43,335.92,479.98,522.79,325.85,323.79,320.94,324.19,323.23,323.36,333.38,329.33,342.56,250.68,253.54,264.09,329.72,335.82,330.27,503.44,503.24,525.84,508.22,507.18,494.48,530.95,530.30,536.74,338.49,522.90,520.61,507.91,509.95,507.40,300.02,306.46,366.24,371.06,380.89,373.75,388.13,390.68,394.91,395.08,396.55,395.84,396.28,422.97,403.81
2001-09-25 21:55:16.606000,L7,476.70,393.88,444.14,432.51,427.88,433.21,432.11,413.33,405.33,468.63,481.30,393.37,410.34,313.91,353.10,349.47,358.58,359.35,345.71,457.81,527.35,481.93,519.26,344.58,354.68,521.66,469.16,471.10,484.78,507.58,534.63,355.38,361.18,361.31,358.48,349.31,355.04,365.11,358.37,363.19,369.27,369.55,374.00,381.36,366.95,364.49,361.70,361.90,362.66,364.25,363.79,508.31,516.93,501.06,517.30,493.74,488.53,484.56,495.35,492.55,512.67,503.93,502.55,495.94,503.43,499.42,505.09,517.49,511.27,526.70,511.14,505.75,490.20,490.82,501.30,494.97,470.57,481.37
2001-10-04 21:48:54.017000,L7,347.67,341.08,348.52,345.17,338.05,287.34,325.67,325.23,275.32,297.52,297.88,248.04,267.43,232.15,276.39,301.72,339.57,335.19,252.44,251.22,294.83,346.12,433.50,424.16,453.23,,462.07,504.17,474.05,431.06,378.44,413.82,325.55,345.27,334.59,349.02,358.38,343.17,351.29,352.93,350.10,359.42,375.64,360.14,353.19,339.49,336.41,309.42,327.94,354.10,367.48,312.75,338.94,378.02,318.91,284.33,344.21,469.47,478.20,482.13,369.34,335.18,330.96,345.39,361.96,362.04,286.15,363.38,371.14,379.43,387.34,389.86,382.87,416.13,412.71,436.35,400.48,352.95
2001-12-30 21:55:25.157000,L7,344.01,362.54,357.60,372.15,362.02,343.11,340.41,344.06,337.82,275.55,286.94,248.58,298.05,288.30,319.95,332.34,351.81,338.82,331.24,342.28,311.14,347.87,330.95,330.34,353.52,345.63,350.85,348.34,352.82,357.99,341.74,316.92,332.26,337.85,330.83,323.77,337.00,341.50,337.32,337.49,328.60,339.02,333.76,343.03,352.63,339.51,346.22,348.60,346.85,344.06,342.07,327.40,321.74,322.66,326.40,320.22,325.62,349.50,333.00,337.94,348.80,343.17,356.37,356.02,359.48,330.18,359.02,374.99,373.95,392.63,399.95,404.27,410.93,405.46,413.43,407.88,467.99,404.45
2002-01-15 21:55:35.405000,L7,358.49,379.80,334.69,343.12,342.71,311.62,322.86,318.49,241.97,255.02,245.96,229.74,266.32,268.86,307.24,322.37,403.67,452.33,441.97,341.50,308.46,334.45,299.23,310.93,357.98,332.35,350.78,344.46,365.59,359.61,324.88,317.23,309.98,320.67,307.30,305.94,313.20,325.65,280.48,323.54,312.31,366.29,341.98,359.09,342.45,314.75,339.63,506.62,461.65,537.76,470.86,471.53,445.79,473.43,265.75,270.57,303.14,333.24,304.90,312.53,312.44,349.45,367.12,363.12,364.00,370.50,389.41,524.11,455.48,502.48,513.21,435.22,492.96,,,,536.75,522.81
2002-02-16 21:55:42.088000,L7,389.86,401.91,385.56,400.78,399.37,394.10,385.39,382.96,385.18,344.07,322.49,332.75,324.40,319.37,372.56,362.44,363.63,360.79,361.69,362.31,361.46,363.90,367.59,356.74,365.60,366.36,377.05,381.73,381.07,385.34,378.26,370.06,369.65,368.42,366.03,527.55,424.57,,513.97,428.31,383.87,377.34,378.14,382.63,384.07,378.91,377.11,374.17,376.16,372.40,366.66,362.89,366.92,368.00,365.85,371.37,370.01,383.82,388.22,387.43,386.80,384.67,387.88,388.96,392.06,392.72,396.07,401.01,405.98,414.29,415.71,418.30,417.08,419.64,418.67,414.89,389.35,369.95
2002-02-25 21:49:35.857000,L7,337.55,356.94,347.65,359.06,353.79,340.87,333.81,333.39,258.49,267.03,275.95,246.97,282.63,277.83,313.59,320.02,333.24,324.71,319.74,330.82,305.84,331.98,324.63,321.53,339.09,336.50,338.75,343.76,347.56,352.89,343.53,323.77,341.57,341.29,331.07,328.39,327.98,331.03,307.11,281.03,256.85,266.67,310.60,329.39,333.05,359.23,355.84,345.24,344.19,339.47,330.29,327.13,322.42,307.18,275.04,315.49,352.14,384.03,376.65,427.46,441.43,435.95,483.11,446.18,392.80,367.17,465.89,456.49,472.49,470.11,467.00,484.85,491.42,482.85,458.14,442.68,477.50,532.42
2002-03-04 21:55:45.898000,L7,536.19,489.54,451.64,498.71,500.70,388.90,448.02,453.88,506.12,495.52,503.80,500.42,502.19,510.34,481.33,502.23,521.52,489.53,494.64,361.31,338.92,354.11,359.12,354.80,354.63,362.23,370.39,379.08,391.01,381.40,366.66,345.38,364.06,359.27,359.45,354.35,357.81,356.10,357.85,362.15,370.82,369.95,375.94,381.57,377.56,374.17,366.11,369.94,372.84,361.23,359.21,358.30,346.51,361.40,364.68,354.33,361.34,367.85,523.21,510.57,509.45,525.64,506.78,528.09,513.30,532.70,401.54,409.00,412.04,417.76,416.09,425.05,419.56,422.38,418.34,417.16,416.64,413.20
2002-04-14 21:49:26.507000,L7,354.37,370.50,359.33,370.38,368.43,369.10,356.92,358.40,352.58,281.07,288.55,257.58,286.73,279.68,332.20,329.10,338.55,335.72,335.50,339.81,315.41,343.24,341.05,332.02,347.36,345.73,351.16,350.39,358.32,358.25,343.56,324.10,343.41,336.47,330.03,328.09,333.70,335.40,327.40,341.10,338.63,347.80,348.09,355.03,350.66,274.63,274.80,268.73,272.90,279.62,274.07,268.37,261.36,266.02,274.96,261.08,245.09,254.87,234.17,236.36,237.50,496.24,359.09,365.29,367.72,375.68,374.66,319.34,385.22,396.54,398.43,401.36,399.81,405.58,398.83,307.31,314.69,444.54
2002-05-16 21:49:21.851000,L7,362.48,371.30,366.76,370.31,361.97,474.82,446.87,458.73,451.18,458.07,465.93,456.45,453.93,393.55,454.51,441.17,439.21,441.93,517.28,518.19,321.87,408.84,468.54,455.64,466.36,467.39,468.12,463.24,212.63,212.01,342.09,322.43,289.30,445.09,480.84,488.19,482.86,490.69,495.34,489.68,482.93,459.24,501.86,213.94,260.49,271.25,272.74,501.83,498.77,498.93,490.76,266.99,262.07,264.92,265.26,255.04,241.11,243.38,235.47,237.91,234.67,234.39,242.82,248.62,262.83,542.06,461.02,508.85,522.24,545.79,475.84,474.79,475.14,491.45,476.58,310.40,315.50,333.31
2002-08-20 21:48:46.449000,L7,339.07,352.47,347.21,354.64,344.53,327.09,331.52,331.26,248.11,258.69,270.33,239.82,272.35,265.66,312.67,314.78,322.55,318.89,312.80,325.68,302.89,324.58,321.56,319.98,338.69,338.86,347.48,369.11,365.54,367.20,331.23,321.82,339.30,325.96,328.85,510.27,508.07,493.04,489.42,513.67,501.56,503.09,513.48,539.64,526.97,506.55,525.98,539.88,266.13,271.05,270.61,263.72,270.24,276.62,270.54,264.95,250.28,256.47,241.53,247.21,243.39,240.24,242.87,252.22,260.99,251.14,287.00,261.83,275.28,287.51,263.75,284.95,297.48,308.88,305.74,316.84,332.08,333.92
2002-09-05 21:48:38.182000,L7,498.59,488.84,463.37,363.66,449.00,460.90,512.46,487.28,519.82,476.03,483.81,414.40,474.60,475.15,453.86,454.18,450.69,447.60,444.44,437.15,442.21,444.09,433.47,453.31,451.72,455.46,462.65,468.17,474.10,483.63,486.23,497.20,497.17,516.02,517.31,501.91,524.75,341.17,331.15,477.64,489.09,499.93,348.10,172.18,254.89,277.58,279.53,283.61,285.95,280.37,274.39,271.81,267.76,427.89,443.26,432.89,489.25,433.36,362.17,346.93,350.12,477.99,504.02,478.28,,,,,202.26,250.62,202.04,248.47,246.83,239.10,,,,
2002-09-12 21:54:43.623000,L7,507.47,369.22,369.86,371.89,364.30,353.79,358.85,353.50,355.57,297.43,301.93,298.89,307.82,301.31,328.66,335.07,345.52,341.90,337.16,348.07,315.56,338.60,340.17,331.78,347.69,350.84,355.85,365.40,362.48,364.89,349.21,329.31,346.03,347.44,343.52,340.49,340.23,343.91,345.53,355.48,349.76,360.34,364.90,366.19,369.28,363.82,360.85,361.29,361.07,353.66,350.83,347.26,349.23,351.02,345.13,348.95,355.31,362.28,359.95,365.22,371.38,371.99,372.98,382.24,386.45,377.89,378.20,385.35,388.16,405.68,407.02,405.72,409.11,409.86,409.59,411.29,409.64,403.24
2002-10-14 21:54:31.916000,L7,497.05,495.57,507.21,514.38,524.18,527.47,517.40,520.82,522.54,513.95,501.74,415.79,426.83,495.08,427.42,483.75,469.66,468.83,437.06,461.56,466.00,486.27,424.13,496.44,501.43,499.71,512.14,507.79,524.00,521.84,521.56,509.31,517.67,519.44,515.39,527.37,535.08,457.34,450.40,434.65,450.74,479.82,482.07,527.12,517.95,527.14,479.47,467.19,371.25,368.30,362.17,362.83,359.76,362.56,360.91,360.61,369.61,493.71,497.76,453.85,517.44,487.57,383.89,389.98,392.50,393.16,491.02,487.75,473.16,491.05,505.85,480.36,490.16,495.49,494.99,495.53,460.52,477.04
2002-10-23 21:48:27.128000,L7,359.65,367.13,360.88,,,,339.76,350.32,350.88,302.78,305.45,280.78,304.37,443.97,465.44,468.42,519.48,528.08,535.74,534.92,522.40,,,,322.23,348.97,358.36,345.87,336.64,364.56,261.76,,,,278.28,327.72,347.63,346.70,349.33,352.10,354.58,364.02,365.88,367.25,370.46,366.35,364.87,363.88,366.70,363.44,359.45,356.56,351.66,360.33,357.49,353.96,358.13,360.13,360.77,364.40,370.65,372.09,376.55,383.71,390.31,381.22,385.12,384.84,390.16,404.83,405.01,409.48,416.37,412.00,415.04,413.37,471.08,463.92
2002-12-26 21:48:59.976000,L7,488.33,461.34,474.07,462.40,454.96,451.67,458.92,484.45,450.03,437.29,443.37,438.61,446.12,485.71,504.83,460.38,460.98,440.05,464.37,,,,489.60,379.31,360.89,532.95,458.47,470.03,463.78,477.55,481.07,475.11,464.01,449.61,541.93,518.38,526.98,459.20,463.29,464.70,486.01,500.78,524.97,387.22,384.24,377.24,375.24,521.58,470.52,489.84,511.90,518.49,497.87,510.77,486.16,487.89,467.48,528.35,532.17,383.82,391.02,394.82,393.07,394.65,397.82,399.86,406.65,405.45,515.81,512.10,520.26,512.34,516.55,528.51,524.75,517.59,525.85,418.11
2003-01-02 21:55:10.157000,L7,477.11,474.79,470.66,454.73,444.07,448.99,448.02,437.51,437.45,434.49,428.99,426.61,417.67,420.34,409.69,412.65,429.37,409.11,403.63,400.33,403.42,403.15,408.95,401.70,408.59,405.18,408.17,421.83,426.96,440.61,440.09,434.85,432.51,421.12,415.58,414.31,421.50,427.20,429.40,433.97,447.68,461.97,461.57,444.10,434.08,440.57,440.80,424.70,425.71,430.58,445.87,442.59,447.49,433.18,419.45,430.96,414.75,409.55,418.09,423.22,422.65,424.75,438.88,439.67,452.97,470.84,449.25,445.12,449.93,457.86,462.52,453.28,452.25,465.05,461.59,457.64,444.97,456.05
2003-01-27 21:49:09.075000,L7,352.95,355.80,356.12,364.90,361.95,342.83,336.73,349.29,346.98,292.69,298.07,261.68,298.67,293.73,331.21,337.33,349.53,380.98,347.74,379.52,252.29,259.92,283.69,176.11,384.35,374.67,364.27,382.05,399.23,367.93,350.26,332.15,348.19,344.20,334.37,331.79,340.99,345.92,346.77,360.52,380.47,374.11,386.55,361.18,163.66,484.02,506.81,509.15,,,,,,,311.45,307.51,524.83,263.45,281.35,258.17,323.59,334.78,333.99,324.47,358.52,369.52,394.63,400.67,399.33,412.12,408.68,413.02,410.88,410.94,402.44,410.24,412.20,201.43
2003-03-07 21:55:34.413000,L7,412.90,417.09,422.05,416.05,394.96,395.76,396.39,412.98,494.25,475.25,440.32,436.64,449.80,327.51,363.68,363.82,363.15,361.61,357.75,355.78,349.83,353.40,360.25,352.85,362.15,367.23,369.68,372.21,375.23,377.74,371.29,497.32,466.86,516.80,365.23,358.65,442.76,463.12,431.47,481.30,486.14,482.77,481.13,484.38,379.74,371.13,369.81,374.15,466.03,491.39,483.84,485.33,462.68,512.38,516.10,535.90,445.84,456.54,449.84,533.89,493.11,501.70,511.27,516.40,495.59,487.72,503.49,491.11,500.74,536.26,533.95,529.84,525.49,522.40,518.88,512.88,496.51,516.64
2003-03-16 21:49:22.109000,L7,367.73,378.40,369.61,395.52,369.14,381.75,343.46,358.13,357.53,290.56,292.61,293.36,299.89,286.55,365.47,365.50,363.15,363.69,362.45,356.63,355.21,366.33,351.76,338.05,348.37,349.82,353.94,350.19,362.04,364.61,360.32,336.67,361.12,358.80,365.17,350.98,351.97,349.21,352.14,355.78,360.44,365.94,287.32,307.42,315.90,314.41,313.04,358.92,374.30,350.48,354.39,349.33,344.63,270.73,352.88,355.22,348.96,365.80,365.69,360.03,377.96,374.75,381.96,392.87,311.54,391.94,403.83,408.93,412.32,416.83,416.26,420.06,414.31,411.27,415.71,410.89,407.79,326.81
2003-03-23 21:55:28.617000,L7,396.49,401.63,380.10,383.82,427.23,416.82,412.49,386.46,373.44,359.11,396.30,390.74,387.85,323.02,357.19,353.81,384.18,370.54,358.20,360.18,369.05,356.27,367.61,360.71,394.81,359.54,375.71,367.08,382.85,405.62,375.29,378.38,375.15,365.56,378.37,354.96,405.00,415.09,370.43,370.59,377.30,297.47,293.25,306.91,306.65,316.06,313.91,374.36,405.70,403.14,306.67,315.04,309.95,268.00,326.00,314.56,252.63,280.91,298.41,295.75,287.69,295.89,300.97,311.71,317.57,324.38,323.41,417.95,438.05,438.61,438.33,331.32,333.45,418.26,435.00,429.36,432.25,382.02
2003-04-24 21:55:34.349000,L7,357.50,435.50,474.76,434.85,391.76,473.70,465.39,424.23,461.98,463.63,470.03,342.95,316.45,331.09,366.52,351.57,356.53,357.75,350.43,352.89,345.06,349.46,356.00,345.88,354.99,360.56,365.19,366.24,372.35,375.09,362.44,351.03,355.47,355.74,342.59,347.12,347.54,349.96,350.64,351.48,361.76,364.70,362.27,364.19,367.36,350.10,278.10,280.24,281.43,282.62,282.83,273.40,270.22,277.21,271.72,268.68,247.62,255.45,494.32,478.22,497.14,236.60,250.91,378.22,388.05,382.80,394.49,314.56,388.65,406.93,409.36,407.10,413.46,365.17,405.11,320.93,323.72,328.64
2003-05-03 21:49:25.094000,L7,,,,,,,158.46,184.10,209.65,228.87,234.48,225.29,248.61,237.93,265.27,241.11,302.24,287.13,267.40,242.36,282.49,306.81,230.06,304.26,315.10,308.17,317.66,312.98,318.15,313.76,,168.96,211.64,243.13,256.81,254.05,263.78,237.39,248.07,220.92,228.35,205.46,,,239.93,263.66,252.64,249.99,255.53,264.06,269.54,259.35,258.87,254.91,264.06,222.76,192.81,214.44,224.28,232.56,225.18,219.99,239.42,250.73,261.55,282.88,279.05,268.11,270.43,268.57,241.05,269.19,208.52,222.55,238.56,295.72,298.15,308.85
2003-07-21 21:43:21.660000,L5,359.52,346.58,355.69,365.34,350.60,342.39,349.11,344.33,340.43,285.30,275.56,252.64,274.08,283.88,323.75,327.73,338.58,326.38,335.32,331.88,320.19,338.16,334.65,332.54,344.31,342.06,352.25,347.50,360.91,361.69,359.13,336.82,342.76,343.65,331.55,321.13,331.33,331.16,267.66,256.16,255.19,273.50,262.91,255.73,277.54,274.79,280.12,267.16,272.99,278.67,276.73,272.53,262.96,270.36,267.09,257.14,247.72,250.26,250.09,243.45,248.01,243.65,255.57,275.15,271.90,282.49,289.24,275.10,284.88,292.13,266.56,295.53,305.19,305.46,310.35,320.20,322.42,335.73
2003-07-30 21:37:21.273000,L5,364.55,355.38,365.74,373.37,356.02,343.83,356.73,354.96,342.77,294.46,284.57,273.41,279.90,287.36,329.77,335.57,342.36,339.20,337.46,336.64,325.39,348.27,337.35,340.58,350.34,353.93,356.43,360.76,361.57,367.52,348.44,340.51,361.53,344.23,340.14,334.44,343.44,339.82,316.55,345.57,354.22,362.92,366.04,256.91,278.57,281.71,282.41,273.08,278.25,278.37,280.81,276.23,265.99,271.29,269.79,262.01,247.64,251.39,251.92,249.09,250.26,249.59,257.49,261.54,279.87,294.38,292.14,282.74,290.72,296.36,273.82,293.62,304.85,307.33,317.34,324.26,325.74,328.90
2004-02-23 21:39:37.913000,L5,,,,,,,,,,,,,200.38,230.30,282.44,284.28,298.73,278.13,296.67,271.00,285.79,306.82,236.78,303.74,308.20,300.02,295.63,190.92,307.37,265.31,,,,,,,,,,,240.18,243.98,212.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-18 21:46:37.219000,L5,391.16,379.72,397.23,387.83,383.59,381.79,386.25,370.50,364.54,302.16,296.89,268.87,294.91,323.79,350.30,352.10,350.58,348.88,346.42,351.32,342.99,352.14,353.32,352.25,353.59,352.78,361.08,362.89,371.84,377.21,353.85,350.91,369.46,359.53,354.31,361.36,356.05,355.83,362.00,360.16,371.57,371.32,370.07,373.59,374.20,368.93,364.27,362.58,370.13,357.24,367.59,356.50,360.49,360.61,361.51,355.42,360.15,365.25,367.15,369.36,376.01,383.01,387.73,387.62,395.32,394.30,398.43,394.26,397.42,406.85,405.40,411.89,409.17,411.61,406.32,411.31,404.63,342.43
2004-05-20 21:47:32.241000,L5,353.88,360.93,350.68,352.81,346.53,324.81,334.13,336.72,330.75,282.45,262.22,235.94,267.76,283.17,313.92,318.67,331.37,331.57,326.21,322.02,311.76,334.88,327.72,328.94,336.30,333.72,345.27,342.78,345.22,357.07,324.25,321.42,338.55,328.79,324.08,328.63,336.29,334.03,327.57,321.70,266.24,271.64,253.88,270.85,285.82,287.87,283.24,276.45,276.47,277.77,283.41,280.29,269.74,272.48,267.72,265.55,250.51,251.57,264.57,255.44,247.14,255.30,280.38,262.66,284.39,286.38,288.73,275.69,288.19,391.99,385.65,383.54,303.13,311.64,313.27,320.04,327.27,328.12
2004-06-05 21:48:00.835000,L5,275.65,198.85,209.78,,304.97,282.49,310.38,305.76,212.66,208.49,205.96,199.83,244.17,238.73,285.61,294.77,302.53,286.08,294.62,273.61,286.81,309.79,237.53,297.75,229.01,236.84,278.64,292.14,297.86,312.71,,,184.08,199.90,208.01,249.86,193.14,,250.50,205.53,235.04,249.67,205.32,,234.11,254.61,259.44,253.79,255.22,259.95,261.23,252.25,248.51,254.35,253.26,238.39,222.40,223.36,223.01,221.66,215.18,206.85,229.22,232.61,246.40,250.07,248.69,232.38,229.72,181.65,,,,,,,,
2004-07-23 21:49:20.968000,L5,373.97,383.96,360.59,371.79,367.16,388.92,387.25,363.62,368.97,296.49,283.09,276.49,288.96,298.11,327.42,339.88,341.80,339.76,344.41,339.92,331.45,347.51,351.87,344.54,345.59,350.28,356.49,356.95,364.24,371.19,342.75,348.66,351.50,344.30,338.62,341.65,352.07,346.50,352.35,361.52,354.99,369.24,357.50,367.90,367.73,362.86,281.99,276.10,285.31,322.69,288.29,282.24,273.24,281.05,270.04,274.42,253.02,261.83,259.30,250.91,251.41,255.92,271.21,277.00,276.43,354.54,384.32,399.14,297.35,394.66,400.51,396.90,304.24,329.18,315.26,324.28,329.16,338.02
2004-08-08 21:49:38.691000,L5,411.86,379.59,389.86,390.02,368.13,377.99,377.65,372.16,360.93,304.47,282.37,276.60,290.71,311.49,339.33,335.92,358.41,347.59,344.64,349.15,336.05,354.94,350.75,345.29,354.65,359.02,360.12,363.69,369.51,359.35,354.68,351.04,360.69,356.03,352.36,348.38,362.83,365.32,358.19,365.81,370.50,378.32,373.99,382.78,375.63,372.11,366.80,369.56,361.17,357.75,345.69,356.49,341.55,339.72,351.79,357.13,356.21,362.09,379.39,375.13,396.90,394.79,401.91,396.21,402.03,396.37,409.38,402.48,396.66,402.58,409.70,412.70,408.29,400.26,390.23,338.41,388.20,358.83
2004-09-25 21:50:55.115000,L5,375.85,356.71,370.02,378.30,358.02,363.25,359.60,353.04,355.62,302.18,292.57,282.66,300.30,308.12,342.63,343.98,352.48,340.78,346.47,352.37,345.92,347.49,348.01,340.42,353.19,357.25,359.51,360.76,370.79,372.73,359.27,351.85,358.41,361.00,343.46,351.10,355.73,357.38,363.85,366.36,371.08,373.44,375.87,381.47,388.27,374.21,378.45,371.56,370.77,369.42,369.38,368.71,365.64,364.04,364.96,364.81,367.90,370.65,376.34,380.52,382.66,385.79,389.47,398.90,397.07,400.51,406.44,405.21,406.62,412.61,407.35,416.32,415.96,417.30,418.77,421.03,425.42,420.82
2005-01-15 21:52:57.240000,L5,363.76,347.64,352.77,362.82,356.42,350.70,373.14,367.36,363.20,306.03,293.46,272.06,298.62,300.45,328.47,332.21,339.99,326.40,341.15,335.20,329.38,343.21,350.30,353.60,365.62,367.35,370.07,369.48,377.15,381.80,373.78,342.33,353.64,347.27,341.86,341.93,349.53,344.18,352.83,354.37,357.60,375.24,383.93,383.52,384.16,379.68,374.46,376.17,374.16,372.44,369.01,361.72,348.91,351.21,355.20,352.21,353.51,361.27,365.00,372.44,377.44,372.12,380.11,391.27,401.86,399.67,407.47,408.64,407.89,420.54,415.32,421.83,423.56,422.53,425.36,417.68,411.09,410.38
2005-01-31 21:53:09.442000,L5,380.89,377.24,374.62,385.34,376.85,386.82,383.73,362.36,359.83,293.59,278.91,270.05,289.27,309.38,343.23,351.40,362.61,356.91,356.64,358.80,345.60,361.10,364.40,351.06,350.85,353.02,357.14,357.84,364.46,368.30,355.46,352.26,359.22,362.19,358.52,358.65,365.47,361.39,365.92,366.85,372.56,376.14,379.78,374.20,374.51,369.66,365.43,363.16,363.89,360.67,351.73,356.29,352.99,357.53,363.31,361.68,363.80,370.01,374.05,379.96,383.26,384.28,395.50,397.80,399.99,495.10,,515.96,399.51,407.36,404.44,416.24,406.71,412.65,412.78,409.35,411.32,419.89
2005-03-04 21:53:40.021000,L5,418.35,416.83,417.47,417.77,428.34,409.43,410.71,402.07,395.07,356.85,379.18,333.65,359.56,395.83,387.44,387.70,388.92,382.31,375.04,384.94,378.61,391.61,390.33,387.93,363.80,377.68,375.30,387.83,396.43,396.57,405.15,390.77,394.86,392.38,428.07,383.44,405.97,430.55,415.23,410.54,411.70,393.79,395.82,396.35,400.56,418.90,406.21,411.22,401.38,401.75,400.77,418.23,435.62,431.55,406.70,408.91,399.68,387.56,397.03,402.00,398.66,401.53,423.65,442.01,430.88,422.88,432.24,435.34,449.41,444.73,442.22,437.10,440.91,435.74,453.12,437.45,439.43,461.97
2005-04-05 21:53:54.943000,L5,318.23,302.04,338.04,334.64,324.76,306.34,321.15,320.81,255.28,264.32,249.71,230.23,267.56,282.57,314.19,310.97,318.69,304.01,315.97,307.52,299.62,324.05,308.90,322.34,334.85,331.32,336.50,337.77,342.53,342.48,281.82,308.09,326.07,309.18,300.65,313.74,320.66,317.10,299.27,319.12,308.53,330.67,253.65,272.05,279.81,277.95,278.08,336.07,329.36,279.42,276.13,267.99,266.79,265.54,262.45,261.70,243.20,242.02,237.18,238.37,239.88,241.92,345.11,347.83,354.57,351.96,364.23,375.89,375.41,387.62,379.08,385.17,384.53,386.82,387.64,316.08,320.68,321.97
2005-04-21 21:53:58.696000,L5,342.78,329.60,342.37,352.08,333.72,314.80,328.70,321.68,270.01,268.55,252.88,237.25,275.73,285.54,316.10,318.89,329.78,317.90,322.73,326.98,305.46,328.06,320.60,324.49,334.25,332.28,338.68,339.39,346.08,349.24,293.93,318.83,331.21,324.24,314.04,317.73,327.64,327.39,318.37,314.86,321.65,340.45,337.85,340.12,277.32,276.50,279.84,270.00,280.01,284.62,277.39,272.49,263.80,269.72,269.05,268.41,248.10,250.32,249.91,245.17,246.70,251.59,250.80,350.42,359.19,365.05,365.00,304.03,361.71,384.01,382.30,386.20,381.38,387.32,377.23,314.22,315.35,327.38
