dates,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077,nzd0301-0026,nzd0301-0027,nzd0301-0045,nzd0301-0046,nzd0301-0047,satname
2021-09-24 22:07:08+00:00,289.1425,331.474,348.082,324.794,335.394,372.8833333333334,373.595,363.8,348.81,311.8433333333333,289.54333333333335,254.5,281.975,304.3025,350.18,335.33,349.19666666666666,348.97,348.9475,354.74,314.5,349.56,356.6566666666667,333.735,348.5425,358.15000000000003,,,,,,,,,,,347.07,,,,,,,266.4,277.08,272.74,267.52,261.21,267.15,258.25,258.02,247.54,,,234.8,234.38,236.94,244.86,252.44,265.93,274.4,278.32,269.39,274.76,,,,309.9,319.99,306.39,320.07,325.115,332.94000000000005,359.1433333333334,,,272.11,271.33,L8
2021-12-22 22:00:57+00:00,292.695,331.2,350.034,326.976,336.63,372.8833333333334,373.595,363.8,346.18333333333334,310.205,288.42,254.5,283.46400000000006,306.89,350.18,337.27,349.19666666666666,348.97,348.9475,354.74,316.512,349.56,356.6566666666667,334.78200000000004,348.5425,358.15000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.9,319.99,317.59,335.28,339.36,348.66,359.1433333333334,,,,,L8
2022-01-06 22:07:05+00:00,292.695,331.415,351.13333333333327,331.07,337.82,372.8833333333334,373.595,363.8,346.18333333333334,310.205,288.42,254.5,283.46400000000006,306.89,350.18,337.27,349.19666666666666,348.97,348.9475,354.74,316.512,349.56,356.6566666666667,334.78200000000004,348.5425,358.15000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.9,319.99,317.59,335.28,339.36,348.66,359.1433333333334,,,,,L9
2022-01-07 22:00:53+00:00,292.695,331.40999999999997,351.47999999999996,331.8971428571429,338.4057142857143,372.8833333333334,373.595,363.8,346.18333333333334,310.205,288.42,254.5,283.46400000000006,306.89,350.18,337.27,349.19666666666666,348.97,348.9475,354.74,316.512,349.56,356.6566666666667,334.78200000000004,348.5425,358.15000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.9,319.99,317.59,335.28,339.36,348.66,359.1433333333334,,,,,L8
2022-01-14 22:07:03+00:00,292.62199999999996,330.5475,350.4425,327.71875,338.265,371.2325,373.20666666666665,359.66,343.9825,308.038,287.91200000000003,254.5,283.3616666666667,304.8433333333333,347.765,336.99666666666667,347.405,347.62000000000006,346.726,353.062,314.89,347.17,353.71,333.71166666666664,347.094,355.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.9,319.99,317.59,335.28,339.36,348.66,357.26,,,,,L8
2022-01-30 22:06:58+00:00,291.66333333333336,326.6222222222222,349.11333333333334,324.54,337.47333333333336,366.976,369.135,355.455,340.524,305.8666666666667,287.0116666666667,254.5,282.38,301.90000000000003,344.964,335.78285714285715,345.194,345.65,344.07166666666666,350.91,312.9271428571428,344.706,351.18,332.2114285714286,345.16,352.134,,,362.32,354.05,,,,343.99,346.56,347.8,346.37,351.26,,,,354.99,354.15,,,,,,,,,,,,,,,,,,,,,,,,,309.9,319.99,317.59,335.28,339.36,348.66,354.466,352.98,,,,L8
2022-02-16 22:00:50+00:00,290.86571428571426,323.448,347.912,321.78499999999997,336.96500000000003,362.67833333333334,366.63,352.658,338.41333333333336,304.5,286.2714285714286,254.5,281.5325,300.525,342.715,335.07625,343.865,344.646,342.2757142857143,349.2357142857143,311.82375,342.81333333333333,349.53999999999996,331.44125,344.04,350.5833333333333,,,362.32,354.755,,,,344.81,347.82,348.495,347.445,351.26,,,,354.99,354.15,,,,,,,,,,,,,,,,,,,,,,,,,309.9,319.99,317.59,335.28,339.36,348.66,352.8,352.98,,,,L9
2022-02-23 22:06:56+00:00,294.65142857142854,323.365,348.37700000000007,322.995,337.383,360.75600000000003,363.77000000000004,348.98249999999996,334.3,303.3933333333334,285.995,254.5,281.9557142857143,300.42857142857144,340.856,335.15857142857146,343.284,343.0775,342.18,349.08166666666665,313.10499999999996,342.81333333333333,347.926,332.6225,343.52833333333336,350.5833333333333,,,362.32,354.755,,,,344.81,347.82,348.495,347.445,351.26,,,,354.99,354.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.514,352.98,,,,L9
2022-02-24 22:00:40+00:00,300.56624999999997,324.5518181818182,348.80636363636364,325.1918181818182,337.9854545454545,360.75600000000003,363.77000000000004,348.98249999999996,334.3,303.3933333333334,285.995,254.5,281.9557142857143,300.42857142857144,340.856,335.15857142857146,343.284,343.0775,342.18,349.08166666666665,313.10499999999996,342.81333333333333,347.926,332.6225,343.52833333333336,350.5833333333333,,,362.32,354.755,,,,344.81,347.82,348.495,347.445,351.26,,,,354.99,354.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.514,352.98,,,,L8
2022-04-13 22:00:29+00:00,301.3314285714286,322.28222222222223,347.78333333333336,323.4533333333333,338.6255555555556,352.47333333333336,361.9866666666667,345.23,334.80400000000003,300.548,283.384,,279.702,295.628,342.285,334.57,340.69500000000005,344.5775,334.3625,343.7475,311.87333333333333,337.485,343.635,331.46,339.3275,344.28499999999997,,,362.32,354.755,,,,344.81,347.82,348.495,347.445,351.26,,,,354.99,354.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.8225,352.98,,,,L8
2022-04-28 22:06:34+00:00,300.1,323.384,347.963,324.969,338.25699999999995,352.47333333333336,361.9866666666667,345.23,334.80400000000003,300.548,283.64666666666665,250.95,278.92,296.2783333333333,342.285,334.73333333333335,340.69500000000005,344.5775,334.3625,343.7475,312.50999999999993,337.485,343.635,331.9342857142857,339.3275,344.28499999999997,,,362.32,354.755,,,,344.81,347.82,348.495,347.445,351.26,,,,354.99,354.15,,,,,,,,,276.71,278.05,245.94,,265.95,243.27,277.14,290.79,294.32,296.05,,,,,,286.04,318.89,327.85,326.5,,,323.14,347.8225,352.98,,,,L9
2022-04-29 22:00:25+00:00,300.1,323.384,347.963,324.969,337.4109090909091,350.645,358.8075,342.89000000000004,332.43,300.005,282.2985714285714,250.95,277.24285714285713,293.6114285714285,339.71000000000004,332.57428571428574,339.23,342.844,331.68600000000004,341.58000000000004,310.76375,335.898,342.23999999999995,330.53,337.96799999999996,342.614,,367.13,360.76,352.78999999999996,,352.75,343.19,343.48,346.43666666666667,346.81333333333333,345.99333333333334,349.15999999999997,,350.88,,355.98,352.55499999999995,,,271.38,265.37,263.47,266.16,259.25,251.97,261.455,259.225,240.95999999999998,232.51,265.95,273.385,286.005,290.79,314.22,296.05,304.79,293.91,316.48,287.98,,286.04,318.89,308.395,309.46500000000003,302.78,310.63,320.205,345.87,351.19500000000005,340.77,275.23,331.75,L8
2022-05-06 22:06:41+00:00,299.2922222222222,324.52909090909094,348.01363636363635,326.9309090909091,337.6175,350.645,358.8075,342.89000000000004,332.43,300.005,282.85875,250.95,277.24285714285713,293.6114285714285,339.71000000000004,332.57428571428574,339.23,342.844,331.68600000000004,341.58000000000004,310.76375,335.898,342.23999999999995,330.53,337.96799999999996,342.614,,367.13,360.76,352.78999999999996,,352.75,343.19,343.48,346.43666666666667,346.81333333333333,345.99333333333334,349.15999999999997,,350.88,,355.98,352.55499999999995,,,271.38,265.37,263.47,266.16,259.25,251.97,260.34666666666664,267.04333333333335,246.10666666666665,251.01000000000005,255.88,272.8566666666666,281.81666666666666,290.115,314.22,296.05,304.79,293.91,316.48,287.98,,299.44500000000005,320.40999999999997,308.395,315.98333333333335,307.0,312.615,324.27,345.87,351.19500000000005,340.77,275.23,331.75,L8
2022-05-30 22:06:21+00:00,299.2922222222222,324.52909090909094,348.01363636363635,326.9309090909091,337.6175,350.645,358.8075,342.89000000000004,332.43,300.005,282.85875,250.95,277.24285714285713,293.6114285714285,339.71000000000004,332.57428571428574,339.23,342.844,331.68600000000004,341.58000000000004,310.76375,335.898,342.23999999999995,325.74666666666667,333.0,337.39166666666665,337.21,348.91999999999996,345.83666666666664,352.78999999999996,,352.75,343.19,343.48,346.43666666666667,346.81333333333333,345.99333333333334,349.15999999999997,,350.88,,355.98,352.55499999999995,,,271.38,265.37,263.47,266.16,259.25,251.97,260.34666666666664,267.04333333333335,246.10666666666665,251.01000000000005,255.88,272.8566666666666,281.81666666666666,290.115,314.22,296.05,304.79,293.91,316.48,287.98,,299.44500000000005,320.40999999999997,308.395,315.98333333333335,307.0,312.615,324.27,339.22,334.2366666666667,340.77,275.23,331.75,L9
2022-07-01 22:06:42+00:00,299.80375000000004,324.70300000000003,347.618,328.682,337.56,350.645,358.8075,342.89000000000004,330.73,298.948,282.54571428571427,250.95,275.2133333333333,289.6733333333333,331.6616666666667,326.20285714285717,334.23,336.95,325.5933333333333,335.02333333333337,308.79285714285714,335.898,342.23999999999995,318.25222222222214,329.43285714285713,333.5885714285714,337.21,348.91999999999996,345.83666666666664,352.78999999999996,,352.75,343.19,343.48,346.43666666666667,346.81333333333333,345.99333333333334,349.15999999999997,,350.88,,355.98,352.55499999999995,,,271.38,265.37,263.47,266.16,259.25,251.97,260.34666666666664,267.04333333333335,246.10666666666665,251.01000000000005,255.88,272.8566666666666,281.81666666666666,290.115,314.22,296.05,304.79,293.91,316.48,287.98,,299.44500000000005,320.40999999999997,294.44666666666666,315.98333333333335,307.0,312.615,324.27,339.22,334.2366666666667,340.77,275.23,331.75,L9
2022-08-10 22:07:20+00:00,300.4414285714286,327.3857142857143,346.50714285714287,333.47333333333336,336.35249999999996,348.84999999999997,355.9266666666667,343.3233333333333,330.64,300.7625,281.5233333333333,250.95,273.28200000000004,290.004,330.882,324.21,332.998,334.26,323.81,330.91,309.4083333333333,335.27000000000004,341.75666666666666,316.84250000000003,327.85166666666663,331.4733333333333,337.21,348.91999999999996,337.595,352.15999999999997,,352.75,343.19,343.225,346.375,346.32000000000005,345.805,347.06,,350.88,,356.97,350.96,,,271.38,265.37,263.47,266.16,259.25,268.075,266.0925,270.38,253.81,261.28333333333336,260.94,276.695,282.485,293.3933333333334,310.77,298.475,291.96000000000004,293.22,315.83000000000004,292.37,,303.74,322.56,294.44666666666666,310.0625,307.43,311.77,323.0525,335.105,324.865,340.77,275.23,331.75,L8
2022-08-11 22:00:49+00:00,297.87375,323.16375,346.005,333.59000000000003,335.83888888888885,352.315,355.9266666666667,348.25750000000005,332.322,300.288,281.75999999999993,250.95,273.61333333333334,291.1483333333333,335.42333333333335,323.7728571428571,330.62166666666667,333.346,324.085,331.968,307.5628571428571,333.47400000000005,339.635,316.42777777777775,327.0857142857143,330.30571428571426,337.21,348.91999999999996,337.595,352.15999999999997,,352.75,343.19,343.225,341.86666666666673,341.9533333333334,342.41333333333336,347.06,304.89,350.88,338.44,310.70500000000004,315.985,,,290.34000000000003,265.56500000000005,262.62499999999994,266.89500000000004,267.96000000000004,265.55333333333334,263.466,265.90999999999997,253.08199999999997,261.28333333333336,253.5575,267.046,282.485,286.3025,299.0175,288.27666666666664,283.11,293.22,325.05,299.63,,303.74,312.015,293.295,306.276,306.535,312.9325,323.65999999999997,334.876,324.865,332.80499999999995,276.725,317.39,L9
2022-10-21 22:07:17+00:00,288.592,324.812,349.08000000000004,330.1725,333.82666666666665,356.0233333333333,355.5849999999999,350.52000000000004,333.56500000000005,300.8525,283.2083333333333,253.20999999999998,276.72400000000005,297.102,334.026,323.4633333333333,324.8325,324.36000000000007,324.212,323.78333333333336,306.85,334.4875,334.9649999999999,311.99857142857144,325.77833333333336,324.24399999999997,337.21,348.91999999999996,337.595,348.86,,352.75,343.19,340.82,338.26000000000005,338.33500000000004,339.36,347.06,304.89,350.88,338.44,310.70500000000004,315.985,,,290.34000000000003,265.56500000000005,262.62499999999994,266.89500000000004,267.96000000000004,265.55333333333334,263.466,265.90999999999997,253.08199999999997,261.28333333333336,253.5575,267.046,282.485,286.3025,299.0175,288.27666666666664,283.11,293.22,325.05,299.63,,303.74,312.015,293.295,306.276,306.535,312.9325,323.65999999999997,325.99666666666667,324.865,332.80499999999995,276.725,317.39,L9
2022-10-22 22:01:15+00:00,289.395,325.3983333333333,349.4166666666667,323.996,334.07142857142856,356.0233333333333,355.5849999999999,352.2025,334.53000000000003,301.082,283.53142857142853,253.17999999999998,278.77333333333337,298.9666666666667,336.18333333333334,325.0871428571428,328.774,329.87,326.7683333333334,323.78333333333336,307.81333333333333,336.254,340.13666666666666,314.33125,328.2214285714286,324.24399999999997,337.21,348.91999999999996,337.595,348.86,,352.75,343.19,340.82,338.26000000000005,338.33500000000004,339.36,347.06,304.89,350.88,338.44,310.70500000000004,315.985,,,290.34000000000003,265.56500000000005,262.62499999999994,266.89500000000004,267.96000000000004,265.55333333333334,263.466,265.90999999999997,253.08199999999997,261.28333333333336,253.5575,267.046,282.485,286.3025,299.0175,288.27666666666664,283.11,293.22,325.05,299.63,,303.74,312.015,293.295,306.276,306.535,312.9325,323.65999999999997,325.99666666666667,324.865,332.80499999999995,276.725,317.39,L8
2022-11-07 22:01:16+00:00,288.015,320.7775,349.6,308.14,333.51800000000003,361.61999999999995,361.9,355.2925,337.10600000000005,301.25600000000003,284.706,254.295,283.002,302.5,337.97833333333335,325.23833333333334,330.116,331.41999999999996,328.95166666666665,327.5566666666667,308.264,338.054,342.6466666666667,312.2114285714286,329.17857142857144,321.3225,337.21,330.71,315.99,,,,,,332.85,333.22,335.63,,304.89,,338.44,264.44,281.01,,,309.3,265.76,261.78,267.63,276.67,272.345,268.145,264.21,263.54499999999996,281.83,251.235,258.33000000000004,284.49,282.49,283.81499999999994,284.39,272.27,292.53,329.33500000000004,305.455,,312.33,303.62,278.19500000000005,291.71500000000003,306.07000000000005,313.25,322.745,319.965,300.32,324.84,278.22,303.03,L8
2022-11-14 22:07:23+00:00,288.015,320.7775,349.6,308.14,335.01500000000004,361.61999999999995,361.9,355.2925,337.10600000000005,301.25600000000003,284.706,261.2366666666667,285.055,302.5,337.97833333333335,325.23833333333334,330.116,331.41999999999996,328.95166666666665,327.5566666666667,310.7166666666667,338.054,342.6466666666667,315.59250000000003,332.1275,321.3225,337.21,330.71,315.99,,,,,,332.85,333.22,335.63,,304.89,,338.44,264.44,281.01,,,309.3,265.76,261.78,267.63,276.67,272.345,268.145,264.21,263.54499999999996,281.83,251.235,258.33000000000004,284.49,282.49,283.81499999999994,284.39,272.27,292.53,329.33500000000004,305.455,,312.33,303.62,278.19500000000005,291.71500000000003,306.07000000000005,313.25,322.745,319.965,300.32,324.84,278.22,303.03,L8
2022-12-24 22:07:14+00:00,288.015,320.7775,349.6,308.14,335.01500000000004,361.61999999999995,350.92499999999995,348.784,329.8366666666667,296.2266666666667,281.485,261.2366666666667,281.8671428571428,297.2816666666667,334.23142857142864,323.0342857142858,328.72499999999997,329.55,325.60714285714283,326.9375,306.34999999999997,334.7416666666667,338.84749999999997,317.1425,333.9975,324.865,344.91,341.37,324.65,322.62,333.45,334.25,322.4,310.29,329.65,331.03,326.095,,294.835,,323.83500000000004,281.735,276.395,306.05,306.73,298.175,274.82000000000005,264.93499999999995,269.89500000000004,263.3,268.03,263.58666666666664,256.79333333333335,258.83,281.83,251.235,248.31000000000003,287.185,289.5933333333333,289.16333333333336,298.32,272.27,292.53,329.33500000000004,305.455,,312.33,298.43666666666667,284.3566666666667,290.4166666666667,306.54,310.21666666666664,322.745,331.315,328.72,310.215,289.77,303.01,L9
2023-01-17 22:07:06+00:00,295.63599999999997,320.7775,349.6,308.14,335.01500000000004,361.61999999999995,350.92499999999995,348.784,329.8366666666667,296.2266666666667,281.485,261.2366666666667,281.8671428571428,297.2816666666667,341.36666666666673,326.8016666666667,332.62399999999997,335.0675,330.68666666666667,335.17,306.34999999999997,334.7416666666667,338.84749999999997,323.65999999999997,337.70714285714286,329.56333333333333,344.91,341.37,324.65,322.62,333.45,334.25,322.4,310.29,329.65,331.03,326.095,,294.835,,323.83500000000004,281.735,276.395,306.05,306.73,298.175,274.82000000000005,264.93499999999995,269.89500000000004,263.3,268.03,263.58666666666664,256.79333333333335,258.83,281.83,251.235,248.31000000000003,287.185,289.5933333333333,289.16333333333336,298.32,272.27,292.53,329.33500000000004,305.455,,312.33,298.43666666666667,293.26,290.4166666666667,306.54,310.21666666666664,322.745,331.315,328.72,310.215,289.77,303.01,L8
2023-02-03 22:01:08+00:00,295.1583333333333,322.214,349.488,306.98400000000004,335.65142857142854,361.61999999999995,350.92499999999995,349.9916666666666,331.33714285714285,297.6271428571428,282.81142857142856,261.2366666666667,282.2725,298.90142857142854,342.4957142857143,328.09999999999997,335.0933333333333,337.598,331.9628571428571,338.7675,307.9625,335.96714285714285,341.358,325.30375000000004,338.8125,335.8325,344.91,341.37,324.65,322.62,333.45,334.25,322.4,310.29,329.65,331.03,326.095,,294.835,,323.83500000000004,281.735,276.395,306.05,306.73,298.175,274.82000000000005,264.93499999999995,269.89500000000004,263.3,268.03,263.58666666666664,256.79333333333335,258.83,281.83,251.235,248.31000000000003,287.185,289.5933333333333,289.16333333333336,298.32,272.27,292.53,329.33500000000004,305.455,,312.33,298.43666666666667,293.26,290.4166666666667,306.54,310.21666666666664,322.745,341.02,328.72,310.215,289.77,303.01,L9
2023-02-18 22:07:01+00:00,298.838,328.35249999999996,352.185,300.192,337.35333333333335,360.245,353.42499999999995,347.256,331.005,297.86833333333334,284.07666666666665,261.2366666666667,283.67,300.7966666666667,340.94,330.57166666666666,339.53000000000003,340.496,333.27666666666664,340.9425,310.87142857142857,338.15333333333336,343.782,327.8757142857143,341.77,342.31666666666666,344.91,341.37,324.65,322.62,333.45,334.25,337.745,329.845,326.45,328.84,316.56,355.99,284.78,358.16,309.23,299.03,271.78,306.05,306.73,287.05,283.88,268.09,272.16,249.93,259.4,254.47,241.96,249.4,,,228.27,289.88,303.8,299.86,326.18,,,,,,,288.07,296.68,287.82,307.48,304.15,,347.3666666666666,328.72,295.59,301.32,302.99,L8
2023-02-19 22:01:01+00:00,296.8066666666667,321.832,351.23,300.51000000000005,337.05428571428575,359.20666666666665,356.45,347.9833333333333,331.7442857142857,298.6042857142857,284.44571428571425,261.2366666666667,282.96625,300.4142857142857,341.3985714285714,330.8757142857143,340.325,341.02500000000003,333.4614285714286,341.678,311.065,338.34142857142854,344.12999999999994,328.06375,341.87249999999995,343.595,344.91,341.37,324.65,322.62,333.45,334.25,337.745,336.24333333333334,326.45,328.84,316.56,355.99,284.78,358.475,309.23,299.03,271.78,306.05,306.73,287.05,283.88,268.09,272.16,249.93,259.4,254.47,241.96,249.4,,,228.27,289.88,303.8,299.86,326.18,,,,,,,288.07,296.68,287.82,307.48,304.15,,348.5225,328.72,295.59,301.32,302.99,L9
2023-03-06 22:06:50+00:00,296.8066666666667,321.832,351.23,300.51000000000005,332.5325,359.20666666666665,352.435,344.50857142857143,327.63124999999997,295.58875,282.05125,261.2366666666667,280.53333333333336,296.00750000000005,338.7475,328.6075,337.95714285714286,338.4857142857143,330.7025,339.155,307.99333333333334,336.21750000000003,342.03142857142853,325.5022222222222,340.02666666666664,340.506,346.52,342.93,325.395,327.03,335.96000000000004,336.425,333.33,336.24333333333334,327.46500000000003,329.955,318.105,355.99,274.225,348.0466666666667,309.425,301.735,281.03999999999996,302.855,304.94500000000005,298.62,277.70500000000004,269.19499999999994,268.78000000000003,253.51500000000001,255.87,250.79500000000002,244.995,249.4,,,230.995,299.725,316.48,309.45500000000004,326.18,,,356.25,,,,285.61,295.875,291.15999999999997,306.5,297.46,316.25,344.686,332.09000000000003,283.15999999999997,296.29999999999995,303.04,L8
2023-03-22 22:06:40+00:00,294.32428571428574,316.41333333333336,348.9066666666667,300.0957142857143,332.1933333333334,355.935,353.06,344.18874999999997,327.56,295.9888888888889,281.96,261.2366666666667,279.95799999999997,295.47888888888895,338.63444444444445,328.44444444444446,338.14125,338.89750000000004,330.79,339.4371428571429,307.791,336.2677777777778,342.06,325.821,339.979,341.09666666666664,346.52,342.93,325.395,327.03,335.96000000000004,336.425,333.33,336.24333333333334,327.46500000000003,329.955,318.105,355.99,274.225,348.0466666666667,309.425,301.735,281.03999999999996,302.855,304.94500000000005,298.62,277.70500000000004,269.19499999999994,268.78000000000003,253.51500000000001,255.87,250.79500000000002,244.995,249.4,,,230.995,299.725,316.48,309.45500000000004,326.18,,,356.25,,,,285.61,295.875,291.15999999999997,306.5,297.46,316.25,345.47166666666664,332.09000000000003,283.15999999999997,296.29999999999995,303.04,L8
2023-03-23 22:00:43+00:00,293.35249999999996,317.42571428571426,348.2657142857143,300.1575,332.46400000000006,356.594,354.34833333333336,345.1233333333333,328.44,296.771,282.175,261.2366666666667,279.7063636363636,295.545,339.35699999999997,328.8,338.7522222222222,339.3855555555556,331.31100000000004,339.94624999999996,307.81454545454545,336.576,342.4344444444444,326.2172727272727,340.15999999999997,342.0285714285714,346.52,342.93,325.395,327.03,335.96000000000004,336.425,333.33,336.24333333333334,327.46500000000003,329.955,318.105,355.99,274.225,348.0466666666667,309.425,301.735,281.03999999999996,302.855,304.94500000000005,298.62,277.70500000000004,269.19499999999994,268.78000000000003,253.51500000000001,255.87,250.79500000000002,244.995,249.4,,,230.995,299.725,316.48,309.45500000000004,326.18,,,356.25,,,,285.61,295.875,291.15999999999997,306.5,297.46,316.25,346.45142857142855,332.09000000000003,283.15999999999997,296.29999999999995,303.04,L9
2023-04-08 22:00:34+00:00,292.84777777777776,318.93625,348.32375,300.30111111111114,333.0009090909091,356.594,354.34833333333336,346.217,329.89818181818185,297.9927272727273,282.29636363636365,261.2366666666667,279.49,295.7145454545455,340.43545454545455,329.1009090909091,339.35299999999995,339.985,331.87545454545455,340.7922222222222,308.08666666666664,336.91636363636366,342.723,326.465,340.3475,342.77875,346.52,342.93,325.395,327.03,335.96000000000004,336.425,333.33,336.24333333333334,327.46500000000003,329.955,318.105,355.99,274.225,348.0466666666667,309.425,301.735,281.03999999999996,302.855,304.94500000000005,298.62,277.70500000000004,269.19499999999994,268.78000000000003,253.51500000000001,255.87,250.79500000000002,244.995,249.4,,,230.995,299.725,316.48,309.45500000000004,326.18,,,356.25,,,,285.61,295.875,291.15999999999997,306.5,297.46,316.25,347.36875,332.09000000000003,283.15999999999997,296.29999999999995,303.04,L9
2023-04-24 22:00:28+00:00,292.66875,317.9757142857143,345.31666666666666,305.28375,332.80899999999997,356.594,354.34833333333336,344.99111111111114,327.6466666666667,296.76444444444445,281.0422222222222,275.12,277.317,291.5444444444445,338.3744444444444,327.4688888888889,338.77666666666664,339.27222222222224,332.746,340.7922222222222,307.1645454545455,336.04400000000004,341.8611111111111,325.256,339.57000000000005,342.77875,346.52,342.93,325.395,327.03,335.96000000000004,336.425,333.33,336.24333333333334,327.46500000000003,329.955,318.105,355.99,274.225,348.0466666666667,309.425,301.735,281.03999999999996,302.855,304.94500000000005,298.62,277.70500000000004,269.19499999999994,268.78000000000003,253.51500000000001,255.87,250.79500000000002,244.995,249.4,,,230.995,299.725,316.48,309.45500000000004,326.18,,,356.25,,,,285.61,295.875,291.15999999999997,306.5,297.46,316.25,347.36875,332.09000000000003,283.15999999999997,296.29999999999995,303.04,L9
2023-07-05 22:00:18+00:00,292.66875,317.9757142857143,345.31666666666666,306.3614285714286,331.59,345.28000000000003,353.06166666666667,343.66249999999997,324.8625,300.2342857142857,282.74857142857144,,272.94375,293.8385714285714,337.6625,326.50125,337.90375,337.88625,332.4388888888889,338.86875,305.18888888888887,334.99111111111114,340.46875,323.38,337.1175,342.13249999999994,344.685,342.98,324.225,331.44,338.39,338.6,338.795,349.22,328.48,324.81,310.595,355.99,263.67,348.0466666666667,309.62,275.93,272.265,271.53,272.855,280.27,259.915,248.17499999999995,256.845,248.79500000000002,241.76000000000005,247.12,248.03,,,,233.72,309.57,329.16,319.05,,,,356.25,,,,283.15,295.07,294.5,305.52,290.77,316.25,346.03125,328.29499999999996,263.845,269.68499999999995,273.81,L8
2023-07-20 22:06:25+00:00,288.4575,320.21875,346.4114285714286,310.445,331.8644444444444,345.28000000000003,353.06166666666667,343.66249999999997,324.8625,300.2342857142857,282.74857142857144,,272.99555555555554,295.27625,337.6625,327.11888888888893,337.90375,337.88625,332.4388888888889,338.86875,306.005,335.754,340.46875,324.43444444444447,337.1175,342.13249999999994,344.685,342.98,324.225,331.44,338.39,338.6,338.795,349.22,328.48,324.81,310.595,355.99,263.67,348.0466666666667,309.62,275.93,272.265,271.53,272.855,280.27,259.915,248.17499999999995,256.845,248.79500000000002,241.76000000000005,263.44,248.03,286.77,292.51,,265.62,305.27,318.14500000000004,320.85,312.85,314.43,306.47,356.25,302.33,,280.94,285.28,291.89,294.5,305.52,290.77,316.25,346.03125,328.29499999999996,263.845,269.68499999999995,273.81,L9
2023-07-28 22:06:38+00:00,288.8777777777778,322.2688888888889,347.07625,313.97444444444443,332.577,345.28000000000003,353.06166666666667,343.66249999999997,324.8625,304.8425,283.51,,273.23400000000004,296.49111111111114,337.6625,327.11888888888893,337.90375,337.88625,332.4388888888889,338.86875,306.40727272727275,335.754,340.46875,324.43444444444447,337.1175,342.13249999999994,344.685,342.98,324.225,331.44,338.39,338.6,338.795,349.22,328.48,324.81,310.595,355.99,263.67,348.0466666666667,309.62,275.93,272.265,271.53,272.855,280.27,259.915,248.17499999999995,256.845,248.79500000000002,241.76000000000005,263.44,248.03,286.77,292.51,,265.62,305.27,312.19,315.5366666666667,307.56,314.43,306.47,356.25,302.33,,297.61,299.10999999999996,291.89,294.5,305.52,290.77,316.25,346.03125,328.29499999999996,263.845,269.68499999999995,273.81,L8
2023-07-29 22:00:19+00:00,288.8777777777778,322.2688888888889,347.07625,313.97444444444443,332.577,345.28000000000003,353.06166666666667,343.66249999999997,324.8625,304.8425,283.51,,273.23400000000004,296.49111111111114,332.4844444444445,324.411,334.7966666666667,334.0088888888889,328.52200000000005,334.43111111111114,303.76,333.26272727272726,337.5288888888889,321.148,334.07,339.21999999999997,340.52,338.5933333333333,315.69666666666666,331.44,338.39,338.6,338.795,349.22,328.48,324.81,310.595,355.99,263.67,348.0466666666667,309.62,275.93,272.265,271.53,272.855,280.27,259.915,248.17499999999995,256.845,248.79500000000002,241.76000000000005,263.44,248.03,286.77,292.51,,265.62,305.27,312.19,315.5366666666667,307.56,314.43,306.47,356.25,302.33,,297.61,299.10999999999996,291.89,294.5,305.52,290.77,316.25,342.39888888888885,317.9733333333333,263.845,269.68499999999995,273.81,L9
