dates,nzd0419-0000,nzd0419-0001,nzd0419-0002,nzd0419-0003,nzd0419-0004,nzd0419-0005,nzd0419-0006,nzd0419-0007,nzd0419-0008,nzd0419-0009,nzd0419-0010,nzd0419-0011,nzd0419-0012,nzd0419-0013,nzd0419-0014,nzd0419-0015,nzd0419-0016,nzd0419-0017,nzd0419-0018,nzd0419-0019,nzd0419-0020,nzd0419-0021,nzd0419-0022,nzd0419-0023,nzd0419-0024,nzd0419-0025,nzd0419-0026,nzd0419-0027,nzd0419-0028,nzd0419-0029,nzd0419-0030,nzd0419-0031,nzd0419-0032,nzd0419-0033,nzd0419-0034,nzd0419-0035,nzd0419-0036,nzd0419-0037,nzd0419-0038,nzd0419-0039,nzd0419-0040,nzd0419-0041,nzd0419-0042,satname
2024-02-19 22:20:03+00:00,,235.48,,,,,231.465,236.97,246.03,302.23,238.57571428571427,240.30999999999997,243.57142857142858,213.815,249.83800000000002,269.22833333333335,286.7633333333333,305.12,296.544,280.625,288.442,296.442,291.035,228.08666666666667,197.90666666666667,178.54666666666665,180.69500000000002,167.97166666666666,,289.655,277.86999999999995,270.456,271.14,284.696,285.02250000000004,266.725,298.325,293.32,,,264.03,285.74,306.36,L8
2024-02-27 22:20:07+00:00,,235.48,,,,,231.465,236.97,246.03,302.23,236.84142857142857,240.38285714285715,244.11,213.815,248.12000000000003,263.558,284.905,301.9825,299.21999999999997,288.332,288.785,295.28333333333336,290.4042857142857,231.9,196.18999999999997,176.61333333333334,179.47166666666666,167.02166666666668,,278.79,271.15,262.995,263.975,280.6675,285.02250000000004,266.725,298.325,293.32,,,,,,L9
2024-03-22 22:19:42+00:00,,235.48,,,,,231.465,236.97,246.03,302.23,237.11,240.74875,244.21285714285713,213.9766666666667,248.11599999999999,256.08166666666665,283.17999999999995,296.402,296.0042857142857,288.62833333333333,289.41,295.27714285714285,289.68625000000003,231.9,196.6042857142857,177.32,179.88714285714286,167.49857142857144,,278.79,271.15,262.995,263.975,280.6675,285.02250000000004,266.725,298.325,293.32,,,,,,L8
2024-04-07 22:19:35+00:00,,212.885,,,,,231.465,236.97,246.03,302.23,237.80249999999998,241.4675,245.32142857142858,213.9766666666667,251.60399999999998,246.058,276.32714285714286,289.12399999999997,288.9614285714286,288.09714285714284,289.00875,294.41,287.6775,242.3975,202.23999999999998,178.44500000000002,180.86428571428573,168.66714285714286,,278.79,264.84,259.49333333333334,265.2033333333333,277.74666666666667,277.2633333333334,266.725,298.325,293.32,,,,,,L8
2024-07-20 22:19:26+00:00,,190.29,,,,,233.66500000000002,241.655,249.01,,240.87166666666667,240.19333333333336,243.042,214.45000000000005,255.084,230.91000000000003,273.58666666666664,281.594,283.33666666666664,293.20166666666665,287.1666666666667,293.3333333333333,288.646,240.57666666666668,209.8183333333333,178.60000000000002,181.38400000000001,170.79999999999998,,,,256.495,262.03,266.7666666666667,267.77,249.03,304.02,294.06,,,,,,L9
2024-08-13 22:19:38+00:00,,190.29,,,,,226.25,244.08,250.02,,238.29333333333338,237.33166666666668,239.58,214.3,247.712,220.41,279.472,271.46666666666664,276.07,282.8933333333334,285.82,293.8183333333333,288.2125,241.735,210.74666666666667,179.8925,181.87,171.14333333333335,,,,253.68,261.48,267.415,263.115,249.03,304.02,294.06,,,,,,L8
2025-01-04 22:20:02+00:00,,223.7,,,,,226.25,244.08,250.02,,232.07333333333335,230.43666666666664,229.85,210.73,236.8033333333333,218.54000000000002,271.96500000000003,247.73333333333335,247.9433333333333,248.16500000000005,286.81333333333333,289.49333333333334,304.88,,211.35,180.22,179.775,170.92999999999998,,,,,,253.67,250.18,,,,,,,,,L8
2025-01-12 22:20:09+00:00,,226.13,,,,,226.25,244.08,250.02,293.37,229.22,228.735,227.14,212.33499999999998,233.11249999999998,218.70000000000002,253.65333333333334,240.60000000000002,241.1775,246.00333333333333,280.0025,286.1125,288.08,,211.35,180.22,179.775,170.92999999999998,,,,,,253.67,250.18,,,,,,,,,L9
2025-01-20 22:20:01+00:00,,227.92,,,,,,,,292.26,219.385,223.075,221.40499999999997,212.50333333333333,223.475,217.94,236.15333333333334,229.0275,232.25,242.06333333333336,278.5425,284.665,283.02666666666664,,197.26333333333332,178.9766666666667,178.57666666666668,164.93999999999997,,,,,,,,,,,,,,,,L8
2025-03-25 22:19:39+00:00,,237.4275,,,,,,,,292.24333333333334,219.32,223.8775,218.43,213.2575,222.08999999999997,216.72750000000002,231.6875,228.78750000000002,231.57,242.0566666666667,274.42,278.9075,281.7875,,196.06333333333336,179.68000000000004,178.29333333333332,164.07666666666665,,,,,,,,,,,,,,,,L8
2025-04-10 22:19:34+00:00,,237.4275,,,,,,,,289.1375,216.93200000000002,221.344,218.07600000000002,213.2575,220.414,211.63400000000001,225.97199999999998,224.29000000000002,227.256,237.85500000000002,274.42,278.9075,281.7875,,196.06333333333336,179.68000000000004,178.29333333333332,164.07666666666665,,,,,,,,,,,,,,,,L8
