dates,satname,nzd0565-0000,nzd0565-0001,nzd0565-0002
2023-03-14 22:07:23.107000,L9,213.46,197.58,200.56
2023-03-21 22:13:07.064000,L9,204.65,188.10,191.06
2023-03-21 22:13:31.023000,L9,205.10,188.74,192.68
2023-03-22 22:07:04.713000,L8,168.26,23.15,188.18
2023-03-29 22:12:48.912000,L8,200.94,185.60,183.82
2023-03-29 22:13:12.871000,L8,201.06,185.96,183.89
2023-03-30 22:07:11.153000,L9,201.87,186.19,191.69
2023-04-06 22:12:57.203000,L9,200.66,180.55,186.00
2023-04-06 22:13:21.161000,L9,200.75,180.80,186.43
2023-04-14 22:12:57.887000,L8,199.95,183.73,182.88
2023-04-22 22:12:51.035000,L9,201.98,179.11,183.70
2023-04-22 22:13:14.998000,L9,202.02,179.13,183.72
2023-04-23 22:06:45.046000,L8,11.77,174.80,182.88
2023-05-16 22:12:16.239000,L8,207.87,181.61,187.48
2023-05-16 22:12:40.194000,L8,203.74,175.23,182.42
2023-05-24 22:12:29.077000,L9,205.64,173.55,187.88
2023-05-24 22:12:53.035000,L9,210.86,181.23,191.67
2023-06-01 22:12:19.164000,L8,10.43,178.65,184.71
2023-06-01 22:12:43.119000,L8,11.87,176.45,183.44
2023-06-02 22:06:41.744000,L9,207.37,175.71,192.08
2023-06-09 22:12:24.777000,L9,66.83,182.42,184.90
2023-06-09 22:12:48.736000,L9,11.12,185.01,185.27
2023-06-10 22:06:39.746000,L8,205.42,175.78,191.19
2023-07-03 22:12:39.306000,L8,205.90,174.12,184.21
2023-07-11 22:12:36.241000,L9,112.93,182.25,184.85
2023-07-20 22:06:49.934000,L9,11.92,166.60,191.69
2023-07-27 22:12:38.836000,L9,211.60,187.05,196.00
2023-07-27 22:13:02.799000,L9,211.42,187.07,195.86
2023-07-28 22:07:02.846000,L8,12.33,185.38,193.89
2023-08-05 22:06:59.027000,L9,132.16,182.41,194.84
2023-08-13 22:07:07.940000,L8,204.85,185.29,193.91
2023-08-20 22:12:59.423000,L8,135.05,183.75,183.48
2023-08-20 22:13:23.386000,L8,201.82,184.42,184.32
2023-08-21 22:07:04.005000,L9,200.49,184.77,185.70
2023-08-28 22:12:56.142000,L9,206.07,188.21,194.65
2023-08-28 22:13:20.105000,L9,201.33,181.40,190.72
2023-08-29 22:07:14.014000,L8,207.85,192.89,194.29
2023-09-06 22:07:14.613000,L9,,,155.10
2023-09-29 22:13:26.677000,L9,63.72,170.55,182.66
2023-09-30 22:07:21.548000,L8,198.10,178.07,191.50
2023-10-24 22:07:27.973000,L9,1.52,,
2023-10-31 22:13:09.706000,L9,186.66,167.42,180.18
2023-10-31 22:13:33.669000,L9,239.71,236.74,244.23
2023-11-09 22:07:24.721000,L9,199.77,187.17,191.31
2023-11-17 22:07:27.133000,L8,192.30,16.59,69.62
2023-11-24 22:13:15.871000,L8,201.18,188.15,189.65
2023-11-24 22:13:39.830000,L8,200.91,187.84,189.16
2023-11-25 22:07:32.484000,L9,207.02,198.40,204.95
2023-12-10 22:13:09.269000,L8,,,155.63
2023-12-10 22:13:33.227000,L8,185.66,180.82,179.25
2023-12-18 22:13:20.978000,L9,197.42,183.32,186.40
2023-12-18 22:13:44.941000,L9,196.07,181.90,183.95
2023-12-19 22:07:27.073000,L8,202.41,191.27,193.90
2024-01-03 22:13:39.786000,L9,196.51,187.24,183.99
2024-01-11 22:13:08.314000,L8,198.62,184.02,184.22
2024-01-11 22:13:32.277000,L8,198.34,184.14,184.61
2024-01-12 22:07:30.793000,L9,204.02,192.96,194.40
2024-01-28 22:07:30.090000,L9,215.94,194.06,197.95
2024-02-04 22:13:19.606000,L9,198.85,186.11,183.96
2024-02-04 22:13:43.561000,L9,198.82,186.27,184.04
2024-02-05 22:07:19.904000,L8,200.23,188.23,187.84
2024-02-12 22:13:06.098000,L8,196.89,187.17,183.00
2024-02-12 22:13:30.056000,L8,196.59,187.15,183.41
2024-02-20 22:13:07.958000,L9,198.08,183.34,184.10
2024-02-20 22:13:31.917000,L9,198.11,183.44,184.15
2024-02-21 22:07:17.333000,L8,202.05,191.25,191.50
2024-02-28 22:13:00.104000,L8,197.16,179.68,182.39
2024-02-28 22:13:24.063000,L8,196.95,179.78,182.57
2024-02-29 22:07:23.348000,L9,206.61,194.30,194.04
2024-03-15 22:12:49.841000,L8,210.17,194.05,197.47
2024-03-15 22:13:13.795000,L8,198.55,182.80,185.49
2024-03-16 22:07:23.404000,L9,209.96,195.18,200.25
2024-03-23 22:13:07.482000,L9,195.72,157.14,152.51
2024-03-23 22:13:31.441000,L9,71.96,148.39,145.42
2024-04-17 22:07:03.684000,L9,201.85,187.82,187.77
2024-05-02 22:12:20.382000,L8,202.59,177.77,185.08
2024-05-02 22:12:44.341000,L8,209.25,187.23,189.89
2024-05-03 22:06:49.872000,L9,209.70,192.06,197.81
2024-05-10 22:12:36.648000,L9,207.27,177.82,184.22
2024-05-10 22:13:00.607000,L9,208.12,178.84,184.83
2024-05-11 22:06:27.762000,L8,9.23,180.25,190.17
2024-05-26 22:12:24.082000,L9,132.27,178.22,182.63
2024-05-26 22:12:48.041000,L9,8.08,175.19,181.09
2024-06-03 22:12:05.524000,L8,207.52,174.51,183.08
2024-06-03 22:12:29.487000,L8,10.14,165.52,181.58
2024-06-04 22:06:35.804000,L9,204.39,144.15,182.25
2024-06-11 22:12:18.141000,L9,11.94,167.42,182.75
2024-06-11 22:12:42.100000,L9,9.26,182.46,184.16
2024-06-27 22:12:04.918000,L9,209.13,165.23,
2024-06-27 22:12:28.885000,L9,212.01,182.10,183.12
2024-06-28 22:06:31.354000,L8,9.98,180.31,193.61
2024-07-05 22:12:21.266000,L8,146.69,170.66,185.29
2024-07-05 22:12:45.229000,L8,150.96,170.78,185.33
2024-07-06 22:06:32.918000,L9,9.72,183.68,190.83
2024-08-06 22:12:33.326000,L8,212.71,184.16,191.28
2024-08-06 22:12:57.285000,L8,207.98,178.59,187.70
2024-08-23 22:06:59.383000,L9,198.39,174.16,181.62
2024-08-31 22:07:03.291000,L8,200.93,185.52,187.32
2024-09-24 22:07:01.359000,L9,202.58,188.19,186.35
2024-10-10 22:07:10.262000,L9,208.87,197.83,197.54
2024-10-18 22:07:18.673000,L8,199.73,187.10,187.90
2024-11-02 22:13:05.642000,L9,197.28,187.06,182.61
2024-11-02 22:13:29.609000,L9,198.27,188.07,183.64
2024-12-04 22:13:36.311000,L9,199.55,188.08,186.19
2024-12-05 22:07:21.239000,L8,209.37,197.23,204.44
2024-12-12 22:13:00.078000,L8,194.95,188.10,183.18
2024-12-13 22:07:21.847000,L9,202.05,194.71,192.42
2025-01-05 22:13:06.930000,L9,196.72,185.50,185.14
2025-01-05 22:13:30.889000,L9,199.67,189.11,188.50
2025-01-06 22:07:18.443000,L8,210.16,201.80,202.33
2025-01-13 22:13:30.339000,L8,197.46,183.75,184.81
2025-01-21 22:13:13.111000,L9,196.05,187.12,183.83
2025-01-21 22:13:37.070000,L9,195.89,187.02,183.63
2025-01-22 22:07:13.469000,L8,210.39,199.89,201.15
2025-01-30 22:07:20.065000,L9,195.13,190.24,137.18
2025-02-06 22:13:07.305000,L9,200.92,189.51,190.46
2025-02-07 22:07:17.137000,L8,201.45,188.94,190.20
2025-02-14 22:13:00.313000,L8,200.43,188.95,184.75
2025-02-14 22:13:24.276000,L8,199.33,187.88,183.88
2025-02-22 22:13:09.242000,L9,198.81,186.42,188.35
2025-02-22 22:13:33.201000,L9,206.11,193.13,195.66
2025-02-23 22:07:07.365000,L8,198.50,188.19,187.50
2025-03-02 22:12:52.152000,L8,197.08,183.58,184.54
2025-03-02 22:13:16.115000,L8,196.99,183.74,184.69
2025-03-10 22:13:04.148000,L9,197.11,180.91,185.26
2025-03-19 22:07:06.727000,L9,199.74,186.83,189.17
2025-03-26 22:12:53.328000,L9,205.39,186.10,187.18
2025-03-26 22:13:17.287000,L9,202.05,184.52,184.69
2025-04-11 22:12:53.551000,L9,202.60,182.05,186.17
2025-04-11 22:13:17.506000,L9,202.63,182.73,186.39
2025-04-12 22:06:48.304000,L8,200.42,181.87,188.61
2025-05-05 22:12:24.502000,L8,,,180.89
2025-05-06 22:06:54.456000,L9,203.30,185.40,191.02
2025-05-21 22:12:27.926000,L8,131.04,182.70,181.80
2025-05-21 22:12:51.885000,L8,12.07,177.81,181.00
2025-05-22 22:06:43.734000,L9,10.55,185.21,185.93
2025-05-29 22:12:27.625000,L9,199.67,170.49,180.67
2025-05-29 22:12:51.583000,L9,202.88,175.53,183.06
2025-05-30 22:06:42.533000,L8,200.08,171.55,184.40
2025-06-06 22:12:30.719000,L8,202.14,145.71,
2025-06-06 22:12:54.682000,L8,202.15,147.81,
2025-06-07 22:06:40.959000,L9,13.75,178.08,191.86
2025-06-14 22:12:35.113000,L9,9.45,184.95,187.03
2025-06-14 22:12:59.081000,L9,208.36,177.36,182.91
2025-06-22 22:12:43.606000,L8,209.98,180.60,183.99
2025-06-22 22:13:07.565000,L8,212.33,183.66,184.47
2025-06-23 22:06:54.196000,L9,208.38,183.24,194.89
2025-06-30 22:12:43.619000,L9,203.36,155.52,186.73
2025-06-30 22:13:07.586000,L9,205.99,169.74,189.60
2025-07-17 22:07:04.709000,L8,209.98,190.43,195.47
2025-07-24 22:12:53.821000,L8,8.33,173.06,194.30
2025-07-24 22:13:17.780000,L8,8.42,173.02,194.43
2025-07-25 22:07:06.294000,L9,10.31,187.27,192.25
2025-08-01 22:12:54.806000,L9,116.00,184.92,184.63
2025-08-01 22:13:18.765000,L9,134.43,184.91,184.52
2025-08-02 22:07:09.825000,L8,204.03,186.23,192.65
2025-08-09 22:13:01.398000,L8,210.23,183.80,192.42
2025-08-09 22:13:25.366000,L8,210.28,184.23,192.74
2025-08-10 22:07:16.143000,L9,9.19,186.63,193.16
2025-08-25 22:13:03.791000,L8,202.51,181.42,186.53
2025-08-25 22:13:27.754000,L8,202.93,182.14,186.81
2025-08-26 22:07:21.236000,L9,206.00,189.11,191.90
2025-09-10 22:13:08.201000,L8,200.20,184.23,185.91
2025-09-10 22:13:32.164000,L8,200.39,184.74,186.19
2025-09-18 22:13:37.653000,L9,196.98,184.45,183.21
2025-09-19 22:07:27.204000,L8,192.28,182.89,187.95
2025-09-26 22:13:14.966000,L8,197.94,179.63,185.83
2025-09-26 22:13:38.933000,L8,201.23,184.62,189.34
2025-10-04 22:13:17.983000,L9,202.51,188.26,189.10
