dates,satname,nzd0306-0000,nzd0306-0001,nzd0306-0002,nzd0306-0003,nzd0306-0004,nzd0306-0005,nzd0306-0006,nzd0306-0007,nzd0306-0008,nzd0306-0009,nzd0306-0010,nzd0306-0011,nzd0306-0012,nzd0306-0013,nzd0306-0014,nzd0306-0015,nzd0306-0023,nzd0306-0024,nzd0306-0025,nzd0306-0026,nzd0306-0027,nzd0306-0028,nzd0306-0029,nzd0306-0030,nzd0306-0031,nzd0306-0032,nzd0306-0033,nzd0306-0034,nzd0306-0035,nzd0306-0036,nzd0306-0037,nzd0306-0038,nzd0306-0016,nzd0306-0017,nzd0306-0018,nzd0306-0019,nzd0306-0020,nzd0306-0021,nzd0306-0022
2017-01-09 22:00:50.195000,L8,312.69,307.13,308.64,319.85,309.34,322.80,339.90,309.30,314.93,319.22,305.75,310.27,314.09,313.97,306.71,295.05,268.64,293.55,304.50,313.13,314.85,317.78,322.54,327.36,314.95,322.01,332.64,328.61,322.11,315.94,316.99,330.80,284.60,274.79,264.78,240.08,205.14,215.31,222.00
2017-01-25 22:00:44.753000,L8,392.86,386.06,385.48,359.68,367.82,373.94,387.97,385.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-03 21:54:29.385000,L8,314.92,308.80,313.17,314.50,310.84,314.16,319.47,309.84,310.53,319.82,311.84,315.12,315.82,314.89,310.92,300.36,280.69,298.41,314.51,318.87,320.11,324.32,325.13,331.52,319.21,329.72,327.45,320.89,315.63,316.35,314.70,325.72,288.96,280.97,267.93,240.71,212.23,226.61,233.58
2017-02-10 22:00:36.499000,L8,342.81,359.05,322.68,334.92,363.26,376.97,336.95,330.12,337.46,340.87,,,,,,,299.59,344.25,344.94,334.11,349.90,341.93,347.68,353.28,325.93,344.91,,,387.21,353.13,342.78,345.21,,,,,,,
2017-03-30 22:00:14.213000,L8,331.59,312.84,313.64,314.03,309.39,321.17,326.29,310.32,308.76,324.19,309.43,311.03,315.95,311.84,307.08,298.26,275.53,293.71,305.42,310.52,315.96,318.51,321.51,323.82,313.36,322.29,332.10,324.09,314.20,311.38,316.03,326.45,286.97,278.11,266.91,239.39,203.57,217.95,226.27
2017-04-08 21:53:59.259000,L8,307.18,297.35,301.66,302.11,295.87,306.51,309.62,297.17,295.01,308.58,291.45,298.74,298.98,289.22,285.81,262.01,253.68,266.88,277.76,287.38,292.13,292.96,300.28,306.01,283.61,298.54,302.74,304.00,291.24,,,,259.62,237.53,218.96,202.47,,,
2017-04-15 22:00:06.096000,L8,341.12,341.18,334.35,333.44,338.61,341.17,337.94,337.99,339.18,343.48,344.70,340.01,349.89,343.92,336.40,337.88,304.02,332.80,341.47,336.97,335.66,344.10,342.06,335.00,328.14,333.91,340.37,332.45,329.87,325.73,333.28,335.70,330.00,,297.39,276.18,201.58,226.62,250.05
2017-04-24 21:53:49.213000,L8,325.69,313.50,309.31,312.44,308.00,317.33,320.05,308.24,310.48,317.19,284.91,260.20,315.63,306.20,287.93,281.31,264.90,273.46,286.80,299.09,316.51,317.78,318.99,317.30,312.51,319.84,322.03,320.55,312.65,313.66,320.10,327.97,249.20,224.25,247.19,203.40,196.18,212.11,226.52
2017-05-01 21:59:55.729000,L8,295.73,293.77,296.19,290.92,274.90,,,,,,,,,,,,245.23,264.71,277.84,282.41,288.77,294.09,,,271.56,287.81,298.75,302.10,259.12,,,,,,,,,,
2017-06-11 21:54:09.489000,L8,295.80,296.97,296.58,291.68,,,,,,,,,,,,,252.89,267.25,284.32,271.34,302.29,297.29,302.72,308.33,280.79,307.47,304.29,308.76,282.77,,,,,,,,,,
2017-06-27 21:54:14.417000,L8,293.01,299.12,299.97,268.81,,,,,,,,,,,,,253.08,271.83,294.27,282.88,296.63,298.04,304.58,306.34,294.48,310.87,310.88,309.55,272.30,290.81,301.24,314.90,,,,,,,
2017-07-04 22:00:26.578000,L8,292.09,295.65,298.61,275.10,,,,,,,,,,,,,250.91,268.79,279.88,281.62,292.50,290.38,300.78,286.70,286.88,303.40,304.64,306.64,268.23,258.28,295.98,308.47,,,,,,,
2017-08-14 21:54:31.218000,L8,,,330.32,324.65,309.24,314.96,321.12,306.38,316.11,323.96,317.37,318.54,322.50,326.39,316.46,307.09,284.96,308.71,317.42,329.17,325.59,327.01,332.32,336.23,334.38,342.59,336.36,335.00,327.35,320.85,321.73,323.89,295.87,287.41,280.17,252.73,208.63,232.39,232.49
2017-08-21 22:00:43.875000,L8,,,304.42,296.63,291.47,296.92,304.40,286.93,271.22,297.79,271.72,294.66,287.83,272.26,269.17,262.09,257.59,277.61,297.95,296.31,306.52,305.54,308.86,315.63,302.16,313.54,311.40,310.50,302.19,297.93,299.90,309.46,236.55,200.43,,,185.15,199.36,212.90
2017-09-22 22:00:49.855000,L8,332.88,311.62,318.55,310.69,308.43,316.00,322.30,308.91,305.09,324.00,311.86,311.95,311.55,306.02,305.92,297.13,285.53,297.68,304.53,306.58,321.81,314.45,305.45,340.38,311.30,334.36,329.71,340.95,321.82,319.08,323.27,329.55,288.98,282.23,272.24,247.20,203.75,231.87,234.52
2017-10-01 21:54:42.738000,L8,332.39,320.33,317.73,313.24,311.22,320.28,327.53,311.40,310.16,323.75,312.03,313.07,314.46,311.78,308.74,299.92,276.58,297.69,313.74,312.53,328.47,337.41,326.08,336.25,318.00,330.54,332.35,330.61,316.89,318.67,321.05,327.81,290.14,283.04,272.43,244.47,198.34,229.06,234.53
2017-12-04 21:54:37.226000,L8,318.28,308.40,311.83,312.80,310.29,317.71,322.34,310.19,308.97,319.18,310.21,313.50,313.76,310.65,305.91,296.41,264.64,289.10,301.57,305.15,312.32,313.32,316.76,318.12,309.85,315.84,319.88,320.37,309.98,311.93,309.03,325.34,284.66,276.58,260.52,236.40,193.27,209.90,225.45
2017-12-11 22:00:48.493000,L8,319.01,309.57,312.51,314.08,313.53,319.89,324.70,310.88,309.94,322.28,310.56,314.36,314.12,311.53,306.46,296.21,267.79,291.66,302.88,306.88,313.59,314.69,322.13,327.87,311.71,322.66,325.37,323.15,312.44,311.87,315.44,326.50,285.75,277.04,263.19,240.44,202.54,212.57,220.22
2017-12-20 21:54:40.369000,L8,316.34,319.09,323.54,322.38,325.29,332.45,331.90,327.82,322.37,332.84,311.94,330.22,317.82,318.26,305.57,296.09,266.65,289.11,301.89,306.06,312.33,315.08,324.08,329.98,312.51,338.41,333.46,327.60,316.58,312.15,312.78,331.23,283.48,275.74,262.70,235.73,204.03,222.01,227.06
2018-02-22 21:54:13.622000,L8,314.67,311.67,311.30,314.53,311.92,321.74,325.34,311.24,313.21,321.92,313.97,316.47,316.71,314.23,309.42,299.99,271.92,293.86,303.12,308.83,315.60,316.45,320.41,322.33,310.79,320.52,315.35,319.31,313.92,308.16,311.86,327.02,288.07,281.01,265.59,236.76,206.65,219.12,232.36
2018-03-10 21:54:04.984000,L8,322.87,316.51,317.04,321.79,322.40,325.80,332.19,322.21,318.97,327.93,315.98,329.23,320.87,322.44,311.94,303.28,278.09,294.27,306.86,309.82,321.93,331.40,325.01,332.57,320.47,332.44,334.75,333.32,322.49,314.65,318.02,335.01,292.36,281.45,268.17,243.66,195.52,224.69,234.84
2018-03-26 21:53:57.680000,L8,322.92,312.61,312.96,318.31,316.68,323.03,329.19,313.79,314.13,323.54,316.06,319.06,319.10,315.41,311.68,302.40,274.88,294.13,306.19,310.09,317.80,319.62,322.66,327.61,314.29,321.71,330.37,325.50,315.05,312.25,315.96,332.36,290.80,280.96,268.67,241.53,198.82,219.11,233.21
2018-04-11 21:53:49.309000,L8,330.74,321.89,318.82,325.25,325.53,329.19,332.75,323.23,327.79,329.90,317.57,330.07,328.17,323.39,317.80,306.89,281.89,298.81,310.84,311.37,319.23,336.03,325.45,333.21,320.72,330.25,337.05,332.70,324.78,319.84,322.75,336.05,295.75,283.78,269.62,243.81,194.37,222.36,234.48
2018-04-18 21:59:55.573000,L8,357.74,343.10,342.07,356.69,355.18,353.52,347.11,344.61,350.48,354.28,357.64,360.04,354.92,360.04,365.19,356.84,,359.55,353.02,363.68,358.11,362.86,356.46,357.55,350.33,354.31,350.26,355.43,348.42,351.45,345.41,344.57,,,,,,,
2018-06-14 21:53:21.713000,L8,330.39,316.69,317.19,317.57,318.96,322.69,327.00,312.25,318.94,325.34,312.99,324.35,322.98,320.01,312.89,302.70,275.94,301.97,311.27,308.28,320.29,313.91,324.70,324.01,311.85,320.67,322.17,320.59,321.60,311.66,315.35,327.88,293.43,283.41,270.78,244.24,198.35,218.86,229.41
2018-07-16 21:53:39.240000,L8,,,,,,,,,,,,,,,,,249.57,269.28,282.06,280.62,289.34,292.00,,,,,,,,,,,,,,,,,
2018-07-23 21:59:52.623000,L8,330.84,315.24,311.85,311.19,307.03,314.71,322.49,307.35,306.89,320.37,309.28,315.87,317.57,310.35,311.29,298.79,273.15,299.72,314.52,310.84,321.40,317.62,334.51,332.55,328.44,336.88,332.00,332.29,321.15,322.13,336.10,334.62,286.15,280.45,270.33,240.50,194.38,216.10,224.18
2018-08-01 21:53:46.752000,L8,330.31,321.02,315.88,313.74,311.09,320.36,326.23,310.14,314.26,324.57,311.45,315.09,320.21,312.07,311.33,300.96,277.22,299.97,312.92,313.63,320.47,324.06,324.87,326.90,315.09,328.95,329.76,327.21,316.64,317.30,319.60,333.05,290.49,282.93,270.65,244.71,197.36,221.14,230.46
2018-08-08 22:00:01.706000,L8,309.10,294.50,296.69,276.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24 22:00:09.684000,L8,336.64,325.11,319.99,317.65,317.83,325.34,328.21,318.05,321.74,327.07,316.30,322.01,321.22,313.93,312.43,304.02,277.43,307.48,317.39,329.97,327.19,324.78,327.08,333.97,318.82,335.08,338.44,330.81,317.56,319.59,321.81,336.86,293.14,283.25,276.71,247.36,196.16,227.09,230.08
2018-09-02 21:54:02.263000,L8,344.22,333.56,339.17,330.34,327.79,325.14,333.93,324.90,332.32,330.81,341.47,341.18,346.20,342.58,338.10,329.86,334.95,334.35,322.14,327.61,343.06,352.58,344.15,349.11,332.94,339.08,340.03,337.98,332.99,324.93,327.58,330.39,327.53,,,,,,
2018-09-09 22:00:15.248000,L8,337.89,327.25,318.92,318.66,317.54,323.67,326.75,320.03,320.97,327.27,318.43,319.65,317.47,312.45,309.21,300.88,276.48,311.19,319.95,323.71,327.09,328.62,338.88,332.13,319.62,337.74,336.89,331.68,320.48,323.53,327.13,339.01,290.66,283.75,273.75,246.78,196.92,218.49,224.46
2018-10-04 21:54:14.507000,L8,331.33,321.70,311.92,313.46,313.12,318.88,325.62,313.11,315.03,324.39,314.03,317.35,316.16,314.50,309.41,298.33,270.87,300.98,308.02,309.65,318.81,317.89,325.05,329.57,317.25,321.93,329.88,325.41,314.72,317.30,319.69,332.16,287.24,278.72,267.63,241.49,194.66,208.38,213.93
2018-10-20 21:54:20.636000,L8,329.10,320.25,311.48,312.09,309.67,316.15,322.01,310.44,310.09,322.00,310.78,314.80,314.30,310.86,307.11,296.02,265.06,290.16,304.42,304.83,314.80,314.85,319.46,324.20,310.20,315.27,324.27,320.93,309.87,310.47,316.10,330.25,284.57,274.65,265.15,239.12,197.54,209.25,212.35
2018-11-05 21:54:24.009000,L8,333.44,322.30,315.36,317.61,314.33,322.08,325.84,319.32,318.63,326.98,315.50,320.32,316.63,312.76,309.86,298.55,266.92,294.84,310.76,315.54,317.83,317.69,325.93,329.34,317.32,329.12,329.96,325.16,315.21,316.38,323.05,331.41,287.56,279.59,267.21,241.85,201.79,217.20,214.78
2018-11-12 22:00:35.361000,L8,328.21,315.49,314.02,317.36,313.57,319.98,330.82,325.67,313.34,324.71,312.98,315.52,315.69,314.71,309.91,296.76,264.16,289.62,302.08,308.54,316.03,315.69,319.59,319.64,311.77,319.20,321.55,319.25,311.09,313.36,316.78,325.29,285.80,277.02,266.26,241.19,197.61,202.44,214.20
2018-12-07 21:54:21.936000,L8,338.65,330.12,322.75,334.12,329.71,337.24,334.14,326.86,331.55,336.66,329.77,333.75,328.13,330.46,325.74,304.05,272.74,298.35,309.06,328.51,324.96,317.81,326.13,330.15,318.98,334.83,332.09,335.11,316.70,326.24,325.62,333.64,289.31,281.68,268.36,245.30,199.65,219.51,221.74
2018-12-14 22:00:31.254000,L8,327.35,324.65,316.71,319.10,315.45,323.49,328.19,322.01,318.37,326.50,315.04,316.41,316.97,313.85,307.77,296.87,263.17,288.71,303.97,307.50,316.80,313.69,317.73,321.84,310.18,319.72,317.61,318.18,309.36,306.43,308.70,323.77,286.17,276.74,264.40,239.66,195.89,218.38,215.00
2019-01-08 21:54:19.848000,L8,322.83,326.63,316.22,321.39,316.88,322.82,334.85,326.90,319.09,330.40,314.88,319.16,318.75,315.03,309.05,297.89,269.29,291.31,303.78,307.79,318.30,315.66,321.90,323.23,310.29,319.36,324.38,319.69,312.40,309.29,310.25,330.00,287.47,279.37,267.18,241.37,196.57,206.96,216.16
2019-01-24 21:54:15.958000,L8,,296.30,312.93,308.74,303.37,308.44,324.25,318.33,311.79,320.14,312.06,324.39,313.94,312.00,302.87,293.88,264.89,289.29,303.84,313.39,309.04,316.40,311.76,322.45,315.90,320.85,325.94,319.56,308.66,306.94,312.59,327.28,280.78,275.90,260.19,226.51,206.30,224.16,219.32
2019-01-31 22:00:25.273000,L8,319.75,319.20,314.06,326.67,315.35,324.49,330.54,317.28,312.65,324.03,314.18,318.71,316.86,312.67,306.45,296.61,268.05,291.11,305.31,309.24,315.96,315.58,321.38,322.51,309.91,318.21,317.95,321.30,311.95,310.77,313.70,332.61,283.52,274.02,261.00,235.79,196.83,204.50,212.61
2019-02-09 21:54:13.722000,L8,317.88,311.99,312.08,314.63,311.67,316.43,320.70,310.20,309.66,320.95,311.57,314.83,314.04,310.65,305.95,295.02,265.26,289.50,299.66,304.43,311.40,313.56,316.23,318.19,308.64,313.64,317.02,318.63,309.94,307.71,312.11,325.66,283.64,274.09,259.56,235.08,200.56,205.46,210.83
2019-02-16 22:00:23.352000,L8,321.26,316.65,314.11,317.93,311.71,320.23,328.47,314.04,311.03,320.58,314.39,328.03,317.02,315.89,309.46,298.58,280.59,297.22,305.89,308.96,325.44,336.84,323.82,328.70,316.21,338.47,335.67,338.53,332.02,346.74,323.78,331.78,287.51,278.59,261.31,234.05,205.34,223.03,223.71
2019-02-25 21:54:10.323000,L8,347.15,341.73,337.73,342.81,330.00,338.32,340.12,340.11,340.35,342.91,351.06,353.97,353.40,348.35,341.81,342.72,333.00,332.20,337.99,343.74,345.10,347.78,349.22,352.91,336.33,344.12,339.68,352.04,341.09,346.30,344.48,342.46,331.58,,,,,,
2019-03-04 22:00:18.869000,L8,320.38,313.18,316.50,321.87,317.97,328.34,328.80,320.66,309.46,325.14,315.96,321.27,319.55,312.81,309.55,298.51,269.43,294.43,305.06,309.36,315.31,316.95,321.25,319.09,311.33,339.12,328.21,323.21,312.16,309.59,314.43,333.57,287.78,277.71,265.52,237.64,197.32,220.25,211.02
2019-05-16 21:54:03.824000,L8,,,,,,,,,290.22,293.44,275.97,297.98,297.38,283.02,278.83,262.13,,270.05,279.37,284.35,298.77,293.68,300.18,305.91,284.44,301.51,303.04,305.54,265.07,257.10,294.97,310.23,240.80,237.51,219.45,201.99,,,
2019-05-23 22:00:18.688000,L8,,,,,,,,,,,,,,,,,,266.61,279.12,282.24,294.04,292.65,298.84,289.96,268.64,298.35,300.73,302.84,258.33,,,,,,,,,,
2019-06-08 22:00:26.359000,L8,,,,,,,,,,,,,,,,,,270.66,278.45,284.47,292.99,291.74,,,265.59,298.83,302.02,302.84,260.85,,294.87,306.94,,,,,,,
2019-07-10 22:00:35.303000,L8,,,,,,,,,,,,293.79,291.72,280.04,265.13,260.53,237.65,272.06,281.89,286.82,295.20,292.60,302.79,305.81,283.84,301.81,306.60,305.33,289.01,254.10,293.58,306.62,,,,,,,
2019-07-26 22:00:40.154000,L8,,,,,,,,,,,,,,,,,,265.84,272.99,266.19,284.89,290.54,236.84,305.94,266.11,295.98,302.46,,,,,,,,,,,,
2019-08-04 21:54:33.055000,L8,337.67,332.94,326.19,353.21,330.38,325.18,331.79,,,,380.23,342.38,339.22,334.16,335.08,330.59,302.61,324.42,323.31,324.03,328.99,339.17,333.33,332.20,327.68,341.33,334.73,337.67,334.41,331.12,327.81,335.59,314.76,307.68,302.25,,256.91,237.11,249.06
2019-08-27 22:00:50.444000,L8,338.38,325.40,321.76,324.84,331.28,331.54,332.94,326.35,325.50,331.37,318.17,331.12,336.51,325.89,318.77,308.66,287.99,315.22,319.96,331.29,331.80,334.67,335.44,333.11,323.35,342.14,339.60,334.53,328.48,324.99,328.61,335.79,296.54,284.26,275.47,248.71,199.61,227.60,229.75
2019-10-07 21:54:50.962000,L8,332.44,319.14,316.53,317.69,316.56,321.28,326.74,312.16,313.44,326.07,313.26,316.40,315.61,312.33,308.82,296.81,265.77,294.40,311.44,318.40,318.94,314.67,320.35,327.35,311.35,322.20,324.24,321.34,313.26,309.95,315.88,326.48,286.16,276.95,268.08,241.19,195.06,222.86,210.63
2019-10-23 21:54:52.208000,L8,340.28,326.60,328.64,333.30,331.21,330.40,333.18,327.64,324.94,329.89,317.62,332.55,322.61,322.97,321.50,304.84,272.01,308.08,319.01,329.36,327.99,326.01,328.58,332.73,320.97,339.13,333.43,330.90,321.41,321.31,323.11,332.13,295.22,285.20,271.89,245.89,198.50,224.36,232.11
2019-10-30 22:01:02.711000,L8,356.88,352.96,348.21,351.26,345.08,344.04,345.31,337.82,342.48,354.23,356.99,360.07,352.36,344.73,343.98,336.77,308.68,335.60,338.84,337.59,346.51,343.75,341.86,349.91,345.49,346.91,340.44,342.51,336.61,333.88,339.19,341.89,331.44,,,,,,
2019-11-08 21:54:50.637000,L8,345.90,337.25,331.62,342.67,333.06,342.62,343.19,335.34,337.39,342.88,346.68,342.73,350.32,339.50,328.60,308.72,272.53,312.11,325.06,331.41,329.95,342.14,338.53,332.76,323.51,339.55,339.33,336.75,324.78,325.83,328.36,335.97,296.58,289.44,277.40,253.10,197.77,228.50,234.93
2019-12-10 21:54:46.808000,L8,327.47,324.47,318.03,324.23,317.61,325.06,330.18,323.08,317.19,325.76,319.89,319.87,319.28,316.93,311.90,301.01,264.40,295.20,306.80,311.91,316.84,315.41,319.22,326.22,316.19,326.10,324.58,326.55,325.96,318.61,322.86,332.12,290.54,279.23,265.57,240.61,198.87,225.79,228.75
2019-12-26 21:54:43.314000,L8,338.34,331.85,324.56,335.55,328.34,337.49,337.57,332.89,326.35,338.23,318.32,329.26,327.15,334.07,319.38,301.15,267.92,294.59,307.86,330.19,326.23,319.08,325.12,328.45,320.88,336.23,332.08,331.86,323.86,323.54,329.91,345.24,288.73,281.14,267.34,245.39,205.05,227.89,230.46
2020-01-02 22:00:51.777000,L8,319.71,312.36,311.17,316.77,313.77,321.88,326.05,313.01,312.83,324.52,316.47,318.59,317.31,314.70,309.13,298.21,263.73,294.66,303.98,307.34,314.98,314.65,314.74,322.42,313.32,317.47,318.54,319.04,313.25,310.01,314.94,325.84,287.08,278.78,263.90,242.57,196.58,225.04,226.38
2020-01-11 21:54:39.654000,L8,313.35,308.13,308.28,315.07,309.78,321.54,326.33,311.04,307.43,317.57,307.47,312.43,312.47,314.13,303.13,291.23,252.99,277.42,299.66,295.95,312.36,307.56,305.26,316.06,307.60,305.32,322.75,317.51,309.25,310.94,310.67,327.89,279.05,268.97,255.63,232.62,195.24,225.77,226.58
2020-01-27 21:54:35.181000,L8,315.45,310.68,309.65,314.34,311.41,320.05,326.15,311.74,312.25,322.89,314.28,318.63,316.28,314.88,309.66,299.92,261.36,295.10,306.61,311.33,316.53,314.65,316.23,321.88,315.33,358.08,328.40,320.70,311.68,310.14,314.72,326.25,288.69,278.69,264.19,239.84,198.34,227.68,227.86
2020-02-19 22:00:40.027000,L8,312.96,306.91,308.94,313.36,308.44,316.27,317.33,308.28,305.14,317.78,307.93,312.40,311.67,308.75,304.65,293.94,252.73,,,,,316.15,316.45,272.05,295.34,315.97,323.93,318.81,267.54,297.05,305.40,329.40,281.83,270.89,259.43,233.90,199.10,230.07,228.43
2020-03-15 21:54:19.505000,L8,,,,,,,,,,380.68,318.59,316.99,316.93,314.17,306.47,295.77,255.06,284.30,284.64,289.93,315.09,348.70,342.66,325.94,322.20,327.97,328.15,326.24,315.07,313.14,319.83,329.90,266.77,275.14,263.19,254.52,197.50,228.16,238.34
2020-03-31 21:54:10.154000,L8,321.59,304.27,310.89,311.99,307.85,314.19,318.44,309.19,307.90,321.01,311.97,315.79,314.54,313.86,311.64,300.86,256.70,296.84,306.35,286.68,,,,265.42,278.47,318.18,313.09,310.72,252.61,,,,287.30,277.41,266.02,234.67,210.46,225.88,224.84
2020-04-16 21:54:03.603000,L8,316.28,307.88,311.07,315.63,313.50,316.44,326.81,315.19,313.94,321.28,314.22,319.30,317.34,315.77,321.04,320.74,299.07,330.32,337.05,360.60,359.97,372.10,361.40,366.30,334.93,360.04,364.89,349.87,368.97,,,,302.71,300.84,303.77,285.45,206.65,231.21,279.71
2020-04-23 22:00:11.077000,L8,341.02,327.80,332.68,331.69,331.93,334.75,332.06,328.10,337.10,344.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09 22:00:02.918000,L8,305.19,307.04,308.66,307.44,301.83,308.27,312.18,297.86,295.37,300.86,292.24,304.86,304.08,299.83,299.08,278.83,251.54,277.36,294.05,284.92,287.97,296.71,304.08,283.93,246.58,,,,,,,,,,199.02,221.78,187.77,208.60,207.56
2020-06-03 21:54:00.263000,L8,326.96,318.37,315.60,314.72,310.71,318.52,324.63,310.06,318.14,325.04,309.56,313.54,317.77,311.83,314.25,300.93,295.77,300.37,320.35,324.05,328.61,335.67,325.15,328.30,322.91,336.74,340.82,333.24,321.43,320.39,339.34,,290.50,285.13,271.93,248.02,195.38,218.95,229.86
2020-06-10 22:00:15.501000,L8,,,,,,,,,,,,,,,,,,265.34,278.93,284.27,294.03,291.80,299.22,291.58,290.82,305.38,305.46,,,,,,,,,,,,
2020-07-28 22:00:35.385000,L8,329.53,310.42,309.97,309.47,306.03,314.39,316.83,304.77,302.56,316.11,303.17,308.46,313.36,305.37,306.48,296.28,284.04,294.98,313.49,314.71,324.40,323.84,321.99,329.77,317.20,326.35,330.06,327.91,319.58,315.74,321.04,330.80,285.06,280.34,268.14,239.11,195.44,224.94,230.82
2020-08-29 22:00:47.583000,L8,337.19,322.84,316.37,317.75,308.06,317.55,318.41,308.20,307.86,323.17,308.12,308.93,312.16,307.35,309.53,298.85,270.86,293.77,307.80,344.15,352.52,347.79,346.19,325.12,313.80,342.23,333.28,321.27,315.77,315.21,329.31,328.51,287.14,283.43,270.35,241.37,195.87,225.25,228.24
2020-09-07 21:54:40.584000,L8,333.29,313.93,311.51,312.85,308.04,313.52,318.03,306.99,310.72,320.01,311.83,313.01,316.30,312.26,311.05,300.72,273.65,296.06,307.92,309.90,317.45,316.71,320.07,327.10,312.92,328.74,329.80,320.07,313.17,308.69,315.86,327.45,290.52,282.20,271.55,245.18,197.45,224.72,227.56
2020-09-14 22:00:53.882000,L8,335.28,324.89,311.11,310.66,305.65,316.90,317.94,307.63,309.22,319.45,310.84,310.25,313.71,310.54,308.75,298.43,273.59,293.17,306.96,310.46,315.95,314.76,318.07,318.78,309.44,338.48,332.16,319.31,311.65,308.11,314.95,327.10,286.18,280.70,268.65,240.23,195.99,223.60,230.14
2020-09-30 22:00:57.970000,L8,339.96,325.67,320.86,325.39,323.85,325.81,329.22,323.55,323.20,328.72,314.82,317.19,316.49,314.55,311.31,300.72,275.86,296.23,309.94,310.52,317.43,337.01,323.44,334.35,322.60,339.42,337.27,332.20,316.11,315.78,324.43,333.53,289.57,283.69,271.76,246.05,197.21,220.71,233.27
2020-10-25 21:54:48.210000,L8,,,,,,,,,,,,,,,,,257.80,288.75,302.04,311.43,313.70,311.79,318.34,378.08,,,344.24,322.17,314.77,319.41,394.59,,314.00,278.11,262.64,234.09,189.69,200.74,212.77
2020-11-26 21:54:48.737000,L8,337.21,326.21,315.78,320.85,317.51,326.01,328.60,312.89,311.44,324.96,314.09,315.22,315.35,312.65,309.38,299.11,280.50,295.93,307.90,320.05,321.16,318.90,323.97,328.26,319.76,336.87,329.75,324.98,314.17,314.17,318.34,333.10,295.33,285.44,267.94,240.16,203.78,222.48,229.68
2021-01-04 22:00:54.521000,L8,330.56,324.42,306.86,320.98,310.43,316.21,317.44,319.12,312.49,321.70,316.04,313.20,315.00,313.00,310.23,297.96,278.20,297.57,308.87,312.52,322.13,321.88,318.90,325.16,315.73,327.32,325.00,324.75,315.40,315.89,318.19,332.25,290.44,285.74,268.75,245.40,201.13,218.67,227.97
2021-01-13 21:54:39.552000,L8,333.39,330.86,305.99,311.91,306.58,311.60,314.52,306.44,308.13,317.45,311.95,309.84,312.90,309.74,307.95,296.99,271.49,294.38,306.06,309.95,316.70,318.43,314.43,320.50,314.67,322.12,322.00,321.51,314.17,315.66,316.57,342.52,286.21,280.70,266.10,241.50,202.36,223.11,230.10
2021-02-21 22:00:41.462000,L8,320.09,302.64,305.62,310.30,310.88,312.10,316.85,305.95,308.12,318.31,313.83,312.27,315.43,311.14,311.04,299.06,269.74,298.19,306.34,311.56,317.58,316.77,319.55,326.17,314.90,329.18,325.07,320.15,315.19,318.61,323.22,338.61,288.10,282.61,268.58,243.42,199.52,224.99,232.16
2021-03-02 21:54:26.603000,L8,324.30,316.91,313.24,318.66,321.36,319.66,322.73,327.89,334.44,331.95,314.76,313.75,317.33,313.94,311.28,301.43,273.87,297.26,305.97,335.42,339.53,338.24,329.41,350.61,322.47,339.08,336.59,331.65,328.38,326.05,330.69,334.16,291.30,283.73,272.41,247.32,218.17,230.12,232.80
2021-03-25 22:00:27.214000,L8,325.51,318.25,307.74,311.88,308.82,318.77,322.64,309.58,310.23,319.27,314.38,313.84,316.74,312.11,311.91,299.27,276.86,299.77,312.13,317.09,324.99,320.49,321.18,326.21,314.14,326.89,332.22,321.58,316.72,316.42,322.25,335.94,289.17,283.12,272.32,245.12,208.47,227.14,229.23
2021-04-03 21:54:14.042000,L8,326.70,313.10,308.61,313.53,309.99,316.99,319.28,309.19,311.99,318.88,315.90,317.90,320.06,316.16,316.22,302.10,290.13,301.14,310.07,318.28,327.43,327.43,322.86,329.73,314.60,331.04,327.70,324.40,321.10,320.05,325.01,330.36,293.65,288.67,274.07,246.63,208.27,224.36,231.12
2021-05-05 21:53:57.658000,L8,332.53,309.47,309.21,314.41,310.34,317.92,326.14,308.44,316.44,321.50,314.83,315.97,322.80,314.23,313.06,303.12,275.02,299.75,311.86,312.64,325.20,323.39,322.03,329.88,361.37,359.11,346.23,335.61,340.65,338.09,339.56,340.40,294.14,285.38,275.52,249.22,213.68,226.17,230.71
2021-05-12 22:00:12.785000,L8,318.12,304.04,302.56,304.54,302.52,304.65,312.55,300.72,291.12,,,,,,,,266.84,290.64,305.44,306.69,314.13,302.13,309.45,316.49,297.96,287.88,305.57,,,,,,282.14,275.16,260.39,233.79,194.55,212.39,225.63
2021-05-21 21:54:07.738000,L8,,,,,,,,,,,,,,,,277.27,271.22,291.94,306.98,307.07,315.32,314.18,312.50,,,,,,,,,,278.95,268.04,266.42,241.68,210.30,215.90,226.72
2021-07-08 21:54:22.850000,L8,328.22,318.18,311.59,312.42,308.20,316.33,323.51,308.58,313.70,322.29,311.57,314.52,322.29,313.38,313.76,301.16,283.35,301.83,316.47,317.19,324.58,333.93,325.44,330.10,320.33,341.38,345.07,325.97,326.81,334.91,345.46,342.78,292.33,287.39,278.71,245.52,197.09,222.79,232.43
