dates,satname,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0004,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0028,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0033,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,nzd0310-0091,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0023,nzd0310-0034,nzd0310-0035,nzd0310-0036,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0042,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0138,nzd0310-0139,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0171,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0079,nzd0310-0080,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0123,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0134,nzd0310-0135,nzd0310-0137,nzd0310-0005,nzd0310-0006,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0071,nzd0310-0072,nzd0310-0085,nzd0310-0089,nzd0310-0090,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0065,nzd0310-0066,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0049,nzd0310-0058,nzd0310-0059,nzd0310-0136,nzd0310-0014,nzd0310-0015
2014-03-06 22:01:13.234000,L8,320.98,301.77,264.00,275.36,246.90,264.64,264.99,276.38,243.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.45,294.43,305.32,305.39,293.39,268.32,270.97,262.27,269.75,270.90,274.05,257.66,266.74,267.40,271.61,,,,,,263.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.08,269.56,291.39,248.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-02 21:54:10.285000,L8,312.64,294.80,259.88,233.68,206.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.25,304.04,295.61,265.52,251.61,248.73,251.03,251.39,256.41,255.51,243.09,244.90,253.21,253.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-09 22:00:15.454000,L8,316.36,291.47,261.00,240.92,215.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.85,275.05,355.26,,,,260.12,294.60,310.48,304.41,278.94,257.99,251.06,253.58,257.09,258.72,307.33,301.59,345.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-18 21:53:59.589000,L8,314.19,292.32,263.14,237.22,210.39,261.89,253.78,274.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.58,290.37,302.53,294.66,265.32,253.24,249.75,250.65,251.48,258.44,258.66,242.70,246.65,257.52,261.50,,,,,,255.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-25 22:00:10.718000,L8,313.87,292.90,258.38,242.03,214.97,262.03,267.21,284.04,245.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.28,296.45,311.76,303.17,279.85,259.37,252.58,258.01,263.25,273.44,275.66,264.63,272.44,277.18,284.72,,,,,,264.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-19 21:54:11.305000,L8,314.49,297.42,261.47,238.36,216.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.35,291.27,308.29,296.66,270.03,253.62,248.81,253.78,258.59,261.99,259.35,252.31,257.06,266.46,288.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-05 21:54:17.655000,L8,317.07,294.99,261.71,246.28,216.26,260.94,268.24,283.88,243.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.32,296.42,310.09,299.91,271.69,256.70,250.69,257.21,260.34,263.68,267.85,249.41,258.73,264.71,267.63,,,,,,258.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-12 22:00:31.114000,L8,311.49,291.91,254.68,231.35,212.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.66,299.35,290.79,261.14,247.25,244.00,248.47,253.49,256.15,254.26,237.90,243.59,254.01,257.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13 22:00:42.730000,L8,316.04,294.01,262.76,248.38,214.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.50,299.80,310.94,300.37,278.06,259.09,266.35,258.26,267.17,268.47,273.28,265.65,268.19,264.23,266.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-07 21:54:36.706000,L8,309.92,288.61,259.13,233.68,205.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.45,290.35,307.87,296.19,269.19,254.58,249.90,252.86,255.83,258.01,257.85,248.71,252.32,252.99,255.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-23 21:54:33.372000,L8,314.03,291.04,256.21,237.28,206.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.88,297.46,307.18,296.99,268.29,257.47,251.19,254.40,260.72,260.44,267.60,250.05,256.64,274.53,274.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25 21:54:40.727000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.11,290.60,304.62,294.77,268.87,256.86,250.45,253.60,258.15,257.91,256.45,240.46,251.75,250.15,254.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.84,204.80,,,,,,,,,,,,,,,
2014-11-01 22:00:50.529000,L8,308.80,287.14,257.50,233.89,205.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.51,293.38,307.23,297.58,271.58,258.17,251.71,256.17,260.47,262.52,268.00,243.65,257.07,253.14,256.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17 22:00:50.637000,L8,329.32,300.90,265.17,246.67,239.34,280.44,279.64,286.20,253.98,254.61,244.67,240.61,223.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.14,269.01,303.05,314.46,302.80,292.70,278.32,278.22,274.27,286.94,278.06,282.30,267.16,280.14,289.63,293.25,,,,,,273.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.90,247.38,257.68,258.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04 22:00:41.874000,L8,313.67,288.69,259.75,235.61,206.50,271.44,276.35,279.13,251.21,248.33,247.26,240.87,219.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.98,302.15,317.58,303.46,275.99,257.10,255.78,258.83,290.54,268.92,267.78,244.85,289.40,299.51,275.90,,,,,,273.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.58,245.88,261.81,260.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20 22:00:37.655000,L8,351.33,301.37,262.94,239.99,213.61,276.04,281.39,279.97,254.39,237.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.85,302.45,316.98,299.18,273.39,258.06,255.40,286.17,285.62,289.06,293.70,262.72,268.35,272.53,270.15,,,,,,273.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.16,244.44,260.75,262.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03 21:53:50.839000,L8,315.54,291.67,262.75,243.81,213.66,266.68,274.39,281.50,251.31,243.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.28,295.03,316.56,301.60,274.37,257.61,251.81,256.55,258.35,259.96,257.98,241.73,289.26,293.90,296.97,,,,,,280.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.77,266.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-19 21:53:50.674000,L8,314.66,289.94,263.34,243.16,215.28,270.87,285.88,280.66,252.13,245.62,246.65,233.70,233.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.94,290.34,311.15,298.05,267.00,254.16,250.36,252.72,258.46,259.62,259.37,251.36,253.81,257.78,259.98,,,,,,272.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.44,263.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05 21:53:36.670000,L8,312.64,288.80,260.95,240.96,212.08,261.45,267.81,278.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.67,296.01,311.39,301.57,267.27,255.46,251.55,254.26,253.84,258.11,259.07,249.58,256.14,255.94,255.85,,,,,,264.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.52,255.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12 21:59:40.983000,L8,316.45,297.60,264.44,245.36,215.62,264.47,281.67,282.83,255.52,246.34,254.72,249.90,228.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.46,302.87,317.29,306.06,273.31,258.52,256.65,259.47,260.44,263.05,262.60,255.01,256.13,258.35,265.53,,,,,,279.46,,,,,,,,,,,,,,403.38,421.44,406.89,379.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.09,243.86,271.83,264.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.83,358.44,371.76,,,,,,,,,,,,,,,349.01,393.17,,,,,,,,,
2015-05-21 21:53:31.594000,L8,314.20,294.74,262.40,244.44,216.26,265.06,266.29,276.92,250.85,240.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.50,299.48,310.89,300.90,272.62,257.02,251.21,256.12,259.42,262.84,262.38,250.65,254.39,257.84,268.52,,,,,,260.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-28 21:59:43.617000,L8,318.34,296.56,264.90,251.52,215.42,277.27,291.23,281.26,255.51,262.71,244.16,243.98,234.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.31,302.80,317.90,308.92,289.02,261.28,261.49,262.32,282.85,272.52,277.61,270.41,272.01,289.58,290.91,,,,,,281.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.03,269.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-13 21:59:55.847000,L8,318.23,298.17,267.23,248.81,216.35,265.68,289.11,291.37,260.48,264.75,267.43,249.80,237.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.69,304.49,319.78,310.58,283.99,260.42,256.83,259.10,275.81,275.53,287.40,274.23,279.18,290.90,290.40,,,,,,284.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.16,269.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15 22:00:12.360000,L8,297.71,294.72,250.42,209.13,232.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.17,239.92,252.84,258.71,256.50,241.07,247.94,252.70,257.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24 21:54:04.364000,L8,313.60,289.27,259.77,240.54,211.11,265.12,267.27,275.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.35,300.54,315.61,303.52,281.80,259.20,260.80,262.99,308.34,307.92,302.45,292.22,292.14,295.63,298.98,,,,,,262.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.22,255.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25 21:54:15.555000,L8,310.89,289.48,259.76,236.61,207.18,259.94,263.98,273.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.94,310.48,298.72,267.10,253.09,249.58,251.90,255.15,256.57,257.07,251.50,251.60,264.03,257.43,,,,,,257.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.61,236.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10 21:54:22.067000,L8,307.46,285.82,254.01,230.89,206.15,258.90,262.75,276.88,250.65,239.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.68,299.86,308.92,296.93,268.50,257.73,250.43,252.23,257.87,256.18,257.28,253.81,258.45,269.57,269.61,,,,,,255.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13 21:54:34.679000,L8,304.16,282.97,256.84,233.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.19,305.99,288.05,260.53,248.67,244.14,244.67,250.52,254.69,257.44,240.15,253.36,256.35,265.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-06 22:00:46.946000,L8,311.16,289.26,263.76,242.66,207.46,273.94,288.41,281.98,258.65,251.44,246.93,241.70,220.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.73,304.30,318.40,299.87,275.56,259.79,267.22,309.15,288.67,289.32,287.65,258.52,275.46,280.85,288.66,,,,,,276.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.51,,,,,,,,,,,238.75,246.70,262.46,260.29,,,,,,,,,,,,,,,,,,,,221.31,184.48,270.02,,,,,,,,,,,,,,,,,,,,,,,,227.70,,,,,,,,,,,,,,,,253.24,,
2016-01-16 21:54:33.494000,L8,309.59,286.72,260.35,239.69,205.59,277.25,279.17,281.07,257.98,254.07,257.12,243.53,225.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.29,302.80,312.67,297.01,267.94,255.92,251.35,294.54,288.73,290.31,291.85,249.21,292.36,277.69,291.65,,,,,,271.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.44,232.96,248.25,258.44,259.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-23 22:00:44.120000,L8,308.88,288.06,260.91,240.14,206.77,275.36,285.05,282.38,282.84,249.40,253.85,247.50,224.76,208.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.57,304.29,312.91,299.38,265.33,255.56,251.70,291.85,294.88,297.09,295.78,283.08,282.68,279.99,282.29,,,,,,277.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.96,249.21,263.55,260.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01 21:54:31.283000,L8,319.77,311.74,278.21,328.41,274.07,276.14,288.41,281.78,249.77,247.72,245.74,249.47,222.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.85,300.86,315.66,299.86,270.20,256.81,251.48,254.12,258.04,259.13,258.10,244.10,288.27,278.22,256.04,,,,,,280.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.87,243.68,246.83,266.68,265.72,,,,,,,,,,,,,,,,,,,,,,,299.65,317.18,,,,,,,,,,,,,,,,,,,,,,,,310.37,242.61,266.52,,,,,,,,,,,,,,
2016-02-24 22:00:32.934000,L8,315.15,291.82,263.05,241.47,208.58,278.99,290.64,285.79,292.93,268.23,261.08,251.50,231.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.37,301.12,316.26,302.21,267.52,258.16,251.47,258.12,261.38,259.18,260.38,248.61,254.67,255.07,280.84,,,,,,282.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.89,248.96,269.46,266.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04 21:54:21.556000,L8,312.00,288.59,263.55,240.10,207.88,270.91,289.32,282.71,275.23,262.42,260.39,250.74,227.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.95,297.69,311.20,299.75,264.75,252.26,248.76,250.87,254.82,275.95,259.23,270.26,286.24,287.03,283.98,,,,,,278.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.08,264.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-20 21:54:15.119000,L8,315.75,291.34,264.25,241.98,209.94,287.08,291.71,284.40,297.82,281.52,265.01,248.66,231.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.60,297.84,315.26,301.44,268.13,255.63,248.98,253.90,251.60,257.51,255.88,239.53,286.41,286.66,295.53,,,,,,283.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.34,268.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-27 22:00:21.157000,L8,312.87,289.89,264.32,243.34,208.84,265.21,270.19,284.86,256.45,242.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.07,305.26,299.98,296.52,256.17,270.21,256.44,270.98,284.39,274.81,262.10,262.08,263.81,263.19,,,,,,274.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.05,260.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05 21:54:06.527000,L8,307.79,285.56,258.07,236.09,206.69,260.53,267.24,276.82,249.42,235.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.00,310.75,296.27,270.01,254.33,248.36,251.01,254.62,257.24,255.16,241.00,251.27,256.32,257.20,,,,,,262.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.33,240.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21 21:54:00.236000,L8,316.21,291.11,262.79,243.59,212.58,264.73,290.43,282.52,256.44,254.77,262.63,249.98,229.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.74,298.53,316.03,303.17,276.37,260.66,253.45,256.77,261.23,265.32,264.61,259.21,260.61,262.25,273.89,,,,,,280.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.45,243.60,272.44,267.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28 22:00:13.508000,L8,314.56,290.51,259.54,240.77,211.58,264.73,273.72,280.91,254.18,246.27,249.75,249.20,222.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.99,314.14,301.83,269.13,256.97,251.18,256.09,256.95,257.87,255.18,242.96,252.22,252.66,254.53,,,,,,271.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.33,264.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23 21:54:05.534000,L8,318.20,293.12,267.25,246.56,215.69,274.85,289.68,286.25,265.53,270.31,262.96,251.33,230.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.20,305.20,322.62,308.90,286.95,269.53,262.89,268.51,269.09,273.27,276.51,267.30,268.11,272.73,290.93,,,,,,278.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.97,247.56,273.94,268.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15 22:00:21.016000,L8,316.33,294.87,263.38,243.33,211.00,263.49,285.21,284.34,257.19,247.97,245.40,243.08,229.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.22,301.15,316.91,303.95,271.71,258.65,252.03,257.94,259.87,258.99,258.55,258.32,263.55,274.95,255.82,,,,,,261.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.55,266.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
