dates,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0014,nzd0310-0015,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0023,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0035,nzd0310-0036,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0042,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0049,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0058,nzd0310-0059,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0065,nzd0310-0066,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0071,nzd0310-0072,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0079,nzd0310-0080,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0085,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0089,nzd0310-0090,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0134,nzd0310-0135,nzd0310-0136,nzd0310-0137,nzd0310-0138,nzd0310-0139,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0171,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,nzd0310-0004,nzd0310-0005,nzd0310-0006,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0028,nzd0310-0033,nzd0310-0034,nzd0310-0091,nzd0310-0123,satname
2019-12-10 21:54:46.808,342.1816666666667,294.206,261.255,239.03333333333333,168.6,178.74571428571429,311.51,,182.20749999999998,181.35,208.63142857142856,184.965,201.10999999999999,234.48749999999998,238.54833333333332,271.2557142857143,254.395,286.8283333333333,262.886,289.3516666666667,276.276,262.01800000000003,250.81833333333336,225.2216666666667,214.13,203.165,372.01,311.35,345.16999999999996,349.90999999999997,325.57500000000005,334.24666666666667,331.6225,272.25666666666666,339.3233333333333,259.53571428571433,260.99857142857144,231.52166666666668,221.25428571428571,204.665,216.02714285714288,229.0014285714286,215.54,230.42,234.58666666666667,243.01833333333335,235.9466666666667,248.61800000000002,256.4216666666667,262.7416666666667,258.81142857142856,253.6885714285714,249.39000000000001,278.12199999999996,284.59666666666664,247.77142857142854,208.1728571428571,471.195,461.6966666666667,445.135,431.02250000000004,436.485,426.6825,442.19,422.3766666666667,418.2166666666667,424.07,411.92333333333335,418.74,414.00333333333333,409.25333333333333,411.23,409.5233333333333,407.66499999999996,404.335,389.726,386.26,388.77200000000005,384.37399999999997,381.436,371.83599999999996,372.006,390.68999999999994,374.8725,391.534,388.526,367.7925,370.165,368.62,369.735,370.8,363.04,391.09000000000003,386.0366666666667,388.6225,381.9,393.3975,401.16499999999996,398.1675,397.63599999999997,406.398,406.956,410.51,386.34,374.82,329.16999999999996,,,,404.79,403.8,391.06333333333333,390.65000000000003,380.74,368.74333333333334,362.2925,357.51,335.695,326.56666666666666,306.245,331.6,,354.9166666666667,333.204,339.8833333333334,412.736,409.11,319.40999999999997,341.5875,350.20000000000005,355.7633333333333,361.0233333333333,344.03,368.74333333333334,371.6333333333334,386.64,361.12,371.11749999999995,362.45,386.0883333333333,380.06,366.24666666666667,343.4533333333334,337.0775,332.886,330.17,319.36800000000005,326.89,326.15250000000003,460.18999999999994,315.24,316.418,318.298,315.6166666666667,322.1616666666667,313.6,325.06600000000003,322.26000000000005,321.875,320.425,312.9666666666667,316.4475,357.49333333333334,347.6566666666667,354.03,317.2583333333333,365.62625,364.4142857142857,351.7657142857143,338.95,333.745,323.7083333333333,309.4828571428571,311.08,311.3275,304.31857142857143,291.1485714285714,294.27714285714285,299.2475,301.9875,225.9525,181.81333333333336,173.24,181.59199999999998,189.2485714285714,171.59625,236.12833333333333,187.405,179.84833333333336,394.66600000000005,389.085,L8
2019-12-26 21:54:43.314,347.15857142857146,297.41833333333335,261.255,239.03333333333333,168.6,178.74571428571429,313.4175,,182.20749999999998,178.35625,204.28,186.88285714285712,201.10999999999999,233.8,238.07142857142858,270.1575,256.002,284.94571428571425,264.855,288.0357142857143,276.4483333333333,259.24666666666667,249.85857142857142,224.3057142857143,213.1057142857143,202.38714285714286,360.255,311.35,345.16999999999996,349.90999999999997,325.57500000000005,334.8825,332.742,281.08,338.5225,270.4425,272.4275,249.09857142857143,239.09375,228.38000000000002,235.77625,247.64125,215.54,230.42,234.58666666666667,243.01833333333335,235.9466666666667,248.61800000000002,256.4216666666667,262.7416666666667,258.81142857142856,253.6885714285714,249.39000000000001,278.12199999999996,284.59666666666664,247.77142857142854,208.1728571428571,468.91333333333336,461.6966666666667,447.59799999999996,434.196,437.6940000000001,429.492,440.8225,426.855,422.38,425.805,415.355,419.45,414.0025,410.1275,411.77,409.5233333333333,409.326,405.48400000000004,391.9316666666667,389.488,390.6983333333333,385.885,382.1266666666666,375.1333333333334,374.40166666666664,389.22166666666664,376.33000000000004,389.27500000000003,386.08666666666664,368.142,370.43,368.35,369.76599999999996,372.658,366.504,387.51666666666665,386.08,387.96,382.878,392.404,401.16499999999996,400.012,400.47333333333336,406.8633333333333,408.09,410.51,385.62,370.32,322.43666666666667,,,,404.79,403.8,396.4325,394.7325,380.74,371.81,364.308,357.88,341.166,326.56666666666666,306.245,329.52666666666664,,354.9166666666667,333.204,342.565,400.73,397.7716666666667,319.40999999999997,341.5875,350.20000000000005,355.7633333333333,361.0233333333333,347.918,368.35,371.6333333333334,386.64,361.12,371.11749999999995,362.45,386.0883333333333,376.90714285714284,364.8,344.28285714285715,339.568,334.21166666666664,331.558,321.5783333333333,327.366,326.15250000000003,459.24666666666667,315.24,318.46,319.79333333333335,315.6166666666667,322.1616666666667,313.6,325.06600000000003,324.5133333333333,321.875,320.425,312.9666666666667,316.4475,360.555,351.305,360.7875,317.2583333333333,365.62625,364.4142857142857,351.7657142857143,338.95,333.745,323.7083333333333,309.4828571428571,311.08,311.3275,304.31857142857143,292.3825,295.15,299.6488888888889,302.5833333333333,225.9525,181.81333333333336,173.24,181.59199999999998,189.2485714285714,171.59625,235.61714285714288,186.02857142857144,177.50142857142856,392.67333333333335,390.296,L8
2020-01-02 22:00:51.777,348.64250000000004,305.14428571428573,260.44714285714286,236.68,168.6,178.74571428571429,313.4175,,182.20749999999998,176.10555555555555,201.04999999999998,188.78625,199.6975,233.66166666666666,237.59375,267.84666666666664,254.02166666666668,281.97875,264.0185714285714,285.90375,275.7442857142857,256.98,247.98875,223.28125,209.48375000000001,199.18375,360.255,311.35,345.16999999999996,349.90999999999997,325.57500000000005,334.8825,332.742,281.08,338.5225,270.4425,272.4275,249.09857142857143,239.09375,228.38000000000002,235.77625,247.64125,215.54,230.42,227.82714285714286,243.01833333333335,231.00714285714284,248.61800000000002,256.4216666666667,262.7416666666667,258.81142857142856,253.6885714285714,249.39000000000001,270.43333333333334,284.59666666666664,246.29125,207.55,468.91333333333336,461.6966666666667,447.59799999999996,434.196,437.6940000000001,429.492,440.8225,426.855,422.38,425.805,415.355,419.45,414.0025,410.1275,411.77,409.5233333333333,409.326,405.48400000000004,391.9316666666667,389.488,390.6983333333333,385.885,382.1266666666666,375.1333333333334,374.40166666666664,389.22166666666664,376.33000000000004,389.27500000000003,386.08666666666664,368.142,370.43,368.35,369.76599999999996,372.658,366.504,387.51666666666665,386.08,387.96,382.878,392.404,401.16499999999996,400.012,400.47333333333336,406.8633333333333,408.09,410.51,385.62,370.32,322.43666666666667,,,,404.79,403.8,396.4325,394.7325,380.74,371.81,364.308,357.88,341.166,326.56666666666666,306.245,329.52666666666664,,354.9166666666667,333.204,342.565,400.73,397.7716666666667,319.40999999999997,341.5875,350.20000000000005,355.7633333333333,361.0233333333333,347.918,368.35,371.6333333333334,386.64,361.12,371.11749999999995,362.45,380.81857142857143,373.17625,362.1075,343.5225,338.87833333333333,333.1171428571429,330.205,321.5783333333333,324.075,322.918,422.685,310.632,318.4685714285714,318.7714285714286,316.05285714285714,322.0357142857143,316.23,326.97,326.0614285714286,321.875,328.44666666666666,312.9666666666667,325.154,361.97200000000004,354.35,363.538,328.4171428571429,369.7355555555556,367.40000000000003,354.84125,342.21125,335.35571428571427,326.89285714285717,314.1425,315.0733333333333,315.7955555555556,309.66125,292.3825,295.15,299.6488888888889,302.5833333333333,225.9525,179.74857142857144,171.02142857142857,181.59199999999998,189.2485714285714,171.59625,234.495,184.97125,175.305,392.67333333333335,390.296,L8
2020-01-11 21:54:39.654,355.405,315.1242857142857,272.1385714285714,235.76833333333332,167.705,178.345,313.524,319.06,182.20749999999998,178.7,200.64749999999998,190.00571428571428,190.40666666666667,233.66166666666666,237.96428571428572,264.62,254.02166666666668,280.29857142857145,265.25166666666667,288.01250000000005,275.57666666666665,249.06500000000003,244.55857142857144,221.75571428571428,208.0957142857143,196.60142857142858,359.3666666666666,327.94500000000005,342.55999999999995,347.3733333333333,331.06666666666666,336.938,335.6433333333334,301.96000000000004,341.03599999999994,289.96125,292.5325,271.56714285714287,261.135,255.38285714285715,257.6075,270.24,214.30599999999998,225.44833333333335,219.85714285714286,242.494,227.79,245.12399999999997,254.21166666666667,259.41666666666663,257.22285714285715,254.74857142857144,249.58285714285714,267.772,284.39500000000004,246.07,208.42,468.91333333333336,462.165,449.54833333333335,437.4166666666667,439.72,432.5833333333333,441.168,429.412,425.21999999999997,426.48199999999997,417.834,420.92600000000004,416.38,412.53999999999996,413.3725,411.34000000000003,413.49399999999997,411.54200000000003,396.7733333333333,392.44666666666666,393.2083333333333,387.8966666666667,384.4866666666667,377.9583333333333,380.58666666666664,388.71,377.185,387.34999999999997,384.35714285714283,368.94166666666666,371.33833333333337,361.9283333333333,371.07666666666665,373.425,368.9216666666667,386.705,386.578,387.92833333333334,384.73,393.8883333333333,403.68666666666667,402.74666666666667,403.2685714285714,409.32,411.00999999999993,410.858,385.90166666666664,370.32,328.4125,,,,407.65999999999997,416.47333333333336,403.496,398.286,383.976,374.616,366.08833333333337,358.834,343.3183333333333,331.1975,287.915,324.625,,354.6857142857143,337.745,344.78200000000004,392.09857142857146,389.64285714285717,326.3766666666666,342.58000000000004,350.735,357.3125,361.0233333333333,351.37833333333333,368.572,371.4425,381.68,367.18666666666667,372.668,365.2833333333333,379.0925,371.75888888888886,356.05555555555554,346.43125,340.63571428571424,334.425,331.5857142857143,323.04714285714283,324.95714285714286,324.1366666666667,393.46000000000004,314.232,321.8528571428572,322.06142857142856,319.3742857142857,326.11857142857144,320.7733333333333,329.98857142857145,328.4425,321.875,335.605,312.9666666666667,331.41833333333335,364.1366666666667,358.66499999999996,367.435,334.4157142857143,374.08444444444444,371.09125,358.0625,344.25625,339.48285714285714,332.35714285714283,319.26375,316.71777777777777,317.00666666666666,310.995,293.04875,296.22,300.74888888888887,303.2633333333333,228.10666666666665,177.98833333333332,168.30833333333337,179.1675,185.57857142857142,170.75,234.33142857142857,184.5885714285714,175.40571428571428,391.77714285714285,392.25,L8
2020-01-27 21:54:35.181,355.405,315.80625,277.6325,235.76833333333332,167.705,178.345,309.54833333333335,307.7,182.20749999999998,177.10555555555553,200.64749999999998,190.00571428571428,190.40666666666667,233.66166666666666,237.96428571428572,264.62,254.02166666666668,280.29857142857145,265.25166666666667,287.4455555555556,276.87857142857143,249.06500000000003,244.55857142857144,221.75571428571428,208.0957142857143,196.60142857142858,359.3666666666666,327.94500000000005,342.55999999999995,347.3733333333333,331.06666666666666,336.938,335.6433333333334,306.63125,340.6816666666667,294.12000000000006,297.51666666666665,281.06375,272.04555555555555,269.4275,270.2388888888889,282.0466666666667,214.30599999999998,225.44833333333335,219.85714285714286,242.494,227.79,245.12399999999997,254.21166666666667,259.41666666666663,257.22285714285715,254.74857142857144,249.58285714285714,267.772,284.39500000000004,246.07,208.42,465.36,459.36400000000003,448.5785714285715,437.6271428571428,438.92,432.2814285714286,438.2683333333334,428.08833333333337,424.7416666666666,425.30333333333334,418.06166666666667,419.4166666666667,414.7916666666667,410.7266666666667,410.84799999999996,408.65999999999997,411.24,409.0683333333333,397.0957142857143,392.88142857142856,393.2083333333333,386.46571428571434,382.62857142857143,376.6442857142857,378.6257142857143,385.72375,377.185,383.18,381.15625,366.58714285714285,369.2785714285714,360.9542857142857,371.07666666666665,371.2114285714286,368.4185714285714,383.178,383.8283333333333,386.4785714285714,385.1328571428571,393.4871428571428,403.68666666666667,402.2442857142857,403.80125,409.32,411.3625,409.9766666666667,386.00714285714287,366.93,328.4125,,,,404.7,416.28,404.44666666666666,398.3016666666667,380.8733333333334,370.49500000000006,362.20285714285717,354.5833333333333,341.02714285714285,328.894,299.5833333333333,319.7114285714286,,352.01875,338.4485714285714,344.30833333333334,392.09857142857146,382.22875,324.235,341.565,350.735,357.3125,361.0233333333333,350.17999999999995,366.285,368.658,375.4433333333333,365.94,370.25333333333333,364.0385714285714,375.63444444444445,371.75888888888886,354.434,345.19111111111107,340.28499999999997,334.4533333333333,330.52,323.20125,323.20875,322.64428571428573,377.70200000000006,313.1416666666667,320.3,320.71625,317.92375000000004,325.11625,320.15000000000003,329.58625,329.0888888888889,321.875,336.386,312.9666666666667,334.36571428571426,363.92857142857144,360.52,368.59857142857146,341.45875,376.699,372.7111111111111,359.2522222222222,344.75666666666666,339.54125,332.765,320.9288888888889,318.596,319.145,313.2277777777778,295.5911111111111,296.94444444444446,300.671,303.03999999999996,228.10666666666665,177.98833333333332,168.30833333333337,179.1675,185.57857142857142,170.75,234.33142857142857,184.5885714285714,175.40571428571428,388.2275,391.44,L8
2020-02-19 22:00:40.027,358.38,319.12624999999997,278.8342857142857,233.908,164.78,179.36833333333334,309.54833333333335,307.7,184.51,181.43888888888887,199.39857142857142,190.12166666666667,190.40666666666667,233.66166666666666,237.96428571428572,256.4428571428571,254.02166666666668,273.00714285714287,267.17857142857144,283.4988888888889,276.90250000000003,248.84285714285716,241.96142857142857,224.03428571428574,206.60714285714286,195.1442857142857,359.3666666666666,344.54,344.75,349.9625,335.83500000000004,339.435,336.9342857142857,323.28749999999997,344.14285714285717,311.0633333333333,316.5833333333333,301.625,292.50444444444446,294.71125,290.9177777777778,290.97375,212.49,223.91833333333332,215.8083333333333,241.292,226.33571428571432,243.72600000000003,248.31833333333336,256.99,255.5542857142857,252.64000000000001,246.13714285714286,264.1,283.55,245.02749999999997,207.42125,465.36,463.06333333333333,452.04,441.76875,442.0675,435.67125,440.1385714285715,431.38142857142856,428.17428571428576,428.26714285714286,414.1385714285714,422.34999999999997,418.3085714285714,414.13428571428574,413.9883333333333,412.2266666666667,414.42,412.1457142857143,400.01625,396.49375,396.8971428571429,389.16375,385.83625,373.36249999999995,380.76374999999996,378.44374999999997,379.95142857142855,373.66,371.41499999999996,369.38,371.88625,364.795,374.13428571428574,373.72375,371.23625,385.14166666666665,386.51000000000005,390.07875,389.805,397.7625,407.96500000000003,404.7075,405.86888888888893,409.32,414.53222222222223,414.17571428571426,389.32,366.104,328.4125,,,406.26,410.69,413.154,409.16285714285715,402.87857142857143,380.8733333333334,370.49500000000006,363.895,355.6257142857143,342.49875,333.42333333333335,311.3725,319.7114285714286,,352.69888888888886,340.79125,347.0842857142857,382.9742857142857,369.25875,324.235,344.7128571428571,353.32000000000005,359.396,363.52,348.8675,368.2657142857143,371.3333333333333,378.185,370.248,371.8742857142857,365.835,375.898,371.91999999999996,356.13454545454545,347.45099999999996,342.42777777777775,336.072,332.17,325.3644444444445,325.29555555555555,325.64750000000004,369.99333333333334,316.37142857142857,322.50666666666666,322.59777777777776,318.9888888888889,326.47444444444443,321.12375,330.3277777777778,330.257,330.294,337.7366666666667,312.9666666666667,337.96375,363.92857142857144,368.2128571428571,376.92571428571426,349.11125,384.658,377.9625,364.27555555555557,347.90333333333336,342.21125,336.255,323.60999999999996,321.01,322.15,317.06111111111113,298.6744444444445,300.07666666666665,304.775,306.464,228.46499999999997,173.432,162.32600000000002,173.5,183.6933333333333,168.71166666666667,233.17285714285714,183.59,174.33571428571426,378.7,394.80125,L8
2020-03-15 21:54:19.505,365.6057142857143,328.02375,281.8183333333333,233.40749999999997,163.448,181.302,309.54833333333335,307.7,184.51,183.83374999999998,194.48,189.40333333333334,180.22333333333336,230.76999999999998,235.48,254.66666666666666,251.56000000000003,279.84142857142854,268.50666666666666,283.9525,277.00857142857143,249.245,242.39,224.72,207.05714285714288,193.10333333333332,353.9325,339.54,343.116,340.576,335.852,338.5628571428571,336.65250000000003,323.99555555555554,343.44875,313.72799999999995,318.95799999999997,301.625,292.50444444444446,312.98285714285714,305.83875,306.90857142857146,213.15000000000003,223.58200000000002,211.77400000000003,241.89000000000001,225.91333333333333,248.44500000000002,248.06400000000002,256.784,255.135,254.59,247.38833333333332,264.1,283.55,245.885,210.07999999999998,465.36,463.06333333333333,450.70000000000005,440.7055555555555,442.0675,434.9844444444445,436.43375000000003,428.69375,425.8525,425.84375,413.025,420.3,416.01625,412.4275,412.34999999999997,410.8228571428572,414.42,412.1457142857143,400.01625,396.49375,396.8971428571429,402.34555555555556,399.1455555555556,373.36249999999995,395.84999999999997,392.69,395.02750000000003,387.36111111111114,383.5177777777778,380.49333333333334,383.34777777777776,364.795,374.13428571428574,373.72375,371.23625,385.14166666666665,386.51000000000005,389.7114285714286,393.7225,397.5175,418.338,404.7075,405.86888888888893,409.32,414.53222222222223,414.8975,391.05333333333334,365.93333333333334,328.4125,,,395.53499999999997,407.608,413.154,409.16285714285715,402.87857142857143,380.8733333333334,370.49500000000006,363.895,355.6257142857143,342.49875,333.42333333333335,311.3725,319.7114285714286,,337.82,356.2033333333333,364.02625,384.85999999999996,357.13,324.235,344.7128571428571,373.1566666666667,377.335,385.334,362.48333333333335,368.2657142857143,367.59000000000003,372.45799999999997,371.595,369.97749999999996,364.98555555555555,358.913,357.1188888888889,342.671,347.45099999999996,342.42777777777775,334.9718181818182,330.756,323.733,325.29555555555555,325.64750000000004,349.42199999999997,316.37142857142857,322.50666666666666,322.59777777777776,318.9888888888889,326.47444444444443,321.12375,330.3277777777778,330.257,330.294,337.7366666666667,299.79499999999996,337.96375,363.92857142857144,363.45,373.03,360.55875000000003,390.467,386.34285714285716,371.29625,350.855,342.21125,334.55555555555554,325.46375,322.33888888888885,323.22777777777776,318.67,300.55375,301.09250000000003,304.70444444444445,307.0822222222222,243.56,170.76,160.4325,180.22999999999996,183.666,168.322,233.07333333333335,182.86666666666667,174.47666666666666,392.7911111111111,394.80125,L8
2020-03-31 21:54:10.154,367.3675,323.49333333333334,284.39285714285717,233.63199999999998,163.448,181.302,309.54833333333335,307.7,184.51,183.83374999999998,194.48,194.7242857142857,180.22333333333336,230.97,234.58125,254.66666666666666,251.56000000000003,283.9,268.50666666666666,285.9011111111111,277.00857142857143,249.245,244.03428571428572,224.72,207.05714285714288,193.10333333333332,353.9325,339.54,343.116,340.576,335.852,338.5628571428571,336.65250000000003,323.99555555555554,343.44875,313.72799999999995,318.95799999999997,301.625,292.50444444444446,312.98285714285714,305.83875,306.90857142857146,202.10600000000002,222.83833333333337,211.77400000000003,241.32,225.91333333333333,248.44500000000002,248.06400000000002,256.784,255.135,254.59,251.42857142857142,256.16,283.55,245.885,210.07999999999998,465.36,463.06333333333333,450.70000000000005,440.7055555555555,442.0675,434.758,435.3366666666667,428.1011111111111,425.1488888888889,424.72222222222223,413.025,420.3,416.01625,412.4275,412.34999999999997,410.8228571428572,424.2625,412.1457142857143,412.69555555555553,409.30555555555554,410.7,412.47300000000007,408.756,373.36249999999995,406.12,403.28599999999994,406.06888888888886,398.264,396.03999999999996,393.636,396.168,364.795,374.13428571428574,373.72375,371.23625,385.14166666666665,386.51000000000005,389.7114285714286,393.7225,397.5175,418.338,404.7075,405.86888888888893,409.32,414.53222222222223,414.8975,391.05333333333334,365.93333333333334,328.4125,,,395.53499999999997,407.608,413.154,409.16285714285715,402.87857142857143,378.25714285714287,370.0385714285714,363.6744444444445,355.2075,341.51444444444445,333.42333333333335,311.3725,319.7114285714286,,337.82,356.2033333333333,364.02625,398.09374999999994,354.97999999999996,326.59399999999994,343.945,373.1566666666667,391.15857142857146,403.35999999999996,374.575,368.2657142857143,363.19625,370.9683333333333,370.08714285714285,368.51666666666665,363.841,358.29727272727274,356.123,342.671,346.44363636363636,341.61199999999997,334.605,327.54545454545456,323.78909090909093,324.576,324.0711111111111,343.4883333333333,316.89875,322.50666666666666,322.548,318.221,326.47444444444443,320.24555555555554,346.527,330.257,330.294,337.7366666666667,299.79499999999996,337.96375,363.92857142857144,362.6922222222222,373.03,356.9266666666667,385.9336363636363,385.69125,373.4122222222222,350.855,342.21125,334.55555555555554,325.46375,323.983,326.637,319.02444444444444,300.55375,301.09250000000003,303.85800000000006,305.42999999999995,248.34,170.76,169.61399999999998,180.22999999999996,183.666,168.322,233.07333333333335,185.08142857142857,174.09142857142857,402.694,394.80125,L8
2020-04-16 21:54:03.603,367.42,323.49333333333334,284.39285714285717,233.63199999999998,162.8825,184.3025,311.742,307.7,183.56,184.57,191.35999999999999,196.42166666666665,180.22333333333336,230.67333333333332,234.16428571428574,252.42199999999997,251.05750000000003,285.4371428571429,269.81800000000004,286.61125000000004,277.365,248.602,244.26,224.4933333333333,206.115,193.10399999999998,353.9325,339.54,346.6375,341.5375,336.43,339.50666666666666,337.81428571428575,338.07625,346.66555555555556,328.848,332.11777777777775,315.5028571428571,304.72875,334.90833333333336,320.0785714285715,323.29,199.03000000000003,221.56600000000003,204.72250000000003,240.6975,223.436,246.08000000000004,246.94750000000002,255.73,253.06199999999998,253.41000000000003,247.06333333333336,249.065,282.162,244.6385714285714,209.96428571428572,466.4766666666667,464.48600000000005,451.36125000000004,441.76,443.29571428571427,434.7266666666667,435.65125,432.79249999999996,426.09125,426.2475,418.08142857142855,421.6871428571429,417.28285714285715,415.0014285714286,412.34999999999997,411.9433333333334,426.84999999999997,414.09833333333336,415.1825,415.88,414.39,416.8233333333334,412.2611111111111,372.84999999999997,418.97300000000007,415.40299999999996,423.62666666666667,412.773,410.09,407.733,399.06222222222226,363.29714285714283,374.7083333333333,374.88428571428574,372.4785714285714,385.14166666666665,387.98166666666674,391.05,395.16857142857145,399.82,418.338,407.36999999999995,406.76375,410.18333333333334,414.40125,415.05,389.3775,363.08,331.9866666666667,,,395.53499999999997,404.855,414.10600000000005,411.11,403.60833333333335,379.33,369.7716666666667,363.58250000000004,355.98285714285714,342.5375,333.61199999999997,318.50333333333333,318.25666666666666,,338.27375,372.5588888888889,383.33375,406.00555555555553,354.97999999999996,324.57499999999993,344.8157142857143,401.8283333333333,415.11571428571426,424.0933333333333,388.98,369.95166666666665,363.3085714285714,370.9683333333333,369.36875,367.99666666666667,363.933,358.0918181818182,354.664,357.908,360.4218181818182,341.19399999999996,333.835,327.1791666666667,322.5209090909091,323.89099999999996,323.8422222222223,339.3071428571429,316.2366666666667,323.55375,323.18333333333334,334.069,344.85111111111115,338.104,362.819,331.1288888888889,341.3575,338.0,273.1775,344.8728571428572,361.07142857142856,364.75,375.76714285714286,356.9266666666667,378.3636363636364,385.15857142857146,373.78125,351.0571428571429,343.2442857142857,334.745,325.87857142857143,324.86777777777775,327.28111111111116,319.7175,302.07714285714286,302.4557142857143,304.46222222222224,305.5733333333333,248.34,170.76,170.38,199.5,182.08999999999997,168.5175,232.554,185.13833333333332,172.105,415.321,390.90375,L8
2020-05-09 22:00:02.918,362.635,324.46333333333337,289.28833333333336,228.2725,165.96,175.36999999999998,311.9,307.7,193.72,168.85,172.1925,198.706,180.32500000000005,230.48600000000002,231.046,264.04,260.4966666666667,289.7533333333333,267.5475,288.9785714285714,279.88,248.3625,244.794,227.454,207.686,199.665,353.9325,339.54,346.6375,341.5375,342.7033333333333,343.90600000000006,342.98800000000006,340.6771428571429,352.21714285714285,347.3957142857143,352.61571428571426,361.42199999999997,372.144,370.874,381.462,384.015,185.19000000000003,220.8125,188.14000000000001,240.52499999999995,223.35000000000002,245.87500000000006,226.96333333333334,254.0733333333333,254.4433333333333,254.44000000000003,253.40000000000003,228.19500000000002,287.99,246.0,214.998,466.4766666666667,465.9425,456.84,450.07,449.08000000000004,436.9757142857143,434.6357142857143,432.8742857142857,425.55285714285714,426.64285714285717,417.04833333333335,422.74166666666673,418.5683333333334,416.93,414.2916666666667,414.026,430.1433333333334,414.976,436.2742857142857,437.2171428571429,437.98499999999996,438.40875,432.725,372.39199999999994,430.77750000000003,427.3275,447.17375,433.2522222222222,431.96777777777777,428.4544444444444,422.21375,364.56000000000006,380.85,379.63,374.722,385.318,388.57000000000005,392.42400000000004,396.6416666666667,400.9483333333333,425.32500000000005,413.038,417.12800000000004,417.67666666666656,422.822,417.39399999999995,394.855,363.08,331.9866666666667,,,395.53499999999997,404.855,414.10600000000005,415.49333333333334,405.14,381.9075,366.78999999999996,367.59,356.5,347.90500000000003,333.1225,318.50333333333333,314.2975,,344.23199999999997,403.7757142857143,398.88374999999996,410.88249999999994,338.585,331.38333333333327,350.434,425.28999999999996,434.5342857142858,446.2816666666667,410.99333333333334,370.814,363.0,370.9683333333333,369.0728571428571,369.0442857142857,366.46,359.48,357.6171428571428,381.47,382.8177777777778,343.645,336.78,328.4388888888889,323.15875,323.88222222222225,325.02714285714285,339.3071428571429,318.59285714285716,347.4814285714286,343.86875,361.42625,376.7371428571428,366.97,397.0975,340.44,359.88,346.39250000000004,242.55,360.938,362.4157142857143,364.7,375.76714285714286,371.59,381.89875,390.71,379.1742857142857,356.33000000000004,349.554,340.4483333333333,346.38800000000003,332.1528571428571,334.50714285714287,325.3228571428572,309.9916666666667,308.65000000000003,309.27,307.43666666666667,233.88,172.32333333333335,172.2575,161.56,169.6966666666667,166.02499999999998,233.3275,186.00799999999998,166.906,426.495,393.9750000000001,L8
