dates,satname,nzd0129-0000,nzd0129-0001,nzd0129-0002,nzd0129-0003,nzd0129-0004,nzd0129-0005,nzd0129-0006,nzd0129-0007
2013-11-05 22:07:46.855000,L8,365.99,374.11,374.37,355.90,348.61,342.23,339.99,337.72
2013-11-12 22:13:32.202000,L8,369.87,371.83,378.89,361.65,352.91,345.33,342.21,338.84
2013-11-21 22:07:13.797000,L8,366.55,371.76,372.88,355.76,348.95,340.53,339.63,336.51
2013-11-21 22:07:37.752000,L8,365.59,371.38,372.65,355.58,348.69,339.76,339.15,336.00
2013-11-28 22:13:25.971000,L8,287.78,284.30,351.06,340.09,332.03,325.98,327.61,327.67
2013-12-14 22:13:21.591000,L8,403.76,394.28,378.03,366.29,358.96,350.95,345.85,346.19
2014-01-08 22:06:55.162000,L8,365.88,368.55,375.51,362.21,361.59,348.44,344.27,345.92
2014-01-08 22:07:19.116000,L8,367.05,369.32,376.02,362.81,362.34,349.05,345.04,346.18
2014-01-24 22:06:45.554000,L8,365.32,365.16,368.86,357.46,351.98,341.41,341.08,340.93
2014-01-24 22:07:09.509000,L8,366.25,364.95,369.30,357.67,352.29,341.31,340.94,340.49
2014-01-31 22:12:52.806000,L8,,,349.77,339.89,328.20,313.64,312.40,319.01
2014-02-16 22:12:38.819000,L8,345.96,347.80,351.35,341.24,332.15,323.97,323.09,327.82
2014-03-20 22:12:13.789000,L8,321.28,319.17,359.05,345.25,332.32,325.22,331.82,331.22
2014-03-29 22:05:52.007000,L8,,,,,390.34,388.33,393.02,380.34
2014-03-29 22:06:15.961000,L8,,,,,390.17,388.03,393.04,380.24
2014-04-05 22:11:58.702000,L8,347.80,345.85,344.80,341.46,333.29,324.61,330.97,328.05
2014-04-21 22:11:42.175000,L8,,319.42,347.14,341.67,336.42,326.49,334.36,334.28
2014-04-30 22:05:22.578000,L8,,310.51,342.69,342.19,332.27,325.71,333.83,330.90
2014-04-30 22:05:46.536000,L8,,332.95,336.57,339.89,330.04,323.72,332.34,329.19
2014-05-16 22:05:09.831000,L8,,313.54,332.97,334.84,321.69,323.80,327.78,332.21
2014-07-26 22:11:43.162000,L8,,335.24,335.03,302.61,323.43,323.31,334.94,332.71
2014-08-04 22:05:38.545000,L8,348.08,,339.69,344.25,342.21,329.96,,
2014-08-20 22:05:42.763000,L8,,,324.14,297.52,317.30,321.91,331.60,329.38
2014-08-20 22:06:06.726000,L8,,,323.75,297.30,316.72,322.07,331.51,329.36
2014-09-05 22:05:45.914000,L8,,,339.30,341.46,342.43,337.61,340.03,340.70
2014-10-14 22:12:02.705000,L8,351.05,,352.13,346.86,343.27,336.32,330.87,
2014-10-30 22:11:58.859000,L8,321.81,312.27,350.92,338.91,333.20,327.36,325.86,
2014-11-08 22:05:52.173000,L8,359.53,356.66,364.51,347.60,342.35,336.15,335.58,333.03
2014-11-08 22:06:16.124000,L8,361.62,359.65,367.97,349.48,344.29,338.25,337.62,334.52
2014-12-01 22:12:00.318000,L8,367.91,390.86,373.67,361.57,357.40,348.57,344.72,342.83
2015-01-02 22:11:50.958000,L8,,400.31,380.71,376.01,377.25,364.72,356.38,351.71
2015-02-28 22:05:24.487000,L8,364.05,365.48,368.02,356.55,355.02,348.57,342.58,340.04
2015-02-28 22:05:48.437000,L8,364.14,365.13,367.91,356.37,354.92,348.32,342.52,339.86
2015-03-07 22:11:30.209000,L8,291.19,342.76,339.68,337.95,327.93,322.85,323.58,325.83
2015-03-16 22:05:13.611000,L8,352.16,350.43,350.82,346.98,333.65,327.63,327.60,328.55
2015-04-01 22:05:01.841000,L8,345.54,346.49,347.41,343.14,335.63,325.75,329.85,327.41
2015-04-01 22:05:25.791000,L8,351.49,349.09,353.21,345.58,342.28,330.15,333.21,329.69
2015-04-24 22:11:08.401000,L8,,335.58,320.03,332.74,311.17,324.41,328.58,325.76
2015-05-03 22:04:48.802000,L8,,333.11,329.18,338.34,334.25,327.93,333.18,330.71
2015-05-10 22:10:52.487000,L8,,293.11,328.02,332.48,317.16,327.65,333.49,330.62
2015-05-19 22:04:40.718000,L8,,,,,,325.53,331.04,329.40
2015-05-19 22:05:04.672000,L8,,,,,,325.32,331.04,329.21
2015-06-20 22:04:57.007000,L8,,,,,,323.19,332.32,331.96
2015-06-20 22:05:20.970000,L8,,,,,,320.67,331.41,330.98
2015-06-27 22:11:10.298000,L8,,,,,,326.50,335.96,326.19
2015-07-06 22:05:06.214000,L8,,382.35,379.23,359.72,359.02,352.21,354.51,364.90
2015-07-22 22:05:13.606000,L8,,335.94,339.02,341.29,336.99,329.22,335.29,328.24
2015-07-22 22:05:37.569000,L8,,336.21,339.24,341.77,337.37,329.58,335.54,328.47
2015-07-29 22:11:25.856000,L8,,,,,,328.38,332.96,331.35
2015-08-23 22:05:24.610000,L8,,334.19,335.55,342.08,333.38,326.42,332.04,329.09
2015-08-23 22:05:48.569000,L8,,311.78,335.04,342.35,334.11,326.54,332.12,328.89
2015-12-20 22:11:57.501000,L8,366.64,365.61,372.38,360.72,351.35,345.20,343.08,339.80
2016-02-22 22:11:42.580000,L8,347.95,349.06,352.85,344.00,333.73,328.87,325.84,328.02
2016-03-02 22:05:31.567000,L8,349.51,349.94,353.37,346.63,334.01,329.25,326.09,326.68
2016-03-02 22:05:55.525000,L8,349.36,349.76,353.19,346.32,333.82,329.06,325.66,326.63
2016-03-09 22:11:40.902000,L8,283.99,343.78,348.70,341.45,331.96,329.60,327.21,326.93
2016-04-19 22:05:11.034000,L8,,332.89,338.14,338.51,330.90,325.04,331.18,326.95
2016-04-19 22:05:34.992000,L8,,331.39,336.03,337.24,329.86,324.69,330.87,326.65
2016-04-26 22:11:21.230000,L8,,,,,320.14,325.78,331.80,327.90
2016-05-12 22:11:20.683000,L8,,,,,,324.03,332.27,328.31
2016-05-21 22:05:14.459000,L8,,,,,,325.48,331.52,328.02
2016-05-21 22:05:38.418000,L8,,,,,,324.97,331.00,327.44
2016-07-15 22:11:46.335000,L8,,,,,,,,315.60
2016-07-24 22:06:01.938000,L8,,,,,,321.65,332.72,329.73
2016-08-16 22:11:53.694000,L8,,339.06,341.81,335.15,314.98,323.93,332.51,328.53
2016-09-10 22:05:51.530000,L8,,346.50,351.18,341.19,334.89,320.67,329.76,325.42
2016-09-10 22:06:15.488000,L8,,346.55,351.36,341.52,335.35,320.90,329.93,325.40
2016-09-26 22:05:52.032000,L8,350.77,353.42,358.16,347.64,272.04,333.14,331.14,332.70
2016-10-12 22:05:57.250000,L8,,,,360.30,359.86,352.19,346.19,339.71
2016-10-12 22:06:21.213000,L8,,,,360.61,360.62,352.80,346.67,340.33
2016-12-22 22:12:03.110000,L8,292.08,343.00,349.90,339.12,331.48,325.10,313.01,326.91
2017-01-16 22:05:47.126000,L8,367.33,372.45,372.73,356.48,343.32,333.74,331.73,333.54
2017-01-16 22:06:11.085000,L8,380.45,383.83,379.79,374.72,349.83,339.73,337.49,339.00
2017-02-01 22:05:40.248000,L8,358.56,365.52,374.53,350.15,343.90,335.68,335.54,335.07
2017-03-05 22:05:27.019000,L8,360.47,361.80,373.42,359.16,354.54,347.37,344.71,340.94
2017-03-05 22:05:50.977000,L8,360.57,361.99,373.28,359.34,354.61,347.59,345.08,341.92
2017-05-08 22:04:59.325000,L8,,333.29,341.33,337.57,318.42,330.17,333.55,331.22
2017-05-08 22:05:23.284000,L8,,,,,,327.24,331.45,329.45
2017-05-24 22:05:10.453000,L8,,,,,,325.98,333.06,331.38
2017-05-24 22:05:34.407000,L8,,,,,,325.98,333.33,331.21
2017-07-11 22:05:26.464000,L8,,,,,,330.06,336.72,335.74
2017-07-11 22:05:50.423000,L8,,,,,,330.22,336.88,335.77
2017-08-03 22:11:47.949000,L8,,334.41,341.64,334.17,309.12,326.30,331.20,330.59
2017-08-19 22:11:53.133000,L8,,338.97,347.44,336.83,325.36,325.42,332.53,329.96
2017-08-28 22:05:44.051000,L8,,346.83,350.31,340.45,332.12,326.71,331.27,328.83
2017-08-28 22:06:08.010000,L8,,317.79,350.76,341.14,332.49,327.06,331.54,329.18
2017-09-04 22:11:55.578000,L8,283.47,354.90,349.68,342.14,325.66,327.70,,
2017-12-02 22:05:46.939000,L8,365.78,366.45,370.38,358.89,353.49,350.23,343.31,340.66
2017-12-02 22:06:10.894000,L8,366.00,367.09,371.06,359.28,353.98,350.51,343.62,340.92
2017-12-18 22:05:49.621000,L8,357.93,356.61,362.79,349.00,337.39,334.54,322.23,331.72
2018-01-10 22:11:54.118000,L8,,,,,385.01,380.49,375.66,377.75
2018-01-19 22:05:38.704000,L8,354.06,353.34,360.51,345.19,333.48,329.79,320.12,328.63
2018-01-19 22:06:02.658000,L8,355.45,354.46,361.35,346.03,334.73,330.44,321.26,328.86
2018-02-04 22:05:29.733000,L8,352.12,352.78,361.39,348.64,332.31,332.17,322.50,327.85
2018-02-20 22:05:24.255000,L8,,,,,,,298.66,329.70
2018-03-08 22:05:15.942000,L8,354.92,350.99,354.35,345.15,337.34,337.15,333.97,332.37
2018-03-08 22:05:39.901000,L8,354.84,350.82,354.07,344.90,337.27,336.89,333.80,332.26
2018-03-31 22:11:15.901000,L8,,339.14,346.46,337.14,322.67,327.57,325.26,327.13
2018-04-16 22:11:06.667000,L8,349.71,351.28,361.96,343.63,294.72,325.59,325.79,329.56
2018-04-25 22:04:50.953000,L8,,333.25,341.08,333.49,296.93,325.60,330.26,327.38
2018-04-25 22:05:14.903000,L8,345.64,346.36,348.33,339.74,333.25,328.71,332.43,329.76
2018-05-02 22:10:57.873000,L8,,,,,,324.49,327.22,327.48
2018-07-05 22:10:54.795000,L8,,,,,,326.70,333.31,332.80
2018-08-06 22:11:10.291000,L8,,,,,,,,399.34
2018-09-07 22:11:24.397000,L8,358.83,358.81,367.54,356.25,354.81,348.14,343.75,340.36
2018-09-16 22:05:15.874000,L8,348.13,334.97,336.03,344.64,335.40,334.00,333.48,330.89
2018-09-16 22:05:39.825000,L8,349.70,343.76,339.34,345.54,337.16,336.24,334.69,332.00
2018-10-02 22:05:23.291000,L8,362.82,390.47,393.46,367.27,359.70,355.71,348.64,346.74
2018-10-02 22:05:47.245000,L8,362.35,389.08,392.06,362.30,357.84,354.11,347.03,345.11
2018-10-18 22:05:29.751000,L8,367.73,366.62,373.57,358.12,356.63,349.03,343.33,341.05
2018-10-18 22:05:53.709000,L8,367.69,366.45,373.52,357.98,356.48,348.85,343.28,340.84
2018-10-25 22:11:42.546000,L8,,,,343.13,335.56,328.62,330.98,328.92
2018-11-03 22:05:33.462000,L8,,400.44,384.89,376.80,366.16,354.25,350.58,349.74
2018-11-03 22:05:57.421000,L8,,,,,368.73,355.22,351.58,350.55
2018-11-19 22:05:34.273000,L8,,,,,,,,326.23
2019-01-06 22:05:29.894000,L8,,,,,329.96,322.30,314.94,316.05
2019-02-07 22:05:47.667000,L8,348.07,340.36,347.71,342.81,325.12,313.43,310.65,
2019-02-14 22:11:33.473000,L8,355.35,349.70,355.76,345.62,338.57,327.25,330.70,330.22
2019-02-23 22:05:44.581000,L8,356.76,351.18,366.96,352.19,335.01,,,
2019-03-02 22:11:29.304000,L8,361.70,363.12,376.07,360.38,355.14,343.53,342.22,340.53
2019-04-12 22:05:06.784000,L8,343.97,346.39,350.37,343.59,334.47,325.03,331.89,329.44
2019-04-12 22:05:30.743000,L8,340.93,315.49,348.43,342.62,332.94,322.98,330.81,328.30
2019-04-19 22:11:14.619000,L8,385.76,386.32,393.11,,382.30,370.70,382.10,375.33
2019-04-28 22:05:02.570000,L8,,,,341.70,334.95,323.52,325.63,324.22
2019-05-14 22:05:12.306000,L8,364.32,365.08,372.78,363.33,375.34,349.94,344.29,370.53
2019-05-14 22:05:36.265000,L8,364.88,365.22,372.82,364.13,375.99,350.42,344.31,370.52
2019-06-15 22:05:27.936000,L8,,,,,,324.21,332.90,331.84
2019-06-15 22:05:51.895000,L8,,,,,,324.29,332.87,331.93
2019-06-22 22:11:40.996000,L8,,,,,,325.08,334.38,334.93
2019-07-08 22:11:44.725000,L8,,315.33,344.51,308.01,300.90,327.20,334.67,335.30
2019-07-17 22:05:35.131000,L8,,,,,,323.85,332.37,330.45
2019-07-17 22:05:59.094000,L8,,,,,,325.61,333.55,332.05
2019-08-02 22:05:42.028000,L8,,,,,340.00,329.28,324.63,333.51
2019-08-02 22:06:05.991000,L8,343.93,348.38,346.04,341.93,344.01,333.87,332.38,337.98
2019-08-09 22:11:55.358000,L8,,,,,327.24,323.97,332.11,330.45
2019-11-06 22:06:00.727000,L8,367.17,370.58,373.13,361.96,361.25,349.35,345.85,343.04
2019-11-06 22:06:24.678000,L8,367.34,370.85,373.39,362.17,361.50,349.47,346.18,343.22
2019-11-22 22:05:57.141000,L8,354.79,350.73,354.37,344.50,336.54,327.93,324.66,326.79
2019-11-22 22:06:21.092000,L8,354.81,350.76,354.36,344.54,336.64,327.93,324.80,326.76
2019-12-08 22:05:56.780000,L8,,,319.49,342.10,342.28,334.58,321.74,329.59
2019-12-08 22:06:20.730000,L8,,,319.49,341.91,342.18,334.40,321.51,329.28
2020-01-16 22:11:59.041000,L8,345.59,,351.26,340.24,329.86,314.63,314.30,324.23
2020-01-25 22:05:45.614000,L8,352.25,350.71,359.58,344.39,,,311.71,328.13
2020-01-25 22:06:09.569000,L8,352.65,350.60,359.47,344.58,,,311.59,327.86
2020-02-01 22:11:53.781000,L8,,346.70,354.08,342.87,330.27,321.21,323.25,327.42
2020-02-10 22:05:40.938000,L8,359.80,358.33,366.86,346.88,337.89,330.12,331.32,332.04
2020-02-10 22:06:04.888000,L8,360.13,358.71,367.12,347.01,338.41,330.00,331.43,331.78
2020-02-26 22:05:36.872000,L8,352.43,351.97,360.89,348.25,339.87,326.61,326.54,333.38
2020-03-13 22:05:30.251000,L8,350.21,349.22,355.47,346.83,336.40,323.05,326.88,330.17
2020-03-13 22:05:54.202000,L8,316.88,313.24,356.08,347.28,337.35,323.78,328.32,330.29
2020-04-21 22:11:21.823000,L8,328.69,343.60,350.21,342.05,332.28,325.34,333.73,333.03
2020-06-01 22:05:08.645000,L8,333.25,365.08,363.15,354.66,356.50,350.88,357.30,373.35
2020-06-01 22:05:32.600000,L8,331.54,364.43,362.59,354.07,355.57,349.57,356.04,371.99
2020-06-08 22:11:24.028000,L8,,,,,,326.71,335.25,336.28
2020-07-10 22:11:39.723000,L8,,,,,,327.10,333.63,332.98
2020-08-27 22:11:56.368000,L8,345.19,345.03,348.23,340.51,331.62,332.74,333.67,331.07
2020-09-21 22:05:54.893000,L8,349.07,338.29,303.38,,338.44,338.76,333.69,330.98
2020-09-21 22:06:18.848000,L8,347.29,337.08,299.82,,334.19,335.64,331.72,329.31
2020-10-23 22:05:58.112000,L8,365.32,389.41,372.22,358.65,351.10,346.12,345.27,344.68
2020-11-08 22:05:55.364000,L8,395.64,391.39,389.90,377.99,365.59,360.83,355.17,353.29
2020-12-01 22:12:09.987000,L8,349.00,347.29,350.61,341.79,330.68,321.77,319.19,325.51
2021-02-03 22:11:56.237000,L8,348.58,350.37,357.83,343.90,333.10,327.34,328.34,329.44
2021-02-12 22:05:43.398000,L8,361.22,373.84,374.85,360.96,348.61,337.73,339.49,337.48
2021-02-12 22:06:07.348000,L8,361.32,374.17,375.05,361.12,348.75,337.88,339.58,337.54
2021-02-19 22:11:51.945000,L8,352.84,352.13,356.38,348.43,337.55,328.73,333.64,331.86
2021-03-23 22:11:37.336000,L8,345.72,346.38,350.92,341.39,331.30,326.36,330.72,328.59
2021-04-01 22:05:24.398000,L8,341.08,350.15,358.29,343.70,331.51,327.52,331.20,328.58
2021-04-01 22:05:48.357000,L8,341.28,350.08,357.99,343.59,331.59,327.39,331.09,328.28
2021-04-17 22:05:18.296000,L8,345.82,340.84,349.18,338.80,331.18,327.40,332.47,329.37
2021-04-24 22:11:25.382000,L8,347.86,344.81,348.85,341.63,335.58,328.65,335.59,333.42
2021-05-19 22:05:16.285000,L8,,329.39,331.98,299.84,302.03,327.81,333.79,332.01
2021-05-19 22:05:40.235000,L8,,329.49,332.96,299.86,299.91,328.18,333.84,331.79
2021-05-26 22:11:31.065000,L8,,,,,322.87,326.07,335.94,333.65
2021-06-11 22:11:38.046000,L8,,,,,,324.60,332.38,334.27
2021-06-20 22:05:29.888000,L8,,,,,,326.95,332.32,331.74
2021-06-20 22:05:53.843000,L8,,,,,,331.05,334.54,333.76
2021-07-13 22:11:43.513000,L8,,,,,287.57,323.96,331.86,334.21
2021-09-08 22:05:54.034000,L8,,,,,324.31,337.84,335.36,332.55
2021-09-08 22:06:17.997000,L8,,,,,322.76,338.12,335.49,332.63
2021-09-24 22:05:56.897000,L8,,,351.03,344.20,334.96,328.69,335.77,332.12
2021-09-24 22:06:20.847000,L8,,,,342.75,334.10,326.66,335.11,331.46
2021-10-17 22:12:14.625000,L8,,,,,,354.11,355.63,352.04
2021-10-26 22:06:04.141000,L8,347.75,351.03,358.48,349.06,337.79,333.26,335.57,336.53
2021-11-06 22:12:48.299000,L9,346.69,348.24,350.63,340.29,328.38,319.91,321.51,321.42
2021-11-18 22:12:08.776000,L8,366.28,367.62,371.28,354.18,350.91,346.07,343.40,343.95
2022-01-13 22:12:02.740000,L9,355.75,352.55,357.38,348.51,332.65,325.54,,
2022-01-21 22:11:59.917000,L8,350.22,347.92,359.75,345.44,332.29,322.50,317.69,326.41
2022-01-22 22:05:54.259000,L9,359.88,355.61,363.79,350.47,336.95,328.75,325.55,330.33
2022-01-22 22:06:18.213000,L9,360.94,356.57,364.63,351.26,337.57,329.14,326.34,330.54
2022-01-29 22:12:05.530000,L9,365.35,365.43,372.20,360.30,351.81,345.87,342.41,341.28
2022-02-14 22:12:01.049000,L9,366.00,362.65,369.43,361.54,352.92,344.13,345.12,343.90
2022-02-15 22:05:42.198000,L8,358.05,362.34,342.39,351.91,339.00,,,334.89
