dates,satname,nzd0496-0000,nzd0496-0002,nzd0496-0003,nzd0496-0004,nzd0496-0005,nzd0496-0006,nzd0496-0007,nzd0496-0008,nzd0496-0009,nzd0496-0010,nzd0496-0011,nzd0496-0012,nzd0496-0013,nzd0496-0014,nzd0496-0015,nzd0496-0016,nzd0496-0017,nzd0496-0001
2022-01-20 22:20:39.315000,L9,282.72,,,,,,,,,,,,,,295.20,291.09,304.42,
2022-01-28 22:20:55.692000,L8,287.21,,,,,,,,,,,,,,269.79,289.44,303.29,
2022-02-06 22:14:44.088000,L8,290.33,,,,,272.66,266.16,260.22,260.24,266.29,281.34,289.00,292.46,298.36,295.59,291.05,303.52,
2022-02-13 22:20:52.491000,L8,289.48,,,,,,,,,261.33,276.00,285.14,289.64,297.92,293.92,290.53,297.73,
2022-03-02 22:14:37.725000,L9,291.01,,,,,,,,231.18,261.78,276.63,287.32,292.87,299.40,294.62,,,
2022-04-02 22:20:31.499000,L8,299.85,290.39,295.43,302.21,290.49,288.36,279.42,284.87,272.92,287.97,276.84,342.75,351.16,314.25,322.51,309.42,333.64,288.18
2022-04-10 22:20:41.030000,L9,295.90,,,,,,,,261.72,266.06,279.10,290.06,294.13,298.29,297.06,295.42,303.30,
2022-05-04 22:20:13.750000,L8,279.59,,,,,,,,,,,,,,,,,
2022-05-04 22:20:37.713000,L8,282.02,,,,,,,,,,,,,,,,,
2022-05-05 22:14:18.830000,L9,295.07,,,,,,,,,,,,,,,,,
2022-05-20 22:20:20.204000,L8,,,,,,,,,,,,,,288.13,275.14,293.42,298.33,
2022-05-28 22:19:54.471000,L9,294.02,,,,,,,,,,,,,293.85,295.48,295.04,301.27,
2022-05-28 22:20:18.438000,L9,197.23,281.68,256.79,269.19,,,,267.69,268.92,272.72,280.30,284.22,298.44,300.87,300.05,298.74,307.34,
2022-06-05 22:20:27.376000,L8,301.14,,,,,,,,,,,,288.84,296.24,289.22,296.34,300.48,
2022-06-05 22:20:51.340000,L8,298.79,,,,,,,,,,,,293.75,297.99,291.43,297.09,301.02,
2022-06-21 22:20:36.686000,L8,304.85,,,,,,,,,,,,,,,,,
2022-06-21 22:21:00.653000,L8,299.64,,,,,,,,,,,,,,,,,
2022-07-15 22:20:12.412000,L9,294.83,,,,,,,,,,,,,,,,,
2022-07-23 22:20:43.638000,L8,299.07,,,,,,,,,,,,,,,,,
2022-07-23 22:21:07.605000,L8,299.39,,,,,,,261.02,268.74,271.97,278.76,,288.05,297.20,295.15,297.61,309.77,
2022-07-31 22:20:27.317000,L9,198.47,,,,,,,,,,,,,,,,,
2022-08-09 22:14:46.212000,L9,296.26,,,,,,,,265.96,267.11,280.16,286.93,288.73,297.23,293.99,295.51,307.96,
2022-08-24 22:21:19.767000,L8,292.14,,,,274.41,277.67,262.97,265.86,265.23,269.72,279.78,292.39,295.93,300.83,297.23,295.98,311.38,
2022-08-25 22:14:50.743000,L9,293.50,,,,,,,,265.72,270.90,277.28,288.95,291.58,298.44,295.01,294.31,306.53,
2022-09-10 22:14:51.402000,L9,301.50,290.03,288.89,303.38,290.11,287.83,274.55,273.29,269.92,277.75,288.69,302.85,304.12,310.17,307.46,302.12,319.61,285.43
2022-09-17 22:20:42.358000,L9,290.94,,,,,,,,,,239.26,289.13,288.96,296.87,291.01,255.27,,
2022-10-19 22:20:50.787000,L9,198.86,,,,,,,,,231.41,256.85,291.46,295.39,301.83,296.43,292.64,301.52,
2023-01-07 22:21:14.460000,L9,180.02,181.92,371.31,372.20,307.88,348.36,340.47,343.97,342.94,342.73,340.60,343.42,360.82,376.61,370.65,370.40,364.67,219.20
2023-01-08 22:15:00.142000,L8,289.37,,,,,,,,,263.55,279.03,288.16,291.53,300.01,295.57,290.87,301.13,
2023-01-15 22:21:05.646000,L8,290.85,278.35,286.06,295.63,286.23,283.91,271.95,267.51,264.69,276.98,286.24,298.47,300.68,309.86,303.58,300.72,310.66,269.76
2023-02-08 22:20:54.220000,L9,281.41,,,,,,,,,,,,,,,,,
2023-02-17 22:15:01.258000,L9,291.94,,,,,,,,,,,,,,,,,
2023-02-24 22:21:03.459000,L9,292.29,,,,,,,261.43,261.15,269.10,280.14,,,292.14,287.34,291.34,306.58,
2023-02-25 22:14:39.957000,L8,299.43,285.42,288.84,297.67,291.68,290.49,275.63,275.41,271.21,280.68,290.70,294.55,297.90,306.91,305.40,300.44,318.66,276.66
2023-03-05 22:14:49.135000,L9,293.80,,,,,,,260.17,261.63,268.48,281.00,237.73,255.14,296.18,294.43,292.98,306.78,
2023-03-12 22:20:56.415000,L9,301.24,290.39,292.09,303.83,297.67,304.30,283.12,281.04,274.00,286.85,296.19,302.76,306.64,316.77,309.01,304.43,320.73,287.96
2023-04-06 22:14:33.046000,L9,296.97,,,,,278.30,267.47,265.74,267.58,262.21,281.67,291.87,292.08,299.83,278.85,291.54,298.62,
2023-04-14 22:14:09.763000,L8,297.14,,,,,277.80,267.53,268.22,268.68,265.62,282.69,293.56,296.45,301.24,,,,
2023-04-29 22:20:31.914000,L9,296.79,,,,,,,,,,,,,,,,,
2023-05-15 22:20:23.769000,L9,307.53,,,,,275.63,269.51,269.72,269.28,233.69,253.04,295.96,301.49,304.09,295.93,293.12,306.51,
2023-05-23 22:19:41.662000,L8,292.72,,,,,,,,,,,,,,,,,
2023-05-23 22:20:05.625000,L8,305.59,,,,,259.15,267.99,268.16,262.33,245.53,254.43,297.11,302.01,305.27,294.17,292.82,303.64,
2023-05-24 22:14:04.912000,L9,304.75,,,,,280.00,271.05,270.08,266.49,270.53,280.39,297.71,302.39,307.83,296.33,295.27,303.81,
2023-06-08 22:19:48.079000,L8,324.19,304.74,301.87,344.78,339.56,332.79,331.14,326.24,348.73,,,,,,,,,304.44
2023-06-08 22:20:12.046000,L8,321.96,299.16,299.44,315.90,329.83,327.55,325.09,318.15,305.98,327.34,330.55,341.37,354.71,,,,,299.23
2023-06-09 22:14:00.612000,L9,261.92,,,,,,,,,,,,,,,,,
2023-07-03 22:14:15.167000,L8,290.44,,,,,,,,254.15,268.13,254.49,298.38,302.64,306.21,,293.86,304.20,
2023-07-11 22:14:12.102000,L9,294.59,,,,,277.62,275.21,275.26,268.85,271.60,282.07,297.27,300.36,306.46,294.06,293.41,306.50,
2023-07-26 22:20:11.052000,L8,311.64,302.34,311.03,313.30,297.56,296.96,288.10,287.16,283.16,289.85,303.22,316.12,318.88,326.91,320.00,316.96,324.70,298.51
2023-07-27 22:14:14.688000,L9,316.69,304.58,302.69,318.55,308.13,305.21,295.72,296.27,291.53,301.32,309.73,316.09,323.38,328.44,323.63,323.39,333.12,296.09
2023-08-12 22:14:23.119000,L9,299.11,,,,,,,,,,,,,,,,,
2023-08-27 22:20:23.635000,L8,295.25,,,,,,,,,,,,,,,,,
2023-08-27 22:20:47.606000,L8,297.44,,,,,,,,263.26,227.71,278.18,293.63,296.56,302.10,293.42,292.41,302.65,
2023-09-04 22:20:22.484000,L9,296.03,,,,,,,,,,278.50,291.61,291.76,300.84,293.62,292.13,299.62,
2023-09-12 22:20:25.936000,L8,293.75,,,,,,,,,,281.03,293.58,294.63,303.20,295.88,294.14,303.43,
2023-09-12 22:20:49.904000,L8,,,,,,,,,,,278.95,291.39,291.43,300.82,294.25,292.32,300.80,
2023-09-29 22:14:38.579000,L9,292.34,,,,,,,,264.74,256.97,281.43,293.72,293.89,302.26,296.20,294.20,305.77,
2023-10-22 22:20:38.194000,L9,292.95,,,,,,223.99,233.80,261.21,264.01,278.86,290.03,290.20,299.81,297.19,293.56,305.17,
2023-11-15 22:20:35.567000,L8,178.77,178.93,336.30,343.88,334.80,328.68,324.71,317.89,322.52,325.75,336.22,345.06,351.82,360.58,354.34,358.61,361.96,214.70
2023-11-24 22:14:51.719000,L8,293.03,,,,,,,,261.49,269.92,281.05,292.14,291.95,302.96,298.60,294.56,304.60,
2023-12-09 22:21:02.419000,L9,285.76,,,,,,,255.35,259.85,267.83,282.52,292.02,293.64,303.73,298.90,296.86,307.18,
2023-12-10 22:14:45.117000,L8,298.80,283.15,288.85,299.15,287.69,283.23,271.74,268.49,266.58,276.67,288.97,299.68,299.78,311.05,306.96,303.23,311.17,276.32
2024-01-11 22:14:44.166000,L8,,,,,,,,,,,,,,300.61,298.95,286.70,307.04,
2024-01-26 22:20:38.184000,L9,183.09,187.04,300.18,313.58,314.66,318.27,302.67,295.51,281.05,313.08,321.11,319.99,317.36,341.67,331.01,334.84,322.60,221.91
2024-02-04 22:14:55.450000,L9,290.48,,,,,,,,,238.72,280.53,283.99,286.47,297.80,280.77,289.92,301.08,
2024-02-12 22:14:41.937000,L8,290.33,,,,,,,,258.96,267.44,280.63,285.24,287.70,300.07,293.70,291.78,303.33,
2024-02-19 22:20:27.343000,L8,292.11,,,,,,267.69,259.74,259.62,266.75,279.72,283.57,287.73,299.81,,,,
2024-02-19 22:20:51.302000,L8,287.19,,,,,,,,,264.73,276.60,280.31,285.36,297.96,,,,
2024-03-06 22:20:39.136000,L8,291.98,,,,,,,,261.05,268.67,281.18,281.16,285.34,298.00,,,,
2024-03-07 22:14:47.781000,L9,287.00,,,,,,,,,,,,,,,,,
2024-03-22 22:20:30.323000,L8,289.64,,,,,,,,,,,,,,,,,
2024-04-16 22:14:07.010000,L8,294.23,,,,,,,,,,,,,,,,,
2024-04-24 22:14:13.960000,L9,298.89,,,,,,,,,,,,,,,,,
2024-06-02 22:20:09.568000,L9,291.31,,,,,,,,,,,,279.82,300.21,295.65,295.34,301.35,
2024-06-03 22:13:41.381000,L8,292.40,,,,,,,,,,,,282.35,301.19,295.63,293.43,301.18,
2024-06-10 22:19:28.336000,L8,228.00,,,,,,,,,,,,,,,,,
2024-06-10 22:19:52.303000,L8,313.27,292.78,298.26,306.13,295.34,287.73,281.62,276.14,275.19,282.78,291.31,299.67,304.24,319.45,307.40,306.46,310.17,265.51
2024-06-11 22:13:53.980000,L9,319.62,321.64,349.83,353.51,337.77,330.25,320.62,320.81,318.11,318.33,328.63,330.54,340.78,354.12,338.86,357.01,397.11,317.83
2024-06-26 22:19:40.375000,L8,264.41,,,,,,,,,,,,,,,,,
2024-07-04 22:20:03.802000,L9,234.26,,,,,,,,,,,,,,,,,
2024-07-12 22:19:48.704000,L8,,,,,,,,,,244.44,252.51,274.27,289.60,301.77,296.74,294.35,303.56,
2024-07-12 22:20:12.667000,L8,,,,,,,,,,263.87,280.60,289.04,294.26,304.51,299.08,296.65,305.96,
2024-07-13 22:14:02.265000,L9,269.66,,,,,,,,,,,,,,,,,
2024-08-05 22:19:54.369000,L9,266.64,,,,,,,,,,260.18,253.12,285.95,297.32,292.96,291.63,300.15,
2024-08-13 22:20:02.451000,L8,291.23,,,,,,,,257.79,264.07,278.82,281.92,285.67,299.02,295.23,293.51,299.11,
2024-08-13 22:20:26.422000,L8,,,,,,,,,,,275.99,278.60,283.05,297.62,294.04,292.33,297.45,
2024-08-21 22:20:07.444000,L9,310.99,295.10,305.31,310.99,298.00,316.79,287.00,283.48,276.44,315.06,331.14,307.08,312.55,356.41,346.72,355.97,353.12,294.69
2024-08-29 22:20:09.703000,L8,291.96,,,,,,,,,,240.63,280.48,285.89,296.96,290.36,289.99,297.03,
2024-08-29 22:20:33.674000,L8,292.46,,,,,,,,,,245.53,280.94,286.21,297.26,291.04,290.23,297.20,
2024-08-30 22:14:23.037000,L9,292.80,,,,277.21,271.93,267.87,260.55,262.64,262.36,281.10,287.15,288.86,300.40,296.02,292.77,300.77,
2024-09-07 22:14:30.806000,L8,293.63,,,,,,,,,225.55,279.53,285.29,286.29,299.60,295.82,293.07,300.21,
2024-09-22 22:20:08.881000,L9,,,,,,,,,,,279.65,283.01,287.01,298.35,296.07,293.00,298.26,
2024-09-23 22:14:30.418000,L8,,,,,,,,,,,280.86,283.32,286.47,297.48,296.29,293.22,299.99,
2024-10-09 22:14:33.271000,L8,292.49,277.30,283.25,296.28,281.95,278.20,270.10,267.50,264.20,268.01,284.36,291.89,290.38,303.28,299.64,297.04,301.84,
2024-10-16 22:20:27.477000,L8,289.98,,,,,,266.39,262.38,261.44,262.84,282.90,290.45,288.84,299.19,297.83,293.95,306.41,
2024-10-16 22:20:51.445000,L8,,,,,,,,,,,280.79,287.35,286.38,296.64,295.46,291.68,302.91,
2024-10-24 22:20:57.649000,L9,300.28,284.50,289.11,301.90,288.86,285.66,273.59,270.94,266.92,275.50,288.91,298.98,301.77,309.88,305.49,300.87,313.00,284.35
2024-11-02 22:14:41.503000,L9,,,,,,,,278.56,269.11,273.76,289.51,302.27,307.88,317.50,309.85,302.80,314.92,
2024-11-10 22:14:37.391000,L8,,,,,,,,,,,279.30,289.16,289.51,298.69,296.43,292.34,298.62,
2024-11-17 22:20:26.561000,L8,288.97,,,,,,,,,230.89,275.65,289.53,290.98,300.85,296.43,293.28,299.57,
2024-11-17 22:20:50.529000,L8,303.10,292.79,291.84,352.12,342.08,335.74,329.91,296.70,332.52,335.06,335.26,347.70,355.20,367.39,360.63,360.08,356.47,290.67
2024-11-25 22:20:39.616000,L9,281.21,,,,,,,,,,278.55,289.77,289.86,299.63,296.21,291.32,302.59,
2024-12-04 22:14:48.196000,L9,189.21,198.22,80.37,299.00,286.62,282.61,271.23,270.15,265.80,274.79,288.78,299.12,299.53,310.65,304.17,299.18,305.59,229.15
2024-12-27 22:20:33.745000,L9,282.66,,,,,,,,,,280.20,285.45,288.90,298.63,295.33,292.08,301.32,
2025-01-05 22:14:42.782000,L9,282.09,,,,,,,,,,278.31,285.02,286.59,296.84,295.39,291.52,300.74,
2025-01-21 22:14:48.959000,L9,303.08,289.65,296.12,305.00,292.61,295.30,282.28,277.41,271.21,294.97,293.90,303.06,308.00,321.55,310.87,304.04,314.89,288.07
2025-01-28 22:20:54.198000,L9,188.43,188.78,292.44,300.68,289.85,288.34,277.17,273.52,268.23,281.96,291.95,300.35,303.02,314.89,307.41,300.93,315.55,224.00
2025-03-09 22:20:38.333000,L8,303.25,291.88,297.31,304.12,294.51,292.13,282.86,277.69,275.65,289.82,295.10,302.43,305.59,363.38,365.17,323.00,,291.83
2025-04-03 22:14:16.015000,L8,,,,,,,273.38,265.31,270.08,282.88,295.50,305.23,311.16,318.87,308.64,304.15,316.28,
2025-04-10 22:20:22.528000,L8,296.14,,,,,275.00,268.07,262.03,263.09,267.34,279.57,289.96,295.11,303.56,297.06,294.63,301.51,
2025-04-11 22:14:29.386000,L9,302.90,286.04,292.66,300.88,290.01,288.56,278.17,275.08,272.52,279.56,292.31,302.66,308.71,313.35,307.11,300.56,311.74,285.33
2025-04-18 22:20:37.112000,L9,293.98,,,,,,,,,,,287.04,293.42,299.41,293.44,291.01,299.73,
2025-05-04 22:20:29.330000,L9,298.68,,,,,,,,,,245.96,286.66,294.27,299.90,295.61,292.72,300.47,
2025-05-05 22:14:00.333000,L8,264.32,,,,,,,,,234.42,264.89,288.90,294.95,301.84,296.70,294.03,302.44,
2025-05-12 22:19:47.477000,L8,307.82,291.87,294.49,300.76,290.65,288.09,279.98,275.88,274.88,282.23,296.05,308.49,317.55,324.54,310.48,303.26,316.49,288.09
2025-05-13 22:14:10.289000,L9,,,,,,,,,,,,289.34,292.81,300.20,293.79,292.26,297.61,
2025-05-29 22:14:03.472000,L9,,,,,,,,,,,267.27,285.67,294.61,302.28,296.18,294.41,303.81,
2025-06-22 22:14:19.462000,L8,295.05,285.17,83.92,274.51,,,,,262.27,274.45,281.82,289.86,296.75,301.30,295.22,295.95,299.06,
2025-06-29 22:20:08.809000,L8,203.60,,,,,,,,,,,286.61,295.31,301.93,294.11,297.49,299.85,
2025-06-29 22:20:32.772000,L8,293.69,,,,,,,,,,,290.37,296.75,304.14,295.67,298.80,302.07,
2025-06-30 22:14:19.484000,L9,,,,,,,,,,,,284.42,290.14,300.57,279.19,295.41,292.63,
2025-07-15 22:20:13.250000,L8,277.12,,,,,,232.48,259.07,266.59,267.82,280.14,285.22,292.09,292.52,298.16,299.87,302.51,
2025-07-15 22:20:37.213000,L8,271.12,,,,,,,,,,,,,,,,,
2025-07-16 22:14:24.715000,L9,295.88,,,,,,266.93,269.40,270.49,273.35,290.30,290.45,296.43,300.75,298.68,300.86,307.60,
2025-07-23 22:20:39.223000,L9,294.83,,,,,,,,268.69,263.00,279.70,288.95,288.04,296.01,296.33,296.34,303.62,
2025-08-25 22:14:39.643000,L8,296.37,,,,281.31,278.92,268.94,264.67,266.35,266.78,282.68,291.59,289.95,300.14,295.63,295.58,300.49,
2025-09-02 22:14:47.227000,L9,297.40,,,,,276.33,268.95,265.67,265.55,267.06,281.75,291.95,290.42,300.76,296.40,295.64,300.89,
2025-09-10 22:14:44.053000,L8,310.97,292.04,298.23,307.77,295.11,292.67,283.83,280.81,275.05,283.42,295.27,306.56,312.22,322.74,316.86,311.63,342.81,291.65
2025-09-17 22:20:35.784000,L8,298.62,279.37,285.44,287.98,,,269.60,268.72,268.72,269.82,284.86,294.59,295.04,304.25,299.79,298.61,305.89,
2025-09-17 22:20:59.743000,L8,296.70,,,,,,,,,266.86,283.23,292.57,292.49,301.40,296.92,296.53,303.55,
2025-09-18 22:14:49.542000,L9,293.51,,,,,273.21,266.83,261.58,263.09,230.73,279.39,285.51,289.10,298.51,295.96,293.38,302.51,
2025-10-11 22:20:45.483000,L9,186.30,189.10,340.40,347.54,337.52,331.85,326.31,321.66,323.46,327.58,334.38,339.22,342.76,346.99,345.44,346.21,343.74,223.87
2025-10-28 22:14:53.375000,L8,289.85,,,,,,,,,,,,,,,,,
2025-11-04 22:20:41.591000,L8,292.56,254.65,290.19,301.40,287.79,282.16,279.19,274.02,273.05,274.89,291.75,303.56,309.54,318.85,313.32,350.81,363.02,
2025-11-13 22:14:52.318000,L8,291.48,,,,,,,,,,279.98,291.99,292.74,302.31,299.16,293.41,302.89,
2025-11-28 22:21:09.256000,L9,,,,,,,,,,,,291.86,296.19,305.69,296.56,293.47,304.63,
