dates,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070,satname
2014-02-07 22:20:33+00:00,292.56,264.795,262.555,266.25,276.185,265.9925,256.97,258.8725,249.665,305.0733333333333,297.72,302.13,309.57,340.21000000000004,315.57,308.51,300.22,299.72,254.76666666666665,278.3025,277.8275,280.7525,299.514,282.7075,300.70799999999997,288.0025,311.2475,298.64750000000004,313.555,312.145,319.0725,315.23,330.355,284.05333333333334,318.46,324.4525,337.718,313.00333333333333,309.75,323.555,325.604,329.91,320.6175,306.6675,340.6466666666667,253.325,297.16,271.3366666666667,261.98,339.6,262.75666666666666,268.2366666666667,276.12333333333333,250.76,239.76333333333332,219.64,239.33666666666667,264.24666666666667,264.92,256.5566666666667,237.88666666666666,282.98,245.09,271.34333333333336,272.01,294.5933333333333,255.055,274.1366666666667,274.2266666666667,300.86,246.97333333333336,246.1933333333333,240.9466666666667,257.4675,260.72999999999996,286.2566666666667,L8
2014-05-14 22:19:08+00:00,292.56,264.795,262.555,266.25,276.185,271.4866666666666,261.4866666666667,260.49666666666667,,293.685,295.81,297.75333333333333,312.62333333333333,340.21000000000004,315.57,308.51,300.22,299.72,259.565,279.9066666666667,280.09,284.1233333333333,302.89750000000004,286.34,304.55,288.99666666666667,311.0775,292.70000000000005,303.64000000000004,294.92333333333335,316.23,323.3566666666667,318.93666666666667,288.86,325.195,329.8,340.8475,322.78,322.02,323.94,332.14500000000004,328.8,317.20666666666665,311.0933333333333,340.6466666666667,,320.1,272.33500000000004,261.66,339.6,258.36,270.21000000000004,300.08,249.155,241.10000000000002,232.88,240.945,257.865,255.28500000000003,274.63,242.4,,239.46,284.13,267.3,289.12,256.21500000000003,275.32666666666665,278.5933333333333,300.86,251.62,250.95,238.89,267.14,252.59,304.41,L8
2014-08-27 22:13:53+00:00,,,,,,254.76999999999998,250.905,246.10500000000002,247.14,259.52,291.99,289.0,318.73,,,,,,254.865,256.81,266.655,269.5,274.605,276.405,279.435,279.105,280.5,277.32,290.53999999999996,253.205,298.04499999999996,311.655,290.72,277.405,292.735,295.765,297.62,309.91499999999996,323.52,294.71000000000004,289.045,281.325,285.75,276.74,280.99,261.14,,264.415,249.57,,246.66,259.675,,244.73000000000002,234.125,231.44,234.255,241.845,243.325,241.31,211.63,267.77,224.73,254.05,268.04,264.37,247.175,255.495,261.35,,243.91,242.82,237.67,244.4,262.09,279.0,L8
2014-09-28 22:13:56+00:00,290.98,273.84,269.96,272.02,284.34,264.03333333333336,257.90333333333336,252.52333333333334,266.51,280.585,303.645,306.025,323.805,319.64,315.3,307.09,293.56,285.89,269.3933333333334,256.81,276.4166666666667,280.19666666666666,284.93,284.31666666666666,279.435,279.105,280.5,277.32,290.53999999999996,253.205,298.04499999999996,311.655,290.72,277.405,307.67,295.765,297.62,319.98333333333335,329.595,308.54333333333335,289.045,281.325,285.75,276.74,280.99,261.14,333.26,264.415,249.57,321.98,246.66,259.675,314.1,244.73000000000002,234.125,231.44,234.255,241.845,243.325,241.31,211.63,284.42499999999995,262.605,254.05,268.04,264.37,261.42,269.92333333333335,271.92,285.01,263.74,242.82,237.67,260.63,276.73999999999995,290.16999999999996,L8
2014-11-06 22:19:49+00:00,290.98,273.84,269.96,272.02,284.34,258.75,255.9375,250.44500000000002,261.62666666666667,280.585,303.645,306.025,323.805,319.64,315.3,307.09,293.56,285.89,267.125,259.0233333333333,274.5625,278.3425,282.845,282.77,280.96,277.7366666666667,280.51,276.37,288.0333333333333,257.52333333333337,302.78,312.71666666666664,297.6466666666667,281.32666666666665,305.265,297.02333333333337,299.9433333333333,316.195,319.84666666666664,307.605,289.73,282.79333333333335,285.76666666666665,277.57666666666665,284.58000000000004,262.185,333.26,267.66333333333336,254.0233333333333,321.98,251.92,260.29333333333335,314.1,245.39333333333335,238.54666666666665,235.0533333333333,237.60333333333332,242.96666666666667,244.19666666666663,241.70500000000004,225.405,283.67,267.9266666666667,273.655,273.38,287.35,260.0025,268.5475,270.725,285.01,258.9033333333333,246.19,242.02999999999997,258.63666666666666,276.0133333333333,287.71999999999997,L8
2014-12-01 22:13:36+00:00,290.98,273.84,269.96,272.02,284.34,259.06,257.18,251.4766666666667,261.62666666666667,301.65,315.3,327.18,328.88,319.64,315.3,307.09,293.56,285.89,271.75333333333333,259.215,277.67333333333335,282.6766666666667,286.09333333333336,285.34999999999997,283.41499999999996,278.08500000000004,281.38,281.805,290.145,256.045,307.56999999999994,314.84,298.42,281.74,309.39,297.05,300.255,314.4266666666667,318.01,310.8866666666667,286.975,281.27,285.48,276.68,284.58000000000004,262.185,333.26,267.90999999999997,255.70499999999998,321.98,251.85,260.375,314.1,246.05,245.57999999999998,237.33999999999997,240.7,243.7,246.92999999999995,241.70500000000004,225.405,283.67,267.9266666666667,273.655,273.38,287.35,262.19,271.62000000000006,272.6033333333334,285.01,258.9033333333333,246.19,242.02999999999997,258.63666666666666,276.0133333333333,287.71999999999997,L8
2015-01-25 22:19:32+00:00,290.98,273.84,269.96,272.02,284.34,259.06,257.18,251.4766666666667,261.62666666666667,301.65,315.3,327.18,328.88,319.64,315.3,307.09,293.56,285.89,261.325,259.215,273.045,276.8775,286.09333333333336,279.0925,278.1533333333333,278.08500000000004,281.38,281.805,290.145,246.47000000000003,304.18333333333334,314.84,293.69666666666666,283.41,305.8025,298.7033333333333,304.76,314.0525,309.31,309.5775,290.44,283.7133333333333,287.02333333333337,275.59999999999997,283.40000000000003,255.48666666666668,333.26,265.8,253.42666666666665,321.98,249.68999999999997,254.64666666666668,314.1,241.48,236.76,229.70666666666668,240.7,240.25,244.49333333333334,239.47333333333336,227.51999999999998,280.46500000000003,267.075,278.8866666666667,270.49,286.1666666666667,262.19,271.62000000000006,272.6033333333334,285.01,255.34499999999997,246.19,242.02999999999997,258.63666666666666,276.0133333333333,285.7175,L8
2015-02-19 22:13:13+00:00,302.97,293.59,269.96,272.02,284.34,259.06,257.18,251.4766666666667,261.62666666666667,316.565,326.005,327.18,342.885,319.64,315.3,307.09,293.56,285.89,261.325,259.215,273.045,276.8775,286.09333333333336,279.0925,278.1533333333333,278.08500000000004,281.38,281.805,290.145,246.47000000000003,304.18333333333334,314.84,293.69666666666666,283.41,305.8025,298.7033333333333,321.48,324.994,309.31,309.5775,290.44,283.7133333333333,287.02333333333337,275.59999999999997,283.40000000000003,255.48666666666668,349.265,265.8,253.42666666666665,321.98,249.68999999999997,254.64666666666668,314.1,241.48,236.76,229.70666666666668,240.7,240.25,244.49333333333334,239.47333333333336,227.51999999999998,280.46500000000003,267.075,278.8866666666667,270.49,286.1666666666667,262.19,271.62000000000006,272.6033333333334,285.01,255.34499999999997,246.19,242.02999999999997,258.63666666666666,276.0133333333333,285.7175,L8
2015-03-14 22:19:11+00:00,296.90000000000003,287.99333333333334,273.22,275.765,287.28,262.73,270.35,261.01,274.25333333333333,316.565,326.005,327.18,342.885,319.73,315.3,307.09,293.56,285.89,262.93666666666667,263.45,274.70000000000005,277.95,291.08500000000004,279.53,286.29,292.14,298.04499999999996,274.47,302.80499999999995,246.74000000000004,315.11000000000007,327.88,297.875,287.96000000000004,310.21000000000004,300.775,332.8175,333.41,309.31,322.96,294.235,287.165,287.95500000000004,276.34499999999997,284.605,252.66000000000003,349.265,267.87,255.89999999999998,321.98,253.90499999999997,252.36,314.1,239.52999999999997,233.255,228.36,244.3,239.28,242.78000000000003,238.55500000000004,235.46499999999997,284.6966666666667,281.19,291.30500000000006,271.71500000000003,297.065,272.83,281.6,280.1,285.01,259.15666666666664,249.56,246.39,271.49666666666667,288.15000000000003,292.0025,L8
2015-03-30 22:19:01+00:00,299.86,295.07000000000005,276.48,279.51,290.22,249.265,260.2166666666667,249.16333333333333,255.17999999999998,331.48,336.71,331.31,356.89,319.82,,,,169.22,246.55999999999997,262.35999999999996,263.7,264.23,276.59,266.48333333333335,282.6875,283.5566666666667,298.04499999999996,269.235,302.80499999999995,250.84,311.295,320.07666666666665,293.71000000000004,282.3,296.6466666666667,301.0433333333333,327.45,326.392,295.52666666666664,312.65999999999997,294.73333333333335,288.08,288.29,276.05,284.65333333333336,256.19,323.46,261.82666666666665,254.35,248.44,250.68666666666664,251.66,253.63,240.17,230.32666666666668,227.07333333333335,238.485,241.56000000000003,243.86,227.85333333333335,235.46499999999997,276.5050000000001,271.54499999999996,291.30500000000006,271.71500000000003,297.065,253.125,259.605,265.91999999999996,237.33,246.94999999999993,249.56,246.39,268.815,286.53,288.89000000000004,L8
2015-04-15 22:18:58+00:00,299.86,295.07000000000005,276.48,279.51,290.22,253.04666666666665,258.1775,248.5975,253.7825,331.48,336.71,331.31,356.89,319.82,,,,169.715,249.73,264.1933333333333,265.405,266.735,277.73,269.56,282.88800000000003,282.1975,292.75333333333333,276.1333333333334,301.58666666666664,250.84,311.084,318.2525,297.7225,285.57500000000005,297.0775,302.7625,324.57,324.4983333333333,298.67,311.496,297.0775,297.255,296.5675,277.6275,284.76,259.37,310.75,265.075,256.59000000000003,253.925,253.2475,254.27999999999997,260.94,242.8425,235.22,230.3975,240.00666666666666,248.95499999999998,250.1675,234.3375,236.15333333333334,277.77000000000004,255.60666666666665,277.8566666666667,271.4866666666667,284.87,253.34666666666666,258.90000000000003,264.83666666666664,239.76,248.95666666666662,248.305,244.52999999999997,260.99666666666667,282.01,286.96000000000004,L8
2015-05-26 22:12:52+00:00,299.86,295.07000000000005,276.48,279.51,290.22,256.8666666666667,256.925,247.2525,253.0025,331.48,336.71,331.31,356.89,319.82,,,,166.10666666666665,247.16249999999997,263.87,263.9,265.71250000000003,276.71500000000003,268.4225,281.39,283.9675,283.09999999999997,281.3566666666666,306.17,248.20666666666668,308.89,316.7825,296.5525,284.9625,295.44000000000005,303.335,324.14500000000004,324.4633333333333,302.1675,309.92600000000004,298.4325,300.855,301.08500000000004,278.245,282.995,261.3525,301.47749999999996,263.8725,255.5775,248.32666666666668,250.7875,253.975,256.8433333333333,240.805,234.9575,230.52,237.60666666666665,243.77499999999998,247.4025,231.2625,234.62333333333333,275.57500000000005,230.61333333333332,259.65333333333336,264.0733333333333,258.71666666666664,252.17999999999998,256.09999999999997,261.77666666666664,241.08666666666667,245.30666666666662,245.44,242.67,264.17,285.735,288.34000000000003,L8
2015-07-20 22:19:10+00:00,299.86,295.07000000000005,276.48,279.51,290.22,256.8666666666667,256.925,247.2525,253.0025,331.48,336.71,,356.89,319.82,,,,166.10666666666665,247.05,261.0425,262.752,264.5,274.40333333333336,268.58000000000004,279.5216666666667,282.446,277.5725,275.46500000000003,296.4025,250.675,305.89500000000004,314.37800000000004,292.41400000000004,286.512,292.61600000000004,301.472,319.31,320.35571428571427,299.726,306.895,296.0,300.855,300.822,278.158,280.77599999999995,262.27000000000004,295.668,264.344,254.77399999999997,243.7425,249.19,254.03000000000003,255.02,239.156,233.164,232.936,235.9275,240.78000000000003,247.41799999999998,235.032,234.62333333333333,275.57500000000005,230.61333333333332,254.10999999999999,261.44,258.71666666666664,249.975,254.495,261.77666666666664,238.2725,245.30666666666662,245.44,242.67,264.17,285.735,288.34000000000003,L8
2015-07-29 22:13:25+00:00,299.86,295.07000000000005,276.48,279.51,290.22,255.8675,255.064,245.51999999999998,251.73000000000002,331.48,336.71,,356.89,319.82,,,,164.5975,251.68599999999998,260.924,263.57599999999996,265.98,274.3375,271.666,280.795,281.91333333333336,276.566,273.672,296.578,258.46000000000004,305.6616666666667,313.7033333333333,299.392,283.724,287.32399999999996,301.012,316.70428571428573,318.61571428571426,299.744,304.71,290.65,304.94,307.14399999999995,277.1,278.12,266.70000000000005,292.37333333333333,265.024,254.652,243.17800000000003,248.94400000000002,255.51,252.814,239.192,237.474,239.098,236.094,241.212,247.36999999999998,233.294,232.87,280.3,210.66333333333333,240.88,259.54999999999995,246.175,249.452,252.16799999999998,254.475,229.27800000000002,242.5333333333333,242.29666666666665,242.67,264.17,285.735,292.6550000000001,L8
2015-08-05 22:19:12+00:00,297.09999999999997,288.74666666666667,275.98,279.385,288.1,263.974,260.7616666666667,251.98166666666665,257.88,312.84000000000003,317.28,297.86,356.89,330.18,333.59,344.16,,164.5975,258.34,272.54,274.17833333333334,265.98,280.7,271.666,280.795,281.91333333333336,276.566,273.672,296.578,258.46000000000004,305.6616666666667,313.7033333333333,310.15000000000003,283.724,287.32399999999996,310.9733333333333,320.91625,323.905,309.17333333333335,304.71,301.0183333333334,312.4525,307.14399999999995,287.29333333333335,278.12,266.70000000000005,297.5128571428572,271.8566666666667,254.652,253.8066666666667,248.94400000000002,255.51,261.67333333333335,248.79166666666666,237.474,239.098,236.094,241.212,247.36999999999998,233.294,232.87,307.52,210.66333333333333,240.88,259.54999999999995,246.175,254.8083333333333,257.95,261.752,229.27800000000002,242.5333333333333,242.29666666666665,242.67,264.17,285.735,292.6550000000001,L8
2015-09-06 22:19:26+00:00,289.67333333333335,276.84,277.05,279.63666666666666,287.63000000000005,269.7133333333333,264.99,257.2542857142857,262.80571428571426,293.75,296.35,298.875,,325.9266666666667,322.76,325.145,296.19,164.5975,263.7,276.18,277.7314285714286,272.70166666666665,280.7,271.666,280.795,281.91333333333336,276.566,273.672,296.578,258.46000000000004,305.6616666666667,313.7033333333333,310.15000000000003,283.724,287.32399999999996,310.9733333333333,313.67,317.4971428571429,309.17333333333335,304.71,301.0183333333334,320.396,313.99499999999995,293.44428571428574,278.12,277.85333333333335,296.96,278.3057142857143,254.652,266.7057142857143,248.94400000000002,255.51,274.49857142857144,258.9957142857143,237.474,239.098,236.094,257.33166666666665,247.36999999999998,233.294,232.87,318.7733333333333,210.66333333333333,240.88,259.54999999999995,246.175,260.06142857142856,263.29714285714283,267.03333333333336,229.27800000000002,242.5333333333333,242.29666666666665,242.67,264.17,285.735,292.6550000000001,L8
2015-12-27 22:19:43+00:00,292.13,276.86,282.75,287.9066666666667,295.69,295.665,275.74333333333334,270.59,275.8766666666666,293.75,296.35,298.875,375.97,328.98,322.76,325.145,296.19,160.07,271.82250000000005,285.4125,286.91999999999996,277.6133333333333,283.3566666666666,272.4799999999999,272.725,277.80500000000006,266.765,262.1450000000001,282.18999999999994,258.08,293.46500000000003,307.54499999999996,319.6466666666667,282.75999999999993,274.95,318.17,312.0766666666666,319.12999999999994,312.76,292.14000000000004,318.9075,349.11000000000007,331.7325,315.048,269.8299999999999,307.03499999999997,318.42600000000004,288.5575,249.90999999999997,296.06,243.46999999999997,252.42000000000002,301.06800000000004,286.966,233.32999999999993,243.925,233.82500000000002,289.0375,243.43,238.21500000000003,226.49,338.01,204.67,236.955,255.3449999999999,,265.9725,268.695,272.29,211.56500000000005,236.35,236.01,,,,,L8
2016-02-06 22:13:25+00:00,292.68,277.62,286.385,301.41333333333336,309.63,316.69500000000005,290.36,288.89,292.36,293.3,294.85,299.89,375.97,317.42,311.93,306.13,296.19,,295.86,298.02,299.05,306.31,,,,,,,,,,,,,,378.2,,,,,365.88,356.1700000000001,352.72,345.51,,348.9799999999999,357.725,317.0,,351.21999999999997,,,352.915,336.48,,,,349.06333333333333,,,,355.16499999999996,,,,,291.58,295.38,293.44,,,,,,,,L8
2016-02-13 22:19:32+00:00,288.89,272.51,279.8433333333333,295.3975,309.63,311.6066666666667,289.525,285.68,292.635,296.36,298.25,305.03,348.08000000000004,320.49,315.16499999999996,309.485,299.855,,303.315,303.06,302.755,307.86,313.73,309.27,313.2,313.56,,,325.42,,335.9,343.24,340.32,,,361.635,343.15,341.62,341.12,,353.44,350.96000000000004,348.62000000000006,342.26,,344.43,350.06333333333333,319.66499999999996,,340.67333333333335,,,340.9766666666667,328.6,,,,338.63,,,,355.16499999999996,,,,,295.475,298.54499999999996,298.28499999999997,,,,,,302.59,306.55,L8
2016-04-17 22:19:09+00:00,285.1,267.4,280.16999999999996,300.4833333333333,321.1,296.9166666666667,288.69,259.045,259.32500000000005,299.42,301.65,310.17,348.08000000000004,323.56,318.4,312.84,303.52,,310.77,308.1,306.46,309.41,313.73,309.27,313.2,294.88,270.76,253.65,325.42,218.91,314.88,325.695,325.195,281.52,299.56,345.19,329.74,327.78499999999997,327.76,,335.0366666666667,334.60333333333335,337.52,348.21500000000003,261.35,349.83500000000004,344.395,297.475,243.97,338.96,260.72,257.64,335.74,332.78999999999996,214.87,220.4,236.99,321.605,249.27,,237.76,369.05,213.55,244.66,260.19,249.9,299.37,301.71,303.13,,,246.83,236.74,,302.59,306.55,L8
2016-07-06 22:19:29+00:00,285.1,267.4,266.76,298.56499999999994,327.8,269.7366666666666,288.69,251.54333333333332,249.61,299.42,301.65,310.17,320.19,323.56,318.4,312.84,303.52,,310.77,285.19500000000005,306.46,287.87,313.73,291.12,313.2,289.7633333333333,270.385,260.53000000000003,310.745,215.56,308.1133333333333,319.8933333333334,307.0333333333333,275.695,284.06,335.095,329.74,320.19666666666666,323.4766666666667,299.76,307.09666666666664,304.3733333333334,320.4066666666667,335.76,267.81,335.33,334.74,285.5333333333333,240.975,319.58,258.71500000000003,259.79999999999995,317.1,312.84,227.735,231.36,238.755,292.5925,246.57,234.83,234.57,369.05,206.625,241.13,259.22,241.16500000000002,299.37,301.71,303.13,,236.11,244.84500000000003,236.74,,302.59,306.55,L8
2016-09-08 22:19:48+00:00,293.45,261.46,259.64,265.4,275.23,264.59,276.83,248.0666666666667,227.96,,329.47,334.37,357.09,360.2,319.42,316.77,305.05,,,262.29,340.32,266.33,,272.97,,277.865,270.385,260.53000000000003,296.07,215.56,294.21999999999997,308.22,290.39,275.695,284.06,308.55500000000006,316.33,309.48499999999996,314.65500000000003,299.76,290.145,286.29,325.23333333333335,353.5,267.81,,,267.135,240.975,,258.71500000000003,259.79999999999995,334.27,342.79,227.735,231.36,238.755,253.84499999999994,246.57,234.83,234.57,335.15,206.625,241.13,259.22,241.16500000000002,333.2,,,,236.11,244.84500000000003,236.74,,336.42,337.55,L8
2017-01-23 22:13:31+00:00,293.45,261.46,240.39,265.4,255.72500000000002,285.99,254.32,256.0450000000001,250.36,272.96,303.91,307.525,357.09,360.2,319.42,316.77,305.05,196.66,,273.85,306.78999999999996,281.52,282.94,279.02,282.49,,,,,224.53,302.33,316.24,320.07,322.23,314.5,325.03,323.75,317.78,314.82,317.13,317.37,321.46,339.03,353.5,318.18,312.17,,273.52,260.89,,266.75,262.29,316.595,342.79,255.13,255.18,258.84,280.17,275.69,272.68,253.44,335.15,236.3,,290.46,,299.71500000000003,267.61,270.13,,267.77,259.44,250.5,256.12,307.59999999999997,312.25,L8
2017-02-15 22:19:31+00:00,284.99,257.635,243.60666666666665,261.75,259.6433333333334,279.045,256.31333333333333,256.7966666666667,262.15,279.71500000000003,300.44,304.52666666666664,357.09,346.84000000000003,316.67,311.9,299.425,196.66,297.56,284.20500000000004,303.10999999999996,292.195,295.28999999999996,290.41499999999996,294.885,307.43,,315.14,321.87,224.53,317.835,327.91499999999996,327.685,332.5,324.57,334.215,330.59000000000003,327.03,328.595,326.98,330.105,330.975,343.3866666666667,351.905,336.61,328.745,336.24,273.52,260.89,317.66,288.22,262.29,315.6166666666667,324.95500000000004,255.13,272.4,277.82500000000005,290.14,288.31000000000006,287.17500000000007,267.20500000000004,347.965,236.3,,290.46,,296.06333333333333,281.14,282.255,,281.73999999999995,277.06999999999994,265.70500000000004,267.725,303.0,308.82666666666665,L8
2017-03-28 22:13:24+00:00,276.53,253.81,235.58999999999997,258.1,253.34,265.34000000000003,245.2266666666667,245.95666666666668,256.78000000000003,277.6333333333334,284.2166666666667,287.96666666666664,,333.48,301.86,307.03,293.8,193.63,281.355,282.0466666666667,280.99666666666667,288.8533333333333,290.94,287.5,291.9266666666667,295.83000000000004,294.27,306.125,313.635,224.53,316.38,325.80333333333334,325.74333333333334,323.92333333333335,318.1066666666666,331.07666666666665,328.6433333333334,324.72666666666663,325.75,325.09666666666664,328.46666666666664,329.5466666666667,333.45,335.65,331.7366666666667,323.50333333333333,324.94,282.51,262.485,286.26,282.23,260.045,303.44666666666666,284.07,253.81,267.0933333333333,268.64000000000004,284.8333333333333,283.35333333333335,282.57666666666665,260.61,360.78,233.845,,281.65999999999997,,272.5333333333333,276.45666666666665,278.37333333333333,,274.6466666666666,272.9733333333333,259.23333333333335,263.29333333333335,281.8566666666666,290.6966666666667,L8
2017-06-07 22:19:15+00:00,276.53,253.81,235.58999999999997,258.1,253.34,265.34000000000003,245.2266666666667,245.95666666666668,256.78000000000003,277.6333333333334,284.2166666666667,287.96666666666664,,333.48,301.86,307.03,293.8,193.63,271.0,276.1725,276.2275,283.88,286.5025,283.515,287.025,289.87,294.27,294.1066666666666,313.635,223.07,311.625,321.7425,322.475,310.33,318.1066666666666,325.4175,325.15,319.94,323.4125,323.0675,327.8825,329.46,333.265,332.83,318.76,310.1775,324.94,282.51,253.27999999999997,271.5266666666667,275.59749999999997,256.40333333333336,294.17,271.1066666666666,250.51999999999998,260.8475,260.96500000000003,275.0475,275.63,282.57666666666665,253.9275,360.78,221.39666666666668,242.54,274.18,,272.5333333333333,276.45666666666665,278.37333333333333,,267.54499999999996,266.11749999999995,259.23333333333335,263.29333333333335,281.8566666666666,290.6966666666667,L8
2017-06-16 22:13:31+00:00,276.53,253.81,235.58999999999997,258.1,253.34,265.34000000000003,245.2266666666667,245.95666666666668,256.78000000000003,277.6333333333334,284.2166666666667,287.96666666666664,,333.48,301.86,307.03,293.8,193.63,262.435,271.88,272.844,279.852,282.93199999999996,280.57,283.114,284.21500000000003,294.27,284.385,313.635,221.13666666666668,305.454,318.498,314.77200000000005,310.33,318.1066666666666,319.608,318.514,315.98999999999995,314.90999999999997,316.946,327.8825,329.46,333.265,332.83,309.1,301.01599999999996,324.94,282.51,248.0925,263.4325,269.86,252.44750000000002,284.608,262.7875,243.09,255.92000000000002,255.85,267.72400000000005,269.422,282.57666666666665,253.9275,360.78,221.39666666666668,242.54,274.18,,272.5333333333333,276.45666666666665,278.37333333333333,,267.54499999999996,266.11749999999995,259.23333333333335,263.29333333333335,281.8566666666666,290.6966666666667,L8
2017-07-02 22:13:35+00:00,276.53,253.81,235.58999999999997,258.1,248.31,263.20666666666665,245.74,245.2425,256.78000000000003,277.6333333333334,284.2166666666667,287.96666666666664,,333.48,301.86,307.03,293.8,182.88666666666666,262.04200000000003,271.305,272.2866666666667,278.67,282.39,280.2966666666667,282.885,284.1,288.53499999999997,285.77599999999995,302.91,221.13666666666668,306.3016666666667,317.815,314.34666666666664,303.052,312.075,318.07,318.0516666666667,315.3383333333333,314.8066666666667,315.48333333333335,322.436,326.73199999999997,328.7,332.83,308.92333333333335,296.4216666666667,324.94,275.81666666666666,247.952,262.386,267.895,253.458,284.608,260.538,244.416,255.44000000000003,253.5,268.20166666666665,269.38166666666666,271.33500000000004,253.9275,360.78,216.35750000000002,244.43,271.1825,239.08,268.4925,268.6175,273.54,,267.54499999999996,262.37199999999996,259.23333333333335,263.29333333333335,281.8566666666666,290.6966666666667,L8
2017-11-30 22:19:44+00:00,,,,,258.53,286.025,276.485,268.705,297.12,325.84,,,362.29,367.2,,,,161.4,249.16666666666666,260.5633333333333,263.57666666666665,268.4866666666667,273.84,273.0933333333333,273.8433333333333,276.28,282.8,272.21,281.46,219.44000000000005,296.2233333333333,309.82666666666665,322.13,271.745,293.98,305.06333333333333,307.46,323.745,303.8633333333333,305.87000000000006,313.38999999999993,337.6766666666667,321.575,327.19,286.10999999999996,269.34,,262.43,238.26333333333332,246.47000000000003,253.55999999999995,249.06666666666663,256.34999999999997,244.85000000000002,238.1533333333333,243.78666666666672,238.36,251.57000000000002,255.41,237.61,233.88,,198.87000000000003,244.43,260.70500000000004,239.08,256.37,245.1,259.04,,246.24,246.46999999999997,,,,,L8
2017-12-09 22:13:57+00:00,279.13,251.38,250.72,254.19,260.3533333333333,284.1766666666667,273.26666666666665,266.8766666666667,288.235,307.52,297.73,304.46,340.005,344.0,317.67,314.48,297.99,161.4,248.60500000000002,275.8433333333333,264.405,268.25,274.16499999999996,286.74,289.0966666666667,289.29,301.96500000000003,289.06666666666666,281.46,217.27,309.48333333333335,320.74999999999994,329.2525,273.94,293.98,317.78333333333336,317.76,333.33500000000004,312.0233333333333,315.17333333333335,300.65,341.73,326.225,332.8,304.65000000000003,268.90999999999997,334.0,262.43,239.96,248.675,252.48999999999995,249.03999999999996,246.36,244.68500000000003,235.25999999999996,244.62500000000003,238.57,272.8533333333333,256.885,237.61,,,201.24,246.32,262.19,239.08,256.37,245.1,281.15,,,247.39,,287.38,303.65,307.67,L8
2018-02-02 22:19:27+00:00,279.13,260.03,250.72,254.19,273.91999999999996,296.79499999999996,286.26,278.76500000000004,288.235,307.52,297.73,304.46,340.005,344.0,317.67,314.48,297.99,,,304.39,,,,312.5,318.08,316.98,321.13,320.64,,,337.14,342.33,360.415,,,359.21000000000004,345.57,360.5350000000001,340.88,344.89,,358.0333333333333,342.01,332.8,335.45,,334.0,,,,,,,,,,,309.54,,,,,,,,,,,303.26,,,,,287.38,303.65,307.67,L8
2018-03-15 22:13:22+00:00,279.13,260.03,250.72,254.19,273.91999999999996,296.79499999999996,286.26,278.76500000000004,288.235,307.52,297.73,304.46,340.005,344.0,317.67,314.48,297.99,,251.53,282.765,267.64,264.47,268.66,276.235,283.155,316.98,321.13,320.64,,233.82,311.905,312.38,341.7666666666667,274.27,299.57,359.21000000000004,325.89,343.3533333333333,318.065,344.89,287.79,358.0333333333333,319.225,305.52,308.325,255.13,334.0,265.78,250.74,259.01,265.47,255.03,267.85,252.56,248.91,235.53,248.85,286.755,257.71,256.52,238.55,,211.83,242.46,256.51,247.26,,,303.26,196.06,253.24,246.19,,287.38,303.65,307.67,L8
2018-09-07 22:13:24+00:00,,,,,,,,,,,,,,,,,,,254.06,263.0,268.88,270.885,273.89,258.445,265.96000000000004,281.25,,,298.62,239.625,298.63,299.87,308.39,271.42499999999995,299.66999999999996,,305.65999999999997,305.58500000000004,297.505,,288.985,,308.305,277.445,267.72,256.51,,265.515,252.12,257.54499999999996,266.0,260.79,279.985,253.215,250.04,236.055,247.44000000000003,267.07500000000005,261.49,263.095,239.79000000000002,,215.84,246.48000000000002,264.52,254.26999999999998,,,,196.06,253.84499999999997,248.97499999999997,242.92,251.09,,281.63,L8
