dates,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0184,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015,satname
2019-04-17 22:26:24+00:00,200.37,248.97,249.57,247.42,241.74,280.21,297.55,174.04,202.15499999999997,182.02,273.41,241.51,244.87500000000003,245.47500000000002,253.365,291.46666666666664,298.70000000000005,301.74,290.675,286.98,297.61333333333334,285.45500000000004,293.09666666666664,276.98,286.965,286.60249999999996,287.505,278.5233333333333,278.82,280.1775,275.2,262.97999999999996,267.83,264.445,266.84,268.40500000000003,286.42333333333335,274.565,273.42500000000007,285.8833333333334,277.135,276.21500000000003,272.135,270.735,266.87,270.15500000000003,273.805,272.04499999999996,273.395,274.66999999999996,267.075,266.39,267.24,260.985,263.79,339.36,260.69,260.03499999999997,265.83000000000004,260.7,268.17,276.61,269.99,277.07,322.62,258.19,286.505,277.855,,289.11,256.5,235.96499999999997,237.08,,262.22,321.09,324.29,348.855,247.06,262.69,255.15,279.135,276.325,298.565,268.6033333333333,232.36,247.615,266.7666666666667,258.52,274.46500000000003,,241.24,346.75,327.155,331.4066666666667,349.94,272.37,273.08,270.47,261.4,329.79499999999996,276.525,289.6566666666667,292.8475,294.4375,278.89,305.275,301.9633333333333,299.35999999999996,299.7033333333333,280.52,308.135,295.295,286.08,288.31,291.1,287.25,293.95,299.02,297.14,337.745,309.44,287.74,348.08,,327.08,331.47,314.84,349.245,337.97499999999997,318.01,341.34000000000003,334.23,328.23,329.79,328.22,326.0,295.17,293.49,310.67999999999995,300.26,,,,,,299.47,293.21000000000004,298.12333333333333,296.69,293.18333333333334,295.28999999999996,293.67,296.63,300.39,311.94,316.32,,,,311.52,310.05,,,,,,,,,,,,,,227.82,233.94,226.17,224.97,,287.59,301.91,333.11,311.93,210.37,L8
2019-05-19 22:26:35+00:00,190.025,248.97,249.57,213.39499999999998,241.74,280.21,297.55,174.04,202.15499999999997,182.02,273.41,241.51,244.87500000000003,245.47500000000002,253.365,291.46666666666664,290.03333333333336,301.74,290.675,286.98,297.61333333333334,285.45500000000004,293.09666666666664,273.63000000000005,281.13199999999995,282.038,281.716,273.355,278.82,273.854,266.5,254.32333333333335,259.31,260.56666666666666,259.4866666666666,261.97333333333336,286.42333333333335,267.45,266.1966666666667,285.8833333333334,272.71,270.58,264.24666666666667,267.79,265.0133333333333,268.27666666666664,273.805,272.04499999999996,273.395,274.66999999999996,267.075,266.39,267.24,256.37,259.43,297.01,260.93,260.03499999999997,265.83000000000004,260.7,268.17,276.61,269.99,277.07,322.62,258.19,286.505,264.7033333333333,237.28,289.11,240.215,235.96499999999997,231.455,232.38,262.22,321.09,324.29,348.855,247.06,262.69,253.35500000000002,268.80333333333334,266.31,276.74333333333334,259.21,228.34500000000003,241.41666666666666,266.7666666666667,249.40666666666667,261.7733333333333,203.57,221.98000000000002,346.75,327.155,315.08500000000004,349.94,266.5,267.03,270.47,261.4,329.79499999999996,271.65,282.4975,285.848,287.37600000000003,272.8233333333333,299.474,295.8675,290.12666666666667,291.49249999999995,275.56,296.2233333333333,286.6266666666667,275.75,279.87,291.1,287.25,293.95,299.02,297.14,314.41333333333336,309.44,287.74,348.08,258.77,327.08,331.47,314.84,349.245,337.97499999999997,292.04999999999995,341.34000000000003,334.23,328.23,329.79,328.22,326.0,295.17,293.49,310.67999999999995,291.67499999999995,,,265.79,280.36,,299.47,293.21000000000004,298.12333333333333,296.69,293.18333333333334,295.28999999999996,289.7575,289.75333333333333,300.39,311.94,316.32,,,,311.52,310.05,,,,,,,,,,,,,,227.82,233.94,226.17,224.97,,287.59,301.91,333.11,311.93,210.37,L8
2019-06-20 22:26:49+00:00,190.025,248.97,249.57,213.39499999999998,241.74,280.21,297.55,174.04,202.15499999999997,182.02,273.41,241.51,244.87500000000003,245.47500000000002,253.365,291.46666666666664,290.03333333333336,301.74,290.675,286.98,297.61333333333334,285.45500000000004,293.09666666666664,273.63000000000005,281.13199999999995,282.038,281.716,273.355,278.82,273.854,266.5,254.32333333333335,259.31,260.56666666666666,259.4866666666666,261.97333333333336,286.42333333333335,267.45,266.1966666666667,285.8833333333334,272.71,270.58,264.24666666666667,267.79,265.0133333333333,268.27666666666664,273.805,272.04499999999996,273.395,274.66999999999996,267.075,266.39,267.24,256.37,259.43,297.01,260.93,260.03499999999997,265.83000000000004,260.7,268.17,276.61,269.99,277.07,322.62,258.19,286.505,264.7033333333333,237.28,289.11,240.215,235.96499999999997,231.455,232.38,262.22,321.09,324.29,348.855,247.06,262.69,253.35500000000002,268.80333333333334,266.31,276.74333333333334,259.21,228.34500000000003,241.41666666666666,266.7666666666667,249.40666666666667,261.7733333333333,198.505,221.98000000000002,346.75,327.155,305.16999999999996,349.94,266.5,256.82666666666665,270.47,261.4,329.79499999999996,265.69,274.248,278.41833333333335,280.31333333333333,266.55,293.7366666666667,288.88599999999997,281.5625,284.426,265.89000000000004,296.2233333333333,279.7375,275.75,268.3933333333334,272.43,268.47,293.95,299.02,297.14,314.41333333333336,309.44,287.74,348.08,258.77,327.08,331.47,314.84,357.43,337.97499999999997,292.04999999999995,341.34000000000003,334.23,328.23,329.79,328.22,326.0,295.17,293.49,310.67999999999995,291.67499999999995,,,265.79,280.36,,299.47,293.21000000000004,298.12333333333333,296.69,293.18333333333334,295.28999999999996,289.7575,289.75333333333333,300.39,311.94,316.32,,,,311.52,310.05,,,,,,,,,,,,,,227.82,233.94,226.17,224.97,,287.59,301.91,333.11,311.93,210.37,L8
2019-07-22 22:26:57+00:00,179.68,248.97,249.57,213.39499999999998,241.74,280.21,297.55,,236.64,,273.41,241.51,229.84,234.47,244.4,301.68999999999994,283.46500000000003,306.26,292.73,276.1,296.975,276.49,298.29999999999995,270.76500000000004,280.3175,282.2475,283.41499999999996,273.5966666666667,280.615,273.15250000000003,260.31,250.22500000000002,254.85999999999999,257.41499999999996,253.90499999999997,256.17500000000007,285.775,260.21000000000004,257.08000000000004,286.66,266.915,264.015,258.96,264.89,260.43499999999995,267.405,270.69,270.39,270.25,273.6,259.32,257.47,258.02,250.245,253.95,297.01,260.715,256.61,266.6,254.38,262.08,274.78,250.64,265.94,341.88,258.19,274.77,248.755,237.28,272.87,240.215,225.99,231.455,232.38,262.22,,,362.64,247.06,262.69,244.92333333333332,246.48000000000002,243.63,252.68999999999997,249.42999999999998,228.34500000000003,241.41666666666666,262.035,233.97000000000003,249.24999999999997,198.505,221.98000000000002,,338.3,298.2775,356.66999999999996,266.5,256.82666666666665,270.47,261.4,343.13,265.69,264.78,273.742,275.478,266.55,289.442,281.53749999999997,270.82666666666665,276.2,265.89000000000004,282.59,269.476,275.75,256.545,272.43,268.47,293.95,299.02,297.14,292.15,309.44,287.74,,258.77,327.08,331.47,314.84,,323.61,292.04999999999995,325.07,334.23,328.23,329.79,328.22,326.0,295.17,293.49,310.67999999999995,279.7833333333333,268.49,,247.08,265.4,,305.18,298.47,301.69,299.72499999999997,296.62,280.58,278.42,271.43333333333334,,,,,,,283.79499999999996,310.05,231.39,218.0,235.22,213.38,,162.54,,164.51,,,,,,227.82,233.94,226.17,224.97,,287.59,,335.45,311.93,210.37,L8
2019-09-08 22:27:12+00:00,179.68,244.64,247.62,213.63666666666666,251.28,271.40999999999997,284.03499999999997,,246.53500000000003,169.12,273.41,241.51,229.84,234.47,244.4,300.09666666666664,286.2133333333333,302.1666666666667,285.03,277.73,294.61333333333334,277.83000000000004,288.79999999999995,272.6466666666667,273.98249999999996,272.2575,272.745,271.1175,274.8833333333333,264.8075,259.16,253.71,256.6133333333333,257.58,255.48999999999998,259.3466666666667,285.775,262.19666666666666,261.81666666666666,282.1466666666667,266.6066666666667,262.18,259.52,266.70666666666665,264.81333333333333,264.68666666666667,264.645,267.17499999999995,270.33000000000004,270.345,260.73,262.1,258.62,251.42666666666665,254.11,274.7033333333333,258.72333333333336,257.805,263.735,255.155,256.625,257.395,249.14999999999998,260.835,,252.03,271.025,246.14000000000001,240.61,258.17,239.79999999999998,227.305,234.76333333333332,231.565,253.835,,,362.64,250.04500000000002,264.725,248.28,250.01999999999998,247.23,253.305,250.275,231.71333333333334,241.2675,258.57666666666665,236.49333333333334,245.49333333333334,204.10333333333332,220.96,,,285.6975,359.2,268.05333333333334,260.29499999999996,268.635,260.63,343.13,267.72999999999996,265.626,261.206,263.522,266.556,278.04200000000003,282.502,274.8275,279.02,269.025,285.44,273.1433333333334,279.27,256.545,272.43,275.17,293.95,299.46500000000003,295.26,291.4633333333333,300.77,284.74,,266.28,327.08,331.47,299.605,,323.61,289.42333333333335,325.07,334.23,310.82500000000005,311.70000000000005,306.53,316.145,295.17,296.72,307.60999999999996,279.7833333333333,286.625,,247.08,265.4,,301.76,295.615,295.735,297.59,294.33,270.675,269.81333333333333,271.43333333333334,,,,,,,283.79499999999996,307.65999999999997,231.39,218.0,235.22,213.38,,162.54,,164.51,,,,,,227.82,233.94,226.17,224.97,,287.59,,335.45,311.93,210.37,L8
2019-11-11 22:27:19+00:00,179.68,240.31,243.90499999999997,213.0566666666667,256.755,256.87,259.905,,252.46500000000003,211.05,260.49,,,,,294.58000000000004,284.0833333333333,292.29,288.30499999999995,282.15999999999997,296.485,279.315,273.58000000000004,276.41333333333336,274.0266666666667,272.83,266.18666666666667,264.29333333333335,263.61,263.49,265.0933333333333,255.67999999999998,251.19499999999996,261.09666666666664,251.71999999999997,257.4,317.14,259.695,277.30333333333334,283.95500000000004,265.8433333333333,263.4,254.55499999999998,266.11999999999995,281.32666666666665,261.885,258.6,282.465,270.415,266.97,263.28499999999997,271.96000000000004,264.81,255.12666666666664,258.25666666666666,251.51666666666665,260.62,259.475,260.87,255.93,251.17,240.01,247.66,255.73,344.28,245.87,267.28,239.65500000000003,240.61,243.47,231.45,228.62,233.60499999999996,231.565,245.45,306.14,300.55,293.03,271.99,275.7,255.425,246.85999999999999,243.73666666666668,235.60666666666668,241.92000000000002,231.39,234.92000000000002,251.66,236.36,237.185,204.10333333333332,210.82,,344.39,278.8666666666666,345.36,265.89500000000004,256.0333333333333,266.8,259.86,341.54,261.8666666666666,257.0933333333333,255.51333333333332,256.8933333333334,258.3333333333333,274.53333333333336,274.96666666666664,271.4533333333333,271.1066666666666,265.1933333333333,288.06666666666666,262.0675,275.865,245.9566666666667,253.76,269.13,,299.91,293.38,278.91999999999996,292.1,281.74,351.55,266.28,,345.01,284.37,343.11,,275.13,,,293.42,293.61,284.84,306.29,,299.95,301.47,269.54499999999996,286.625,,247.08,265.4,,311.815,303.395,291.51,,,244.64,258.17,258.18,,319.1,,,,,256.07,305.27,231.39,218.0,235.22,213.38,,162.54,,164.51,,,,,,,,,,,272.87,,,,,L8
2020-04-19 22:26:32+00:00,178.64,,242.14,245.68,252.69,251.13,249.29,192.47,249.74500000000003,248.45999999999998,258.105,230.04,220.88,222.38,237.2,282.435,286.395,285.735,279.32,282.04499999999996,283.16499999999996,275.02,274.43,278.01,274.985,271.58000000000004,267.47,265.14,258.035,271.19500000000005,271.585,264.725,250.84,260.895,251.47,249.74,288.905,258.26,287.21000000000004,275.34000000000003,260.45,265.81,254.25,257.9,280.135,259.59,259.32,276.895,264.49,258.34000000000003,261.005,266.55,262.92499999999995,255.43,260.87,257.96500000000003,256.985,256.69,250.29,250.58,242.52,237.49,243.18,243.74,297.185,250.94,259.98,238.86,247.9,254.03,262.22,225.39,234.41,238.58,240.55,275.88,269.165,267.2,272.815,271.705,269.645,258.59,259.88,246.9,233.35,232.04,232.15,242.95,233.3,241.54,210.09,231.57,,344.39,271.37,345.36,271.02,276.4,263.95,268.93,306.71000000000004,273.79,269.61,263.52,265.49,262.01,277.27,279.01,279.75,279.96,279.64,289.905,285.03,278.39,279.67,285.55,,,,286.58,277.76,,,351.55,273.76,,345.01,,343.11,,,,,,290.54,284.34,,,295.86,298.22,290.84,,,,,,306.62,299.135,287.11,284.2,,283.16,279.36,,,319.1,,,,,,,,,,,,,,,,,,,,217.23,219.99,218.07,217.47,,272.87,,,,179.01,L8
2020-06-06 22:26:32+00:00,178.64,,,,,,,192.47,250.99,243.94,255.72,230.04,220.88,222.38,237.2,272.62,284.95,280.87,270.56,279.13,263.25,270.58,271.5,270.12,270.21,261.87,263.49,258.93,252.27,263.22,253.85,260.1,250.84,249.22,251.47,249.74,260.67,258.26,265.54,255.89,253.22,259.24,254.25,257.9,251.16,259.59,259.32,252.82,258.56,249.83,257.58,255.91,255.45,246.41,252.11,246.13,248.26,253.43,250.29,250.58,242.52,237.49,243.18,243.74,250.09,250.94,259.98,238.86,247.9,254.03,262.22,225.39,234.41,238.58,240.55,245.62,237.78,241.37,254.68,258.77,255.56,258.59,259.88,246.9,233.35,232.04,232.15,242.95,233.3,241.54,210.09,231.57,,,271.37,,271.02,276.4,263.95,268.93,250.555,273.79,269.61,263.52,265.49,262.01,277.27,279.01,279.75,279.96,279.64,279.15,285.03,278.39,279.67,285.55,,,,286.58,277.76,,,,273.76,,,,,,,,,,290.54,284.34,,,295.86,280.235,272.79499999999996,266.76,,223.57,227.96,,287.95,284.24,287.11,284.2,,283.16,279.36,,,,,,,,,,211.81,192.2,,,,,,,,,,,,217.23,219.99,218.07,217.47,,,,,,179.01,L8
2020-08-25 22:27:04+00:00,178.64,247.46,252.89,255.51,279.99,252.72,266.14,192.47,260.81500000000005,258.34499999999997,255.72,244.20999999999998,244.35999999999999,243.37,248.01999999999998,272.78999999999996,278.41999999999996,274.315,289.40999999999997,295.205,256.28,277.155,277.755,275.93,273.28499999999997,270.755,267.78,273.33000000000004,266.775,269.245,261.93999999999994,266.34000000000003,261.065,259.56999999999994,264.1449999999999,267.11,266.295,268.225,267.625,264.245,265.255,267.055,261.385,263.56,258.4,265.465,262.125,258.02,261.405,259.01,263.125,263.63,260.17499999999995,254.04,258.225,257.255,258.96000000000004,248.555,253.505,252.2,242.84,249.345,253.05,250.645,251.51,252.69,257.79,244.69,247.745,271.08,262.22,226.165,243.435,241.48000000000002,244.53500000000003,245.62,237.78,241.37,254.68,258.77,255.56,258.59,259.88,246.9,233.35,232.04,232.15,242.95,233.3,241.54,210.09,231.57,,,271.37,309.29,274.135,275.92999999999995,268.21000000000004,268.93,250.555,276.765,270.84000000000003,266.16999999999996,267.725,269.6,280.75,281.24,284.94,284.565,281.71500000000003,287.31,286.815,280.615,284.39,287.12,290.66,,297.6,289.0,281.805,292.81,,,272.78499999999997,,,,,,,,,,290.54,284.34,,,295.86,286.73,279.88666666666666,286.305,,260.66499999999996,227.96,,287.95,287.76,289.23,284.2,,286.15,283.415,,,,,,,,,,211.81,192.2,,,,,,,,,,,,212.78,225.79000000000002,220.82,217.47,,,,,,239.17499999999998,L8
2020-09-10 22:27:11+00:00,181.795,247.46,252.89,255.51,279.99,252.72,259.40999999999997,192.47,262.15000000000003,259.45,255.72,248.6833333333333,252.23000000000002,250.62,248.13333333333333,273.12666666666667,275.87666666666667,274.68666666666667,283.3333333333333,287.3833333333333,261.05333333333334,273.59999999999997,274.57666666666665,273.22,273.65000000000003,268.79,267.52,270.15000000000003,264.4066666666667,267.3333333333333,260.8333333333333,269.8066666666667,264.4733333333333,261.76,262.84666666666664,267.02333333333337,270.36,267.59999999999997,266.90333333333336,268.24,266.4566666666667,268.3533333333333,263.24666666666667,260.78000000000003,262.90333333333336,266.78999999999996,263.49333333333334,258.5466666666667,262.46666666666664,259.67333333333335,260.87333333333333,259.34,256.24666666666667,251.50333333333333,256.1933333333333,248.5,245.85666666666668,238.39666666666668,241.17999999999998,250.09666666666666,244.13666666666666,246.25,251.59333333333333,248.73000000000002,250.21333333333334,251.60666666666665,256.3333333333333,246.02666666666667,247.09,262.3666666666666,252.79000000000002,226.02666666666664,237.7266666666667,238.41333333333333,245.85333333333335,247.875,242.23000000000002,242.35000000000002,251.39999999999998,262.79999999999995,255.135,258.42999999999995,259.365,248.69,242.83000000000004,232.925,234.31,242.95,236.825,244.725,210.09,231.57,305.48,304.77,290.735,290.92,272.85999999999996,273.7333333333333,268.6766666666667,264.53999999999996,255.85,275.62,270.07666666666665,266.3333333333333,268.50333333333333,272.49333333333334,281.58666666666664,282.24666666666667,284.98333333333335,286.15333333333336,281.06666666666666,289.09,288.33,281.91333333333336,284.93,288.85999999999996,289.32500000000005,292.44,299.17,289.7,283.56333333333333,291.15,279.4,,272.98,283.76,,,,,284.49,,,,292.355,285.945,,,295.86,290.03000000000003,282.7675,292.1933333333333,,272.67,227.96,,287.95,289.6333333333333,290.91,284.2,287.42,287.6066666666666,284.48333333333335,,,,,,,,,305.71,211.81,192.2,,,,,,,,,,,,212.78,225.79000000000002,212.51999999999998,219.635,,,,,,239.17499999999998,L8
2020-10-12 22:27:18+00:00,181.795,247.46,252.89,255.51,279.99,252.72,259.40999999999997,192.47,262.15000000000003,259.45,255.72,248.6833333333333,252.23000000000002,246.185,253.99,274.49,283.16499999999996,281.01,284.085,285.46,266.255,275.885,276.735,274.0025,274.295,269.27750000000003,267.675,269.9825,263.6675,264.765,262.45,269.5375,263.9275,261.735,264.01,267.8625,269.555,267.075,266.32,268.035,266.2975,266.77,262.31,261.365,261.95,267.75,262.51,258.305,263.1575,260.4975,261.96000000000004,258.59250000000003,256.35749999999996,252.1775,257.69,251.56,247.9425,242.0075,244.1975,250.235,243.4325,246.8225,249.435,248.07,247.72750000000002,251.1875,255.5325,248.245,248.73000000000002,258.22249999999997,251.57333333333335,225.265,239.95499999999998,240.78,246.845,254.1833333333333,245.17666666666665,253.8033333333333,250.52999999999997,261.28999999999996,253.39000000000001,256.21,256.24,248.39666666666668,240.1866666666667,233.63,233.70666666666668,240.235,236.34666666666666,240.88666666666666,214.8,234.015,288.01,300.12,286.72333333333336,296.21333333333337,273.34,272.84749999999997,269.8425,264.29,258.21999999999997,275.0525,270.9925,267.0125,268.5525,271.5075,279.96,282.08500000000004,283.34749999999997,283.9925,280.22749999999996,286.6075,288.4225,282.45,283.8775,287.57,287.8966666666667,287.615,297.96333333333337,289.7475,286.14,295.08,281.11,,276.6625,283.76,,,308.86,303.07,293.17,322.76,,323.67,299.0133333333333,291.46,311.76,297.7,296.73,291.204,284.656,294.6325,301.77,278.78999999999996,227.96,300.51,292.96000000000004,291.075,290.815,290.14,288.755,289.1725,285.795,,,,,317.46,,,,306.98,211.81,192.2,,,,,,,,,,,,212.78,225.79000000000002,212.51999999999998,219.635,,,,,,239.17499999999998,L8
2020-12-06 22:33:30+00:00,184.95,247.46,252.89,255.51,279.99,252.72,259.40999999999997,,267.73,267.2049999999999,,258.005,267.90500000000003,254.12,259.58666666666664,275.11333333333334,282.56999999999994,281.0566666666667,288.5933333333333,287.57,267.25666666666666,277.65333333333336,278.48,275.2966666666667,275.6566666666667,271.7466666666667,269.07,273.6666666666667,267.4666666666667,265.28,265.31666666666666,272.68333333333334,268.29,265.9066666666667,268.19,273.90333333333336,272.51666666666665,270.0133333333333,266.58,272.08333333333337,270.6566666666667,269.28,264.99666666666667,262.52000000000004,265.5466666666667,270.47,263.5733333333333,260.1333333333334,264.69000000000005,264.05333333333334,263.4200000000001,259.48666666666674,256.6599999999999,254.10000000000002,259.55,253.37,247.83666666666667,238.19999999999996,242.16666666666666,250.12,243.73666666666668,249.9333333333333,251.51999999999998,249.51333333333332,246.94000000000003,251.26999999999998,254.04999999999998,251.37333333333333,249.0066666666667,259.61999999999995,246.25,225.22333333333333,241.8033333333333,241.51333333333332,248.9433333333333,258.465,248.875,260.02,248.45499999999996,262.54999999999995,252.30500000000004,255.02,254.42000000000002,249.14500000000004,243.60500000000002,234.425,234.485,237.52,237.86999999999998,240.56,219.51,236.46,288.01,300.12,294.40000000000003,296.21333333333337,274.1133333333333,271.6633333333333,271.8066666666666,261.97,265.88499999999993,275.47333333333336,271.4533333333333,268.1766666666667,269.5733333333333,274.67333333333335,280.8566666666666,283.11000000000007,284.5466666666666,285.33666666666664,280.4233333333333,289.09333333333336,289.55333333333334,283.80333333333334,285.28,288.24333333333334,287.8966666666667,287.615,297.96333333333337,290.80333333333334,288.93333333333334,295.08,281.11,354.58,277.63000000000005,283.76,,,308.86,303.07,293.17,322.76,,323.67,303.25,295.02,311.76,297.7,297.6,298.51666666666665,292.56333333333333,303.92333333333335,301.77,297.19666666666666,,300.51,297.97,293.3533333333333,292.05,296.08,288.755,291.1766666666667,287.94,,,,,317.46,,,,306.98,,,,,,,,,,,,,,208.33,231.59,209.74499999999998,221.8,,,,,,299.34,L8
2021-03-12 22:33:01+00:00,,,,,,,,,,,,,,232.88,271.56,278.58,305.03,299.98,286.34,279.69,281.86,282.74,283.21,276.35,276.23,270.74,268.14,269.48,261.45,257.06,267.3,268.73,262.29,261.66,267.5,270.38,267.14,265.5,264.57,267.42,265.82,262.02,259.5,263.12,259.09,270.63,259.56,257.58,265.23,262.97,265.22,256.35,256.69,254.2,262.18,260.74,254.2,252.84,253.25,250.65,254.45,260.94,248.55,249.29000000000002,243.23000000000002,251.755,255.35999999999999,250.24,251.695,252.04,248.95499999999998,224.225,245.79,245.70499999999998,251.685,260.225,261.93,262.29999999999995,248.325,260.05499999999995,251.05,254.045,252.275,248.70499999999998,241.15500000000003,234.605,234.535,240.405,235.64499999999998,238.34,220.82,237.345,255.755,277.31500000000005,281.2,289.78499999999997,274.01,270.03999999999996,273.225,263.57500000000005,265.23,273.17,272.995,268.42,266.09000000000003,269.485,277.195,282.70500000000004,280.505,281.275,278.39,282.255,289.825,285.805,284.12,288.32,285.765,286.48,296.57500000000005,290.71,295.34000000000003,302.48,282.985,319.41499999999996,288.77,293.36,296.6,303.85,304.795,298.6,300.175,312.51,,318.65999999999997,311.52,301.185,308.635,297.025,296.33500000000004,297.725,294.695,301.36,298.35,297.82,,301.08500000000004,297.81500000000005,297.16499999999996,293.98,297.83,293.865,295.175,289.73,,309.16,319.8,317.99,321.03999999999996,,,,309.41999999999996,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-03-21 22:26:46+00:00,189.3,,,,,,,,,,,218.25,235.34,242.865,267.63,277.565,288.65999999999997,287.45000000000005,280.08,278.56,276.72,284.83000000000004,284.705,280.25,276.98,272.46500000000003,271.96,278.265,267.83000000000004,266.655,269.15,269.565,268.03499999999997,266.66999999999996,268.34,268.225,269.6,267.29499999999996,267.155,273.95000000000005,273.175,271.28,272.135,273.265,272.945,273.85,268.99,266.34499999999997,260.56,262.95500000000004,264.83500000000004,253.64000000000004,254.89499999999998,251.42499999999995,257.295,256.605,252.18,250.41500000000002,248.57999999999998,248.91,253.0666666666667,258.7266666666667,251.14333333333332,251.42333333333332,247.01,253.88666666666666,257.92333333333335,249.36666666666667,261.21,258.08666666666664,258.0566666666667,224.67,245.64333333333332,245.09666666666666,251.75666666666666,260.3066666666667,259.6166666666667,256.96999999999997,249.15666666666664,261.89,253.01999999999998,257.05333333333334,254.30333333333337,250.1,243.76666666666668,234.79666666666665,236.84333333333333,243.01,236.88333333333333,240.31333333333336,221.02999999999997,241.23333333333335,255.755,277.31500000000005,292.26666666666665,289.78499999999997,273.80333333333334,269.78666666666663,271.42333333333335,264.1233333333334,265.25666666666666,273.4766666666667,272.8233333333333,268.95666666666665,266.37,271.0566666666667,278.71666666666664,285.31333333333333,282.64000000000004,283.65000000000003,280.2,285.74,290.71,287.52,286.41333333333336,290.5,287.65333333333336,289.6433333333334,297.8066666666667,293.77666666666664,296.90333333333336,301.46666666666664,284.18666666666667,307.68333333333334,287.49,291.08000000000004,293.645,302.565,307.29333333333335,298.19,298.05333333333334,313.9866666666667,303.0,320.80333333333334,312.6766666666667,299.21666666666664,309.33,297.7133333333333,295.64000000000004,300.26,297.52,302.21666666666664,301.7633333333333,299.57666666666665,,301.08500000000004,300.15000000000003,299.18,293.98,297.83,293.865,295.9066666666667,289.73,,309.16,319.8,317.99,321.03999999999996,,,,309.41999999999996,,,,,,,,,,,,,,,,,213.46,,,,,,,L8
