dates,satname,nzd0308-0000,nzd0308-0001,nzd0308-0002,nzd0308-0003,nzd0308-0004,nzd0308-0005,nzd0308-0006,nzd0308-0007,nzd0308-0008,nzd0308-0009,nzd0308-0010,nzd0308-0011,nzd0308-0012,nzd0308-0013,nzd0308-0014,nzd0308-0015,nzd0308-0016,nzd0308-0017,nzd0308-0018,nzd0308-0023,nzd0308-0024,nzd0308-0025,nzd0308-0026,nzd0308-0027,nzd0308-0028,nzd0308-0029,nzd0308-0019,nzd0308-0020,nzd0308-0021,nzd0308-0022,nzd0308-0030
2014-09-23 21:54:33.372000,L8,369.55,380.59,359.65,354.27,397.94,368.62,351.86,361.22,342.17,363.69,349.66,337.07,317.57,317.60,316.34,326.14,321.63,305.52,266.82,,,,,,,,226.27,205.04,195.73,204.48,
2014-10-25 21:54:40.727000,L8,341.53,350.61,349.55,351.15,348.60,342.87,336.17,342.21,341.24,330.02,323.75,312.92,308.14,311.60,318.18,320.28,322.75,288.02,262.59,,,232.48,226.15,200.90,258.30,282.47,219.95,197.28,195.07,203.02,280.21
2014-11-01 22:00:50.529000,L8,332.32,343.16,344.03,345.05,342.10,336.71,324.82,330.55,334.16,320.66,313.80,305.07,299.71,301.41,304.93,308.57,303.40,280.62,249.81,,,227.22,221.15,197.85,256.36,280.06,211.50,191.79,191.89,199.50,274.86
2014-11-17 22:00:50.637000,L8,331.69,347.36,342.66,345.69,345.55,336.87,327.07,334.93,335.80,322.97,322.41,307.11,305.38,307.26,310.63,313.10,312.54,287.01,250.75,,,224.94,223.73,200.23,255.70,278.98,216.15,193.44,193.28,198.98,275.84
2015-01-04 22:00:41.874000,L8,328.76,338.50,341.84,338.29,334.48,325.18,319.45,322.86,324.83,320.28,304.50,297.15,296.41,295.93,300.50,302.06,296.17,274.21,243.74,,,226.54,231.44,193.42,255.98,278.77,211.03,195.12,197.34,202.16,274.99
2015-04-03 21:53:50.839000,L8,326.57,336.04,340.33,338.42,332.87,330.71,316.65,319.43,321.89,318.52,304.37,291.94,287.49,288.82,302.17,302.64,293.78,275.04,231.34,,,220.25,218.39,198.92,252.46,273.23,209.55,195.24,191.65,199.70,270.28
2015-04-19 21:53:50.674000,L8,328.14,339.48,341.48,340.28,334.43,328.68,318.19,320.64,323.73,322.89,305.29,289.93,290.03,290.27,301.83,306.19,302.73,272.21,234.20,,,213.07,213.60,198.57,250.58,268.76,212.54,195.96,187.46,194.88,268.86
2015-05-05 21:53:36.670000,L8,331.59,340.08,342.26,341.29,334.66,330.26,317.82,322.22,324.58,317.73,295.71,284.74,290.36,291.56,300.71,304.10,295.35,270.42,229.19,,,215.69,213.34,203.91,254.83,276.71,206.34,192.58,185.55,194.83,272.05
2015-05-12 21:59:40.983000,L8,310.51,317.10,320.55,310.22,,,,,,,,,,,,282.28,277.30,249.09,213.49,152.38,155.01,163.90,122.60,105.01,227.99,200.17,193.53,175.87,167.17,160.88,214.96
2015-05-21 21:53:31.594000,L8,315.54,324.56,325.52,320.99,,,,,,,,,,,,286.06,281.72,255.19,217.77,155.47,159.86,175.65,182.99,,236.97,251.85,196.72,180.19,171.76,167.53,256.62
2015-05-28 21:59:43.617000,L8,348.68,351.71,357.64,350.68,344.66,343.18,331.54,333.41,319.28,362.72,351.50,337.84,282.47,310.80,316.90,318.11,319.91,289.94,253.37,,,,,,,,227.22,202.01,197.72,,
2015-06-06 21:53:40.583000,L8,347.48,362.09,366.98,349.28,332.34,335.04,328.61,329.16,312.19,280.24,246.63,249.15,293.63,309.29,298.54,310.97,314.57,307.33,266.42,,,,,,,280.57,250.57,,,,289.54
2015-06-13 21:59:55.847000,L8,368.77,379.44,374.77,391.63,395.43,373.16,368.13,370.50,379.97,368.80,358.90,347.49,217.10,287.88,272.54,311.67,308.90,277.35,249.67,,,217.31,210.43,204.76,258.85,285.81,209.95,191.18,185.68,199.66,278.89
2015-06-29 22:00:02.432000,L8,374.03,375.09,379.70,388.27,399.16,377.01,373.06,372.18,383.71,366.65,363.70,346.47,282.22,286.18,292.11,300.75,301.58,282.00,243.74,,,210.49,209.83,200.14,260.97,274.39,215.93,189.85,187.01,198.09,271.28
2015-07-15 22:00:12.360000,L8,369.30,381.60,371.89,392.54,400.08,373.35,369.32,372.73,380.97,351.80,355.69,344.36,218.92,306.22,310.85,311.18,313.46,287.82,251.40,,,215.22,206.74,210.15,265.03,,220.87,193.74,187.56,199.99,
2015-08-25 21:54:15.555000,L8,342.59,348.43,346.19,345.91,337.69,333.90,325.91,330.10,327.50,319.91,311.91,299.38,300.39,305.78,305.69,307.77,306.26,282.41,231.96,,,206.74,196.02,190.41,254.15,278.61,209.36,186.98,183.37,190.79,275.83
2015-11-13 21:54:34.679000,L8,340.26,349.76,347.77,351.93,349.31,339.10,335.06,338.23,342.36,331.30,324.61,314.64,311.29,314.14,321.62,321.30,323.83,286.91,265.62,,,,,,,,213.19,191.83,188.33,190.30,
2015-11-29 21:54:37.466000,L8,327.87,341.33,339.71,330.76,333.11,320.91,317.86,322.65,322.02,312.71,306.06,302.86,300.00,297.94,303.49,300.88,294.27,267.70,228.52,,,219.73,240.37,194.37,255.95,279.59,200.19,183.12,177.99,194.33,273.26
2015-12-06 22:00:46.946000,L8,326.91,339.16,337.17,337.01,334.89,326.38,320.86,322.13,324.43,318.21,304.22,307.36,301.72,300.37,299.10,300.93,295.52,272.49,242.41,,,198.64,222.70,185.63,256.03,275.34,207.10,188.50,177.78,182.65,271.99
2016-01-16 21:54:33.494000,L8,322.67,334.57,335.13,333.07,332.11,322.10,314.90,319.03,321.48,316.27,307.68,302.14,295.23,288.81,298.51,300.43,293.47,268.38,235.82,,,,249.89,186.28,257.95,274.12,208.47,197.79,193.90,,274.05
2016-01-23 22:00:44.120000,L8,326.84,336.77,336.20,334.04,332.21,328.43,318.21,320.93,321.28,317.35,304.97,301.45,293.84,,340.52,301.52,297.49,276.78,254.22,,,,248.67,187.84,259.34,276.20,211.80,203.13,202.06,,273.81
2016-02-01 21:54:31.283000,L8,327.43,337.97,338.87,333.98,331.83,329.09,320.16,320.95,323.10,319.11,308.70,298.77,292.42,290.99,301.40,306.52,304.50,279.29,266.07,,,,,196.19,263.17,278.31,217.84,208.21,213.46,,274.63
2016-02-24 22:00:32.934000,L8,328.61,337.65,339.35,337.11,333.01,329.67,318.91,319.98,322.58,320.14,307.01,299.20,290.24,296.30,301.20,305.27,299.62,280.05,260.57,,,,,187.49,258.56,278.71,218.80,209.35,210.87,,273.78
2016-03-04 21:54:21.556000,L8,324.15,338.86,338.25,336.75,334.47,332.06,319.69,318.93,320.29,319.81,306.33,302.63,293.84,286.83,300.05,302.21,303.41,278.86,261.64,,,,,186.86,258.02,276.33,215.32,208.03,208.80,,274.24
2016-03-20 21:54:15.119000,L8,327.51,337.51,339.13,335.02,403.08,391.72,365.81,362.24,378.08,356.53,343.60,335.78,292.82,290.29,301.91,301.95,298.54,280.97,256.69,,,,,193.21,257.53,279.23,247.85,208.55,215.49,,272.86
2016-03-27 22:00:21.157000,L8,325.28,334.60,338.49,335.86,333.99,331.04,315.32,317.82,320.81,317.61,312.82,310.00,297.92,299.14,313.84,316.63,296.97,281.98,267.13,,,,,201.08,255.78,279.51,216.31,206.10,211.89,,274.98
2016-04-21 21:54:00.236000,L8,328.41,340.28,340.91,338.14,333.27,393.23,371.79,371.16,358.35,353.20,345.69,322.41,317.57,323.19,333.10,305.30,301.24,280.55,249.04,,,,,197.49,259.56,279.36,214.80,204.92,210.69,,273.39
2016-04-28 22:00:13.508000,L8,314.10,320.88,324.07,317.73,,,,,,,,,,,,,,,,,174.87,201.00,218.83,164.63,227.30,247.41,,,,,254.78
2016-05-23 21:54:05.534000,L8,,,,,,,,,,,,,,,,294.37,289.81,260.80,224.58,,,,,,,,202.78,186.05,186.06,196.00,
2016-06-15 22:00:21.016000,L8,,,,,,,,,,,,,,,,269.39,279.80,246.42,212.93,147.32,151.70,182.79,209.25,,221.86,242.05,185.20,168.05,163.56,165.64,244.45
2016-07-01 22:00:30.433000,L8,365.79,371.75,368.23,378.02,392.24,361.75,352.45,356.75,362.13,337.47,344.43,338.72,211.11,293.21,314.79,313.41,316.21,294.49,261.82,,,231.11,237.58,220.43,266.34,285.16,247.70,204.29,214.53,,283.60
2016-07-17 22:00:37.249000,L8,333.35,348.47,346.67,343.35,340.20,338.68,327.04,331.02,331.34,320.06,303.51,297.37,309.69,317.57,323.67,322.99,317.04,295.46,256.47,,,222.50,229.79,199.58,257.98,280.15,208.72,191.83,195.12,203.35,277.82
2016-07-26 21:54:28.635000,L8,318.62,327.73,329.36,323.61,,,,,,,,,,,,,,,183.71,146.03,140.43,170.15,200.84,175.71,236.52,248.19,168.40,162.85,156.38,151.80,258.25
2016-08-11 21:54:30.396000,L8,367.05,373.61,369.03,369.17,395.87,363.02,349.37,352.37,356.53,347.51,340.23,334.67,337.56,311.78,324.47,326.34,318.05,294.59,264.99,,,226.82,236.80,218.62,264.44,283.02,237.13,219.21,,,297.93
2016-08-27 21:54:38.045000,L8,367.52,374.90,374.75,374.40,399.89,366.95,351.26,357.22,365.44,362.17,347.64,,,,,320.43,307.70,291.06,257.19,,,223.85,233.69,193.24,259.79,278.94,217.32,195.39,193.79,201.47,274.95
2016-10-14 21:54:48.055000,L8,374.22,385.58,376.07,387.71,402.29,387.33,361.51,360.90,360.53,361.90,353.23,339.82,334.99,296.79,299.58,301.56,295.55,281.53,243.83,,,216.39,206.48,208.20,259.24,279.54,207.91,190.65,187.15,193.39,273.36
2016-10-30 21:54:49.407000,L8,,,,,,,,316.03,325.37,313.73,313.21,304.78,310.33,302.38,302.13,302.59,296.05,277.59,251.17,,,221.32,223.79,191.17,259.62,282.35,207.88,188.70,189.59,199.80,277.53
2016-11-15 21:54:48.578000,L8,375.95,394.18,,391.23,403.39,392.34,,,,,,,,330.96,321.30,328.31,333.84,297.05,263.78,,,,,,,,215.69,199.77,220.11,,
2016-11-22 22:00:59.693000,L8,328.76,342.10,339.43,341.25,335.93,332.89,324.15,328.03,331.51,320.12,309.73,300.29,298.86,302.75,300.60,302.86,301.47,288.16,245.32,,,234.69,233.60,190.44,258.47,279.28,209.88,194.24,193.55,200.31,275.00
2016-12-17 21:54:43.657000,L8,324.51,337.68,335.98,333.52,334.40,324.47,318.68,320.07,320.17,315.58,301.69,296.90,290.32,286.37,294.99,296.72,295.83,275.09,245.83,,,,242.18,193.97,262.09,276.55,208.92,193.87,197.56,200.97,276.44
2017-01-25 22:00:44.753000,L8,,,,,,,,,,,289.90,283.66,278.40,280.42,289.30,290.58,291.22,271.15,235.99,,,,239.41,200.29,254.38,269.96,207.12,194.56,197.24,205.49,271.03
2017-02-03 21:54:29.385000,L8,326.90,337.68,339.55,337.19,333.86,332.57,320.83,322.00,325.51,320.49,311.12,327.28,329.69,297.12,304.08,331.54,344.55,332.50,302.31,,,,248.37,212.95,272.17,284.32,,,,,301.57
2017-02-10 22:00:36.499000,L8,321.10,330.20,333.67,330.33,331.87,333.11,311.92,314.25,317.10,312.97,300.60,335.60,286.40,284.06,295.34,296.94,290.16,275.23,240.89,,,,243.32,186.41,251.61,263.19,207.28,193.82,198.26,204.70,275.47
2017-03-30 22:00:14.213000,L8,329.92,343.13,341.78,340.17,337.87,338.99,322.19,327.34,330.72,321.59,310.51,305.05,305.42,308.01,303.29,305.57,303.20,287.47,265.51,,,,247.17,207.81,261.42,279.94,228.26,206.66,210.61,,274.58
2017-04-08 21:53:59.259000,L8,367.23,373.89,372.37,370.94,377.80,377.65,352.56,355.11,361.21,357.49,,325.37,314.27,318.75,318.34,323.15,323.41,301.69,268.82,,,,,219.53,259.09,280.18,235.27,219.25,,,279.95
2017-04-15 22:00:06.096000,L8,316.74,328.66,324.63,323.11,322.73,314.27,303.96,309.84,310.42,292.25,290.71,283.07,282.77,282.74,277.83,287.05,282.55,262.39,221.41,112.06,113.38,123.59,151.73,,221.99,209.78,150.38,155.64,135.65,122.53,232.54
2017-04-24 21:53:49.213000,L8,332.63,344.87,339.48,339.72,338.08,336.11,323.99,331.53,333.32,320.96,313.94,303.56,303.91,303.70,295.86,285.48,288.25,257.77,243.20,128.13,77.80,103.69,,179.69,256.77,263.22,213.63,192.75,171.86,158.86,270.15
2017-05-01 21:59:55.729000,L8,317.34,325.15,323.82,322.06,319.10,315.77,299.12,301.84,308.93,,,,,,,285.58,283.21,256.21,219.39,181.05,159.47,209.67,213.68,,227.53,241.75,195.05,175.17,176.55,178.30,254.91
2017-06-11 21:54:09.489000,L8,342.49,350.10,347.49,346.20,342.96,341.00,328.48,327.91,312.07,,,,211.14,299.71,315.77,315.32,326.99,297.59,258.60,,,,243.36,227.38,270.22,285.38,232.05,215.92,215.17,,287.30
2017-06-27 21:54:14.417000,L8,,,,,,,,,,,,,,,,,,,216.55,150.40,138.89,164.83,192.30,,231.85,205.80,193.24,174.32,168.88,161.37,217.52
2017-07-04 22:00:26.578000,L8,366.61,367.88,364.67,374.27,346.79,,,344.29,320.08,357.79,349.45,338.76,219.67,308.89,315.11,321.18,328.87,298.81,266.44,,,,,,,,233.67,228.14,,,
2017-08-21 22:00:43.875000,L8,336.44,348.29,347.82,345.44,338.52,333.28,327.44,330.78,333.67,328.16,316.96,307.91,308.12,309.78,313.29,312.21,313.79,294.84,258.33,,,234.34,237.69,216.20,266.90,284.65,226.03,207.62,202.82,,282.08
2017-10-01 21:54:42.738000,L8,326.83,339.85,340.93,341.22,338.14,331.17,320.87,328.17,330.12,319.19,307.07,304.41,304.30,299.07,301.27,303.29,302.26,282.73,250.83,,,217.06,228.73,204.89,262.84,281.05,213.54,195.66,190.85,197.44,276.15
2017-12-04 21:54:37.226000,L8,323.87,336.96,335.82,335.58,333.22,325.76,319.41,321.25,324.05,316.89,303.80,297.31,291.41,292.37,297.75,299.51,300.97,276.77,248.24,,,,240.49,199.48,260.75,276.39,211.75,195.11,194.27,196.66,274.39
2017-12-11 22:00:48.493000,L8,325.96,337.27,337.77,335.92,334.43,325.18,319.44,321.14,324.60,318.71,306.11,298.72,291.77,295.73,299.40,302.10,304.04,278.92,249.98,,,,244.80,209.92,267.91,280.60,216.53,200.68,201.04,,277.72
2017-12-20 21:54:40.369000,L8,326.09,342.28,334.91,339.50,336.18,331.32,324.38,324.93,330.41,320.98,313.98,304.78,299.42,305.91,305.30,313.31,321.36,276.33,259.06,,,,245.50,202.33,260.82,277.84,209.43,196.23,197.22,,275.53
2018-02-22 21:54:13.622000,L8,325.57,338.57,338.23,336.99,336.06,329.71,318.42,322.18,325.23,319.92,308.52,301.34,298.28,296.54,302.33,306.92,306.80,284.61,252.74,,,,,216.14,263.09,279.22,220.68,204.86,206.00,,274.91
2018-03-10 21:54:04.984000,L8,339.01,370.35,368.99,373.32,385.37,359.62,350.10,356.67,360.09,362.34,,,,,,,,,,,,,,,,,,,,,
2018-03-26 21:53:57.680000,L8,330.27,344.20,342.04,340.67,337.25,335.26,323.74,329.47,328.79,321.23,310.95,310.61,329.96,,303.36,308.69,306.67,287.10,257.55,,,,245.05,208.82,257.78,278.08,226.20,203.86,204.28,,273.19
2018-04-11 21:53:49.309000,L8,365.12,372.82,370.14,372.88,383.48,384.95,356.35,338.49,395.67,369.78,343.09,345.32,313.92,316.51,323.69,331.94,331.67,309.52,271.42,,,,249.15,237.09,266.78,285.05,255.49,,,,280.13
2018-04-18 21:59:55.573000,L8,315.93,328.68,323.96,323.57,314.60,,,,,,275.98,280.21,284.20,283.31,286.23,292.49,292.47,268.47,230.89,,,218.96,229.95,153.29,234.64,250.37,202.05,183.48,184.64,196.30,263.21
2018-06-14 21:53:21.713000,L8,331.33,338.42,331.87,337.11,337.32,332.20,314.99,315.00,313.02,285.38,290.75,299.91,298.78,290.49,301.62,313.56,317.29,287.39,246.73,,,,247.84,236.80,261.50,286.63,220.93,231.64,,,288.31
2018-07-16 21:53:39.240000,L8,,,,,,,,,,,,,,,,284.24,287.70,255.34,221.04,155.22,153.61,181.29,169.69,,232.79,249.52,196.58,178.29,175.12,164.96,259.03
2018-08-01 21:53:46.752000,L8,318.04,329.62,329.99,328.80,325.63,317.24,301.01,,,,,,,,,294.31,293.79,267.40,227.17,,,,,101.09,240.50,256.79,200.05,180.88,178.47,179.96,264.43
2018-08-24 22:00:09.684000,L8,,,364.58,368.50,382.38,,346.99,350.24,358.00,364.03,,,,319.14,332.18,332.48,337.81,312.79,260.14,,,225.88,229.56,231.92,,,225.42,218.25,215.90,,
2018-09-02 21:54:02.263000,L8,301.07,326.01,331.41,329.07,354.29,348.22,323.63,328.46,333.58,318.79,305.49,311.97,306.34,307.61,307.06,311.41,310.83,326.56,323.09,,,229.94,236.36,208.29,259.62,275.79,239.83,,,,264.25
2018-09-09 22:00:15.248000,L8,366.20,371.54,370.38,381.58,388.52,,,,,,,345.09,310.80,316.11,323.66,328.61,327.30,305.43,254.65,,,227.48,229.65,232.50,273.41,287.17,233.70,229.03,,,
2018-09-25 22:00:20.737000,L8,320.21,335.02,331.86,334.02,336.79,332.58,324.24,335.67,332.28,323.95,317.62,309.25,307.36,311.76,312.08,317.63,321.22,299.76,245.44,,,229.86,234.51,216.93,263.28,280.48,216.59,202.04,195.88,201.27,273.91
2018-10-04 21:54:14.507000,L8,368.52,371.39,372.25,370.45,390.00,361.08,350.72,,359.17,361.69,355.31,344.41,308.64,313.93,310.65,321.34,321.32,296.95,247.14,,,229.33,227.71,211.27,264.71,282.04,220.15,215.33,198.44,,276.37
2018-10-20 21:54:20.636000,L8,374.59,378.09,377.66,375.77,401.57,377.03,356.40,362.14,369.51,369.35,360.58,352.80,306.33,307.85,304.07,314.11,315.08,289.77,246.12,,,219.95,225.22,204.10,258.90,279.34,216.41,202.83,192.92,200.16,273.96
2018-11-05 21:54:24.009000,L8,374.48,373.90,377.59,371.48,339.08,386.16,356.18,360.74,369.48,366.00,355.70,351.60,304.00,309.10,305.22,310.23,311.50,291.32,245.38,,,222.11,227.49,206.12,260.98,279.33,217.44,195.53,193.88,197.42,274.48
2018-11-12 22:00:35.361000,L8,329.78,342.59,342.79,342.95,339.83,336.33,323.75,329.11,333.24,322.77,315.94,309.42,308.39,309.92,308.32,315.08,316.45,295.19,246.89,,,231.88,234.20,217.68,267.61,283.03,218.15,216.47,,,277.92
2018-12-07 21:54:21.936000,L8,327.22,340.14,338.42,337.64,337.24,332.86,320.66,321.89,326.33,318.89,309.92,305.43,301.26,301.76,301.46,308.82,309.17,285.16,240.68,,,228.66,232.88,212.12,261.21,277.84,214.01,197.32,195.44,203.29,273.77
2018-12-14 22:00:31.254000,L8,312.96,324.52,324.29,319.03,317.43,309.23,303.71,306.93,309.25,301.51,292.34,284.86,277.73,277.40,283.45,288.06,284.96,260.34,220.40,163.66,149.62,195.12,212.21,134.78,221.19,243.84,196.34,178.19,178.67,178.71,177.01
2019-01-24 21:54:15.958000,L8,,,,,,,,,,,276.07,223.65,239.69,295.77,266.24,212.38,,,,,183.82,217.09,225.68,208.93,248.66,263.86,,,,,271.16
2019-01-31 22:00:25.273000,L8,326.29,340.91,339.39,336.30,335.18,333.18,323.03,328.40,328.81,321.72,315.58,309.44,304.83,303.48,305.36,307.95,306.03,286.17,241.87,,,230.81,232.36,214.72,259.99,276.60,214.71,217.54,196.88,206.58,272.65
2019-02-09 21:54:13.722000,L8,327.64,340.17,340.27,337.69,336.11,333.60,322.34,327.24,328.91,321.24,314.25,315.29,314.76,322.66,308.72,312.54,314.29,299.17,246.80,,,233.78,235.11,225.53,266.77,282.47,221.89,226.40,,,278.56
2019-02-16 22:00:23.352000,L8,,,,,,,,,,,,,,,347.77,338.03,333.33,305.52,253.33,,,,,,279.30,285.22,226.62,233.93,,,286.66
2019-02-25 21:54:10.323000,L8,343.87,358.63,364.19,357.97,352.99,348.35,342.44,348.29,354.98,346.76,345.41,329.24,320.23,323.57,326.34,332.13,339.19,315.65,256.54,,,,,,,,224.41,227.22,,,
2019-03-04 22:00:18.869000,L8,377.67,381.50,378.00,389.82,403.59,337.13,319.50,323.07,325.43,320.57,319.75,315.69,306.92,308.86,304.94,310.26,307.18,292.36,245.72,,,233.92,238.85,221.53,259.15,278.09,220.59,224.42,,,273.00
2019-05-16 21:54:03.824000,L8,338.37,348.69,349.38,345.86,339.12,338.46,326.20,333.97,337.49,325.76,289.63,283.83,305.57,311.86,314.87,317.67,318.49,290.55,245.14,,,,,,,,221.96,223.67,,,
2019-05-23 22:00:18.688000,L8,312.78,323.79,325.84,,,,,,,,,,,,,289.22,286.86,255.80,229.55,154.89,157.85,181.55,221.02,,231.39,250.24,201.61,177.00,177.07,177.72,260.56
2019-06-08 22:00:26.359000,L8,,,,,,,,,,,,,,,,276.19,282.14,247.63,217.44,155.03,145.94,163.33,177.86,,229.27,205.58,193.01,173.97,173.48,167.88,224.80
2019-07-10 22:00:35.303000,L8,335.75,349.60,348.40,345.60,343.27,338.29,328.06,332.18,361.37,,,,216.23,310.16,316.00,319.48,326.15,293.10,246.52,,,,,,,,222.87,225.27,,,
2019-07-26 22:00:40.154000,L8,,,,,,,,,,,,,,,,284.54,284.14,254.67,222.31,156.05,145.80,162.50,148.59,,230.58,205.91,193.83,176.24,172.33,167.63,215.83
2019-08-04 21:54:33.055000,L8,318.03,333.91,331.00,329.54,325.68,320.06,301.72,,,,,,,,283.89,294.21,291.41,264.96,230.88,179.17,156.04,190.85,207.26,100.61,242.77,258.66,210.90,180.10,181.10,181.71,266.55
2019-08-27 22:00:50.444000,L8,363.68,370.97,370.76,370.03,379.74,360.45,351.87,352.80,359.71,360.73,348.26,319.49,314.76,314.05,319.20,322.38,326.89,295.10,255.85,,,,,,,295.55,226.55,221.46,210.16,,286.48
2019-10-07 21:54:50.962000,L8,373.10,378.25,374.15,376.15,394.64,369.68,358.37,363.29,375.13,367.17,357.99,307.99,306.60,310.61,306.48,311.69,316.59,288.31,247.93,,,214.66,215.79,210.61,263.42,281.82,218.65,197.77,195.13,200.69,276.89
2019-10-23 21:54:52.208000,L8,369.19,375.31,369.73,356.02,391.53,361.37,352.68,359.48,368.56,342.37,352.25,340.97,314.91,317.07,320.38,321.65,326.11,301.33,256.50,,,,,,,,225.02,220.93,198.98,,
2019-10-30 22:01:02.711000,L8,338.00,350.39,347.79,351.43,348.33,342.25,332.82,335.64,343.23,338.56,329.64,320.31,312.60,320.46,324.51,326.53,328.79,306.00,258.59,,,,,,,,227.51,216.82,203.03,,
2019-11-08 21:54:50.637000,L8,327.51,343.57,340.50,341.32,339.44,334.27,325.00,329.88,331.96,321.36,316.51,307.63,305.22,303.96,303.02,304.95,305.00,278.85,245.84,,,211.68,215.19,208.99,263.87,280.78,215.97,194.56,193.15,194.40,277.57
2019-12-10 21:54:46.808000,L8,364.91,362.86,360.82,340.10,349.57,,333.15,336.80,355.14,342.66,,,,,348.53,319.17,327.20,286.86,250.21,,,,,,,,220.87,206.26,203.13,206.00,
2019-12-26 21:54:43.314000,L8,322.88,336.52,333.93,332.66,331.16,327.15,318.60,320.94,323.13,316.57,308.68,302.20,296.06,293.84,300.00,301.67,302.27,270.08,238.79,,,,,208.24,260.68,276.23,213.28,190.39,189.43,201.26,273.14
2020-01-02 22:00:51.777000,L8,326.70,337.50,338.14,335.32,332.17,331.01,319.37,323.05,326.57,319.84,311.96,302.65,296.88,299.39,304.41,309.48,309.45,282.19,248.27,,,,,,,291.09,218.29,208.06,208.50,206.99,285.30
2020-01-11 21:54:39.654000,L8,328.05,343.24,340.48,335.89,335.23,333.90,327.58,332.17,333.54,325.27,323.37,306.82,304.36,303.91,309.21,326.96,323.90,276.17,241.24,,,,249.41,216.12,271.92,283.56,216.19,199.89,195.97,195.15,281.40
2020-01-27 21:54:35.181000,L8,327.20,340.48,340.19,337.13,334.67,333.79,324.96,330.14,331.30,324.90,319.74,319.34,303.06,301.90,306.75,315.02,325.71,286.23,237.78,,,,,223.28,278.31,287.06,213.05,200.90,198.63,199.03,284.54
2020-02-19 22:00:40.027000,L8,326.52,339.96,338.75,335.99,335.81,332.15,321.68,327.82,328.80,322.79,314.62,303.93,301.65,304.85,305.06,309.64,310.36,281.91,236.63,,,,,217.85,269.61,284.34,215.14,197.71,198.86,201.64,278.72
2020-03-15 21:54:19.505000,L8,313.92,326.88,324.69,324.38,320.10,318.13,305.05,,291.86,306.56,297.21,293.01,286.46,286.15,289.32,294.03,293.38,262.15,224.99,,,221.80,240.46,145.72,227.74,244.89,198.72,185.82,186.28,187.08,
2020-03-31 21:54:10.154000,L8,323.60,336.41,338.44,336.21,330.08,331.70,318.62,322.35,325.84,323.12,315.49,307.27,302.46,298.57,304.87,310.17,313.26,284.80,245.22,,,,248.69,222.23,269.13,278.74,219.35,187.86,205.45,,276.61
2020-05-09 22:00:02.918000,L8,325.78,332.69,331.79,330.17,324.80,321.87,307.57,315.53,,,,243.24,293.97,296.88,298.64,301.68,305.76,273.42,241.81,,,,244.99,217.24,235.00,282.44,214.98,195.38,196.86,199.15,272.56
2020-06-03 21:54:00.263000,L8,368.96,372.73,375.09,375.46,386.68,373.60,357.54,361.70,368.59,362.75,350.23,345.87,,,,299.60,303.55,267.00,239.95,,,225.45,242.09,219.88,264.86,280.71,210.56,189.57,194.68,196.69,278.18
2020-06-10 22:00:15.501000,L8,331.86,340.67,340.91,339.07,333.21,329.59,313.70,314.74,,,,,224.60,294.81,298.87,304.79,318.89,271.47,247.33,,,,,,,,216.86,196.78,198.04,205.56,
2020-07-28 22:00:35.385000,L8,359.86,368.76,370.59,371.11,378.57,360.96,349.38,352.79,361.38,358.77,348.12,335.99,303.35,299.08,299.76,301.62,299.07,271.76,244.12,,,220.20,238.23,218.91,269.10,282.93,219.78,193.28,194.13,195.77,278.21
2020-08-29 22:00:47.583000,L8,367.27,374.74,371.43,373.71,386.57,365.80,358.00,358.49,368.51,360.47,350.29,336.82,299.74,297.58,297.65,298.85,296.05,272.37,244.19,,,218.87,230.72,208.84,261.81,282.18,215.61,190.50,192.66,191.57,273.78
2020-09-07 21:54:40.584000,L8,329.37,343.80,342.05,344.39,340.73,337.26,322.54,330.80,332.81,321.88,316.34,307.68,306.47,304.62,303.15,307.03,303.83,280.86,252.00,,,228.06,230.08,222.83,272.14,287.28,221.70,196.71,197.30,200.29,281.21
2020-09-14 22:00:53.882000,L8,368.82,392.22,369.27,373.67,383.73,368.72,358.28,360.14,360.01,359.23,351.03,336.79,277.22,,,,,,,,,213.70,227.32,207.15,258.65,277.19,,,,,272.13
2020-09-30 22:00:57.970000,L8,375.68,380.88,380.79,386.61,401.88,394.29,364.41,368.74,373.58,370.91,355.82,346.29,303.57,304.57,298.69,298.53,295.12,273.29,245.93,,,216.03,229.19,210.15,260.86,280.19,215.56,190.23,192.23,191.99,275.01
2020-10-25 21:54:48.210000,L8,327.22,340.01,342.45,339.11,335.07,331.22,320.62,327.73,330.25,321.18,310.36,298.59,297.38,302.40,300.93,301.46,299.11,273.68,242.19,,,220.68,241.24,216.39,265.34,281.86,213.26,193.18,193.62,192.08,278.46
2020-11-26 21:54:48.737000,L8,368.00,369.26,370.16,370.64,397.52,367.42,355.78,361.98,367.27,363.46,,,307.18,311.10,315.84,313.50,315.33,293.25,251.83,,,,,226.53,272.77,285.66,222.79,223.83,197.90,208.31,280.46
2021-01-04 22:00:54.521000,L8,325.18,338.95,335.86,334.77,332.83,329.48,318.08,323.06,326.57,320.34,314.36,309.62,302.74,298.53,301.61,303.08,304.28,278.57,241.32,,,225.14,240.49,220.09,268.50,282.09,214.12,191.79,192.14,194.00,277.49
2021-01-13 21:54:39.552000,L8,322.72,337.99,335.73,333.85,331.14,328.08,317.12,323.15,325.46,317.59,310.43,304.84,299.06,302.01,300.10,309.99,285.47,277.92,229.57,,,,,218.02,267.43,280.29,192.94,193.06,190.24,190.41,275.84
