dates,satname,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0115,nzd0353-0116,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0124,nzd0353-0153,nzd0353-0162,nzd0353-0157,nzd0353-0158,nzd0353-0159,nzd0353-0160,nzd0353-0117,nzd0353-0161,nzd0353-0048,nzd0353-0049,nzd0353-0050
2024-02-21 22:07:17.333000,L8,,,,,,,,,,,289.21,475.52,525.45,524.14,517.84,318.48,,,,,,,,,,,,,,,,503.19,524.18,518.43,471.40,,,,,,,,,,503.63,431.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.67,452.57,434.35,294.61,401.64,404.70,404.65,405.79,385.99,396.84,422.51,424.21,425.45,433.54,426.38,449.43,461.81,479.53,499.13,495.79,493.51,487.97,484.95,480.12,485.79,494.68,506.59,507.79,506.13,469.57,457.26,457.58,381.09,323.37,433.99,461.78,455.91,438.50,442.72,449.56,425.57,387.22,375.85,380.28,367.73,371.93,358.69,340.72,323.97,,,173.84,234.10,225.73,206.23,249.45,273.50,281.34,264.65,282.72,282.47,212.36,198.99,,,,513.58,508.47,216.70,205.46,217.83,478.24,224.71,262.73,210.57,248.56,245.68,263.84,491.79,313.72,,,
2024-02-29 22:07:23.348000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.80,473.25,464.41,449.87,446.11,450.19,475.35,484.15,483.37,485.38,469.27,454.91,435.86,443.09,521.22,486.11,,,,,,,,,,,,,,,487.00,481.08,475.23,329.15,458.44,452.58,432.65,431.84,484.20,482.09,240.88,,,,,,,,,,,,,,,,,,,,491.91,483.41,498.35,397.58,437.22,500.53,507.97,490.44,462.60,500.28,492.81,458.01,421.82,408.18,457.21,455.78,447.21,446.01,432.71,431.30,224.20,221.76,310.12,314.63,363.03,372.85,312.08,330.31,356.50,320.14,329.86,328.25,262.39,222.16,,,,,,242.39,243.11,256.18,508.63,249.20,288.03,269.63,282.21,272.31,304.72,,346.15,,,
2024-03-08 22:07:05.574000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.13,478.37,470.06,453.00,449.84,453.07,476.70,486.63,487.01,488.03,471.77,458.05,440.25,444.92,455.12,481.93,,,,,,,,,,,,,,,479.58,476.45,473.00,459.72,457.11,446.88,428.52,260.38,257.16,270.82,225.01,,,,,,,,,,527.87,529.87,528.16,518.11,535.90,532.56,530.62,529.26,536.35,,502.47,486.00,488.31,400.38,435.46,503.23,520.66,482.99,472.62,473.96,478.19,489.22,431.78,410.88,422.43,401.49,399.56,397.80,377.11,357.53,225.27,220.46,341.33,313.09,254.10,330.15,318.33,326.31,324.31,316.46,312.91,305.22,260.42,222.58,,,,,,235.73,243.76,251.68,510.20,244.49,281.44,263.60,279.73,268.79,307.99,527.87,353.29,,,
2024-03-09 22:01:13.999000,L9,529.53,513.62,508.77,511.67,510.14,508.83,502.53,503.45,506.46,507.39,513.80,526.49,537.37,536.37,,,,,,,,,,,,,,,,,,,532.32,532.48,513.95,510.25,478.27,458.95,453.54,441.58,442.77,439.94,437.79,423.42,415.93,478.90,237.46,192.38,320.59,311.12,,,410.28,450.33,474.32,485.79,473.99,472.73,489.31,487.96,477.51,427.92,360.01,386.96,403.60,371.48,342.35,,,,,,,,,,,,,,,390.88,403.17,401.27,399.20,400.98,399.56,376.63,387.18,491.38,492.74,518.51,509.04,517.72,515.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.79,378.35,441.25,451.39,452.40,,,,,,,,,346.67,,,,,,,,,,,,,,,,,
2024-03-16 22:07:23.404000,L9,,,,,,,,,,,294.84,485.08,522.45,519.01,517.35,507.49,,,,,,,,,,,,,,,,468.24,521.87,510.25,467.45,,,,,,,,,,479.60,428.36,,,,,,,,,,502.95,514.94,515.24,535.72,517.13,,,,,,,,,,,,,,,,,,,,,455.93,455.60,435.01,434.86,398.87,316.49,292.70,279.37,282.47,266.36,287.81,431.95,435.63,444.87,439.05,466.27,468.35,484.28,498.86,531.92,516.67,490.51,488.96,488.06,490.08,509.55,512.42,,522.12,474.26,462.53,463.40,379.43,380.42,474.22,478.19,467.62,443.04,449.30,456.51,432.18,387.90,371.35,381.65,370.42,374.27,361.39,346.35,325.89,,,164.65,235.43,224.51,206.27,205.20,272.02,280.86,266.38,286.63,285.21,213.50,201.36,,,,516.09,523.66,215.03,207.31,219.52,482.44,224.87,264.27,212.40,251.21,244.83,261.03,504.57,315.92,,,
2024-04-02 22:00:39.887000,L8,494.41,509.01,504.99,505.65,506.08,503.50,499.72,499.64,503.15,503.01,506.16,488.22,532.40,530.73,535.24,533.90,,,,,,,,,499.60,476.15,516.55,464.94,525.14,529.39,528.32,529.87,525.47,526.33,503.54,510.69,475.81,457.52,452.87,467.24,522.94,440.62,435.37,419.05,415.76,482.24,238.66,189.58,,,,,428.71,455.59,473.33,484.53,473.42,461.76,492.22,309.39,475.58,433.26,399.94,407.98,408.68,375.55,341.39,,,,,,,,487.32,492.01,487.43,487.89,474.39,,,399.41,316.23,400.35,394.78,397.09,392.54,371.52,381.49,488.13,496.59,508.16,489.96,500.48,509.06,526.70,526.77,530.22,530.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.98,500.11,497.31,465.94,388.26,161.68,503.90,467.83,454.16,,,,,,,,,,478.51,501.63,508.88,,517.49,,505.77,529.82,535.75,,,,,,
2024-04-17 22:07:03.684000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.35,440.68,,,,530.57,473.31,471.45,453.58,453.68,455.24,474.20,488.88,488.83,485.84,470.45,462.36,440.21,543.38,507.32,480.02,,,,,,,,,,,,,,,472.27,470.82,468.50,452.48,450.35,436.49,415.55,420.61,421.61,407.99,436.10,474.47,507.14,514.00,523.94,515.83,518.37,514.09,512.51,515.43,518.31,517.91,513.83,511.47,513.08,515.37,518.15,521.14,522.20,521.86,480.73,473.68,477.77,392.72,407.85,425.46,484.97,474.54,457.55,461.89,459.43,439.91,410.94,339.52,335.43,292.18,386.49,382.13,363.50,343.06,213.75,,,,296.41,298.92,292.03,307.04,312.68,285.47,305.34,297.25,248.53,214.21,,,,525.68,533.30,227.38,219.76,239.87,496.25,233.94,273.24,237.23,270.57,258.47,285.12,508.99,332.96,,,
2024-04-18 22:00:30.907000,L8,482.94,493.62,492.59,498.05,500.41,498.90,492.20,504.76,497.82,497.75,496.67,491.87,482.70,488.34,483.92,487.26,491.43,489.82,498.14,485.98,496.44,493.13,496.95,478.32,481.67,475.03,494.60,468.42,466.31,467.65,467.95,517.72,461.26,453.00,462.08,491.22,405.43,402.88,441.07,434.08,433.31,431.87,426.49,414.23,407.86,455.48,239.56,190.59,,,,,391.54,439.03,455.05,249.25,452.96,449.51,481.84,477.73,455.14,414.94,326.69,348.89,389.57,362.05,337.04,,,,,,,,,,,,,,,375.76,394.12,306.61,384.57,382.61,379.01,365.34,369.43,378.74,366.47,396.44,459.88,484.09,495.20,510.81,511.87,512.28,519.74,526.85,533.87,535.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.21,522.62,402.43,239.55,229.75,372.87,492.34,466.82,459.84,524.42,529.88,518.15,,,,,,,,466.15,496.15,489.14,,496.55,,482.83,514.19,529.80,,,,,,
2024-04-26 22:00:40.750000,L9,437.38,487.04,489.81,497.24,498.14,491.67,489.68,496.17,495.72,491.83,492.46,486.47,447.20,446.84,446.80,478.04,469.75,451.90,440.80,442.91,455.54,478.01,456.90,443.20,452.43,455.75,482.98,447.37,429.15,434.85,435.31,438.26,437.82,432.45,442.03,410.59,388.23,386.63,439.93,430.62,430.71,429.94,424.91,415.06,403.17,272.03,227.92,189.63,,,,,385.45,435.24,453.10,476.18,450.36,447.89,478.46,475.06,451.41,413.97,329.08,345.20,388.13,311.49,335.15,,,,,,,,,,,,,,,374.83,392.28,393.59,383.10,381.83,376.36,259.59,248.02,230.75,236.40,228.52,247.34,488.58,492.06,529.62,505.06,511.74,519.59,530.15,530.61,536.12,,,,,,,,,,,,,,,,,497.76,493.90,487.33,,460.03,434.67,482.48,503.78,471.86,451.65,441.62,523.82,375.49,291.80,205.87,364.56,351.83,492.56,502.32,510.24,527.10,535.52,519.75,446.91,406.30,,,,,,455.56,479.31,266.60,,498.94,331.50,499.67,519.43,389.46,401.62,,392.29,,,
2024-05-03 22:06:49.872000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.59,481.73,449.09,,,,532.17,492.59,477.94,462.95,458.66,475.19,485.14,497.45,497.57,494.40,532.27,483.61,445.77,538.69,504.72,,,,,,,,,,,,,,,,471.72,471.27,467.09,450.95,450.29,438.48,416.93,417.55,423.63,405.65,304.72,462.59,473.20,505.23,539.64,516.07,523.83,514.69,522.30,,,,,,,,,,,,492.88,479.02,458.57,392.72,411.48,496.62,493.72,477.22,462.86,463.84,466.76,450.62,416.58,392.87,415.66,376.99,249.91,243.29,224.58,157.83,,,,,,,281.20,329.11,326.90,289.22,339.46,179.12,236.30,214.20,,,,,,225.60,212.95,234.94,505.98,238.21,275.08,237.84,262.53,255.22,272.60,513.83,341.52,,,
2024-05-04 22:00:22.085000,L8,435.07,488.54,495.54,500.10,497.52,502.86,499.44,500.09,501.07,496.90,494.49,483.21,448.11,447.43,444.89,458.49,471.07,450.69,434.63,444.67,447.58,458.87,449.41,442.15,446.64,460.76,499.90,447.02,427.93,429.17,436.13,433.64,436.06,429.08,437.12,401.24,388.21,380.65,440.66,431.41,437.98,432.82,425.42,411.73,293.70,273.70,225.43,189.63,,,,,383.58,443.08,466.48,479.63,269.47,450.55,302.00,479.72,458.25,307.98,327.52,292.28,388.56,362.40,,,,,,,,,,,,,,,,369.49,391.76,393.40,384.76,383.80,381.52,364.37,368.53,379.81,258.57,464.52,496.99,501.78,507.34,517.33,518.29,517.85,530.41,530.28,,,,,,,,,,,479.39,502.53,482.70,489.79,492.76,526.84,516.18,,491.88,491.38,488.00,,465.83,487.73,528.28,418.04,411.61,396.26,396.81,392.26,374.71,286.93,197.80,368.43,346.57,525.10,526.19,480.55,463.90,465.61,471.15,457.96,437.90,,,,,,470.68,354.59,397.57,421.70,459.10,413.32,485.79,515.38,525.80,404.29,,216.88,,,
2024-05-11 22:06:27.762000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.31,478.67,439.34,,,,,510.34,486.02,472.03,465.65,511.93,,,,,,,,,,,,,,,,,,,,,,,,,,467.85,467.22,449.01,409.21,398.88,402.39,402.27,400.55,305.50,473.58,297.46,426.65,463.60,526.38,481.73,508.01,471.92,505.48,503.23,504.50,515.16,514.52,523.49,,,,,471.19,501.00,460.81,313.32,516.00,396.84,319.55,481.35,381.02,433.68,466.53,448.81,455.80,429.88,335.25,266.58,229.79,254.38,435.61,443.61,297.94,238.17,278.54,,182.89,220.82,299.01,,,,,,,,,,,,,524.24,535.56,,,,454.59,,,,,,,539.19,,,,
2024-05-19 22:06:42.049000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.66,477.26,440.67,,,,,480.74,473.28,453.78,452.64,466.37,475.57,488.45,488.75,486.39,469.38,479.60,508.95,520.60,493.90,,,,,,,,,,,,,,,,,448.17,461.12,443.21,443.70,406.41,403.81,405.28,398.54,376.38,407.81,293.84,502.98,457.48,526.48,512.39,508.74,514.57,506.06,505.28,510.93,512.15,514.23,396.48,472.02,406.16,515.60,515.84,519.52,521.15,485.14,392.48,393.69,393.83,408.61,490.97,484.63,472.80,454.79,458.64,460.07,439.76,297.02,294.73,271.65,269.28,249.41,240.27,222.61,203.41,,,,,,,,,,,,,,,,,,520.40,516.79,,,,496.11,,270.24,,,,268.85,508.98,330.66,,,
2024-05-28 22:00:24.522000,L9,428.56,477.51,481.55,488.29,492.19,496.48,487.23,494.83,491.42,489.43,484.44,480.39,449.44,444.20,445.97,456.85,468.64,445.98,435.08,437.31,437.92,445.53,451.51,438.34,446.53,457.53,475.97,444.43,426.60,426.87,429.21,431.94,434.55,419.58,434.87,402.59,385.64,375.80,402.10,432.28,429.65,424.32,417.75,410.53,297.47,271.91,219.21,186.25,,,,,368.83,387.42,452.66,469.44,446.83,447.25,475.62,465.18,451.59,409.31,319.61,335.49,376.58,356.17,,,,,,,,,,,,,,,,371.56,386.78,390.56,379.07,379.81,374.94,359.95,272.53,375.90,365.37,391.39,274.07,438.06,494.70,502.56,516.78,504.70,530.53,,,,,,489.17,427.44,526.82,461.19,,,,491.91,487.79,515.14,488.79,487.38,511.46,,463.35,459.20,530.92,487.14,480.82,436.19,444.40,430.75,469.73,410.21,422.49,442.99,391.79,347.46,220.93,371.83,363.25,389.40,388.89,365.50,357.85,354.26,368.74,345.58,344.65,,,,,,443.07,474.51,246.63,422.99,419.66,233.71,216.18,291.56,217.96,393.16,,343.72,,,
2024-06-04 22:06:35.804000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.47,476.48,438.22,,,,,482.21,474.12,454.38,451.77,465.64,475.40,487.40,488.62,485.18,470.46,459.88,439.16,536.28,498.93,,,,,,,,,,,,,,,,463.38,468.59,465.84,449.37,448.18,434.11,302.65,267.08,267.38,271.10,254.52,227.53,501.21,493.79,526.31,508.85,508.45,509.77,513.29,511.98,514.56,515.72,511.80,506.20,382.19,430.78,517.92,516.51,519.15,520.96,390.02,389.03,391.68,349.58,412.15,485.60,482.85,473.51,343.30,424.16,459.82,372.14,292.86,290.33,269.46,255.16,243.01,234.00,215.99,,,,,,,,,,,,,,,,,,,520.79,517.53,,,,484.91,,,,,,,508.17,,,,
2024-06-21 22:00:17.143000,L8,418.96,464.08,464.94,462.67,455.09,457.61,467.60,471.36,474.59,457.78,462.31,446.81,437.79,437.90,434.25,447.72,454.04,433.69,426.08,428.62,416.16,437.30,435.07,422.45,439.74,446.05,297.22,424.85,419.07,407.24,407.97,410.91,426.26,412.40,429.98,385.68,371.09,350.43,315.26,298.45,372.77,355.45,379.34,303.41,284.66,249.89,204.38,166.39,,,,,,,407.71,385.27,304.49,390.96,421.07,358.87,,,,,,,,,,,,,,,,,,,,,,,358.21,368.54,359.73,356.91,336.53,332.14,346.33,348.79,334.61,337.34,345.22,305.12,306.27,279.91,364.69,389.02,412.28,446.08,495.50,493.59,498.36,500.37,419.26,414.06,391.20,516.90,530.13,535.37,458.20,461.72,474.07,474.66,469.24,475.33,463.89,447.90,442.67,446.64,446.78,428.13,429.47,424.54,431.20,418.09,401.68,380.84,390.64,380.05,358.10,268.03,183.39,357.43,339.62,160.05,332.68,331.64,326.30,332.90,330.85,313.54,310.64,,,,487.75,517.26,209.93,248.01,153.95,307.36,351.74,,,,,,467.81,,,,
2024-06-28 22:06:31.354000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.01,480.02,437.27,,,,,485.28,474.69,456.71,455.07,465.54,477.16,488.46,487.86,487.29,520.93,,512.50,530.55,494.55,,,,,,,,,,,,,,,,,463.20,462.72,444.40,445.19,429.49,409.57,261.78,263.36,272.07,260.49,276.52,445.87,452.84,518.21,469.29,486.64,491.15,510.76,511.98,507.75,515.08,500.79,405.06,416.07,471.70,507.55,513.00,513.77,516.11,399.36,396.87,392.44,386.90,389.08,394.64,472.31,457.30,351.35,353.23,451.20,431.51,306.85,301.20,292.11,334.47,352.52,322.34,271.30,224.22,,,,,,,,,,,,,,,,,,521.92,513.53,,,,384.77,,215.66,180.16,205.56,213.36,205.03,500.85,313.36,,,
2024-07-06 22:06:32.918000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.98,476.94,438.02,,,,,477.77,470.68,454.85,452.13,457.54,473.50,489.06,485.99,483.58,524.83,482.59,535.62,537.78,502.34,,,,,,,,,,,,,,,,426.24,463.41,374.40,449.23,447.89,433.11,297.28,264.13,259.38,265.95,251.27,269.64,465.01,457.55,525.60,482.57,519.80,515.65,514.58,514.94,515.75,517.74,512.44,490.06,385.98,480.81,517.49,519.19,521.88,521.24,390.75,388.91,392.52,390.20,408.15,394.71,480.52,468.00,340.93,457.86,459.19,432.67,290.93,288.21,267.97,257.46,239.58,229.92,213.24,,,,,,,,,,,,,,,,,,,522.08,519.56,,,,366.34,,,,,,,508.31,,,,
2024-07-07 22:00:25.142000,L8,430.60,471.81,481.71,482.58,486.17,494.06,489.87,492.50,493.71,488.31,485.27,470.69,445.04,448.30,444.19,460.39,468.17,451.31,433.21,446.93,438.82,454.66,445.24,440.28,447.55,458.67,484.07,446.03,428.37,426.71,427.89,432.50,434.44,418.58,437.01,394.57,391.11,377.43,422.32,429.99,430.33,425.81,421.29,408.27,291.51,270.68,220.05,178.07,,,,,377.31,392.19,448.31,465.50,443.83,439.13,467.59,463.88,305.82,409.85,322.31,,,,,,,,,,,,,,,,,,,372.64,384.40,390.08,379.73,380.09,375.19,360.58,362.42,377.47,365.32,476.21,466.39,491.95,495.38,511.03,508.74,500.24,524.59,,,,,,,,,,,486.81,504.40,480.25,482.49,491.32,493.99,,,,490.73,462.46,469.14,531.29,476.44,428.02,432.65,421.03,412.30,397.04,399.47,395.07,373.44,345.89,357.45,365.02,358.85,372.25,349.59,353.42,348.14,353.73,343.23,336.01,327.19,,,,,,456.84,490.27,184.74,437.78,367.56,210.69,,,,,,,,,
2024-07-23 22:00:39.758000,L8,432.87,476.89,481.62,484.40,486.41,495.78,488.18,494.40,492.29,487.94,485.06,481.21,450.78,447.67,447.15,457.17,474.49,451.02,438.44,439.73,447.48,452.15,453.77,442.75,448.57,461.26,419.02,448.92,428.90,429.90,429.99,433.22,436.26,426.56,441.05,404.04,396.03,382.60,377.64,431.90,430.06,424.01,418.02,410.93,303.64,273.80,221.79,184.92,,,,,272.74,389.14,445.03,467.96,442.57,442.03,477.12,462.92,415.97,400.22,294.58,345.06,382.00,355.12,331.47,,,,,,,,,,,,,,,,388.26,389.27,379.48,228.10,373.69,252.14,237.74,220.12,233.40,219.74,242.52,244.36,496.60,520.35,503.03,511.60,516.19,526.21,528.41,,,,477.80,525.01,498.45,,,487.88,499.84,528.57,482.41,486.83,494.79,,,,499.11,457.90,517.13,495.34,473.69,536.33,432.54,417.83,409.95,389.26,397.11,387.86,368.62,272.78,186.38,367.01,347.96,351.15,344.35,334.32,329.73,343.86,341.14,330.02,320.86,,,,,,458.58,495.46,194.85,415.28,367.76,226.97,,514.62,520.48,,,188.58,,,
2024-08-23 22:06:59.383000,L9,,,,,,,,,,,,,,,480.25,336.66,472.45,536.16,451.45,409.04,345.98,291.17,301.81,,,,,,,,,322.75,309.40,328.35,,,,,,,,,528.97,491.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.49,215.16,226.76,348.15,354.57,367.50,371.61,389.86,440.07,374.04,331.77,284.10,377.66,373.74,333.53,452.76,453.68,467.72,407.15,372.63,369.66,,,,369.34,313.52,331.29,317.07,311.68,276.54,281.96,265.92,266.82,242.67,225.94,212.63,211.51,188.36,,,,,,,,,,,,,,,,,,,399.09,366.78,,,,310.07,,,,,,,369.87,,,,
2024-09-09 22:00:56.721000,L8,489.25,491.57,488.86,490.85,490.21,495.54,493.30,496.20,498.04,492.78,497.50,490.52,517.82,522.63,524.41,515.13,489.65,497.15,533.66,525.99,516.66,516.74,524.44,513.77,511.89,478.76,504.61,471.50,517.39,517.83,518.15,513.00,505.03,507.21,457.64,493.25,457.95,444.27,442.88,434.71,435.86,428.08,427.73,416.03,398.09,282.55,240.69,186.52,,,,,380.45,403.41,444.13,462.90,443.69,442.46,464.78,451.12,428.41,405.53,324.65,346.41,381.00,359.31,,,,,,,,,,,,,,,,372.97,389.07,391.98,382.70,381.32,375.50,364.22,372.08,380.95,367.47,395.48,423.06,436.55,441.46,506.13,503.61,506.07,516.98,520.50,527.54,532.46,538.12,,,,,,,,,,,,,,,,,,,,,,,,,,,530.78,527.06,403.55,203.76,366.23,432.28,429.05,391.00,511.74,530.39,540.11,526.35,,,,,,,,466.73,499.26,487.29,,500.46,,489.06,516.94,524.26,,,,,,
2024-09-17 22:00:52.686000,L9,496.87,496.38,492.87,498.88,492.20,498.67,490.97,497.47,496.40,492.39,502.81,508.54,532.95,532.89,533.29,532.10,509.63,531.74,,,,,,532.43,530.36,516.08,515.89,511.52,521.90,524.26,524.45,517.95,510.37,512.10,500.91,499.35,463.37,448.98,445.79,436.34,436.61,425.59,427.41,415.97,400.18,357.82,241.70,191.75,,,,,384.82,412.52,449.56,471.58,447.30,271.63,472.86,458.50,422.91,411.25,298.61,352.59,383.59,362.02,,,,,,,,,,,,,,,,,392.41,393.27,385.65,387.29,382.55,254.52,246.06,220.32,234.27,162.58,220.09,488.39,495.34,507.45,512.03,511.51,522.10,525.80,532.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.75,408.31,201.78,233.39,447.96,435.50,514.44,470.14,,,,,,,,,,,475.10,505.10,495.07,,514.28,,495.07,520.25,529.78,,,,,,
2024-09-24 22:07:01.359000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.75,486.90,519.09,470.51,485.51,466.12,469.77,482.73,482.48,482.83,527.78,,,,,,,,,,,,,,,,,,,,,451.88,462.50,450.18,492.87,,,,,477.36,445.74,461.25,496.92,426.33,,,,,,,,,,,,,,,533.14,506.89,471.51,472.39,467.11,410.90,431.13,486.05,502.59,464.88,485.45,464.99,466.10,440.23,399.07,422.11,388.05,374.26,379.59,371.85,366.21,424.92,421.43,251.54,238.05,285.29,278.69,323.79,212.72,273.43,279.79,305.73,307.41,504.92,516.84,226.93,,,,518.53,501.53,231.51,226.14,241.29,480.86,234.38,278.48,243.18,268.26,261.67,280.39,493.63,344.11,,,
2024-10-10 22:07:10.262000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.74,475.94,468.07,451.46,445.17,452.06,470.40,483.31,484.14,484.79,468.26,,432.45,534.25,500.75,,,,,,,,,,,,,,,,459.29,390.68,463.92,450.06,448.05,432.15,417.20,422.07,259.13,269.14,246.81,252.06,470.11,471.49,498.13,484.80,501.33,505.12,511.03,513.56,513.52,516.02,510.18,505.38,504.65,508.72,509.16,515.95,529.94,,485.58,471.19,481.49,397.90,432.58,486.95,483.71,472.24,460.34,460.21,467.03,428.59,421.82,399.05,394.30,459.43,536.49,,,447.95,356.68,521.64,287.67,266.20,285.67,296.31,293.94,311.67,313.65,295.32,306.75,301.87,253.26,221.11,,,,,,229.79,221.56,241.44,493.74,240.56,283.25,386.36,391.12,398.85,403.83,511.80,342.85,,,
2024-10-11 22:01:02.888000,L8,499.60,494.65,489.49,494.07,496.10,493.96,493.04,497.01,496.89,491.27,502.46,516.50,526.89,525.38,529.10,524.47,531.51,526.41,530.06,528.71,525.73,526.48,526.87,519.94,517.86,514.86,511.36,509.58,513.30,517.80,513.67,515.39,505.60,508.50,493.78,491.07,459.90,443.38,440.50,434.34,436.14,428.64,430.90,420.31,404.62,281.53,236.51,195.38,,,,,385.03,408.42,445.51,466.40,441.12,270.62,464.62,452.03,429.68,404.17,333.89,345.24,383.61,358.07,,,,,,,,,,,,,,,,369.29,390.86,389.75,381.78,380.47,375.82,362.93,373.40,211.82,231.14,216.98,241.53,436.55,442.46,502.37,498.91,497.05,512.35,520.01,526.42,532.30,538.23,,,,,,,,,,,,,,,,,,,,,,,,,,,529.72,530.91,419.78,225.98,369.38,443.80,458.97,514.57,516.70,532.91,,,,,,,,,,466.42,501.76,495.93,,512.40,,501.90,523.77,,,,,,,
2024-10-18 22:07:18.673000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.71,475.88,455.55,452.42,457.62,475.73,493.37,492.19,491.14,512.44,,,,,,,,,,,,,,,,,,,,,455.76,455.24,336.11,436.84,418.81,412.48,278.70,191.03,276.52,259.14,276.53,444.68,451.82,468.38,465.70,483.92,483.34,496.81,505.66,503.38,503.53,498.95,496.11,495.24,499.48,500.64,510.62,510.62,517.89,475.65,472.44,461.56,385.87,408.26,472.92,465.11,457.97,446.00,445.04,454.10,431.21,408.34,397.29,397.05,382.12,380.87,373.19,357.30,335.42,215.67,197.47,184.86,253.87,235.64,221.17,224.34,287.33,293.87,283.19,297.30,294.72,241.59,194.97,,,,518.72,508.02,215.03,208.84,230.06,476.21,230.27,275.93,235.36,244.95,259.64,282.10,501.95,339.97,,,
