dates,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0115,nzd0353-0116,nzd0353-0124,nzd0353-0162,nzd0353-0159,nzd0353-0160,nzd0353-0117,nzd0353-0161,nzd0353-0048,nzd0353-0049,nzd0353-0050
2019-03-04 22:00:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.72,235.13333333333333,211.77,273.82666666666665,287.64,,,254.7,277.34,,,,294.21,,277.97,,296.3,,,,,,,,,213.39,226.73,213.34,,,,,,,,,,,,,,226.60500000000002,209.625,193.675,273.62000000000006,246.0633333333333,270.30333333333334,287.32666666666665,304.89000000000004,304.8633333333333,279.905,307.74666666666667,304.80333333333334,249.0666666666667,228.9,242.07666666666668,233.35333333333332,226.53666666666666,234.16,258.6266666666667,268.68666666666667,,303.66,275.54,270.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.95666666666668,265.50666666666666,282.52,,300.6666666666667,158.08,,
2019-05-14 22:06:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.7,235.73,211.77,277.525,289.3,,,,277.34,,,,294.21,,277.97,,296.3,,,,,,,,,,,,,,,,,,,,,,,,,225.98666666666668,211.96666666666667,194.36333333333334,275.418,246.74999999999997,265.84499999999997,290.155,304.89000000000004,304.8633333333333,279.95,303.26,304.67999999999995,247.985,223.58000000000004,241.575,228.4,221.52333333333334,232.86749999999998,253.23333333333335,265.0133333333333,,303.66,275.54,270.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.49,272.85,260.57,246.86,242.2,224.67,,,,,,,240.40666666666667,266.595,278.0733333333333,,301.14,157.275,,
2019-06-15 22:07:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.7,235.73,211.77,277.525,289.3,,,,277.34,,,,294.21,,277.97,,296.3,,,,,,,,,,,,,,,,,,,,,,,,,225.98666666666668,211.96666666666667,194.36333333333334,275.418,246.74999999999997,265.84499999999997,290.155,304.89000000000004,304.8633333333333,279.95,303.26,304.67999999999995,247.985,223.58000000000004,241.575,228.4,221.52333333333334,232.86749999999998,253.23333333333335,265.0133333333333,,303.66,275.54,270.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.28,,,,291.16,292.64,269.295,257.05,243.745,236.82,219.475,,,,,,,240.40666666666667,266.595,278.0733333333333,,301.14,157.275,,
2019-07-10 22:00:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.13,277.7,228.11333333333334,200.02666666666667,277.525,289.3,,,,277.34,,,,294.21,,277.97,,296.3,,,,,,,,,,,,,,,,,,,,,,,,,222.65000000000003,214.35500000000002,192.425,276.68500000000006,258.67,247.29,295.15,301.785,302.96999999999997,280.03499999999997,303.26,304.67999999999995,247.985,223.58000000000004,241.575,228.4,221.52333333333334,232.52499999999998,253.23333333333335,265.0133333333333,,303.66,275.54,270.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.28,,,,291.16,292.64,269.295,257.05,243.745,236.82,219.475,,,,,,,240.40666666666667,266.595,278.0733333333333,,301.14,157.275,,
2019-07-17 22:07:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.13,277.7,228.11333333333334,200.02666666666667,277.525,289.3,,,,277.34,,,,294.21,,277.97,,296.3,,,,,,,,,,,,,,,,,,,,,,,,,222.65000000000003,214.35500000000002,192.425,276.68500000000006,258.67,247.29,295.15,301.785,302.96999999999997,280.03499999999997,303.26,304.67999999999995,247.985,223.58000000000004,241.575,228.4,221.52333333333334,232.52499999999998,253.23333333333335,265.0133333333333,,303.66,275.54,270.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.29499999999996,,,,294.435,294.3433333333333,270.06666666666666,257.43333333333334,244.11333333333334,238.77999999999997,219.62333333333333,,,,,,,240.40666666666667,266.595,278.0733333333333,,301.14,157.275,,
2019-08-18 22:07:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.13,277.7,225.205,193.32500000000002,279.78,,,,,277.34,,,,,,,,296.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.88,,,,279.73,,,305.65,303.02,242.55,207.23,240.79,217.28,211.345,226.34333333333333,225.72000000000003,262.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.29499999999996,,,,294.435,294.3433333333333,270.06666666666666,266.86249999999995,244.11333333333334,249.605,219.62333333333333,,,,,,,231.715,252.52,262.85,,299.04499999999996,155.62,,
2019-08-27 22:01:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.13,279.075,227.23000000000002,193.32500000000002,279.78,286.75,,,,277.34,,,,,,,,296.3,,,,277.29,,,253.02,238.6,225.88,232.42,219.65,242.26,,,,,,,,,,,,,,,,254.88,,,,279.73,,,305.65,303.02,242.55,207.23,240.79,217.28,211.345,226.34333333333333,225.72000000000003,262.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.29499999999996,,,,294.435,294.3433333333333,270.06666666666666,266.86249999999995,244.11333333333334,249.605,219.62333333333333,,,,,,,231.715,252.52,262.85,,299.04499999999996,155.62,,
2019-10-05 22:07:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.13,280.45,222.08000000000004,176.54,,286.75,,,,,,,,,,,,,,,,277.29,,,253.02,251.98000000000002,237.45499999999998,251.99,219.65,242.26,,,,,,,,,,,,,225.11,211.9,191.98,271.09,235.83,221.1,275.85,280.73,295.61,277.86,302.54999999999995,298.745,244.005,211.845,243.57,220.03666666666666,212.73666666666668,228.8,230.23000000000002,261.55333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.29499999999996,,,,294.435,294.3433333333333,270.06666666666666,266.86249999999995,244.11333333333334,249.605,219.62333333333333,,,,,,,233.98333333333335,254.97000000000003,264.59999999999997,,298.94,,,
2019-10-21 22:07:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.13,280.45,222.08000000000004,176.54,,286.75,,,,,,,,,,,,,,,,277.29,,276.16,261.895,257.3866666666667,240.65,256.8666666666666,219.65,242.26,,,,,,,,,,,,,223.405,208.22500000000002,192.70499999999998,270.975,253.82999999999993,221.945,278.04,282.82666666666665,295.90999999999997,279.06,300.96666666666664,297.56666666666666,245.41,213.92333333333332,242.27666666666664,221.7025,214.12,230.536,234.3725,262.5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.29499999999996,,,,294.435,294.3433333333333,270.06666666666666,266.86249999999995,244.11333333333334,249.605,219.62333333333333,,,,,,,235.35,255.8166666666667,265.5925,,298.9875,,,
2019-10-30 22:01:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.13,284.315,226.83,187.2,,288.425,,,,,,,,,,,,,,,,277.29,,276.16,261.00666666666666,255.1725,237.745,251.065,219.735,242.26,,,,,,,,,,,,,223.405,208.22500000000002,192.70499999999998,270.975,253.82999999999993,221.945,278.04,282.82666666666665,295.90999999999997,279.06,300.96666666666664,297.56666666666666,245.41,213.92333333333332,242.27666666666664,221.7025,214.12,230.536,234.3725,262.5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.29499999999996,,,,294.435,294.3433333333333,270.06666666666666,266.86249999999995,244.11333333333334,249.605,219.62333333333333,,,,,,,235.35,255.8166666666667,265.5925,,298.9875,,,
2019-12-08 22:07:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.13,284.315,226.83,187.2,,288.425,,,,,,,,,,,,,,,,277.29,,271.395,260.47,254.852,237.74,251.065,219.735,242.26,,,,,,,,,,,,,223.5233333333333,207.63666666666668,193.23000000000002,269.74333333333334,261.6266666666666,221.945,278.5166666666667,285.39750000000004,296.1566666666667,279.24333333333334,300.21,296.9575,244.66500000000002,214.6575,241.4075,225.26749999999998,209.41250000000002,226.298,236.01,264.58500000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.29499999999996,,,,294.435,293.27,268.675,268.96,242.74,252.07333333333335,217.10000000000002,,,,,,,237.68,256.96,267.095,,298.21000000000004,,,
2020-01-25 22:07:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.315,233.805,197.86,,288.425,,,,,,,,,,,,,,,,277.29,,271.395,260.47,254.852,237.74,251.065,219.735,242.26,,,,,,,,,,,,328.82,222.5275,209.9875,192.8425,278.4525,272.245,221.945,282.58500000000004,288.73400000000004,298.485,281.3325,300.74,297.146,246.032,214.594,241.86999999999998,227.166,210.994,235.052,241.71800000000002,265.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.15,,282.08,,,,,,,,239.348,258.604,270.294,,302.20000000000005,,,
2020-02-10 22:07:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.315,233.805,197.86,,288.425,,,,,,,,,,,,,,,,277.29,,271.395,260.47,254.852,237.74,251.065,219.735,242.26,,,,,,,,,,,,328.82,223.238,212.18200000000002,193.622,283.25,277.1,221.945,285.232,294.91,298.485,283.808,300.74,300.50666666666666,246.87,215.64333333333335,242.39666666666668,228.96,212.72833333333335,237.04333333333332,245.4466666666667,265.7583333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.15,,282.08,,,,,,,,241.59500000000003,259.08166666666665,270.294,,302.20000000000005,,,
2020-03-06 22:00:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.18,235.25,205.245,257.65,293.13,,,,,,,,,,,,,,,,,,271.395,262.9533333333334,258.915,240.705,250.3425,215.54500000000002,248.73,,,,,,,,,,,,328.82,223.238,212.18200000000002,193.622,278.27000000000004,277.1,221.945,285.232,297.946,298.485,283.808,299.51250000000005,300.004,247.734,217.32600000000002,242.71800000000002,231.206,212.84,237.28399999999996,251.74,266.34,,,276.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.382,260.394,272.56,,304.01000000000005,160.23,,
2020-03-13 22:07:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.18,235.25,205.245,257.65,293.13,,,,,,,,,,,,,,,,,,271.395,262.9533333333334,258.915,240.705,250.3425,215.54500000000002,248.73,,,,,,,,,,,,331.115,222.61666666666667,212.82500000000002,190.24,277.6714285714286,273.8533333333333,231.55999999999997,277.08833333333337,297.946,300.81,284.4866666666667,300.6940000000001,302.39166666666665,248.34333333333333,217.33333333333334,242.51,231.71666666666667,214.94833333333335,239.16833333333332,253.755,267.7916666666667,,,276.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.95000000000002,261.0116666666667,272.56,,304.3625,160.23,,
2020-04-14 22:06:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.18,235.25,205.245,257.65,293.13,,,,,,,,,,,,,,,,,,271.395,262.9533333333334,256.76666666666665,237.93000000000004,243.26999999999998,215.54500000000002,248.73,,,,,,,,,,,,331.115,222.11800000000002,213.01,189.892,278.7683333333334,281.45799999999997,236.78999999999996,277.33600000000007,302.0,302.11,285.812,301.00500000000005,303.976,247.38666666666666,217.92499999999998,241.74200000000002,229.05666666666664,214.834,234.48333333333335,256.656,269.418,,,276.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.09,,,,,,,,245.036,261.73,274.0466666666667,,306.24,160.23,,
2020-04-23 22:00:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.74,231.35666666666665,199.00333333333333,257.65,292.75,251.45,,,,,,,,,,,,,,,,,266.63,259.0450000000001,251.04999999999998,233.37500000000003,231.59499999999997,215.54500000000002,243.175,,,,,,,,,,,,331.115,222.22250000000003,215.125,189.00750000000002,280.35,283.865,250.79,276.61250000000007,306.99333333333334,304.07666666666665,287.20000000000005,302.0733333333334,306.16749999999996,247.21999999999997,217.894,242.255,229.52799999999996,213.97500000000002,228.56833333333336,261.526,270.36,,,276.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.09,,,,,,,,248.946,262.785,276.78499999999997,,309.79499999999996,160.23,,
2020-05-09 22:00:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.97,276.32,224.52666666666664,193.9333333333333,260.16999999999996,290.54,251.45,,,,,,,,,,,,,,,,,266.63,258.86,253.57,231.13,231.28999999999996,212.695,243.10333333333332,,,,,,,,,,,,331.115,222.22250000000003,215.125,189.00750000000002,263.84166666666664,277.886,250.79,276.61250000000007,306.99333333333334,304.07666666666665,287.20000000000005,302.0733333333334,306.16749999999996,247.21999999999997,217.894,242.255,229.52799999999996,213.97500000000002,224.34,261.526,270.36,,,276.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.09,,,,,,,,254.94833333333335,262.785,276.78499999999997,,309.79499999999996,160.23,,
2020-06-10 22:00:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.97,276.32,224.52666666666664,193.9333333333333,260.16999999999996,290.54,251.45,,,,,,,,,,,,,,,,,,,,224.54,231.28999999999996,212.695,243.10333333333332,,,,,,,,,,,,331.115,221.71000000000004,218.01333333333332,187.25,263.154,278.0525,250.79,275.66,313.935,307.78999999999996,289.73,304.1400000000001,309.84666666666664,248.41749999999996,218.1525,243.40666666666664,229.1375,221.40333333333334,221.1242857142857,265.90500000000003,270.42,,,276.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.09,,,,,,,,257.91999999999996,263.58333333333337,283.09,,309.79499999999996,160.23,,
2020-07-19 22:07:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.97,276.32,224.52666666666664,193.9333333333333,260.16999999999996,290.54,251.45,,,,,,,,,,,,,,,,,262.69,268.5,261.63,236.055,243.35999999999999,212.695,243.10333333333332,,,,,,,,,,,,331.115,221.71000000000004,218.01333333333332,187.25,263.154,278.0525,250.79,275.66,313.935,307.78999999999996,289.73,304.1400000000001,309.84666666666664,248.41749999999996,218.1525,243.40666666666664,229.1375,221.40333333333334,221.1242857142857,265.90500000000003,270.42,,,276.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.29,,,,289.24,295.2,271.79,255.87,243.79,246.325,220.59,,,,,,,257.91999999999996,263.58333333333337,283.09,,309.79499999999996,160.23,,
2020-08-29 22:01:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.97,277.2233333333333,227.89249999999998,194.27,260.16999999999996,288.45000000000005,251.45,,,,,,,,,,,,,,,,,262.69,268.5,261.63,236.055,243.35999999999999,212.695,243.10333333333332,,,,,,,,,,,,333.41,219.51,216.04,173.33,222.0175,255.79499999999996,250.79,236.37,,310.11,287.88,305.42,314.33,245.55499999999995,218.69,241.47,221.92999999999995,225.49,209.962,267.49000000000007,275.05,,,276.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.29,,,,289.24,295.2,271.79,255.87,243.79,246.325,220.59,,,,,,,263.5833333333333,264.1,,,305.42,160.23,,
2020-09-14 22:01:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.97,278.34,229.4,190.57750000000001,261.23,285.88000000000005,251.45,,244.27,,,,,,277.48,,,,,,,,,262.69,268.5,261.63,236.055,250.27499999999998,214.12,240.28999999999996,,,,,,,,,,,,,,,,189.85000000000005,253.97,,,,,,,,239.72,220.01,,209.59,,200.30499999999998,271.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.29,,,,289.24,295.2,271.79,255.87,243.79,246.325,220.59,,,,,,,271.98,,,,,,,
2020-09-21 22:07:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.97,278.34,229.4,190.57750000000001,261.23,285.88000000000005,251.45,,244.27,,,,,,277.48,,,,,,,,,262.69,268.5,261.63,236.055,250.27499999999998,214.12,240.28999999999996,,,,,,,,,,,,339.25,213.54,195.83,170.83,204.08000000000004,243.99999999999997,220.52,254.09,275.68,287.61,272.65,289.93,289.07,228.36,215.235,230.73,210.95499999999998,200.6,204.85999999999999,255.51500000000001,255.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.29,,,,289.24,295.2,271.79,255.87,243.79,246.325,220.59,,,,,,,261.52,250.02,261.21,,294.39,,,
2020-09-30 22:01:21+00:00,,,,,,,,,,,,,,,,235.74,227.46,194.01,209.6,,,,,,,,,,,,,,,,,,,,,,,,,,303.97,280.03599999999994,230.68200000000002,190.276,261.23,278.34,251.45,,244.27,,,,,,277.48,,,,,,,,,262.69,268.5,255.815,236.20666666666668,246.47333333333333,221.65,243.6833333333333,,,,,,,,,,,,339.25,213.54,195.83,170.83,204.08000000000004,243.99999999999997,220.52,254.09,275.68,287.61,272.65,289.93,289.07,228.36,215.235,230.73,210.95499999999998,200.6,204.85999999999999,255.51500000000001,255.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.29,,,,289.24,295.2,271.79,255.87,243.79,246.325,220.59,,,,,,,261.52,250.02,261.21,,294.39,,,
2020-10-23 22:07:33+00:00,,,,,,,,,,,,,,,,235.74,227.46,194.01,209.6,,,,,,,,,,,,,,,,,,,,,,,,,,303.97,280.71999999999997,232.46000000000004,191.215,261.23,273.78999999999996,,,244.27,,,,,,277.48,,,,,,,,,262.69,268.5,255.815,239.7475,246.47333333333333,221.65,246.71499999999997,,,,,,,,,,,,339.25,214.535,202.18,177.76,213.596,242.35333333333332,220.52,267.14,282.61,287.61,275.765,293.44,291.87,231.6,213.14,234.38,218.57,206.405,213.255,243.92000000000002,260.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.29,,,,289.24,295.2,271.79,255.87,243.79,238.56,220.59,,,,,,,256.2733333333333,253.91999999999996,263.26,,297.405,,,
2021-01-04 22:01:18+00:00,,,,,,,,,,,,,,,,235.74,227.46,194.01,209.6,,,,,,,,,,,,,,,,,,,,,,,,,,,286.885,236.91250000000002,198.27,263.57,268.94999999999993,,,244.27,277.28,,,,,277.48,,,,,,,,,262.69,268.5,255.815,244.8166666666667,253.18499999999995,229.18,250.47,,,,,,,,,,,,339.25,214.535,202.18,177.76,227.37600000000003,236.54499999999996,220.52,267.14,282.61,287.61,275.765,293.44,291.87,231.6,213.14,234.38,218.57,206.405,230.925,243.92000000000002,260.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.29,,,,289.24,295.2,271.79,255.87,243.79,238.56,220.59,,,,,,,241.92999999999998,253.91999999999996,263.26,,297.405,155.06,,
2021-02-12 22:07:19+00:00,,,,,,,,,,,,,,,,235.74,227.46,194.01,209.6,,,,,,,,,,,,,,,,,,,,,,,,,,,286.885,236.91250000000002,198.27,263.57,268.94999999999993,,,244.27,277.28,,,,,277.48,,,,,,,,,226.11,269.23,264.15999999999997,234.85,238.87,229.18,250.47,,,,,,,,,,,,339.25,217.08666666666667,209.84,182.04333333333332,227.37600000000003,236.54499999999996,220.52,278.25,290.8666666666667,301.995,280.6066666666666,298.53333333333336,295.7866666666667,237.39666666666668,216.9466666666667,237.39333333333332,223.91,212.25666666666666,234.85,249.8766666666667,265.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.26999999999998,257.1933333333333,271.0,,302.75666666666666,155.06,,
2021-02-21 22:01:05+00:00,,,,,,,,,,,,,,,,235.74,227.46,194.01,209.6,,,,,,,,,,,,,,,,,,,,,,,,,,311.96,285.81399999999996,236.93,198.96200000000002,265.4633333333333,268.94999999999993,,,244.27,279.42999999999995,,,,,277.48,,,,,,,,,226.11,269.23,264.15999999999997,234.85,238.87,229.18,250.47,,,,,,,,,,,,339.25,217.08666666666667,209.84,182.04333333333332,227.37600000000003,236.54499999999996,220.52,278.25,290.8666666666667,301.995,280.6066666666666,298.53333333333336,295.7866666666667,237.39666666666668,216.9466666666667,237.39333333333332,223.91,212.25666666666666,234.85,249.8766666666667,265.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.26999999999998,257.1933333333333,271.0,,302.75666666666666,155.06,,
2021-03-16 22:07:03+00:00,,,,,,,,,,,,,,,,235.74,227.46,194.01,209.6,,,,,,,,,,,,,,,,,,,,,,,,,,311.96,289.45,235.48666666666668,200.55666666666664,268.31,255.72,,,,279.42999999999995,,,,,,,,,,,,,,226.11,269.23,264.15999999999997,234.85,238.87,229.18,250.47,,,,,,,,,,,,339.25,218.2925,211.19,179.0225,256.77750000000003,244.57666666666663,236.71,269.24,290.8666666666667,301.995,291.94,298.855,296.8675,239.2925,218.39,237.945,225.56,215.1375,237.2975,253.175,267.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.135,258.7975,273.0,,304.60249999999996,155.06,,
2021-03-25 22:00:51+00:00,,,,,,,,,,,,,,,,235.74,227.46,194.01,209.6,,,,,,,,,,,,,,,,,,,,,,,,,,311.96,287.19,236.67,202.9975,264.8433333333333,255.72,,,,279.42999999999995,,,,,,,,,,,,,,226.11,259.51,253.9,234.85,234.80999999999995,224.87,250.47,,,,,,,,,,,,,219.87666666666667,216.30999999999997,181.75333333333333,260.11333333333334,249.84999999999997,252.9,274.29,298.46000000000004,316.38,298.37,301.83,299.4666666666667,246.72333333333333,221.0333333333333,240.35,229.97333333333336,219.98333333333332,242.03666666666666,257.6066666666667,270.72999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.64666666666665,261.72333333333336,276.93,,308.0066666666666,155.99,,
2021-04-17 22:06:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.96,287.31333333333333,236.95666666666668,207.64000000000001,264.8433333333333,,,,,279.42999999999995,,,,,,,,,,,,,,226.11,259.51,255.85000000000002,234.01999999999998,230.75,220.56,,,,,,,,,,,,,,219.69,216.30999999999997,181.75333333333333,260.11333333333334,249.84999999999997,252.9,275.105,295.43333333333334,310.75,292.395,300.78999999999996,297.8575,245.4625,220.52249999999998,238.695,228.3175,218.14,239.4075,252.71750000000003,267.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.67,,,,,,,,,,249.605,258.9675,272.65,,307.2975,155.99,,
2021-05-03 22:06:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.96,287.31333333333333,236.95666666666668,207.64000000000001,264.8433333333333,,,,,279.42999999999995,,,,,,,,,,,,,,241.505,258.19666666666666,250.8033333333333,226.45499999999998,230.75,220.56,,,,,,,,,,,,,,219.78,220.2,180.28500000000003,264.34000000000003,260.64,252.9,276.35,296.37,309.15333333333336,291.52250000000004,301.92,297.9625,245.085,221.26250000000002,237.64249999999998,228.135,218.0125,239.0075,253.0175,268.4925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.31,,,,286.67,,,,,,,,,,250.21749999999997,257.3425,272.505,,307.905,155.99,,
2021-05-12 22:00:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.83,283.7875,233.85250000000002,202.9925,264.8433333333333,307.5,,,,279.42999999999995,,304.6,,,,,,,,,,,,241.505,262.44,250.8033333333333,226.45499999999998,230.75,220.56,,,,,,,,,,,,,,219.78,220.2,180.28500000000003,264.34000000000003,260.64,252.9,276.35,296.37,309.15333333333336,291.52250000000004,301.92,297.9625,245.085,221.26250000000002,237.64249999999998,228.135,218.0125,239.0075,253.0175,268.4925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.31,,,,286.67,,,,,,,,,,250.21749999999997,257.3425,272.505,,307.905,155.99,,
