dates,satname,nzd0530-0000,nzd0530-0001,nzd0530-0002,nzd0530-0003,nzd0530-0004,nzd0530-0005,nzd0530-0006,nzd0530-0007,nzd0530-0008,nzd0530-0009,nzd0530-0010,nzd0530-0011,nzd0530-0012,nzd0530-0013,nzd0530-0014,nzd0530-0015,nzd0530-0016,nzd0530-0017,nzd0530-0018,nzd0530-0020,nzd0530-0021,nzd0530-0022,nzd0530-0023,nzd0530-0024,nzd0530-0025,nzd0530-0026,nzd0530-0027,nzd0530-0029,nzd0530-0030,nzd0530-0031,nzd0530-0032,nzd0530-0033,nzd0530-0034,nzd0530-0035,nzd0530-0036,nzd0530-0037,nzd0530-0038,nzd0530-0039,nzd0530-0040,nzd0530-0041,nzd0530-0042,nzd0530-0045,nzd0530-0046,nzd0530-0047,nzd0530-0048,nzd0530-0049,nzd0530-0050,nzd0530-0051,nzd0530-0052,nzd0530-0053,nzd0530-0054,nzd0530-0055,nzd0530-0056,nzd0530-0057,nzd0530-0058,nzd0530-0059,nzd0530-0060,nzd0530-0061,nzd0530-0062,nzd0530-0063,nzd0530-0067,nzd0530-0068,nzd0530-0069,nzd0530-0070,nzd0530-0071,nzd0530-0072,nzd0530-0073,nzd0530-0074,nzd0530-0075,nzd0530-0076,nzd0530-0077,nzd0530-0079,nzd0530-0080,nzd0530-0081,nzd0530-0082,nzd0530-0083,nzd0530-0084,nzd0530-0085,nzd0530-0086,nzd0530-0087,nzd0530-0088,nzd0530-0089,nzd0530-0090,nzd0530-0091,nzd0530-0094,nzd0530-0095,nzd0530-0096,nzd0530-0097,nzd0530-0098,nzd0530-0099,nzd0530-0100,nzd0530-0101,nzd0530-0102,nzd0530-0103,nzd0530-0104,nzd0530-0105,nzd0530-0113,nzd0530-0114,nzd0530-0115,nzd0530-0019,nzd0530-0078,nzd0530-0092,nzd0530-0111,nzd0530-0112,nzd0530-0118,nzd0530-0119,nzd0530-0120,nzd0530-0121,nzd0530-0122,nzd0530-0123,nzd0530-0124,nzd0530-0125,nzd0530-0126,nzd0530-0127,nzd0530-0128,nzd0530-0110,nzd0530-0116,nzd0530-0117,nzd0530-0028,nzd0530-0043,nzd0530-0044,nzd0530-0064,nzd0530-0093,nzd0530-0106,nzd0530-0107,nzd0530-0108,nzd0530-0109,nzd0530-0129,nzd0530-0130,nzd0530-0131,nzd0530-0132,nzd0530-0133,nzd0530-0134,nzd0530-0135,nzd0530-0136,nzd0530-0137,nzd0530-0138,nzd0530-0065,nzd0530-0066
2015-10-31 22:27:04.990000,L8,459.44,,,,,,,,,,,,,,,,451.30,493.15,356.35,513.87,,,,,,299.86,355.76,481.47,491.31,531.93,467.13,447.02,443.21,426.47,429.80,390.22,207.47,501.79,145.36,161.83,178.26,481.16,328.31,418.76,,,,506.84,294.91,238.64,209.25,,,,,,,401.17,407.62,398.92,289.80,290.08,515.88,474.78,486.25,498.49,,,500.44,487.77,483.38,238.33,241.28,258.85,268.71,168.26,190.97,266.92,449.90,444.70,439.19,439.20,450.97,442.39,453.84,450.91,462.64,271.05,274.20,263.15,434.24,425.28,416.07,401.53,404.40,387.10,,,,342.09,476.14,451.24,362.21,,175.27,193.83,276.34,316.72,261.59,258.72,200.78,208.65,148.36,209.73,,378.25,,140.22,500.68,179.51,250.34,205.86,480.10,258.07,388.00,396.01,389.61,,,,,,,,179.51,250.25,272.54,281.77,285.19
2015-12-27 22:20:55.079000,L8,,,,,,,,,,525.19,522.56,517.00,506.62,502.59,476.21,444.48,416.97,397.59,375.06,381.63,484.11,513.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19 22:27:03.476000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.30,518.82,510.19,506.92,497.83,499.18,488.18,484.02,463.00,466.80,409.08,390.25,382.20,,,,422.92,417.64,404.83,405.49,409.86,415.41,404.75,408.78,403.94,401.51,393.63,387.94,382.34,430.67,383.11,404.77,,,,,,469.39,439.69,447.15,439.67,380.86,382.43,354.94,350.81,353.80,344.52,338.72,334.88,330.22,324.12,,
2016-02-04 22:27:00.087000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.69,505.24,483.99,513.25,509.77,523.17,,,,,,,,,,,,,,,,,498.14,488.25,484.87,483.01,483.65,467.92,472.52,471.23,464.48,456.27,462.78,461.16,449.87,473.54,467.17,459.86,477.88,461.92,463.88,457.10,452.20,448.63,438.16,430.49,420.91,400.54,410.22,392.88,350.66,344.70,185.95,,476.68,471.09,365.80,358.55,343.05,345.00,348.32,348.73,351.21,354.99,354.26,347.21,342.75,337.30,328.06,199.51,339.55,341.76,,,,,484.65,275.70,212.65,218.07,211.71,331.65,324.51,318.36,313.85,308.10,300.09,270.84,254.15,276.41,279.35,,
2016-03-16 22:20:36.438000,L8,,,,,,,,,,,520.90,517.08,510.20,501.37,479.81,447.42,421.52,408.68,370.03,378.84,482.34,511.49,523.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08 22:26:35.612000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.21,496.10,482.74,477.11,485.01,467.76,470.01,470.37,462.75,452.40,455.38,454.13,450.35,454.52,460.93,454.33,471.84,447.99,459.63,273.93,273.16,266.93,250.45,220.08,415.37,407.89,404.42,394.24,358.07,351.47,320.50,,479.55,458.55,375.00,367.54,349.26,349.03,353.82,354.72,356.65,357.64,357.11,351.35,345.93,342.77,334.05,382.82,345.95,346.09,,,,,478.77,357.67,388.42,399.02,394.89,332.02,327.66,322.52,315.16,310.70,301.70,295.00,271.56,283.69,282.41,,
2016-05-03 22:20:25.006000,L8,,,,,,193.58,233.30,231.82,223.70,216.48,212.74,231.55,225.42,226.61,,,,,,,,461.27,481.38,497.14,516.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.16,463.75,464.74,472.17,487.16,474.12,469.56,443.56,162.55,368.31,387.04,391.95,395.60,394.95,392.00,402.58,407.36,419.19,445.89,463.59,466.00,454.29,217.43,291.79,303.85,402.11,510.10,497.46,,,,,,508.53,505.75,486.49,,356.75,388.77,464.94,461.98,492.06,511.00,432.29,413.31,372.74,356.17,336.12,,,,,457.82,479.00,,,,,,472.44,,,,,,,,,142.40,294.26,207.16,258.64,338.43,439.94,,
2016-05-10 22:26:31.116000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.71,512.63,506.39,500.61,499.71,499.74,491.68,500.42,497.23,506.51,508.36,452.84,442.30,444.55,328.40,372.74,465.56,462.13,462.61,463.53,439.76,442.16,433.37,416.50,362.94,372.26,350.46,,,452.00,397.26,369.93,366.75,362.44,386.08,379.30,386.29,380.82,376.04,371.40,366.36,360.49,351.57,393.31,363.05,359.67,,,,,449.99,409.22,332.68,368.82,378.56,344.24,344.59,335.88,329.74,344.80,231.88,,,,,,
2016-06-11 22:26:39.882000,L8,,,,,,,,,,,,,,,,,,489.95,514.02,170.77,226.67,199.77,525.97,489.48,473.69,452.17,465.40,,,245.78,263.20,279.52,342.45,367.96,497.39,479.98,441.86,447.56,475.94,483.70,,,,,367.49,484.05,511.23,217.90,,,,,,,,,,,,,,,,,,,,,,,,,518.83,510.43,502.85,500.42,461.04,455.26,456.14,470.07,464.98,465.45,460.64,458.57,469.95,458.06,458.66,459.20,456.97,452.40,443.34,437.73,427.09,423.47,410.62,410.43,377.15,368.92,353.28,213.52,,467.15,393.10,385.84,360.24,361.12,363.84,370.35,373.08,375.31,374.33,367.04,362.63,356.31,350.87,404.28,360.80,359.89,368.60,,,,480.25,383.52,412.18,419.94,415.34,342.91,343.68,337.06,333.00,328.60,322.58,321.12,314.24,306.87,303.88,,
2016-06-27 22:26:47.328000,L8,,,,,,,,,,,523.90,501.84,483.17,491.73,428.45,411.23,385.53,324.36,343.35,358.84,352.03,338.93,246.63,239.56,272.39,260.30,277.54,173.09,232.18,175.10,246.73,389.71,378.56,508.43,375.01,381.72,,381.68,384.12,375.22,410.55,424.85,413.63,207.30,,,,430.34,407.77,417.49,453.74,,,,,,,,,,,,,,,,,506.09,501.41,483.47,469.67,463.61,452.86,450.28,448.86,447.89,441.97,432.13,439.25,438.54,435.19,433.29,438.80,439.32,451.20,437.17,441.62,441.71,438.15,438.23,425.64,417.69,413.87,400.68,400.26,390.90,344.17,342.15,278.19,315.65,467.97,444.63,366.57,359.77,160.88,193.26,184.77,143.66,348.52,354.63,353.55,349.96,344.86,336.94,324.86,368.88,228.23,203.58,312.95,438.07,427.13,,464.60,349.76,382.40,389.27,380.83,,298.36,298.40,307.22,301.22,292.16,282.70,271.63,175.79,,,
2016-08-30 22:27:09.042000,L8,,,,,,,,,,,,,,,,,,,509.57,513.66,,,,486.36,336.86,515.37,437.26,,,,,,,,,,448.38,388.55,432.67,383.77,373.41,415.75,430.64,389.53,405.37,404.81,510.12,,,,,,,,,,,,,468.02,,,399.53,473.04,487.52,485.93,493.30,498.51,492.63,473.36,486.63,484.60,477.17,467.97,456.86,453.06,459.08,451.03,457.72,460.15,474.65,472.43,464.06,455.45,479.35,468.62,467.35,456.79,459.50,457.31,441.77,437.64,422.99,416.13,408.23,403.67,222.48,224.68,322.97,355.62,476.97,466.43,225.62,233.50,350.99,353.50,355.95,358.79,358.64,362.08,358.17,354.31,341.12,311.91,237.59,225.74,342.63,350.07,,288.75,227.36,482.15,483.17,363.35,249.56,242.52,231.73,323.83,321.02,290.46,278.81,312.50,191.79,289.58,295.21,295.94,286.81,474.87,
2016-09-08 22:21:00.541000,L8,,,522.18,521.79,521.59,521.74,520.02,519.23,518.18,518.57,515.81,511.76,503.63,494.48,468.28,443.31,420.28,406.77,367.71,375.13,475.47,507.04,517.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04 22:27:17.474000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.88,503.14,493.23,485.31,475.14,485.75,478.74,476.41,464.05,467.99,460.63,399.56,377.20,357.21,,,,413.24,407.23,373.07,395.10,399.83,401.99,399.67,402.23,401.49,393.80,382.71,378.09,370.00,423.74,364.70,369.33,,,,,,405.67,433.13,441.95,434.83,371.82,364.40,359.86,355.15,349.47,345.03,337.28,328.61,320.26,317.02,,
2016-12-29 22:21:01.343000,L8,475.22,491.65,512.68,514.31,514.53,516.75,514.41,512.47,509.27,507.99,506.14,444.36,,,,,,,,216.97,465.44,500.96,509.42,523.54,,,,,302.64,404.40,407.76,410.76,523.18,516.40,509.79,505.82,504.86,487.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.69,473.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06 22:26:57.495000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.52,347.17,335.17,307.92,448.60,413.98,446.31,480.83,473.79,468.09,,487.93,484.36,476.46,468.78,463.66,459.39,450.05,449.73,445.11,438.62,432.37,434.68,372.12,364.12,346.41,,,167.21,389.56,382.21,361.77,364.05,368.90,370.22,371.90,373.70,370.71,363.84,358.96,356.67,350.90,400.21,358.89,360.10,,,,,489.39,389.26,406.00,414.01,407.81,351.70,347.12,344.05,342.83,335.24,331.51,321.55,314.51,305.65,303.51,,
2017-02-15 22:20:43.526000,L8,,,,,,,,,,,,,513.45,506.36,487.65,454.40,428.03,419.76,388.10,389.58,487.20,518.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-22 22:26:52.098000,L8,,,,,,,,,,,,,,,,,,,526.55,430.57,375.16,382.89,243.26,136.23,,495.40,363.99,,,,,,,,,,,,,,521.25,515.30,514.62,517.50,507.16,497.94,499.16,495.74,497.04,503.54,488.24,454.64,448.80,,,,,,,,,,,,,310.46,311.97,316.94,504.72,489.70,480.87,480.43,480.22,466.21,466.14,471.60,463.59,458.76,459.46,456.78,448.01,470.02,466.50,457.96,474.57,456.63,461.84,453.88,449.91,444.92,436.04,429.28,419.01,400.75,409.13,393.50,351.07,345.80,301.45,453.81,507.54,467.89,369.28,360.05,344.94,345.86,347.04,349.61,352.42,354.64,354.18,347.32,345.06,338.42,330.42,378.20,341.06,344.02,,513.05,509.10,,480.33,343.81,385.02,393.57,387.05,331.12,321.23,314.69,311.91,310.03,301.69,283.12,256.12,276.75,280.34,,
2017-03-26 22:26:34.721000,L8,,,,,,,,,,,,,,,509.18,,,493.21,216.02,443.15,226.63,,,,,,,,,,438.98,395.14,436.10,,,,,,,,,276.45,198.06,,231.10,267.08,141.10,,,,,,,,,,,,,,392.25,483.70,,,,,,,,301.86,452.33,479.31,487.61,469.06,475.43,473.77,460.44,447.45,438.16,426.94,428.69,416.01,207.48,182.15,351.10,349.03,348.75,367.02,371.53,325.37,425.13,430.35,417.28,408.96,406.44,396.14,352.72,348.11,321.39,464.23,477.80,216.50,372.07,362.38,345.10,347.38,340.15,196.30,297.86,312.61,287.04,290.95,342.48,340.70,334.01,379.99,343.84,342.65,,169.00,238.30,,143.42,352.93,389.64,397.18,390.07,333.39,328.02,325.10,317.77,313.85,305.45,296.65,269.53,274.24,282.66,283.15,350.61
2017-04-04 22:20:20.280000,L8,,,,,,,,,,,522.90,519.21,511.61,500.98,482.20,448.53,424.17,407.63,371.81,382.18,484.10,517.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-20 22:20:11.117000,L8,,,,,,,,,,,519.91,517.01,511.25,500.09,479.82,447.91,423.11,402.95,366.43,379.07,481.81,512.08,522.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-06 22:20:07.089000,L8,,,,,,,,,,,520.92,516.50,509.96,502.26,480.82,448.94,425.24,406.50,371.85,379.73,484.30,511.99,522.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-23 22:20:32.508000,L8,186.81,196.70,202.43,402.59,387.50,384.23,394.93,409.29,411.05,393.07,440.08,429.86,412.17,394.92,376.28,392.02,352.66,329.26,312.99,279.37,,404.61,458.10,466.47,281.99,510.44,323.98,331.33,242.91,236.98,254.05,259.54,272.00,266.51,274.40,332.56,233.08,382.58,507.20,242.41,238.14,285.84,282.71,305.88,316.05,280.70,511.09,439.46,440.94,436.57,416.90,426.77,422.67,517.11,497.26,495.54,496.79,498.84,515.71,516.94,,,,,,,,,505.73,512.22,487.71,495.87,501.64,494.59,490.56,493.31,505.14,503.19,495.16,505.29,510.41,,,,,392.88,406.56,383.40,385.33,383.57,440.45,393.90,383.61,341.29,351.34,,,,,289.06,484.24,,,,,,,,,,,,,,,,,,325.63,247.71,267.31,513.55,,,,,,508.32,360.87,311.32,467.35,,,,,,,501.40,513.26
2017-08-01 22:26:56.477000,L8,,,,,,,,,,,,,,,,,,304.91,521.29,492.73,,,,,,289.53,358.83,509.44,521.65,502.81,504.62,505.17,500.32,447.71,,,,,,,359.56,496.91,451.62,448.69,439.86,534.53,502.24,,,,,,,,,,,,,,,,,,,,,,,493.81,486.00,476.47,479.32,466.26,470.26,482.38,460.23,450.25,448.57,446.46,449.51,448.96,452.89,450.55,467.15,448.39,452.51,279.31,280.09,234.12,253.44,256.79,412.45,401.96,400.96,390.68,336.33,331.32,289.68,317.80,480.17,453.34,368.38,356.39,,225.14,326.19,163.19,241.53,193.21,,,,,,375.92,231.62,142.76,460.44,417.57,,,470.79,350.45,387.44,394.86,384.37,,,,,,,,,,,,
2017-08-17 22:27:01.961000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.27,498.69,464.70,445.58,439.96,422.77,429.37,411.09,414.73,384.34,380.97,363.65,,,,395.65,392.23,374.39,372.73,374.00,379.96,378.64,377.63,375.13,369.64,361.55,356.96,351.18,406.07,370.88,372.55,,,,,,380.37,431.38,433.03,419.64,354.36,350.05,343.96,338.71,332.51,328.08,316.96,315.09,309.05,306.30,,
2017-09-02 22:27:04.783000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.20,508.65,502.42,494.96,490.03,492.02,489.45,490.35,485.62,489.93,484.87,459.81,481.45,476.17,471.69,466.15,462.16,458.81,444.06,441.07,430.14,424.36,417.05,415.91,366.83,365.58,345.25,,,486.80,388.45,372.66,357.62,359.35,363.26,366.48,369.02,370.00,369.17,362.99,358.04,353.79,346.03,401.62,354.67,355.55,,,,,492.04,373.37,404.48,418.32,411.79,339.98,338.48,335.12,327.80,326.57,320.04,313.77,313.08,303.65,303.51,,
2017-09-18 22:27:06.940000,L8,,,,,,,,,,,,,,,,,290.94,308.46,335.15,189.33,208.55,219.52,205.05,,,,,432.05,439.68,467.82,480.83,,,,,,,,,,220.06,423.65,492.41,,259.51,235.36,159.27,152.24,,432.27,456.54,356.25,,349.60,453.37,484.26,487.32,440.78,407.21,,,,301.88,226.01,345.95,354.61,289.23,253.04,204.79,197.25,398.36,,286.99,195.24,241.99,223.16,330.32,287.67,289.26,276.73,213.40,202.09,453.25,447.53,486.88,482.44,471.64,466.45,462.57,412.20,,,,,,,,,,298.82,480.28,453.01,,,346.45,347.46,353.72,357.10,192.47,322.42,358.27,352.70,350.42,348.90,339.51,,149.19,254.62,,297.52,320.48,,486.90,,,,,334.50,334.71,,,220.32,254.97,204.48,199.39,176.82,262.05,,
2017-09-27 22:21:00.343000,L8,,,,,,,,,,,518.73,514.98,508.11,496.35,475.01,443.15,422.34,401.30,369.92,377.28,480.21,509.33,521.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04 22:27:13.567000,L8,,,,,,,,,,,,,,,528.21,471.12,219.29,179.84,192.66,433.51,,,,,,,,,,,,,286.75,229.52,292.10,265.70,495.07,510.61,495.82,418.79,296.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.57,312.96,,512.42,507.54,500.71,498.59,494.88,493.82,490.71,486.12,481.60,481.98,485.27,495.07,484.69,480.15,471.86,465.04,461.86,459.27,449.06,449.89,441.55,441.16,433.65,422.98,209.78,180.56,273.76,398.24,,490.82,382.41,355.01,350.15,357.16,362.94,364.95,367.01,367.51,366.71,363.86,364.11,359.85,348.90,394.77,375.70,160.78,,,,,494.81,365.97,389.86,406.81,403.72,340.18,331.09,328.17,295.93,310.75,292.02,270.38,286.39,253.75,281.51,,
2017-10-20 22:27:16.389000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.86,507.06,505.71,440.70,437.06,436.16,,,,452.91,442.59,420.06,424.95,423.92,424.94,414.85,419.70,425.42,421.34,417.52,408.76,400.86,462.35,433.81,421.21,,,,,,502.13,491.43,478.85,471.63,396.52,395.79,394.89,388.11,380.38,373.61,368.15,356.41,341.88,338.33,,
2017-10-29 22:21:05.518000,L8,453.53,458.00,445.70,438.91,431.23,430.42,328.77,279.62,409.93,399.63,432.58,422.97,412.47,403.89,406.61,398.30,388.74,356.29,338.76,347.12,179.89,477.65,486.38,500.33,511.32,529.06,,,309.36,223.35,306.77,312.49,318.80,319.02,318.87,318.00,279.83,317.20,514.08,513.36,513.82,409.46,342.05,,,,,,523.07,506.72,509.74,505.94,423.38,519.57,522.74,,,,,,413.69,482.31,,,,,,,456.44,428.28,469.47,269.41,230.86,378.56,412.32,508.84,,,,,,,,,,,,,,515.01,395.88,431.32,516.38,520.38,450.82,313.54,166.85,446.61,398.78,302.09,292.20,,163.95,349.70,,,203.84,211.87,205.08,512.90,370.63,,,,,,,,,516.06,396.40,458.54,,294.90,,,,,,,,,409.70,426.45,380.10,247.05,222.79,466.48,438.81
2017-11-21 22:27:10.644000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.03,506.91,505.67,506.01,504.21,502.76,507.44,507.34,508.41,499.77,504.96,492.76,475.63,463.63,459.10,454.75,462.25,460.06,451.44,457.86,432.65,373.63,367.39,343.48,,,508.17,393.66,383.72,362.73,362.23,368.20,376.89,377.95,382.30,378.63,374.07,371.14,364.26,359.03,403.30,357.57,359.35,,,,,515.89,388.83,430.62,420.08,418.43,360.22,351.10,345.66,342.88,339.22,333.52,325.84,319.15,311.95,303.79,,
2017-11-30 22:20:56.190000,L8,,,,,,,,,,,518.97,515.11,508.80,498.45,476.19,442.24,415.02,397.39,366.17,376.39,478.43,508.54,521.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-01 22:20:56.342000,L8,,,,,,,,,521.77,521.66,518.19,514.92,507.55,499.94,476.44,442.13,415.43,398.92,364.65,379.48,481.98,512.48,522.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13 22:26:32.925000,L8,,,,,,,,,,,,,,,,,,,,465.11,,,,,,,,430.56,443.00,447.67,446.73,451.91,443.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.58,486.47,481.04,483.66,468.45,473.19,475.92,467.78,460.61,459.61,457.82,453.10,469.89,463.61,457.04,474.96,457.66,461.55,454.28,452.74,448.45,438.36,432.85,421.12,411.08,409.34,397.82,357.18,351.33,318.67,465.75,509.34,465.84,376.54,367.33,346.60,348.31,347.39,347.80,351.79,353.66,352.93,348.80,344.82,340.12,331.92,385.87,340.88,343.25,,,,,475.64,353.37,390.84,401.08,397.11,331.90,323.40,321.23,309.65,311.06,303.85,294.93,291.75,276.26,284.21,,
2018-03-29 22:26:26.176000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.44,504.96,491.67,495.68,481.84,471.27,465.59,464.52,459.95,460.06,453.65,388.62,382.57,367.80,,,,406.10,401.48,378.65,382.24,386.41,384.98,391.59,391.88,390.00,383.51,377.20,375.65,369.57,418.37,382.33,379.44,,,,,,417.97,432.07,438.03,424.65,365.64,363.15,356.94,351.27,341.04,336.84,330.89,322.82,317.20,310.67,,
2018-06-10 22:19:37.926000,L8,,,,,,,,,522.18,522.59,518.74,514.49,509.03,501.23,476.64,447.54,423.73,403.44,365.58,373.93,477.98,511.21,522.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-17 22:25:53.680000,L8,,,,,,,,,,,,410.52,266.21,356.46,,,,,,,,,,,,487.83,200.76,280.83,265.22,281.64,289.75,293.37,310.41,317.26,224.54,212.20,211.48,332.96,332.86,327.75,322.58,521.00,513.32,521.21,417.84,417.32,370.13,274.16,291.86,310.99,,,,,,,351.85,175.47,,,,,,,,,,499.13,495.69,472.79,466.08,460.22,448.25,443.35,444.38,446.97,435.48,433.31,438.59,436.51,432.87,429.80,437.14,434.72,441.41,429.60,441.96,437.25,438.55,433.77,424.03,414.81,412.08,399.04,398.54,387.19,341.02,338.19,301.99,,466.92,442.00,362.73,353.77,341.01,344.08,343.74,341.66,342.69,342.16,331.35,330.03,314.23,,,373.82,341.09,342.17,213.71,334.08,519.38,,451.75,337.23,378.41,390.01,384.21,,278.30,289.51,292.77,287.20,282.31,275.91,264.72,260.13,260.96,,
2018-07-12 22:19:56.652000,L8,,,,,,,,,,,524.53,517.21,510.18,502.14,480.06,450.90,428.68,407.14,366.94,376.76,479.12,514.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-21 22:26:37.516000,L8,,419.97,404.43,408.95,388.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.57,508.23,511.02,510.10,501.60,451.47,458.60,461.07,434.64,490.63,,,,,,,,,,,293.38,317.28,321.19,,,,,499.54,485.97,480.97,479.49,465.57,470.38,474.26,465.66,455.52,455.94,453.96,445.28,450.29,453.10,447.85,359.63,354.43,394.78,384.19,362.65,283.31,435.89,429.36,419.05,410.50,406.64,395.74,356.25,350.27,316.85,,505.99,455.97,375.26,365.03,346.07,345.31,350.18,351.44,354.90,357.44,357.37,352.61,348.29,345.12,334.01,384.78,343.05,344.91,,,,,471.85,354.94,391.65,401.50,394.58,327.22,329.06,323.84,316.85,316.80,311.84,305.35,302.78,294.92,284.17,,
2018-09-30 22:20:31.646000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.80,509.67,377.06,270.67,394.53,173.22,206.03,296.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.80,321.70,258.20,157.76,,,,,,,,,,,,309.52,,,,,,,,,,,,,,,,221.74,
