dates,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0080,nzd0532-0081,satname
2005-06-13 22:14:31.246,252.45,275.25,290.14,264.68,285.39,211.38,277.08,275.32,283.07,301.36,231.16,293.68,226.46,219.05,,300.01,310.99,304.43,300.7,303.7,305.44,301.4,303.06,300.86,312.66,316.27,320.38,325.92,329.11,320.3,312.35,314.22,306.09,299.07,300.94,308.06,305.94,310.01,316.35,328.9,329.95,329.2,319.06,318.04,346.24,342.23,345.81,356.46,354.74,356.08,353.98,360.38,372.2,369.22,368.75,364.04,369.35,386.11,392.17,398.53,407.25,407.11,405.89,402.78,329.46,341.65,347.85,338.88,337.91,336.92,337.26,332.21,334.83,339.27,341.07,336.7,326.71,332.27,329.24,321.54,319.64,,319.32,323.29,325.03,328.52,333.85,372.96,375.61,L5
2005-07-15 22:14:43.392,250.975,279.14,287.185,273.2733333333333,284.695,211.38,277.705,275.645,281.435,298.51,231.16,296.765,226.46,219.05,,295.66999999999996,313.395,304.19,299.775,301.31,307.595,306.63,305.21500000000003,300.31,311.74,315.98,323.45,331.385,323.57,314.73,312.73,312.21000000000004,302.96,300.15999999999997,301.095,308.91499999999996,303.64,303.58500000000004,317.07000000000005,324.25,325.065,324.45,319.14,322.515,341.51,338.75,338.51,350.37,351.135,355.22,354.11,356.74,366.92499999999995,365.035,369.03,367.21500000000003,369.3,386.63,390.69,400.30499999999995,402.4,403.43,400.53499999999997,397.495,331.91499999999996,338.325,343.925,333.72,338.86,337.06,336.54999999999995,332.82,333.65,340.87,341.66499999999996,334.14,327.32,331.975,327.94,324.385,321.31,,318.9,320.595,320.71,327.76,333.87,374.895,372.675,L5
2005-08-09 22:08:46.932,250.975,279.14,287.185,273.2733333333333,284.695,211.38,277.705,275.645,281.435,298.51,231.16,296.765,226.46,219.05,186.81,295.66999999999996,313.395,304.19,299.775,301.31,307.595,306.63,305.21500000000003,300.31,311.74,315.98,323.45,331.385,323.57,300.4766666666667,297.2966666666667,312.21000000000004,294.51666666666665,291.1666666666667,293.88,302.76,302.92,305.0733333333333,317.18,324.57666666666665,328.59999999999997,329.73,327.56,328.89000000000004,341.51,338.75,338.51,350.37,351.135,355.22,354.11,356.74,366.92499999999995,365.035,369.03,367.21500000000003,369.3,386.63,390.69,400.30499999999995,402.4,403.43,400.53499999999997,397.495,341.76,345.82666666666665,354.26666666666665,333.72,338.86,337.06,336.54999999999995,332.82,333.65,340.87,341.66499999999996,334.14,327.32,331.975,327.94,324.385,321.31,423.31,318.9,320.595,320.71,327.76,333.87,374.895,372.675,L5
2005-08-16 22:15:00.645,241.33333333333334,279.14,287.185,267.72749999999996,273.00666666666666,224.58499999999998,265.88666666666666,264.26666666666665,270.86,298.51,245.985,296.765,238.56,236.375,186.81,295.66999999999996,313.395,304.19,287.15000000000003,301.31,307.595,306.63,305.21500000000003,300.31,311.74,315.98,323.45,331.385,323.57,300.4766666666667,297.2966666666667,312.21000000000004,294.51666666666665,291.1666666666667,293.88,302.76,302.92,305.0733333333333,317.18,324.57666666666665,328.59999999999997,329.73,327.56,328.89000000000004,329.0566666666667,338.75,338.51,350.37,351.135,355.22,354.11,356.74,366.92499999999995,352.23333333333335,369.03,367.21500000000003,356.78000000000003,373.6266666666667,390.69,400.30499999999995,402.4,403.43,400.53499999999997,397.495,341.76,345.82666666666665,354.26666666666665,319.07,338.86,337.06,336.54999999999995,332.82,320.56,340.87,341.66499999999996,323.53666666666663,318.45666666666665,331.975,327.94,324.385,321.31,423.31,318.9,320.595,320.71,327.76,333.87,364.02,358.77333333333337,L5
2005-09-10 22:08:55.708,241.33333333333334,279.14,287.185,267.72749999999996,273.00666666666666,224.58499999999998,265.88666666666666,264.26666666666665,270.86,298.51,245.985,296.765,238.56,236.375,200.765,295.66999999999996,313.395,304.19,275.225,301.31,307.595,306.63,305.21500000000003,300.31,304.3566666666666,310.03,317.40333333333336,323.8,320.7,301.4525,298.3125,309.05333333333334,298.995,291.1666666666667,300.1775,307.7425,308.52,313.83500000000004,325.4175,333.8075,338.635,341.655,339.1075,342.3675,329.0566666666667,338.75,338.51,350.37,351.135,355.22,354.11,356.74,366.92499999999995,352.23333333333335,369.03,367.21500000000003,356.78000000000003,373.6266666666667,390.69,400.30499999999995,402.4,403.43,400.53499999999997,397.495,351.175,357.75,365.3325,319.07,338.86,337.06,336.54999999999995,332.82,320.56,340.87,341.66499999999996,323.53666666666663,318.45666666666665,331.975,327.94,324.385,321.31,426.61,318.9,320.595,320.71,327.76,333.87,364.02,358.77333333333337,L5
2005-09-17 22:15:06.506,241.33333333333334,288.8933333333333,295.56333333333333,274.196,281.2475,224.58499999999998,265.88666666666666,264.26666666666665,270.86,308.33,245.985,304.65000000000003,238.56,236.375,200.765,301.89,319.2966666666667,313.23333333333335,275.225,301.31,317.42,316.1333333333333,313.50333333333333,310.9766666666667,304.3566666666666,310.03,317.40333333333336,323.8,326.835,309.66,306.39,316.485,304.948,291.1666666666667,305.842,315.378,314.9,318.65,329.528,336.566,342.49,343.66999999999996,341.76,343.54200000000003,332.5025,340.55,342.8733333333333,352.71,350.7033333333333,356.22333333333336,355.95,359.3766666666667,368.4166666666667,352.23333333333335,370.0733333333333,368.35999999999996,356.78000000000003,377.4975,391.5733333333333,400.45666666666665,404.01,404.77,401.26666666666665,397.495,352.442,358.784,364.09000000000003,319.07,343.28000000000003,340.2266666666667,340.70666666666665,336.91,327.09749999999997,343.9633333333333,345.1366666666666,328.7675,323.3425,333.87333333333333,329.41,325.18333333333334,323.00333333333333,426.61,320.2133333333333,322.67,325.0933333333333,332.18333333333334,337.19666666666666,367.4575,358.77333333333337,L5
2005-11-13 22:09:08.414,235.775,295.715,298.27500000000003,271.7575,279.8666666666667,224.58499999999998,260.28999999999996,258.74,264.755,311.815,245.985,310.135,238.56,236.375,200.765,302.83,323.45000000000005,317.635,266.73333333333335,298.92,323.40999999999997,323.5,318.725,316.035,300.2049999999999,306.90999999999997,315.915,322.74,326.07666666666665,307.00000000000006,304.9,317.24,304.6625,274.5166666666667,307.0675,317.2075,317.14,320.81,332.8225,338.48249999999996,345.625,341.282,343.07800000000003,345.36800000000005,327.92333333333335,339.71,341.405,350.8349999999999,348.68499999999995,356.2950000000001,356.93499999999995,358.87500000000006,366.525,343.74,370.735,370.52,350.49500000000006,374.6266666666667,391.275,401.41999999999996,402.39,403.59999999999997,398.955,392.21,353.93199999999996,360.294,364.416,309.165,348.70666666666665,348.08,349.24,346.4833333333333,332.995,353.7266666666667,355.4466666666667,336.0775,335.555,348.9533333333334,329.495,327.005,324.685,413.28000000000003,320.65999999999997,322.36,325.125,334.015,338.87,365.6233333333333,350.3550000000001,L5
2006-01-23 22:16:59.639,222.05,307.75,311.21000000000004,285.55333333333334,286.3533333333333,237.79,242.25,241.51,249.71,329.775,260.81,324.70500000000004,250.66,253.7,200.765,321.855,333.41,335.96500000000003,250.67500000000004,347.93,338.11,339.19,332.775,338.895,289.59,298.13,305.31,308.63,340.4266666666667,318.1275,315.995,329.21,313.8075,261.15,318.265,326.9175,331.355,333.985,342.485,347.58000000000004,356.605,346.6775,349.928,352.65,333.28999999999996,350.4,355.91,362.935,352.74,359.39,359.8,366.03999999999996,371.89,351.27,374.77,376.715,331.74,377.7266666666667,397.79499999999996,405.46000000000004,412.13,415.07,404.055,411.21,358.398,366.294,369.83599999999996,289.77,354.0366666666667,354.8,354.0733333333333,352.45666666666665,337.495,354.76,356.6766666666667,339.43,337.8425,357.59000000000003,332.595,329.905,329.22,393.48,327.265,332.5,337.235,342.28999999999996,347.41,368.68666666666667,358.15,L5
2006-02-08 22:17:21.928,227.56,307.75,297.98,281.455,281.52750000000003,245.595,249.87,252.95499999999998,263.77,329.775,276.36,324.70500000000004,258.92,253.7,214.72,321.855,333.41,335.96500000000003,250.67500000000004,329.015,325.1433333333333,325.7266666666667,321.2033333333333,324.5566666666667,274.355,288.71000000000004,304.995,317.095,334.6525,329.6875,328.065,324.86749999999995,319.5775,272.58500000000004,323.4175,332.0075,334.055,337.6775,343.49,348.1875,353.62750000000005,339.105,351.31,355.4025,332.1375,344.00333333333333,349.25666666666666,357.65333333333336,350.07666666666665,353.60666666666674,354.81666666666666,359.6066666666666,364.2966666666666,350.9466666666667,365.51,365.82,338.32500000000005,375.2975,389.55,398.3666666666666,407.24333333333334,407.3333333333333,400.7633333333333,398.755,357.635,367.65999999999997,368.5575,289.77,354.0366666666667,354.8,354.0733333333333,352.45666666666665,337.495,354.76,356.6766666666667,339.43,337.8425,357.59000000000003,332.595,329.905,329.22,362.9925,317.5833333333333,332.5,325.97,332.09999999999997,338.4266666666667,364.6525,355.1933333333333,L5
2006-03-12 22:18:01.902,251.06,304.93666666666667,299.65,294.6475,294.77250000000004,277.59,275.70500000000004,279.935,292.55499999999995,326.51666666666665,309.91499999999996,323.81,267.18,,,320.68,331.8066666666667,334.7166666666667,,329.8833333333334,327.3925,326.18,322.875,326.05,259.12,279.29,304.68,336.555,341.025,338.2575,338.055,332.29999999999995,324.135,291.31666666666666,324.2875,334.6975,336.3025,337.2125,342.3,344.55,349.3025,331.7825,344.6675,346.76,343.9125,348.0025,351.5525,357.125,351.61,354.445,355.435,360.0125,364.98,365.2166666666667,366.95,366.44,363.385,386.38,392.5425,400.0325,409.9675,407.3525,401.225,400.51,351.11,360.10249999999996,358.88750000000005,,353.265,353.5875,350.95,348.7,347.375,349.6375,352.2375,348.5975,345.7925,357.59000000000003,330.77,330.79999999999995,330.54333333333335,338.55,321.2,333.23333333333335,329.075,334.35,340.7025,374.505,372.0933333333333,L5
2006-04-22 22:12:36.093,251.06,303.205,295.4266666666667,292.84,291.04,277.59,275.70500000000004,279.935,292.55499999999995,325.78999999999996,309.91499999999996,325.505,267.18,,187.22,323.855,332.16,336.4150000000001,238.41,329.8833333333334,324.1666666666667,323.1933333333333,320.47333333333336,323.96333333333337,266.57,279.245,299.765,336.555,330.09,328.6325,332.22,324.29999999999995,317.115,295.53,320.95750000000004,328.5,334.075,341.28,344.96,345.0925,354.935,335.575,353.9075,346.26666666666665,344.27,349.2866666666667,351.5366666666667,357.0366666666667,352.20000000000005,353.18333333333334,354.0366666666667,358.4666666666667,362.84,365.2166666666667,365.2133333333333,365.0366666666667,363.385,385.46999999999997,392.2766666666667,399.79,410.87999999999994,407.32,400.72333333333336,400.51,359.10749999999996,368.53499999999997,358.81,,353.6466666666667,355.93,360.915,349.90333333333336,347.59666666666664,349.4666666666667,352.28999999999996,349.9766666666667,348.39000000000004,389.67499999999995,329.97999999999996,332.80999999999995,332.62,338.55,320.65333333333336,336.44000000000005,327.47999999999996,332.1233333333334,339.6533333333333,373.4166666666667,372.0933333333333,L5
2006-05-31 22:19:19.777,255.18666666666664,303.95,300.84000000000003,295.265,295.33500000000004,283.58,280.72,287.65333333333336,302.9633333333333,327.3933333333334,315.28,320.59666666666664,267.18,,187.22,321.58,333.72,337.61666666666673,238.41,328.145,325.22,323.265,319.59250000000003,323.1225,266.57,279.245,299.765,342.43666666666667,332.33599999999996,328.6325,334.536,325.668,319.404,316.2325,321.59800000000007,326.946,333.918,339.65,345.084,346.13199999999995,354.332,341.09,360.5375,350.71666666666664,351.21,349.53000000000003,358.19000000000005,359.48,356.105,360.345,359.35,367.95250000000004,371.8375,372.2475,371.49,372.3,374.4466666666667,386.72749999999996,397.105,402.9825,414.5375,411.7825,407.6125,408.29499999999996,361.0375,371.4375,365.2166666666667,358.32,352.32,354.10666666666674,359.67499999999995,342.3633333333334,341.8966666666667,339.14666666666665,345.3733333333333,346.53,341.92333333333335,377.095,331.51,334.6533333333333,338.4666666666667,329.3675,328.2825,336.8466666666667,336.6075,335.4375,344.8425,376.005,374.9475,L5
2006-07-27 22:13:58.731,255.18666666666664,302.375,297.75333333333333,291.8533333333333,292.6266666666667,283.58,280.72,287.65333333333336,302.9633333333333,325.30000000000007,315.28,316.4,267.18,,176.28,317.67999999999995,332.72,336.12,225.185,321.54999999999995,320.57666666666665,316.6066666666666,314.3,315.67,266.57,269.78000000000003,299.765,342.43666666666667,325.15,307.2625,316.152,307.808,315.15250000000003,305.31,307.726,312.74799999999993,318.98999999999995,326.934,334.90999999999997,339.06000000000006,345.196,337.876,354.4275,337.36,350.65333333333336,347.1566666666667,357.5133333333333,356.48,356.26,360.2766666666667,359.14333333333326,368.1266666666667,371.6566666666667,371.02666666666664,369.5266666666667,368.8066666666667,374.4466666666667,383.4866666666666,395.39000000000004,400.59,413.7066666666667,408.1466666666667,408.35666666666674,407.32333333333327,356.7575,368.5525,362.75666666666666,360.405,355.19,361.34666666666664,362.73749999999995,342.26,342.26666666666665,335.23333333333335,353.4666666666667,359.8966666666667,358.09,381.18,330.845,335.465,341.67500000000007,327.7966666666667,327.1466666666667,336.18,335.27333333333337,332.73333333333335,342.79999999999995,372.6666666666667,371.4866666666667,L5
2006-08-28 22:14:23.601,266.245,302.375,310.87,303.19999999999993,305.4150000000001,298.67,292.33500000000004,299.28000000000003,315.53,325.30000000000007,326.9649999999999,316.4,,,180.69333333333336,317.67999999999995,332.72,336.12,222.51666666666665,327.275,331.26000000000005,325.51,322.42,325.56499999999994,264.395,262.9533333333333,282.35,350.875,327.75666666666666,297.685,309.514,301.13,319.9666666666667,301.79200000000003,304.52,309.134,317.412,324.69599999999997,334.41400000000004,341.662,350.978,344.95799999999997,352.866,340.125,361.64,355.13,368.2950000000001,361.17499999999995,362.015,369.39500000000004,366.28999999999996,378.82000000000005,382.93,381.39,380.7950000000001,381.195,389.21500000000003,391.2249999999999,406.555,408.795,421.82500000000005,416.2900000000001,415.44500000000005,417.8349999999999,357.758,369.194,366.0625,366.6766666666667,361.64,366.195,367.304,352.3675,352.78499999999997,335.23333333333335,361.4875,369.8925,368.83,384.6275,330.845,335.465,341.67500000000007,341.015,341.61,336.18,351.19000000000005,343.24,353.9699999999999,382.725,382.59000000000003,L5
2006-09-20 22:20:51.034,262.875,294.59000000000003,303.355,298.345,299.20000000000005,291.99,288.87,291.57,310.605,321.15,318.645,307.92999999999995,300.58,297.27,180.69333333333336,302.23,323.69,325.91499999999996,222.51666666666665,314.86,322.365,314.46500000000003,312.99,315.91,264.395,262.9533333333333,282.35,341.975,323.31333333333333,294.99,305.398,298.236,316.8066666666667,298.02200000000005,302.596,306.2,314.1,323.308,330.702,339.52799999999996,348.086,343.684,350.386,338.33500000000004,354.07,344.48,360.4,356.555,357.575,366.885,362.125,377.02,381.2,382.15999999999997,380.71000000000004,381.245,384.18,385.635,398.34,399.225,411.185,410.57000000000005,411.28,411.655,355.428,366.35999999999996,362.7675,361.7425,358.905,363.3975,365.048,349.155,351.03749999999997,334.42,361.65250000000003,370.49249999999995,380.93,374.526,331.95,331.79499999999996,337.07000000000005,335.455,336.105,329.93,343.64,332.65999999999997,343.61,380.1,379.11,L5
2006-12-09 22:21:36.590,272.19,296.15999999999997,301.51,296.28499999999997,297.57500000000005,294.055,292.08500000000004,288.055,303.17,317.82,319.35499999999996,312.33,304.53499999999997,304.88,177.43,302.93,318.69,318.79499999999996,214.57,310.95500000000004,319.29,308.78,314.15,311.295,254.77,254.82999999999998,269.85,332.565,333.235,303.89,298.125,295.93,322.44,292.59749999999997,297.33,303.185,310.1875,315.745,323.435,335.755,340.15250000000003,340.53000000000003,340.275,341.3075,352.22,359.475,366.73,373.02,368.13,371.275,366.42499999999995,369.08500000000004,382.29999999999995,383.73,379.145,378.87,369.855,389.71500000000003,389.735,401.26,412.515,412.32000000000005,412.105,416.145,351.735,361.44,363.105,362.875,361.9375,366.3325,358.8125,353.0475,355.81,342.28666666666663,362.99250000000006,371.4975,393.31499999999994,366.365,340.825,332.24,340.295,338.955,339.99,330.245,332.98,330.75,335.595,379.8,376.395,L5
2007-01-26 22:21:54.849,276.04333333333335,303.33,309.65333333333336,307.4866666666667,304.27333333333337,301.4433333333333,299.37333333333333,298.6566666666667,311.65000000000003,326.09999999999997,328.2466666666666,319.50666666666666,314.5833333333333,312.98,189.52,316.7633333333333,329.66,330.63,217.18,323.6666666666667,328.18333333333334,320.6333333333333,322.44,323.16333333333336,254.77,258.81,269.85,344.53,342.8933333333334,326.075,321.04,319.68,330.2966666666667,311.64250000000004,312.99249999999995,319.7,326.6975,332.7675,336.46750000000003,346.15749999999997,351.4675,350.6725,349.3075,351.05500000000006,357.59666666666664,363.53999999999996,365.00333333333333,369.33,366.48,370.16,367.66333333333336,370.6433333333334,382.17333333333335,383.9266666666667,382.3933333333334,385.8866666666666,379.6033333333333,393.33666666666664,396.49333333333334,405.6366666666666,416.47333333333336,411.3633333333334,411.40333333333336,413.74,359.8175,367.81,367.81250000000006,364.08500000000004,361.71000000000004,362.2975,357.85249999999996,354.0725,356.58750000000003,348.10666666666674,358.95250000000004,363.1175,401.05,356.35,344.74333333333334,338.59999999999997,342.55333333333334,341.47333333333336,342.4266666666667,336.69,341.19,338.8433333333333,343.96000000000004,384.74,382.7133333333333,L5
2007-02-04 22:15:45.266,276.04333333333335,303.33,309.65333333333336,307.4866666666667,304.27333333333337,301.4433333333333,299.37333333333333,298.6566666666667,311.65000000000003,326.09999999999997,328.2466666666666,319.50666666666666,314.5833333333333,312.98,196.52,316.7633333333333,329.66,330.63,225.465,323.6666666666667,328.18333333333334,320.6333333333333,322.44,304.955,260.195,268.245,275.70000000000005,329.97,342.8933333333334,326.075,330.16999999999996,323.174,330.2966666666667,309.096,310.596,317.632,325.312,333.274,336.22400000000005,347.36199999999997,353.358,353.168,353.442,356.53000000000003,357.59666666666664,363.53999999999996,365.00333333333333,369.33,366.48,370.16,367.66333333333336,370.6433333333334,382.17333333333335,383.9266666666667,382.3933333333334,385.8866666666666,379.6033333333333,393.33666666666664,396.49333333333334,405.6366666666666,416.47333333333336,411.3633333333334,411.40333333333336,413.74,364.672,371.572,372.42,370.026,367.062,368.164,364.59399999999994,354.0725,356.58750000000003,348.10666666666674,358.95250000000004,363.1175,407.24,356.35,344.74333333333334,338.59999999999997,342.55333333333334,341.47333333333336,342.4266666666667,336.69,341.19,338.8433333333333,343.96000000000004,384.74,382.7133333333333,L5
2007-02-11 22:21:56.518,269.03,293.47,300.4275,298.8975,296.01,290.90250000000003,289.65999999999997,289.665,301.935,316.205,318.4325,310.3675,305.6475,304.07,196.52,309.4725,321.2625,321.7375,246.2266666666667,314.2025,318.3275,312.03499999999997,313.015,301.144,272.2733333333333,279.8566666666666,286.49333333333334,325.82399999999996,342.8933333333334,326.075,330.16999999999996,323.174,330.2966666666667,302.49,305.18333333333334,310.94166666666666,319.40500000000003,333.274,329.84,347.36199999999997,347.00666666666666,346.815,348.05,350.095,357.59666666666664,363.53999999999996,365.00333333333333,369.33,366.48,370.16,367.66333333333336,362.0825,366.6725,383.9266666666667,382.3933333333334,385.8866666666666,379.6033333333333,393.33666666666664,396.49333333333334,394.865,416.47333333333336,400.09000000000003,401.295,403.1775,357.8666666666666,363.8066666666667,364.0083333333334,360.8216666666667,360.555,360.56333333333333,356.21,354.0725,348.662,341.015,348.66200000000003,355.298,407.24,348.784,335.5,338.59999999999997,342.55333333333334,341.47333333333336,342.4266666666667,336.69,341.19,338.8433333333333,343.96000000000004,384.74,382.7133333333333,L5
2008-10-27 22:10:37.958,266.18,299.26,307.01,300.89,303.58,296.8,294.08,295.04,309.93,319.99,320.08,312.98,304.66,304.59,,318.57,326.39,319.12,318.95,316.06,321.7,316.33,320.1,322.29,336.05,,,344.35,344.51,340.61,333.62,331.58,327.07,323.24,323.46,322.56,326.66,332.12,335.01,349.36,347.99,342.44,343.99,340.96,345.16,347.96,353.73,347.24,347.14,352.02,350.28,351.43,357.99,358.08,362.74,367.8,376.44,386.63,391.86,400.28,411.89,399.61,397.56,391.65,350.28,355.19,356.83,348.23,349.31,345.4,345.73,340.19,342.35,341.35,339.04,335.47,,326.95,327.08,326.94,323.8,325.1,323.57,323.11,324.66,326.7,335.54,373.89,375.32,L5
2010-11-02 22:16:48.420,263.98,290.13,299.34,301.79,295.85,295.41,290.02,287.72,299.69,313.89,317.85,311.49,303.49,298.68,,307.76,318.74,321.78,322.15,314.41,317.2,312.84,312.03,318.66,327.82,336.75,333.87,340.1,342.49,339.16,330.26,324.33,325.85,319.61,311.92,314.72,320.23,324.44,334.15,337.8,343.78,340.16,339.63,338.32,334.95,339.03,344.93,348.49,348.89,354.08,355.77,359.58,364.66,363.05,368.12,363.63,366.67,377.72,381.02,389.05,393.07,394.92,393.93,404.8,344.17,348.96,351.62,348.8,345.34,343.74,346.9,342.34,344.44,340.06,340.18,334.84,,329.54,325.84,324.46,319.32,321.21,312.93,315.52,317.23,320.52,327.59,364.19,361.73,L5
2010-11-27 22:10:35.713,263.98,290.13,299.34,301.79,295.85,295.41,290.02,287.72,299.69,313.89,317.85,311.49,303.49,298.68,194.39,307.76,318.74,321.78,322.15,314.41,317.2,312.84,312.03,318.66,327.82,336.75,333.87,319.84000000000003,342.49,339.16,314.24,311.505,311.735,307.545,307.26,311.44500000000005,319.54,328.435,336.145,344.83500000000004,349.82,351.28,355.485,355.39,334.95,339.03,344.93,348.49,348.89,354.08,355.77,359.58,364.66,363.05,368.12,363.63,366.67,377.72,381.02,389.05,393.07,394.92,393.93,404.8,362.905,368.015,371.65999999999997,371.40999999999997,345.34,343.74,346.9,342.34,344.44,340.06,340.18,334.84,406.34,329.54,325.84,324.46,319.32,321.21,312.93,315.52,317.23,320.52,327.59,364.19,361.73,L5
2010-12-20 22:16:50.270,268.13,292.025,298.28,300.65,297.83500000000004,295.74,289.01,287.83500000000004,299.53499999999997,313.15,316.45000000000005,310.245,304.58000000000004,300.82500000000005,194.39,310.395,318.38,323.04499999999996,321.61,316.35,317.765,313.55499999999995,312.80999999999995,318.175,326.955,335.775,334.905,325.26666666666665,339.44,338.44000000000005,319.6666666666667,316.1166666666666,316.18,311.75,308.9866666666667,314.59666666666664,320.43333333333334,329.05333333333334,335.0433333333333,343.8933333333334,347.78,350.84999999999997,351.66,352.68666666666667,332.735,335.63,340.775,349.45000000000005,348.985,353.1,354.11,357.33,362.305,363.475,368.025,362.255,360.775,375.06500000000005,378.09000000000003,387.48,391.525,400.915,401.33000000000004,406.555,359.5366666666667,364.49333333333334,367.64000000000004,365.9066666666667,348.77,346.86,346.79499999999996,342.54999999999995,342.78999999999996,340.07,338.95000000000005,334.28,370.18499999999995,330.275,326.0,320.54999999999995,317.065,318.605,312.32,315.905,318.105,320.005,325.985,362.96500000000003,359.905,L5
2011-01-21 22:16:54.354,277.21,300.75,306.87,308.43333333333334,305.48,303.2633333333333,298.90000000000003,297.29,308.0,322.3966666666667,324.58666666666664,319.43,313.05333333333334,313.25,194.39,320.0833333333333,327.77666666666664,331.12666666666667,327.37666666666667,326.2366666666667,326.68666666666667,322.5433333333333,324.8533333333333,328.0366666666667,339.39,347.18,345.34,337.98,348.99333333333334,347.12000000000006,329.27,327.9875,324.265,318.05,315.8775,321.5825,326.61,335.33000000000004,341.4325,349.4275,352.7375,355.77250000000004,354.55,355.1525,344.68333333333334,335.63,352.32,359.15333333333336,360.8433333333333,363.21999999999997,354.11,357.33,362.305,363.475,368.025,362.255,360.775,385.29333333333335,388.57666666666665,397.1366666666667,391.525,411.29,412.21000000000004,413.6433333333334,361.25,366.905,368.705,365.8625,352.93,350.94000000000005,351.06666666666666,350.1233333333333,349.19,349.41333333333336,350.43333333333334,346.99,369.49,341.71000000000004,337.30333333333334,332.24666666666667,329.37,318.605,312.32,315.905,318.105,320.005,325.985,362.96500000000003,359.905,L5
2013-05-02 22:28:46.370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.14,,,,,,321.83,,L8
2013-08-22 22:29:00.806,,,,,,354.52,358.04,,360.85,374.29,,,,,,,,,,,,,,357.25,,380.61,402.33,408.22,378.73,370.98,395.5,,,364.03,354.98,351.06,355.76,353.43,376.55,365.54,374.31,385.75,367.19,377.95,387.75,303.34,373.81,387.56,385.98,395.35,,391.95,,,,,,410.08,416.82,428.13,,432.59,427.56,436.48,385.82,383.93,387.85,368.96,376.33,380.11,366.39,361.41,364.44,379.15,384.26,377.79,361.03,372.16,360.25,361.04,387.0,280.14,,,,,,321.83,,L8
2013-09-07 22:28:59.661,,,,,,354.52,358.04,,360.85,374.29,,,,,,,,,,,,,,357.25,,380.61,402.33,408.22,378.73,370.98,395.5,,,364.03,354.98,351.06,355.76,353.43,376.55,365.54,374.31,385.75,367.19,377.95,387.75,312.705,373.81,387.56,385.98,395.35,332.33,391.95,339.53,337.35,,331.77,333.73,410.08,416.82,428.13,362.89,432.59,427.56,436.48,385.82,383.93,387.85,368.96,376.33,380.11,366.39,337.885,339.855,379.15,384.26,377.79,361.03,372.16,360.25,361.04,387.0,285.34000000000003,281.42,279.43,,,288.02,334.03,332.42,L8
2013-09-23 22:28:51.997,,,,,,354.52,358.04,,360.85,374.29,,,,,,,,,,,,,,357.25,,380.61,402.33,408.22,378.73,370.98,395.5,,,364.03,354.98,351.06,355.76,353.43,376.55,365.54,374.31,385.75,367.19,377.95,387.75,312.4533333333333,373.81,387.56,385.98,395.35,332.33,391.95,339.53,337.35,,332.09000000000003,334.635,410.08,416.82,428.13,361.28,432.59,427.56,436.48,385.82,383.93,387.85,368.96,376.33,380.11,366.39,337.885,339.855,379.15,384.26,377.79,361.03,372.16,360.25,361.04,387.0,285.34000000000003,281.42,279.43,,288.18,287.48,337.1433333333334,329.375,L8
2013-12-28 22:28:23.669,329.3,356.41,,332.99,328.46,336.615,341.51,319.42,346.775,360.305,345.45,350.14,362.86,332.28,,340.48,349.07,356.44,359.95,354.99,355.29,357.51,353.36,357.11,403.59,381.105,387.405,393.1,374.71000000000004,370.47,395.0,385.73,383.9,357.885,351.935,349.13,351.115,351.26,366.6,378.17,390.185,393.03499999999997,379.315,385.725,366.305,330.9533333333333,388.115,397.77,389.76,396.765,332.33,390.66999999999996,339.53,337.35,397.89,332.09000000000003,334.635,407.605,412.47,422.275,361.28,428.6,425.815,430.43,385.82,385.12,398.355,368.96,394.88,394.43,367.44,342.34666666666664,341.8,380.205,378.065,365.375,366.085,377.03,345.77,364.495,371.93,290.54,281.42,279.43,337.9,288.18,304.58,344.80000000000007,329.375,L8
