dates,satname,nzd0138-0000,nzd0138-0001,nzd0138-0002,nzd0138-0004,nzd0138-0005,nzd0138-0006,nzd0138-0007,nzd0138-0008,nzd0138-0009,nzd0138-0010,nzd0138-0011,nzd0138-0012,nzd0138-0013,nzd0138-0014,nzd0138-0015,nzd0138-0016,nzd0138-0017,nzd0138-0018,nzd0138-0019,nzd0138-0020,nzd0138-0021,nzd0138-0022,nzd0138-0023,nzd0138-0024,nzd0138-0025,nzd0138-0026,nzd0138-0027,nzd0138-0003,nzd0138-0029,nzd0138-0030,nzd0138-0031,nzd0138-0028
2013-10-11 22:13:41.596000,L8,,,,,,,,,,,,,,,,,,,,272.31,245.73,241.62,235.71,210.28,207.82,202.72,216.40,,,,,199.38
2013-11-05 22:07:22.900000,L8,247.54,276.36,,,,,,,,,,,,,,,,,,,,,223.89,208.05,207.12,202.26,214.91,,197.88,173.90,82.83,206.39
2013-11-05 22:07:46.855000,L8,247.77,276.25,247.37,,,,,,,,,,,,,,,,,,,,230.06,208.33,207.28,202.27,215.96,,198.21,173.92,82.89,206.55
2013-11-12 22:13:32.202000,L8,279.15,316.39,323.13,322.98,312.52,322.39,325.82,320.11,307.66,307.66,301.10,298.68,300.73,293.60,305.72,307.18,295.67,299.31,295.94,300.07,294.41,290.02,291.53,288.18,278.20,280.24,272.43,313.49,241.17,216.35,138.26,257.99
2013-11-21 22:07:13.797000,L8,254.77,274.66,282.35,255.20,,291.47,283.51,269.78,,,,,,,,,,251.39,267.58,269.93,242.21,238.67,,,211.30,206.23,214.69,280.58,199.27,171.61,80.94,208.25
2013-11-21 22:07:37.752000,L8,255.80,276.14,285.84,287.47,271.89,293.55,288.16,270.66,274.03,,,,,,,,,257.98,268.41,270.75,242.88,239.53,,,213.29,207.85,217.14,281.07,200.31,172.65,82.08,210.22
2013-12-07 22:07:14.870000,L8,256.31,282.13,283.01,,,,,,,,258.71,262.96,248.08,262.47,284.29,277.69,,,,,,,,,,,206.78,,199.17,168.95,74.25,204.05
2013-12-14 22:13:21.591000,L8,262.74,281.42,292.99,293.00,283.79,302.81,289.90,275.34,273.20,,268.63,272.60,280.07,267.41,293.22,290.83,271.67,286.61,274.28,286.57,245.63,245.08,240.55,206.47,207.01,212.62,221.30,284.40,202.62,176.84,85.96,214.18
2013-12-30 22:13:13.343000,L8,,,,,,246.63,278.81,272.47,270.01,,,,,,,,,,,,,,,,,,206.93,,195.24,168.38,65.33,200.72
2014-01-24 22:06:45.554000,L8,256.38,276.64,286.70,,,,,,,,,,,,,,,,,288.44,240.33,239.57,,,,,203.32,,202.20,173.17,80.17,213.11
2014-01-24 22:07:09.509000,L8,,290.52,315.27,300.57,312.80,272.04,,,,267.10,296.83,294.97,295.86,289.66,302.93,301.65,,298.00,292.92,299.56,289.48,288.75,239.67,202.87,228.70,219.65,239.56,292.55,239.30,202.15,100.85,228.97
2014-01-31 22:12:52.806000,L8,240.31,271.83,288.29,,,295.38,275.52,270.47,269.82,,,,,,,,,240.20,274.52,279.90,243.94,,,,,,206.76,,202.48,175.11,80.38,210.31
2014-02-09 22:06:33.299000,L8,260.81,280.37,301.45,289.43,284.94,306.12,289.34,273.09,274.59,258.67,271.97,276.56,283.43,268.08,293.60,294.28,286.23,288.47,282.35,288.97,245.17,240.45,,198.07,243.47,212.13,214.25,284.41,206.52,178.59,91.43,215.36
2014-02-09 22:06:57.254000,L8,254.58,273.57,282.11,249.54,267.66,287.85,279.16,268.26,268.36,,,,,,,,,,,,,,,,,198.58,202.27,,197.51,170.32,78.97,206.07
2014-02-16 22:12:38.819000,L8,250.77,270.94,276.24,,,287.88,274.07,270.84,,,,,,,,,,,,,,,,,,,,,195.87,168.53,75.12,195.52
2014-03-20 22:12:13.789000,L8,249.03,271.45,280.30,,,288.19,272.18,270.77,,,,,,,,,,,,,,,,,,,201.42,,197.62,169.96,76.57,205.47
2014-03-29 22:05:52.007000,L8,,,356.21,289.45,290.11,317.67,311.44,272.55,301.61,316.49,267.75,268.08,284.49,278.33,303.93,301.75,290.62,315.19,283.83,296.67,296.79,290.12,290.23,,,275.52,215.65,293.04,206.96,180.30,94.32,245.04
2014-03-29 22:06:15.961000,L8,,,,309.83,296.21,328.09,326.17,321.03,309.22,323.49,,281.72,291.79,299.85,314.13,307.25,299.35,328.63,296.94,351.86,,,,,,314.67,276.12,319.76,215.77,248.91,102.21,254.34
2014-04-05 22:11:58.702000,L8,252.23,277.95,230.84,250.47,267.32,295.33,280.30,270.54,269.56,,260.58,266.38,257.25,265.95,284.14,268.76,,282.33,272.42,280.73,243.65,,,,,,214.02,,204.26,176.12,90.18,211.10
2014-04-30 22:05:22.578000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,206.86,,193.73,168.21,72.76,199.01
2014-04-30 22:05:46.536000,L8,258.15,280.37,291.22,,,295.36,285.54,270.69,268.44,,261.74,265.84,256.95,267.13,283.18,276.46,,242.79,267.64,283.29,242.84,236.96,202.08,200.93,202.57,197.14,215.14,275.91,199.60,173.83,86.13,206.91
2014-07-26 22:11:43.162000,L8,,,,,,,,,,,268.81,271.88,274.28,263.47,282.59,286.94,271.08,,,,,,201.46,206.92,238.62,220.68,220.05,,204.46,178.45,95.79,213.73
2014-10-30 22:11:58.859000,L8,257.10,266.01,284.71,251.74,278.24,298.03,297.82,278.43,274.18,,268.50,268.01,277.20,270.26,289.25,287.66,274.51,229.48,267.42,289.87,248.19,246.27,229.95,217.63,213.93,267.36,203.21,287.67,,,,
2014-11-08 22:05:52.173000,L8,253.26,275.46,277.29,,,292.64,273.90,272.88,271.89,,,,,,,,,,264.36,288.40,241.71,239.27,,,,,216.73,,199.22,174.50,91.86,207.45
2014-11-08 22:06:16.124000,L8,250.34,272.45,246.32,,,,,,,,,,,,,,,,,,,,,,,,213.37,,196.82,172.34,89.28,203.24
2014-12-01 22:12:00.318000,L8,279.49,325.56,327.28,324.76,317.11,325.22,330.46,323.37,316.65,312.74,308.99,306.68,307.47,291.45,311.71,306.44,299.62,304.69,298.49,303.31,296.57,294.10,294.17,294.52,288.46,289.20,277.38,319.43,251.92,235.35,188.24,264.19
2014-12-26 22:05:43.117000,L8,253.90,274.81,,,,,,,,,,,,,,,,,,,,,,,,,207.64,,197.49,171.84,88.29,207.00
2015-02-28 22:05:24.487000,L8,261.48,282.86,308.71,280.90,289.40,307.25,293.11,274.28,277.69,,279.75,275.34,284.37,269.90,293.33,288.26,278.56,287.83,280.13,288.01,246.02,239.69,239.54,206.00,205.39,272.10,219.24,283.91,205.08,178.50,86.80,213.20
2015-02-28 22:05:48.437000,L8,315.22,323.98,326.75,326.97,320.90,327.36,326.72,326.88,312.32,313.99,306.53,303.12,304.31,303.87,311.97,312.88,300.33,304.70,301.27,302.86,296.35,294.14,292.86,290.76,289.00,289.29,278.74,322.91,250.63,235.35,165.84,262.11
2015-03-07 22:11:30.209000,L8,272.87,307.21,293.16,283.03,281.94,302.33,297.65,278.94,282.28,,275.84,270.86,263.33,273.59,306.84,300.50,288.16,281.58,277.99,279.78,247.87,243.43,239.11,212.81,209.37,203.47,217.04,287.88,203.71,174.41,130.33,216.01
2015-03-16 22:05:13.611000,L8,254.40,274.34,283.59,270.91,270.20,294.75,271.17,268.19,269.31,,,,,,,,,281.60,273.44,279.64,,,,,,,200.08,281.41,200.32,175.09,82.55,209.38
2015-04-01 22:05:01.841000,L8,,,,,,292.47,290.03,275.22,273.36,,267.70,272.14,275.27,265.17,290.25,290.74,275.67,276.37,272.46,277.53,241.34,,,,,,207.65,,192.54,173.35,86.17,199.54
2015-04-01 22:05:25.791000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,190.63,,187.46,168.97,79.07,187.75
2015-05-10 22:10:52.487000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,208.34,,193.94,168.78,72.77,201.86
2015-06-27 22:11:10.298000,L8,,,,,,,,,,,,,,,,,,,,269.12,240.00,238.41,,,202.76,208.90,220.35,,200.55,172.67,81.31,204.81
2015-07-22 22:05:13.606000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,207.69,,194.35,163.58,70.06,191.41
2015-07-22 22:05:37.569000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,201.60,,190.90,156.48,65.49,187.87
2015-07-29 22:11:25.856000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,194.54,218.77,,200.47,171.60,79.27,202.62
2015-08-23 22:05:24.610000,L8,325.77,328.73,330.59,331.29,328.22,333.78,330.79,331.12,320.90,319.52,311.52,309.66,310.66,307.81,315.37,312.43,303.29,304.55,295.18,306.98,297.59,296.75,293.22,292.26,291.99,288.82,279.23,328.45,253.13,238.59,178.94,267.46
2015-08-23 22:05:48.569000,L8,,,,,,288.43,266.85,266.13,253.47,,,,,,,,,229.06,264.60,277.09,237.57,233.32,233.97,205.25,198.09,196.63,218.43,,197.42,169.81,77.69,197.64
2015-10-26 22:05:43.801000,L8,231.16,272.87,280.67,,,,,,,,265.34,215.53,264.89,262.51,,,,,,,,,,,,,,,,,,
2015-12-20 22:11:57.501000,L8,244.12,269.14,270.29,,,,,,,,,,,,,,,,,,,,,,,,,,194.04,165.64,74.39,202.04
2016-02-22 22:11:42.580000,L8,255.39,273.13,281.01,,,291.27,273.01,269.81,,,259.15,255.55,253.30,223.56,,,,235.34,268.53,279.61,,,,,,,208.54,,198.18,172.35,77.77,202.81
2016-03-02 22:05:31.567000,L8,255.92,274.17,285.90,236.03,,297.99,292.10,269.75,270.68,,,,,,,,,226.69,268.47,281.70,241.88,237.71,229.96,209.06,202.13,191.72,211.94,277.86,198.56,172.24,75.20,208.67
2016-03-02 22:05:55.525000,L8,253.60,271.03,282.18,,,,,,,,,,,,,,,,,,,,,,,,209.37,,195.54,169.35,71.98,203.13
2016-03-09 22:11:40.902000,L8,255.99,269.00,277.90,,,,,,,,,,,,,,,,,,,,,,,,211.10,,195.92,170.91,73.66,201.82
2016-03-25 22:11:32.353000,L8,252.27,270.73,289.52,,,,,,,,,,,,,,,234.15,262.26,251.31,212.57,,,,,,,,,,,
2016-04-03 22:05:16.685000,L8,273.58,314.11,321.23,322.97,316.99,324.72,331.57,329.08,309.01,309.49,303.15,301.87,303.72,297.10,312.19,311.86,298.69,301.90,293.65,301.09,292.67,291.09,,,,,,313.76,259.11,249.29,155.23,254.56
2016-04-26 22:11:21.230000,L8,165.11,280.67,289.87,,,,,,,,,,,,,,,,,,,238.44,237.99,218.28,200.82,191.32,216.54,282.32,203.49,177.72,88.05,209.49
2016-05-21 22:05:14.459000,L8,,,,,,,,,,,,,,,,,,,,,,,,,205.06,200.29,212.78,,198.42,175.74,85.44,209.17
2016-05-21 22:05:38.418000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,196.85,209.82,,195.13,173.62,80.55,205.42
2016-06-13 22:11:30.674000,L8,307.07,323.79,330.48,333.46,334.01,332.79,335.64,330.63,318.21,319.20,316.72,311.89,315.26,311.37,321.26,319.90,307.49,308.22,300.91,311.13,301.99,300.29,299.32,298.50,296.73,295.48,285.79,326.37,255.32,247.18,163.48,272.47
2016-07-15 22:11:46.335000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.31,172.36,72.96,
2016-07-24 22:06:01.938000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.52,172.04,78.45,
2016-08-16 22:11:53.694000,L8,306.42,325.65,326.05,322.66,326.47,327.16,333.44,324.35,318.90,314.34,312.60,306.01,315.01,303.77,316.69,313.68,308.54,307.18,303.34,308.02,301.71,296.89,298.84,294.53,293.19,291.44,281.77,322.07,254.69,238.54,180.81,267.73
2016-09-10 22:05:51.530000,L8,257.69,275.85,286.73,,,,,,,,,,,,,,,,,,,,,,200.57,206.27,216.08,278.95,197.06,174.32,79.33,204.99
2016-09-10 22:06:15.488000,L8,256.80,274.96,285.61,,,,,,,,,,,,,,,,,,,,,,199.96,204.80,215.54,277.48,196.11,173.40,78.36,202.76
2016-10-12 22:05:57.250000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,210.07,,195.19,171.98,77.40,202.45
2016-10-12 22:06:21.213000,L8,296.11,316.91,325.59,324.25,315.44,328.64,329.49,319.02,307.61,304.01,302.43,299.80,301.63,297.44,309.81,317.31,295.19,294.35,282.76,296.93,283.58,291.53,285.40,287.52,283.78,285.60,272.14,315.51,243.07,226.30,151.71,261.19
2016-11-04 22:12:09.415000,L8,,,,,,,,,,,,,,,,,,,263.32,275.23,241.80,,,,,,209.37,,201.06,179.02,89.23,206.20
2016-11-20 22:12:09.409000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.26,174.58,83.87,199.53
2017-01-16 22:05:47.126000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,201.96,,199.64,173.96,84.28,209.27
2017-03-05 22:05:27.019000,L8,257.48,275.12,283.69,238.20,264.51,289.96,286.77,271.78,270.49,,,,,,,,,,268.53,275.38,241.07,237.93,234.44,208.64,,,214.02,275.38,198.12,170.58,78.08,210.22
2017-03-05 22:05:50.977000,L8,251.95,265.87,277.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-06 22:05:10.007000,L8,300.97,314.39,322.02,325.99,318.82,330.08,329.89,324.82,312.19,310.59,306.14,302.42,310.40,301.14,314.26,314.64,303.47,304.98,301.27,306.03,296.85,295.68,291.64,289.00,285.40,287.79,272.13,318.51,242.38,222.52,142.04,259.51
2017-04-06 22:05:33.966000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,213.12,,197.37,169.94,73.47,200.72
2017-05-08 22:04:59.325000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,192.65,214.36,,202.31,176.00,82.37,212.64
2017-05-08 22:05:23.284000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,193.54,214.82,,202.63,176.66,83.49,213.52
2017-07-11 22:05:50.423000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,200.87,209.70,,199.17,175.85,82.59,199.43
2017-08-19 22:11:53.133000,L8,280.89,308.41,319.04,300.65,315.44,324.34,326.96,314.98,302.13,305.49,305.75,300.71,309.44,296.64,314.91,311.54,299.72,302.74,294.41,304.07,293.98,288.90,291.45,314.40,,,,312.08,,,,
2017-08-28 22:05:44.051000,L8,,,,,,,,,,,,,,,,,,231.99,263.05,274.62,239.57,236.55,231.74,209.36,201.87,200.35,214.31,,197.38,176.02,83.78,203.22
2017-12-02 22:05:46.939000,L8,264.64,285.28,310.37,279.99,293.60,301.02,311.29,277.64,284.00,281.48,284.68,276.21,285.41,270.45,299.05,294.13,283.90,289.58,282.24,290.91,247.73,246.22,243.92,219.78,244.11,202.93,227.77,286.46,211.83,189.96,98.76,219.35
2017-12-02 22:06:10.894000,L8,264.69,285.32,310.58,280.03,293.67,301.03,311.29,277.86,284.23,281.61,284.82,276.27,285.67,270.52,299.05,294.26,284.03,289.63,282.44,291.04,247.74,246.21,243.94,219.76,244.16,202.97,227.78,286.68,212.59,190.42,98.80,219.48
2018-01-10 22:11:54.118000,L8,251.28,266.14,278.21,,,,,,,,,,,,,,,,,,,,,,,,207.10,,197.08,170.80,76.18,203.23
2018-01-19 22:05:38.704000,L8,,,,261.59,284.58,292.08,250.47,261.78,274.54,275.93,275.91,,,,,,,,,,,,235.46,202.60,215.84,208.40,203.29,262.50,204.12,177.47,81.02,215.18
2018-01-19 22:06:02.658000,L8,,,,,,,,,,,,,,,,,,,,,,,228.63,199.74,213.91,205.78,199.78,,202.52,175.50,78.77,214.07
2018-01-26 22:11:45.215000,L8,259.73,275.44,283.44,,,296.16,285.68,274.14,271.15,,,,,,,,,234.74,266.52,275.07,245.26,244.33,,,,,213.22,280.76,201.09,174.31,78.47,207.51
2018-02-04 22:05:29.733000,L8,256.97,274.71,285.59,,,295.88,276.35,270.11,272.13,,,,,,,,,,,,,,,,,,210.93,,203.48,175.22,79.89,211.10
2018-03-08 22:05:15.942000,L8,254.15,273.10,,,,,,,,,,,,,,,,,,,,,,,,,197.49,,197.70,174.44,82.81,205.19
2018-03-08 22:05:39.901000,L8,274.39,293.42,303.34,,,310.38,311.22,288.48,289.94,288.99,286.05,285.18,287.88,278.93,294.16,,,283.54,282.24,288.52,243.21,244.19,242.80,221.91,248.55,263.17,216.56,301.62,222.36,198.71,109.79,231.19
2018-03-31 22:11:15.901000,L8,259.17,270.95,,,,,,,,,,,,,,,,,266.49,279.19,242.36,240.35,236.22,207.16,201.53,190.48,213.98,,201.00,179.61,70.94,199.11
2018-04-25 22:04:50.953000,L8,318.35,331.72,332.61,331.16,331.58,331.93,334.95,327.30,319.75,317.84,313.65,307.88,313.57,311.31,317.89,318.79,308.76,309.20,304.66,309.83,300.84,300.83,297.07,296.67,294.48,293.64,281.63,328.31,259.39,240.04,161.24,270.76
2018-04-25 22:05:14.903000,L8,317.37,331.15,332.28,330.74,331.15,331.61,334.55,326.91,319.29,317.37,313.19,307.24,313.18,310.66,317.53,318.31,308.14,308.88,304.34,309.51,300.18,300.19,296.60,296.23,294.09,293.36,281.31,327.80,258.95,239.54,161.17,270.39
2018-07-05 22:10:54.795000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,210.91,,200.67,174.39,80.40,198.80
2018-08-31 22:05:11.322000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,191.53,210.33,,197.47,175.08,82.57,200.67
2018-08-31 22:05:35.273000,L8,263.30,285.07,297.78,291.96,288.83,303.11,299.46,278.13,275.64,,,,,,266.03,282.55,269.26,270.80,272.76,282.76,242.32,241.51,240.68,217.76,244.90,253.32,222.25,291.01,212.17,193.52,98.37,214.63
2018-09-07 22:11:24.397000,L8,,,,,,,,,,,,,,,,,,,265.28,275.84,239.07,237.27,,,,,212.84,,199.24,175.34,83.20,199.73
2018-10-02 22:05:23.291000,L8,259.47,275.69,287.36,227.68,,294.15,294.70,270.23,267.85,,,,,,,,,,,,,,234.37,208.71,205.88,202.67,217.90,278.10,203.06,176.71,86.29,207.69
2018-10-02 22:05:47.245000,L8,259.14,275.27,286.37,,,293.43,293.08,269.63,267.59,,,,,,,,,,,,,,233.17,207.50,204.29,201.87,217.48,,202.59,176.58,85.93,207.01
2018-10-18 22:05:29.751000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,197.96,,191.31,169.25,72.98,188.53
2018-10-18 22:05:53.709000,L8,254.35,270.44,281.65,,,,,,,,261.17,263.26,271.48,258.58,,,,,,,,,201.26,202.05,202.37,193.21,211.22,,197.31,175.26,84.94,204.83
2018-10-25 22:11:42.546000,L8,264.54,283.03,289.75,276.82,285.11,296.31,297.47,275.97,276.80,,276.00,273.10,277.94,262.72,285.14,282.65,,,,272.95,244.19,243.35,238.85,212.52,210.41,202.09,188.41,283.70,,,,213.51
2018-11-03 22:05:33.462000,L8,277.74,323.21,325.48,319.49,325.94,324.45,329.69,321.79,305.46,308.84,302.50,300.23,301.86,300.67,304.48,308.81,297.83,305.52,294.04,302.80,296.53,294.98,292.38,288.15,287.27,284.48,271.73,315.27,242.15,227.01,147.38,256.33
2018-11-03 22:05:57.421000,L8,257.77,273.34,282.18,,259.88,289.24,286.15,273.95,269.98,,,,,,,,,,263.73,269.76,238.41,238.67,228.60,211.01,197.65,,212.73,275.73,201.94,180.73,89.76,210.89
2018-12-05 22:05:56.093000,L8,314.52,323.61,326.96,325.35,323.08,330.07,331.53,326.84,313.98,312.83,306.47,304.13,308.23,301.76,315.30,313.93,300.79,301.96,299.97,301.11,292.49,297.98,294.02,294.34,292.04,,,322.05,,,,
2019-02-07 22:05:47.667000,L8,255.66,275.48,280.85,258.23,282.01,300.03,278.93,272.19,272.18,,261.25,265.04,266.26,269.39,282.71,272.65,,232.61,264.09,274.49,241.09,,,,,,205.25,279.93,202.98,176.84,89.28,209.49
2019-02-14 22:11:33.473000,L8,258.57,279.20,290.87,262.23,279.21,294.55,283.02,274.30,280.55,276.80,272.14,272.09,269.33,264.62,283.79,279.70,276.57,240.45,274.23,285.44,242.82,241.71,,,,,211.08,284.18,208.52,181.63,94.32,214.85
2019-03-02 22:11:29.304000,L8,318.04,329.04,333.29,330.32,326.39,330.69,333.78,325.50,317.84,311.74,308.47,303.79,309.83,303.84,313.77,312.31,306.01,303.67,301.03,306.47,300.87,302.30,301.95,299.09,296.30,290.68,280.27,328.83,257.71,240.54,186.67,266.43
2019-04-12 22:05:06.784000,L8,260.28,278.87,287.91,273.68,276.53,300.99,293.40,270.28,273.70,,,,,,,,266.65,231.02,267.85,283.15,240.23,238.33,237.83,211.15,200.89,196.23,216.74,280.19,203.03,176.11,84.32,213.29
2019-04-12 22:05:30.743000,L8,257.82,276.15,284.46,242.14,270.60,296.75,287.91,266.29,269.85,,,,,,,,,,,277.03,238.23,236.35,235.81,202.22,,,213.87,275.91,200.65,173.10,79.84,209.01
2019-05-14 22:05:12.306000,L8,,,,,,,,,,,,,,,,,,,,,,,,,198.29,193.29,215.43,,200.84,174.90,82.72,207.81
2019-05-14 22:05:36.265000,L8,,,,,,,,,,,,,,,,,,,,,,,,,198.47,193.30,215.80,,201.18,175.14,83.36,207.89
2019-06-15 22:05:27.936000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,216.96,,202.54,174.87,79.87,207.74
2019-06-15 22:05:51.895000,L8,257.66,280.17,289.18,261.53,,,,,,,266.29,259.23,242.64,261.55,,,,,,,,237.71,236.41,218.82,220.78,190.72,221.57,271.24,205.59,177.79,86.13,211.22
2019-06-22 22:11:40.996000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,207.53,,198.00,170.45,66.50,194.99
2019-07-17 22:05:35.131000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,212.72,,200.80,173.18,73.61,198.91
2019-07-17 22:05:59.094000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,207.99,,195.04,168.89,66.71,190.90
2019-08-09 22:11:55.358000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,201.52,,195.09,171.63,68.05,197.67
2019-08-18 22:05:47.276000,L8,261.50,278.91,290.59,287.67,276.39,302.41,298.62,271.47,272.98,,,,,,,,,,,,,,,,199.04,195.38,214.07,284.01,198.05,174.14,89.91,200.21
2019-11-06 22:06:00.727000,L8,308.73,326.59,332.37,331.70,323.19,331.49,333.87,325.84,315.78,312.54,310.29,304.27,312.95,302.15,314.15,311.50,302.53,306.65,301.06,306.29,298.61,298.15,295.60,297.01,292.11,290.14,277.43,328.58,258.29,238.24,170.69,268.19
2019-11-06 22:06:24.678000,L8,255.02,269.79,280.07,,,,,,,,,,,,,,,,,,,,,,,,211.33,,200.69,175.44,84.51,209.51
2019-11-22 22:06:21.092000,L8,301.39,327.42,329.02,326.87,322.06,324.61,331.81,321.65,315.14,310.72,307.72,302.77,307.65,302.04,309.61,307.57,295.59,302.48,297.41,304.05,294.77,295.21,291.41,289.47,288.18,286.66,277.73,304.79,254.06,234.47,159.89,265.87
2020-01-09 22:05:49.761000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.34,168.97,73.57,205.04
2020-01-09 22:06:13.711000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,203.30,,202.28,173.35,80.74,210.55
2020-01-16 22:11:59.041000,L8,255.89,277.26,287.38,237.09,264.95,293.49,280.97,273.70,277.59,261.19,261.23,260.96,251.32,261.60,,,,235.39,275.88,278.47,242.43,,,,,,207.09,282.77,204.66,177.47,88.59,214.16
2020-02-01 22:11:53.781000,L8,278.47,291.29,295.28,,,271.05,280.39,277.23,278.14,276.45,269.08,271.64,262.40,268.65,296.42,278.99,269.84,254.94,282.54,281.94,247.39,246.84,248.10,,,,211.21,288.19,205.93,178.69,,219.95
2020-02-26 22:05:36.872000,L8,257.91,,,,,,,,,,,,,,,,,233.22,275.70,270.23,242.39,,,,,,,,204.48,173.99,86.79,208.90
2020-03-13 22:05:30.251000,L8,265.17,284.93,294.07,260.53,294.20,300.91,292.24,275.75,285.66,277.64,272.50,274.08,272.65,270.18,282.11,276.12,263.34,245.20,271.80,264.98,243.84,242.42,243.04,,,,214.90,288.16,218.99,181.99,98.13,217.87
2020-03-13 22:05:54.202000,L8,262.94,282.12,291.32,247.57,291.90,299.44,289.33,274.43,282.62,274.50,270.27,272.27,270.78,267.94,280.63,272.94,256.10,241.54,269.71,263.69,242.65,240.79,,,,,212.65,285.96,212.65,180.21,95.16,216.33
2020-04-21 22:11:21.823000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.84,164.51,75.76,
2020-10-07 22:06:21.789000,L8,270.79,287.28,295.70,286.94,298.37,306.74,311.46,288.22,280.69,259.08,268.42,266.21,265.17,255.48,,268.47,269.45,279.73,270.71,290.61,247.62,245.80,243.46,227.90,239.33,264.87,227.98,289.87,216.47,196.53,105.98,217.32
2020-11-08 22:05:55.364000,L8,257.91,272.95,,,,291.18,282.12,275.08,,,,,,,,,,,,,,,,,,,194.86,,205.39,177.06,92.50,205.56
2020-12-01 22:12:09.987000,L8,260.96,273.83,278.10,,,289.80,280.83,274.38,269.02,,,,,,,,,,,,,,,,,,189.00,,203.80,176.19,91.70,205.91
2020-12-26 22:05:56.607000,L8,266.36,283.34,289.93,281.10,285.75,294.22,289.33,277.15,278.24,270.84,270.39,266.94,261.86,266.87,303.25,292.75,265.65,285.16,279.15,291.34,244.19,243.79,242.80,221.20,240.16,204.91,212.53,285.59,209.66,182.67,97.32,217.27
2020-12-26 22:06:20.557000,L8,269.22,285.91,292.88,284.36,288.99,296.42,292.23,279.68,304.80,276.09,277.77,269.40,265.17,268.35,306.71,298.43,268.10,289.27,284.08,293.63,246.24,245.74,244.61,224.38,242.33,208.37,217.62,287.69,213.02,186.60,100.33,219.53
2021-01-11 22:05:50.293000,L8,257.35,274.65,280.48,,,290.15,280.53,273.45,271.56,251.18,259.72,259.89,256.68,257.51,278.68,278.33,,,,,,,,,,,201.26,,204.35,175.39,88.18,210.70
2021-01-11 22:06:14.248000,L8,269.15,285.78,292.90,288.06,288.82,302.81,292.29,279.54,298.91,278.04,273.73,272.46,275.32,266.80,291.38,293.97,279.02,288.85,284.04,291.89,245.70,246.57,248.32,223.01,241.65,205.57,215.63,287.52,211.06,184.18,97.13,217.90
2021-02-03 22:11:56.237000,L8,258.35,269.69,281.21,,,,,,,,257.89,262.57,257.08,262.19,281.99,,,232.81,273.84,276.49,242.78,,,,,,199.90,,206.72,177.92,91.79,212.12
2021-02-12 22:05:43.398000,L8,267.56,283.93,291.55,278.33,285.93,299.42,294.22,276.34,282.95,291.79,276.99,275.90,278.98,271.63,293.65,288.67,284.07,285.69,279.53,284.31,243.97,242.25,242.64,213.26,226.22,208.08,214.57,286.15,218.69,183.45,101.54,218.36
2021-02-12 22:06:07.348000,L8,260.86,275.25,281.80,229.45,,289.65,280.28,270.23,271.95,245.03,,,,,,,,232.25,272.71,277.84,239.86,234.70,,,,,200.56,281.98,207.06,176.29,90.82,212.49
2021-02-19 22:11:51.945000,L8,265.22,282.75,289.44,282.87,287.89,298.52,295.80,278.68,294.55,280.40,274.39,270.14,269.42,268.90,292.72,287.60,283.96,286.68,281.33,286.54,246.31,242.36,242.99,211.87,244.52,203.19,212.94,286.29,214.05,183.45,99.78,216.09
2021-03-23 22:11:37.336000,L8,263.42,276.62,285.23,274.96,281.21,296.29,288.87,273.24,270.10,,,,,,,,,235.06,271.71,277.28,241.67,239.64,239.45,216.97,,,210.04,281.99,207.43,180.61,94.45,213.53
2021-04-01 22:05:24.398000,L8,260.78,272.16,282.11,,,292.31,281.60,267.43,267.91,,,,,,,,,,,,,,,,,,198.30,,207.08,173.33,77.34,209.48
