dates,satname,nzd0221-0000,nzd0221-0001,nzd0221-0002,nzd0221-0003,nzd0221-0004,nzd0221-0005,nzd0221-0006,nzd0221-0007,nzd0221-0008,nzd0221-0009,nzd0221-0010,nzd0221-0011,nzd0221-0012,nzd0221-0013,nzd0221-0014,nzd0221-0015,nzd0221-0016,nzd0221-0017,nzd0221-0018,nzd0221-0019,nzd0221-0020,nzd0221-0021
2025-01-14 22:06:13.228000,L9,,,,,,,,,,,288.22,322.31,309.31,304.69,310.66,315.02,296.12,299.15,303.11,313.04,332.32,327.53
2025-01-22 22:06:01.605000,L8,333.14,332.78,333.84,339.11,330.46,333.98,329.71,335.82,323.75,334.99,,,,,,,,,,,,
2025-01-30 22:06:08.189000,L9,,302.19,296.44,280.21,284.37,286.38,,,,,285.49,304.64,302.27,308.15,313.90,316.06,284.23,297.54,297.16,304.63,330.50,329.84
2025-02-07 22:06:05.260000,L8,,,,,,,,,,,,,,,,320.19,296.09,299.85,303.21,314.56,330.21,336.00
2025-02-23 22:05:55.493000,L8,,,,,,,,,,,286.82,302.51,309.84,308.04,317.42,314.31,277.60,293.30,301.04,301.56,321.04,314.39
2025-03-19 22:05:54.855000,L9,328.92,325.35,327.04,324.38,329.08,331.04,318.65,334.36,313.74,320.59,311.32,333.90,329.05,331.05,333.91,329.85,325.97,320.67,322.23,321.63,338.03,345.33
2025-03-27 22:05:40.953000,L8,,,,,,,,,,,,,,,285.03,306.11,237.48,268.71,,,,315.53
2025-04-12 22:05:36.436000,L8,,,,,,,,,,,,,286.37,297.14,308.96,299.34,269.61,282.32,301.30,287.75,319.11,306.06
2025-04-28 22:05:27.119000,L8,,,,,,,,,,,,268.18,298.33,278.60,307.83,280.67,279.62,280.31,299.89,286.15,332.42,311.12
2025-06-07 22:05:29.079000,L9,,,,,,,,276.48,278.43,290.70,284.79,271.15,306.95,286.50,305.64,303.15,287.81,287.50,300.39,,,
2025-06-15 22:05:40.693000,L8,329.70,302.80,291.48,283.10,303.54,308.04,298.58,292.85,293.93,318.72,303.46,290.02,323.98,308.95,324.84,324.87,310.83,310.08,317.98,304.91,337.01,
2025-08-02 22:05:57.944000,L8,,,,,,,,,,,,,,272.23,299.01,283.83,285.81,282.92,297.90,,,
2025-08-10 22:06:04.262000,L9,,,,,,,272.32,284.32,283.97,295.01,285.74,273.86,300.77,288.40,307.34,304.52,289.82,296.38,304.75,286.74,328.56,343.58
2025-09-19 22:06:15.328000,L8,,278.42,295.44,290.96,292.96,288.44,282.33,308.57,294.35,277.19,283.21,292.11,300.11,299.59,304.61,302.97,279.91,295.63,299.87,300.78,317.42,303.97
2025-10-05 22:06:16.755000,L8,,,,,,,,,,,,278.20,341.88,321.96,324.81,326.94,313.39,307.89,323.40,340.65,343.04,335.62
2025-11-06 22:06:19.899000,L8,291.47,303.56,315.25,299.12,302.75,324.78,297.84,311.38,308.21,291.45,288.87,313.32,310.28,314.78,312.17,312.26,291.31,298.97,302.47,326.85,325.02,324.11
