dates,satname,nzd0428-0000,nzd0428-0001,nzd0428-0002,nzd0428-0003,nzd0428-0004,nzd0428-0005,nzd0428-0006,nzd0428-0007,nzd0428-0008,nzd0428-0009,nzd0428-0010,nzd0428-0011,nzd0428-0012,nzd0428-0013,nzd0428-0014,nzd0428-0015,nzd0428-0016,nzd0428-0017,nzd0428-0018,nzd0428-0019,nzd0428-0020,nzd0428-0021,nzd0428-0022,nzd0428-0023,nzd0428-0024,nzd0428-0025,nzd0428-0026,nzd0428-0027,nzd0428-0028,nzd0428-0029,nzd0428-0030
2023-01-15 22:20:17.720000,L8,295.70,278.20,279.30,272.15,264.37,258.01,268.33,298.24,286.17,287.23,297.42,303.72,299.85,294.14,288.95,280.68,279.26,275.06,273.67,270.66,267.40,265.71,265.53,245.58,219.53,215.09,194.97,197.70,,,
2023-01-23 22:20:20.544000,L9,294.14,278.01,278.72,272.01,263.52,257.17,275.81,288.17,281.84,285.19,298.26,301.87,297.48,297.12,285.13,286.19,277.22,275.88,271.67,271.42,266.20,265.86,264.44,244.40,218.77,213.50,193.16,196.52,,,
2023-02-08 22:20:30.253000,L9,301.89,298.82,278.49,270.43,264.28,258.45,258.55,278.96,268.29,281.40,295.09,300.42,295.72,294.43,285.34,280.48,276.07,272.39,270.11,269.32,263.30,262.95,261.97,241.16,217.06,208.03,190.33,197.07,,,
2023-02-16 22:20:13.766000,L8,295.20,277.64,281.61,273.18,266.39,258.32,255.56,280.13,271.34,284.57,297.57,303.53,298.10,295.09,289.73,281.94,279.05,274.62,271.76,270.83,265.05,264.61,264.99,244.06,217.57,209.21,192.76,198.90,,,
2023-02-24 22:20:15.533000,L9,298.99,278.39,281.80,276.55,266.81,256.63,252.17,281.33,269.00,285.86,297.57,304.17,299.93,294.14,291.30,283.10,278.77,275.40,272.95,270.54,265.91,264.59,266.00,247.56,220.59,215.90,192.62,200.13,,,
2023-03-12 22:20:08.489000,L9,,,,,,,,,,,,260.75,259.88,253.13,248.62,248.25,247.94,252.64,251.31,228.86,191.27,204.22,235.76,182.29,,,,,,,
2023-03-28 22:19:57.226000,L9,304.90,283.43,290.99,281.74,273.63,260.81,253.78,275.31,272.76,286.00,298.24,305.42,303.00,298.88,291.37,291.13,282.14,283.56,274.52,278.49,268.38,267.84,267.71,252.96,229.42,223.38,192.97,203.60,,,
2023-04-05 22:19:40.549000,L8,308.29,291.94,305.65,320.84,272.22,264.33,250.47,273.54,270.19,286.48,296.42,303.53,302.05,297.23,290.52,289.39,279.87,284.15,273.81,276.94,267.85,266.18,264.41,249.87,230.70,221.09,187.37,208.56,,,
2023-04-13 22:19:50.783000,L9,314.26,284.46,292.48,287.38,274.46,267.09,258.77,274.27,274.00,284.63,303.21,306.36,302.26,301.23,292.02,290.97,288.18,286.44,278.87,281.28,268.81,268.42,264.32,252.17,229.75,224.14,196.88,207.68,,,
2023-05-23 22:19:17.699000,L8,323.61,294.40,298.08,289.23,282.85,271.92,260.73,277.66,277.23,287.81,298.94,307.20,304.78,303.04,297.28,292.75,290.33,289.70,287.09,285.93,278.96,268.13,270.54,258.22,295.97,243.87,197.02,208.08,,,
2023-06-08 22:19:24.116000,L8,,,,,240.01,237.00,226.64,239.91,,249.67,257.58,259.77,259.32,254.22,247.81,249.10,235.58,238.54,231.98,230.14,224.37,228.67,223.39,,,,,,,,
2023-06-16 22:19:18.751000,L9,286.85,254.60,175.88,,239.21,236.80,227.01,242.18,216.90,253.13,257.11,263.63,261.54,256.86,250.46,248.97,237.06,237.30,232.99,230.36,224.19,218.55,218.03,,,,,,,,
2023-07-10 22:19:41.271000,L8,,,,,205.13,235.28,227.74,241.69,213.18,248.92,264.41,259.74,261.55,256.11,250.75,246.91,239.06,235.59,232.23,228.41,222.41,228.57,225.88,,,,,,,,
2023-07-26 22:19:47.089000,L8,279.23,249.13,,,232.03,229.17,221.56,234.52,,,,,252.67,243.97,240.36,238.79,227.57,223.40,223.66,219.01,216.52,212.08,206.14,,,,,,,,
2023-08-27 22:19:59.676000,L8,312.65,283.90,290.08,278.58,272.39,267.85,259.09,279.94,275.21,285.39,295.71,303.05,300.98,299.80,291.95,291.00,282.44,284.37,277.99,276.81,266.46,268.24,369.09,391.89,389.96,227.36,197.06,188.58,396.45,370.78,365.78
2023-09-12 22:20:01.977000,L8,305.47,283.95,290.96,280.28,275.37,267.82,259.98,278.74,272.12,292.05,351.07,359.21,354.45,330.85,298.03,292.04,291.70,284.05,283.87,274.65,272.10,269.95,267.48,249.85,238.63,232.76,194.39,197.42,,360.34,344.44
2023-10-06 22:20:06.973000,L9,304.06,279.71,286.50,278.72,268.77,267.63,270.03,272.29,268.57,283.37,298.00,301.89,297.46,291.94,286.96,283.90,284.09,280.97,276.47,274.64,267.58,267.37,264.25,245.64,225.34,220.63,189.61,190.46,,,
2023-10-30 22:20:12.688000,L8,322.02,280.47,287.10,277.06,303.02,339.40,346.74,334.62,337.92,340.92,353.17,302.68,301.31,297.10,287.77,289.30,287.23,286.86,273.58,274.19,265.11,267.95,266.22,246.62,226.11,234.36,191.30,189.91,,,
2023-11-23 22:20:17.141000,L9,297.01,280.96,329.64,339.24,329.89,342.36,259.92,274.98,270.07,285.74,297.39,305.87,302.77,370.91,360.20,352.36,361.76,342.32,363.02,277.13,270.28,273.23,267.42,249.18,233.12,237.82,198.37,192.42,,,
2023-12-09 22:20:14.489000,L9,298.08,280.65,285.24,323.45,328.62,350.60,353.92,327.27,347.30,342.50,295.71,350.58,298.87,292.24,287.53,286.63,286.35,278.62,345.86,339.53,356.36,346.54,268.11,250.62,236.06,233.18,198.41,193.86,,,
2024-01-26 22:20:14.221000,L9,312.52,323.50,334.60,330.05,274.97,271.42,266.84,290.70,273.88,288.77,298.70,307.95,303.93,297.78,364.21,368.14,353.94,283.09,282.27,278.21,276.80,272.22,272.28,255.15,238.35,240.93,202.41,208.91,392.25,,
2024-02-19 22:20:03.384000,L8,304.24,288.79,290.53,282.24,274.92,263.84,259.93,293.00,270.45,286.56,297.14,308.42,376.31,373.03,360.97,285.75,286.13,276.93,279.40,273.69,274.00,269.06,267.98,247.42,232.82,236.27,196.07,231.30,,,
2024-02-27 22:20:07.716000,L9,306.00,280.91,287.20,277.11,268.56,261.25,258.44,270.93,269.41,283.43,294.18,302.81,300.51,292.67,286.63,283.81,279.27,275.93,273.65,270.70,268.55,266.00,265.97,244.39,221.34,222.34,194.28,200.44,,,
2024-03-22 22:19:42.401000,L8,199.48,209.91,,,242.97,225.60,227.44,226.83,,,,,,,,262.06,254.54,251.72,248.86,236.23,240.58,241.43,197.66,,,,,,,,
2024-04-07 22:19:35.570000,L8,309.65,284.91,318.13,278.31,273.10,274.43,260.67,273.75,267.48,283.43,294.74,299.19,298.35,290.05,285.33,284.79,278.83,277.70,273.06,270.73,266.19,264.93,264.49,248.30,222.58,222.26,189.64,197.50,,,
2024-05-01 22:19:35.562000,L9,,,,245.03,236.41,218.84,222.91,248.23,242.47,246.38,,,268.16,263.38,262.91,259.49,253.75,252.39,249.76,244.91,243.12,241.23,241.00,,,,,,,,
2024-05-09 22:19:15.558000,L8,312.82,310.91,333.56,283.48,274.71,267.00,363.73,349.11,317.29,283.97,296.45,299.65,297.02,292.80,288.01,283.78,282.70,346.86,365.06,370.43,269.39,268.00,261.38,245.33,228.06,226.83,187.93,208.53,,,
2024-05-25 22:19:02.688000,L8,320.62,317.25,299.67,333.32,336.08,346.71,341.41,278.01,267.10,286.50,297.32,303.95,335.09,332.78,285.90,286.14,278.45,281.49,275.02,277.88,269.32,272.73,269.03,250.08,227.21,234.26,187.48,210.67,,,
2024-06-10 22:19:04.365000,L8,281.07,255.82,,,,,,,,,,,,252.70,248.24,239.80,233.61,231.07,232.85,228.44,224.07,222.13,222.28,,,,,,,,
2024-06-26 22:19:16.412000,L8,285.67,243.24,,,,236.87,227.03,235.57,236.76,,,,,252.53,246.92,243.39,234.08,225.10,232.53,230.36,222.96,223.53,215.28,,,,,,,,
2024-07-04 22:19:15.863000,L9,279.56,245.64,,,,,,,,,,,252.85,251.08,245.05,238.76,232.51,229.33,230.54,224.21,219.87,219.20,218.36,,,,,,,,
2024-07-20 22:19:26.642000,L9,288.78,256.90,174.40,,244.35,235.72,225.08,239.47,,,,,261.13,258.46,251.46,246.37,242.49,235.07,239.22,231.95,229.55,230.06,224.76,,,,,,,,
2024-08-13 22:19:38.484000,L8,,,,250.33,244.25,233.54,228.34,242.01,223.10,255.17,264.65,263.85,265.03,258.61,251.05,249.34,241.60,239.78,237.69,236.70,230.68,236.18,228.26,,,,,,,,
2024-08-29 22:19:45.744000,L8,292.91,279.18,276.88,269.05,260.06,248.10,241.78,253.92,250.21,269.33,277.47,280.01,278.80,271.41,266.96,194.77,203.93,225.52,253.07,233.39,242.22,249.45,243.93,194.98,,,,,,,
2024-11-17 22:20:02.598000,L8,297.79,283.53,287.91,280.01,268.20,259.72,255.76,273.69,265.00,284.12,297.34,302.85,300.04,293.65,286.97,285.61,282.95,279.89,275.56,272.01,269.66,267.56,266.42,245.38,222.72,220.12,191.66,,,,
2024-12-27 22:20:09.787000,L9,299.20,282.62,290.98,277.73,269.14,259.01,256.33,288.11,267.21,282.02,296.68,303.71,300.35,292.43,289.52,283.98,283.89,276.67,275.44,270.87,269.62,266.78,266.89,247.47,223.09,220.43,191.66,,,,
2025-01-04 22:20:02.767000,L8,298.29,282.70,288.91,276.40,269.55,258.57,260.14,285.93,296.43,281.25,298.14,299.16,297.95,294.94,285.22,284.47,281.19,278.43,273.01,268.79,266.47,270.43,261.14,237.15,217.83,237.41,188.86,,,,
2025-01-12 22:20:09.312000,L9,297.10,284.19,290.94,278.88,270.34,259.94,257.04,294.46,267.75,281.67,297.40,305.13,300.38,293.80,290.42,285.81,285.82,277.69,276.53,271.39,270.79,267.42,267.74,248.71,224.86,222.96,191.29,,,,
2025-01-20 22:20:01.302000,L8,297.15,281.26,289.53,277.24,268.02,256.36,298.28,291.94,279.37,278.94,296.01,302.94,300.65,293.32,290.59,284.68,286.32,276.83,276.39,271.86,270.68,268.03,266.17,248.33,221.84,220.32,186.54,,,,
2025-02-13 22:20:10.653000,L9,299.36,282.06,288.64,277.85,269.42,259.00,300.29,289.41,303.47,279.87,297.46,301.31,298.27,295.28,285.48,285.37,280.38,278.12,273.13,272.61,266.43,267.95,264.42,247.44,222.05,219.58,183.88,,,,
2025-02-21 22:19:55.138000,L8,301.08,287.63,295.49,281.39,273.18,265.88,302.48,298.42,304.43,326.68,336.62,307.53,302.53,295.72,292.55,285.73,288.38,281.65,280.79,273.35,276.79,272.23,271.16,252.51,230.81,228.31,192.06,,,,
2025-03-09 22:19:50.412000,L8,296.29,311.24,304.87,290.16,330.79,293.21,302.35,295.10,306.61,319.37,303.34,307.72,308.43,308.25,316.35,389.34,384.97,325.43,313.63,314.07,320.57,313.02,282.58,270.64,237.53,227.14,199.42,,,,
2025-04-10 22:19:34.602000,L8,272.50,253.60,,,243.51,210.37,222.06,248.07,,258.11,271.23,270.16,270.75,256.32,250.02,255.63,253.86,251.73,249.02,245.77,242.55,241.73,240.10,,,,,,,,
2025-06-13 22:19:36.614000,L8,288.85,268.49,177.60,255.08,244.87,240.52,231.71,243.16,238.65,256.71,263.29,264.36,260.04,258.63,253.42,249.99,246.86,240.78,237.69,236.00,231.96,236.76,230.50,,,,,,,,
2025-06-29 22:19:44.842000,L8,,,,,,,,,,,,,,,239.33,236.41,222.92,221.19,223.75,219.13,218.26,218.99,219.88,,,,,,,,
2025-07-23 22:19:51.284000,L9,,,,,243.89,235.75,230.13,239.88,238.26,,,251.17,259.12,255.48,248.30,248.82,239.52,236.64,233.47,230.10,227.75,236.35,223.14,,,,,,,,
2025-07-31 22:19:53.675000,L8,343.88,299.44,310.13,292.11,288.34,275.00,260.37,292.42,294.68,285.63,295.16,306.57,307.07,298.95,294.13,292.66,297.08,286.56,282.91,279.25,282.00,275.24,272.02,258.99,487.41,505.17,493.42,473.39,426.24,,
2025-08-08 22:20:00.257000,L9,309.95,319.78,305.51,288.11,279.41,265.24,259.08,290.08,291.39,278.39,291.93,297.93,295.74,290.03,287.45,283.23,285.61,277.31,276.48,269.60,265.85,264.91,260.57,251.84,228.67,224.54,180.65,,,,
2025-08-16 22:20:02.455000,L8,281.23,256.71,165.81,,,,,,,,,,,,224.00,238.45,233.37,228.08,226.34,227.56,225.13,225.31,224.17,,,,,,,,
2025-09-25 22:20:16.227000,L9,315.37,320.10,352.68,303.74,284.41,273.70,264.61,291.87,282.85,320.47,301.17,309.87,305.70,301.41,300.64,300.08,299.40,293.30,288.00,285.21,285.50,280.92,276.60,261.22,243.11,245.88,194.24,,,,
