dates,nzd0241-0000,nzd0241-0001,nzd0241-0002,nzd0241-0005,nzd0241-0006,nzd0241-0007,nzd0241-0008,nzd0241-0012,nzd0241-0013,nzd0241-0014,nzd0241-0015,nzd0241-0016,nzd0241-0017,nzd0241-0018,nzd0241-0019,nzd0241-0020,nzd0241-0021,nzd0241-0022,nzd0241-0023,nzd0241-0024,nzd0241-0025,nzd0241-0026,nzd0241-0027,nzd0241-0028,nzd0241-0029,nzd0241-0030,nzd0241-0031,nzd0241-0032,nzd0241-0033,nzd0241-0034,nzd0241-0035,nzd0241-0036,nzd0241-0037,nzd0241-0038,nzd0241-0039,nzd0241-0040,nzd0241-0041,nzd0241-0042,nzd0241-0043,nzd0241-0044,nzd0241-0003,nzd0241-0004,nzd0241-0009,nzd0241-0010,nzd0241-0011,satname
2023-08-21 22:05:52+00:00,,,,,,,,215.14,247.33333333333334,281.88,294.93600000000004,304.7,322.605,314.3666666666666,266.72,299.22,286.89,288.52,299.28,312.64,281.45,224.26,285.59,350.095,324.15,330.13,385.5166666666667,373.74,370.3533333333333,335.6666666666667,342.54,341.05333333333334,344.75,359.12166666666667,353.8733333333333,357.992,361.8775,356.645,342.3433333333333,340.67333333333335,,,,,201.77,L9
2023-08-29 22:06:02+00:00,,,,,,,,215.14,247.33333333333334,281.88,283.2583333333333,293.8825,322.605,310.395,266.72,299.22,286.89,288.52,299.28,312.64,293.08500000000004,224.26,293.28999999999996,340.1366666666667,324.15,330.13,385.5166666666667,373.74,366.23749999999995,338.56,350.2075,347.555,349.8125,358.44,353.8733333333333,357.992,362.002,358.078,345.31142857142856,340.67333333333335,,,,,201.77,L8
2023-10-08 22:06:10+00:00,,,,,,,,,,,225.47666666666666,262.53666666666663,,299.275,,306.98,,,,328.0,308.795,,302.545,315.77,318.14,,346.18,357.23,349.195,347.07,365.31,362.055,358.29499999999996,361.67333333333335,341.45000000000005,342.04,348.645,348.77,348.5333333333333,342.53,,,,,,L9
2023-11-09 22:06:12+00:00,,,,,,,,,,,222.755,261.95,,300.88,306.02,314.405,313.18,316.3,,344.135,308.795,,305.58666666666664,315.91,318.24,,331.37,357.23,349.195,339.23,352.34,351.43666666666667,348.07,354.385,340.09666666666664,339.22,343.29333333333335,342.2,344.1275,335.98333333333335,,,,,,L9
2024-01-12 22:06:18+00:00,,,,,,,,,,,222.755,261.95,,300.88,306.02,309.93333333333334,302.625,301.67,299.79,344.135,303.19,228.14,302.6225,315.91,318.24,309.13,326.09,357.23,349.195,331.06,343.5575,342.67,340.895,348.55,337.635,335.5366666666667,338.675,337.4625,339.48199999999997,330.4475,,,,,,L9
2024-02-13 22:06:17+00:00,,,,,,,,,,,239.93,277.902,341.4,314.35249999999996,333.58,325.705,332.47333333333336,335.47333333333336,299.79,344.135,303.19,228.14,302.6225,327.855,333.4066666666667,336.485,332.6975,347.61,343.1566666666667,331.06,343.5575,342.67,338.906,346.3416666666667,337.635,335.5366666666667,338.675,337.4625,339.48199999999997,330.4475,,,,,184.33,L9
2024-02-29 22:06:11+00:00,,,,,,,,198.94,245.59,271.53,259.595,295.5675,337.105,332.39000000000004,340.06333333333333,332.248,342.125,349.045,299.79,354.2133333333333,321.54,287.90999999999997,314.5675,334.105,338.425,340.49333333333334,332.6975,347.61,337.79,325.6666666666667,333.1325,332.82000000000005,331.332,334.73400000000004,335.15500000000003,335.3075,330.75,329.76,328.0925,320.525,,,,,184.33,L9
2024-04-17 22:05:51+00:00,,,,,,,,206.55,260.88,270.335,279.8575,310.01750000000004,333.91333333333336,334.6125,343.0625,342.69,347.312,356.89,299.79,365.82666666666665,336.8833333333333,305.8633333333333,325.3,343.3725,348.85999999999996,344.2775,335.98249999999996,340.435,327.99,317.12333333333333,325.0,325.9275,330.218,332.224,332.67333333333335,333.06333333333333,329.40333333333336,328.43666666666667,325.94666666666666,319.0933333333333,,,,,178.01,L9
2024-07-30 22:05:39+00:00,,,,,,,,214.14666666666668,252.67333333333332,265.58,296.61,322.9825,331.79499999999996,340.56,347.9,359.77,370.195,386.4775,,367.66,358.61999999999995,347.1466666666667,347.9,352.43333333333334,367.73,364.20000000000005,364.85999999999996,351.49,327.99,321.27,328.19500000000005,337.41,338.4825,337.8175,338.895,336.74,343.56,340.845,331.17499999999995,323.045,,,,,185.14333333333335,L8
2024-08-31 22:05:51+00:00,,,,,,,,221.75000000000003,256.215,262.605,289.52000000000004,314.06000000000006,326.4849999999999,334.5799999999999,338.715,353.81999999999994,358.765,376.53499999999997,293.54,364.305,358.04499999999996,346.88,347.03,348.39,376.85,372.225,383.27666666666664,358.24,324.9,321.27,324.88,342.28499999999997,347.925,341.905,347.41,338.86,356.32,356.87,336.32,325.54,,,,,185.55,L8
2024-11-03 22:06:00+00:00,,,,,,,,229.34,236.26,256.07,281.6,312.05,371.84000000000003,382.485,325.37,348.45,349.47,364.8,293.54,365.77,357.19,351.99,,,393.82,388.82,394.17333333333335,373.6,,,378.26,355.09,349.83,347.88,347.41,338.86,356.32,356.87,336.32,325.54,,,,233.29,199.41,L8
2025-01-06 22:06:06+00:00,,,,,,,,229.34,243.90000000000003,256.07,296.47,312.05,375.8666666666666,388.32666666666665,325.37,359.35,363.9,364.8,293.54,393.69,385.105,357.31,358.71,356.21,380.625,382.17499999999995,390.90250000000003,363.785,341.88,337.2,360.975,351.04999999999995,349.29999999999995,349.205,347.47,344.525,352.03999999999996,353.96000000000004,336.76,329.69,,,,233.29,199.41,L8
2025-01-14 22:06:13+00:00,,,,,,,,229.34,243.90000000000003,256.07,296.47,312.05,384.255,399.36,325.37,359.35,363.9,364.8,293.54,411.0833333333333,405.0533333333333,357.31,358.71,356.21,380.625,392.22666666666663,394.26599999999996,363.785,341.88,337.2,360.975,362.03666666666663,360.92,349.205,347.47,344.525,352.03999999999996,353.96000000000004,336.76,329.69,,,,249.5,199.41,L9
2025-01-22 22:06:01+00:00,,,,,,,,229.34,243.90000000000003,256.07,296.47,312.05,384.05,399.65999999999997,325.37,359.35,369.8233333333333,379.46000000000004,293.54,414.05,409.38,357.31,358.065,356.21,383.22,390.90749999999997,392.13000000000005,368.54,355.19,345.865,361.23333333333335,358.84749999999997,356.4375,351.6133333333333,348.0566666666667,348.06333333333333,352.03999999999996,353.96000000000004,336.76,329.69,,,,249.5,199.41,L8
2025-01-30 22:06:08+00:00,219.82,220.39,,,,,,,251.54,,311.34,,398.7025,417.605,,370.25,380.0,394.12,293.54,430.1433333333334,426.77666666666664,362.63,358.065,356.21,377.9200000000001,391.6033333333333,394.00800000000004,366.01000000000005,355.19,345.865,361.23333333333335,360.09999999999997,358.64000000000004,353.47999999999996,348.38,352.665,347.76,356.595,337.2,333.84,,,,249.5,,L9
2025-02-07 22:06:05+00:00,219.82,220.39,,,,,,,251.54,,311.34,,398.7025,417.605,,370.25,380.0,394.12,294.75,430.1433333333334,426.77666666666664,362.63,358.065,356.21,377.9200000000001,391.6033333333333,394.00800000000004,366.01000000000005,355.19,345.865,361.23333333333335,347.9175,348.2875,343.81666666666666,340.97666666666663,344.7033333333333,336.04499999999996,343.8533333333333,329.7,325.085,,,,249.5,,L8
2025-02-23 22:05:55+00:00,219.82,220.39,,,,,,255.12,251.54,,311.34,,394.7,412.29800000000006,,370.25,393.10999999999996,407.805,294.75,425.84749999999997,420.52,362.63,369.6666666666667,372.23,379.97,389.795,391.5216666666667,366.27333333333337,356.44,349.3566666666666,359.6575,349.86199999999997,349.40600000000006,345.5525,343.68,345.6675,336.04499999999996,343.8533333333333,329.7,325.085,,,,249.5,236.47,L8
2025-03-19 22:05:54+00:00,219.82,220.39,,,,,,255.12,251.54,,311.34,,378.21000000000004,395.6566666666667,,338.325,371.4275,371.9466666666667,311.755,405.76,398.722,362.63,369.6666666666667,353.43,379.97,389.795,388.27200000000005,366.27333333333337,356.44,349.3566666666666,351.226,344.6016666666667,345.2616666666667,342.026,340.406,342.224,332.0133333333333,328.46,323.91,321.49,,,,249.5,236.47,L9
2025-04-12 22:05:36+00:00,219.82,220.39,,,,,,255.12,251.54,,311.34,,369.3885714285714,385.87142857142857,320.66,330.6766666666667,359.93600000000004,355.1575,329.3633333333333,397.21000000000004,390.62833333333333,362.63,369.6666666666667,344.0,386.9775,393.01800000000003,391.91,366.27333333333337,365.175,349.3566666666666,351.226,344.6016666666667,345.2616666666667,340.25,340.406,342.224,332.0133333333333,325.46,322.91999999999996,319.96,,,,249.5,236.47,L8
2025-04-28 22:05:27+00:00,219.82,220.39,,,,,,255.12,251.54,,273.96,268.38,360.55125,377.89875,309.96500000000003,323.7,350.76666666666665,342.97200000000004,337.265,391.42857142857144,390.62833333333333,328.3,369.6666666666667,344.0,368.37,393.01800000000003,391.91,366.27333333333337,365.175,341.6675,351.226,344.6016666666667,345.2616666666667,338.1028571428572,337.7816666666667,338.8333333333333,329.0875,324.1,321.71799999999996,317.742,,,,249.5,236.47,L8
2025-09-03 22:06:09+00:00,,,,,,,,,,,236.58,268.38,303.6366666666666,320.56666666666666,309.96500000000003,308.18333333333334,308.42333333333335,299.75000000000006,351.0333333333333,345.5366666666667,330.845,293.97,,315.77,350.97,405.91,410.1,,391.38,318.6,317.5,297.31,285.445,328.1700000000001,319.0833333333333,313.6433333333334,322.13,312.3725,316.39666666666665,312.8466666666667,,,,,,L8
2025-09-19 22:06:15+00:00,,,,,,,,,185.98,232.33,245.91500000000002,283.845,311.4633333333333,326.31,318.1333333333334,316.27,323.31666666666666,321.9433333333333,364.0933333333333,358.1233333333334,353.34000000000003,308.05,340.83,317.195,341.3933333333334,368.18,370.06,394.77,388.88,357.605,371.25,276.32,246.35,349.32666666666665,314.97,306.24,320.31,310.20666666666665,318.42999999999995,312.12,,,366.29,372.51,,L8
