dates,satname,nzd0455-0000,nzd0455-0001,nzd0455-0002,nzd0455-0004,nzd0455-0005,nzd0455-0006,nzd0455-0007,nzd0455-0008,nzd0455-0003,nzd0455-0009,nzd0455-0010,nzd0455-0013,nzd0455-0014,nzd0455-0015,nzd0455-0016,nzd0455-0017,nzd0455-0020,nzd0455-0011,nzd0455-0012,nzd0455-0018,nzd0455-0019
2025-01-11 22:26:40.025000,L8,277.47,262.63,268.60,284.97,292.02,286.70,291.22,278.25,276.26,270.73,263.17,269.04,269.61,272.43,265.89,273.01,298.02,271.40,264.07,277.36,295.92
2025-01-19 22:26:46.960000,L9,279.48,261.01,267.96,283.97,291.07,284.77,291.88,275.44,274.38,269.14,257.14,264.76,264.91,265.91,261.06,268.19,296.14,267.42,262.29,273.10,288.30
2025-02-20 22:26:44.231000,L9,257.21,238.74,245.34,254.05,267.87,257.40,264.98,252.34,250.74,250.34,199.10,,,,,,,,,,
2025-03-08 22:26:38.421000,L9,278.16,260.14,265.96,280.70,285.90,282.01,287.93,272.50,272.23,269.02,255.68,261.43,261.75,265.07,260.52,266.88,291.40,265.63,258.21,269.61,287.44
2025-05-03 22:25:58.824000,L8,258.50,237.53,244.98,250.12,265.09,256.87,259.27,250.23,252.35,248.74,212.32,224.69,220.65,238.96,232.22,233.39,231.90,230.68,229.32,227.02,230.70
2025-05-19 22:26:00.604000,L8,260.91,238.71,245.56,256.79,266.95,254.86,263.53,252.38,253.97,249.19,165.59,232.07,223.91,236.74,221.50,231.32,203.10,232.30,230.24,221.43,223.67
2025-06-04 22:26:01.804000,L8,287.50,262.41,264.91,275.94,280.56,275.21,280.09,270.39,271.28,263.05,180.01,,,,,,,,,,
2025-06-12 22:26:06.836000,L9,258.06,239.50,245.18,255.80,264.90,250.78,260.88,251.86,249.19,247.99,207.03,223.25,225.14,238.11,229.74,234.14,240.19,225.12,228.23,223.87,221.91
2025-06-20 22:26:16.093000,L8,255.92,235.71,242.48,250.93,257.64,241.48,,,245.29,,,,,,,,,,,,
2025-06-28 22:26:16.591000,L9,257.77,239.55,246.43,255.86,268.22,255.76,264.20,252.44,252.28,248.16,,225.34,225.38,238.86,228.65,234.64,251.48,235.88,230.42,224.13,220.57
2025-07-22 22:26:26.923000,L8,256.21,236.56,243.38,248.93,,,,,248.81,,,,,,,225.59,199.80,,,215.79,212.02
2025-07-30 22:26:27.189000,L9,262.62,241.56,247.50,261.32,270.61,260.19,263.55,255.44,254.04,251.39,213.38,237.74,237.00,243.81,236.12,240.90,257.76,242.03,234.92,234.67,237.49
2025-09-24 22:26:48.724000,L8,256.47,236.18,243.88,253.41,267.12,251.49,256.53,250.85,252.23,244.66,170.52,238.17,235.27,240.97,235.62,236.61,252.62,244.29,237.47,230.92,232.32
2025-10-02 22:26:49.396000,L9,257.62,240.40,246.91,260.05,271.34,263.02,268.72,254.48,254.16,252.37,,,213.83,233.32,237.95,241.71,262.72,,,238.76,237.14
