dates,satname,nzd0175-0000,nzd0175-0001,nzd0175-0002,nzd0175-0003,nzd0175-0004,nzd0175-0005,nzd0175-0006,nzd0175-0007,nzd0175-0008,nzd0175-0009,nzd0175-0010,nzd0175-0011,nzd0175-0012,nzd0175-0013,nzd0175-0014,nzd0175-0015,nzd0175-0016,nzd0175-0017,nzd0175-0018
2015-10-26 22:06:07.756000,L8,305.15,303.73,298.47,314.19,294.13,282.69,278.68,284.33,287.89,292.34,292.29,307.39,325.93,317.94,321.33,314.99,288.97,281.80,276.03
2015-12-29 22:05:45.209000,L8,282.53,282.53,282.64,,,,,212.45,256.56,273.77,227.50,243.99,258.81,192.90,254.92,,,,
2015-12-29 22:06:09.164000,L8,282.42,283.56,282.45,,,,,200.64,248.69,272.33,226.65,244.01,257.70,,,,,,
2016-03-02 22:05:31.567000,L8,288.95,282.25,280.31,274.84,284.97,273.54,158.42,252.75,265.98,273.13,229.60,248.68,259.75,189.06,294.57,283.52,268.63,262.96,260.26
2016-03-02 22:05:55.525000,L8,173.40,277.22,273.80,300.26,,,,,,,,245.70,243.38,,203.29,245.14,253.44,252.64,253.27
2016-04-03 22:05:16.685000,L8,,,162.90,217.58,194.92,265.44,167.79,193.05,203.43,268.28,274.45,247.03,257.89,183.28,301.84,285.30,261.84,267.09,261.17
2016-04-19 22:05:11.034000,L8,294.63,284.25,224.43,173.06,210.21,264.93,168.80,210.90,267.42,233.05,,246.84,260.58,180.98,302.52,284.53,264.96,269.07,263.67
2016-04-19 22:05:34.992000,L8,294.57,284.21,224.67,173.14,210.86,265.32,168.95,211.24,243.45,272.36,,246.80,260.77,181.66,302.77,285.16,265.57,269.32,264.05
2016-05-21 22:05:14.459000,L8,304.23,289.31,284.18,292.66,221.74,267.06,256.42,269.37,274.69,281.45,281.11,249.78,263.80,183.14,304.67,295.41,274.97,273.36,267.89
2016-05-21 22:05:38.418000,L8,302.64,286.95,282.69,179.61,215.19,263.37,168.59,243.81,271.34,277.56,277.66,248.21,258.86,,302.03,285.64,269.88,270.81,265.60
2016-07-24 22:06:01.938000,L8,306.03,286.73,281.78,203.79,216.97,259.20,168.31,210.64,264.32,279.34,,244.81,258.86,,215.64,266.44,230.10,271.63,263.54
2016-09-10 22:05:51.530000,L8,310.27,301.70,304.40,315.51,295.97,285.09,275.58,282.34,291.87,296.92,295.00,311.71,315.90,319.83,325.06,314.61,296.22,286.40,278.72
2016-09-10 22:06:15.488000,L8,309.77,300.55,303.04,314.90,294.89,283.96,274.94,281.66,291.31,294.72,294.12,310.84,315.33,319.48,324.14,313.55,295.26,285.81,278.39
2016-10-12 22:05:57.250000,L8,310.12,301.34,305.25,318.23,297.56,289.29,284.56,286.22,299.86,297.87,295.37,315.80,350.14,320.87,326.21,320.17,301.06,289.89,280.25
2016-10-12 22:06:21.213000,L8,310.77,302.30,306.27,319.77,298.34,289.89,285.83,287.00,301.36,298.94,296.19,318.02,350.53,321.11,326.81,320.73,301.48,290.30,280.40
2016-10-28 22:05:59.220000,L8,293.58,283.54,283.35,,,,,,,,,247.62,258.33,183.01,300.03,291.62,265.07,266.70,262.99
2016-10-28 22:06:23.178000,L8,296.52,286.21,286.62,288.33,215.37,263.77,165.58,211.99,200.21,275.69,276.73,250.78,263.82,262.89,304.15,299.23,270.74,269.53,265.94
2016-12-15 22:06:18.115000,L8,303.89,301.28,300.87,323.74,304.34,281.70,276.68,276.21,289.71,292.86,297.07,307.08,311.85,319.31,324.06,316.08,301.27,286.27,281.21
2017-01-16 22:05:47.126000,L8,305.38,304.18,304.16,325.34,298.90,291.37,274.17,280.64,288.04,292.21,294.83,308.36,314.05,319.95,321.07,314.57,301.41,286.79,281.98
2017-01-16 22:06:11.085000,L8,305.66,304.13,303.00,325.35,297.62,290.36,273.00,279.52,287.36,291.29,293.16,306.76,312.85,316.63,320.07,313.41,298.31,285.96,280.53
2017-02-01 22:05:40.248000,L8,300.55,303.59,301.21,323.58,292.65,278.50,267.80,274.38,282.40,289.57,290.22,304.59,312.64,317.04,320.42,311.11,302.00,285.17,281.18
2017-03-05 22:05:27.019000,L8,303.25,298.17,296.10,311.35,289.30,280.99,270.13,277.26,285.56,297.57,299.63,306.70,314.43,316.87,317.99,312.46,298.66,283.39,277.65
2017-03-05 22:05:50.977000,L8,304.97,299.64,297.47,314.97,291.38,282.83,272.25,279.18,287.46,300.45,302.68,308.42,316.07,319.16,320.93,314.66,300.19,285.00,278.25
2017-04-06 22:05:10.007000,L8,307.18,296.54,298.30,310.99,289.15,283.38,269.57,316.95,313.59,318.23,285.29,438.53,311.97,314.94,322.43,311.74,294.74,281.64,276.08
2017-04-06 22:05:33.966000,L8,307.61,297.05,299.01,311.59,290.53,284.33,271.69,319.44,406.60,324.93,287.77,346.65,313.44,316.30,324.73,313.09,296.19,282.33,277.13
2017-05-08 22:04:59.325000,L8,310.50,298.14,293.64,310.43,290.78,283.46,268.32,280.00,280.34,290.92,287.82,305.61,315.13,317.70,320.87,314.56,303.09,284.35,281.65
2017-05-08 22:05:23.284000,L8,302.54,287.93,284.40,224.61,218.52,267.79,203.56,253.29,270.41,225.73,173.15,180.46,265.82,250.54,306.51,297.62,273.25,273.76,271.71
2017-05-24 22:05:10.453000,L8,304.26,290.77,284.64,196.71,221.14,268.94,206.29,267.70,269.11,279.06,272.20,246.29,260.05,261.52,305.58,296.31,268.38,272.22,265.70
2017-05-24 22:05:34.407000,L8,302.21,287.71,282.39,188.41,164.04,265.37,162.08,,,,,243.92,,,210.81,280.81,256.91,269.17,262.64
2017-06-25 22:05:23.687000,L8,308.58,290.65,284.76,186.98,224.48,267.13,204.36,254.15,270.36,280.85,273.66,294.17,259.46,,304.04,292.56,267.07,275.49,270.28
2017-06-25 22:05:47.638000,L8,306.00,288.25,283.24,178.18,219.66,242.59,166.90,202.00,268.06,278.35,,247.95,256.17,,300.98,252.62,263.26,272.28,267.01
2017-07-11 22:05:26.464000,L8,308.10,291.81,286.58,251.40,229.05,271.60,212.57,252.63,278.89,286.91,273.89,295.47,304.48,293.33,309.82,300.01,273.35,276.28,268.80
2017-07-11 22:05:50.423000,L8,305.89,287.99,283.76,241.24,224.90,268.63,207.90,212.94,271.44,282.46,,249.18,257.47,,248.52,261.26,266.52,272.40,265.50
2017-08-28 22:05:44.051000,L8,301.70,285.61,285.20,238.60,225.38,261.34,204.64,208.37,269.46,278.48,229.95,249.37,258.99,,,,247.43,266.25,256.76
2017-08-28 22:06:08.010000,L8,301.72,285.80,285.37,292.78,225.99,243.62,205.06,209.35,270.03,278.97,230.23,249.61,259.60,,,,243.34,267.06,257.62
2017-11-16 22:06:16.377000,L8,356.10,312.05,308.87,325.38,305.39,298.60,280.78,291.97,302.37,321.79,314.52,342.02,347.72,357.53,361.46,371.01,310.21,290.23,282.63
2017-12-02 22:05:46.939000,L8,,,,,,,481.02,455.35,283.84,258.70,169.28,311.70,313.25,321.03,327.68,320.83,298.81,283.49,279.53
2017-12-02 22:06:10.894000,L8,,,,,,,482.28,455.70,284.25,260.05,168.04,312.43,313.31,320.63,326.95,321.56,298.09,283.52,279.00
2017-12-18 22:05:49.621000,L8,217.99,281.03,245.11,,182.81,272.38,205.59,175.06,216.80,171.45,,238.27,213.32,176.06,211.20,244.60,264.23,,
2018-01-19 22:05:38.704000,L8,302.95,299.94,297.36,312.26,297.86,290.08,288.53,288.72,338.42,319.10,315.93,366.11,333.77,331.20,326.73,318.09,315.75,292.34,290.31
2018-01-19 22:06:02.658000,L8,314.73,308.69,307.19,322.05,346.66,365.75,295.72,294.72,353.38,357.74,402.31,381.91,362.96,364.60,332.53,322.19,318.05,297.60,298.74
2018-03-08 22:05:15.942000,L8,,257.22,210.58,,,,,,,,,,,,,,,,
2018-03-08 22:05:39.901000,L8,265.58,271.47,229.69,,,,,,,,,,,,,,,,
2018-04-25 22:04:50.953000,L8,302.66,287.33,285.19,228.08,226.20,266.21,205.63,250.13,274.41,282.60,270.08,246.89,260.34,183.36,301.70,297.29,263.61,271.57,271.98
2018-04-25 22:05:14.903000,L8,303.47,288.13,286.10,236.03,228.47,267.96,207.62,254.31,277.51,284.40,275.34,248.59,262.69,296.28,304.07,299.08,271.35,273.86,273.30
2018-05-27 22:04:28.824000,L8,301.88,288.76,283.58,195.51,218.25,267.99,202.61,272.19,275.11,280.18,227.82,247.49,258.85,,240.34,284.70,262.84,267.95,262.69
2018-06-28 22:04:40.307000,L8,305.07,291.28,285.60,208.17,224.24,240.71,207.59,,271.75,283.75,226.93,247.90,261.65,170.83,243.11,259.85,248.80,271.37,264.05
2018-06-28 22:05:04.262000,L8,304.29,290.09,284.73,207.69,223.63,239.74,205.15,261.90,271.62,283.66,226.31,247.78,262.17,175.30,232.36,260.06,247.73,271.90,265.27
2018-08-31 22:05:11.322000,L8,299.25,286.03,283.38,225.71,219.93,269.33,207.54,208.59,241.93,279.19,,250.20,261.10,,,,249.45,267.53,261.69
2018-08-31 22:05:35.273000,L8,299.03,285.77,283.13,168.61,218.70,269.10,206.71,207.24,242.52,278.70,,249.74,260.32,,,,247.80,266.76,260.98
2018-10-02 22:05:23.291000,L8,304.96,299.20,291.15,301.36,287.40,303.16,273.75,286.88,293.68,296.17,294.90,302.88,312.32,319.36,319.83,315.40,302.77,285.88,279.92
2018-10-02 22:05:47.245000,L8,297.91,291.02,281.38,172.97,,,,216.25,281.22,282.56,263.40,284.14,255.30,298.82,305.78,299.22,269.07,268.59,264.97
2018-10-18 22:05:29.751000,L8,294.72,285.76,282.64,293.93,216.21,265.71,204.96,206.84,275.89,278.87,273.03,251.48,257.50,254.43,304.51,287.75,268.61,263.90,262.64
2018-10-18 22:05:53.709000,L8,304.02,300.06,298.27,318.85,297.77,284.88,273.01,278.69,292.50,293.20,294.66,307.22,313.58,318.19,319.67,312.57,302.60,282.99,277.31
2018-11-03 22:05:57.421000,L8,499.55,351.23,312.65,317.58,296.85,286.93,281.09,289.18,293.75,301.87,297.67,310.37,323.26,305.02,428.35,322.99,307.67,291.56,282.40
2018-11-19 22:05:34.273000,L8,223.91,281.58,276.07,,,,,205.24,269.28,274.77,,247.22,241.17,176.82,216.96,247.30,256.13,232.38,266.30
2019-01-06 22:05:29.894000,L8,457.47,451.54,486.80,497.20,499.49,301.78,418.81,281.83,305.97,375.79,298.88,306.21,312.48,317.21,322.45,311.03,302.07,284.85,280.16
2019-01-06 22:05:53.844000,L8,456.77,449.79,480.87,495.56,499.10,299.28,415.40,280.52,304.37,296.83,298.67,306.03,312.25,316.73,322.31,311.04,301.67,284.68,279.72
2019-01-22 22:05:26.296000,L8,304.94,309.92,304.43,321.96,298.35,290.85,283.08,286.75,297.65,301.40,300.13,320.93,347.14,353.75,326.79,318.00,308.28,291.58,283.20
2019-01-22 22:05:50.255000,L8,299.90,301.64,298.20,315.29,293.21,286.83,278.35,279.74,292.89,293.41,295.01,304.81,312.44,316.73,319.68,310.73,304.07,286.76,280.70
2019-04-12 22:05:06.784000,L8,301.34,288.18,284.99,,212.05,267.49,165.18,210.78,272.95,282.81,231.58,252.30,261.10,252.22,304.07,290.05,276.18,272.84,272.20
2019-04-12 22:05:30.743000,L8,301.83,288.82,285.65,223.73,215.83,268.59,204.47,212.89,274.06,283.79,232.48,253.11,262.70,254.35,304.95,292.62,280.43,273.91,272.73
2019-05-14 22:05:12.306000,L8,,,,,,,,,,,,,,304.72,,199.87,209.55,249.59,272.42
2019-05-14 22:05:36.265000,L8,,,,,283.94,209.44,,,,,,,,306.85,,243.65,219.12,255.62,273.97
2019-06-15 22:05:27.936000,L8,303.93,292.41,287.49,233.79,221.50,270.37,203.77,254.58,239.08,222.61,274.93,251.28,265.59,171.13,304.91,292.42,248.35,277.00,193.68
2019-06-15 22:05:51.895000,L8,303.29,291.77,286.79,232.77,220.90,270.05,172.14,254.08,271.83,282.20,273.68,250.76,265.46,170.83,213.27,287.66,246.93,276.99,192.16
2019-07-17 22:05:35.131000,L8,303.26,288.49,286.38,238.18,223.90,269.73,205.30,209.05,271.97,282.26,271.64,252.21,259.94,294.61,207.09,203.14,246.82,272.32,201.74
2019-07-17 22:05:59.094000,L8,302.83,288.17,286.09,238.32,223.64,269.51,204.74,209.02,271.92,282.21,271.29,252.20,260.13,295.55,208.10,220.90,245.50,272.54,201.57
2019-08-02 22:05:42.028000,L8,306.18,294.25,289.93,311.60,282.93,282.66,263.08,269.60,282.68,285.18,280.92,297.04,,,,,,,
2019-08-02 22:06:05.991000,L8,314.49,314.42,300.87,325.53,306.48,294.66,285.22,523.50,460.22,308.67,335.69,316.82,320.33,317.10,327.65,318.51,313.33,296.12,297.67
2019-09-19 22:05:56.310000,L8,301.74,291.80,287.66,297.38,271.82,272.07,208.83,212.62,236.45,288.87,275.88,298.40,262.85,252.04,305.05,204.31,250.32,267.08,247.91
2019-09-19 22:06:20.269000,L8,311.65,311.52,314.49,328.24,305.82,285.09,281.30,290.90,298.23,306.70,306.82,316.94,327.35,322.07,326.88,321.81,308.06,291.10,279.40
2019-11-06 22:06:00.727000,L8,294.03,290.58,286.16,294.18,223.27,269.21,210.28,208.86,279.40,284.32,277.99,252.26,263.38,188.74,306.08,288.49,270.70,266.58,239.54
2019-11-06 22:06:24.678000,L8,307.02,305.18,306.39,331.71,300.35,298.52,276.89,288.56,301.11,302.74,300.51,314.12,323.37,321.67,327.02,318.71,309.10,288.63,279.96
2019-11-22 22:05:57.141000,L8,308.07,301.40,299.71,319.18,295.06,281.92,272.43,277.32,290.46,296.88,298.84,307.65,316.75,318.04,320.00,314.25,303.85,284.93,277.07
2019-11-22 22:06:21.092000,L8,310.03,303.55,301.78,320.45,296.01,284.01,273.49,278.24,290.44,297.56,299.46,308.43,316.85,318.40,321.01,314.72,303.75,284.96,276.32
2019-12-08 22:05:56.780000,L8,267.60,288.72,284.62,,217.66,270.88,206.88,211.42,236.31,286.75,275.33,248.22,219.83,177.81,215.90,246.52,268.41,269.86,235.22
2019-12-08 22:06:20.730000,L8,270.57,290.99,285.32,,213.79,271.34,207.78,208.27,267.08,286.51,274.50,248.57,219.72,174.36,211.08,241.14,266.56,265.64,233.30
2020-01-09 22:05:49.761000,L8,,,279.60,227.70,255.06,262.09,,,,,,,212.53,194.16,230.12,225.87,213.14,277.70,274.13
2020-01-09 22:06:13.711000,L8,292.56,290.94,291.06,309.47,285.65,276.93,213.21,266.80,259.62,268.27,195.99,208.31,255.53,283.38,322.82,299.03,306.09,286.83,282.52
2020-01-25 22:05:45.614000,L8,305.72,298.48,301.67,317.00,296.82,284.89,282.44,290.18,294.96,298.44,301.25,312.54,324.36,324.57,324.19,317.88,310.91,289.26,287.93
2020-01-25 22:06:09.569000,L8,342.03,332.26,328.85,340.87,321.79,301.08,297.81,318.35,328.53,334.09,342.95,360.89,370.19,379.37,380.77,381.12,416.52,387.92,373.00
2020-02-10 22:05:40.938000,L8,306.98,305.23,306.69,324.69,297.83,285.33,280.40,285.56,292.49,298.99,302.60,313.85,323.79,323.37,324.55,318.34,313.83,289.43,289.51
2020-02-10 22:06:04.888000,L8,307.94,305.88,306.26,326.92,297.69,285.64,280.56,285.54,292.50,298.96,302.71,313.59,323.33,320.63,324.23,317.27,313.37,288.85,288.02
2020-02-26 22:05:36.872000,L8,298.93,288.77,303.68,265.77,218.82,277.33,267.53,239.63,273.89,292.20,238.55,295.99,305.87,249.16,249.11,300.44,305.08,283.35,280.22
2020-03-13 22:05:30.251000,L8,309.25,304.67,306.70,295.33,284.43,279.62,282.49,287.20,294.92,301.82,299.35,540.46,414.62,471.78,213.23,336.58,339.71,330.25,290.13
2020-03-13 22:05:54.202000,L8,309.31,303.18,301.25,294.63,282.01,278.32,279.32,285.02,290.97,299.14,294.98,310.72,290.54,193.18,,,,309.59,285.92
2020-06-01 22:05:08.645000,L8,305.97,292.60,286.24,204.53,,255.94,203.18,217.51,278.00,281.80,231.19,252.02,261.24,176.46,301.49,297.84,273.51,277.42,271.95
2020-06-01 22:05:32.600000,L8,304.19,290.30,284.21,165.67,,,,209.60,274.17,245.47,203.19,181.79,258.11,,265.92,294.43,263.39,275.65,269.77
2020-08-04 22:05:59.720000,L8,210.64,291.96,283.18,,,,,,,,,,,,,,,264.93,256.94
2020-09-21 22:05:54.893000,L8,300.05,292.75,288.56,312.70,217.93,274.17,210.98,219.90,281.03,275.99,270.71,283.38,301.57,305.29,307.41,304.65,269.87,275.83,269.69
2020-09-21 22:06:18.848000,L8,299.03,290.99,286.51,236.33,211.70,272.07,208.81,213.07,278.73,271.49,230.08,252.25,270.89,184.48,305.21,302.47,264.02,273.05,267.14
2020-11-08 22:05:55.364000,L8,288.55,283.14,280.59,170.06,204.63,258.91,162.56,209.00,277.66,228.60,,246.63,219.07,,288.05,287.14,256.37,269.55,268.29
2020-12-26 22:05:56.607000,L8,,,,,164.29,277.02,267.61,280.44,282.65,186.54,,,,,,301.81,301.86,283.24,280.36
2020-12-26 22:06:20.557000,L8,,,,,,,,,,,,,,,,198.97,268.27,276.93,272.26
2021-01-11 22:05:50.293000,L8,291.00,340.66,,299.86,279.09,275.10,265.60,275.71,291.73,292.79,299.91,302.67,313.64,318.10,321.16,311.28,307.76,288.60,273.29
2021-01-11 22:06:14.248000,L8,393.38,343.57,,304.20,488.91,512.71,269.08,278.28,293.71,295.08,333.57,305.04,316.36,320.15,323.58,314.01,309.73,289.84,286.14
2021-02-12 22:05:43.398000,L8,236.01,285.63,282.44,,217.96,271.87,211.09,249.16,273.78,277.35,230.25,252.02,243.52,186.23,224.36,243.80,259.24,191.61,203.49
2021-02-12 22:06:07.348000,L8,241.15,287.36,284.69,242.90,223.38,273.48,212.05,253.19,276.88,280.53,232.39,253.83,267.45,188.32,306.08,250.25,302.89,277.59,279.67
2021-04-01 22:05:24.398000,L8,297.35,288.64,283.30,,211.72,270.03,205.19,209.27,277.75,282.21,270.72,249.19,262.23,175.99,302.20,289.40,293.42,277.15,277.74
2021-04-01 22:05:48.357000,L8,297.26,288.37,282.79,,206.11,269.49,161.67,202.92,274.72,225.34,,248.55,258.96,171.30,290.22,284.11,260.01,276.28,275.61
2021-05-03 22:05:08.805000,L8,299.83,289.10,282.17,,203.68,265.44,160.68,,271.56,276.07,225.96,182.96,264.07,,301.50,284.69,270.05,273.90,270.87
2021-05-03 22:05:32.764000,L8,300.27,289.46,282.63,193.66,208.85,267.43,162.76,202.68,273.65,278.26,227.80,249.50,267.18,174.24,245.76,291.24,292.59,276.54,272.66
2021-05-19 22:05:16.285000,L8,303.45,290.20,284.83,194.94,219.34,268.44,204.81,259.30,273.46,281.48,274.18,249.85,261.09,,303.10,293.15,293.98,279.20,271.26
2021-05-19 22:05:40.235000,L8,303.25,289.56,284.51,193.85,218.06,268.12,203.80,258.31,188.01,281.00,273.17,180.01,260.36,,302.63,291.01,293.64,278.93,270.76
2021-07-22 22:05:36.953000,L8,316.13,333.11,324.09,339.64,309.31,284.99,275.93,274.87,295.39,298.24,284.53,264.01,294.72,303.76,320.85,316.54,294.22,286.88,283.04
2021-09-08 22:05:54.034000,L8,285.83,300.90,305.71,319.54,282.83,278.54,274.88,278.07,287.36,295.55,294.20,325.91,324.54,320.46,323.77,319.57,308.57,290.27,292.20
2021-09-08 22:06:17.997000,L8,288.34,303.14,308.74,321.26,285.04,279.82,276.68,280.03,289.04,298.37,295.88,328.65,348.57,321.68,327.22,321.45,311.34,291.45,296.75
2021-09-24 22:05:56.897000,L8,267.33,299.29,299.78,323.76,276.70,275.27,268.42,270.44,284.10,293.74,282.94,303.15,312.72,315.73,309.95,311.04,293.09,283.66,274.94
2021-09-24 22:06:20.847000,L8,230.20,292.12,287.60,241.44,222.54,265.07,209.99,210.44,270.91,280.48,271.13,286.64,264.84,250.62,297.93,298.84,264.65,271.99,261.21
2021-12-29 22:05:53.312000,L8,247.66,286.41,282.45,,202.30,242.66,203.80,198.33,202.10,177.70,228.05,,,169.44,293.41,255.06,278.27,267.71,260.29
2022-01-22 22:05:54.259000,L9,233.14,283.45,284.00,169.70,220.37,261.49,210.39,217.23,224.61,283.91,227.52,,,183.42,224.45,233.14,266.65,279.24,271.98
2022-01-22 22:06:18.213000,L9,317.30,313.12,314.88,317.98,305.06,292.04,279.81,314.17,295.21,304.57,301.30,365.25,396.84,395.53,340.54,347.01,340.99,330.84,402.98
2022-01-30 22:06:10.369000,L8,216.56,228.84,220.67,210.75,224.56,269.67,212.42,200.18,275.91,203.84,,,,,,,173.45,236.74,169.25
2022-02-15 22:05:42.198000,L8,282.67,288.05,284.82,288.62,226.69,267.86,264.83,213.28,273.29,283.13,273.42,276.94,263.98,194.99,304.57,279.68,291.07,271.87,265.36
2022-02-15 22:06:06.152000,L8,277.67,287.14,283.65,,221.27,266.16,209.06,204.84,270.51,281.06,228.82,248.07,257.37,184.01,302.35,251.45,266.74,268.72,261.13
2022-02-23 22:05:44.132000,L9,279.91,287.55,281.06,,,,,208.95,269.52,277.72,,243.81,256.22,180.92,210.22,269.19,252.28,268.15,259.78
2022-02-23 22:06:08.091000,L9,281.14,289.07,282.13,169.67,167.18,,,209.40,270.29,278.64,,,,180.27,208.27,269.53,255.49,268.35,259.75
2022-03-11 22:05:39.861000,L9,262.39,295.51,290.75,193.31,208.51,242.62,165.15,207.27,296.70,284.33,231.08,247.31,259.17,178.81,292.03,256.23,258.20,274.71,272.13
2022-03-27 22:05:58.509000,L9,281.78,287.00,283.81,,,,,,262.43,278.69,229.30,248.51,258.32,176.89,252.59,253.29,266.28,277.69,269.90
2022-05-22 22:05:34.636000,L8,286.33,291.40,284.81,239.60,218.37,263.32,207.56,210.20,174.48,,,,,,298.17,288.14,268.35,271.79,267.36
2022-05-22 22:05:58.595000,L8,284.84,290.70,284.31,239.47,216.73,239.86,206.89,207.86,171.44,,,,,,244.01,286.38,266.39,271.67,267.43
2022-06-07 22:05:43.588000,L8,,,458.65,506.31,518.92,289.41,278.83,290.83,299.59,318.59,308.35,313.90,322.95,322.46,330.52,336.07,377.81,297.82,381.33
2022-06-07 22:06:07.543000,L8,303.54,307.61,282.73,360.47,289.82,278.58,271.33,281.04,290.52,296.49,295.50,304.04,312.86,314.80,312.22,305.64,239.05,263.20,258.64
2022-06-15 22:05:16.001000,L9,284.33,290.87,287.35,196.91,220.72,240.30,205.90,210.90,269.44,280.02,271.99,246.80,259.85,,302.35,298.00,274.41,274.23,267.21
2022-06-15 22:05:39.951000,L9,285.46,291.21,287.88,205.97,221.46,263.95,206.63,212.05,270.04,280.37,228.99,183.21,226.28,,303.04,298.65,276.68,274.70,267.68
2022-07-01 22:05:54.433000,L9,250.89,289.62,286.95,241.45,228.10,264.11,162.85,,,,,,,,225.39,275.39,248.86,269.01,
2022-08-02 22:06:07.308000,L9,253.05,291.16,283.72,193.51,211.47,268.90,170.54,220.14,239.41,282.11,227.46,295.88,303.19,304.38,302.98,298.57,245.72,275.41,266.61
2022-08-10 22:06:08.294000,L8,288.42,292.08,289.17,291.47,224.66,269.02,208.03,212.23,273.09,282.87,210.24,,263.07,,294.75,298.16,270.23,271.06,260.96
2022-08-10 22:06:32.253000,L8,288.55,292.20,289.40,293.10,224.99,269.32,208.30,212.67,273.34,283.22,230.65,,263.13,,295.73,298.24,270.65,271.55,261.29
2022-10-21 22:06:05.581000,L9,289.06,290.66,290.07,305.96,222.71,275.10,208.30,210.74,283.11,286.04,276.40,295.98,262.36,251.71,298.38,298.44,280.29,271.67,264.85
2022-10-21 22:06:29.540000,L9,288.29,290.88,290.21,305.88,222.05,275.03,208.05,210.10,282.64,285.61,275.27,295.63,260.46,246.69,298.11,298.13,279.24,271.32,264.30
2022-11-30 22:06:11.965000,L8,304.16,292.06,288.93,355.16,280.71,272.03,172.18,253.97,287.94,293.10,294.35,249.81,235.23,267.13,285.41,311.87,299.88,285.07,279.97
2022-11-30 22:06:35.920000,L8,,,,,,,,547.69,521.99,414.12,312.31,330.61,436.00,500.25,473.76,457.89,527.68,403.84,365.55
2022-12-24 22:06:26.081000,L9,320.73,318.95,316.80,331.73,314.94,293.93,287.66,292.81,303.31,306.63,304.83,342.55,347.74,359.02,333.58,325.09,316.54,298.63,295.63
2023-01-25 22:06:01.288000,L9,324.29,303.64,344.91,317.57,297.20,274.65,275.21,277.79,285.55,295.90,294.70,308.21,311.32,314.83,317.56,293.29,301.22,289.97,285.20
2023-02-18 22:05:50.040000,L8,313.67,308.76,300.00,317.79,290.36,295.02,277.42,275.28,310.55,300.84,305.97,303.86,320.22,320.90,320.80,311.13,291.51,275.85,274.75
2023-02-18 22:06:13.995000,L8,318.53,312.00,302.59,319.58,293.19,296.40,283.31,277.80,314.17,304.91,310.35,306.65,324.95,322.20,323.95,314.16,298.24,276.73,285.58
2023-03-06 22:05:38.279000,L8,287.01,285.81,285.32,192.44,199.11,240.60,204.29,208.67,211.75,280.33,271.65,250.93,260.94,259.47,232.29,277.98,255.01,262.08,257.80
2023-03-06 22:06:02.229000,L8,289.55,286.84,287.34,195.71,208.16,266.19,207.00,212.49,217.37,281.63,273.08,251.95,263.79,261.78,303.33,286.26,258.64,262.87,258.96
2023-03-14 22:05:47.276000,L9,299.89,296.77,294.23,308.20,270.84,274.67,267.10,271.35,275.94,290.11,288.64,298.04,309.55,311.28,315.01,317.38,300.71,275.22,279.39
2023-03-14 22:06:11.235000,L9,301.09,297.56,295.22,308.93,271.35,274.98,267.40,272.12,276.15,290.26,289.47,298.81,309.78,310.95,315.19,317.55,300.55,275.35,278.37
2023-03-22 22:05:28.899000,L8,285.96,286.31,283.61,197.02,223.08,242.86,206.32,204.01,253.66,173.28,228.34,250.44,260.04,,290.58,290.62,246.19,256.52,255.43
2023-03-22 22:05:52.850000,L8,308.44,314.58,315.78,323.02,284.68,286.20,275.37,281.82,279.06,298.16,286.94,333.40,314.71,317.36,314.06,320.20,296.42,288.40,285.32
2023-03-30 22:05:35.326000,L9,302.92,298.80,298.96,309.51,274.93,270.73,266.36,270.84,278.40,290.65,285.54,298.94,311.89,316.73,314.87,316.95,297.79,276.66,274.56
2023-03-30 22:05:59.281000,L9,283.90,287.09,281.61,,212.03,254.52,203.63,,,270.47,227.79,248.72,265.10,,294.21,290.32,256.24,257.95,253.92
2023-04-07 22:05:40.262000,L8,290.68,288.66,285.33,197.92,212.61,257.87,199.05,202.38,203.00,281.23,228.44,247.77,265.30,171.40,288.17,251.67,,,
2023-04-23 22:05:09.227000,L8,284.23,288.89,285.74,205.96,203.07,256.97,160.94,204.58,260.79,277.01,,249.95,247.17,,236.11,246.49,239.01,263.43,256.07
2023-04-23 22:05:33.182000,L8,314.51,306.19,301.42,314.25,282.62,278.67,274.18,275.44,287.33,297.48,297.12,303.92,311.65,323.62,321.36,321.05,307.28,294.87,279.51
2023-05-25 22:04:56.681000,L8,284.54,290.96,285.53,,204.66,254.12,164.70,,,,,,,,287.46,297.49,247.87,262.72,254.87
2023-05-25 22:05:20.631000,L8,284.33,290.65,285.25,,205.74,255.46,165.31,200.28,179.17,,,,,,287.45,297.67,249.21,263.20,255.70
2023-06-02 22:05:05.917000,L9,,288.52,284.47,,,,,195.70,267.15,271.52,,,,,,300.21,276.14,266.88,259.65
2023-06-02 22:05:29.872000,L9,,204.65,284.51,,,,,196.18,267.36,271.79,,,,,,300.43,276.57,267.16,260.02
2023-06-10 22:05:03.911000,L8,292.43,294.06,291.92,203.53,217.41,260.40,206.23,212.70,269.91,169.59,,188.52,268.62,,301.46,299.02,253.08,266.42,257.99
2023-06-10 22:05:27.865000,L8,283.52,293.15,290.47,198.13,211.79,255.08,163.54,206.11,267.30,,,,,,283.77,274.89,245.15,264.77,255.74
2023-06-18 22:04:57.703000,L9,283.21,291.35,287.42,211.78,218.02,260.97,205.03,209.77,211.19,,,,,,224.20,262.84,247.53,264.98,256.38
