dates,nzd0134-0000,nzd0134-0001,nzd0134-0002,nzd0134-0003,satname
2017-05-08 22:05:23+00:00,345.485,330.35249999999996,349.45666666666665,334.3016666666667,L8
2017-05-24 22:05:34+00:00,342.595,325.705,347.5783333333334,332.1066666666667,L8
2017-08-19 22:11:53+00:00,342.595,325.705,343.76800000000003,327.702,L8
2017-12-02 22:05:46+00:00,,335.38,344.12,330.495,L8
2018-02-04 22:05:29+00:00,342.09,329.03499999999997,341.90000000000003,330.495,L8
2018-03-08 22:05:39+00:00,343.96,331.1466666666667,346.98999999999995,336.78,L8
2018-04-25 22:04:50+00:00,357.8566666666666,329.5725,347.22749999999996,335.4066666666667,L8
2018-05-02 22:10:57+00:00,350.8925,325.57399999999996,345.008,332.445,L8
2018-07-05 22:10:54+00:00,346.854,320.91999999999996,343.168,330.575,L8
2018-09-07 22:11:24+00:00,352.86999999999995,319.195,343.2075,331.12750000000005,L8
2018-09-16 22:05:39+00:00,352.49799999999993,322.12399999999997,345.034,332.646,L8
2018-10-02 22:05:47+00:00,351.34,324.0883333333333,346.395,333.66333333333336,L8
2018-10-18 22:05:53+00:00,349.57142857142856,323.87142857142857,345.42999999999995,332.44,L8
2018-11-03 22:05:33+00:00,346.27000000000004,327.5316666666667,346.65333333333336,334.43,L8
2019-02-14 22:11:33+00:00,350.1625,335.93833333333333,347.9866666666667,335.06666666666666,L8
2019-03-02 22:11:29+00:00,352.96799999999996,335.93833333333333,348.89285714285717,335.3442857142857,L8
2019-04-12 22:05:06+00:00,348.3733333333333,337.395,347.09,332.53999999999996,L8
2019-04-28 22:05:02+00:00,346.72666666666663,335.3775,346.23400000000004,334.4,L8
2019-06-15 22:05:51+00:00,343.815,331.01250000000005,345.36199999999997,332.65250000000003,L8
2019-06-22 22:11:40+00:00,341.452,327.652,345.2416666666666,332.704,L8
2019-11-06 22:06:00+00:00,333.54,321.56666666666666,344.0533333333333,332.28000000000003,L8
2019-11-22 22:06:21+00:00,344.9666666666667,324.99,344.595,332.7525,L8
2020-01-09 22:06:13+00:00,359.41999999999996,335.53333333333336,348.33666666666664,336.46666666666664,L8
2020-01-16 22:11:59+00:00,351.16,330.755,345.1375,336.46666666666664,L8
2020-01-25 22:05:45+00:00,349.66499999999996,331.226,345.06399999999996,336.46666666666664,L8
2020-02-10 22:05:40+00:00,347.95799999999997,329.93833333333333,343.7316666666666,336.46666666666664,L8
2020-03-13 22:05:54+00:00,347.21166666666664,330.29857142857145,343.6714285714285,334.0175,L8
2020-05-16 22:05:27+00:00,347.21166666666664,335.3671428571429,345.71714285714285,335.5775,L8
2020-08-27 22:11:56+00:00,338.08000000000004,339.63,347.0,331.99333333333334,L8
2020-09-21 22:05:54+00:00,332.68,343.21500000000003,348.845,331.04,L8
2020-10-07 22:06:21+00:00,336.595,334.6333333333334,342.9466666666667,325.42,L8
2020-12-01 22:12:09+00:00,336.595,316.495,333.66333333333336,318.9625,L8
2020-12-26 22:06:20+00:00,338.5233333333333,320.44,335.6675,320.608,L8
2021-01-11 22:05:50+00:00,337.445,319.735,335.51000000000005,319.48499999999996,L8
2021-02-03 22:11:56+00:00,337.17600000000004,319.64,336.0466666666667,319.20142857142855,L8
2021-02-12 22:05:43+00:00,338.67,320.90166666666664,336.88714285714286,319.745,L8
2021-02-19 22:11:51+00:00,343.18142857142857,320.90166666666664,339.00125,321.42777777777775,L8
2021-03-23 22:11:37+00:00,344.9316666666667,321.97799999999995,340.7075,322.51875,L8
2021-04-24 22:11:25+00:00,343.905,322.216,341.90500000000003,324.84250000000003,L8
2021-05-19 22:05:40+00:00,342.25857142857143,320.27666666666664,341.3211111111111,324.4066666666667,L8
2021-05-26 22:11:31+00:00,342.25857142857143,319.28142857142853,341.03200000000004,324.12800000000004,L8
2021-07-13 22:11:43+00:00,341.58833333333337,316.60499999999996,342.7525,326.4325,L8
2021-11-06 22:12:48+00:00,337.05333333333334,317.0325,341.305,327.015,L9
2021-11-18 22:12:08+00:00,338.23333333333335,319.675,341.4175,327.495,L8
2022-01-21 22:11:59+00:00,344.82,328.81333333333333,346.2933333333333,331.75333333333333,L8
2022-01-29 22:12:05+00:00,344.82,328.81333333333333,347.955,332.64,L9
2022-02-14 22:12:01+00:00,342.675,326.03249999999997,345.96999999999997,329.818,L9
2022-02-22 22:11:50+00:00,341.528,324.806,344.6983333333333,328.06666666666666,L8
2022-02-23 22:06:08+00:00,342.72166666666664,326.3566666666666,345.34714285714284,329.10571428571427,L9
2022-03-02 22:11:50+00:00,341.5728571428572,324.88142857142856,344.1325,326.6925,L9
2022-05-05 22:11:31+00:00,340.135,323.44,343.2,326.6333333333333,L9
2022-05-06 22:05:53+00:00,338.255,320.10749999999996,341.66333333333336,324.18555555555554,L8
2022-05-22 22:05:58+00:00,337.90874999999994,319.23,341.92777777777775,324.48222222222216,L8
2022-07-16 22:12:03+00:00,337.21666666666664,319.2922222222222,342.604,325.37299999999993,L8
2022-08-02 22:06:07+00:00,335.6455555555556,318.7288888888889,340.47777777777776,323.82444444444445,L9
2022-08-10 22:06:08+00:00,335.56399999999996,318.396,340.11199999999997,323.629,L8
2022-11-30 22:06:11+00:00,334.1466666666666,315.9875,333.495,324.8025,L8
2023-01-16 22:12:10+00:00,335.3799999999999,319.3,333.81500000000005,325.6225,L9
2023-01-17 22:06:18+00:00,335.3799999999999,319.3,336.624,328.29200000000003,L8
2023-01-24 22:12:10+00:00,336.0333333333333,319.024,336.68,326.24,L8
2023-02-09 22:12:09+00:00,337.715,318.355,336.55,326.988,L8
2023-02-18 22:05:50+00:00,337.715,321.358,339.10999999999996,329.3183333333333,L8
2023-02-25 22:11:52+00:00,337.715,321.358,338.09285714285716,328.7457142857143,L8
2023-03-05 22:12:01+00:00,341.43333333333334,323.5216666666667,340.12874999999997,330.00125,L9
2023-03-13 22:11:47+00:00,344.41499999999996,325.1028571428571,342.8111111111111,331.50444444444446,L8
2023-03-14 22:06:11+00:00,343.21999999999997,324.56375,342.503,331.50444444444446,L9
2023-03-21 22:11:55+00:00,343.68666666666667,325.36555555555555,343.7290909090909,332.58299999999997,L9
2023-03-22 22:05:52+00:00,345.78142857142853,327.032,345.625,334.2145454545455,L8
2023-03-29 22:11:37+00:00,349.69375,327.90909090909093,346.6938461538461,335.135,L8
2023-03-30 22:05:59+00:00,352.59555555555556,328.32166666666666,347.1557142857143,335.8576923076923,L9
2023-04-23 22:05:09+00:00,352.59555555555556,328.32166666666666,346.438,334.4642857142857,L8
2023-05-16 22:11:04+00:00,350.948,327.4838461538462,346.370625,334.4126666666667,L8
2023-05-24 22:11:17+00:00,350.948,326.16785714285714,346.21411764705886,334.11625000000004,L9
2023-05-25 22:04:56+00:00,349.3081818181818,325.16133333333335,345.9122222222222,333.8788235294118,L8
2023-06-02 22:05:29+00:00,346.58166666666665,326.80357142857144,348.31882352941176,335.10812500000003,L9
2023-06-17 22:11:17+00:00,346.58166666666665,326.1226666666667,348.2672222222222,334.9958823529412,L8
2023-07-27 22:11:26+00:00,346.0116666666666,325.1092857142857,348.40125,335.38733333333334,L9
2023-08-05 22:05:47+00:00,345.14076923076925,324.15999999999997,347.92411764705884,335.00875,L9
2023-08-13 22:05:32+00:00,345.1030769230769,324.56333333333333,348.1294117647059,335.45437499999997,L8
2023-08-21 22:05:52+00:00,344.7942857142857,324.29533333333336,347.7911764705882,335.253125,L9
2023-08-28 22:11:44+00:00,344.7942857142857,324.29533333333336,347.85235294117643,334.95937499999997,L9
2023-11-01 22:06:14+00:00,334.37,317.4,341.95799999999997,330.906,L8
2023-11-08 22:11:57+00:00,334.37,318.75699999999995,342.82272727272726,331.47727272727275,L8
2023-12-19 22:05:51+00:00,338.9166666666667,323.67285714285714,342.36625,332.16749999999996,L8
2024-01-03 22:12:03+00:00,340.28999999999996,325.15875,343.7388888888889,333.6111111111111,L9
2024-01-12 22:05:54+00:00,340.84125,325.28444444444443,343.444,333.15299999999996,L9
2024-02-04 22:12:07+00:00,343.57428571428574,329.46125,344.9011111111111,334.60999999999996,L9
2024-02-05 22:06:08+00:00,347.515,329.5777777777778,345.149,334.741,L8
2024-02-12 22:11:54+00:00,347.92875,329.19888888888886,344.982,334.153,L8
2024-02-13 22:05:53+00:00,346.9222222222222,328.51599999999996,344.5309090909091,332.81,L9
2024-02-20 22:11:56+00:00,347.0422222222222,328.43199999999996,344.65000000000003,332.62272727272733,L9
2024-02-21 22:05:41+00:00,346.62600000000003,328.47545454545457,344.61666666666673,332.4483333333333,L8
2024-02-28 22:11:48+00:00,345.64000000000004,327.82,345.21250000000003,332.855,L8
2024-02-29 22:05:47+00:00,345.8541666666667,328.2546153846154,345.46153846153845,333.1,L9
2024-03-07 22:12:00+00:00,345.60461538461544,328.23857142857145,345.2685714285714,333.0385714285714,L9
2024-03-15 22:11:37+00:00,345.81,328.68333333333334,346.2653333333334,333.4893333333333,L8
2024-03-23 22:11:55+00:00,345.34133333333335,328.255625,346.151875,333.269375,L9
2024-03-24 22:05:42+00:00,345.27625,328.4270588235294,346.2711764705882,333.18882352941176,L8
2024-04-08 22:11:47+00:00,344.6070588235294,327.4761111111111,346.0238888888889,332.76666666666665,L9
2024-05-02 22:11:08+00:00,343.6964705882353,326.8355555555556,346.2122222222222,332.87117647058824,L8
2024-05-18 22:10:55+00:00,343.0161111111111,325.80833333333334,345.61611111111114,332.0482352941176,L8
2024-08-06 22:11:21+00:00,339.8707692307692,323.86538461538464,344.3828571428571,329.9276923076923,L8
2024-10-26 22:05:48+00:00,331.99333333333334,314.9066666666667,339.5933333333333,326.0350000000002,L9
2024-11-11 22:06:03+00:00,344.06,315.505,341.71000000000004,330.18666666666667,L9
2024-12-28 22:11:50+00:00,345.4266666666667,319.87,341.18333333333334,329.5233333333333,L8
2025-01-06 22:05:42+00:00,343.4,321.8,340.61,327.65,L8
2025-01-30 22:06:08+00:00,345.106,325.145,343.21,330.434,L9
2025-02-06 22:11:55+00:00,345.106,325.145,346.52,333.642,L9
2025-02-23 22:05:31+00:00,345.106,333.37199999999996,346.9816666666666,333.7766666666667,L8
2025-03-19 22:05:54+00:00,344.5133333333333,331.63166666666666,345.93285714285713,331.62142857142857,L9
2025-03-27 22:05:40+00:00,344.29714285714283,331.19571428571425,345.53249999999997,330.285,L8
2025-04-11 22:11:41+00:00,342.9825,329.45625,344.71444444444444,329.4611111111111,L9
2025-05-21 22:11:16+00:00,339.3171428571428,329.19499999999994,344.4511111111111,328.6166666666666,L8
2025-07-24 22:11:41+00:00,338.9766666666667,328.6585714285714,345.77625,330.6775,L8
2025-08-01 22:11:42+00:00,335.84499999999997,326.16285714285715,344.5575,329.31374999999997,L9
2025-08-09 22:11:49+00:00,335.4171428571429,324.2,342.895,327.4225,L8
2025-09-03 22:06:09+00:00,335.4171428571429,319.64,343.13875,327.4725,L8
2025-09-19 22:06:15+00:00,334.39500000000004,320.65375,344.39000000000004,329.54375000000005,L8
2025-10-05 22:06:16+00:00,335.3516666666667,321.19625,345.58375,332.00874999999996,L8
2025-11-05 22:12:10+00:00,337.19166666666666,323.135,347.36625000000004,334.255,L9
