dates,satname,nzd0079-0000,nzd0079-0001,nzd0079-0002,nzd0079-0003,nzd0079-0004,nzd0079-0005,nzd0079-0006,nzd0079-0007,nzd0079-0008,nzd0079-0009,nzd0079-0010,nzd0079-0011,nzd0079-0012,nzd0079-0013,nzd0079-0014,nzd0079-0015,nzd0079-0016,nzd0079-0017,nzd0079-0018,nzd0079-0019,nzd0079-0020,nzd0079-0021,nzd0079-0022,nzd0079-0023,nzd0079-0024,nzd0079-0025,nzd0079-0026,nzd0079-0027,nzd0079-0028,nzd0079-0029,nzd0079-0030,nzd0079-0031
2017-01-30 22:17:38.957000,L8,325.89,322.71,323.83,324.39,328.57,322.87,321.23,328.06,331.56,343.30,330.08,327.24,326.09,338.89,325.73,327.49,323.32,315.83,318.25,316.65,327.65,317.82,325.43,349.19,375.39,360.90,354.92,375.14,395.75,389.45,405.85,387.41
2017-02-24 22:11:42.029000,L8,,,,,,,,,,,,,,,,,,,,,,,,318.64,326.16,319.54,326.98,337.75,344.56,351.46,371.68,361.89
2017-03-03 22:17:25.727000,L8,,,,,,,,,,,,,,,,,,,,,,,,329.04,353.94,340.04,331.27,351.82,375.60,369.07,384.56,369.19
2017-03-03 22:17:49.686000,L8,,,,,,,,,,,,,,,,,,,,,,,,329.01,354.19,340.25,331.33,352.12,376.28,369.44,385.07,369.76
2017-03-19 22:17:15.956000,L8,350.92,333.08,307.17,341.89,385.34,,,,,,,,,,,,,,,,,,307.22,328.74,356.27,342.02,331.38,353.37,382.96,369.10,385.88,367.70
2017-03-19 22:17:39.906000,L8,350.70,333.03,307.12,,,,,,,,,,,,,,,,,,,,307.14,328.62,356.35,342.03,331.39,353.31,383.03,369.12,386.10,367.75
2017-04-13 22:11:17.034000,L8,148.47,,,,,,,,,,,,,,,,,,,300.76,323.93,302.79,318.71,332.59,346.89,334.90,341.10,358.47,370.48,374.81,390.21,375.62
2017-04-20 22:16:59.468000,L8,,,,,,,,,,,,,,,,,,,,,,,,312.28,341.54,322.94,318.98,342.08,360.82,349.43,370.12,345.27
2017-04-20 22:17:23.423000,L8,,,,,,,,,,,,,,,,,,,,,,,,311.44,340.97,322.32,318.39,341.72,360.43,348.93,369.57,344.56
2017-05-06 22:16:55.401000,L8,,,,,,,,,,,,,,,,,,,,,,,,305.25,336.94,319.60,313.72,336.98,356.89,345.75,368.67,344.21
2017-05-06 22:17:19.352000,L8,,,,,,,,,,,,,,,,,,,,,,,,305.18,337.01,319.62,313.69,337.07,356.94,345.74,368.68,344.24
2017-07-18 22:11:40.412000,L8,,,,,,,,,,,,,,,,,,,,,,,,334.95,342.77,337.25,345.00,362.23,373.05,371.98,385.68,369.71
2017-08-03 22:11:47.949000,L8,,,,,,,,,,,,,,,,,,,,,,,,,322.04,329.91,331.36,353.85,358.36,350.68,366.48,361.69
2017-09-04 22:11:55.578000,L8,,,,,,,,,,,,,,,,,,,,,323.98,299.21,315.85,326.43,335.97,328.24,332.13,351.68,357.33,344.02,353.29,
2017-09-27 22:17:48.664000,L8,253.61,,,,,,,,,,,,,,,,,,,,,,,329.54,356.18,339.55,330.37,356.13,371.83,367.10,387.42,358.80
2017-09-27 22:18:12.623000,L8,254.27,,,,,,,,,,,,,,,,,,,,,,304.19,330.26,356.83,340.61,330.87,357.18,377.82,367.98,388.49,359.82
2017-11-30 22:17:44.511000,L8,,,,,,,,,,,,,,,,,,,,,310.03,297.38,309.62,332.95,355.39,340.09,331.49,354.84,373.88,364.76,380.55,356.98
2017-11-30 22:18:08.466000,L8,,,,,,,,,,,,,,,,,,,,,309.91,297.09,309.31,332.33,355.19,339.63,331.23,354.36,373.82,364.35,380.27,357.05
2018-01-10 22:11:54.118000,L8,,,,,,,,,,,,,,,,,,,,311.20,332.13,312.32,323.66,339.79,347.22,339.65,353.11,364.73,378.63,383.57,395.56,374.07
2018-02-11 22:11:38.494000,L8,,,,,,,,,,,,,312.00,329.56,311.34,311.19,323.73,324.70,322.19,333.93,352.35,330.81,345.51,354.79,367.51,360.36,370.38,384.89,390.40,397.02,407.95,437.05
2018-03-31 22:11:15.901000,L8,,,,,,,,,,,,,,,,,,,,,,,,314.07,332.01,324.98,330.93,350.34,356.48,362.72,377.64,365.85
2018-04-07 22:17:22.995000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.82,365.03,384.17,358.26
2018-06-26 22:17:00.777000,L8,,,,,,,,,,,,,,,,,,,,,,,,299.64,339.54,322.19,315.11,342.07,360.24,343.85,351.18,329.47
2018-07-05 22:10:54.795000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.51,316.63,364.64,362.30
2018-08-06 22:11:10.291000,L8,,,,,,,,,,,,,,,,,,,,,,,,311.89,330.53,334.65,346.06,359.12,368.89,362.78,375.20,367.63
2018-09-07 22:11:24.397000,L8,,,,,,,,,,,,,,,,,,,,,326.32,305.64,316.41,331.91,338.85,334.66,345.38,358.87,366.10,372.14,377.94,370.46
2019-01-04 22:17:27.803000,L8,,,,,,,,,,,,,,,,,,,,,,,,315.27,338.96,325.28,316.06,338.82,358.76,350.83,375.54,345.18
2019-01-04 22:17:51.761000,L8,307.25,311.75,309.42,320.31,326.09,315.44,308.95,316.48,322.33,321.56,318.14,315.72,314.92,331.62,324.87,324.68,317.98,312.43,314.81,308.95,325.22,309.31,320.75,340.31,365.97,354.39,348.27,367.16,390.56,381.63,405.42,369.25
2019-01-20 22:17:48.502000,L8,,,,,,,,,,,,,,,,,,,,,,,434.36,334.48,440.65,,,435.41,387.96,373.98,395.95,368.16
2019-02-05 22:17:21.574000,L8,311.57,309.23,315.04,318.68,323.25,313.81,304.08,316.44,322.52,323.02,318.33,311.21,312.22,328.44,322.06,318.89,311.85,308.10,308.65,304.54,322.10,307.61,322.52,338.49,368.02,356.76,345.20,364.00,390.39,382.57,403.60,372.13
2019-02-05 22:17:45.524000,L8,,,,,,,,,,,,,,,,,,,,,,,,311.25,339.87,321.42,314.25,339.15,357.67,349.22,370.45,342.80
2019-02-14 22:11:33.473000,L8,,,,,,,,,,,,,,,,,,,,310.19,332.25,309.28,321.02,339.74,346.21,341.05,351.81,363.48,376.55,382.86,388.94,376.23
2019-03-02 22:11:29.304000,L8,,,,,,,,,,,,306.69,310.81,330.62,311.21,306.64,321.39,327.09,318.04,334.86,351.27,331.69,343.14,351.47,366.86,355.89,366.38,383.32,389.22,392.85,407.71,424.25
2019-03-25 22:17:09.739000,L8,,,,,,,,,,,,,,,,,,,,,,,,317.48,343.72,328.91,321.09,342.65,362.86,355.00,371.09,345.05
2019-03-25 22:17:33.690000,L8,,,,,,,,,,,,,,,,,,,,,,,,311.93,338.67,323.69,315.28,339.54,359.53,350.10,366.32,339.09
2019-04-26 22:16:59.330000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,311.65,335.44,354.48,344.31,363.92,337.03
2019-04-26 22:17:23.280000,L8,,,,,,,,,,,,,,,,,,,,,,,,310.07,340.87,323.67,318.11,341.55,360.69,349.80,369.56,342.74
2019-06-22 22:11:40.996000,L8,137.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.92,369.89,386.55,376.30
2019-10-03 22:17:57.660000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,311.24,334.76,353.05,338.46,358.35,332.34
2019-11-04 22:17:58.697000,L8,,,,,,,,,,,,,,,,,,,,,,,,327.63,354.55,337.83,330.71,353.11,369.92,367.21,383.94,361.06
2019-11-04 22:18:22.648000,L8,,,,,,,,,,,,,,,,,,,,,,,,327.59,354.77,337.85,330.77,353.28,369.97,367.21,384.04,361.27
2019-12-22 22:17:51.823000,L8,,,,,,,,,,,,,,,,,,,,,,,,315.57,338.64,324.59,316.82,339.65,357.85,347.89,367.73,341.89
2020-01-07 22:18:11.694000,L8,,,,,,,,,,,,,,,,,,,,,,,,316.45,339.81,325.26,317.58,341.44,358.02,349.29,367.69,342.31
2020-01-16 22:11:59.041000,L8,,,,,,,,,,,,,,,,,,,,,313.90,293.37,312.96,334.58,344.01,339.75,351.95,362.67,377.92,331.20,316.77,349.06
2020-01-23 22:18:07.877000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,311.47,338.30,356.34,344.00,364.50,338.52
2020-02-01 22:11:53.781000,L8,,,,,,,,,,,,,,,,,,,,306.16,325.54,307.24,318.94,335.83,342.98,335.86,348.24,360.08,367.99,375.63,381.35,369.62
2020-02-24 22:17:35.189000,L8,,,,,,,,,,,,,,,,,,,,,,,,314.32,337.96,322.46,315.37,340.49,357.10,344.72,362.61,333.57
2020-02-24 22:17:59.139000,L8,,,,,,,,,,,,,,,,,,,,,,,,314.07,337.93,322.14,315.11,340.37,357.08,344.51,362.16,333.39
2020-03-27 22:17:44.082000,L8,,,,,,,,,,,,,,,,,,,,,,,,311.22,340.01,326.21,317.58,341.29,357.16,346.58,367.41,341.57
2020-07-01 22:17:22.957000,L8,228.88,,,,,,,,,,,,,,,,,,,,,,,313.48,343.12,330.08,317.22,342.15,362.23,350.43,370.66,351.30
2020-07-01 22:17:46.907000,L8,194.47,,,,,,,,,,,,,,,,,,,,,,,311.80,340.97,327.76,315.50,341.14,361.25,349.22,369.24,350.32
2020-07-10 22:11:39.723000,L8,,,,,,,,,,,,,,,,,,,,,,,,315.50,328.03,328.36,326.03,342.46,354.60,360.21,373.54,360.28
2020-07-26 22:11:44.648000,L8,,,,,,,,,,,,,,,,,,,,,,,299.37,330.28,319.27,334.61,340.62,358.50,364.86,366.78,377.47,367.17
2020-08-27 22:11:56.368000,L8,,,,,,,,,,,,,,,,,,,,,,,302.29,324.91,318.09,328.98,335.11,355.29,362.07,361.68,375.46,364.93
2020-09-03 22:18:10.348000,L8,,,,,,,,,,,,,,,,,,,,,,,,306.55,335.49,318.19,317.56,343.34,361.27,354.97,381.87,349.71
2020-09-19 22:17:52.015000,L8,,,,,,,,,,,,,,,,,,,,,,,,320.76,342.08,321.05,324.39,342.27,341.82,350.85,378.79,347.15
2020-09-19 22:18:15.965000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,311.62,336.74,316.39,316.61,349.62,331.59
2020-12-01 22:12:09.987000,L8,,,,,,,,,,,,,,,,,,,,304.35,326.26,308.01,316.94,331.85,342.79,332.68,342.87,357.45,364.92,379.78,386.30,373.94
2020-12-17 22:12:09.375000,L8,,,,,,,,,,,,,,,,,,,,299.25,323.03,301.16,315.23,328.32,339.07,331.11,338.13,353.30,361.98,366.79,380.51,369.37
2021-01-25 22:17:44.203000,L8,258.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19 22:11:51.945000,L8,,,,,,,,,,,,,,,,,,,,307.24,328.73,308.99,321.89,338.73,346.87,340.25,353.14,363.78,377.40,381.81,386.99,377.24
2021-03-23 22:11:37.336000,L8,,,,,,,,,,,,,,,,,,,,,,,305.81,326.16,334.33,329.01,335.72,352.80,360.18,366.36,374.52,362.54
2021-04-24 22:11:25.382000,L8,,,,,,,,,,,,,,,,,,,,,316.73,301.96,309.84,330.51,341.96,331.17,339.25,356.23,363.16,372.74,380.06,370.72
2021-05-01 22:17:07.841000,L8,,,,,,,,,,,,,,,,,,,,,,,,307.31,337.33,318.30,314.83,339.38,358.28,348.07,365.78,339.56
2021-05-01 22:17:31.787000,L8,,,,,,,,,,,,,,,,,,,,,,,,310.84,341.08,321.59,318.16,342.04,361.14,351.23,370.10,343.76
2021-05-26 22:11:31.065000,L8,,,,,,,,,,,,,,,,,,,,,,,,312.92,336.87,320.22,328.82,345.83,356.16,373.30,382.71,362.58
2021-06-11 22:11:38.046000,L8,,,,,,,,,,,,,,,,,,,,,,,,314.10,337.69,326.87,334.68,350.91,360.01,367.19,381.30,365.26
2021-07-04 22:17:29.944000,L8,,,,,,,,,,,,,,,,,,,,,,,,,337.52,318.92,314.16,340.00,360.12,344.32,356.30,335.31
2021-07-13 22:11:43.513000,L8,,,,,,,,,,,,,,,,,,,,,,,,317.86,339.12,327.67,335.12,351.43,360.00,361.11,375.47,361.42
2021-10-01 22:12:10.732000,L8,,,,,,,,,,,,,,,,,,,,309.34,328.53,309.63,322.45,338.53,347.65,339.20,351.66,362.81,378.54,379.73,391.10,379.15
2021-10-17 22:12:14.625000,L8,,,,,,,,,,,,,,,,,,,,,,,,308.63,316.60,322.99,327.05,343.22,355.31,358.14,374.50,360.79
2021-11-06 22:12:48.299000,L9,,,,,,,,,,,,,,,,,317.06,318.04,311.70,325.91,345.53,326.34,332.76,349.70,366.24,355.39,365.70,382.47,389.23,394.95,410.09,397.17
2021-11-09 22:17:58.951000,L8,341.13,335.72,317.11,314.38,316.82,321.95,305.65,,,,,,,,,,,,,,,,,327.76,352.10,337.20,330.00,350.86,371.53,367.02,382.70,362.72
2021-11-18 22:12:08.776000,L8,,,,,,,,,,,,,,329.33,310.61,306.00,321.52,323.89,315.74,331.59,352.81,330.80,336.79,348.50,364.44,354.60,366.40,382.53,389.73,395.74,408.53,394.31
2021-12-19 22:17:52.616000,L9,,,,,,,,,,,,,,,,,,,,,,290.46,308.09,324.66,347.57,336.01,321.41,305.42,367.34,356.40,382.39,353.43
2022-01-12 22:17:49.562000,L8,,,,,,,,,,,,,,,,,,,,,309.23,297.96,310.03,331.84,359.28,347.49,321.81,351.23,379.55,370.38,378.27,356.33
2022-01-13 22:12:02.740000,L9,,,,,,,,,,,,,,,,,,,,309.68,328.53,310.36,318.46,333.73,344.49,336.46,346.03,359.53,368.09,377.13,385.06,374.48
2022-01-21 22:11:59.917000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,334.10,347.15,355.30,357.74,371.39,357.36
2022-01-29 22:12:05.530000,L9,,,,,,,,,,,,,,,,,,,,,,288.32,327.08,336.41,342.50,336.79,346.04,360.46,369.70,380.81,386.24,402.93
2022-02-21 22:17:43.336000,L9,,,,,,,,,,,,,,,,,,,,,,,304.08,327.15,352.25,337.08,328.80,351.68,371.42,364.78,381.15,365.00
2022-02-22 22:11:50.626000,L8,,,,,,,,,,,,,,,,,,,,,,,304.69,325.21,331.85,326.20,337.86,350.73,359.94,355.97,373.50,361.36
2022-03-02 22:11:50.022000,L9,,,,,,,,,,,,,,,,,,,,303.55,325.92,302.54,311.97,328.53,340.40,330.77,341.66,355.49,365.92,362.74,379.80,365.17
2022-03-09 22:17:37.608000,L9,254.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18 22:11:49.046000,L9,,,,,,,,,,,,,,,,,,,,,,,307.69,321.00,320.48,324.57,334.45,352.50,360.35,357.87,372.40,361.09
2022-04-03 22:11:45.362000,L9,,,,,,,,,,,,,,,,,,,,,,,302.12,317.48,328.12,325.09,329.58,349.45,356.85,357.71,374.23,365.23
2022-05-05 22:11:31.114000,L9,,,,,,,,,,,,,,,,,,,,,,,301.77,326.75,321.66,328.04,334.23,352.60,362.61,366.41,381.01,367.70
2022-05-12 22:17:13.223000,L9,,,,,,,,,,,,,,,,,,,,,,,,313.94,345.14,324.97,322.48,343.77,363.60,353.68,376.05,353.00
2022-06-13 22:17:12.050000,L9,,,,,,,,,,,,,,,,,,,,,,,,307.35,345.27,324.91,315.14,341.20,360.27,351.81,377.96,351.49
2022-06-22 22:11:38.702000,L9,,,,,,,,,,,,,,,,,,,,,,,,321.42,341.88,330.95,338.31,355.43,367.71,367.00,384.82,367.62
2022-07-08 22:11:39.226000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.21,344.09,376.97,387.90,374.77
2022-07-16 22:12:03.012000,L8,,,,,,,,,,,,,,,,,,,,,,,,313.98,327.63,324.19,331.22,349.77,360.15,367.58,383.40,370.76
2022-08-09 22:11:58.475000,L9,,,,,,,,,,,,,,,,,,,,,,,,314.25,329.31,327.87,330.33,351.25,359.30,366.94,376.78,364.95
2022-09-17 22:17:54.625000,L9,,,,,,,,,,,,,,,,,,,,,,,,328.11,357.95,343.92,332.02,360.77,381.88,373.47,387.62,382.78
2022-09-17 22:18:18.584000,L9,,,,,,,,,,,,,,,,,,,,,,,,308.39,338.67,321.08,320.45,342.65,358.98,347.57,366.28,339.01
2022-11-13 22:12:17.201000,L9,,,,,,,,,,,,,,,,,316.12,318.48,318.26,329.76,346.85,327.26,341.19,351.74,363.54,356.71,363.14,378.77,389.10,394.81,407.10,437.60
2022-12-22 22:18:23.474000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.26,370.76,358.94,384.07,361.99
2022-12-30 22:18:24.751000,L8,,,,,,,,,,,,,,,,,,,,,,,307.56,328.57,357.21,345.76,333.28,359.44,380.41,371.09,389.31,367.67
2023-01-07 22:18:26.727000,L9,264.05,,,,,,,,,,,,,,,,,,,,,,,315.28,350.10,336.65,326.21,351.32,369.32,361.90,388.87,360.91
2023-01-15 22:17:53.980000,L8,,,,,,,,,,,,,,,,,,,,,,,,324.67,348.13,331.53,326.83,351.48,367.58,361.97,379.57,352.63
2023-01-15 22:18:17.935000,L8,,,,,,,,,,,,,,,,,,,,,,,,325.02,349.69,333.03,327.22,352.30,368.69,363.57,381.11,354.86
2023-01-23 22:18:20.754000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,312.21,335.90,355.22,348.04,368.50,343.64
2023-01-24 22:12:10.678000,L8,,,,,,,,,,,,,,,,,,,,,,,,,328.08,325.56,335.24,351.66,360.09,364.59,373.23,355.68
2023-02-08 22:18:06.517000,L9,260.45,,,,,,,,,,,,,,,,,,,,,,,316.24,342.13,323.88,320.91,345.09,363.60,353.97,378.13,346.52
2023-02-08 22:18:30.468000,L9,260.78,,,,,,,,,,,,,,,,,,,,,,,316.42,342.04,323.92,321.15,345.09,363.47,353.81,378.22,346.23
2023-02-09 22:12:09.040000,L8,,,,,,,,,,,,,,,,,,,,,,,304.15,320.37,318.56,323.24,332.49,348.40,351.22,359.88,373.32,366.10
2023-02-16 22:17:50.035000,L8,317.71,314.65,314.66,309.24,317.89,311.13,,311.84,329.15,355.87,334.18,315.78,314.54,326.07,318.63,326.14,317.44,314.86,313.44,307.23,326.72,304.99,320.09,344.82,372.11,356.87,346.28,373.65,390.78,384.56,404.92,375.32
2023-02-16 22:18:13.985000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,313.12,338.45,357.48,349.54,368.47,342.21
2023-03-04 22:17:37.574000,L8,,,,,,,,309.01,314.19,311.12,308.69,306.03,308.60,324.51,317.68,430.60,379.50,,,306.55,322.77,310.66,321.41,339.81,368.52,423.64,,,,,424.73,371.62
2023-03-04 22:18:01.525000,L8,,,,,,,,308.70,313.83,311.06,308.56,305.74,308.43,324.42,317.49,421.82,379.42,,,306.51,322.70,310.16,321.34,339.79,368.45,423.47,,,,,425.40,371.66
2023-03-13 22:11:47.152000,L8,,,,,,,,,,,,,,,,,,,,307.06,326.05,309.39,317.16,337.42,347.53,336.41,349.38,364.98,378.99,385.07,398.46,381.01
2023-03-28 22:17:33.498000,L9,,,,,,,,,,,,,,,,,,,,,,,304.98,327.48,355.29,337.62,328.41,355.16,377.36,372.90,386.63,372.07
2023-03-28 22:17:57.444000,L9,,,,,,,,,,,,,,,,,,,,,,,305.29,327.82,355.82,338.05,328.63,355.59,378.38,373.74,387.16,373.20
2023-04-13 22:17:51.001000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,313.80,340.85,358.55,348.62,367.69,341.14
2023-05-16 22:11:04.371000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,317.03,323.09,346.69,356.65,359.13,375.92,360.69
2023-05-24 22:11:17.213000,L9,,,,,,,,,,,,,,,,,,,,,,,,312.93,338.39,328.60,337.20,356.39,370.81,374.28,384.62,368.81
2023-07-02 22:17:05.775000,L9,,,,,,,,,,,,,,,,,,,,,,,,304.08,344.75,320.95,316.89,343.46,361.30,350.39,364.43,341.60
2023-07-02 22:17:29.729000,L9,,,,,,,,,,,,,,,,,,,,,,,,305.68,345.67,322.45,318.37,344.48,362.30,351.56,365.60,343.55
2023-07-11 22:11:24.365000,L9,,,,,,,,,,,,,,,,,,,,,,,311.71,336.30,349.96,341.44,349.97,370.56,382.88,383.89,393.77,378.49
2023-07-18 22:17:36.081000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,313.93,339.36,358.63,344.69,361.66,334.02
2023-07-26 22:17:47.287000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,312.65,339.12,362.23,348.23,369.17,347.79
2023-07-27 22:11:26.959000,L9,,,,,,,,,,,,,,,,,,,,,,,,310.59,335.27,328.83,337.35,357.10,363.82,371.98,377.94,363.64
2023-08-28 22:11:44.258000,L9,,,,,,,,,,,,,,317.77,308.17,307.94,315.14,319.45,317.71,326.32,342.08,332.37,343.77,351.27,368.52,357.01,368.99,383.22,392.84,395.75,408.52,423.01
2023-09-05 22:11:46.771000,L8,384.07,306.34,,,,,,,,,,,,,,,,,,303.85,324.35,306.22,316.90,340.35,349.68,342.16,353.29,369.87,383.53,387.84,398.81,379.46
2023-09-20 22:17:40.026000,L9,,,,,,,,,,,,,,,,,,,,,,,,,337.53,317.00,315.79,339.47,356.45,344.52,366.04,338.02
2023-09-20 22:18:03.989000,L9,,,,,,,,,,,,,,,,,,,,,,,,303.42,339.72,319.34,318.12,340.87,358.09,346.75,367.91,339.85
2023-09-28 22:17:43.092000,L8,,,,,,,,,,,,,,,,,,,,,,,,306.91,337.61,320.29,316.86,340.41,358.71,349.58,369.39,345.84
2023-09-28 22:18:07.047000,L8,254.59,,,,,,,,,,,,,,,,,,,,,,,311.85,340.72,324.46,320.63,342.61,361.36,352.19,372.38,349.16
2023-10-14 22:17:45.774000,L8,265.73,,,,,,,,,,,,,,,,,,,,,,,323.67,353.61,338.08,326.10,350.99,371.29,362.07,384.56,360.24
2023-10-14 22:18:09.728000,L8,,,,,,,,,,,,,,,,,,,,,,,,325.97,356.65,342.59,328.49,353.68,375.10,365.46,387.40,362.17
2023-10-15 22:12:03.081000,L9,,,,,,,,,,,,,,,,,,,,,,,,312.77,333.41,320.57,320.49,343.91,346.12,362.57,375.23,363.42
2023-10-22 22:17:50.479000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.64,358.33,370.35,347.60
2023-11-08 22:11:57.030000,L8,214.65,,,,,,,,,,,,,,,,,,,306.22,327.89,305.78,319.59,335.65,344.13,336.22,345.66,361.23,373.20,381.19,388.06,377.31
2023-11-15 22:17:47.856000,L8,,,318.07,317.37,322.91,318.41,308.59,314.54,323.46,321.06,318.88,322.50,316.11,332.08,325.39,328.31,321.72,315.73,314.24,314.55,327.93,327.23,327.74,348.14,378.15,429.61,,,,,,424.31
2023-11-15 22:18:11.814000,L8,,,318.05,317.02,323.04,318.31,308.08,314.20,322.97,320.56,318.55,322.38,315.96,331.22,325.02,329.14,320.75,315.45,314.41,313.42,328.17,327.36,328.22,348.74,378.82,429.75,,,,,,424.84
2023-12-09 22:18:14.690000,L9,320.16,328.53,358.35,359.67,363.61,311.99,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03 22:12:03.955000,L9,,,,,,,,,,,,,,,,,,,302.94,314.56,331.83,313.69,325.19,339.44,349.98,342.69,353.86,365.77,377.39,385.08,393.45,389.93
2024-01-10 22:17:52.010000,L9,,,,,,,,,,,,,,,,,,,,,,,,323.11,351.03,337.39,325.24,348.58,369.48,363.17,387.29,361.29
2024-01-10 22:18:15.969000,L9,,,,,,,,,,,,,,,,,,,,,,,,323.95,351.81,337.63,326.20,349.11,369.59,363.22,387.13,361.19
2024-01-11 22:11:56.446000,L8,,,,,,,,,,,,,,,,,,,,300.12,324.37,301.22,309.55,315.54,334.55,325.08,336.40,349.93,360.93,367.57,383.11,369.94
2024-02-04 22:12:07.739000,L9,,,,,,,,,,,,,,,,,,,,310.02,329.04,310.58,323.49,338.94,348.70,340.66,350.72,365.09,378.14,382.85,388.93,383.04
2024-02-19 22:17:39.652000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,312.42,336.50,354.36,344.12,362.20,337.59
2024-02-19 22:18:03.607000,L8,255.53,,,,,,,,,,,,,,,,,,,,,,,316.51,340.85,326.25,318.66,342.40,362.41,351.28,371.14,348.08
2024-02-20 22:11:56.095000,L9,,,,,,,,,,,,,304.61,328.33,310.24,308.65,322.44,325.29,321.94,335.35,350.29,331.65,343.75,348.99,365.25,355.58,361.85,380.99,388.83,394.06,408.94,418.36
2024-02-27 22:17:43.972000,L9,,,,,,,,,,,,,,,,,,,,,,291.09,306.91,330.73,310.95,407.59,,384.79,343.29,371.57,401.88,357.24
2024-02-27 22:18:07.927000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.95,335.73,360.08,362.78,350.25
2024-04-08 22:11:47.225000,L9,,,,,,,,,,,,,,,,,,,,300.68,324.70,306.04,314.60,333.41,344.90,332.63,343.01,358.70,367.66,379.73,383.02,366.96
2024-04-15 22:17:28.257000,L9,,,,,,,,,,,,,,,,,,,,,,,,318.00,340.83,324.95,322.21,345.56,365.56,351.80,374.39,342.90
2024-04-15 22:17:52.207000,L9,,,,,,,,,,,,,,,,,,,,,,,,327.68,354.16,341.97,331.44,356.36,383.09,368.62,391.97,364.12
2024-05-01 22:17:11.831000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,313.89,339.72,360.75,347.15,368.58,341.58
2024-05-10 22:11:24.784000,L9,,,,,,,,,,,,,,,,,,,,,,,301.75,313.92,334.34,320.97,327.36,349.37,357.60,363.91,378.44,365.36
2024-05-17 22:17:03.987000,L9,,,,,,,,,,,,,,,,,,,,,,,,311.17,343.55,322.06,319.14,342.67,361.84,348.99,373.26,346.26
2024-05-18 22:10:55.940000,L8,,,,,,,,,,,,,,,,,,,,,,,,326.06,339.93,331.43,339.29,356.97,363.53,372.95,381.10,373.34
2024-06-26 22:16:52.651000,L8,,,,,,,,,,,,,,,,,,,,,,,,299.38,335.79,318.68,312.99,339.14,358.72,345.46,369.55,341.54
2024-06-26 22:17:16.610000,L8,,,,,,,,,,,,,,,,,,,,,,,,308.60,341.06,326.25,319.66,343.05,363.11,351.58,375.63,349.37
2024-07-12 22:17:00.992000,L8,,,,,,,,,,,,,,,,,,,,,,,,311.70,342.14,328.82,320.76,344.96,366.19,352.58,377.62,349.92
2024-07-12 22:17:24.943000,L8,,,,,,,,,,,,,,,,,,,,,,,,306.20,337.35,321.96,315.12,340.55,361.48,347.82,369.32,343.22
2024-08-21 22:17:19.711000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,312.89,334.61,353.35,345.62,367.09,338.29
2024-08-22 22:11:34.534000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,318.85,324.49,341.75,346.89,355.51,366.37,356.69
2024-08-29 22:17:21.978000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,316.20,339.71,358.73,346.57,368.26,344.16
2024-08-29 22:17:45.937000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,314.01,338.52,357.41,344.81,366.13,341.17
2024-11-17 22:17:38.841000,L8,,,,,,,,,,,,,,,,,,,,,,,,324.12,343.41,333.89,327.63,348.03,365.69,355.20,378.24,353.26
2024-11-18 22:11:59.014000,L9,,,,,,,,,,,,,,,,,313.54,314.95,310.62,326.01,342.53,324.21,332.54,341.69,360.95,347.84,351.31,365.25,379.68,392.67,404.75,390.71
2024-11-25 22:17:51.900000,L9,,,,,,,,,,,,,,,,,,,,,309.26,296.64,308.33,328.25,355.21,340.60,330.65,351.58,372.24,370.81,383.48,368.68
2024-11-25 22:18:15.850000,L9,,,,,,,,,,,,,,,,,,,,,309.76,297.37,308.95,328.98,355.90,341.53,331.21,352.05,373.60,371.77,383.83,369.51
2024-12-03 22:18:09.162000,L8,,,,,,,,,,,,,,,,,,,,,,,,320.63,344.48,326.92,322.09,343.67,361.38,354.76,376.81,352.94
