dates,satname,nzd0108-0000,nzd0108-0003,nzd0108-0004,nzd0108-0005,nzd0108-0006,nzd0108-0014,nzd0108-0015,nzd0108-0016,nzd0108-0028,nzd0108-0029,nzd0108-0030,nzd0108-0045,nzd0108-0046,nzd0108-0047,nzd0108-0048,nzd0108-0146,nzd0108-0147,nzd0108-0148,nzd0108-0149,nzd0108-0150,nzd0108-0151,nzd0108-0152,nzd0108-0153,nzd0108-0154,nzd0108-0155,nzd0108-0156,nzd0108-0001,nzd0108-0017,nzd0108-0018,nzd0108-0019,nzd0108-0020,nzd0108-0021,nzd0108-0055,nzd0108-0056,nzd0108-0057,nzd0108-0058,nzd0108-0059,nzd0108-0061,nzd0108-0062,nzd0108-0063,nzd0108-0064,nzd0108-0067,nzd0108-0068,nzd0108-0069,nzd0108-0070,nzd0108-0076,nzd0108-0077,nzd0108-0078,nzd0108-0079,nzd0108-0080,nzd0108-0081,nzd0108-0082,nzd0108-0085,nzd0108-0086,nzd0108-0087,nzd0108-0088,nzd0108-0096,nzd0108-0097,nzd0108-0098,nzd0108-0099,nzd0108-0100,nzd0108-0101,nzd0108-0102,nzd0108-0103,nzd0108-0124,nzd0108-0125,nzd0108-0126,nzd0108-0127,nzd0108-0133,nzd0108-0134,nzd0108-0135,nzd0108-0002,nzd0108-0142,nzd0108-0143,nzd0108-0144,nzd0108-0145,nzd0108-0157,nzd0108-0158,nzd0108-0159,nzd0108-0160,nzd0108-0161,nzd0108-0162,nzd0108-0163,nzd0108-0164,nzd0108-0165,nzd0108-0049,nzd0108-0050,nzd0108-0051,nzd0108-0052,nzd0108-0053,nzd0108-0054,nzd0108-0060,nzd0108-0071,nzd0108-0116,nzd0108-0117,nzd0108-0118,nzd0108-0119,nzd0108-0122,nzd0108-0123,nzd0108-0007,nzd0108-0008,nzd0108-0022,nzd0108-0023,nzd0108-0024,nzd0108-0031,nzd0108-0032,nzd0108-0034,nzd0108-0035,nzd0108-0036,nzd0108-0089,nzd0108-0090,nzd0108-0091,nzd0108-0092,nzd0108-0104,nzd0108-0105,nzd0108-0111,nzd0108-0112,nzd0108-0115,nzd0108-0120,nzd0108-0121,nzd0108-0129,nzd0108-0130,nzd0108-0131,nzd0108-0132,nzd0108-0033,nzd0108-0038,nzd0108-0039,nzd0108-0040,nzd0108-0041,nzd0108-0042,nzd0108-0043,nzd0108-0044,nzd0108-0065,nzd0108-0066,nzd0108-0072,nzd0108-0073,nzd0108-0093,nzd0108-0094,nzd0108-0095,nzd0108-0128,nzd0108-0136,nzd0108-0137,nzd0108-0138,nzd0108-0139,nzd0108-0140,nzd0108-0141,nzd0108-0166,nzd0108-0167,nzd0108-0168,nzd0108-0169,nzd0108-0170,nzd0108-0171,nzd0108-0172,nzd0108-0173,nzd0108-0174,nzd0108-0175,nzd0108-0176,nzd0108-0178,nzd0108-0179,nzd0108-0009,nzd0108-0106,nzd0108-0107,nzd0108-0012,nzd0108-0013,nzd0108-0025,nzd0108-0026,nzd0108-0027,nzd0108-0037,nzd0108-0075,nzd0108-0108,nzd0108-0109,nzd0108-0074,nzd0108-0084,nzd0108-0083,nzd0108-0177,nzd0108-0110,nzd0108-0113,nzd0108-0114
2015-01-18 22:11:48.696000,L8,,,,,,,,,,,,,,,,303.13,314.86,308.20,313.50,311.34,320.14,299.08,332.49,337.32,322.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.98,,260.19,264.81,284.70,256.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.87,325.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.14,289.99,256.89,228.27,225.96,238.64,,,,,,,,,,,,,,,272.22,261.63,,,,,,,,253.36,,,,,,,,
2015-04-24 22:11:08.401000,L8,,,,,,,,,,,,,,,,241.48,256.83,240.18,267.51,247.03,,,296.31,299.87,305.91,312.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.19,227.87,244.43,226.03,313.50,308.83,279.80,321.71,259.84,309.36,346.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.18,309.65,324.93,,,292.16,257.12,318.88,325.99,,,,,,,,,,,,,,,,,,,,,
2015-05-10 22:10:52.487000,L8,,,,,,,,,,,,,,,,298.64,256.86,259.35,268.32,272.28,291.71,300.48,302.47,301.61,309.28,328.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.75,223.71,262.33,237.69,319.44,310.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-27 22:11:10.298000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.98,278.23,,,,224.30,235.56,322.55,318.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.57,,,254.87,242.93,278.87,,,,
2015-07-29 22:11:25.856000,L8,,,,,,,,,,,,,,,,264.27,295.07,310.17,,,,,311.56,297.26,302.72,347.16,,,,,,,,,,,,,,,,,,286.80,277.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.89,285.29,322.92,308.19,286.70,281.81,289.17,286.32,318.68,315.28,311.02,,,,,,,,,,,,,331.89,252.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.06,,,,,,,287.60,271.96,359.80,,,,,,,,,,,,,,,,,,,,,,
2015-12-20 22:11:57.501000,L8,,,,,,,,,,,,,,,,237.47,260.71,268.55,265.99,276.48,280.94,286.26,295.50,301.88,307.01,307.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.19,234.89,238.60,239.84,310.36,311.54,314.65,316.92,331.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21 22:11:54.068000,L8,,,,,,,,,,,,,,,,308.55,329.53,338.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.54,248.54,240.80,,299.67,306.42,303.48,304.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.39,246.12,252.35,,,,,,,,,,,,,,,,,250.14,245.00,240.21,259.15,253.56,275.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22 22:11:42.580000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.77,356.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.11,255.46,234.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.20,290.15,347.45,255.10,,,,,,291.49,302.08,282.82,232.89,,,,,,,,,,,,,,,,287.92,244.36,259.17,,,,,,,,,,,,,,,,,,,248.94,,,,,,,,,,,,,,,,,
2016-03-09 22:11:40.902000,L8,,,,,,,,,,,,,,,,232.32,255.57,259.40,268.48,274.21,282.27,284.44,294.64,301.41,306.45,303.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.25,234.19,226.52,232.38,305.14,309.58,309.25,313.57,339.87,333.62,334.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25 22:11:32.353000,L8,,,,,,,,,,268.35,268.56,,,,,312.07,308.50,305.31,329.41,330.76,309.28,,,,,,,,,,,,,,,,,,,,,,,,,192.09,232.65,224.64,231.35,245.56,279.41,,,,,,,,,,,,,,,,,,,,,,,,,326.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.85,296.09,279.14,,,,,,,,,,,,,,,,,,295.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26 22:11:21.230000,L8,,,,,,,,,,,,,,,,321.32,265.78,263.39,279.70,269.55,283.47,302.22,309.14,307.89,315.82,324.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.38,306.69,304.54,,286.59,267.19,252.63,245.61,319.06,310.53,332.69,303.20,293.84,321.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.88,321.55,261.42,268.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12 22:11:20.683000,L8,,,,,,,,,,,,,,,,243.61,223.70,,,,,307.77,308.27,299.46,306.14,327.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.88,221.95,254.51,228.14,319.88,308.60,336.07,303.88,294.98,322.30,329.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.37,323.39,326.83,330.75,,,290.41,263.93,355.03,,,,,,,,,,,,,,,,,,,,,,
2016-06-29 22:11:39.087000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.91,302.49,297.25,257.37,288.65,326.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-15 22:11:46.335000,L8,,,,,,,,,,,,,,,,234.93,237.74,255.55,258.82,264.76,272.38,279.80,284.43,302.38,296.25,303.57,,,,,,,,,,,,,,,,,,,,,265.51,279.53,346.47,,,,,,,,,,,,,,,318.43,,,,,,,,,,222.24,224.25,231.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.80,232.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.80,309.71,,,,,,,,,,,,,,,,
2016-08-16 22:11:53.694000,L8,,,,,,,,,,,,,,,,,,,,,,343.89,300.34,304.34,311.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.44,293.06,315.34,292.05,317.69,344.68,,,,,269.95,262.61,,,,,,,,,254.83,,,,,,,,,,,,,,,,,,,,,334.71,296.11,,257.27,246.01,278.29,,,,,,362.90,372.73,338.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-04 22:12:09.415000,L8,,,,,,,,,,,,,,,,233.57,245.00,262.53,262.73,272.87,277.09,281.23,284.69,294.69,325.02,296.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.97,230.66,232.06,237.39,303.26,304.14,314.66,324.23,315.70,326.64,344.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 22:12:03.110000,L8,,,,,,,,,,,,,,,,233.56,256.39,265.72,264.19,272.48,277.11,283.59,290.09,299.00,302.31,300.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.73,231.53,248.07,304.97,308.89,313.36,317.27,325.78,331.48,333.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.59,332.03,,,,,,,,,,,,,,,,,,,,,,
2017-02-24 22:11:42.029000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.61,301.12,300.61,,,,,,221.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.95,292.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-13 22:11:17.034000,L8,,,,,,,,,,,,,,,,236.45,223.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.55,225.30,203.74,219.65,299.30,302.32,254.32,286.79,267.24,293.20,295.48,324.96,323.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.56,301.44,311.87,304.48,324.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-16 22:11:31.847000,L8,,,,,,,,,,,,,,,,,,,,,,,259.64,293.69,293.06,246.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.80,314.36,314.01,,,,,,,,,,,,,,,,299.79,302.85,285.32,262.66,284.72,299.77,301.35,308.55,302.42,,,,,,,,,,,,,,,,,,,,,,,,,,292.20,293.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.89,306.65,292.23,292.05,335.89,,347.59,272.78,262.27,296.81,315.89,,,,,,,,,,,,,,,,,,,,,
2017-07-18 22:11:40.412000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.96,268.45,280.74,304.27,310.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-03 22:11:47.949000,L8,,,,,,,,,,,,,,,,,,,,,292.63,310.58,313.89,309.41,305.16,284.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.92,265.68,276.38,,292.03,299.31,,,,307.68,287.47,289.15,284.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.36,278.87,243.76,247.98,,,,,,,,,,,,,,,,257.78,286.53,325.92,295.43,283.98,281.68,288.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-19 22:11:53.133000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.75,308.66,246.74,292.70,,,,,,,,,,,,,,,,289.41,,,
2017-09-04 22:11:55.578000,L8,,,,,,,,,,,,,,,,,,253.81,258.09,264.39,270.75,274.85,281.16,293.53,296.78,292.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.94,298.42,310.51,303.22,294.35,319.23,325.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10 22:11:54.118000,L8,,,,,,,,,,,,,,,,294.37,259.44,267.41,268.09,276.59,280.26,286.29,293.87,300.55,304.21,303.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.50,232.09,237.51,242.33,307.72,303.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-11 22:11:38.494000,L8,,,,,,,,,,,,,,,,233.36,256.77,263.98,264.07,270.91,275.53,281.42,287.80,298.72,302.32,299.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.43,295.00,236.55,303.05,303.79,345.56,314.38,315.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.85,314.98,,,,,,,,,,,,,,,,,,,,,,
2018-03-31 22:11:15.901000,L8,,,,,,,,,,,,,,,,237.20,248.22,255.37,262.99,269.58,280.05,282.10,281.41,291.84,295.19,295.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.89,228.03,233.82,304.91,351.24,343.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16 22:11:06.667000,L8,,,,,,,,,,,,,,,,262.04,,,341.71,319.15,301.02,338.18,339.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.71,313.31,,,,,,,,,,,,,,,259.97,247.63,242.99,244.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.95,,,,,,,,,,,,,,,,,291.19,,,,,,,,,,,,,,,304.43,246.98,316.46,287.30,301.13,277.87,,,,,,,,,,,,,,,,,,,,,,297.62,,,,,,,,,,
2018-05-02 22:10:57.873000,L8,,,,,,,,,,,,,,,,274.53,254.24,253.45,264.43,,,,296.60,299.28,303.16,317.69,376.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.29,240.67,222.93,235.43,230.40,315.06,308.07,290.23,306.15,281.83,306.39,342.05,326.24,319.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06 22:11:10.291000,L8,,,,,,,,,,,,,,,314.62,242.28,215.18,240.50,265.25,257.40,257.35,,306.65,301.86,301.74,329.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.95,217.79,200.47,223.96,318.84,304.26,292.35,285.59,281.18,290.07,320.15,317.66,337.46,311.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07 22:11:24.397000,L8,,,,,,,,,,,,,,,,,,,,,283.58,286.03,295.18,303.86,310.65,301.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.25,306.03,318.42,240.86,306.19,312.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25 22:11:42.546000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.45,329.04,,273.53,300.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.92,283.25,,267.84,233.92,343.13,,,,,,,,,,,,,,,,,342.21,,,,,302.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14 22:11:33.473000,L8,,,,,,,,,,,,,,,,230.15,252.69,262.74,264.65,273.97,277.73,281.30,289.96,300.10,303.43,298.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.78,232.35,230.21,236.04,306.00,309.79,309.64,313.53,311.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 22:11:29.304000,L8,,,,,,,,,,,,,,,,238.42,260.94,264.60,271.31,275.49,277.80,285.45,296.52,301.37,304.25,301.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.25,236.04,230.80,238.77,306.33,308.65,310.10,314.47,310.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-19 22:11:14.619000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.36,282.52,313.31,279.92,,257.08,253.14,288.70,,,,,245.11,237.94,252.56,,286.52,278.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.44,245.74,,,,,,,225.22,241.67,244.17,,,,,,,,,,,,,,,256.78,,270.67,285.27,,,272.96,302.74,,,,,,,,,,,,,,,250.94,283.62,,,,,,,,303.45,348.27,,,,,,,
2019-06-22 22:11:40.996000,L8,,,,,,,,,,,,,,,,,,,,,,,339.69,300.57,296.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.62,215.43,300.71,323.57,341.85,309.78,291.91,289.49,292.25,308.62,316.68,328.55,331.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.52,287.17,260.27,310.05,293.56,251.35,346.40,332.79,327.49,345.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24 22:11:48.987000,L8,,,,,,,,,,,,,,,,,,,,,,,304.52,295.92,297.72,332.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.98,328.73,275.39,,302.99,313.50,283.71,,318.01,304.80,288.81,290.21,288.28,302.65,313.28,318.67,309.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.23,255.01,285.03,,,,,,,,287.27,267.75,339.93,,,,,,,,,,,,,,,,,,,,,,
2019-08-09 22:11:55.358000,L8,,,,,,,,,,,,,,,,243.42,,,,,,,303.65,297.15,300.05,324.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.56,287.80,314.99,289.57,,,,,231.65,219.36,204.83,228.67,313.90,303.71,295.81,322.88,287.71,321.58,322.94,327.43,332.67,,,,,,,,,,,,,234.17,308.44,,,,,,,,,,,,,,,,,263.27,229.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.43,325.83,335.42,333.64,,,287.33,273.34,,,,,,,,,,,,,,,,,,,,,322.35,227.90,
2020-04-21 22:11:21.823000,L8,,,,,,,,,,,,,,,,299.91,219.46,260.74,269.78,274.30,281.44,291.52,297.77,302.49,307.66,310.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.34,228.20,240.39,238.02,311.13,309.58,318.17,329.71,312.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07 22:11:12.613000,L8,,,,,,,,,,,,,,,,,,295.00,317.33,264.59,282.07,,329.48,309.18,323.33,338.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.43,308.92,354.50,359.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08 22:11:24.028000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.06,317.79,296.89,,,,,,,,,,,,,,,,244.56,,,
2020-07-26 22:11:44.648000,L8,,,,,,,,,,,,,,,,,,,,,,,277.71,295.63,298.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.27,314.11,321.95,303.34,298.62,,,,,,,,,,,,,,,,,,237.43,248.03,276.49,299.24,307.08,304.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.51,290.63,290.83,295.26,292.13,367.89,335.01,289.92,257.51,290.32,334.66,,,,,,,,,,,,,,,,,,,,,
2020-08-27 22:11:56.368000,L8,,,,,,,,,,,,,,,,237.55,,259.92,265.52,268.46,277.28,286.36,291.51,300.99,304.14,305.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.51,233.67,237.09,236.58,310.67,311.09,325.27,319.56,345.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-14 22:12:09.092000,L8,,,,,,,,,,,,,,,,226.66,225.43,260.09,262.94,270.21,274.15,279.33,286.50,294.42,297.67,297.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.32,240.04,225.46,243.76,298.71,300.98,312.60,310.27,310.47,325.45,329.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01 22:12:09.987000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.42,311.47,365.09,333.26,,,374.24,,,,239.35,254.41,204.86,,,,,,,334.85,339.10,314.52,311.93,307.72,313.84,319.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.68,,,,,,,,,,,,,,,,,,341.91,319.03,306.99,276.67,,,,,,,,,,,,,,,,,,,,377.16,376.60,,,,276.49,291.30,,,,,253.54,273.19,300.72,,,,,,,,,,,,,,,,,,,,,,,233.89,,,254.68,,,,,,
2020-12-17 22:12:09.375000,L8,,,,,,,,,,,,,,,,228.51,241.90,262.17,265.00,272.16,276.91,283.03,289.42,297.89,299.87,298.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.06,231.55,233.25,237.95,305.60,308.78,312.26,313.89,307.49,324.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.40,330.30,248.03,254.26,278.57,296.19,,,,,,,,,,,,,,,,,,,,,
2021-01-18 22:11:57.463000,L8,,,,,,,,,,,,,,,,229.94,245.95,259.05,264.39,271.52,273.51,280.06,287.16,298.54,300.87,298.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.29,229.36,227.05,234.47,306.91,305.56,307.56,312.19,315.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03 22:11:56.237000,L8,,,,,,,,,,,,,,,,231.26,253.45,265.27,266.97,276.39,278.15,283.49,288.65,299.54,305.87,299.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.38,234.52,238.73,305.87,311.01,310.90,310.52,309.79,328.13,330.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
