dates,satname,nzd0135-0000,nzd0135-0001,nzd0135-0002,nzd0135-0003,nzd0135-0004,nzd0135-0005,nzd0135-0006
2003-01-18 21:54:06.301000,L7,316.49,322.03,314.45,327.79,326.77,320.14,307.47
2003-01-18 21:54:30.278000,L7,319.24,347.98,322.87,333.52,342.72,343.66,317.49
2003-01-25 22:00:18.779000,L7,365.89,373.14,370.77,362.21,366.69,336.69,338.72
2003-03-23 21:54:16.760000,L7,,314.17,320.19,326.46,315.87,328.52,312.40
2003-03-23 21:54:40.711000,L7,,312.91,316.32,326.50,311.84,324.65,312.87
2003-05-10 21:54:22.508000,L7,314.62,323.57,312.34,325.07,303.52,316.67,314.31
2003-07-21 21:42:09.884000,L5,,,324.67,329.94,331.41,323.79,322.74
2003-08-06 21:42:27.230000,L5,,326.07,334.30,333.67,335.54,334.69,325.36
2003-08-13 21:48:45.123000,L5,,,311.31,316.89,324.40,322.37,314.61
2003-09-07 21:43:00.591000,L5,,,333.54,338.37,337.57,336.97,334.31
2003-09-30 21:49:30.432000,L5,,,308.86,317.96,328.04,306.38,303.80
2003-10-25 21:43:40.253000,L5,327.95,328.56,330.13,326.17,334.28,332.61,319.34
2003-11-17 21:50:09.452000,L5,,,,303.74,307.10,302.96,298.93
2003-12-12 21:44:10.398000,L5,328.82,333.02,321.15,323.36,330.75,320.62,321.56
2004-02-14 21:44:33.705000,L5,323.86,330.22,325.94,325.30,328.37,319.45,312.16
2004-04-18 21:45:25.586000,L5,309.28,314.14,326.48,322.22,330.08,328.38,319.13
2004-05-04 21:45:52.076000,L5,,,322.10,325.07,330.07,329.55,322.24
2004-05-20 21:46:20.465000,L5,320.11,311.79,326.34,327.53,334.66,332.64,325.33
2004-06-05 21:46:48.916000,L5,317.69,338.83,334.17,331.07,336.09,327.20,321.89
2004-06-12 21:53:11.618000,L5,325.54,321.76,326.70,330.79,336.60,332.87,328.51
2004-07-07 21:47:45.207000,L5,,328.03,330.58,331.48,334.34,331.44,329.43
2004-07-23 21:48:09.192000,L5,314.74,327.10,327.73,331.98,337.23,334.41,332.11
2004-07-23 21:48:33.165000,L5,332.81,337.50,333.47,337.60,341.32,340.34,337.43
2004-07-30 21:54:28.143000,L5,,318.50,326.37,326.44,333.09,328.35,328.06
2004-09-09 21:49:19.975000,L5,,,319.98,324.70,324.13,319.28,321.95
2004-09-25 21:49:43.196000,L5,326.37,325.68,328.78,326.92,330.21,331.01,322.77
2004-11-03 21:56:42.977000,L5,,,310.10,320.86,325.44,316.65,310.49
2004-11-19 21:56:55.269000,L5,,,297.44,308.42,329.35,322.09,314.95
2005-01-15 21:51:45.464000,L5,,,321.25,321.31,325.09,320.41,314.25
2005-02-07 21:58:15.209000,L5,,,312.61,316.19,321.32,332.14,325.54
2005-03-11 21:58:44.158000,L5,,,324.93,323.30,329.71,324.57,324.38
2005-04-12 21:58:55.193000,L5,,,306.36,312.96,325.58,319.34,315.41
2005-05-23 21:53:00.685000,L5,342.01,341.91,337.28,329.42,335.82,328.52,328.85
2005-06-08 21:53:09.034000,L5,318.72,330.91,333.27,332.03,338.91,328.47,329.64
2005-07-26 21:53:30.504000,L5,325.33,320.63,330.38,333.93,339.33,331.00,329.89
2005-09-19 21:59:56.928000,L5,,,300.20,305.21,314.17,313.06,304.74
2005-11-22 22:00:23.113000,L5,,,302.31,315.76,322.08,315.34,316.19
2006-02-19 21:56:15.936000,L5,337.71,340.35,328.40,329.54,334.44,328.69,315.27
2006-04-08 21:57:12.628000,L5,332.00,334.86,327.14,328.69,334.21,327.42,319.33
2006-04-15 22:03:30.798000,L5,,299.89,318.13,318.81,321.40,316.05,310.92
2006-05-17 22:03:57.969000,L5,,,317.51,322.56,327.69,323.93,323.18
2006-06-02 22:04:12.415000,L5,,,318.70,323.71,333.96,323.99,316.42
2006-06-27 21:58:24.681000,L5,327.25,337.15,333.71,330.97,334.81,328.03,327.55
2006-07-04 22:04:41.660000,L5,,302.29,327.67,326.38,328.33,326.62,324.03
2007-02-13 22:06:47.368000,L5,336.82,337.87,326.86,330.37,334.31,323.82,322.35
2007-09-18 21:58:42.182000,L5,,,315.25,323.72,331.88,329.00,319.12
2008-02-16 22:02:22.163000,L5,323.48,330.89,319.98,326.39,334.85,324.81,321.97
2008-10-29 21:55:24.451000,L5,,,295.90,306.68,310.27,308.76,296.74
2008-12-25 21:50:10.387000,L5,308.36,341.16,334.54,336.07,334.67,327.10,317.86
2009-02-02 21:57:22.411000,L5,311.01,328.67,316.04,323.87,331.46,325.14,324.08
2009-02-11 21:51:25.536000,L5,310.24,339.87,326.79,329.22,335.15,331.34,324.15
2010-02-14 21:56:32.865000,L5,324.97,352.53,349.40,347.89,350.65,346.96,345.91
2010-02-21 22:02:44.773000,L5,317.48,331.54,326.22,329.93,341.15,336.46,334.06
2010-12-31 21:55:32.560000,L5,318.85,341.88,334.82,330.20,339.47,338.18,327.05
2011-01-07 22:01:44.406000,L5,315.52,299.03,308.41,317.26,324.29,315.44,305.36
2011-02-17 21:55:37.006000,L5,309.38,334.28,335.48,338.56,340.91,342.65,327.13
2011-04-13 22:01:34.017000,L5,321.70,322.21,328.54,330.21,336.42,337.20,327.67
2011-09-04 22:00:27.603000,L5,320.14,332.52,324.80,327.29,337.81,340.61,333.88
2013-04-11 22:07:51.092000,L8,315.74,335.20,330.88,337.20,334.29,336.59,324.75
2013-04-11 22:08:15.067000,L8,318.37,337.69,332.58,338.47,336.87,338.65,329.05
2013-04-27 22:07:23.594000,L8,310.04,329.73,323.46,328.49,330.70,329.41,315.43
2013-04-27 22:07:47.557000,L8,310.14,329.82,323.55,328.34,330.08,329.64,316.35
2013-05-20 22:13:50.559000,L8,329.30,327.38,323.06,326.61,327.19,328.79,322.52
2013-05-29 22:07:41.466000,L8,319.60,331.13,326.65,332.63,334.51,333.76,323.38
2013-05-29 22:08:05.425000,L8,322.46,331.63,326.80,332.12,334.52,333.59,324.25
2013-06-05 22:13:51.261000,L8,332.35,318.83,323.24,328.02,328.70,329.53,322.87
2013-06-30 22:07:36.163000,L8,329.19,334.37,330.23,336.16,337.04,338.49,325.79
2013-06-30 22:08:00.117000,L8,,330.46,326.40,331.87,332.62,334.53,319.22
2013-07-07 22:13:48.209000,L8,,312.66,323.86,328.50,327.85,329.46,320.59
2013-08-08 22:13:49.700000,L8,322.47,328.57,324.24,329.39,328.91,331.91,321.72
2013-08-17 22:08:03.120000,L8,340.77,336.51,329.39,331.94,329.62,334.17,322.32
2013-09-02 22:07:40.639000,L8,316.32,328.15,325.86,328.94,325.93,330.55,315.36
2013-09-02 22:08:04.598000,L8,316.00,327.36,325.05,327.77,325.29,329.67,313.91
2013-09-25 22:13:41.239000,L8,311.41,317.58,316.92,320.09,322.47,319.54,311.31
2013-11-05 22:07:22.900000,L8,318.57,333.83,328.72,335.16,333.07,333.53,323.56
2013-11-05 22:07:46.855000,L8,320.96,336.13,330.91,336.85,334.86,335.63,328.00
2013-11-12 22:13:32.202000,L8,316.35,323.59,319.29,325.87,322.29,328.81,316.06
2013-11-21 22:07:13.797000,L8,328.67,342.10,337.29,342.22,340.51,341.44,334.25
2013-11-21 22:07:37.752000,L8,315.19,330.94,327.05,331.66,330.09,331.15,317.62
2013-12-14 22:13:21.591000,L8,316.59,324.93,322.09,327.42,324.95,329.27,318.39
2014-01-24 22:06:45.554000,L8,356.91,348.10,339.89,351.42,346.21,347.49,339.00
2014-01-24 22:07:09.509000,L8,357.22,348.45,339.57,351.83,345.96,348.14,338.15
2014-01-31 22:12:52.806000,L8,314.57,323.56,319.13,327.81,324.56,329.24,317.97
2014-02-09 22:06:57.254000,L8,,,315.45,327.50,331.82,334.63,310.76
2014-02-16 22:12:38.819000,L8,,,320.82,324.90,324.84,328.48,311.90
2014-03-20 22:12:13.789000,L8,,,319.33,322.93,321.93,323.49,310.20
2014-03-29 22:05:52.007000,L8,367.17,379.90,382.45,377.00,354.45,352.05,364.03
2014-03-29 22:06:15.961000,L8,377.43,389.62,,396.17,364.85,357.03,372.48
2014-04-05 22:11:58.702000,L8,317.33,321.37,324.58,327.78,324.93,330.03,320.04
2014-04-21 22:11:42.175000,L8,321.79,327.40,325.88,329.74,327.68,332.00,323.48
2014-04-30 22:05:22.578000,L8,316.47,332.33,332.87,336.69,332.03,334.41,319.14
2014-04-30 22:05:46.536000,L8,317.54,333.48,334.16,337.63,333.42,335.60,320.96
2014-07-26 22:11:43.162000,L8,323.67,334.30,336.40,340.01,339.82,340.51,328.68
2014-08-04 22:05:38.545000,L8,316.61,333.96,334.62,336.95,336.03,334.20,322.54
2014-10-30 22:11:58.859000,L8,317.48,326.55,324.71,327.31,323.24,328.58,319.14
2014-11-08 22:05:52.173000,L8,364.21,357.76,354.42,354.14,347.88,352.64,352.71
2014-11-08 22:06:16.124000,L8,312.67,330.64,326.70,330.27,327.13,330.88,314.88
2014-12-01 22:12:00.318000,L8,332.75,340.54,339.41,336.25,335.60,340.73,335.32
2014-12-26 22:05:43.117000,L8,305.46,328.00,321.21,327.23,327.68,333.06,319.13
2015-01-02 22:11:50.958000,L8,357.81,348.97,340.00,346.30,349.07,346.09,338.00
2015-02-28 22:05:24.487000,L8,325.06,348.68,342.26,350.83,345.77,376.94,337.37
2015-02-28 22:05:48.437000,L8,324.16,347.00,341.13,346.11,343.96,347.18,336.33
2015-03-07 22:11:30.209000,L8,367.81,373.85,369.40,316.90,,,
2015-03-16 22:05:13.611000,L8,312.50,329.66,337.15,330.30,328.08,331.51,317.55
2015-05-03 22:04:48.802000,L8,444.02,365.04,384.24,391.84,375.02,376.01,388.56
2015-05-10 22:10:52.487000,L8,319.67,327.09,322.83,325.23,324.35,329.01,318.43
2015-05-19 22:04:40.718000,L8,321.03,332.09,328.29,330.86,326.61,,
2015-06-20 22:04:57.007000,L8,315.47,328.63,329.49,330.77,330.90,331.72,319.09
2015-06-20 22:05:20.970000,L8,320.01,331.90,331.96,333.60,334.25,333.82,323.53
2015-07-22 22:05:13.606000,L8,311.13,328.84,326.51,331.25,329.02,332.25,312.04
2015-07-22 22:05:37.569000,L8,318.77,335.37,331.95,336.89,335.37,337.38,323.44
2015-07-29 22:11:25.856000,L8,326.04,324.08,325.19,330.86,326.06,331.52,320.61
2015-08-07 22:05:16.273000,L8,315.98,324.79,330.60,328.97,328.05,330.40,316.07
2015-08-07 22:05:40.232000,L8,,314.51,328.50,326.65,325.10,329.03,311.91
2015-08-23 22:05:24.610000,L8,316.36,332.00,327.11,329.61,329.80,332.09,317.78
2015-08-23 22:05:48.569000,L8,307.56,326.90,323.49,325.09,324.28,328.06,307.40
2015-12-20 22:11:57.501000,L8,382.28,376.62,384.59,376.92,347.79,358.94,346.88
2016-02-22 22:11:42.580000,L8,319.22,329.57,324.34,331.94,327.12,331.89,319.86
2016-03-02 22:05:31.567000,L8,,,,307.22,314.21,318.52,310.99
2016-03-02 22:05:55.525000,L8,,,,318.84,321.16,326.71,318.39
2016-03-09 22:11:40.902000,L8,319.96,329.32,325.17,330.91,328.17,332.51,320.12
2016-03-25 22:11:32.353000,L8,,,317.41,322.93,324.09,321.76,312.15
2016-04-03 22:05:16.685000,L8,329.59,346.19,344.23,351.65,344.16,348.50,339.85
2016-04-26 22:11:21.230000,L8,320.52,325.15,326.45,329.58,327.71,332.18,321.31
2016-05-12 22:11:20.683000,L8,330.57,329.80,328.52,333.18,329.08,333.17,321.19
2016-05-21 22:05:14.459000,L8,,322.32,326.77,330.31,326.71,332.81,313.92
2016-05-21 22:05:38.418000,L8,,312.57,325.96,329.13,325.55,332.07,312.47
2016-06-13 22:11:30.674000,L8,329.32,320.89,325.38,330.59,326.92,333.01,322.76
2016-07-15 22:11:46.335000,L8,330.78,327.04,325.96,329.88,325.84,332.01,326.05
2016-07-24 22:06:01.938000,L8,319.66,333.92,332.45,336.04,334.36,336.13,323.92
2016-08-16 22:11:53.694000,L8,320.31,317.79,322.91,325.94,324.95,329.49,316.79
2016-09-10 22:05:51.530000,L8,329.00,340.14,338.01,339.19,334.85,339.41,332.16
2016-09-10 22:06:15.488000,L8,328.93,339.93,337.61,338.14,334.09,339.17,331.99
2016-10-12 22:05:57.250000,L8,,,,,320.06,328.63,321.03
2016-10-12 22:06:21.213000,L8,,,,,,323.46,316.90
2016-10-28 22:05:59.220000,L8,307.13,317.28,319.85,295.92,,,
2016-10-28 22:06:23.178000,L8,308.09,319.53,320.29,300.49,,,
2016-11-04 22:12:09.415000,L8,318.64,328.63,290.43,,,,
2016-11-20 22:12:09.409000,L8,326.47,332.17,326.29,330.12,329.56,336.10,328.55
2016-12-15 22:06:18.115000,L8,,,,314.37,325.80,324.84,305.67
2016-12-22 22:12:03.110000,L8,315.20,319.64,320.29,324.03,322.33,325.35,314.98
2017-01-16 22:05:47.126000,L8,317.20,336.08,330.75,335.51,332.78,339.25,312.75
2017-01-16 22:06:11.085000,L8,313.57,331.34,326.20,331.99,327.67,334.09,292.60
2017-01-23 22:11:55.340000,L8,330.43,338.23,333.13,335.56,324.84,326.82,315.73
2017-03-05 22:05:27.019000,L8,354.45,355.29,340.88,352.78,351.99,351.31,355.03
2017-03-05 22:05:50.977000,L8,353.89,355.32,341.11,353.09,352.14,351.50,355.22
2017-05-08 22:04:59.325000,L8,,,,329.35,324.91,332.76,314.01
2017-05-08 22:05:23.284000,L8,,326.39,302.59,330.61,326.03,333.60,315.62
2017-05-24 22:05:34.407000,L8,319.00,327.76,318.98,332.68,326.09,332.19,317.70
2017-07-11 22:05:26.464000,L8,318.28,329.91,321.86,335.22,329.64,336.10,323.97
2017-07-11 22:05:50.423000,L8,318.32,329.90,322.14,335.09,329.55,336.03,324.32
2017-08-03 22:11:47.949000,L8,332.85,330.02,319.79,336.70,328.29,334.62,328.48
2017-08-19 22:11:53.133000,L8,320.28,326.09,305.22,,,,
2017-08-28 22:05:44.051000,L8,320.52,332.99,320.95,331.99,327.94,333.93,321.04
2017-08-28 22:06:08.010000,L8,,,,327.12,324.10,330.78,314.45
2017-09-04 22:11:55.578000,L8,348.03,338.47,334.42,337.99,,,
2017-12-02 22:05:46.939000,L8,328.25,339.21,330.09,342.80,339.07,342.91,332.40
2017-12-02 22:06:10.894000,L8,327.52,339.03,328.56,342.32,338.54,342.52,331.95
2017-12-18 22:05:49.621000,L8,363.48,352.30,345.31,348.94,352.22,351.32,342.79
2018-01-10 22:11:54.118000,L8,396.55,400.14,392.89,388.82,391.90,392.65,379.30
2018-01-26 22:11:45.215000,L8,315.27,328.65,295.61,,,,
2018-02-04 22:05:29.733000,L8,315.79,331.77,289.75,,,,
2018-03-08 22:05:15.942000,L8,359.55,353.28,348.40,352.42,353.88,353.75,353.15
2018-03-08 22:05:39.901000,L8,350.33,349.08,343.56,348.17,347.05,348.45,343.38
2018-03-31 22:11:15.901000,L8,419.49,361.31,343.25,354.63,353.84,349.34,354.02
2018-04-16 22:11:06.667000,L8,321.91,320.35,308.12,,,,
2018-04-25 22:04:50.953000,L8,366.15,353.29,353.82,350.70,345.33,351.18,347.60
2018-04-25 22:05:14.903000,L8,366.21,353.43,353.73,350.11,345.21,350.47,346.41
2018-05-02 22:10:57.873000,L8,,,,327.96,327.25,328.37,322.64
2018-07-05 22:10:54.795000,L8,328.88,326.12,323.13,332.88,327.92,332.57,324.82
2018-08-31 22:05:11.322000,L8,309.16,326.73,295.60,,,,
2018-08-31 22:05:35.273000,L8,311.45,327.28,299.56,,,,
2018-09-07 22:11:24.397000,L8,326.82,332.44,326.19,331.15,329.13,336.32,330.25
2018-09-16 22:05:15.874000,L8,353.42,355.11,345.30,350.37,354.76,353.19,351.72
2018-09-16 22:05:39.825000,L8,316.96,336.35,322.58,335.13,333.51,336.86,325.42
2018-10-02 22:05:23.291000,L8,335.05,344.69,341.38,344.39,340.88,343.12,336.67
2018-10-02 22:05:47.245000,L8,338.60,347.67,343.60,349.44,343.46,347.35,339.26
2018-10-18 22:05:29.751000,L8,354.59,349.74,342.28,346.90,346.18,350.71,338.03
2018-10-18 22:05:53.709000,L8,354.54,349.69,342.18,346.93,346.16,350.46,337.95
2018-11-03 22:05:33.462000,L8,358.95,347.84,348.52,347.14,349.38,350.31,342.65
2018-11-03 22:05:57.421000,L8,363.31,351.80,357.89,349.71,353.38,355.42,348.52
2018-12-05 22:05:56.093000,L8,,,,330.00,330.62,331.55,319.27
2019-02-07 22:05:47.667000,L8,315.14,334.56,299.44,334.70,333.31,335.81,320.23
2019-02-14 22:11:33.473000,L8,354.48,338.83,338.92,339.99,338.25,343.73,334.45
2019-03-02 22:11:29.304000,L8,329.39,336.19,337.70,337.12,335.19,340.63,333.38
2019-04-12 22:05:06.784000,L8,337.30,339.35,333.31,351.63,342.81,345.57,334.30
2019-04-12 22:05:30.743000,L8,317.26,329.23,321.22,333.38,327.88,333.71,320.46
2019-04-28 22:05:02.570000,L8,,,,330.89,324.17,330.68,320.06
2019-06-15 22:05:27.936000,L8,320.36,327.34,322.57,331.63,326.85,332.18,318.11
2019-06-15 22:05:51.895000,L8,320.32,327.48,322.64,331.79,327.01,332.31,318.11
2019-06-22 22:11:40.996000,L8,335.69,326.33,326.94,335.82,331.29,335.23,331.48
2019-07-08 22:11:44.725000,L8,,,321.80,331.95,326.91,332.33,322.27
2019-07-17 22:05:35.131000,L8,318.36,327.50,324.38,335.28,328.70,332.67,321.35
2019-07-17 22:05:59.094000,L8,,326.54,323.11,333.49,326.52,331.49,318.54
2019-08-09 22:11:55.358000,L8,324.53,317.64,322.56,328.88,323.22,332.44,323.74
2019-11-06 22:06:00.727000,L8,350.53,350.03,344.09,344.97,350.59,346.36,338.74
2019-11-06 22:06:24.678000,L8,348.92,349.51,343.51,344.72,349.87,345.75,337.92
2019-11-22 22:05:57.141000,L8,360.61,353.18,341.52,352.49,352.75,346.36,334.84
2019-11-22 22:06:21.092000,L8,308.88,319.79,,,,,
2020-01-09 22:05:49.761000,L8,321.56,338.42,336.89,337.19,333.32,340.40,328.24
2020-01-09 22:06:13.711000,L8,321.65,338.32,336.59,336.87,333.04,340.23,328.09
2020-01-16 22:11:59.041000,L8,315.47,313.99,289.89,,,,
2020-01-25 22:05:45.614000,L8,367.53,354.86,356.80,350.99,345.87,353.49,357.11
2020-01-25 22:06:09.569000,L8,367.09,353.92,355.61,349.47,346.10,352.88,355.67
2020-02-10 22:05:40.938000,L8,363.14,340.06,359.68,350.19,342.38,351.56,354.89
2020-02-10 22:06:04.888000,L8,360.27,338.13,354.65,346.33,335.88,348.45,347.04
2020-02-26 22:05:36.872000,L8,384.77,383.09,386.81,381.55,381.69,383.50,386.49
2020-03-13 22:05:30.251000,L8,359.70,348.74,344.31,346.69,347.92,351.75,348.06
2020-03-13 22:05:54.202000,L8,358.93,348.32,343.71,345.68,346.67,350.85,345.83
2020-04-21 22:11:21.823000,L8,322.00,328.81,310.34,,,,
2020-05-16 22:05:27.607000,L8,321.76,330.72,326.27,333.41,333.04,334.84,321.50
2020-06-01 22:05:08.645000,L8,,329.55,325.23,333.94,329.26,329.59,312.78
2020-06-01 22:05:32.600000,L8,,328.67,324.28,333.03,328.32,328.37,311.40
2020-06-08 22:11:24.028000,L8,330.66,330.44,330.53,337.15,335.67,336.69,329.98
2020-11-08 22:05:55.364000,L8,,,,324.11,322.42,328.90,316.18
2020-12-01 22:12:09.987000,L8,318.51,322.26,296.33,327.77,323.25,328.20,317.27
2020-12-26 22:05:56.607000,L8,332.69,347.14,337.16,338.62,338.74,341.66,333.01
2020-12-26 22:06:20.557000,L8,329.45,346.08,336.47,338.12,338.42,341.11,332.52
2021-01-11 22:05:50.293000,L8,358.76,357.16,339.78,345.54,343.14,343.44,337.27
2021-01-11 22:06:14.248000,L8,355.73,354.46,338.95,344.00,340.14,342.18,335.85
2021-01-18 22:11:57.463000,L8,,,291.17,328.74,325.29,330.14,324.86
2021-02-03 22:11:56.237000,L8,318.72,333.77,320.49,330.74,325.30,330.93,323.90
2021-02-12 22:05:43.398000,L8,359.48,351.87,341.95,351.23,343.65,346.44,342.96
2021-02-12 22:06:07.348000,L8,360.03,352.29,342.16,351.82,344.07,346.90,344.48
2021-02-19 22:11:51.945000,L8,334.82,344.56,338.08,343.15,344.16,344.65,336.22
2021-03-23 22:11:37.336000,L8,341.10,343.74,340.05,340.33,339.47,344.13,336.95
2021-04-24 22:11:25.382000,L8,327.33,328.19,324.28,329.96,326.22,331.12,324.15
2021-05-19 22:05:16.285000,L8,324.09,328.81,326.50,330.97,327.52,334.28,320.02
2021-05-19 22:05:40.235000,L8,325.11,328.71,325.68,330.38,327.19,333.87,320.26
2021-05-26 22:11:31.065000,L8,325.45,319.31,319.58,326.54,321.33,331.04,319.21
2021-06-20 22:05:29.888000,L8,316.04,327.68,325.57,329.43,320.89,325.94,313.61
2021-06-20 22:05:53.843000,L8,316.35,327.51,325.48,329.04,320.95,325.25,313.49
2021-07-13 22:11:43.513000,L8,,,,327.97,323.04,330.66,318.89
2021-11-06 22:12:48.299000,L9,321.58,327.16,307.94,325.52,325.35,325.48,320.09
2021-11-18 22:12:08.776000,L8,353.32,346.62,341.60,341.25,342.77,343.13,337.24
2021-12-29 22:05:53.312000,L8,,,,330.35,327.50,326.43,309.63
2022-01-21 22:11:59.917000,L8,,,,326.87,323.44,327.72,317.09
2022-01-22 22:05:54.259000,L9,,,,327.59,325.15,329.91,315.41
2022-01-29 22:12:05.530000,L9,327.85,346.93,332.61,337.36,335.09,338.86,332.00
2022-02-14 22:12:01.049000,L9,336.02,346.83,339.81,340.51,339.60,341.80,339.54
2022-02-22 22:11:50.626000,L8,355.63,355.93,344.18,348.20,346.03,349.44,348.04
2022-02-23 22:05:44.132000,L9,314.77,335.74,314.05,334.37,330.37,332.85,320.35
2022-03-27 22:05:58.509000,L9,347.79,352.06,351.76,355.04,348.48,353.86,349.17
2022-05-05 22:11:31.114000,L9,,,,328.58,323.52,329.93,315.98
2022-05-06 22:05:29.729000,L8,,,,331.04,324.40,331.51,315.84
2022-05-21 22:11:19.594000,L9,319.32,318.47,323.43,327.50,320.41,333.42,322.44
2022-05-22 22:05:34.636000,L8,316.55,329.09,326.12,330.15,324.45,335.50,317.62
2022-05-22 22:05:58.595000,L8,317.02,328.65,325.93,328.62,323.59,334.96,317.38
2022-06-07 22:05:43.588000,L8,315.74,327.07,324.11,328.91,323.93,330.08,316.00
2022-06-14 22:11:59.156000,L8,322.52,312.92,321.47,327.10,321.97,332.26,321.54
2022-06-15 22:05:16.001000,L9,317.38,327.85,325.27,331.13,324.69,332.31,319.93
2022-06-15 22:05:39.951000,L9,319.14,328.51,326.41,331.94,325.72,332.86,321.80
2022-06-22 22:11:38.702000,L9,,304.79,297.96,325.18,319.32,329.96,315.64
2022-07-01 22:05:54.433000,L9,,326.94,326.95,334.28,324.07,335.23,320.65
2022-07-08 22:11:39.226000,L9,320.35,311.57,321.24,327.61,322.08,329.27,319.59
2022-07-16 22:12:03.012000,L8,320.72,327.09,328.19,332.95,329.81,334.81,324.17
2022-07-25 22:05:59.697000,L8,,,,322.25,307.59,329.78,309.95
