dates,nzd0316-0000,nzd0316-0001,nzd0316-0002,nzd0316-0003,nzd0316-0004,nzd0316-0006,nzd0316-0007,nzd0316-0008,nzd0316-0009,nzd0316-0010,nzd0316-0011,nzd0316-0012,nzd0316-0014,nzd0316-0015,nzd0316-0016,nzd0316-0017,nzd0316-0018,nzd0316-0019,nzd0316-0020,nzd0316-0021,nzd0316-0022,nzd0316-0023,nzd0316-0024,nzd0316-0025,nzd0316-0026,nzd0316-0028,nzd0316-0029,nzd0316-0030,nzd0316-0031,nzd0316-0032,nzd0316-0033,nzd0316-0034,nzd0316-0035,nzd0316-0036,nzd0316-0037,nzd0316-0038,nzd0316-0039,nzd0316-0041,nzd0316-0042,nzd0316-0043,nzd0316-0044,nzd0316-0045,nzd0316-0046,nzd0316-0005,nzd0316-0013,nzd0316-0027,nzd0316-0040,satname
2005-03-11 21:59:55+00:00,286.875,274.64750000000004,266.46750000000003,268.2425,255.715,252.455,261.175,259.3625,257.12,254.21499999999997,260.525,273.6275,271.645,288.95500000000004,286.42499999999995,284.785,284.185,280.87,282.53000000000003,274.01,283.5525,276.6125,277.8375,267.5375,271.22499999999997,270.085,254.92000000000002,271.13,276.71500000000003,267.14,280.8875,279.315,280.9275,275.07,275.9325,279.77250000000004,277.72,265.8625,267.7425,267.6175,274.6675,273.295,264.36,251.2525,274.09749999999997,272.65,274.215,L5
2005-04-28 22:00:11+00:00,284.1125,270.83500000000004,263.7975,257.1725,254.63500000000002,252.69750000000002,256.81,254.07,248.945,248.515,255.2575,269.1275,273.23333333333335,285.7825,283.78999999999996,282.18,281.3625,276.36249999999995,280.21500000000003,278.68,275.4925,270.33500000000004,270.0575,261.27250000000004,261.1175,264.47,258.4166666666667,267.64,274.345,271.7366666666667,279.97249999999997,275.585,278.8575,271.6625,270.57,272.29,270.995,261.2725,264.785,264.26,273.5725,274.5275,271.3,246.9225,266.52750000000003,265.6225,268.10749999999996,L5
2005-06-15 22:00:34+00:00,280.61199999999997,266.71,260.07000000000005,253.43,251.946,248.68400000000003,253.468,251.746,248.086,247.13000000000002,252.36999999999998,268.13,267.11,276.798,277.52599999999995,276.552,278.56399999999996,271.048,274.784,273.265,269.994,265.558,263.134,256.238,255.88600000000002,255.75,252.3025,260.946,265.988,266.0175,273.952,270.904,273.026,267.61,266.15999999999997,267.01800000000003,263.594,253.85399999999998,258.73,256.81800000000004,271.866,272.234,266.865,241.898,259.616,259.01,263.402,L5
2005-09-19 22:01:08+00:00,271.09,255.89333333333335,251.06000000000003,244.9333333333333,247.65,243.16333333333333,246.79333333333332,248.8833333333333,245.1966666666667,241.92999999999998,248.30999999999997,265.20666666666665,259.40333333333336,258.85999999999996,266.05999999999995,266.31666666666666,272.67,261.1466666666667,262.74666666666667,268.31666666666666,256.99666666666667,255.16666666666666,248.71333333333334,248.96,246.97333333333336,245.76666666666665,249.54333333333332,250.29,248.72333333333333,263.47333333333336,263.3833333333334,265.18,261.56333333333333,262.22999999999996,258.0466666666667,259.75666666666666,253.73666666666668,243.57333333333335,247.46666666666667,245.03,269.33666666666664,267.4033333333333,264.06,233.52,251.20666666666662,247.60333333333332,257.3066666666667,L5
2005-10-05 22:01:05+00:00,269.1175,255.03000000000003,249.78250000000003,245.0975,246.7725,241.47,244.945,247.505,244.52,240.4975,248.63,262.23249999999996,257.1375,257.59,265.8425,265.8,271.3875,261.1225,262.3925,269.5425,256.8875,254.15999999999997,248.495,249.305,246.7975,246.7075,251.04999999999998,250.42000000000002,249.305,263.9825,264.4125,265.155,262.03499999999997,260.575,258.5025,258.8425,255.07,244.0975,246.3525,246.365,267.87,265.865,261.93,234.06,248.52999999999997,247.45,254.46249999999998,L5
2005-11-22 22:01:34+00:00,265.6975,252.13,245.5775,242.1125,244.8,231.765,239.6775,241.1175,241.2425,234.8525,245.215,255.72750000000002,250.185,247.0325,258.24749999999995,261.5675,266.685,257.46000000000004,254.30999999999997,260.96750000000003,249.6325,246.54999999999998,238.54749999999999,241.145,240.29000000000002,236.755,246.01,238.54749999999999,241.23000000000002,258.56,260.78,257.0425,254.08249999999998,252.6825,253.125,250.82250000000002,246.2625,240.555,242.70999999999998,245.0875,271.13,262.68,257.385,231.565,235.3675,237.7425,243.9925,L5
2006-05-17 22:05:09+00:00,275.06000000000006,263.34,260.865,248.885,254.25,240.375,247.12,248.525,247.52499999999998,240.75,248.865,259.18,262.06,260.44,263.12499999999994,271.905,271.735,265.385,262.46,270.03499999999997,261.485,255.19500000000002,246.29,255.37,244.37,247.125,249.555,225.45,250.05,262.21500000000003,268.625,260.78,259.20000000000005,261.55,261.235,259.875,253.31,252.26,253.6,257.36,280.31,272.21500000000003,268.29499999999996,241.31,247.45000000000002,246.815,250.955,L5
2006-08-21 22:06:31+00:00,274.4150000000001,260.735,259.67999999999995,250.28,250.83499999999998,242.305,251.805,257.41,251.96999999999997,248.495,250.0,264.485,264.60499999999996,262.695,260.87999999999994,266.905,270.655,260.965,260.555,274.56499999999994,265.715,262.48,254.5,262.435,252.405,252.64,247.48000000000002,227.61,251.10499999999996,257.695,265.575,264.28999999999996,264.34000000000003,269.425,268.99,269.58500000000004,261.38,256.145,247.91,248.745,260.66499999999996,267.89,261.08,236.33,254.26500000000001,254.82,261.3,L5
2006-09-22 22:06:54+00:00,271.2166666666667,255.17999999999998,253.09333333333333,250.16,248.40666666666667,242.305,252.33333333333334,256.2633333333333,252.17333333333332,245.41,249.04666666666665,262.28333333333336,261.4533333333333,258.81,259.5066666666666,264.8,269.51,260.51666666666665,260.555,274.56499999999994,264.0,261.85333333333335,252.91,255.32000000000002,247.3166666666667,248.14333333333335,245.75666666666666,228.46,250.20666666666662,259.7633333333333,265.575,264.28999999999996,264.34000000000003,267.40000000000003,267.5133333333333,264.75666666666666,256.8566666666666,250.89333333333332,246.92999999999998,246.4,260.32666666666665,266.1566666666667,261.93,237.32333333333335,250.55000000000004,249.0,255.64333333333335,L5
2006-10-24 22:07:14+00:00,270.25250000000005,252.23999999999998,250.97999999999996,247.575,246.33999999999997,240.96333333333334,250.5425,254.9075,250.39999999999998,243.54250000000002,249.255,261.1725,259.9975,257.1725,258.31249999999994,261.3075,266.7125,256.7675,257.54333333333335,269.61999999999995,260.03499999999997,259.875,250.8,254.765,246.4425,246.9,246.52,229.95666666666668,247.46749999999997,259.145,264.19666666666666,263.18666666666667,261.3533333333333,265.56,267.15250000000003,263.4425,258.0925,251.67999999999998,247.67,245.3975,258.9675,263.40999999999997,259.625,236.1525,249.6725,250.0275,255.57750000000001,L5
2007-09-09 22:06:09+00:00,266.83,257.36,248.04,245.8,240.9,234.16,253.84,251.98,252.57,241.92,255.89,271.49,261.9,269.55,265.51,266.6,271.93,259.75,270.49,270.73,269.14,261.8,258.59,256.22,261.51,252.03,248.45,249.32,257.7,261.07,267.6,274.29,266.2,270.9,264.54,268.95,269.67,257.6,246.15,250.99,262.82,263.04,264.38,237.65,256.34,254.35,264.21,L5
2009-02-02 21:58:34+00:00,263.67,251.96,248.79,242.98,249.21,242.04,245.61,251.05,236.94,238.73,243.72,254.83,246.05,241.89,255.55,264.03,268.13,255.7,256.21,264.73,255.61,255.63,238.08,245.96,238.76,230.84,243.79,229.61,238.19,263.84,265.73,263.37,259.92,265.4,255.38,255.34,247.75,243.27,245.2,245.48,268.32,262.53,259.73,235.19,228.66,236.25,245.1,L5
2010-02-21 22:03:56+00:00,,,,,,232.9,233.49,232.06,227.19,229.39,234.71,244.3,,,249.32,256.31,256.46,249.93,245.83,263.86,244.92,238.28,225.8,235.61,225.96,,,,,,,,,,,,,,,,,258.56,256.0,229.34,,223.78,,L5
2010-11-04 22:02:50+00:00,272.21,258.8,257.78,250.14,243.62,243.67,248.95,246.93,242.15,238.27,250.38,260.98,267.77,268.34,267.78,267.22,268.64,255.02,256.48,266.21,255.82,250.34,249.19,246.05,250.65,249.6,250.85,245.47,249.78,259.06,260.52,258.85,261.14,258.21,257.05,262.54,263.02,248.93,,,269.4,264.98,258.9,240.05,261.3,246.19,257.77,L5
2011-01-07 22:02:56+00:00,272.21,258.8,270.565,271.635,264.78499999999997,243.67,248.95,246.93,265.95,262.045,271.07,282.24,284.02,287.78,285.875,267.22,291.13,255.02,256.48,266.21,255.82,250.34,249.19,246.05,250.65,249.6,250.85,245.47,249.78,259.06,260.52,258.85,261.14,258.21,257.05,262.54,263.02,248.93,,,281.855,282.475,286.25,240.05,281.27,246.19,257.77,L5
2011-01-23 22:02:56+00:00,289.92499999999995,273.63,277.24666666666667,273.4766666666667,266.35999999999996,260.44,265.89,266.65999999999997,268.59999999999997,264.0833333333333,272.62666666666667,281.29,288.1233333333333,290.90333333333336,288.0933333333333,280.96500000000003,291.39000000000004,270.96500000000003,274.985,284.45,255.82,250.34,249.19,246.05,267.17,265.92,270.49,245.47,249.78,277.9,260.52,275.82000000000005,261.14,278.14,257.05,282.24,281.735,263.995,280.51,279.51,282.5333333333333,283.47333333333336,288.02666666666664,253.79,284.68666666666667,265.91499999999996,257.77,L5
2011-03-12 22:02:55+00:00,280.17333333333335,264.47666666666663,267.5925,264.49,260.3275,251.07666666666663,256.54,258.68333333333334,260.85249999999996,257.275,264.735,273.685,275.85749999999996,290.90333333333336,277.88,271.14000000000004,282.6075,262.2966666666667,265.36,275.67333333333335,250.865,248.085,242.595,241.99,267.17,251.9366666666667,258.87,233.35,236.775,269.54,258.78999999999996,267.98,255.45999999999998,269.42,254.325,270.7366666666667,281.735,255.50333333333333,258.57,258.085,277.645,276.83000000000004,279.0325,244.20000000000002,284.68666666666667,265.91499999999996,246.755,L5
