dates,satname,nzd0289-0000,nzd0289-0001,nzd0289-0002,nzd0289-0003,nzd0289-0004,nzd0289-0007,nzd0289-0008,nzd0289-0009,nzd0289-0012,nzd0289-0013,nzd0289-0014,nzd0289-0015,nzd0289-0016,nzd0289-0017,nzd0289-0005,nzd0289-0006,nzd0289-0010,nzd0289-0011
2023-06-19 21:59:43.432000,L8,,,,,,,306.72,309.41,341.52,369.00,369.72,365.63,369.57,358.31,,,337.57,350.28
2023-06-27 21:59:38.366000,L9,,,,,,,,,276.85,291.55,294.77,294.46,298.58,327.27,,,,
2023-07-05 21:59:54.923000,L8,,,,,,,,,279.47,288.00,293.96,296.30,304.22,327.66,,,,
2023-07-14 21:53:46.848000,L8,,,,,,,,,276.59,283.47,292.20,293.56,307.97,323.68,,,,
2023-07-29 21:59:55.326000,L9,,,,,,,,285.91,287.05,311.42,327.42,317.86,325.18,330.59,,,300.08,279.21
2023-07-30 21:53:54.420000,L8,,,,,,,,,271.95,288.34,290.27,292.71,297.34,322.98,,,,
2023-08-31 21:54:04.186000,L8,363.61,322.97,,,,,,,279.71,311.32,307.84,299.68,321.42,325.67,,,,
2023-09-07 22:00:13.876000,L8,,,,,,,,,279.42,303.12,299.18,300.44,307.90,326.70,,,,
2023-09-15 22:00:20.114000,L9,,,,,,,,,287.12,303.45,320.27,313.51,299.33,325.68,,,298.91,275.22
2023-09-16 21:54:08.428000,L8,,,,,,,,,280.54,302.00,301.28,301.39,319.66,323.99,,,,
2023-10-09 22:00:24.593000,L8,,,,,,,,,275.26,294.24,295.42,296.69,296.04,323.68,,,,
2023-10-18 21:54:12.973000,L8,,,,,,,,,283.13,302.40,314.42,313.31,321.26,324.24,,,,270.40
2023-11-11 21:54:15.194000,L9,365.82,330.65,321.32,311.18,318.28,,,,283.92,308.35,309.57,316.91,319.68,328.05,272.29,,,270.56
2023-11-26 22:00:29.850000,L8,362.58,325.63,,,,,,,282.44,303.22,305.51,310.67,303.54,327.28,,,,270.74
2023-12-13 21:54:22.355000,L9,,,,,,,,,281.55,304.06,309.25,314.82,317.32,327.06,,,,271.61
2023-12-20 22:00:35.660000,L9,,,,,,,,,278.61,290.18,309.26,301.00,302.01,323.39,,,,
2024-01-06 21:54:09.654000,L8,,,,,,,,,281.18,294.94,309.05,305.55,307.36,323.59,,,,
2024-01-13 22:00:23.000000,L8,,,,,,,,,290.12,309.21,316.67,320.33,320.95,331.45,,,,273.99
2024-02-06 22:00:34.132000,L9,,,,,,,,,267.67,280.16,289.88,288.18,288.75,314.96,,,,
2024-02-07 21:54:10.708000,L8,371.60,338.31,310.41,,,,,,286.54,301.44,311.07,314.43,319.24,325.26,,,,271.20
2024-02-14 22:00:19.314000,L8,,,,,,,,,275.42,281.06,297.49,294.21,295.96,320.22,,,,
2024-02-15 21:54:18.336000,L9,,,,,,,,,285.14,301.64,314.48,308.81,320.78,323.86,,,,
2024-02-23 21:54:07.048000,L8,331.97,,,,,,,,281.40,300.66,308.14,303.21,320.32,325.15,,,,
2024-03-09 22:00:26.085000,L9,370.70,,,,,,,,283.49,301.89,307.86,307.41,317.89,326.58,,,,270.25
2024-03-10 21:53:55.670000,L8,,,,,,,,,268.16,278.68,289.08,286.82,291.84,316.82,,,,
2024-03-17 22:00:02.951000,L8,,,,,,,,,283.69,303.75,302.68,309.06,317.82,327.18,,,,269.24
2024-03-26 21:53:40.766000,L8,,,,,,,,,269.57,287.05,291.17,290.70,293.32,318.01,,,,
2024-04-26 21:59:52.837000,L9,,,,,,,,,279.47,302.75,298.29,301.20,317.65,323.86,,,,
2024-04-27 21:53:28.829000,L8,,,,,,,,,262.42,278.93,286.22,286.26,290.15,316.61,,,,
2024-07-08 21:53:25.696000,L9,,,,,,,,,287.64,304.58,300.93,299.84,353.54,343.92,,,,
2024-08-17 21:53:47.653000,L8,,,,,,,,,278.89,287.03,298.08,296.14,306.36,324.62,,,,
2024-08-24 22:00:00.781000,L8,300.42,266.15,301.27,307.45,313.59,,,,296.05,307.15,304.96,313.68,317.17,331.57,279.53,,,291.86
2024-09-01 22:00:00.338000,L9,362.17,323.32,,,,,,,281.46,299.72,300.47,300.42,307.90,327.33,,,,271.20
2024-09-02 21:53:56.133000,L8,,,,,,,,,262.18,278.34,284.54,285.35,285.35,312.78,,,,
2024-09-25 22:00:07.373000,L8,343.54,312.31,313.91,318.24,327.44,330.20,348.59,358.74,,,,,,,322.61,330.79,,
2024-10-11 22:00:14.962000,L8,,,,,,,,,285.58,301.09,305.07,303.74,307.27,329.96,,,,272.65
2024-10-12 21:54:03.231000,L9,,,,,,,,,300.50,312.42,373.78,368.48,338.41,353.04,,,285.67,318.29
2024-10-19 22:00:22.676000,L9,,,,,,,,,286.81,299.11,310.48,305.84,310.71,331.99,,,,274.93
2024-10-20 21:54:09.288000,L8,,,,,,,,,285.86,298.69,306.85,305.12,307.85,325.73,,,,272.75
2024-11-12 22:00:14.511000,L8,368.18,325.73,306.25,313.37,304.11,,,,291.13,301.96,312.24,309.78,317.17,331.49,,,,276.91
2024-12-06 22:00:23.917000,L9,,,,,,,,,286.72,304.26,306.95,310.78,315.36,351.53,,,,274.57
2024-12-14 22:00:15.605000,L8,374.71,,,,,,,,279.38,296.82,301.53,301.76,304.22,328.48,,,,
2024-12-22 22:00:26.171000,L9,,,,,,,,,,,274.90,283.41,278.53,316.45,,,,
2024-12-23 21:54:07.651000,L8,340.76,281.93,314.41,313.75,315.87,,,,301.82,307.87,314.58,317.97,326.05,352.84,282.21,,300.61,290.65
2025-01-24 21:54:03.936000,L8,353.14,323.54,325.28,334.39,334.68,335.82,318.34,349.70,368.79,322.93,320.74,321.82,362.25,365.57,335.12,337.48,338.84,349.12
2025-02-08 22:00:23.576000,L9,366.72,270.91,295.48,322.00,321.60,,,,282.88,311.40,310.71,317.85,329.60,339.93,323.98,,,276.41
2025-02-24 22:00:21.663000,L9,,,,,,,,,264.15,280.26,285.48,283.15,283.99,313.59,,,,
2025-02-25 21:53:55.074000,L8,292.70,,,,,,,,278.64,298.81,305.22,303.83,309.88,320.39,,,,270.62
2025-03-12 22:00:17.382000,L9,364.68,,,,,,,,272.19,288.37,301.25,302.53,305.61,321.27,,,,
2025-03-13 21:53:52.779000,L8,349.30,,,,,,,,274.61,291.32,305.32,307.37,308.23,323.66,,,,
2025-03-21 21:53:56.134000,L9,,,,,,,,,279.12,303.07,313.68,312.41,349.40,327.30,,,,273.16
2025-04-06 21:53:55.722000,L9,,,,,,,,,272.35,287.24,303.75,307.24,309.50,321.42,,,,
2025-04-13 22:00:07.679000,L9,,,,,,,,,275.34,292.64,301.92,302.05,308.48,321.59,,,,
2025-05-16 21:53:29.263000,L8,,,,,,,,,265.99,279.78,287.66,289.03,293.13,316.66,,,,
2025-08-28 21:54:11.481000,L9,,,,,,,,,277.42,292.60,304.55,302.47,306.94,320.70,,,,
2025-10-07 21:54:20.022000,L8,,,,,,383.79,338.59,324.34,369.96,373.99,372.58,358.52,361.36,355.46,,,370.23,380.24
2025-10-30 22:00:32.746000,L8,,,,,,,,,270.00,279.07,293.28,288.72,287.64,319.13,,,,
2025-11-07 22:00:37.771000,L9,,,,,,,,,287.06,302.39,308.91,308.52,355.49,350.06,,,,277.37
2025-11-16 21:54:25.566000,L9,387.59,355.29,339.04,330.76,330.63,,,,370.05,370.09,369.21,365.23,363.19,356.16,284.23,,271.23,324.18
