dates,nzd0102-0000,nzd0102-0001,nzd0102-0002,nzd0102-0003,nzd0102-0004,nzd0102-0005,nzd0102-0006,satname
2021-07-13 22:11:43+00:00,303.1133333333333,278.97,253.65,,264.36,286.52,268.88,L8
2021-10-17 22:12:14+00:00,305.36,281.8833333333333,253.46,,264.36,286.52,266.4266666666667,L8
2021-11-18 22:12:08+00:00,307.5525,281.94,252.6966666666667,,264.36,286.52,266.4266666666667,L8
2022-02-22 22:11:50+00:00,308.13,284.90999999999997,252.22000000000003,,,,257.82,L8
2022-05-05 22:11:31+00:00,304.095,282.11,251.17,,,,254.12,L9
2023-03-29 22:11:37+00:00,297.21,,,,,,,L8
2023-05-24 22:11:17+00:00,299.885,282.03,,,,,,L9
2023-06-09 22:11:12+00:00,301.7366666666667,265.57,,,,,,L9
2023-07-27 22:11:26+00:00,301.7366666666667,265.57,249.91,,270.93,285.85,268.34,L9
2023-09-13 22:11:53+00:00,316.5425,265.57,249.91,,270.93,285.85,268.34,L9
2023-10-07 22:11:57+00:00,332.72499999999997,270.92333333333335,249.91,,270.93,285.85,265.83,L8
2023-10-15 22:12:03+00:00,333.198,274.385,249.17000000000002,,270.93,285.85,265.15333333333336,L9
2024-02-28 22:11:48+00:00,341.4,283.96999999999997,262.79,,,,263.56000000000006,L8
2024-03-07 22:12:00+00:00,341.4,280.455,262.79,,,,263.56000000000006,L9
2024-04-16 22:11:19+00:00,342.145,279.87666666666667,277.15,,,,266.35,L8
2024-05-02 22:11:08+00:00,350.74333333333334,278.765,262.21000000000004,,,,266.35,L8
2024-05-10 22:11:24+00:00,352.1975,280.088,256.3566666666667,,,,265.795,L9
2024-05-18 22:10:55+00:00,353.974,280.18833333333333,256.3566666666667,,,,264.47,L8
2024-06-27 22:10:53+00:00,345.7583333333334,280.4342857142857,256.3566666666667,,,,264.47,L9
2024-08-06 22:11:21+00:00,339.8985714285714,280.16875,256.3566666666667,,,,264.47,L8
2024-08-22 22:11:34+00:00,335.4425,278.6677777777778,256.3566666666667,,,,264.47,L8
2024-11-18 22:11:59+00:00,305.44,270.735,,,,,,L9
2024-12-04 22:12:00+00:00,306.796,272.202,250.74,,,,,L9
2024-12-28 22:11:50+00:00,307.325,267.19,250.74,,,,266.95,L8
2025-01-29 22:11:52+00:00,307.325,270.065,249.02000000000004,,,,268.48,L8
2025-05-21 22:11:16+00:00,312.22,273.6025,249.02000000000004,,,,266.6933333333333,L8
2025-05-29 22:11:15+00:00,315.155,277.104,250.19000000000003,,272.29,289.4,269.08,L9
2025-06-06 22:11:18+00:00,307.345,276.8625,249.91500000000002,,272.29,289.4,269.08,L8
2025-10-04 22:12:06+00:00,310.9533333333333,284.75,251.73000000000002,,271.33500000000004,289.41999999999996,271.28,L9
2025-11-05 22:12:10+00:00,310.0775,283.2625,251.73000000000002,,271.33500000000004,289.41999999999996,266.78499999999997,L9
