dates,satname,nzd0396-0000,nzd0396-0001,nzd0396-0002,nzd0396-0003,nzd0396-0004,nzd0396-0005,nzd0396-0006,nzd0396-0007,nzd0396-0008,nzd0396-0009,nzd0396-0010,nzd0396-0011
2024-02-29 22:07:23.348000,L9,293.86,273.94,262.62,248.33,250.83,,,,,,,
2024-02-29 22:07:47.311000,L9,289.54,271.26,258.75,246.94,,,,,,,,
2024-05-11 22:06:27.762000,L8,276.84,273.85,253.68,265.60,,,,,,,,
2024-07-06 22:06:56.889000,L9,,,,,,,,,,,336.32,323.60
2024-08-23 22:07:23.350000,L9,,,,,,,,,,,336.90,324.45
2024-08-31 22:07:03.291000,L8,296.15,275.89,266.22,261.19,,,,,,,338.79,326.76
2024-09-24 22:07:01.359000,L9,294.06,269.69,251.93,247.83,,,,,,,335.05,323.15
2024-10-10 22:07:10.262000,L9,292.60,272.49,254.98,251.22,,,,,,334.78,334.32,333.29
2024-10-10 22:07:34.230000,L9,295.72,274.48,261.17,254.55,,,,,,335.70,307.95,335.14
2024-10-18 22:07:18.673000,L8,299.99,273.78,265.28,258.37,,,,,,,338.28,333.33
2024-10-18 22:07:42.636000,L8,295.73,271.00,257.26,254.67,,,,,,,337.53,331.72
2024-11-03 22:07:36.412000,L8,298.93,279.40,270.56,257.64,,,,,,,331.50,336.53
2024-11-11 22:07:15.564000,L9,298.80,274.06,267.55,255.62,,,,,,,335.69,336.27
2024-11-11 22:07:39.523000,L9,294.55,268.85,255.48,248.96,,,,,,,334.54,334.88
2024-12-13 22:07:21.847000,L9,327.47,326.24,291.42,262.18,284.86,345.73,344.19,264.86,277.57,,358.55,365.19
2024-12-21 22:07:40.724000,L8,293.21,271.59,265.13,246.03,,,,,,,,337.60
2025-01-06 22:07:18.443000,L8,290.40,270.01,267.20,248.47,,,,,,,,
2025-01-22 22:07:13.469000,L8,323.02,321.91,286.44,269.19,268.18,265.77,269.74,265.61,270.14,337.86,337.79,339.85
2025-01-22 22:07:37.432000,L8,291.74,270.28,267.08,252.99,,,,,,,,
2025-02-07 22:07:17.137000,L8,294.99,277.66,271.04,253.52,252.34,,,,,,324.49,332.14
2025-02-23 22:07:31.324000,L8,297.48,276.52,271.59,262.07,250.00,,,,,,332.12,335.85
2025-04-12 22:06:48.304000,L8,290.15,278.27,278.00,273.31,258.19,,,,,324.82,334.62,329.19
2025-04-12 22:07:12.262000,L8,,,,,,,,,,,323.26,325.13
2025-05-22 22:07:07.693000,L9,,,,,,,,,,,335.55,269.26
2025-07-25 22:07:06.294000,L9,280.88,276.52,268.61,274.97,267.72,,,,,,338.96,327.68
2025-08-02 22:07:09.825000,L8,,,,,,,,258.95,270.27,251.63,279.25,319.82
2025-08-26 22:07:21.236000,L9,289.09,280.26,266.57,273.60,265.81,,,,,,334.09,328.58
2025-08-26 22:07:45.199000,L9,301.17,284.26,270.14,276.10,269.15,,,,,334.77,339.98,331.26
2025-09-11 22:07:51.215000,L9,300.32,281.93,273.72,275.75,272.06,,,,,,336.82,331.70
2025-09-19 22:07:27.204000,L8,293.77,276.80,273.31,274.72,270.51,,,,,,304.89,329.07
2025-09-19 22:07:51.167000,L8,297.57,278.00,275.51,276.09,271.82,259.29,,,,,341.00,330.08
2025-10-05 22:07:28.631000,L8,,,,,,,,,,,328.05,321.90
2025-10-05 22:07:52.590000,L8,297.18,278.37,277.78,275.51,274.54,,,,,,338.59,334.36
2025-10-21 22:07:51.194000,L8,,,,,366.27,368.38,371.95,360.82,348.18,373.33,,
2025-10-29 22:07:29.182000,L9,306.87,281.95,279.81,273.10,272.51,,,,,,295.49,337.46
2025-10-29 22:07:53.149000,L9,298.20,276.08,273.55,268.52,255.40,,,,,,333.22,335.37
2025-11-06 22:07:31.775000,L8,313.25,307.03,283.37,277.49,278.39,259.12,258.26,260.34,267.75,337.52,343.01,339.04
2025-11-06 22:07:55.742000,L8,336.56,326.65,298.77,289.59,291.93,266.78,277.06,269.68,281.24,364.58,350.07,347.11
