dates,satname,nzd0094-0000,nzd0094-0001,nzd0094-0002,nzd0094-0003,nzd0094-0004,nzd0094-0005,nzd0094-0006,nzd0094-0007,nzd0094-0008,nzd0094-0009,nzd0094-0010,nzd0094-0011,nzd0094-0012,nzd0094-0013,nzd0094-0014,nzd0094-0015,nzd0094-0016,nzd0094-0017,nzd0094-0018,nzd0094-0019,nzd0094-0020,nzd0094-0021,nzd0094-0022,nzd0094-0023,nzd0094-0024,nzd0094-0025,nzd0094-0026,nzd0094-0027
2023-03-29 22:11:37.049000,L8,224.87,268.04,286.11,301.89,311.99,324.85,323.91,326.86,325.26,327.35,333.06,338.41,350.03,338.50,336.82,332.61,335.57,341.22,347.50,354.81,349.51,346.90,347.54,345.56,345.35,340.09,335.05,332.18
2023-05-16 22:11:04.371000,L8,224.00,270.19,287.08,300.56,316.23,323.89,324.13,325.96,325.62,325.82,333.95,340.94,351.45,341.34,337.90,334.06,337.26,344.12,348.24,358.18,353.30,351.62,352.69,349.73,358.15,352.36,372.06,
2023-06-01 22:11:07.279000,L8,229.72,273.11,285.01,298.39,312.78,328.61,329.08,331.10,334.62,336.41,341.30,348.28,355.80,345.75,341.57,337.51,340.03,347.24,352.16,361.08,354.14,353.53,353.52,350.15,348.34,347.37,338.92,333.32
2023-06-09 22:11:12.914000,L9,,262.20,285.37,298.74,314.78,281.19,,297.24,327.80,327.31,335.20,342.61,324.95,292.13,295.89,281.46,335.55,338.69,347.19,355.19,350.40,348.92,346.53,344.85,342.83,338.36,329.83,328.74
2023-06-17 22:11:17.056000,L8,,,,,,,,,,,331.91,338.45,336.27,332.95,332.40,327.00,329.11,334.62,341.87,349.54,340.72,318.01,281.60,339.75,339.96,333.97,325.84,327.19
2023-07-11 22:11:24.365000,L9,236.21,275.43,289.39,305.79,320.07,328.76,329.72,330.78,333.00,332.37,338.81,345.33,354.92,343.15,341.53,338.41,339.74,348.89,353.23,361.33,356.77,354.23,354.13,350.56,350.50,345.57,339.30,334.97
2023-07-27 22:11:26.959000,L9,240.02,281.60,295.27,310.87,324.73,334.96,331.77,337.21,337.71,338.94,346.62,353.21,359.79,348.83,345.15,342.32,344.27,352.89,357.14,366.28,363.58,358.51,358.34,354.08,359.14,386.25,379.85,369.81
2023-08-20 22:11:47.546000,L8,,,,301.11,314.58,322.97,,327.01,328.05,328.43,333.17,,,,,,,,,,344.33,344.36,278.51,343.22,349.78,342.02,334.85,330.54
2023-08-28 22:11:44.258000,L9,229.91,273.88,289.46,303.82,317.70,327.52,328.12,328.82,332.08,332.24,337.31,345.05,354.71,343.07,340.37,336.33,338.62,345.45,349.87,359.76,353.64,352.58,352.03,348.66,347.50,342.18,335.76,334.38
2023-09-13 22:11:53.459000,L9,227.02,272.76,288.58,304.03,317.28,323.79,328.09,329.76,332.41,331.15,337.44,344.91,352.58,341.46,341.25,338.25,339.59,348.11,358.77,363.20,343.41,304.91,294.88,,,,,407.20
2023-10-15 22:12:03.081000,L9,305.11,343.83,292.95,313.30,326.36,334.19,332.67,336.39,337.86,339.79,368.72,,,,,,,,,,,,,380.51,382.21,341.68,332.44,329.95
2023-11-08 22:11:57.030000,L8,239.95,278.89,289.30,300.88,314.65,322.26,322.46,326.68,331.21,331.25,336.37,342.96,351.29,339.89,338.56,334.43,336.64,343.29,350.20,362.13,354.88,352.62,352.90,393.36,,357.31,333.06,331.82
2023-11-24 22:12:03.999000,L8,,260.84,285.79,293.08,315.74,332.90,269.69,328.68,337.67,336.05,337.75,347.30,346.88,338.93,339.75,360.92,356.11,349.99,349.03,360.94,346.89,346.80,287.06,343.19,348.81,342.33,330.17,328.07
2024-01-11 22:11:56.446000,L8,229.37,269.35,289.31,299.97,314.76,325.67,323.37,326.65,324.37,329.34,333.17,340.90,306.55,273.30,284.75,262.87,335.81,341.45,349.49,356.45,351.96,349.09,350.96,346.33,345.81,340.98,335.16,332.49
2024-02-04 22:12:07.739000,L9,228.28,273.41,289.22,304.52,316.66,326.51,327.22,329.32,331.54,331.78,336.09,341.50,352.43,339.28,338.31,335.24,338.00,342.46,350.94,358.45,352.55,350.35,352.68,347.63,345.72,341.38,334.88,331.45
2024-02-28 22:11:48.245000,L8,,,,,,,,,,325.44,331.66,336.06,318.34,285.29,290.48,293.30,270.52,340.14,347.59,355.28,348.89,346.94,350.30,343.90,342.22,339.91,331.96,326.67
2024-03-07 22:12:00.069000,L9,230.21,271.62,289.33,299.54,264.14,286.80,306.91,,,,334.00,339.00,352.27,316.72,274.54,330.87,330.20,345.10,350.68,358.39,366.04,368.23,,,,360.67,337.74,330.23
2024-03-15 22:11:37.973000,L8,250.42,282.84,297.99,310.11,321.73,333.32,329.36,331.63,333.54,338.80,341.60,348.67,357.57,344.89,343.92,338.74,343.50,349.46,355.71,363.02,359.25,355.66,358.84,352.69,351.04,346.02,344.13,334.58
2024-04-16 22:11:19.307000,L8,234.00,278.23,292.09,302.29,319.68,330.42,330.17,334.40,337.89,310.33,,,,388.07,344.54,340.29,332.61,334.69,354.82,363.10,354.32,354.53,356.01,347.24,340.61,,,
2024-05-02 22:11:08.519000,L8,231.60,279.55,293.94,306.61,321.72,331.35,330.04,331.45,333.70,337.95,340.60,346.73,356.09,342.33,342.00,338.06,340.65,348.14,353.86,360.87,354.89,354.40,356.71,351.23,347.75,343.78,338.97,332.49
2024-05-10 22:11:24.784000,L9,,264.20,288.98,302.58,316.38,324.47,326.09,328.23,297.53,331.74,335.40,342.58,307.81,285.49,284.58,272.22,336.08,343.06,350.89,355.34,350.59,351.41,350.80,349.56,345.18,340.50,333.16,331.20
2024-05-26 22:11:12.218000,L9,233.54,275.05,290.47,304.88,318.12,328.21,331.09,329.50,332.99,334.17,337.45,346.06,354.61,343.22,339.38,337.17,338.18,347.74,351.24,360.38,352.42,353.12,352.41,349.95,346.61,342.61,337.34,371.17
2024-06-11 22:11:06.286000,L9,,,,,,,,,,,,,,,332.10,330.95,333.75,342.26,345.01,353.14,347.62,346.53,281.73,333.97,340.34,332.64,330.98,327.23
2024-06-27 22:10:53.037000,L9,241.72,284.91,300.28,314.20,325.18,334.38,332.55,334.31,334.61,338.24,343.66,348.40,357.76,344.97,343.99,338.68,373.67,369.11,375.97,379.93,379.56,372.51,356.89,353.58,349.74,350.31,367.51,374.25
2024-08-06 22:11:21.454000,L8,237.24,276.49,291.96,306.39,318.20,328.12,330.34,331.47,333.62,332.30,338.76,343.03,354.87,339.53,342.24,338.66,341.15,349.13,354.63,364.23,356.49,353.48,355.27,349.95,349.28,371.61,341.34,349.75
2024-08-22 22:11:34.534000,L8,,259.96,285.27,298.00,310.55,,,,328.92,326.65,333.39,328.53,,333.90,336.01,331.94,334.76,340.60,348.38,354.35,351.60,346.79,349.72,341.38,343.69,339.36,332.85,331.43
2024-09-07 22:11:43.073000,L8,231.94,269.25,289.63,303.52,315.01,326.17,327.55,327.59,330.12,330.08,335.84,343.95,309.96,278.87,285.04,263.59,339.00,345.19,349.55,359.60,353.73,352.45,352.98,347.87,346.30,343.54,338.43,334.08
2024-11-18 22:11:59.014000,L9,,,,,,,,,327.12,324.97,331.85,339.84,322.56,290.29,295.87,293.70,269.20,347.15,351.62,362.59,356.35,350.25,354.89,348.54,364.58,348.64,344.05,341.23
2024-12-04 22:12:00.480000,L9,228.81,270.11,290.53,303.12,316.58,300.75,303.88,293.19,326.96,330.32,335.45,343.78,316.77,279.28,286.73,266.63,337.88,343.74,350.01,358.90,353.53,351.57,352.20,347.30,347.67,343.13,338.20,332.79
2024-12-28 22:11:50.695000,L8,226.37,273.20,290.53,301.87,315.73,324.33,321.30,327.01,326.74,329.65,334.77,339.91,350.55,337.43,337.20,332.82,335.37,339.99,349.15,354.98,351.26,347.94,350.47,344.85,343.89,388.19,375.09,392.41
2025-01-05 22:11:55.058000,L9,,,,,,,,,324.68,325.54,329.75,337.82,341.77,335.49,331.07,,327.79,339.03,345.85,354.15,350.64,345.26,349.87,339.36,328.18,,328.74,348.09
2025-01-29 22:11:52.495000,L8,228.13,269.29,292.41,303.50,315.77,322.94,324.99,327.07,327.77,329.85,333.54,340.34,348.94,338.84,336.00,334.05,335.43,344.30,350.70,357.42,352.01,350.49,351.92,348.41,346.00,340.90,334.39,332.73
2025-02-06 22:11:55.429000,L9,229.02,274.03,291.59,304.12,315.87,324.22,325.87,328.46,330.88,330.21,335.27,339.92,350.92,338.47,338.14,334.58,337.84,342.51,351.01,358.19,352.87,350.69,352.94,346.61,345.87,340.85,333.17,330.31
2025-03-10 22:11:52.276000,L9,229.44,276.69,295.93,306.38,319.45,326.95,329.88,330.21,331.96,335.56,337.40,344.85,353.54,342.53,340.13,335.45,339.35,345.10,353.66,365.18,354.14,354.21,357.80,353.24,348.16,342.75,341.55,367.15
2025-03-26 22:11:41.456000,L9,229.25,279.36,293.06,306.95,319.19,327.52,328.18,331.01,332.09,335.36,338.09,342.76,353.88,340.20,340.68,335.33,340.04,342.63,351.57,358.39,353.33,352.29,354.04,347.93,346.22,384.75,377.75,410.54
2025-04-27 22:11:32.816000,L9,,,,,,,,,,,,,,,,326.84,327.47,334.76,344.05,349.66,348.94,345.97,286.51,340.21,343.08,340.78,330.07,327.97
2025-05-13 22:11:22.590000,L9,,273.56,291.23,300.86,315.67,242.66,327.79,327.91,297.32,324.04,334.59,339.58,306.73,281.37,283.83,270.72,334.44,343.70,350.10,354.23,351.53,347.39,349.64,346.14,344.74,342.67,338.99,332.50
2025-05-21 22:11:16.046000,L8,230.16,277.44,294.52,306.56,318.21,325.96,330.93,330.81,330.25,331.93,336.11,341.24,352.12,340.39,338.07,334.45,334.90,345.66,350.26,356.92,353.99,350.49,351.67,348.75,346.83,342.34,335.05,332.84
2025-06-06 22:11:18.842000,L8,,258.74,283.26,297.61,312.11,303.62,311.95,295.74,323.90,297.35,268.27,338.70,317.19,286.45,284.20,271.87,330.08,339.75,346.49,352.47,350.08,350.96,353.72,352.77,348.20,343.87,370.78,
2025-06-30 22:11:31.747000,L9,,262.78,288.77,299.66,314.26,,,,323.56,326.55,334.48,338.51,314.13,284.66,289.15,290.49,259.47,342.93,348.94,354.67,352.28,346.88,330.47,345.54,343.65,341.01,333.89,331.31
2025-07-16 22:11:36.965000,L9,,,,,,,,,,316.03,336.12,342.79,348.10,,333.59,335.19,339.13,347.06,353.78,361.62,356.93,353.65,355.05,351.46,350.23,342.68,335.58,335.48
2025-08-01 22:11:42.925000,L9,226.57,274.99,294.80,305.68,317.52,323.93,328.03,332.43,330.73,332.49,337.64,342.79,352.13,340.72,340.38,334.89,336.89,344.08,353.58,358.27,354.90,350.28,351.20,348.99,347.12,340.34,333.48,332.22
2025-08-09 22:11:49.526000,L8,236.31,275.63,293.59,307.13,317.72,327.12,329.37,330.08,330.99,331.98,340.40,346.20,353.46,342.71,340.69,335.98,338.17,347.88,351.51,361.42,355.00,352.88,353.44,349.58,347.93,344.94,338.99,369.07
2025-08-17 22:11:54.672000,L9,,,,,,,,,,,,,,,327.98,329.88,328.49,338.71,345.84,348.35,350.04,350.29,280.29,343.22,345.50,340.60,331.77,329.82
2025-09-02 22:11:59.494000,L9,,,,,,,315.70,333.17,330.58,333.77,341.41,347.61,352.81,343.56,341.73,337.66,339.15,348.89,352.76,360.91,358.31,354.82,355.30,349.59,350.21,344.12,340.72,383.62
2025-10-04 22:12:06.102000,L9,246.92,287.83,307.90,315.79,327.00,335.79,338.60,342.90,341.47,342.47,350.72,358.73,366.59,353.56,352.63,345.08,352.11,357.01,367.32,377.21,374.92,366.25,375.84,364.12,364.16,359.31,356.58,362.39
2025-11-05 22:12:10.440000,L9,236.39,278.80,294.91,310.41,319.20,329.77,329.62,330.04,331.67,333.41,340.51,344.80,355.73,342.21,342.87,336.11,340.14,346.79,352.85,364.06,356.30,352.96,356.69,351.35,348.87,347.11,368.62,371.73
2025-11-13 22:12:04.594000,L8,239.76,282.83,296.92,314.04,324.94,329.54,330.59,332.56,334.09,333.65,339.61,343.57,351.71,340.07,340.37,334.66,338.97,347.55,358.77,371.53,364.60,356.82,360.25,356.19,354.68,346.67,337.02,335.39
