dates,nzd0001-0000,nzd0001-0001,nzd0001-0002,nzd0001-0003,nzd0001-0004,nzd0001-0005,nzd0001-0006,nzd0001-0010,nzd0001-0011,nzd0001-0012,nzd0001-0013,nzd0001-0014,nzd0001-0015,nzd0001-0016,nzd0001-0022,nzd0001-0023,nzd0001-0024,nzd0001-0007,nzd0001-0008,nzd0001-0009,nzd0001-0017,nzd0001-0018,nzd0001-0019,nzd0001-0020,nzd0001-0021,nzd0001-0025,nzd0001-0026,nzd0001-0027,nzd0001-0028,nzd0001-0029,nzd0001-0030,nzd0001-0031,nzd0001-0032,satname
2024-01-10 22:17:52.010,301.21,262.49,265.7275,271.515,282.3666666666667,303.86777777777775,324.01666666666665,287.53444444444443,257.3985714285714,290.6375,310.4088888888889,295.73833333333334,314.15,311.29,269.36125,265.9325,278.978,333.9422222222222,305.22125000000005,315.28666666666663,307.735,311.6,303.84,304.2,282.34125,273.8155555555556,268.9577777777778,286.581,282.511,286.84499999999997,280.225,281.97888888888883,277.58125,L9
2024-01-18 22:17:42.241,301.21,262.49,265.7275,271.515,283.7966666666667,303.6388888888889,323.52555555555557,287.2111111111111,257.04285714285714,286.7444444444444,310.3522222222222,306.752,314.15,311.29,267.87624999999997,264.10625,278.086,334.4344444444444,305.35249999999996,314.57222222222225,307.735,311.6,303.84,304.2,285.8071428571428,272.8566666666667,268.88444444444445,285.938,282.41700000000003,286.894,280.19300000000004,283.27555555555557,277.73625,L8
2024-02-11 22:17:53.113,301.21,260.87399999999997,265.802,272.022,284.11600000000004,303.918,324.293,287.555,257.04285714285714,284.90299999999996,309.892,306.35333333333335,314.15,311.29,268.7522222222222,264.5522222222222,277.5090909090909,335.618,307.8433333333333,315.517,303.24333333333334,310.76,299.98,306.23,288.9875,272.572,269.432,285.3309090909091,282.41700000000003,287.8345454545455,281.6709090909091,284.103,277.73625,L9
2024-02-19 22:17:39.652,301.21,259.65333333333336,265.77000000000004,272.3233333333333,283.6027272727273,303.72636363636366,324.4518181818182,286.8809090909091,257.0825,283.1981818181818,309.37545454545455,305.68142857142857,314.15,311.29,268.089,263.685,275.0058333333333,335.80636363636364,308.851,315.97727272727275,303.24333333333334,310.76,299.98,306.23,285.72333333333336,275.5963636363636,269.432,285.3309090909091,282.41700000000003,287.8345454545455,284.2441666666667,284.103,277.73625,L8
2024-03-30 22:17:36.478,301.21,259.972,264.61800000000005,271.298,282.421,303.361,323.541,287.66499999999996,252.7871428571429,279.579,309.227,310.40000000000003,314.15,311.29,264.81,258.65777777777777,271.23636363636365,336.769,311.45666666666665,317.201,303.24333333333334,310.76,299.98,312.06500000000005,282.28875,271.99399999999997,266.2766666666667,284.71999999999997,279.9911111111111,286.856,283.8645454545454,283.41125,270.5314285714286,L9
2024-04-07 22:17:11.830,301.21,258.385,263.83166666666665,271.365,282.01363636363635,302.77454545454543,323.40363636363634,286.54272727272723,252.675,277.7236363636364,308.44818181818187,308.15857142857146,314.15,311.29,264.61199999999997,258.812,271.02583333333337,335.03636363636366,311.45666666666665,317.0781818181818,303.24333333333334,310.76,299.98,312.06500000000005,281.1244444444444,271.5454545454545,265.74300000000005,283.6609090909091,279.59499999999997,286.3481818181818,283.3833333333333,283.24777777777774,272.3975,L8
2024-04-15 22:17:28.257,301.21,253.62571428571428,264.18571428571425,271.38571428571424,281.2427272727273,302.77818181818185,323.2309090909091,286.50363636363636,252.22375,279.006,308.69545454545454,307.9175,306.41499999999996,311.29,264.437,258.491,270.575,334.81636363636363,313.93111111111114,317.3054545454545,303.24333333333334,310.76,299.98,312.06500000000005,283.82666666666665,271.3027272727273,264.88800000000003,284.02727272727276,279.866,286.3818181818182,283.12583333333333,284.54555555555555,273.9675,L9
2024-04-23 22:17:03.194,252.035,253.62571428571428,264.18571428571425,271.38571428571424,281.0172727272727,302.5163636363636,322.29636363636365,287.90363636363634,253.26500000000001,278.713,308.59272727272725,306.99857142857144,306.41499999999996,311.29,266.342,261.081,270.3541666666667,334.73909090909086,316.39875,316.36727272727273,303.24333333333334,310.76,299.98,312.06500000000005,282.2944444444444,270.8009090909091,264.52,283.83272727272725,279.907,286.4981818181818,283.23333333333335,286.61888888888893,271.92499999999995,L8
2024-05-09 22:16:51.826,202.86,247.29999999999998,264.1385714285714,271.8757142857143,280.62636363636364,302.0972727272727,322.21909090909094,287.21818181818185,253.04444444444445,274.771,307.6272727272727,305.23,306.41499999999996,311.29,266.934,261.04200000000003,270.97833333333335,334.69545454545454,316.5875,315.83454545454543,303.24333333333334,310.76,299.98,312.06500000000005,282.1588888888889,272.1618181818182,264.56399999999996,283.23636363636365,280.50300000000004,284.5981818181818,283.62416666666667,286.024,273.4577777777778,L8
2024-06-18 22:16:43.968,202.86,246.31666666666663,264.13166666666666,272.40333333333336,279.90444444444444,301.4288888888889,321.4177777777778,277.2888888888889,253.26875,261.38125,302.81333333333333,300.8516666666667,298.68,,264.44,256.738,258.317,334.4211111111111,315.1028571428571,316.4611111111111,294.26,309.92,296.12,310.29,270.6625,265.89444444444445,257.5777777777778,269.97777777777776,268.755,282.5325,278.826,280.03428571428566,270.22714285714284,L9
2024-06-26 22:16:52.651,202.86,246.31666666666663,264.13166666666666,272.40333333333336,280.477,301.639,321.544,278.21,253.26875,265.53111111111116,302.909,299.8885714285715,298.68,,265.4818181818182,258.1436363636364,260.6518181818182,334.798,316.72625,316.881,294.26,309.92,296.12,310.29,270.0077777777778,266.332,258.427,270.373,269.87111111111113,282.4277777777778,278.5345454545455,279.7825,271.10749999999996,L8
2024-07-12 22:17:00.992,202.86,246.31666666666663,264.13166666666666,272.40333333333336,280.13800000000003,301.554,321.327,277.929,252.5325,265.02888888888884,302.40700000000004,299.1575,298.68,,266.31636363636363,258.95000000000005,261.4318181818182,334.71099999999996,321.12375000000003,316.459,294.26,309.92,296.12,310.29,270.954,266.851,257.916,270.025,269.4944444444444,282.0911111111111,278.6045454545455,279.28125,272.0125,L8
2024-08-05 22:17:06.640,202.86,246.31666666666663,264.13166666666666,272.40333333333336,278.18,301.562,321.649,277.773,252.7225,264.74555555555554,302.21799999999996,293.0288888888889,298.68,,267.1654545454545,259.39,261.5327272727273,334.547,321.365,316.87399999999997,294.26,309.92,296.12,310.29,269.5181818181818,267.178,257.645,269.64,268.95000000000005,281.24,278.54272727272723,277.71625,271.56125000000003,L9
2024-08-21 22:17:19.711,202.86,242.48499999999999,263.27,271.635,276.2266666666667,301.04555555555555,319.8111111111111,275.21666666666664,252.01000000000002,263.6325,301.2944444444445,284.785,298.68,,267.1,259.451,263.83500000000004,332.22111111111116,315.82714285714286,314.24111111111114,,,,,265.656,261.97222222222223,255.93999999999997,268.472,268.521,277.09000000000003,271.73199999999997,271.9375,268.6044444444444,L9
2024-08-29 22:17:21.978,202.86,242.48499999999999,263.27,271.635,275.56399999999996,301.245,319.854,275.337,252.72,263.39,301.357,280.9511111111111,298.68,,267.3972727272727,259.64363636363635,265.57909090909095,332.508,313.88625,314.181,,,,,265.5345454545455,262.302,256.0972727272727,268.3554545454545,267.21181818181816,273.923,269.6063636363636,267.07666666666665,265.22400000000005,L8
2024-09-22 22:17:21.161,202.86,242.48499999999999,263.27,271.635,274.6645454545455,301.12545454545455,320.0863636363636,275.74636363636364,253.10399999999998,262.834,301.35,277.31800000000004,298.68,,267.46,260.1141666666667,267.38416666666666,331.72818181818184,311.05444444444447,314.11999999999995,,,,,265.12833333333333,262.24363636363637,256.1616666666667,268.6666666666667,267.40749999999997,274.28,269.67249999999996,266.31,264.3272727272727,L9
2024-11-01 22:17:31.195,,241.77,262.75,270.78,272.78375,301.58875,320.2075,275.49875000000003,252.93714285714287,268.40250000000003,301.1975,266.70428571428573,,,270.1322222222222,261.41999999999996,270.31222222222226,332.47875,305.11125,313.42125,,,,,264.5022222222222,266.4275,256.62111111111113,268.5122222222222,266.8588888888889,273.025,267.93888888888887,262.28000000000003,262.24875,L8
2024-11-09 22:17:39.946,216.13,254.03,258.62,267.62,275.225,301.68625000000003,320.97249999999997,277.98125,257.00857142857143,271.03125,300.15749999999997,261.9957142857143,,,270.75888888888886,263.19555555555553,271.7555555555556,332.72625,304.7275,314.295,,,,,269.1711111111111,268.39,261.8622222222222,270.3066666666666,269.38666666666666,273.84125,267.5711111111111,261.8675,262.47625,L9
2024-11-17 22:17:38.841,216.13,257.525,264.47,271.68,276.31888888888886,302.14000000000004,321.63444444444445,278.99888888888887,257.5,270.50666666666666,300.75888888888886,266.34875,,,272.39399999999995,265.498,273.047,333.45,307.3833333333333,315.2388888888889,,,,,271.687,269.3644444444445,263.07399999999996,271.375,270.66299999999995,275.1588888888889,268.769,264.5288888888889,264.8155555555556,L8
2024-11-25 22:17:51.900,216.13,257.525,264.47,271.68,276.89700000000005,302.275,322.001,279.01899999999995,257.49555555555554,269.681,300.988,264.64444444444445,,,271.74818181818176,265.2081818181818,272.3763636363637,333.625,306.09000000000003,315.42600000000004,,,,,271.1281818181819,268.582,262.7918181818182,271.56636363636363,271.07272727272726,275.91700000000003,269.34727272727275,265.419,264.336,L9
2024-12-03 22:17:45.212,216.13,256.97999999999996,265.49,273.54,277.6036363636364,302.60181818181815,322.46181818181816,279.4763636363636,257.727,269.4690909090909,301.22545454545457,264.207,,,271.87083333333334,265.07166666666666,271.71,333.8363636363636,305.4481818181818,315.8181818181818,,,,,270.92333333333335,268.18,262.86833333333334,271.90916666666664,271.67249999999996,276.7236363636364,269.93333333333334,266.9190909090909,264.84181818181816,L8
2025-01-12 22:17:45.559,216.13,256.97999999999996,265.49,273.54,277.296,302.473,322.858,279.171,258.285,266.947,301.344,261.3744444444444,,,272.389,266.936,273.668,333.44100000000003,300.015,315.773,,,,,272.696,267.305,265.431,274.24699999999996,273.632,276.61899999999997,271.052,265.57,263.906,L9
2025-02-21 22:17:31.397,216.13,256.97999999999996,265.49,273.54,280.2311111111111,303.0188888888889,324.17555555555555,281.66555555555556,259.92333333333335,268.2422222222222,302.0155555555556,268.81874999999997,,,272.26444444444445,267.3533333333333,273.30222222222227,334.69666666666666,301.6933333333334,317.73777777777775,,,,,274.8977777777778,268.42,266.91333333333336,275.76444444444445,275.35999999999996,279.65,272.71222222222224,270.6688888888889,267.0911111111111,L8
2025-03-01 22:17:39.455,216.13,256.97999999999996,265.49,273.54,281.1066666666667,302.83000000000004,324.68555555555554,281.5488888888889,259.40333333333336,268.1777777777778,301.9877777777778,268.72999999999996,,,271.4611111111111,267.4477777777778,270.5111111111112,334.7288888888889,300.66999999999996,317.84222222222223,,,,,275.03999999999996,268.0188888888889,267.22333333333336,276.3611111111111,277.72,283.5655555555556,275.28888888888895,276.26444444444445,269.87666666666667,L9
2025-03-09 22:17:26.663,216.13,256.97999999999996,265.49,273.54,281.092,302.728,324.321,280.733,258.729,267.06000000000006,301.794,268.72999999999996,,,270.716,266.86,269.367,334.675,303.06,317.496,,,,,273.981,267.344,266.357,275.91999999999996,277.382,283.252,275.144,276.621,268.89599999999996,L8
2025-03-17 22:17:32.112,216.13,256.97999999999996,265.49,273.54,281.092,300.2409090909091,322.3181818181818,277.4118181818182,256.1909090909091,263.12272727272733,301.794,265.2288888888889,,,270.716,266.86,269.367,332.33818181818185,303.06,314.5490909090909,,,,,273.981,267.344,266.357,275.91999999999996,274.7081818181818,283.252,272.8009090909091,273.77727272727276,266.3554545454545,L9
2025-03-25 22:17:16.100,208.505,256.97999999999996,265.49,272.205,284.526,300.27200000000005,322.309,276.5518181818182,255.36,262.8863636363637,301.636,265.44888888888886,,,270.068,265.85600000000005,266.598,333.179,307.506,315.35636363636365,,,,,274.565,267.408,266.627,275.768,274.83,283.342,273.20000000000005,275.17545454545456,266.6736363636364,L8
