dates,satname,nzd0441-0000,nzd0441-0001,nzd0441-0002,nzd0441-0033,nzd0441-0034,nzd0441-0035,nzd0441-0036,nzd0441-0037,nzd0441-0038,nzd0441-0039,nzd0441-0040,nzd0441-0041,nzd0441-0042,nzd0441-0043,nzd0441-0044,nzd0441-0045,nzd0441-0046,nzd0441-0047,nzd0441-0048,nzd0441-0049,nzd0441-0050,nzd0441-0051,nzd0441-0052,nzd0441-0053,nzd0441-0054,nzd0441-0055,nzd0441-0056,nzd0441-0057,nzd0441-0058,nzd0441-0059,nzd0441-0060,nzd0441-0061,nzd0441-0062,nzd0441-0063,nzd0441-0064,nzd0441-0065,nzd0441-0066,nzd0441-0067,nzd0441-0068,nzd0441-0069,nzd0441-0070,nzd0441-0071,nzd0441-0072,nzd0441-0073,nzd0441-0074,nzd0441-0075,nzd0441-0076,nzd0441-0077,nzd0441-0078,nzd0441-0079,nzd0441-0080,nzd0441-0081,nzd0441-0082,nzd0441-0083,nzd0441-0084,nzd0441-0085,nzd0441-0086,nzd0441-0087,nzd0441-0088,nzd0441-0089,nzd0441-0090,nzd0441-0091,nzd0441-0092,nzd0441-0093,nzd0441-0094,nzd0441-0014,nzd0441-0015,nzd0441-0016,nzd0441-0017,nzd0441-0018,nzd0441-0019,nzd0441-0020,nzd0441-0021,nzd0441-0022,nzd0441-0023,nzd0441-0024,nzd0441-0003,nzd0441-0004,nzd0441-0005,nzd0441-0006,nzd0441-0012,nzd0441-0013,nzd0441-0025,nzd0441-0026,nzd0441-0027,nzd0441-0028,nzd0441-0030,nzd0441-0031,nzd0441-0032,nzd0441-0095,nzd0441-0096,nzd0441-0097,nzd0441-0098,nzd0441-0099,nzd0441-0100,nzd0441-0101,nzd0441-0102,nzd0441-0007,nzd0441-0029,nzd0441-0008,nzd0441-0009,nzd0441-0010,nzd0441-0011
2015-02-10 22:19:50.748000,L8,201.15,188.55,178.86,214.32,236.45,246.57,253.67,251.14,251.92,251.92,250.77,239.53,232.86,222.66,220.81,223.65,225.81,225.81,229.63,230.90,235.00,238.07,240.12,233.37,222.58,216.02,227.96,235.24,241.76,246.72,248.67,250.42,260.52,253.65,257.17,257.64,260.61,258.61,269.59,273.64,267.89,262.53,263.04,265.40,270.77,268.30,271.52,272.25,265.43,268.18,271.04,271.28,268.22,267.79,268.91,269.36,269.26,266.90,265.45,270.94,271.86,270.48,269.29,265.17,271.39,,,,,,,,,,,,174.46,174.71,173.96,165.42,,,,,,,,,208.14,274.36,256.08,,,,,,,,,,,,
2015-02-17 22:25:59.091000,L8,206.25,186.35,180.11,217.36,239.31,253.67,256.15,255.68,255.27,254.67,252.84,240.91,233.54,225.07,224.66,226.08,226.33,228.20,230.35,232.95,237.74,240.21,245.09,239.69,236.61,217.10,229.55,238.62,244.65,250.39,250.58,252.07,260.76,257.27,259.88,263.05,268.40,263.47,271.37,274.94,268.69,265.86,265.17,268.68,272.87,270.07,272.97,272.75,267.35,269.48,271.18,270.56,270.17,271.83,271.89,272.48,271.42,273.29,269.62,277.71,276.50,284.29,273.88,270.04,274.66,,,,,,,,,,,,174.16,174.92,186.35,167.82,,,,,,,,,206.85,277.61,258.21,,,,,,,163.43,,163.44,,,
2015-02-26 22:19:46.745000,L8,213.60,185.99,179.19,214.46,236.13,250.64,256.55,253.52,254.20,253.64,250.30,242.59,234.47,224.98,218.10,226.17,226.78,226.87,231.65,233.20,238.80,241.36,241.78,238.63,228.95,217.60,232.10,237.49,240.07,247.26,250.74,250.90,262.73,253.95,257.26,258.94,265.15,259.99,268.86,298.45,266.11,262.07,262.81,264.91,267.84,267.78,269.78,271.72,265.57,268.57,271.68,273.25,268.34,269.77,270.16,270.68,269.81,269.73,267.60,274.10,275.73,273.88,272.75,267.39,274.67,,,,,,,,,,,,173.67,176.72,179.32,169.50,,,,,,,,,204.81,274.34,257.19,,,,,,,168.43,,,,,
2015-03-14 22:19:35.284000,L8,,,,,,,,,,,171.67,184.00,183.55,188.88,192.54,197.25,,204.72,203.38,207.96,214.31,217.72,202.18,200.36,195.03,,,184.15,214.61,215.71,200.67,192.37,235.22,224.84,232.59,237.81,223.89,232.63,241.75,243.60,242.13,215.22,226.24,239.36,245.66,243.31,247.75,250.97,241.97,247.90,249.03,253.39,247.83,249.58,248.05,248.04,247.17,247.73,241.64,248.80,252.55,249.34,249.29,238.86,244.90,,,,,,,,,,,,,,,,,,,,,,,,,242.63,,,,,,,,,,,,,
2015-04-15 22:19:22.587000,L8,,,,,,,,,,,173.99,184.42,186.11,188.98,193.58,198.13,,199.61,205.36,208.16,215.28,217.62,209.44,199.61,197.84,,,205.59,216.78,221.98,226.74,218.33,239.89,228.97,238.28,237.74,235.22,236.79,242.12,243.93,242.06,225.25,233.81,244.57,237.42,244.89,243.78,247.97,240.93,244.44,243.80,251.19,244.20,248.33,245.92,246.84,244.93,244.85,240.69,245.70,251.06,247.39,247.92,239.78,242.77,,,,,,,,,,,,,,,,,,,,,,,,,240.32,,,,,,,,,,,,,
2015-05-01 22:19:12.426000,L8,,,,,,,,,,199.05,170.47,187.13,187.13,190.05,192.57,196.15,,197.58,203.50,206.27,216.52,218.86,204.73,198.20,196.38,,,,,,,,240.22,226.79,231.14,232.20,206.35,,,,236.88,211.16,223.82,237.75,244.36,239.44,247.87,249.55,239.92,245.02,245.84,253.33,244.97,249.97,244.09,244.83,242.35,244.04,237.68,247.89,248.14,247.64,243.97,242.21,204.19,,,,,,,,,,,,,,,,,,,,,,,,,239.21,,,,,,,,,,,,,
2015-05-24 22:25:14.229000,L8,,,,,,,,,,,214.49,186.56,187.47,191.75,195.63,196.29,194.49,204.27,207.14,208.92,216.38,220.62,199.70,204.22,196.12,,,,,,,224.58,241.94,230.46,233.70,241.48,237.34,,,,,,214.63,244.32,246.34,245.08,249.58,252.66,242.91,247.47,243.94,252.44,249.86,249.29,247.50,245.63,249.40,248.00,244.03,250.34,253.02,250.15,249.82,244.09,203.73,,,,,,,,,,,,,,,,,,,,,,,,,245.74,,,,,,,,,,,,,
2015-07-11 22:25:41.633000,L8,,,,,,,,,,,182.50,192.61,187.77,192.09,194.78,193.47,,,,,,,,,,,,,,,,,236.50,228.98,234.61,,,,,,,,,,,244.14,249.34,250.04,244.19,,,,,,,204.17,243.89,173.76,240.22,248.81,250.94,250.90,248.16,244.38,241.98,,,,,,,,,,,,,,,,,,,,,,,,,238.27,,,,,,,,,,,,,
2015-08-05 22:19:36.851000,L8,,,,,,,,,,,175.29,186.68,186.96,189.87,194.01,191.27,,196.29,202.40,201.76,214.80,219.67,197.10,197.61,,,,,,,,,232.99,227.85,233.56,239.66,192.10,,,,234.91,212.16,239.07,242.56,,243.81,246.52,250.84,247.17,245.35,244.57,251.42,249.38,248.51,245.39,240.85,244.50,245.81,239.51,244.23,251.94,248.53,247.58,240.30,244.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21 22:19:45.276000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.39,211.31,222.32,235.89,207.73,,,,,,,243.17,244.75,242.68,247.33,248.80,240.37,243.25,241.52,246.09,241.59,246.05,240.26,,,,,,248.27,245.00,235.38,231.46,238.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-06 22:19:50.737000,L8,213.05,183.19,171.20,215.23,235.01,248.07,254.89,254.35,251.99,251.05,250.45,244.45,234.30,227.81,218.45,221.91,225.44,226.04,229.45,231.70,237.71,240.53,243.76,233.94,228.26,219.23,228.61,235.60,239.83,246.93,249.89,255.23,264.49,261.09,262.92,263.45,266.36,267.11,270.15,274.15,271.98,269.41,269.39,271.26,273.43,276.22,274.96,275.54,269.85,273.35,272.16,271.67,270.30,270.59,270.88,267.98,266.84,266.83,266.13,271.77,272.62,270.53,270.26,265.66,272.38,,,,,,,,,,,,,,,,,,,,,,,,206.73,273.30,256.67,,,,,,,,,,,,
2015-09-13 22:26:05.653000,L8,,,,,,,,,,,172.49,182.57,183.13,187.01,189.06,189.09,,203.06,201.22,207.29,214.70,217.81,199.01,194.03,,,,,204.41,221.66,197.83,211.52,231.67,218.65,234.85,238.31,227.36,235.37,240.77,244.72,237.15,228.15,235.05,245.27,248.78,246.80,248.79,250.55,240.95,246.11,244.10,249.72,242.61,248.26,238.10,225.04,,,,239.89,244.51,241.80,222.74,229.87,238.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08 22:20:00.596000,L8,,,,212.57,231.03,244.76,252.71,280.80,243.45,244.63,262.31,257.61,244.22,246.95,257.36,217.02,221.59,224.28,227.28,233.41,256.05,237.25,266.64,269.40,222.14,214.97,230.37,256.41,245.34,273.54,265.12,283.99,287.72,290.99,278.07,272.53,260.40,262.03,267.40,276.06,272.13,262.87,263.14,264.27,266.63,265.63,268.41,271.53,262.63,263.53,287.42,285.58,304.13,302.31,265.97,265.14,263.68,262.20,259.92,268.15,269.42,266.96,267.06,261.23,266.87,,,,,,,,,,,,,,,,,,,,,,,,204.00,267.98,249.66,,,,,,,,,,,,
2015-12-27 22:20:07.153000,L8,,,,,,,,,,,,,,,,,,204.94,206.25,211.49,217.03,219.92,220.68,201.12,201.12,202.27,210.76,217.27,224.97,229.39,233.34,233.19,244.55,240.12,243.28,245.87,245.87,245.07,250.56,252.53,245.38,242.73,230.39,238.69,248.60,247.84,251.15,256.03,244.44,252.18,255.92,259.23,252.25,254.91,250.31,251.73,246.71,248.39,243.62,251.00,252.50,251.07,252.14,245.07,249.98,,,,,,,,,,,,,,,,,,,,,,,,,246.95,,,,,,,,,,,,,
2016-01-03 22:26:15.584000,L8,168.41,159.57,,209.56,233.89,248.38,253.70,251.56,246.40,247.09,247.31,238.91,231.27,222.29,219.01,223.82,225.77,226.49,229.82,232.49,236.71,237.22,242.44,232.45,226.02,219.86,229.93,236.49,242.07,246.32,249.36,251.77,260.20,257.90,259.04,262.18,265.86,263.52,268.57,272.04,272.15,265.75,263.41,268.74,272.71,279.92,277.90,279.82,267.86,273.70,281.80,278.62,278.99,277.15,276.95,276.69,272.47,268.86,265.66,272.02,271.79,274.41,270.21,267.85,272.32,,,,,,,,,,,,,,,,,,,,,,,,195.38,273.03,249.68,,,,,,,,,,,,
2016-02-13 22:19:56.477000,L8,242.96,205.31,,210.40,236.28,251.49,255.11,251.70,250.32,248.88,249.78,243.22,231.20,224.88,216.77,225.98,226.15,227.18,231.35,232.46,238.57,239.05,243.24,233.25,228.35,215.61,228.46,234.18,238.83,245.94,249.06,251.88,259.95,259.64,258.93,262.45,264.88,261.95,267.35,271.95,274.65,266.70,267.90,276.61,274.19,277.48,276.49,279.54,264.93,280.29,277.35,280.77,277.10,277.76,276.58,276.40,270.72,270.69,263.56,273.21,271.68,270.44,268.17,266.97,273.40,,,,,,,,,,,,,,,,,,,,,,,,199.78,272.76,252.56,,,,,,313.41,,,,,,
2016-02-20 22:26:03.799000,L8,227.65,199.83,157.30,258.65,255.21,259.02,262.26,263.21,260.56,262.43,265.85,259.78,256.64,250.56,248.47,244.62,245.23,248.83,249.53,255.77,251.57,249.58,260.20,265.48,236.01,225.87,250.20,257.86,259.21,259.33,264.18,265.81,272.13,281.43,287.90,289.50,292.44,299.99,286.93,306.70,299.14,301.45,297.38,301.79,300.35,310.16,297.88,289.56,289.86,298.60,305.55,300.28,305.41,313.12,289.24,314.67,313.03,305.98,321.21,300.63,401.30,356.57,356.03,348.55,409.79,,,,,164.23,170.83,171.96,185.07,192.22,192.00,163.21,,,,,,,,167.83,209.63,221.08,219.41,234.52,260.26,413.41,342.61,342.41,336.84,371.19,271.80,382.91,323.27,,218.48,,,,
2016-03-07 22:26:02.901000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.44,242.20,237.08,242.70,242.35,248.57,242.61,247.30,245.43,243.50,241.97,240.95,237.33,243.43,249.88,246.48,246.41,240.17,241.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16 22:19:48.512000,L8,,,,211.58,232.18,245.10,250.10,249.31,246.66,247.46,247.65,240.38,231.10,223.46,219.26,223.03,225.76,225.70,228.11,229.69,235.16,236.63,241.12,232.18,225.75,215.56,229.48,234.78,239.29,244.06,244.70,248.60,256.21,254.17,255.93,259.97,259.64,261.26,266.65,271.20,272.07,263.26,271.06,270.06,273.52,270.95,275.73,275.52,267.56,268.81,273.05,272.36,269.66,270.05,269.34,269.10,266.89,264.79,262.95,269.48,270.92,269.06,268.98,263.03,269.57,,,,,,,,,,,,,,,,,,,,,,,,202.63,268.09,250.60,259.84,257.81,252.28,257.59,242.48,,,,,,,
2016-04-17 22:19:33.425000,L8,,,,,,,,,,,170.68,184.19,183.80,189.64,191.35,193.88,,,,165.76,213.73,216.13,202.89,194.38,198.07,,,,,,,,225.41,216.50,227.90,237.24,213.94,236.72,243.19,235.52,237.64,224.60,234.35,244.14,238.67,240.53,248.81,246.66,239.64,243.86,248.13,247.97,246.84,247.83,247.58,243.78,243.52,239.86,233.31,241.71,250.36,245.45,240.57,234.31,240.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-24 22:25:40.542000,L8,,,,,,,,,,201.77,214.82,201.42,187.34,190.20,192.61,195.39,,,,,,,,,,,,,,219.88,193.07,204.19,229.48,223.62,232.12,238.56,224.94,238.25,243.72,243.68,237.40,235.51,239.24,243.81,244.85,240.05,248.32,249.81,241.66,245.54,246.92,252.38,247.51,250.39,246.91,245.65,243.19,242.95,232.73,245.39,249.54,247.41,245.41,238.29,242.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 22:19:40.199000,L8,,,,,,,,,,,183.53,187.55,188.22,190.85,194.98,195.89,,,,,,,,,,,,,,,,,225.29,220.52,223.27,239.81,203.71,,,,,,,,,240.98,248.23,248.00,244.52,,247.25,249.69,245.03,248.92,202.49,235.61,238.35,216.56,,243.43,249.73,250.21,243.31,240.52,234.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27 22:25:59.398000,L8,,,,,,,,,,,213.09,195.77,188.86,191.25,195.69,196.13,,,,,,,,,,,,,,,,,231.88,222.13,233.09,239.33,236.80,,,,243.27,236.99,245.30,248.78,246.77,244.67,249.49,251.64,242.07,247.40,246.39,251.61,249.51,248.63,246.89,226.36,,,207.45,244.99,251.84,247.34,242.81,239.32,241.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08 22:20:12.615000,L8,,,,214.04,227.78,244.42,248.51,248.78,242.67,245.07,244.68,240.58,231.14,219.00,221.60,232.66,232.71,228.99,230.77,232.60,241.45,240.89,244.49,236.24,227.13,218.02,227.52,237.93,241.52,247.24,249.09,253.79,260.22,255.27,262.09,261.04,263.07,266.66,273.52,270.40,271.61,266.36,266.46,268.71,271.33,272.94,272.04,278.57,270.81,272.52,272.09,273.40,269.53,273.81,269.78,270.20,269.89,268.76,267.50,274.24,275.93,273.20,272.48,270.42,274.15,,,,,,,,,,,,,,,,,,,,,,,,195.40,272.05,251.68,,,,,,,,,,,,
2016-11-18 22:26:30.748000,L8,168.77,,,203.66,224.11,243.08,243.33,238.69,231.38,233.28,237.49,173.00,170.64,200.77,210.11,223.30,223.28,222.09,226.48,223.76,235.56,239.40,239.50,229.02,224.48,217.19,226.07,233.56,237.29,239.20,243.86,243.15,254.48,247.60,253.35,247.38,259.16,259.43,266.25,268.55,267.14,264.18,262.83,265.71,266.68,267.34,264.67,271.36,267.03,268.59,267.92,266.65,267.10,275.07,266.81,266.18,263.94,264.47,259.73,269.44,271.80,270.65,269.40,264.40,270.37,,,,,,,,,,,,,,,,,,,,,,,,187.59,269.44,252.78,,,,,,,,,,,,
2016-12-04 22:26:29.548000,L8,166.09,,,210.04,226.15,248.08,241.22,241.00,234.46,239.21,238.06,233.17,216.82,211.09,212.53,219.69,222.60,225.72,227.29,228.84,230.73,235.84,238.46,230.81,220.33,215.08,223.71,230.83,234.98,237.70,240.89,248.10,253.24,248.74,254.54,256.03,257.48,259.41,267.87,269.22,264.49,261.69,262.07,265.40,265.85,266.20,266.19,273.15,266.43,269.16,268.43,272.60,268.43,276.73,266.46,265.32,262.82,264.35,263.36,269.60,271.07,268.84,267.97,264.30,270.71,,,,,,,,,,,,,,,,,,,,,,,,189.19,271.60,250.91,,,,,,,,,,,,
2017-02-15 22:19:55.596000,L8,,,,213.95,229.12,250.61,249.33,242.01,239.36,241.38,242.82,236.21,225.75,219.73,215.02,226.25,225.35,224.29,230.21,229.57,235.67,238.58,244.57,234.82,223.36,217.34,226.61,232.43,234.54,237.82,242.17,247.94,257.24,250.41,253.95,255.40,259.21,257.12,265.36,265.99,264.94,261.68,262.07,263.68,264.21,263.15,265.09,267.72,264.91,266.96,272.90,273.88,269.88,269.95,267.92,268.46,266.58,266.77,263.22,271.68,271.51,268.61,268.65,262.82,270.19,,,,,,,,,,,,,,,,,,,,,,,,190.53,270.93,249.78,,,,,,325.15,,,,,,
2017-02-22 22:26:04.185000,L8,,,,183.48,203.45,228.23,224.24,211.83,209.96,221.27,225.26,208.83,193.21,193.00,194.47,202.14,203.46,209.32,213.31,213.36,218.69,220.07,224.24,207.64,205.94,193.94,,218.47,220.33,215.44,226.72,230.92,239.30,230.05,242.01,219.52,237.02,244.42,248.45,253.06,252.42,,240.52,221.78,249.83,251.04,246.95,246.32,236.44,250.26,253.00,256.64,250.09,236.72,249.48,245.39,246.86,246.61,243.03,251.21,258.37,251.00,243.62,226.67,229.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-20 22:19:23.200000,L8,,,,,,,,,,,170.02,185.09,185.99,189.48,190.82,194.70,194.49,197.51,205.03,206.26,212.53,217.12,211.85,195.32,,,,,,,,,,,,,,,,,,,240.53,244.77,244.88,243.96,248.06,250.07,242.16,246.46,246.38,247.82,249.77,247.98,246.95,236.44,241.69,242.34,239.62,248.56,251.67,249.65,249.62,241.12,242.50,,,,,,,,,,,,,,,,,,,,,,,,,226.00,,,,,,,,,,,,,
2017-05-06 22:19:19.163000,L8,,,,,,,,,202.10,207.19,216.93,207.91,190.74,193.40,196.18,199.58,202.40,204.43,209.49,211.86,217.62,219.59,214.84,204.00,,,,,,,,,,,,,,,,,,,,,,248.11,252.61,256.90,249.11,251.88,251.96,256.20,251.96,253.37,249.26,249.27,248.48,250.81,247.15,257.33,258.98,258.21,255.70,250.26,253.40,,,,,,,,,,,,,,,,,,,,,,,,,254.19,,,,,,,,,,,,,
2017-06-07 22:19:38.989000,L8,,,,,,,,,198.05,210.48,220.11,205.97,190.24,193.62,196.12,198.02,200.51,204.93,209.98,212.93,219.06,221.97,221.41,201.84,203.05,,,,,,,,233.11,222.06,230.12,238.79,240.61,,,,,,241.55,247.52,246.67,249.07,252.17,254.46,249.46,252.10,251.28,253.21,250.56,249.40,248.20,243.82,243.77,246.17,243.69,252.00,254.17,253.73,252.48,245.88,248.46,,,,,,,,,,,,,,,,,,,,,,,,,248.13,,,,,,,,,,,,,
2017-07-09 22:19:47.659000,L8,,,,,,,,,188.50,206.76,219.08,202.61,188.95,194.26,196.29,196.15,198.99,205.39,209.48,210.63,219.48,221.60,205.48,200.58,,,,,,,,,232.76,228.15,232.54,240.66,234.23,,,,,,,,,246.57,252.68,253.91,249.12,249.24,251.15,252.10,251.44,248.16,247.21,243.81,244.29,242.18,240.94,247.79,253.75,251.38,251.20,243.49,247.31,,,,,,,,,,,,,,,,,,,,,,,,,234.97,,,,,,,,,,,,,
2017-08-01 22:26:08.551000,L8,,,,,,,,,,,172.32,183.13,187.34,192.00,194.03,193.01,189.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.49,187.92,253.38,248.21,249.79,247.83,250.46,248.84,246.95,246.13,238.58,242.07,240.66,239.97,248.37,248.61,251.77,245.90,242.52,243.11,,,,,,,,,,,,,,,,,,,,,,,,,237.69,,,,,,,,,,,,,
2017-09-02 22:26:16.853000,L8,214.89,162.53,,216.31,230.84,245.30,248.75,246.71,239.26,236.86,238.77,233.18,225.29,218.33,220.34,225.48,228.06,229.33,231.66,234.27,243.27,242.97,246.51,238.03,228.52,219.73,228.90,234.29,237.06,243.51,246.42,252.41,258.03,254.93,259.41,260.27,265.05,264.58,271.42,272.21,271.32,267.83,268.42,269.10,272.03,271.97,272.20,274.65,271.66,272.05,272.26,273.38,271.47,273.20,270.55,267.16,267.95,268.42,267.30,275.33,277.06,275.33,274.97,270.52,275.11,,,,,,,,,,,,,,,,,,,,,,,,192.30,273.90,253.12,,,,,,,,,,,,
2017-09-18 22:26:19.014000,L8,,,,210.69,229.77,246.61,252.14,249.29,248.44,247.58,251.09,234.33,224.85,217.43,213.82,227.78,230.23,227.67,228.49,236.57,238.59,236.80,241.25,240.44,228.47,216.45,228.16,234.15,244.71,249.07,251.65,250.06,253.16,254.19,258.22,259.98,265.90,261.35,268.94,270.57,267.57,263.03,263.21,267.43,268.62,267.43,265.88,268.77,267.60,266.38,271.02,270.23,268.25,271.51,268.46,264.80,263.27,261.95,260.50,268.67,269.61,268.58,269.31,265.41,268.76,,,,,,,,,,,,,,,,,,,,,,,166.86,188.79,268.04,245.57,,,,,,,,,,,,
2017-11-05 22:26:27.533000,L8,172.30,176.78,206.46,258.81,261.96,264.32,264.45,265.27,256.13,258.51,250.15,251.80,249.67,241.54,241.02,245.26,238.94,239.28,246.09,240.79,246.49,250.03,247.59,250.80,260.78,254.96,258.70,268.94,273.24,278.63,280.50,291.33,277.42,286.51,292.40,293.44,303.82,284.78,311.70,305.56,304.30,302.17,305.07,310.54,304.87,301.28,320.62,314.70,325.79,322.25,308.99,292.02,326.70,294.06,304.02,306.66,306.42,307.69,319.07,305.98,328.24,323.10,334.45,339.63,333.56,,,,,,,,,,,,202.72,,,,,,,,199.05,219.25,164.91,187.41,198.51,303.40,358.84,335.39,318.91,258.99,267.07,261.28,,,226.56,,,,
2017-11-30 22:20:08.264000,L8,169.04,157.28,,223.30,230.78,244.79,244.79,241.05,237.77,236.84,238.61,229.08,221.46,214.23,216.23,224.53,223.05,221.16,225.58,228.77,232.47,233.80,238.18,234.28,228.23,219.86,225.13,232.27,235.99,239.37,245.87,247.64,253.76,252.00,255.55,255.80,261.05,260.60,269.12,271.78,269.94,266.10,265.46,267.58,268.96,270.07,271.04,273.48,266.19,274.82,274.23,272.75,270.73,272.77,270.88,269.73,267.32,267.10,265.07,270.87,272.14,270.64,272.50,271.05,274.96,,,,,,,,,,,,,,,,,,,,,,,,191.13,275.61,254.34,,,,,,,,,,,,
2018-02-25 22:25:54.146000,L8,,,,219.35,223.84,239.83,239.39,228.53,225.12,227.80,228.07,221.95,209.19,209.28,213.02,238.07,239.48,231.49,229.25,240.02,244.21,248.30,258.36,260.26,220.47,221.70,229.48,239.98,267.16,273.92,270.62,248.45,255.01,296.34,282.60,257.80,307.41,262.18,313.97,307.27,304.26,315.55,298.95,315.92,316.20,318.26,298.08,304.06,274.04,274.85,274.85,275.43,276.66,277.58,275.16,271.83,298.08,299.22,268.90,282.01,273.74,274.76,272.46,269.61,272.34,,,,,,,,,,,,,,,,,,,,,,,,170.51,272.37,253.41,,,,,,,,,,,,
2018-03-06 22:19:38.520000,L8,237.39,160.43,,221.79,223.56,240.17,237.36,230.64,226.77,227.73,230.90,230.03,207.45,215.76,216.81,217.08,245.02,218.85,221.17,227.86,230.97,234.21,237.93,230.69,221.94,221.08,229.27,234.99,236.02,241.62,246.13,245.55,252.23,246.90,251.28,253.20,257.96,262.45,272.83,271.46,266.51,263.44,265.01,266.97,280.48,275.01,278.57,279.30,273.89,273.20,274.33,276.64,275.80,276.65,271.30,267.80,265.28,269.43,271.84,282.47,274.81,274.13,273.08,268.97,273.72,,,,,,,,,,,,,,,,,,,,,,,,189.34,274.09,256.56,334.89,,,,418.78,328.84,,,,,,
2018-04-30 22:25:20.430000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.72,246.52,236.92,247.99,248.25,240.08,242.24,242.56,250.49,242.07,248.55,243.41,233.04,233.59,235.59,229.17,242.80,246.19,243.86,242.57,232.09,237.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-16 22:25:09.912000,L8,,,,,,,,,,166.25,175.51,178.19,186.81,189.77,191.82,192.70,,,,190.52,208.53,207.05,199.49,202.39,196.80,,,,,,,,227.28,208.22,226.65,237.33,239.87,,,,,,,,,206.88,247.15,250.22,242.41,247.48,244.77,251.23,244.31,248.20,246.74,241.27,243.60,241.06,240.36,248.01,251.24,250.21,246.43,243.41,242.01,,,,,,,,,,,,,,,,,,,,,,,,,238.52,,,,,,,,,,,,,
2018-06-01 22:24:57.602000,L8,,,,,,,,,189.82,203.04,215.27,188.25,189.38,194.40,196.65,196.72,192.89,,,,,,,,,,,,,,,213.81,234.91,230.43,233.92,238.62,240.58,,,,243.82,219.56,245.03,249.38,247.19,249.73,252.32,252.12,247.65,247.58,248.46,250.69,250.39,249.12,248.09,240.58,244.12,241.60,239.98,252.72,253.53,253.06,250.01,244.52,245.01,,,,,,,,,,,,,,,,,,,,,,,,,239.36,,,,,,,,,,,,,
2018-06-26 22:19:00.588000,L8,,,,,,,,,,191.99,213.03,177.05,185.78,190.86,194.67,192.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.61,250.75,249.41,241.45,,243.50,193.96,243.41,248.00,246.06,233.48,236.21,231.95,231.99,243.89,250.46,250.86,238.72,232.32,175.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-28 22:19:15.360000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.46,272.46,279.12,264.58,227.04,274.34,268.54,275.01,270.62,276.14,272.40,276.85,275.21,274.02,266.88,271.37,275.38,273.59,271.85,283.17,275.38,277.60,275.62,274.40,276.26,,,,,,,,,,,,,,,,,,,,,,,,,274.50,257.58,,,,,,,,,,,,
2018-08-20 22:25:39.037000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,180.73,202.38,216.62,224.66,228.50,226.07,232.79,222.50,230.24,235.10,232.08,235.24,247.53,245.82,245.90,245.25,244.45,242.71,249.91,245.80,248.87,247.40,240.19,237.72,225.39,244.65,239.94,245.47,234.97,238.04,231.34,236.07,234.13,240.70,248.94,245.15,243.05,229.79,232.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29 22:19:32.027000,L8,,,,,,,,,,,213.36,210.33,198.68,200.44,193.39,195.13,191.17,187.51,195.97,204.34,217.24,209.32,236.82,191.78,,,,,,,,,,,,,,,,,,,,,,,249.23,262.31,259.10,236.06,224.91,252.25,257.43,263.46,252.25,224.60,258.37,255.30,255.31,259.85,266.76,263.69,261.88,259.36,258.28,,,,,,,,,,,,,,,,,,,,,,,,,256.35,229.20,,,,,,,,,,,,
2018-09-05 22:25:45.203000,L8,,,,,,,,,,,,,,,,,,,,190.77,200.73,189.56,199.83,192.66,193.09,,,,,216.86,201.96,206.65,230.59,222.62,230.96,236.80,239.39,237.35,246.50,244.38,241.94,241.65,243.66,246.39,249.70,245.69,249.28,251.08,240.18,243.22,240.93,245.65,238.70,246.49,231.80,,,,,222.64,240.26,233.03,217.75,221.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
