dates,nzd0313-0000,nzd0313-0001,nzd0313-0002,nzd0313-0003,nzd0313-0004,nzd0313-0005,nzd0313-0006,nzd0313-0007,nzd0313-0008,nzd0313-0009,nzd0313-0010,nzd0313-0011,nzd0313-0012,nzd0313-0013,nzd0313-0014,nzd0313-0015,nzd0313-0016,nzd0313-0017,nzd0313-0018,nzd0313-0019,nzd0313-0020,nzd0313-0021,nzd0313-0022,nzd0313-0023,nzd0313-0024,nzd0313-0025,nzd0313-0026,nzd0313-0027,nzd0313-0028,nzd0313-0029,nzd0313-0030,nzd0313-0031,nzd0313-0032,nzd0313-0033,nzd0313-0034,nzd0313-0035,nzd0313-0036,nzd0313-0037,nzd0313-0038,nzd0313-0039,nzd0313-0040,nzd0313-0041,nzd0313-0042,nzd0313-0043,nzd0313-0044,nzd0313-0045,nzd0313-0046,nzd0313-0047,nzd0313-0048,nzd0313-0049,nzd0313-0050,nzd0313-0053,nzd0313-0054,nzd0313-0055,nzd0313-0056,nzd0313-0057,nzd0313-0058,nzd0313-0059,nzd0313-0060,nzd0313-0061,nzd0313-0062,nzd0313-0063,nzd0313-0064,nzd0313-0065,nzd0313-0066,nzd0313-0067,nzd0313-0068,nzd0313-0069,nzd0313-0070,nzd0313-0071,nzd0313-0072,nzd0313-0075,nzd0313-0076,nzd0313-0077,nzd0313-0078,nzd0313-0079,nzd0313-0080,nzd0313-0081,nzd0313-0082,nzd0313-0083,nzd0313-0084,nzd0313-0085,nzd0313-0086,nzd0313-0087,nzd0313-0088,nzd0313-0089,nzd0313-0090,nzd0313-0091,nzd0313-0092,nzd0313-0093,nzd0313-0095,nzd0313-0096,nzd0313-0097,nzd0313-0098,nzd0313-0099,nzd0313-0100,nzd0313-0101,nzd0313-0102,nzd0313-0103,nzd0313-0104,nzd0313-0105,nzd0313-0106,nzd0313-0107,nzd0313-0108,nzd0313-0109,nzd0313-0110,nzd0313-0111,nzd0313-0112,nzd0313-0113,nzd0313-0114,nzd0313-0115,nzd0313-0116,nzd0313-0117,nzd0313-0118,nzd0313-0119,nzd0313-0120,nzd0313-0121,nzd0313-0122,nzd0313-0123,nzd0313-0124,nzd0313-0125,nzd0313-0126,nzd0313-0127,nzd0313-0128,nzd0313-0129,nzd0313-0130,nzd0313-0131,nzd0313-0132,nzd0313-0133,nzd0313-0134,nzd0313-0135,nzd0313-0136,nzd0313-0137,nzd0313-0138,nzd0313-0139,nzd0313-0140,nzd0313-0141,nzd0313-0142,nzd0313-0143,nzd0313-0144,nzd0313-0145,nzd0313-0146,nzd0313-0147,nzd0313-0148,nzd0313-0149,nzd0313-0150,nzd0313-0151,nzd0313-0152,nzd0313-0153,nzd0313-0154,nzd0313-0155,nzd0313-0156,nzd0313-0157,nzd0313-0158,nzd0313-0159,nzd0313-0160,nzd0313-0161,nzd0313-0162,nzd0313-0163,nzd0313-0164,nzd0313-0165,nzd0313-0166,nzd0313-0167,nzd0313-0168,nzd0313-0169,nzd0313-0170,nzd0313-0171,nzd0313-0172,nzd0313-0173,nzd0313-0051,nzd0313-0052,nzd0313-0073,nzd0313-0074,nzd0313-0094,satname
2024-09-07 22:12:54.954,249.75999999999996,253.23545454545456,247.37181818181818,239.38181818181818,220.75799999999998,191.863,184.2981818181818,184.55333333333334,,,,,,,,,,,,,,,,,,,,,,379.22,390.29,378.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.70500000000004,325.52250000000004,379.57625,387.15333333333336,393.2477777777778,395.271,399.37,399.5444444444445,405.89666666666665,401.01857142857136,418.99111111111114,405.96999999999997,394.83599999999996,395.2888888888889,394.56777777777774,371.8544444444444,375.4588888888889,366.9088888888889,346.31125,,,,,,,,,,249.1725,262.403,249.38500000000005,239.529,222.43200000000002,205.38199999999998,189.709,,171.18,191.39,191.95000000000002,190.8166666666667,188.30666666666664,177.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.195,L8
2024-11-02 22:13:05.642,248.74699999999999,252.648,247.03699999999998,239.43,220.44555555555556,191.0688888888889,184.10399999999998,185.2914285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.42,321.31,385.4750000000001,385.89875,392.87444444444446,395.59,398.015,399.61285714285714,404.69375,398.43625,420.0842857142857,403.5155555555556,391.7911111111111,393.3725,392.62375,367.61625,373.08000000000004,365.6625,333.8228571428572,,,,,,,,,,253.34500000000003,261.65111111111105,248.33444444444447,239.00222222222223,221.34222222222223,203.50666666666666,188.7866666666667,,,193.34499999999997,193.565,190.60500000000002,190.07,179.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.58000000000004,L9
2024-11-10 22:13:01.543,248.666,252.17199999999997,246.26,238.481,219.6688888888889,191.0722222222222,183.43800000000002,185.63500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.42,321.31,386.236,385.26777777777784,391.7822222222223,395.1725,397.27125,399.4814285714286,403.08624999999995,396.01125,416.21714285714285,401.3788888888889,389.51444444444445,391.96875,391.065,367.18,371.0025,364.6675,332.3325,,,,,,,,,,253.34500000000003,260.11,246.94,238.39999999999998,219.15555555555554,201.49222222222224,187.3311111111111,,,193.34499999999997,193.565,190.60500000000002,190.07,179.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.58000000000004,L8
2024-12-28 22:13:02.567,248.47,252.31285714285713,246.0471428571429,236.37000000000003,217.60666666666665,190.91166666666666,182.32,184.36000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.42,293.9100000000001,384.1466666666667,379.5757142857143,388.64428571428573,392.51500000000004,394.6828571428572,395.945,398.59833333333336,389.37833333333333,408.726,395.04571428571427,381.6085714285714,384.56500000000005,384.83666666666664,357.9599999999999,362.27,358.3228571428571,323.7242857142857,,,,,,,,,,,254.67714285714288,242.2842857142857,235.08571428571426,213.47285714285712,195.46142857142857,182.05142857142854,,,201.64,192.27,188.75,189.29,175.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.24,L8
2025-01-05 22:13:06.930,247.03857142857143,251.90142857142857,244.45,234.63000000000002,215.27499999999998,190.4333333333333,181.40285714285713,185.10500000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.42,292.72,379.08000000000004,377.88428571428574,387.1271428571429,391.01,392.62142857142857,393.53999999999996,396.3533333333333,385.66499999999996,405.182,391.5557142857143,377.2857142857143,381.2683333333334,382.1483333333333,353.532,359.50499999999994,352.65142857142854,322.8828571428572,,,,,,,,,,,252.47857142857143,239.6585714285714,233.32999999999998,210.26428571428573,192.2042857142857,179.56857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.24,L9
2025-01-21 22:13:13.111,242.0042857142857,251.5,243.7742857142857,233.41857142857143,212.88833333333332,188.795,180.17,184.53,,,,,,,,,,,,,,,,,,,,,,,,,,,472.42,462.92,,501.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.42,292.72,379.08000000000004,377.8514285714286,386.36,390.75666666666666,391.7183333333333,392.21166666666664,396.03714285714284,383.44166666666666,401.198,388.8985714285714,380.13142857142856,381.5657142857143,382.17285714285714,353.6466666666667,358.64285714285717,351.65285714285716,322.53714285714284,,,,,,,,,,,250.04142857142855,236.57571428571427,231.9385714285714,208.11142857142858,189.8242857142857,178.13857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.24,L9
2025-02-14 22:13:00.313,241.04428571428573,250.6557142857143,242.9485714285714,232.4014285714286,211.30000000000004,188.3066666666667,179.19714285714286,184.53,,,,,,,,,,,,,,,,,,,,,,,,,,,472.42,462.92,,501.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.42,292.72,378.13,381.62142857142857,385.59285714285716,390.1266666666667,390.455,391.095,394.9742857142857,383.05,394.63199999999995,386.0442857142857,378.85857142857145,381.96000000000004,380.7257142857143,355.83666666666664,356.57428571428574,350.57500000000005,322.5142857142857,,,,,,,,,,,249.12857142857143,235.09428571428572,231.4157142857143,207.7942857142857,190.8814285714286,177.62714285714284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.24,L8
2025-02-22 22:13:09.242,240.595,249.83125,242.39124999999999,231.6725,211.26285714285717,188.20142857142858,178.6825,184.53,,,,,,,,,,,,,,,,,,,,,,,,,,,472.42,462.92,,501.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.42,292.72,378.13,381.75125,385.20125,390.12142857142857,390.74000000000007,390.9114285714286,395.23625000000004,383.05,396.2633333333333,386.81625,379.49875000000003,381.77625,381.15999999999997,355.45714285714286,356.7525,350.85714285714283,322.27,,,,,,,,,,,249.1125,235.05,231.45125000000002,207.39124999999999,190.29875,177.56125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.24,L9
2025-03-02 22:12:52.152,242.16666666666666,252.54222222222222,242.47666666666666,231.2588888888889,211.48125000000002,188.5525,178.63666666666666,184.53,,,,,,,,,,,,,,,,,,,,,,,,,,,472.42,462.92,,501.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.42,292.72,378.13,382.1111111111111,385.69888888888886,390.3625,391.20375,391.21250000000003,395.32666666666665,383.40875,396.2633333333333,387.8744444444444,381.06333333333333,382.31444444444446,381.6255555555556,356.40375,357.09333333333336,351.13,322.4533333333333,,,,,,,,,,,249.51000000000002,235.13555555555558,231.38555555555558,208.07777777777775,190.4988888888889,177.79555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.24,L8
2025-03-10 22:13:04.148,240.27555555555557,248.5677777777778,239.46333333333334,227.41333333333333,211.79111111111112,188.7088888888889,177.24555555555557,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.42,462.92,,501.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.35,384.92,390.24375,390.28875,390.70375,394.93999999999994,381.76375,397.3614285714285,386.1388888888889,378.54111111111115,381.4222222222222,380.81666666666666,353.4475,355.9611111111111,350.10875,321.70222222222225,,,,,,,,,,,248.555,234.62333333333333,231.01000000000002,206.75555555555553,188.56777777777776,177.0388888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2025-03-26 22:12:53.328,240.44299999999998,248.39899999999997,239.83800000000002,227.89000000000001,212.336,188.605,177.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.42,462.92,,501.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.673,385.437,390.51666666666665,390.28875,391.09666666666664,395.36499999999995,383.0188888888889,399.08875,387.329,380.165,382.146,381.40099999999995,354.82666666666665,356.536,350.59333333333336,322.113,,,,,,,,,,,249.1611111111111,235.123,231.288,207.542,188.767,177.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2025-04-11 22:12:53.551,241.00090909090906,248.42636363636365,240.17636363636365,228.48636363636362,212.8327272727273,188.6609090909091,177.37818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.42,462.92,,501.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.1054545454545,385.9990909090909,390.881,390.99555555555554,391.67199999999997,396.0981818181818,384.081,400.80333333333334,388.7245454545455,381.29636363636365,382.9790909090909,382.21636363636367,355.887,357.6990909090909,351.467,322.64909090909094,,,,,,,,,,,249.41,235.56181818181815,231.36727272727273,207.75545454545454,189.46272727272728,178.09727272727275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.19,L9
