dates,satname,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092
2023-10-08 22:06:10.308000,L9,419.80,398.19,,170.76,247.76,259.50,286.70,290.88,287.18,286.67,294.97,292.28,291.07,282.45,278.95,289.37,288.53,291.21,293.09,289.71,308.53,309.25,313.42,315.71,319.93,318.83,321.07,322.65,194.50,196.28,204.36,201.96,191.12,185.63,190.37,201.70,204.40,236.05,286.64,227.13,,,,,244.34,313.81,326.85,375.01,359.37,361.96,394.70,319.88,326.43,323.93,321.84,315.23,311.85,312.67,309.02,317.30,318.85,318.18,324.13,326.87,272.89,192.47,279.42,312.25,324.52,318.52,323.47,323.75,328.79,326.68,326.40,329.08,326.73,325.00,330.02,307.44,322.07,322.17,401.65,380.37,372.01,330.00,319.85,319.07,323.71,328.07,341.13,343.25,361.90
2023-10-08 22:06:34.267000,L9,421.29,419.70,,171.87,249.89,261.85,288.61,292.34,288.47,288.26,296.71,294.27,292.86,283.56,281.57,291.21,289.26,292.72,295.62,290.94,309.67,309.96,314.88,316.97,320.93,320.90,322.12,323.84,325.35,316.76,311.39,316.93,322.63,394.98,378.07,346.49,354.16,313.36,288.07,230.17,,,,,245.63,315.25,328.30,376.17,361.62,363.87,395.07,321.48,327.83,326.09,324.51,317.07,313.74,315.13,311.23,318.92,319.97,319.52,325.61,327.34,274.58,193.87,281.57,314.04,326.08,320.05,324.27,324.74,329.78,328.10,327.68,330.69,327.77,326.10,331.42,308.14,324.00,323.14,403.06,353.62,372.63,331.41,320.83,320.49,325.01,329.67,342.20,344.37,363.45
2023-11-01 22:06:14.963000,L8,175.24,373.07,360.39,,,204.42,231.46,328.95,247.56,,,,,,,,,,251.07,243.50,250.08,286.65,284.91,246.28,,,,,286.50,294.13,261.65,,285.87,284.81,287.12,289.72,295.38,278.91,264.18,,,,,,206.97,280.28,295.70,304.47,297.90,,292.85,205.24,228.09,300.14,294.30,292.44,287.07,289.00,287.46,292.61,297.97,291.40,296.62,298.86,239.71,,255.11,294.02,332.34,310.60,316.05,310.42,313.93,315.86,299.53,275.27,300.75,288.99,316.27,291.34,303.00,300.02,313.42,315.29,328.26,312.64,308.23,303.37,310.14,311.56,336.98,320.03,354.31
2023-11-01 22:06:38.922000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.21,240.69,,,,,,,,,,,,266.62,284.66,291.76,294.37,289.44,290.96,279.43,,,,248.21,277.43,242.93,266.35,271.60,285.57,289.53,299.72,247.83,255.18,261.81,254.53,265.31,201.99,,
2023-11-09 22:06:12.836000,L9,,,,,235.41,260.21,280.64,289.20,283.31,276.59,290.79,289.25,287.83,277.88,277.83,285.33,284.68,281.96,291.98,289.83,306.76,310.96,310.55,315.50,315.13,317.19,317.21,322.09,322.07,315.55,310.73,316.63,322.41,187.07,175.11,205.55,200.10,225.93,287.23,223.96,,,,,236.28,307.59,324.13,324.59,320.83,321.07,324.56,318.31,325.20,323.07,323.39,318.47,311.97,314.85,314.22,315.52,318.54,317.91,322.15,326.90,263.35,188.96,277.78,312.84,322.48,323.34,322.28,321.69,327.31,361.22,336.79,325.68,325.47,321.48,332.99,305.23,320.89,318.60,327.14,329.21,339.78,334.26,318.31,318.29,323.62,326.83,338.20,342.66,501.98
2023-11-09 22:06:36.795000,L9,,,,,243.14,266.46,284.98,294.71,286.16,282.16,294.96,292.29,290.82,281.03,282.00,289.76,289.07,289.13,300.70,294.00,310.01,314.59,314.83,318.67,319.12,321.65,319.88,325.32,326.11,318.88,315.65,321.73,328.36,326.09,322.38,340.36,331.69,321.52,291.07,229.58,,,,170.28,242.70,312.92,328.85,330.11,324.47,323.96,328.15,322.81,329.14,328.73,328.90,325.59,315.88,319.47,318.97,320.26,323.85,321.26,325.56,331.22,264.99,191.96,283.21,315.97,328.33,327.78,324.84,324.75,330.05,343.00,342.11,335.30,328.71,325.13,337.28,306.41,324.89,320.96,331.00,332.31,346.04,337.34,320.66,322.51,326.45,330.77,342.39,345.92,506.67
2023-11-25 22:06:20.599000,L9,345.88,355.83,359.10,356.27,354.72,360.31,348.16,334.91,335.36,345.53,331.53,325.74,298.06,320.60,311.30,313.23,323.11,327.43,331.75,336.44,339.12,333.37,341.61,344.03,340.15,338.00,346.99,355.94,336.76,322.38,339.15,383.71,339.21,340.93,359.53,352.69,334.97,348.98,356.40,341.26,383.40,379.80,,203.38,371.32,378.26,372.03,371.69,355.02,340.57,346.17,373.96,391.14,392.52,364.19,364.58,381.55,346.52,341.75,358.98,361.16,360.26,369.17,374.44,376.95,383.46,352.04,346.06,339.55,345.01,363.47,359.48,355.20,351.65,343.31,350.12,366.40,372.66,376.94,379.55,383.68,373.41,371.97,363.63,363.16,347.75,356.77,358.39,361.17,370.98,371.01,367.52,369.95
2023-11-25 22:06:44.562000,L9,346.40,356.57,359.38,357.13,355.27,361.72,349.35,334.77,335.37,346.19,332.45,326.23,338.72,355.08,342.10,342.14,323.40,327.24,331.67,336.83,339.33,333.99,341.87,344.40,340.63,338.35,347.19,355.49,375.84,371.78,371.40,384.04,340.11,341.16,359.41,353.02,334.63,348.56,356.56,400.67,384.03,379.13,,206.60,370.57,378.60,372.02,371.84,355.49,340.78,346.48,373.09,391.23,396.16,364.31,364.58,382.09,346.78,341.71,358.12,361.24,360.40,369.33,374.75,377.45,384.13,352.57,346.36,339.56,344.96,363.16,359.96,355.59,352.07,343.33,350.25,366.49,372.33,377.05,379.56,386.28,373.09,372.24,363.55,362.95,347.94,355.91,358.09,360.72,371.07,371.59,367.97,370.15
2024-01-12 22:06:18.916000,L9,444.72,432.30,447.78,440.26,440.43,508.08,471.38,352.72,451.08,474.10,484.01,484.07,480.31,324.17,420.36,431.04,330.20,408.98,435.08,506.97,531.77,337.19,338.41,348.64,365.19,527.69,476.89,478.65,449.15,401.00,365.19,360.47,380.97,390.79,390.44,354.29,384.25,341.01,336.81,386.96,375.50,382.35,369.78,348.67,379.37,381.61,382.89,390.30,439.38,457.31,370.26,388.29,422.90,414.80,440.88,435.60,379.47,376.03,373.57,351.91,354.07,412.34,391.61,381.72,376.70,416.73,392.02,411.08,428.52,354.69,365.32,422.43,390.67,413.97,361.10,408.49,380.14,404.97,451.30,359.46,372.07,471.42,464.59,474.96,428.07,358.72,368.08,422.55,429.27,454.01,484.35,469.47,462.82
2024-01-12 22:06:42.879000,L9,445.38,501.31,446.37,360.89,439.00,485.47,346.23,475.43,451.21,433.91,483.37,447.59,481.61,324.46,420.10,431.42,396.11,441.24,432.34,505.24,426.56,336.93,339.04,349.29,363.90,529.53,476.39,477.81,452.03,400.07,421.05,361.58,380.42,392.72,388.33,354.16,341.56,340.82,336.59,386.49,427.18,402.17,397.55,399.35,380.77,380.76,383.05,390.46,431.07,467.38,373.64,389.28,422.74,414.49,439.90,441.10,380.49,376.44,373.36,351.05,353.52,410.85,416.86,424.15,374.72,418.44,391.11,409.65,429.66,356.08,366.90,420.93,390.70,413.58,361.54,407.98,381.34,407.24,449.92,359.15,367.80,470.98,457.74,475.84,427.58,358.56,368.18,421.93,430.72,459.81,485.10,472.08,556.22
2024-01-20 22:06:07.304000,L8,,,,172.14,236.54,255.65,279.55,292.98,296.04,282.20,299.09,296.33,291.37,281.72,278.25,290.30,283.42,290.74,287.50,285.89,306.38,315.34,316.36,315.25,319.66,316.74,321.22,321.71,324.37,316.80,313.94,323.67,327.39,332.64,326.35,324.69,323.09,313.43,290.80,222.14,,,,,242.47,309.95,330.02,325.77,326.52,330.70,334.37,320.84,322.41,326.40,329.18,324.73,321.89,327.78,327.72,328.12,323.72,329.88,328.04,331.22,267.80,192.55,286.75,317.12,320.97,323.03,324.37,324.94,330.67,329.13,325.90,330.51,324.70,321.36,325.03,300.69,317.23,309.86,319.80,325.42,327.94,313.31,309.03,305.47,316.01,325.81,340.55,340.39,348.33
2024-01-28 22:06:18.213000,L9,317.05,310.30,293.12,181.07,236.53,263.26,282.26,290.08,287.76,286.07,331.33,316.58,305.13,311.55,308.28,306.09,352.68,337.71,333.57,341.42,314.03,317.84,329.22,343.09,353.81,361.12,347.65,371.43,368.04,364.57,340.98,369.16,338.99,337.09,348.64,340.67,337.28,324.56,322.94,323.03,,,,180.81,245.94,308.90,330.78,332.36,328.56,329.62,372.92,359.90,344.33,342.16,348.02,352.48,382.97,377.84,368.39,347.26,353.78,352.87,375.88,341.67,268.07,194.84,290.03,374.38,372.52,344.05,343.62,347.81,355.78,352.83,366.84,362.09,338.47,328.69,336.45,326.33,340.36,343.93,365.94,364.34,349.35,342.32,349.30,335.71,353.49,358.13,365.40,370.56,369.74
2024-01-28 22:06:42.172000,L9,316.48,,,,233.03,259.57,278.66,286.39,284.43,280.99,291.16,314.45,299.29,272.86,285.63,284.46,350.85,334.12,331.49,339.40,310.08,316.26,326.94,340.15,350.25,359.85,343.20,367.62,366.26,361.80,333.71,367.52,337.08,336.12,335.51,333.86,334.14,323.97,322.54,321.89,,,,164.53,236.66,304.74,327.08,328.32,325.19,325.86,372.33,358.71,342.73,339.28,344.96,334.09,378.57,320.81,367.37,345.53,350.93,351.04,372.91,352.43,266.83,191.14,286.21,370.12,371.85,342.51,344.38,346.15,354.10,351.19,364.74,361.25,337.24,327.76,335.18,325.56,338.63,343.00,364.48,362.74,347.54,341.57,348.10,334.79,345.43,355.15,363.99,368.57,367.14
2024-02-13 22:06:17.947000,L9,,,,170.06,238.37,252.73,280.74,290.01,290.08,278.86,291.99,295.39,290.96,280.57,276.45,290.62,285.57,289.67,288.09,291.00,306.69,311.55,316.05,317.09,317.65,316.85,320.66,321.40,321.34,316.61,312.30,319.95,322.12,324.03,324.25,323.05,322.37,315.70,288.96,229.92,374.15,363.44,370.95,385.83,396.15,406.16,413.72,415.98,327.24,329.38,394.91,371.48,361.98,382.12,378.44,358.83,320.91,323.16,318.65,320.94,318.39,321.96,323.66,322.48,264.08,189.08,284.71,311.56,319.79,321.43,325.26,321.94,326.27,327.01,326.28,327.55,344.96,350.87,345.48,364.59,383.40,386.44,382.24,377.93,371.00,329.25,320.88,317.42,323.61,327.59,339.52,344.49,366.38
2024-02-13 22:06:41.897000,L9,,,,,234.19,250.40,275.78,287.59,286.30,275.72,288.48,291.94,288.14,277.95,272.10,286.63,283.03,283.39,287.03,287.31,304.33,309.56,314.18,315.29,314.70,313.65,319.04,319.09,318.98,315.41,311.06,317.39,319.82,322.00,321.44,321.01,320.50,314.60,372.51,369.10,371.14,383.71,369.81,,235.15,307.00,328.17,327.03,324.88,327.63,393.73,370.50,360.48,379.07,352.21,379.82,318.98,321.04,316.64,318.55,316.88,319.15,320.91,319.65,266.11,187.25,279.09,309.27,317.91,318.66,323.37,320.03,323.65,324.81,323.53,324.91,325.47,327.22,343.41,338.75,316.94,355.27,352.59,355.91,345.93,369.39,373.63,378.83,381.91,388.98,398.62,374.52,362.57
2024-02-29 22:06:11.471000,L9,,,,,232.96,245.02,261.43,285.23,293.23,363.38,307.16,293.49,293.68,280.99,273.48,288.13,286.35,288.92,291.54,290.08,307.98,320.33,319.40,317.82,320.73,319.03,325.59,320.89,321.62,317.13,315.42,322.35,324.37,326.96,325.90,323.46,322.55,315.90,293.87,226.05,,,,,240.26,307.32,333.18,330.73,329.03,334.06,335.91,335.78,334.34,365.97,370.17,367.92,395.17,325.26,320.41,320.92,320.26,322.97,324.62,323.46,264.32,190.75,283.91,313.38,322.03,321.05,323.72,323.62,351.19,326.07,404.41,344.64,359.42,355.92,333.19,305.28,318.00,322.10,325.76,328.44,333.21,330.70,321.54,316.08,324.10,326.64,339.38,342.82,359.66
2024-02-29 22:06:35.434000,L9,,,,165.65,233.92,245.78,263.31,287.33,295.02,365.46,308.88,294.40,295.16,282.21,274.15,289.53,287.10,291.99,292.67,291.09,309.08,321.32,320.46,318.76,321.93,321.58,326.62,321.83,323.17,318.00,316.76,323.50,325.88,327.95,327.35,324.54,323.53,317.98,295.53,228.54,,,,,241.95,308.58,334.57,332.16,330.63,335.26,337.67,337.56,336.00,366.49,370.85,367.97,395.88,326.32,321.86,322.30,321.53,324.30,325.77,325.89,265.45,192.18,285.87,314.88,323.16,322.82,324.50,324.85,352.89,326.81,404.70,373.00,360.72,356.35,335.25,305.91,319.37,323.80,326.83,329.65,334.22,331.82,322.43,317.78,325.20,327.72,340.32,343.96,361.48
2024-03-24 22:05:42.068000,L8,,,,,183.94,221.63,234.18,236.58,222.87,220.59,240.85,232.76,247.05,232.87,231.13,255.00,258.98,273.25,279.75,329.18,319.83,312.51,299.59,342.95,304.46,334.18,284.35,321.36,301.41,322.28,286.85,291.57,316.91,325.34,282.76,266.59,,,,,,,319.94,410.24,418.34,,,,,,,,,,,,,,,,,,,,,,269.00,342.18,332.69,322.85,344.61,332.58,327.83,339.39,327.35,334.93,340.85,338.23,328.80,324.24,339.09,333.80,329.19,351.24,342.56,347.20,332.01,349.79,358.27,339.55,346.94,350.37,371.02
2024-03-24 22:06:06.022000,L8,,,,,183.29,221.83,234.64,236.31,221.38,220.34,240.43,232.17,247.26,232.22,229.62,254.95,259.99,273.98,279.95,330.13,318.34,311.62,299.37,314.83,304.27,334.35,281.64,319.15,300.33,321.23,285.32,291.04,315.72,317.11,282.96,,,,,,,,320.51,410.37,,,,,,,,,,,,,,,,,,,,,,,268.00,342.08,332.92,323.46,345.54,332.98,328.11,339.99,327.83,335.52,341.42,338.26,329.66,326.09,340.47,334.97,330.29,353.82,343.98,349.79,334.17,349.41,332.24,341.21,347.23,347.46,346.16
2024-04-09 22:05:37.411000,L8,,,,,211.38,231.86,248.98,257.24,265.05,254.09,272.81,271.50,273.43,257.20,251.14,269.85,261.39,265.68,271.54,266.58,287.48,312.92,289.97,296.27,227.70,214.03,229.94,207.55,218.41,214.35,202.90,203.91,292.41,196.71,193.69,226.10,237.17,237.82,262.17,,,,,,206.24,272.53,298.95,292.21,284.86,,,,,,183.39,278.57,275.85,192.17,266.95,281.03,294.02,286.08,292.32,294.45,239.64,174.60,251.39,287.59,298.21,300.65,302.02,290.30,287.52,287.25,284.16,282.70,272.13,230.53,263.31,219.17,246.05,257.41,253.99,274.79,289.43,292.09,292.64,284.82,279.56,279.92,303.56,310.64,310.26
2024-05-03 22:05:38.004000,L9,,,429.49,441.42,230.01,234.51,268.77,283.03,281.40,267.32,288.39,287.25,285.54,276.08,260.90,280.87,274.81,277.70,283.60,279.56,302.43,309.51,308.94,313.23,311.42,309.52,313.09,313.97,316.43,313.31,310.80,313.37,318.98,320.17,318.55,318.27,317.84,313.88,286.63,222.80,,,,,230.00,304.00,323.68,327.81,326.45,323.99,327.41,322.44,321.86,325.43,327.16,324.99,349.67,320.95,317.62,317.30,317.25,315.90,319.91,322.59,259.56,184.52,279.60,308.94,315.45,318.62,346.45,344.64,321.51,322.73,325.51,322.19,374.53,318.36,322.08,299.73,305.52,291.83,318.72,326.11,328.28,321.46,314.10,309.79,315.88,314.20,329.93,332.97,336.38
2024-05-03 22:06:01.963000,L9,,,434.18,442.11,230.46,235.17,269.85,284.27,282.08,269.04,290.11,288.24,287.40,277.43,260.98,282.14,277.21,278.21,284.82,280.04,303.34,310.60,310.24,314.58,312.49,311.54,313.86,315.48,317.83,314.47,312.28,314.11,320.01,321.51,320.69,318.78,320.56,314.92,288.38,226.43,,,,,230.41,305.18,324.45,328.68,327.49,324.91,328.75,323.49,323.15,326.19,328.29,327.84,380.88,322.07,318.98,318.53,318.18,317.25,320.92,324.39,261.94,184.90,280.02,310.18,316.90,320.88,347.88,347.78,322.85,324.21,326.39,323.82,376.44,320.15,323.18,301.16,306.00,294.59,319.15,326.88,329.84,322.72,315.11,311.18,316.62,314.16,331.36,334.26,339.58
2024-06-20 22:05:06.981000,L9,,,,,,230.15,265.67,282.46,277.27,268.66,283.57,281.57,279.76,272.28,259.69,279.01,275.59,271.52,283.65,278.22,296.69,308.22,305.38,311.40,307.15,309.63,312.11,311.38,309.58,307.99,300.48,310.86,321.68,317.40,319.37,318.19,318.80,305.04,284.21,220.48,,,,,224.96,300.32,323.78,326.07,321.98,323.83,324.50,318.54,317.99,325.18,332.33,309.80,323.50,329.74,318.97,309.47,312.53,313.49,313.70,318.37,252.66,184.42,382.65,357.69,354.48,316.93,317.40,323.40,324.14,322.16,324.57,345.17,334.10,314.23,320.28,296.96,292.32,288.59,309.11,320.19,324.41,315.14,313.90,300.17,257.39,259.83,241.87,310.91,279.96
2024-06-20 22:05:30.931000,L9,,,,,,228.72,264.96,282.36,277.09,269.87,283.36,282.32,280.27,272.54,258.00,278.86,276.14,270.82,283.84,277.15,296.60,306.71,306.04,310.94,306.97,309.35,312.13,311.83,309.01,309.05,298.23,311.16,319.73,317.13,318.88,317.71,319.54,303.72,285.29,222.67,,,,,223.23,299.15,323.53,326.12,321.94,323.93,323.44,317.45,316.16,324.97,330.92,308.86,322.54,329.33,319.31,308.45,312.36,312.07,312.88,318.04,255.37,181.81,272.82,355.37,353.80,316.41,318.06,322.38,323.86,322.41,322.39,341.31,336.23,314.37,319.75,299.21,290.42,288.09,307.72,320.07,325.02,314.88,314.19,300.03,256.51,259.85,242.09,309.99,278.99
2024-07-22 22:05:28.427000,L9,324.64,316.58,299.98,300.82,212.93,233.98,315.30,313.42,306.50,299.89,332.35,318.82,278.32,269.33,259.45,276.78,273.40,270.20,281.41,305.32,344.86,320.58,315.73,319.77,322.73,326.85,323.34,328.18,325.85,322.60,330.67,342.92,352.92,364.40,360.03,350.24,346.79,338.47,327.82,363.98,346.30,,346.40,327.81,225.44,337.28,349.62,331.19,364.19,358.42,341.79,342.43,335.15,339.39,331.28,331.42,337.37,332.71,338.98,334.68,354.26,330.57,333.28,348.25,263.02,184.27,355.39,329.79,352.57,339.85,343.00,337.28,338.73,350.11,365.87,359.98,331.07,327.22,326.85,345.00,348.66,357.02,353.46,372.82,366.45,336.30,355.49,340.08,355.98,346.23,344.47,338.92,345.93
2024-07-22 22:05:52.386000,L9,324.81,317.55,299.68,302.97,211.89,233.35,301.74,313.48,306.05,299.79,308.22,278.63,278.35,269.09,258.60,276.60,273.54,269.75,280.76,307.14,344.49,320.48,315.67,319.99,322.39,327.33,322.71,327.98,325.42,322.45,330.53,342.80,352.81,364.78,360.26,350.23,346.42,338.39,327.92,222.35,,,348.40,327.57,224.23,299.29,349.43,331.08,363.60,358.03,342.03,342.66,335.15,339.58,331.06,330.75,337.05,332.78,338.98,333.69,354.83,330.74,333.07,347.19,311.41,315.38,353.31,360.32,352.59,339.35,345.10,337.57,338.79,348.91,365.88,359.49,330.64,327.27,326.44,345.59,352.25,357.27,353.35,372.86,366.83,358.30,354.76,326.12,355.65,345.18,345.22,339.17,345.47
2024-07-30 22:05:39.076000,L8,488.83,466.24,462.94,493.19,216.61,262.66,268.73,282.80,279.71,272.66,284.47,284.81,283.54,275.89,258.41,277.68,269.97,272.17,283.53,279.12,301.58,306.65,305.20,311.80,312.01,309.82,313.67,313.86,313.42,311.54,302.41,309.68,318.70,318.37,313.89,317.86,314.93,523.73,510.08,533.46,527.66,491.31,,,226.78,300.55,322.41,326.61,323.01,324.42,322.30,318.50,315.86,323.53,320.70,318.31,317.71,321.88,311.69,313.95,314.33,315.40,318.43,316.65,269.93,184.96,270.53,305.50,312.39,314.31,318.95,316.85,321.13,322.56,315.79,319.12,322.69,328.39,320.89,304.40,302.94,286.22,316.82,324.59,330.49,315.76,315.04,306.69,303.09,298.78,325.24,333.66,473.30
2024-08-31 22:05:51.410000,L8,,,,,224.19,249.44,272.40,284.01,334.76,337.02,331.00,313.00,297.22,322.68,307.04,284.86,276.82,274.50,282.75,279.43,337.23,335.44,343.95,352.16,358.01,353.20,352.87,342.59,351.60,341.24,304.21,365.45,350.35,343.91,338.49,349.21,345.29,349.68,370.63,334.27,360.72,352.59,,,226.46,303.25,374.78,389.06,322.91,364.18,370.97,358.76,344.64,311.99,312.67,308.27,306.56,326.64,303.04,362.23,347.99,360.46,356.45,367.76,364.09,344.47,365.35,351.68,347.28,357.58,353.77,356.72,362.03,334.80,334.19,342.19,354.15,347.98,336.17,316.72,338.39,357.16,368.23,362.31,358.34,366.17,313.33,307.44,377.81,369.30,358.50,349.65,362.50
2024-08-31 22:06:15.369000,L8,,,,,179.74,180.51,212.47,223.70,213.68,211.39,164.02,186.52,226.15,184.62,198.04,245.24,,,,223.94,254.57,258.20,261.70,,,,,,,,,,255.37,265.63,267.83,,,,,,,,,,,,,,,,,,,,,,,246.79,241.85,246.85,254.78,255.32,253.56,274.64,194.92,,186.51,277.09,282.08,283.61,287.05,276.62,283.98,282.68,278.81,281.95,284.76,253.06,266.95,235.84,248.48,263.44,254.77,282.47,294.19,233.84,248.35,239.69,252.56,243.69,228.94,275.78,248.45
2024-09-08 22:05:48.031000,L9,,,,,,,,,,,,,,,,,,,,,,,,,293.13,316.37,261.23,,,,,,,,,,,,,,,,,,216.11,254.22,243.84,201.56,241.24,255.85,300.74,295.10,289.73,290.38,302.75,286.40,279.92,281.28,279.49,276.32,257.27,291.80,243.36,282.72,227.83,,255.54,287.34,295.18,296.86,306.91,301.82,308.14,299.99,302.15,347.98,348.61,306.47,317.74,292.42,304.76,306.08,315.73,321.22,326.99,308.12,306.23,307.68,308.70,313.67,331.69,328.65,373.33
2024-09-08 22:06:11.989000,L9,,,,,,,,,,,,,,,,,,,,,,,,,295.82,319.63,265.76,,,,,,,,,,,,,,,,,,215.37,255.47,250.50,203.35,243.87,256.84,301.98,297.61,291.49,290.93,303.49,288.64,282.88,282.58,280.48,283.55,261.25,293.25,272.82,282.93,232.11,,253.23,287.99,296.08,298.01,308.44,303.72,308.44,302.95,303.45,349.80,349.49,308.72,317.74,296.60,303.69,309.60,316.05,321.61,328.29,309.59,307.36,307.99,310.35,314.04,332.34,328.96,373.71
2024-09-24 22:05:49.470000,L9,,,,,239.09,250.12,419.75,392.74,417.03,279.80,287.62,285.19,284.28,276.42,275.54,283.46,279.89,279.82,289.89,286.00,306.63,309.91,313.99,313.05,315.50,310.35,313.87,315.02,310.81,309.99,299.17,312.10,317.16,320.43,314.22,318.27,317.41,297.45,283.35,217.72,410.71,438.78,440.95,422.64,228.83,303.18,321.86,321.69,324.03,324.39,319.66,311.68,315.30,314.91,319.21,309.73,309.91,311.86,308.02,313.85,314.63,314.93,317.81,324.81,261.07,215.86,278.19,312.49,322.38,321.37,322.84,328.80,367.04,335.67,330.35,328.32,325.23,325.56,329.04,307.92,315.91,320.72,331.07,332.46,338.55,324.03,327.48,318.94,327.36,330.44,368.44,362.15,366.49
2024-09-24 22:06:13.437000,L9,,,,,243.20,253.20,276.48,292.10,285.50,283.76,291.20,287.91,287.40,280.05,279.90,285.91,281.64,290.91,293.15,288.38,308.62,312.51,316.55,314.78,318.57,313.37,316.27,317.36,313.76,312.99,304.27,315.53,319.98,323.72,317.62,321.03,319.90,302.53,287.65,221.36,428.67,442.40,441.76,425.54,231.00,305.06,324.95,324.74,326.44,327.17,408.18,428.59,438.36,417.48,425.93,314.54,313.67,316.05,314.11,317.88,317.42,317.86,321.62,327.29,267.94,218.51,280.27,315.91,326.09,325.28,325.60,350.77,368.72,338.88,333.23,332.19,327.26,328.23,331.93,311.76,320.10,323.83,334.66,334.85,340.33,329.13,332.07,321.86,330.45,389.08,371.30,365.63,368.63
2024-11-03 22:06:00.568000,L8,322.45,314.10,327.27,,239.35,317.80,316.62,310.47,312.01,306.07,307.96,280.68,283.19,275.12,350.24,340.54,327.65,332.34,317.68,309.70,350.10,349.10,333.62,317.33,325.73,337.65,347.83,318.80,337.90,357.13,354.59,344.10,328.07,352.70,342.13,332.64,342.83,305.66,290.33,228.41,,,,164.34,365.26,373.60,356.41,347.60,353.49,340.54,342.75,362.71,364.44,341.45,347.32,352.71,360.94,374.30,370.99,356.65,352.43,326.68,339.91,358.88,260.51,199.35,282.16,312.92,363.01,351.46,333.69,324.41,327.97,361.88,372.60,332.92,339.65,355.19,344.58,364.93,342.40,349.45,343.19,339.09,359.43,351.84,319.68,317.26,351.52,378.62,365.10,352.33,348.96
2024-11-03 22:06:24.531000,L8,324.51,316.49,328.78,,246.04,319.53,318.12,311.88,312.97,311.26,310.17,331.53,345.71,340.05,352.77,313.17,331.77,334.22,318.98,313.35,352.95,354.61,334.33,321.35,328.23,344.71,353.70,359.29,364.19,383.17,388.98,374.29,358.53,356.23,343.00,336.39,318.70,310.71,292.18,224.23,,,,175.61,367.73,375.70,357.36,350.32,355.91,343.55,348.13,365.74,365.45,346.03,350.55,354.65,363.03,378.18,372.52,359.55,353.25,327.39,342.41,359.72,258.87,210.49,288.23,316.61,331.72,354.39,334.60,325.50,333.01,365.24,373.81,336.00,342.17,356.88,346.35,366.09,343.93,350.88,348.09,340.46,360.86,353.12,321.53,321.25,333.77,378.98,366.56,355.57,353.66
2024-11-11 22:06:03.683000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.29,291.78,305.10,295.15,298.20,312.30,296.92,291.02,290.89,226.30,259.97,,308.78,317.59,316.21,320.64,318.89,323.51,320.68,318.73,320.15,321.09,312.41,319.94,300.32,313.07,313.33,321.15,327.64,330.85,319.09,310.81,308.90,315.00,319.53,332.74,337.37,352.38
2024-11-11 22:06:27.642000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.78,291.86,305.36,295.48,297.91,312.40,297.44,291.03,290.94,226.95,260.55,,280.19,317.34,316.37,320.75,319.12,323.69,320.81,318.97,320.28,321.40,312.64,319.88,300.97,312.66,313.65,321.29,327.89,330.90,319.91,311.05,308.97,315.95,319.18,332.66,337.39,351.99
