dates,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092,satname
2021-05-03 22:05:56+00:00,,,,169.23,236.18,252.255,,294.47,289.16,282.1133333333333,294.34666666666664,289.995,289.3,279.57,268.5466666666667,283.805,281.15333333333336,284.12,284.625,289.11,305.94,312.08500000000004,313.405,315.25,312.88,312.6766666666667,315.34666666666664,318.48333333333335,317.8566666666666,315.9066666666667,306.82,314.58000000000004,322.03999999999996,335.90000000000003,323.92999999999995,321.94,322.925,314.745,296.275,234.37,,,183.175,170.65333333333334,285.01,317.54499999999996,326.62,331.0,328.05,328.29499999999996,327.455,324.005,338.34,336.26666666666665,340.60999999999996,321.575,322.72,322.03,318.1333333333334,316.71333333333337,318.40999999999997,321.20500000000004,322.55,325.11,273.9066666666667,193.88666666666666,276.5133333333333,309.86,328.96333333333337,337.46333333333337,318.525,320.575,324.1566666666667,325.15333333333336,326.4666666666667,322.315,337.3566666666666,333.5366666666667,338.7633333333333,303.12,308.27,300.83500000000004,322.76,329.05,340.21666666666664,329.98,326.16999999999996,334.04,335.5566666666667,324.405,335.565,343.80333333333334,345.14,L8
2022-02-23 22:06:32+00:00,,,,,235.07,254.41,273.47,287.78,286.24,269.67,294.78,288.04,287.47,277.19,271.63,,285.0,,284.15,287.98,304.61,311.2,314.84,313.37,314.45,313.58,315.75,317.01,320.5,314.13,309.17,314.76,318.67,320.85,324.75,322.43,324.47,314.02,284.46,225.46,,,,,237.33,311.52,326.7,329.09,327.29,327.03,330.42,320.84,325.78,328.61,333.51,340.93,327.28,324.14,318.48,318.27,318.98,319.84,318.82,316.56,258.5,193.84,276.77,316.1,321.71,319.98,321.04,319.64,323.54,325.86,334.04,325.33,320.95,321.47,323.7,299.26,311.73,314.64,321.93,321.93,330.32,325.9,316.42,313.19,319.01,324.41,335.67,342.64,,L9
2022-03-27 22:05:58+00:00,,,,,233.41,250.22,268.845,288.38,284.42,274.17,291.2,287.1,282.045,274.595,269.75,281.98,284.65,,285.49,287.265,303.695,308.66999999999996,312.29999999999995,311.235,312.45,310.32,313.89,315.405,320.5,314.13,309.17,314.76,318.67,320.85,324.75,322.43,322.055,311.375,284.115,223.675,,,,,235.81,311.135,323.87,326.715,324.365,325.24,327.19500000000005,320.155,322.625,327.06,329.635,334.15999999999997,322.95,322.04499999999996,317.43,313.57,317.44,317.835,318.255,314.20500000000004,258.76,188.29000000000002,272.91999999999996,310.37,316.56,317.895,318.58000000000004,319.025,321.055,324.82500000000005,327.93,323.04499999999996,319.525,320.71000000000004,321.57,295.93,308.33500000000004,306.31,317.77,320.96000000000004,329.59000000000003,322.48,315.34000000000003,310.655,318.39,319.785,334.96500000000003,341.32,352.24,L9
2022-04-28 22:06:11+00:00,,,,,228.36333333333334,244.13666666666666,268.2766666666667,287.62666666666667,282.74,274.24666666666667,289.40333333333336,287.0133333333333,282.72,274.32666666666665,267.7866666666667,280.34000000000003,285.21,281.06,286.63666666666666,286.43666666666667,303.695,322.48333333333335,323.5466666666667,323.04,321.81666666666666,322.48,313.89,315.405,332.625,314.13,303.79,311.86,317.165,319.645,321.28999999999996,320.16499999999996,321.18666666666667,310.5,283.8733333333333,222.78666666666666,,,,,235.54333333333332,309.12666666666667,323.87333333333333,326.25,323.63000000000005,323.7366666666667,325.68666666666667,319.68666666666667,321.6933333333333,325.61333333333334,328.45,328.49,322.4533333333333,321.58,317.7866666666667,313.3533333333333,316.94,316.43666666666667,317.50666666666666,316.6766666666667,259.2033333333333,186.14333333333335,272.99,309.33,314.97333333333336,317.09666666666664,318.58000000000004,319.025,321.055,324.82500000000005,325.9166666666667,320.80333333333334,319.525,320.71000000000004,331.4733333333333,295.93,308.33500000000004,299.7966666666667,317.77,320.96000000000004,329.59000000000003,322.48,326.25666666666666,310.655,315.8433333333333,319.785,334.96500000000003,351.56333333333333,352.24,L9
2022-05-06 22:06:17+00:00,,,,,227.1125,241.25,268.13,289.335,284.4125,273.14750000000004,290.7,287.6775,284.03,275.455,266.115,280.25,284.02,279.145,286.66499999999996,285.90999999999997,305.07,321.1225,321.4125,319.89750000000004,320.44,319.57,313.91333333333336,315.55333333333334,326.43666666666667,313.56,302.44666666666666,311.69666666666666,317.06,320.62333333333333,319.5733333333333,320.09666666666664,321.4425,312.0825,287.635,222.78666666666666,,,,,235.54333333333332,309.12666666666667,325.14750000000004,327.1875,324.145,323.7025,324.7525,319.71,321.34,325.64,328.245,328.0325,321.9125,321.405,317.735,313.665,317.1175,316.5075,318.365,318.46000000000004,261.0925,185.9,273.4525,308.185,314.1875,316.5125,318.1266666666667,319.1066666666666,320.75666666666666,324.28333333333336,324.96500000000003,321.8,320.00333333333333,321.40333333333336,329.79999999999995,296.92,306.59999999999997,295.7825,316.56666666666666,322.44,328.82666666666665,321.76,324.2025,309.76666666666665,315.0425,317.16333333333336,335.1033333333333,347.3775,339.73,L8
2022-08-26 22:06:58+00:00,,,,,224.46000000000004,236.86333333333334,266.34999999999997,289.8533333333333,283.80333333333334,274.3066666666667,289.34,287.5566666666667,282.88333333333327,274.8766666666666,264.2766666666667,280.25,283.6933333333333,279.145,287.385,285.21999999999997,306.6133333333333,324.43,325.71750000000003,322.0733333333334,322.43666666666667,321.56666666666666,312.995,314.82500000000005,329.405,312.99,306.9433333333334,310.3633333333333,316.255,328.09,325.81666666666666,326.10999999999996,324.015,311.43666666666667,288.6933333333333,221.45,333.04,,,,234.64999999999998,307.93,324.63000000000005,336.0625,323.09666666666664,322.5933333333333,330.9,319.3333333333333,319.85999999999996,324.65,326.49,323.73333333333335,320.1233333333334,320.4933333333333,317.4866666666667,322.2125,316.49666666666667,315.3966666666667,328.6275,325.75250000000005,261.95666666666665,183.25333333333333,272.34666666666664,312.88,317.945,324.35249999999996,316.6700000000001,326.77,323.77333333333337,323.495,321.94000000000005,320.6233333333334,319.53,329.53000000000003,331.83333333333326,295.75,304.03499999999997,303.5475,322.4733333333333,328.71,331.3633333333334,327.21666666666664,326.7966666666666,308.05499999999995,313.72,313.53999999999996,334.81999999999994,348.95666666666665,339.73,L8
2022-10-21 22:06:29+00:00,,,,170.25,226.35666666666668,241.15666666666667,271.9866666666667,290.01666666666665,285.68,274.31333333333333,291.32,288.21999999999997,285.53666666666663,276.1766666666667,262.48,279.385,282.45,279.145,287.46000000000004,285.28333333333336,308.53,333.57500000000005,331.0366666666667,328.56000000000006,328.43,328.82,313.96,315.85,329.405,312.99,306.9433333333334,310.3633333333333,316.255,328.09,325.81666666666666,326.10999999999996,325.4733333333333,311.62333333333333,289.49,214.54,333.04,,,,235.01,305.11,325.2033333333333,339.96999999999997,323.3333333333333,322.74666666666667,330.04999999999995,319.265,320.05499999999995,324.21999999999997,326.855,321.9050000000001,319.93,318.16,313.6933333333333,326.65999999999997,317.63,317.1666666666667,332.2733333333333,328.5825,263.42499999999995,183.51,273.985,315.62666666666667,320.12333333333333,327.2,317.22,330.94999999999993,326.375,323.2,322.00000000000006,320.55500000000006,320.96,329.33000000000004,334.2,298.9,303.13,305.40333333333336,326.905,333.06999999999994,332.75666666666666,328.25,328.89,312.345,313.8633333333333,319.33500000000004,336.03,348.8566666666666,327.22,L9
2022-12-24 22:06:50+00:00,,,,170.25,237.44,258.91,281.13,300.6,303.725,278.69,293.56,288.15,284.58,275.9,,,280.57,,287.08000000000004,286.74,309.24,337.24,333.90999999999997,,,,352.38,,,,337.185,327.575,337.45,347.255,352.28,344.57000000000005,334.605,318.31,286.16,208.07,333.04,,,206.18,,,322.76,364.59,322.15,323.91,343.19000000000005,,,,,,318.04,312.95,328.0,352.315,334.625,321.14,359.635,342.41,,,,334.88,352.02,363.90999999999997,359.55,351.95,332.59,361.03,,356.26,352.21,340.91333333333336,344.24,,,350.38,347.80499999999995,350.845,335.485,332.21500000000003,320.54,316.7,318.2,326.75,336.68,347.07,,L9
2023-01-17 22:06:42+00:00,,,,169.565,238.95999999999998,260.56500000000005,281.07,297.92,297.42,281.015,293.375,294.4,283.455,276.445,278.13,283.82,283.355,,289.81,288.315,304.255,324.595,327.2866666666667,315.17,313.04,314.58,333.145,318.42,307.42,290.34,337.185,327.575,318.82,338.2833333333333,352.28,333.83666666666664,322.7966666666667,318.31,286.16,208.07,333.04,,,190.345,237.1,,317.17499999999995,364.59,323.24,323.895,338.3375,317.92,322.34,324.58,324.86,318.46,318.475,315.195,325.51,340.83666666666664,329.12,320.725,346.4166666666667,337.3,256.81,189.91,279.49,322.96500000000003,352.02,363.90999999999997,339.975,351.95,328.27,342.645,324.18,338.94,337.725,335.805,338.12666666666667,303.51,316.9,339.6466666666667,341.5933333333333,343.6933333333333,335.3533333333333,330.52,322.20000000000005,316.26,318.91499999999996,326.815,337.255,346.0466666666666,,L8
2023-02-18 22:06:37+00:00,343.13,340.67,,170.4333333333333,239.11333333333332,260.56500000000005,281.07,297.92,300.815,291.2133333333333,293.375,294.4,283.455,276.445,278.13,283.82,283.17333333333335,,290.74,288.8633333333333,304.7,319.32666666666665,322.495,314.19,313.915,314.58,332.79,318.42,307.42,290.34,337.185,327.575,318.82,338.2833333333333,352.28,341.0375,322.7966666666667,317.3233333333333,286.415,218.125,333.04,,,184.18999999999997,237.1,,317.17499999999995,363.72,323.24,323.895,338.3375,333.22,322.34,324.58,348.995,318.46,318.475,315.195,325.51,340.83666666666664,329.12,335.12666666666667,339.7725,337.3,256.81,189.91,279.49,322.96500000000003,357.6933333333333,364.7866666666667,339.975,351.95,328.27,346.7033333333333,342.13,338.94,337.725,339.608,338.12666666666667,323.345,316.9,339.6466666666667,346.9,348.44,341.2625,329.635,322.20000000000005,316.26,318.91499999999996,326.815,337.255,346.0466666666666,,L8
2023-03-06 22:06:02+00:00,343.13,340.67,,169.9725,235.885,255.42333333333332,279.07,294.8225,297.46400000000006,286.69,292.49,292.25666666666666,282.3433333333333,275.4766666666667,273.1,284.53499999999997,282.06,280.62,288.865,287.9575,302.32666666666665,319.32666666666665,319.3066666666667,314.19,314.88000000000005,322.445,330.9175,331.615,307.42,309.16999999999996,346.995,330.395,318.82,335.79999999999995,362.355,344.435,316.815,325.83500000000004,288.28000000000003,217.68666666666664,,,,180.39499999999998,237.11,,326.28,341.8,323.24,323.895,332.78,333.22,322.34,346.96500000000003,353.47333333333336,342.41999999999996,318.15000000000003,315.195,322.8875,335.025,329.12,339.90250000000003,339.03499999999997,339.6875,260.85,188.45499999999998,279.49,319.62,361.9066666666667,366.1233333333334,339.975,364.55499999999995,323.95,346.7033333333333,344.34,341.74333333333334,342.9666666666667,341.82800000000003,336.775,323.345,316.9,338.17,352.6475,352.5725,342.6775,331.52,322.20000000000005,316.26,330.5933333333333,339.50333333333333,343.9633333333333,346.0466666666666,,L8
2023-03-14 22:06:35+00:00,343.13,340.67,,169.9725,236.248,253.46,277.375,293.904,295.6716666666667,285.76,293.165,292.495,283.35749999999996,275.9125,272.85999999999996,284.85999999999996,282.476,280.62,288.44399999999996,287.828,302.925,316.79,317.94,313.75333333333333,314.8625,319.23,328.236,324.46,295.28499999999997,304.18333333333334,338.6233333333333,328.16333333333336,319.64,332.5933333333333,362.355,340.078,319.62333333333333,324.28000000000003,289.0,216.41,,,,180.39499999999998,237.26999999999998,310.35,325.35249999999996,337.50333333333333,323.8333333333333,323.39000000000004,330.225,328.53,322.955,341.33,346.62,337.76666666666665,317.4975,315.6133333333333,321.808,327.9066666666667,326.2375,335.19,335.986,335.96799999999996,261.98333333333335,187.83333333333334,275.46000000000004,315.0833333333333,350.5325,354.02500000000003,333.02,350.07,323.38,341.7675,339.43,337.575,337.77,338.6433333333334,334.41999999999996,323.345,317.195,331.365,346.80199999999996,347.342,340.87399999999997,330.026,321.4433333333333,315.57,327.6275,334.93,342.2125,344.56,,L9
2023-03-22 22:06:16+00:00,343.13,340.67,,169.9725,236.248,253.46,277.375,300.31166666666667,295.6716666666667,285.76,298.87600000000003,298.242,292.666,283.27200000000005,273.0275,284.85999999999996,286.5216666666667,280.62,288.44399999999996,287.828,307.36,316.79,322.462,317.12,322.78000000000003,325.595,328.236,328.705,295.28499999999997,304.18333333333334,338.6233333333333,328.16333333333336,319.64,332.5933333333333,362.355,340.078,319.62333333333333,324.28000000000003,296.03200000000004,216.368,,,,180.39499999999998,237.2875,320.16,325.35249999999996,344.09250000000003,332.585,328.8675,336.74,328.53,331.5133333333333,344.735,347.666,341.9275,323.98400000000004,324.9175,324.66833333333335,334.35749999999996,332.056,338.95,338.9016666666667,339.55333333333334,261.98333333333335,187.83333333333334,285.1066666666666,320.81,348.816,351.524,337.02750000000003,348.355,329.91,343.28999999999996,343.768,338.98400000000004,340.29200000000003,340.09000000000003,337.52833333333336,334.02666666666664,326.32666666666665,332.068,344.25333333333333,345.56,340.64166666666665,333.64833333333337,324.8275,324.3675,327.6275,334.93,346.022,346.12,,L8
2023-03-30 22:06:23+00:00,343.13,340.67,,169.482,235.6833333333333,252.32,277.594,299.4957142857143,294.7885714285714,286.18333333333334,299.105,297.56166666666667,292.375,282.34666666666664,272.394,284.3625,286.37857142857143,280.62,288.045,287.77,307.1616666666667,316.07399999999996,320.8883333333333,317.102,321.33666666666664,324.352,326.97166666666664,328.322,306.0733333333333,308.49,332.7525,326.2525,320.5475,330.5225,351.1466666666667,337.5216666666667,321.75,324.1433333333334,299.0216666666667,219.38166666666666,,,,180.39499999999998,237.70999999999998,316.86,326.65999999999997,341.67,333.68199999999996,329.78200000000004,335.45166666666665,327.5825,330.855,341.86,344.7716666666667,339.854,324.93333333333334,325.43,324.7,332.20799999999997,330.96999999999997,336.47285714285715,337.1257142857143,338.4357142857143,264.65999999999997,188.775,283.53,319.456,344.67833333333334,346.1566666666667,333.652,342.864,328.81,340.2233333333333,341.0233333333333,336.615,337.46999999999997,337.94375,335.9957142857143,326.255,323.75,328.9166666666667,341.38428571428574,343.10714285714283,339.3971428571428,332.99285714285713,323.58000000000004,322.59000000000003,325.994,332.816,344.6133333333333,345.55833333333334,,L9
2023-04-07 22:06:04+00:00,343.13,340.67,,169.482,234.71,252.12166666666667,284.23333333333335,301.1075,294.265,284.18,297.61285714285714,295.76142857142855,290.6014285714286,281.54857142857145,271.6616666666667,283.666,285.67875,280.62,288.045,287.77,309.6685714285714,318.34666666666664,323.4371428571429,322.2,319.6014285714286,321.7033333333333,324.97285714285715,326.0566666666667,307.5,315.552,333.488,330.906,326.654,336.196,354.9225,341.03428571428566,326.204,326.5228571428571,305.19428571428574,219.38166666666666,330.38,333.61,,180.39499999999998,237.03166666666667,314.12,326.65999999999997,345.5416666666667,336.45166666666665,332.5,336.7557142857143,331.83000000000004,328.512,345.875,347.5842857142857,339.854,330.8257142857143,332.43666666666667,328.55125,335.915,330.96999999999997,339.00875,336.66,340.355,264.226,188.504,283.53,323.3883333333333,343.7342857142857,344.81428571428575,335.755,344.78833333333336,328.81,340.2233333333333,341.9185714285714,337.46571428571434,338.15142857142854,337.94375,337.23625,320.944,323.288,333.59999999999997,342.23749999999995,343.08375,339.3971428571428,335.64125,323.06166666666667,320.5466666666667,324.40166666666664,332.816,347.6114285714285,345.55833333333334,,L8
2023-08-21 22:05:52+00:00,,,,168.055,231.016,249.304,282.658,299.92833333333334,286.24,278.40999999999997,297.02500000000003,294.3566666666667,291.06166666666667,282.11666666666673,269.7216666666667,283.6275,285.2916666666667,278.78,284.11333333333334,286.6766666666667,310.9666666666667,317.3666666666666,326.53499999999997,326.20500000000004,321.87600000000003,323.12800000000004,319.11,327.584,307.52666666666664,321.855,328.9325,328.82,331.87666666666667,336.46000000000004,352.87000000000006,340.88999999999993,332.4633333333333,333.42249999999996,312.706,220.01,330.38,333.61,,169.01,237.01800000000003,314.12,332.98333333333335,342.08000000000004,343.0575,336.8025,339.73749999999995,330.90333333333336,330.055,350.134,347.02000000000004,345.2025,335.766,345.678,334.505,336.36,332.82,335.86499999999995,335.03000000000003,338.99833333333333,266.49,188.1525,284.8766666666666,325.856,333.9599999999999,334.1360000000001,333.645,341.492,330.43,335.325,341.1333333333333,338.60999999999996,339.12166666666667,337.84000000000003,336.70199999999994,319.3433333333333,324.885,332.39199999999994,337.98999999999995,338.33000000000004,337.16499999999996,341.77200000000005,323.4925,322.69,327.145,336.81666666666666,352.4766666666667,345.07,,L9
2023-10-08 22:06:34+00:00,,,,171.87,239.67,258.385,279.32,288.405,284.405,282.345,291.15999999999997,289.44,285.96500000000003,279.155,274.03,,282.54999999999995,276.94,,,306.32500000000005,309.96,314.88,316.97,320.93,,322.12,323.84,325.35,316.76,311.39,325.445,322.63,,,,,313.36,288.07,230.17,,,,,245.63,315.25,328.3,,,,,321.48,327.83,,,317.07,,339.645,333.19,318.92,319.97,314.01,320.865,320.98,271.355,,281.57,314.04,,320.05,324.27,324.74,329.78,334.08500000000004,332.655,338.985,335.445,326.1,331.42,308.14,324.0,323.14,,,,331.41,320.83,320.49,325.01,329.67,349.145,344.37,,L9
2023-11-09 22:06:36+00:00,,,,171.87,240.82666666666668,261.07666666666665,281.20666666666665,290.50666666666666,284.99,282.28333333333336,292.4266666666667,290.39000000000004,287.5833333333333,279.78,276.68666666666667,,284.7233333333333,276.94,,,307.55333333333334,312.275,314.855,317.82000000000005,320.025,321.65,321.0,324.58,325.73,317.82,313.52,324.20666666666665,325.495,326.09,322.38,340.36,,317.44,289.57,229.875,,,,170.28,244.165,314.08500000000004,328.57500000000005,330.11,324.47,323.96,328.15,322.145,328.485,,,321.33,,332.92,328.45,319.59000000000003,321.91,316.4266666666667,322.43,324.3933333333334,269.23333333333335,191.96,282.39,315.005,,320.05,324.55499999999995,324.745,329.91499999999996,337.0566666666667,332.655,338.985,333.2,325.615,334.35,307.275,324.445,322.04999999999995,331.0,332.31,346.04,334.375,320.745,321.5,325.73,330.22,346.89333333333326,345.145,,L9
2023-11-25 22:06:44+00:00,,,,171.87,240.82666666666668,261.07666666666665,281.20666666666665,290.50666666666666,284.99,282.28333333333336,292.4266666666667,290.39000000000004,287.5833333333333,279.78,276.68666666666667,,284.7233333333333,276.94,,,307.55333333333334,312.275,314.855,317.82000000000005,320.025,321.65,321.0,324.58,325.73,317.82,313.52,324.20666666666665,330.3666666666667,333.625,322.38,340.36,334.63,317.44,289.57,229.875,,,,188.44,244.165,314.08500000000004,328.57500000000005,330.11,339.98,323.96,328.15,322.145,328.485,,,335.74666666666667,,336.385,331.765,332.43333333333334,321.91,316.4266666666667,322.43,324.3933333333334,269.23333333333335,191.96,282.39,325.4566666666667,339.56,320.05,324.55499999999995,336.48333333333335,338.4733333333333,340.81,332.655,338.985,333.2,325.615,334.35,307.275,324.445,322.04999999999995,331.0,347.93,346.04,338.8966666666667,320.745,321.5,337.3933333333334,330.22,346.89333333333326,345.145,,L9
2024-01-12 22:06:42+00:00,,,,171.87,240.82666666666668,261.07666666666665,281.20666666666665,290.50666666666666,284.99,282.28333333333336,292.4266666666667,290.39000000000004,287.5833333333333,279.78,276.68666666666667,,284.7233333333333,276.94,,,307.55333333333334,312.275,314.855,317.82000000000005,320.025,321.65,321.0,324.58,325.73,317.82,313.52,333.55,330.3666666666667,333.625,322.38,340.36,338.095,317.44,289.57,229.875,,,,188.44,244.165,314.08500000000004,328.57500000000005,330.11,339.98,323.96,328.15,322.145,328.485,,,335.74666666666667,380.49,344.396,340.084,337.0875,332.44666666666666,316.4266666666667,322.43,324.3933333333334,269.23333333333335,191.96,282.39,325.4566666666667,339.56,338.065,324.55499999999995,336.48333333333335,338.4733333333333,340.81,332.655,338.985,333.2,325.615,334.35,307.275,324.445,322.04999999999995,331.0,347.93,346.04,338.8966666666667,320.745,321.5,337.3933333333334,330.22,346.89333333333326,345.145,,L9
2024-01-28 22:06:42+00:00,316.48,,,171.87,238.8775,260.7,280.57,289.47749999999996,284.85,281.96000000000004,292.11,296.405,290.51,278.05,278.9225,284.46,284.7233333333333,276.94,,,308.185,313.6033333333333,318.8833333333333,317.82000000000005,320.025,321.65,321.0,324.58,325.73,317.82,320.25,333.55,332.045,334.45666666666665,328.945,337.11,336.77666666666664,319.6166666666667,300.56,229.875,,,,188.44,241.66333333333333,310.97,328.07666666666665,329.21500000000003,335.05,323.96,328.15,322.145,333.23333333333335,,,335.74666666666667,379.53,340.465,344.63166666666666,338.776,337.0675,325.08,322.43,331.40250000000003,268.6325,191.96,283.66333333333336,325.4566666666667,339.56,339.5466666666667,331.16333333333336,336.48333333333335,338.4733333333333,342.886,332.655,338.985,334.21,326.33,334.35,313.37,329.17333333333335,329.0333333333333,347.74,352.8666666666666,346.79,339.565,329.86333333333334,325.93,339.40250000000003,338.53,346.89333333333326,345.145,,L9
2024-02-13 22:06:17+00:00,316.48,,,170.965,238.77599999999998,259.106,280.604,289.584,285.896,281.34000000000003,292.086,296.202,290.6,278.554,278.428,287.53999999999996,284.935,283.305,288.09,291.0,307.886,313.09,318.175,317.57666666666665,319.23333333333335,319.25,320.8866666666667,323.52,324.26666666666665,317.4166666666667,318.2625,330.83000000000004,330.06,331.85,327.38,332.42333333333335,333.175,318.6375,297.65999999999997,229.89,,,,188.44,241.66333333333333,310.97,328.07666666666665,329.21500000000003,333.0975,326.66999999999996,328.15,322.145,333.23333333333335,,,335.74666666666667,359.99,337.99285714285713,340.92,335.80333333333334,333.332,324.456,322.7375,329.61800000000005,267.722,190.52,283.92499999999995,321.9825,329.675,335.0175,329.6875,332.84749999999997,335.4225,340.24,330.53,335.17333333333335,336.36,326.33,334.35,313.37,329.17333333333335,329.0333333333333,347.74,352.8666666666666,346.79,337.502,327.6175,323.8025,336.244,335.79499999999996,345.04999999999995,344.9266666666667,,L9
2024-02-29 22:06:35+00:00,316.48,,,169.19333333333336,239.67,257.27799999999996,279.26000000000005,290.156,288.832,282.5675,296.74,298.16,293.81800000000004,280.046,279.96,287.53999999999996,287.75,290.83000000000004,290.38,291.04499999999996,309.106,314.736,318.63199999999995,317.8725,319.9075,320.02666666666664,322.32,323.09749999999997,323.9925,317.5625,317.962,328.738,329.36333333333334,331.07,327.3725,330.4525,331.246,318.506,297.23400000000004,229.5525,,,,188.44,241.73499999999999,310.3725,329.7,330.19666666666666,332.604,329.5333333333333,332.90999999999997,327.28333333333336,333.925,,,335.74666666666667,359.99,332.58714285714285,336.1642857142857,333.8742857142857,331.365,327.616,325.15,331.872,267.18600000000004,191.07333333333335,284.31399999999996,320.562,327.50333333333333,332.578,328.65,331.248,335.4225,338.03000000000003,326.97999999999996,329.12,334.66999999999996,326.33,334.65000000000003,311.505,326.72249999999997,327.725,340.77,347.0625,342.6000000000001,336.555,326.58000000000004,322.598,334.40333333333336,334.18,341.1075,344.685,361.48,L9
2024-05-03 22:06:01+00:00,316.48,,,167.85500000000002,235.78400000000002,251.942,275.508,288.54200000000003,287.554,277.7625,295.42,296.954,292.726,278.82,275.842,287.53999999999996,284.7375,290.83000000000004,288.52666666666664,287.37666666666667,307.84,314.864,317.704,317.275,317.7975,317.905,320.255,321.0075,322.1125,316.99,318.14,328.17400000000004,328.9266666666667,329.47666666666663,327.3725,330.4525,331.246,319.7925,299.52500000000003,229.3466666666667,,,,188.44,240.43666666666664,308.74666666666667,330.1666666666667,330.19666666666666,331.75166666666667,329.5333333333333,331.5233333333333,327.9533333333333,332.755,,,339.33666666666664,359.99,333.5785714285715,337.2714285714286,333.81857142857143,331.06666666666666,327.162,323.9775,331.282,264.658,189.53,284.004,319.79,324.8525,332.744,329.745,332.875,333.69,337.38166666666666,326.335,325.685,336.96999999999997,324.34666666666664,331.9033333333333,309.76,322.22249999999997,320.5875,335.365,343.026,339.41,335.1066666666666,325.43600000000004,320.736,333.005,331.078,338.3975,342.15749999999997,350.53,L9
2024-07-22 22:05:52+00:00,316.48,317.55,299.68,212.89333333333335,229.53399999999996,248.3125,273.14,292.296,291.532,282.17,298.072,294.222,290.232,276.432,271.162,283.8933333333334,280.855,283.80333333333334,288.52666666666664,287.37666666666667,307.29749999999996,316.04200000000003,317.87199999999996,317.60499999999996,318.615,319.325,320.9625,321.6725,321.94,317.8825,321.116,325.09,326.27250000000004,327.4025,336.8425,332.92,331.615,319.21666666666664,302.34333333333336,229.23000000000002,,,,,234.27999999999997,304.2033333333333,337.02666666666664,330.52,327.6375,340.88999999999993,333.21,330.525,333.96,,,327.84,349.74,323.09000000000003,331.71500000000003,326.82500000000005,327.25750000000005,329.058,325.855,334.476,264.575,188.72,284.2025,312.20666666666665,328.11,329.39799999999997,334.81,328.11999999999995,329.30333333333334,332.305,326.335,325.685,341.1,323.955,329.21500000000003,310.8766666666666,321.3333333333333,320.4633333333333,336.82,339.7566666666667,337.20000000000005,331.34,326.63,320.2925,327.715,333.96,339.105,340.47,350.53,L9
2024-07-30 22:05:39+00:00,,317.55,299.68,212.89333333333335,226.25,249.085,270.6575,291.57800000000003,290.58799999999997,280.08750000000003,296.73400000000004,288.294,287.082,277.03799999999995,265.71799999999996,283.61,278.678,280.895,287.2775,285.3125,305.1725,314.12,313.524,316.44399999999996,317.294,317.424,319.504,320.11,320.236,316.61400000000003,314.856,322.008,321.6775,322.965,337.28666666666663,328.92,326.8125,316.84,292.245,229.23000000000002,,,,,230.98666666666668,302.8066666666667,335.47,329.95000000000005,327.0925,336.7725,329.5733333333333,326.51666666666665,325.00333333333333,,,323.075,319.31,323.3575,317.795,318.93,318.1075,321.93,324.37,327.32,265.35,187.78,280.28249999999997,310.53,328.11,323.75800000000004,328.4525,325.3025,327.26,325.1475,322.82,323.49666666666667,333.825,320.15,329.21500000000003,303.8233333333333,309.43666666666667,301.53666666666663,320.93333333333334,327.03999999999996,331.51666666666665,324.8875,318.365,313.26750000000004,317.13,328.6625,336.332,339.108,350.53,L8
