dates,satname,nzd0579-0000,nzd0579-0001,nzd0579-0002,nzd0579-0003,nzd0579-0004
2023-07-27 22:12:38.836000,L9,,63.22,159.47,130.82,125.73
2023-07-28 22:06:38.888000,L8,,,18.36,118.46,125.58
2023-07-28 22:07:02.846000,L8,,,,121.94,114.39
2023-08-13 22:07:07.940000,L8,,172.83,168.89,131.35,132.76
2023-08-20 22:12:59.423000,L8,,6.93,174.31,149.52,128.14
2023-08-21 22:06:40.051000,L9,82.77,187.85,189.56,134.72,140.02
2023-08-28 22:12:56.142000,L9,,183.47,189.91,147.82,173.80
2023-08-29 22:06:50.051000,L8,,181.86,185.03,126.31,141.53
2023-08-29 22:07:14.014000,L8,,14.34,61.94,115.47,121.10
2023-09-06 22:06:50.650000,L9,76.08,3.96,190.13,123.99,129.16
2023-09-30 22:07:21.548000,L8,,,,,125.35
2023-10-08 22:06:58.230000,L9,75.72,50.93,191.34,125.33,128.84
2023-10-08 22:07:22.193000,L9,,8.88,118.29,110.94,119.91
2023-10-31 22:13:09.706000,L9,,,,,113.47
2023-11-09 22:07:00.758000,L9,,79.12,193.40,125.09,168.50
2023-11-09 22:07:24.721000,L9,,58.54,156.96,122.43,121.20
2023-11-17 22:07:03.170000,L8,,33.62,104.13,111.07,89.51
2023-11-17 22:07:27.133000,L8,,13.10,70.81,107.11,114.34
2023-11-24 22:13:15.871000,L8,,56.18,157.88,113.76,123.98
2023-11-25 22:07:08.521000,L9,,49.77,170.36,116.98,117.79
2023-11-25 22:07:32.484000,L9,,54.70,157.16,121.78,125.02
2023-12-10 22:13:09.269000,L8,,78.66,175.12,126.60,158.11
2023-12-18 22:13:20.978000,L9,,23.08,117.63,108.09,112.70
2023-12-19 22:07:03.114000,L8,,,,128.23,170.82
2024-01-11 22:13:08.314000,L8,,29.73,70.75,108.79,118.58
2024-01-12 22:07:30.793000,L9,,29.73,119.44,118.85,122.94
2024-01-28 22:07:30.090000,L9,255.41,259.20,256.97,247.33,216.65
2024-02-04 22:13:19.606000,L9,49.69,256.95,256.79,223.69,246.16
2024-02-05 22:06:55.945000,L8,79.97,52.48,184.92,127.50,136.04
2024-02-05 22:07:19.904000,L8,,65.60,124.73,112.57,121.66
2024-02-20 22:13:07.958000,L9,,26.46,62.60,106.05,115.73
2024-02-21 22:06:53.378000,L8,,39.31,106.67,109.78,97.53
2024-02-21 22:07:17.333000,L8,,29.77,73.33,110.91,117.22
2024-02-28 22:13:00.104000,L8,,76.66,153.16,112.27,120.43
2024-02-29 22:06:59.389000,L9,72.24,46.82,171.24,119.98,121.36
2024-02-29 22:07:23.348000,L9,,54.28,93.93,116.46,123.83
2024-03-15 22:12:49.841000,L8,,60.95,124.48,112.62,123.00
2024-03-16 22:06:59.445000,L9,123.59,202.47,198.80,182.33,177.67
2024-04-17 22:06:39.730000,L9,69.38,3.09,173.48,124.68,135.09
2024-04-17 22:07:03.684000,L9,,63.95,154.96,120.22,124.53
2024-05-02 22:12:20.382000,L8,,,,117.03,33.07
2024-05-03 22:06:25.913000,L9,,79.06,109.64,123.67,127.90
2024-05-03 22:06:49.872000,L9,,,,122.88,123.15
2024-05-10 22:12:36.648000,L9,,76.06,,121.76,121.02
2024-05-11 22:06:27.762000,L8,,,,120.55,123.57
2024-05-26 22:12:24.082000,L9,,,,128.74,127.19
2024-06-03 22:12:05.524000,L8,,,,117.42,125.51
2024-06-04 22:06:11.845000,L9,,,65.24,113.82,1.64
2024-06-11 22:12:18.141000,L9,,,,128.86,120.02
2024-06-28 22:06:31.354000,L8,,,,138.01,131.02
2024-07-05 22:12:21.266000,L8,,167.91,171.40,134.04,170.14
2024-07-06 22:06:08.955000,L9,,,70.34,126.44,133.32
2024-07-22 22:06:16.344000,L9,,174.30,75.45,124.14,136.57
2024-08-23 22:06:35.428000,L9,,40.68,105.99,114.05,131.28
2024-08-23 22:06:59.383000,L9,,175.48,166.88,149.20,166.12
2024-08-31 22:06:39.323000,L8,,10.62,109.53,115.85,119.43
2024-08-31 22:07:03.291000,L8,,56.19,95.07,122.90,121.49
2024-09-07 22:12:54.954000,L8,,77.53,159.13,115.89,
2024-09-08 22:06:35.948000,L9,,,100.28,111.68,77.52
2024-09-24 22:06:37.396000,L9,,34.35,107.87,112.51,95.42
2024-09-24 22:07:01.359000,L9,,49.13,122.84,114.04,117.80
2024-10-09 22:12:57.415000,L8,,,99.62,103.79,109.69
2024-10-10 22:06:46.295000,L9,75.36,52.57,192.35,125.41,136.04
2024-10-10 22:07:10.262000,L9,,2.77,165.30,122.51,126.25
2024-10-18 22:06:54.714000,L8,,40.96,114.59,110.53,96.78
2024-10-18 22:07:18.673000,L8,,74.77,124.25,124.39,120.11
2024-11-02 22:13:05.642000,L9,,75.78,158.69,118.70,124.08
2024-11-10 22:13:01.543000,L8,,,,,29.22
2024-11-11 22:06:51.601000,L9,139.51,215.27,235.38,239.78,239.27
2024-11-11 22:07:15.564000,L9,,,118.38,112.49,108.28
2024-12-05 22:06:57.280000,L8,88.22,203.53,201.88,186.34,178.23
2024-12-05 22:07:21.239000,L8,,138.88,161.45,117.78,126.85
2024-12-12 22:13:00.078000,L8,,26.58,120.26,110.70,118.57
2024-12-13 22:06:57.880000,L9,56.79,111.71,185.54,126.58,170.50
2024-12-13 22:07:21.847000,L9,,44.55,124.08,120.55,126.15
2024-12-29 22:06:58.913000,L9,,37.72,108.69,112.66,112.23
2025-01-05 22:13:06.930000,L9,,192.78,192.80,181.49,183.84
2025-01-21 22:13:13.111000,L9,,179.19,177.89,127.46,172.84
2025-01-22 22:06:49.510000,L8,,42.68,119.89,115.70,116.51
2025-01-22 22:07:13.469000,L8,,182.11,177.59,164.67,176.55
2025-02-06 22:13:07.305000,L9,,0.59,161.96,120.95,127.92
2025-02-07 22:06:53.169000,L8,70.15,76.90,183.31,122.45,166.36
2025-02-07 22:07:17.137000,L8,56.48,255.32,252.30,246.77,248.28
2025-02-14 22:13:00.313000,L8,,50.07,154.56,112.99,121.51
2025-02-22 22:13:09.242000,L9,,192.04,196.33,180.35,184.06
2025-03-02 22:12:52.152000,L8,,111.83,159.06,116.76,124.06
2025-03-10 22:13:04.148000,L9,,75.33,156.88,114.14,123.40
2025-03-26 22:12:53.328000,L9,,3.17,162.27,124.12,127.66
2025-03-27 22:06:28.867000,L8,,45.41,113.43,115.55,121.98
2025-04-04 22:06:39.840000,L9,73.39,181.88,171.61,124.18,139.26
2025-04-11 22:12:53.551000,L9,,174.79,166.43,124.17,164.25
2025-04-12 22:06:24.345000,L8,,1.35,173.59,124.72,134.20
2025-04-12 22:06:48.304000,L8,,66.32,2.70,118.06,120.71
2025-05-05 22:12:24.502000,L8,,169.85,169.14,146.66,167.50
2025-05-06 22:06:54.456000,L9,,75.18,,131.68,125.03
2025-05-21 22:12:27.926000,L8,,,,141.83,124.77
2025-05-22 22:06:19.775000,L9,,,,124.37,134.86
2025-05-22 22:06:43.734000,L9,,,,131.61,137.88
2025-05-29 22:12:27.625000,L9,,169.01,173.81,139.53,171.95
2025-05-30 22:06:18.574000,L8,,,,125.58,132.54
2025-05-30 22:06:42.533000,L8,,14.39,,135.00,157.92
2025-06-06 22:12:30.719000,L8,,,,126.45,126.50
2025-06-07 22:06:17.000000,L9,,,,122.69,132.04
2025-06-07 22:06:40.959000,L9,,,,126.50,128.88
2025-06-15 22:06:28.606000,L8,,185.23,,128.57,143.96
2025-06-23 22:06:54.196000,L9,,,,134.38,135.97
2025-07-24 22:12:53.821000,L8,,166.57,,128.90,169.45
2025-07-25 22:07:06.294000,L9,,169.61,170.36,129.32,163.00
2025-08-01 22:12:54.806000,L9,,149.52,165.32,125.86,148.22
2025-08-02 22:06:45.866000,L8,75.47,184.39,99.12,128.96,168.63
2025-08-02 22:07:09.825000,L8,,,,119.84,121.66
2025-08-09 22:13:01.398000,L8,,,,118.24,112.20
2025-08-10 22:06:52.184000,L9,,,94.77,114.45,118.99
2025-08-10 22:07:16.143000,L9,,,,117.17,119.60
2025-08-25 22:13:03.791000,L8,,178.76,168.48,133.91,171.84
2025-08-26 22:06:57.277000,L9,,46.59,108.26,114.75,125.53
2025-08-26 22:07:21.236000,L9,,11.08,102.26,118.96,122.97
2025-09-10 22:13:08.201000,L8,,168.66,174.75,134.18,122.14
2025-09-26 22:13:14.966000,L8,,171.76,123.58,116.64,124.74
2025-10-04 22:13:17.983000,L9,,64.20,156.44,111.92,114.30
