dates,satname,nzd0477-0000,nzd0477-0001,nzd0477-0002,nzd0477-0003,nzd0477-0004,nzd0477-0005,nzd0477-0006,nzd0477-0007,nzd0477-0008,nzd0477-0009,nzd0477-0010,nzd0477-0014,nzd0477-0015,nzd0477-0016,nzd0477-0017,nzd0477-0018,nzd0477-0019,nzd0477-0020,nzd0477-0021,nzd0477-0022,nzd0477-0023,nzd0477-0024,nzd0477-0025,nzd0477-0026,nzd0477-0027,nzd0477-0028,nzd0477-0029,nzd0477-0030,nzd0477-0031,nzd0477-0032,nzd0477-0033,nzd0477-0034,nzd0477-0011,nzd0477-0012,nzd0477-0013
2017-11-07 22:14:29.495000,L8,329.74,304.26,305.58,306.94,299.93,310.88,312.89,321.47,309.92,307.09,298.78,306.35,307.17,314.83,317.09,312.60,313.89,311.29,311.17,306.86,307.54,303.71,303.74,312.43,316.81,297.19,296.36,318.34,299.42,295.13,324.46,370.25,304.73,304.12,306.58
2017-11-30 22:20:32.227000,L8,326.80,301.95,302.26,302.06,295.08,306.02,308.82,313.47,307.72,305.85,298.35,298.74,297.59,310.07,313.75,311.78,313.46,308.36,305.81,304.77,308.66,304.72,301.75,303.92,311.91,289.71,295.43,314.74,299.97,296.16,329.05,359.74,298.91,297.66,298.05
2018-01-26 22:14:08.959000,L8,325.33,300.43,301.03,298.81,344.55,361.53,334.52,,,,401.58,300.82,294.20,367.95,384.33,386.10,315.35,307.80,306.45,308.40,311.89,298.50,298.04,308.44,308.75,287.57,295.90,311.02,298.82,293.10,329.57,351.66,308.63,300.12,305.09
2018-02-27 22:14:19.470000,L8,306.62,286.08,285.40,282.43,283.04,291.44,294.50,300.73,298.20,294.21,292.80,,,,,,,,,,,,,,,,,,,,,,271.05,,
2018-03-06 22:20:02.483000,L8,330.36,305.15,306.47,304.74,302.14,308.71,310.77,321.13,319.88,312.12,307.44,298.57,302.00,309.08,312.45,308.89,313.47,309.81,303.83,302.22,306.46,302.79,300.81,310.10,310.37,292.16,303.67,314.46,301.57,293.55,326.85,361.33,304.50,298.38,297.26
2018-03-31 22:13:39.641000,L8,330.82,303.55,302.38,301.76,301.20,308.58,310.72,319.68,315.75,309.30,305.83,300.55,303.81,306.86,310.61,306.74,314.43,312.90,310.63,307.28,309.64,299.38,297.96,310.96,312.31,290.65,297.06,316.43,301.40,291.41,325.99,390.28,301.34,298.53,300.95
2018-04-16 22:13:30.411000,L8,321.94,294.37,295.51,293.86,291.52,298.59,302.22,306.84,305.84,301.51,297.44,290.73,292.36,296.90,,297.50,304.92,302.11,298.21,297.62,297.66,292.42,291.02,298.05,301.61,284.48,285.77,299.70,290.70,286.56,316.20,350.51,292.31,290.54,288.67
2018-04-16 22:13:54.370000,L8,342.74,327.36,326.07,329.46,318.62,339.96,330.47,339.49,339.21,329.08,328.66,331.77,348.72,350.94,354.47,343.40,343.83,339.87,335.55,339.59,341.47,350.41,347.11,351.84,360.15,354.67,351.55,356.20,347.72,337.53,369.24,391.68,335.09,327.65,326.11
2018-05-18 22:13:10.727000,L8,334.69,298.82,304.68,303.15,302.19,309.20,307.48,317.98,314.87,307.87,296.62,295.87,302.98,308.09,312.44,311.18,315.03,312.34,306.87,304.38,311.07,308.26,306.89,310.22,317.32,293.18,303.68,313.09,303.34,296.24,327.24,359.88,295.44,297.93,297.35
2018-05-18 22:13:34.690000,L8,315.74,287.48,290.03,284.42,285.90,292.67,297.71,299.64,300.56,292.82,,,,,,,297.86,291.59,291.26,289.57,290.72,281.42,284.31,281.87,293.01,280.89,,,,,,,,,
2018-07-12 22:19:32.680000,L8,314.79,287.09,291.08,287.68,286.18,292.94,299.06,303.18,294.59,,,284.92,286.37,299.44,298.62,300.80,300.94,296.11,293.73,293.06,293.65,279.12,278.57,284.50,295.37,283.02,,,,,,,,286.54,285.58
2018-07-21 22:13:25.431000,L8,330.53,301.52,305.17,304.96,304.44,313.73,311.21,328.21,310.64,297.26,302.10,306.94,307.80,320.32,317.32,320.30,316.70,319.80,317.71,310.61,313.63,317.09,310.39,315.18,326.22,292.51,317.19,314.83,306.80,307.02,329.34,365.84,296.97,308.07,307.54
2018-07-21 22:13:49.390000,L8,331.02,301.82,305.03,305.45,304.38,314.14,311.01,328.56,310.53,296.82,302.83,306.46,307.32,320.58,317.83,320.38,316.66,319.25,317.23,310.51,313.52,317.05,310.50,314.63,325.51,293.08,316.30,314.84,306.60,305.92,329.03,365.17,297.15,307.97,307.09
2018-09-07 22:13:48.162000,L8,,,,,,,,,,,,,284.51,324.56,313.52,315.09,315.15,311.55,312.96,307.02,308.97,308.67,303.19,307.85,312.37,295.51,300.45,318.47,304.45,289.15,318.08,352.89,,,
2018-09-07 22:14:12.130000,L8,,,,,,,,,,,,,,,297.99,295.78,293.63,291.00,288.20,284.63,286.37,,,,,,,,,,,,,,
2018-09-14 22:20:00.822000,L8,333.76,305.58,307.53,310.91,305.95,317.09,319.85,327.61,309.08,312.37,307.29,292.44,302.56,317.49,323.63,318.54,316.39,312.44,314.23,309.99,315.01,313.34,305.88,312.29,312.50,293.76,304.25,317.43,304.00,296.25,326.60,362.64,294.31,291.96,293.09
2018-09-30 22:20:07.683000,L8,355.27,322.34,320.66,321.66,313.35,320.29,319.43,326.94,312.12,304.26,307.87,292.09,300.63,316.40,340.61,344.30,327.28,,,,,,,375.15,358.66,354.74,363.43,355.22,315.84,299.87,361.22,371.71,294.73,291.31,297.50
2018-11-10 22:14:08.770000,L8,326.65,300.24,300.60,300.20,292.89,305.90,306.05,311.38,309.17,301.16,296.14,,289.74,310.26,313.65,310.91,312.06,308.92,303.58,302.51,305.73,300.10,297.80,302.55,309.56,289.24,294.37,307.59,295.43,288.91,324.60,361.49,291.53,,
2018-11-10 22:14:32.733000,L8,328.53,302.11,301.70,301.79,294.36,307.00,307.12,313.13,310.17,304.60,297.32,285.12,290.84,310.88,315.84,312.26,313.91,311.27,305.12,303.59,307.20,301.71,299.09,303.27,310.24,290.80,294.30,308.44,295.50,288.88,323.98,360.19,293.23,,
2018-12-28 22:14:29.227000,L8,310.27,293.08,288.30,286.40,288.20,296.27,299.41,303.34,300.03,293.72,293.48,,,,,,,,289.24,287.36,292.19,288.58,286.42,299.76,302.86,280.16,286.19,295.59,288.38,285.16,313.63,343.26,286.53,,
2019-01-04 22:20:15.514000,L8,,285.51,278.97,277.03,283.40,289.46,293.08,298.19,293.81,288.17,287.92,,,,,,,,,,,,,,,,,,,,,,282.31,,
2019-01-13 22:14:03.173000,L8,327.28,306.33,307.72,306.03,303.37,306.61,312.59,316.40,315.72,313.02,309.24,299.37,303.57,311.69,311.90,311.52,315.53,323.02,302.25,308.06,308.00,299.03,298.10,308.75,327.30,304.32,314.26,313.49,298.18,295.24,327.36,361.24,300.91,296.94,304.97
2019-01-13 22:14:27.136000,L8,323.64,303.00,304.45,301.98,299.24,303.56,310.01,314.47,312.97,310.66,306.80,297.26,300.10,308.83,309.15,308.39,312.21,318.50,300.06,305.43,305.20,297.32,296.38,305.45,324.60,297.59,310.50,311.05,296.96,294.06,328.32,361.98,297.93,294.73,301.59
2019-01-20 22:20:12.251000,L8,314.11,292.35,,,284.36,289.04,297.72,294.00,295.78,291.76,291.96,285.69,273.89,,,,,,,,,,,,,,,,,,,,289.20,287.17,285.52
2019-02-05 22:20:09.281000,L8,330.06,303.32,301.77,302.39,298.71,307.70,311.35,317.70,308.18,303.33,302.43,299.42,302.62,308.34,312.93,313.44,315.26,311.14,310.22,305.68,306.91,299.82,298.20,307.85,311.79,288.80,296.13,314.17,293.47,291.09,326.28,365.57,306.48,310.63,298.43
2019-02-14 22:13:57.218000,L8,326.42,302.92,301.09,299.29,304.38,310.63,315.05,313.53,308.40,304.43,305.02,304.23,303.04,319.33,320.22,315.27,316.95,311.03,314.21,306.45,309.79,310.45,307.76,312.19,318.03,290.53,296.42,311.68,300.72,299.24,322.24,355.59,299.23,301.54,303.16
2019-02-14 22:14:21.185000,L8,333.98,321.25,328.32,311.70,314.54,322.39,324.36,324.14,318.96,318.62,315.19,391.80,357.10,,359.39,358.94,366.74,369.63,378.79,317.06,320.24,326.25,326.80,338.96,333.32,342.54,345.03,343.16,316.41,317.37,329.36,367.00,308.79,357.21,360.01
2019-02-21 22:20:06.522000,L8,332.41,303.68,304.78,303.85,301.19,311.37,314.69,324.16,314.40,312.26,306.35,307.84,305.98,319.21,328.79,318.26,318.50,317.99,315.16,308.13,311.49,307.66,304.07,309.88,318.21,290.29,299.92,320.09,302.74,297.90,329.74,380.70,307.07,308.52,310.22
2019-03-02 22:13:53.044000,L8,330.26,299.61,300.24,299.17,295.49,304.78,307.34,312.55,307.24,302.26,300.36,299.39,299.06,314.22,318.18,310.86,312.05,307.13,302.81,301.89,303.66,297.55,295.94,304.46,307.83,286.85,292.93,308.63,294.28,289.26,324.32,351.09,295.77,301.12,300.67
2019-03-02 22:14:17.011000,L8,330.77,300.17,300.59,299.75,296.39,305.25,307.96,313.05,307.51,302.60,300.62,299.61,299.50,314.66,318.66,311.26,312.44,307.29,302.94,302.15,304.12,297.73,296.05,304.46,307.98,287.48,292.67,308.82,294.16,289.20,323.99,350.53,296.13,301.62,301.31
2019-05-12 22:19:56.404000,L8,,,,,,,,288.38,288.28,293.41,293.40,286.25,286.86,298.07,297.92,299.28,289.43,286.13,288.42,285.15,289.40,,,,,,,,,,,,283.33,286.95,287.20
2019-05-28 22:20:05.638000,L8,,,286.63,284.27,281.37,290.70,299.35,296.65,301.92,301.16,299.73,288.41,287.29,302.20,301.22,304.52,297.33,292.22,293.60,289.60,293.77,,,,,,,,288.02,278.76,311.82,344.36,291.82,290.00,288.71
2019-06-06 22:13:59.042000,L8,328.80,298.83,297.14,295.99,295.03,303.78,305.21,314.95,314.55,309.80,311.78,299.77,298.44,317.20,315.05,316.14,314.74,312.05,309.92,305.80,309.58,299.72,301.30,312.88,309.17,292.09,304.95,309.24,303.16,291.87,328.16,358.38,300.56,302.44,300.79
2019-06-22 22:14:04.757000,L8,328.34,298.67,299.54,298.43,297.75,305.72,305.15,313.32,312.97,311.43,306.47,304.20,304.16,318.49,313.78,317.32,316.57,314.99,311.90,308.16,311.74,308.49,308.74,310.79,318.80,293.54,311.33,310.00,304.16,295.92,327.84,359.02,298.08,303.91,303.24
2019-06-22 22:14:28.716000,L8,,,287.78,283.14,285.57,294.49,300.10,299.58,305.06,301.90,295.33,289.32,288.84,305.47,302.38,305.22,303.73,300.72,297.76,295.55,298.01,,,,,,,,,285.62,317.06,350.04,284.26,292.80,288.72
2019-06-29 22:20:17.440000,L8,325.56,299.19,298.82,296.60,294.93,305.04,305.68,313.39,314.94,310.12,301.17,303.58,300.10,319.45,318.41,317.30,315.26,312.44,306.25,305.00,310.07,302.84,299.75,310.96,308.58,292.15,301.88,307.71,300.50,290.59,327.65,354.47,297.00,306.34,302.89
2019-07-15 22:20:20.288000,L8,,,,,,,,,,,,,,297.72,297.04,299.07,287.70,289.78,292.22,289.93,289.40,,,,,,,,288.79,278.00,309.59,339.90,,,
2019-07-31 22:20:26.609000,L8,368.26,329.26,323.74,316.11,314.55,322.20,319.31,328.29,316.76,312.35,310.17,319.44,383.56,,,,,,,,,,,,,,,,288.93,315.50,313.21,366.77,307.03,303.82,297.79
2019-09-01 22:20:35.671000,L8,,,,,,,,,,,,,,,,,291.22,289.61,289.98,288.54,288.76,272.16,270.90,275.29,288.75,,,,,,,,,,
2019-09-26 22:14:56.917000,L8,336.64,310.20,315.17,315.33,324.68,,,,,,,379.54,376.02,312.40,313.96,309.18,314.39,332.73,328.10,325.38,331.05,320.86,330.28,340.88,341.70,340.83,355.71,366.76,348.10,352.27,358.49,371.49,353.98,352.68,399.75
2019-10-03 22:20:45.371000,L8,329.12,300.66,299.74,297.24,296.86,305.09,307.47,314.11,304.72,295.77,299.54,287.21,291.20,298.22,302.78,302.07,309.62,304.33,301.61,301.56,304.35,297.63,296.33,301.80,310.58,288.81,293.87,309.71,293.90,289.47,325.85,356.06,293.90,286.28,289.05
2019-10-28 22:14:36.351000,L8,326.49,299.78,299.44,298.52,295.39,304.86,305.94,313.69,311.28,305.03,303.61,291.75,292.08,303.06,307.58,304.32,309.17,303.72,299.58,296.05,298.20,297.42,296.25,304.17,309.79,286.72,294.96,311.05,293.79,288.84,325.73,366.02,297.82,291.81,291.76
2019-11-13 22:14:33.870000,L8,331.60,305.40,307.13,304.26,303.66,311.97,312.96,320.48,320.93,316.89,314.60,279.89,300.05,304.27,312.62,309.93,320.80,307.26,301.66,303.28,307.44,310.65,308.18,312.30,321.51,293.76,307.24,317.71,302.31,298.60,326.66,366.99,305.53,291.86,295.69
2019-11-13 22:14:57.837000,L8,327.61,303.68,304.36,302.34,301.45,308.66,309.75,317.15,318.06,313.57,310.83,277.48,296.05,302.68,311.51,307.80,317.06,305.09,299.79,301.13,303.94,308.47,305.88,310.19,318.62,291.60,304.88,316.05,300.71,297.08,326.58,365.66,303.38,287.75,293.56
2019-12-22 22:20:39.535000,L8,331.59,312.67,310.43,310.00,309.31,317.49,330.07,338.61,332.84,330.85,326.78,313.97,320.97,323.83,340.03,324.36,327.77,325.47,329.14,326.98,329.84,318.09,331.23,340.16,343.69,302.29,324.62,350.46,329.74,331.11,341.52,366.08,324.90,312.46,321.45
2020-01-23 22:20:31.626000,L8,353.43,333.30,332.50,327.20,328.37,332.89,337.70,341.99,337.13,332.69,326.80,327.14,343.43,346.22,352.37,353.07,350.25,350.17,349.57,345.48,351.56,343.46,351.11,359.61,359.78,358.78,360.02,356.74,342.93,331.45,341.77,386.92,331.48,334.16,335.34
2020-02-08 22:20:26.619000,L8,322.69,297.69,296.79,291.99,291.15,296.10,301.32,304.28,296.70,296.82,294.83,297.98,293.20,311.05,312.91,312.50,312.50,308.14,305.47,307.05,305.27,294.61,292.45,302.73,307.13,294.45,297.45,302.01,292.72,287.20,324.73,363.39,292.26,299.24,298.54
2020-02-24 22:20:22.879000,L8,332.05,302.02,299.76,295.36,293.66,298.60,304.11,309.14,301.32,297.53,298.49,300.16,295.65,313.44,315.21,314.22,313.39,309.02,309.58,304.48,305.60,296.22,295.30,302.27,309.30,286.40,315.56,310.06,293.48,288.28,324.92,367.14,294.60,308.64,302.01
2020-03-04 22:14:08.808000,L8,328.24,300.77,299.55,295.82,293.91,299.02,305.17,312.66,306.98,300.60,299.14,304.02,298.82,319.90,316.22,314.02,314.16,310.81,309.12,305.92,306.68,298.09,298.69,307.70,312.57,286.89,315.73,312.66,294.70,289.50,326.70,367.01,295.57,303.36,305.12
2020-03-04 22:14:32.767000,L8,326.72,299.72,298.24,293.94,292.09,297.42,303.84,309.90,304.79,298.92,297.06,299.91,296.07,315.70,312.77,311.88,312.69,309.08,305.68,304.10,303.93,296.38,296.68,305.83,310.23,285.85,313.62,309.79,293.42,287.61,324.89,361.19,294.08,300.49,301.27
2020-03-11 22:20:16.572000,L8,330.68,303.07,302.42,299.57,296.03,302.34,306.55,316.32,308.21,304.07,302.63,300.90,300.15,315.46,318.66,315.56,316.23,314.37,313.64,306.55,308.23,299.92,298.44,306.92,312.25,288.97,309.25,316.09,294.85,290.17,325.56,399.73,295.26,295.54,297.09
2020-04-28 22:19:52.651000,L8,,,,,,,,,,,,,,297.49,299.70,300.39,298.05,294.98,293.97,290.37,289.10,276.73,272.85,,,,,,,,,,,,
2020-05-23 22:13:39.631000,L8,,,285.49,282.53,284.16,290.31,297.71,296.29,300.38,292.61,294.52,281.98,280.20,296.28,300.34,300.66,301.07,297.61,295.97,293.08,292.24,277.95,277.22,260.83,,,,,,,,,288.11,287.75,286.61
2020-05-30 22:19:52.640000,L8,326.39,300.61,300.62,298.38,297.73,304.17,305.88,315.55,310.63,306.26,305.87,296.57,298.88,313.19,316.08,315.74,316.48,315.01,309.59,308.29,308.65,302.36,298.37,312.74,310.58,289.06,304.43,310.04,301.97,287.96,323.26,354.80,299.51,301.11,299.34
2020-06-08 22:13:47.789000,L8,332.96,299.12,299.95,298.19,298.01,306.30,306.62,314.64,309.54,308.29,307.46,297.73,297.26,312.99,315.21,315.27,316.23,314.66,308.62,306.72,310.28,307.22,304.08,315.66,311.40,290.00,311.72,312.86,301.26,292.42,328.22,364.13,299.77,300.34,297.63
2020-06-08 22:14:11.756000,L8,332.30,298.74,299.78,297.92,297.77,306.22,306.60,314.56,309.45,308.22,307.42,297.79,296.86,313.15,315.20,315.23,316.45,314.68,308.75,306.66,310.35,307.39,304.28,315.70,311.47,290.06,312.32,312.96,301.65,293.75,329.05,364.43,299.70,300.38,297.50
2020-07-26 22:14:08.414000,L8,321.27,292.43,290.18,287.94,287.31,295.74,300.65,299.76,302.39,297.50,297.52,286.78,287.24,296.36,301.54,299.70,301.81,300.02,297.85,296.52,291.90,279.27,277.13,282.84,295.29,283.03,286.97,294.68,289.52,281.64,319.88,348.03,293.15,290.76,289.65
2020-07-26 22:14:32.385000,L8,328.04,299.87,300.40,298.58,297.82,305.89,306.21,314.52,309.44,308.64,307.23,300.70,297.88,308.70,312.39,313.05,314.70,314.93,309.90,307.77,308.77,304.80,301.43,313.52,311.33,290.58,311.18,311.51,300.81,293.46,333.01,361.26,302.25,304.23,302.90
2020-08-27 22:14:20.137000,L8,,,,,,,383.99,386.85,385.46,369.02,369.98,374.15,382.00,376.99,389.92,,,,,,,379.08,372.28,389.81,354.76,351.92,353.00,359.70,342.19,334.50,384.22,395.42,374.54,374.84,371.26
2020-08-27 22:14:44.105000,L8,,,282.70,279.27,275.94,286.61,291.35,293.34,297.01,294.39,292.97,280.18,280.74,,,,,,,,,,,,,,,,,,,,285.83,282.40,282.98
2020-09-19 22:20:39.727000,L8,,,283.89,282.55,275.29,287.78,293.64,293.35,293.62,292.24,292.45,281.21,281.44,,,,,,,,,,,,,,,,,,,,284.17,281.50,283.24
2020-09-28 22:14:31.097000,L8,347.46,339.69,332.27,334.64,329.68,326.25,329.26,331.70,335.94,330.55,322.08,320.27,321.87,339.07,350.24,341.31,332.98,329.18,327.78,336.62,349.82,350.88,348.96,364.72,364.30,370.74,374.73,369.17,356.51,354.64,360.08,373.75,313.73,321.61,316.23
2020-10-14 22:14:32.849000,L8,335.63,298.61,298.77,296.53,292.55,303.34,305.47,307.45,309.56,305.08,306.18,371.36,383.27,390.87,385.66,379.24,379.82,371.42,297.26,296.11,298.13,299.65,301.44,303.88,311.42,287.14,294.23,312.01,294.45,288.67,326.09,361.21,298.44,298.69,369.51
2020-10-14 22:14:56.808000,L8,335.37,298.50,298.63,296.25,292.38,303.22,305.40,307.21,309.29,304.87,305.91,302.42,297.16,301.54,306.77,303.19,306.25,302.48,297.04,295.90,298.05,299.55,301.29,303.91,311.36,287.29,293.94,311.60,294.32,288.40,325.42,359.20,298.17,298.21,298.59
2020-10-21 22:20:43.598000,L8,401.64,305.22,305.98,315.24,327.20,321.92,318.04,336.78,329.36,325.99,316.61,309.15,301.06,301.93,302.28,307.70,329.42,330.19,305.43,306.24,313.26,311.24,356.15,311.05,312.76,290.45,346.42,353.12,305.50,300.91,335.25,361.99,303.48,294.08,304.45
2020-10-30 22:14:31.894000,L8,334.35,300.94,299.60,299.68,294.55,303.78,305.41,311.54,307.85,308.65,304.20,297.39,293.07,305.40,310.84,304.53,309.14,302.79,298.79,300.06,302.97,299.10,297.83,307.78,312.05,287.22,296.83,314.13,299.37,291.41,333.06,372.12,297.82,294.78,295.07
2021-03-30 22:20:10.323000,L8,339.30,346.03,311.02,340.29,351.07,316.24,342.40,351.82,342.09,342.57,353.90,320.12,314.25,305.83,312.16,316.96,327.89,327.92,318.33,320.98,323.17,300.33,300.57,312.19,312.73,289.59,311.26,314.21,300.37,292.03,325.73,358.21,337.51,336.10,321.00
2021-05-01 22:19:55.531000,L8,334.07,300.45,300.92,298.69,295.67,304.41,305.62,313.09,312.78,312.75,307.30,301.04,302.72,307.42,311.84,309.80,315.42,315.13,311.33,306.71,310.35,300.85,304.55,306.97,313.51,291.68,310.94,309.43,296.23,288.49,324.25,355.71,299.93,294.01,304.09
2021-06-11 22:14:01.803000,L8,331.58,300.69,299.36,295.56,297.68,304.16,305.51,314.28,313.82,314.01,312.70,286.64,302.55,314.27,313.53,315.06,317.37,317.64,314.58,311.72,316.33,310.70,313.30,325.69,318.29,291.78,327.04,316.44,310.25,312.89,328.61,396.97,298.73,287.82,284.75
2021-08-05 22:20:29.025000,L8,327.72,294.96,298.15,294.02,294.71,303.53,304.42,308.48,307.15,,,285.99,291.70,312.19,312.47,309.41,308.87,306.12,303.59,302.92,307.00,301.34,295.83,305.47,306.67,287.36,294.48,306.81,299.99,292.53,323.23,355.76,290.84,284.65,282.46
2021-08-14 22:14:21.424000,L8,328.32,297.37,302.04,298.84,303.24,307.57,307.02,311.60,306.65,,,288.72,293.70,314.37,313.43,310.87,311.93,309.40,308.63,306.45,308.37,299.66,300.14,308.69,314.34,292.05,299.14,309.03,301.66,294.98,325.47,360.84,,286.90,284.08
2021-08-14 22:14:45.391000,L8,318.57,286.29,286.54,283.20,283.35,292.35,296.57,297.22,,,,,,298.47,298.83,297.90,297.13,295.56,294.16,293.55,294.23,278.36,277.05,280.30,292.82,278.75,,,,,,,,,
2021-08-30 22:14:25.984000,L8,324.38,297.44,298.87,296.61,296.23,303.69,305.67,311.82,307.40,,,,291.24,311.94,311.91,311.00,311.12,309.24,305.74,303.90,306.88,301.52,298.25,300.53,309.57,290.05,294.73,305.99,297.12,288.58,326.51,359.47,,,
2021-08-30 22:14:49.951000,L8,314.13,287.18,285.46,284.06,284.23,290.70,295.78,296.54,,,,,,297.52,299.49,298.36,298.34,292.34,293.38,292.97,292.64,274.75,275.86,276.50,291.51,279.67,,,,,,,,,
2021-09-06 22:20:38.920000,L8,332.15,299.66,301.90,301.68,300.49,308.61,307.65,317.39,309.16,291.99,298.00,282.13,293.76,310.55,318.97,313.84,315.23,310.32,311.01,306.33,309.77,302.53,299.31,301.94,311.38,290.36,298.49,313.12,297.62,289.77,326.64,372.65,292.82,,
2021-09-15 22:14:29.885000,L8,309.86,287.73,287.71,285.71,285.45,293.90,293.72,288.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-22 22:20:41.428000,L8,329.81,299.53,300.43,299.24,298.19,304.82,305.76,313.92,305.60,294.18,,,291.91,307.99,311.97,313.60,314.36,310.90,307.43,307.32,306.39,296.30,293.76,301.41,308.84,288.75,294.47,311.29,294.51,287.10,325.40,363.36,,,
2021-10-24 22:20:49.557000,L8,371.36,353.38,342.24,355.22,381.87,358.69,346.10,344.98,337.72,333.60,377.63,304.65,317.50,334.57,368.75,,,,,,,,367.53,356.81,370.21,379.28,378.32,373.55,353.51,357.78,374.48,392.39,376.23,376.18,368.20
2021-11-06 22:15:11.708000,L9,328.50,303.08,311.05,,,,,,,,,,,,,,,,,,,,,,,,291.37,313.59,293.92,288.31,323.68,356.99,,,
2021-11-18 22:14:32.533000,L8,327.88,297.49,302.31,300.45,293.98,301.60,304.74,305.71,310.31,306.24,306.15,291.67,294.32,306.47,311.18,309.76,313.61,308.41,304.38,305.08,304.50,298.95,298.48,306.86,310.21,285.84,301.62,314.49,293.49,288.75,324.89,363.31,299.18,290.25,289.01
2021-11-18 22:14:56.496000,L8,325.93,296.18,300.93,298.86,292.50,299.69,303.96,304.36,309.03,304.68,304.92,289.48,292.71,304.85,310.12,308.03,312.10,307.07,302.92,303.73,302.51,297.81,296.66,305.26,309.23,284.67,298.80,312.29,292.37,287.39,323.73,361.54,297.59,288.85,286.82
2021-12-12 22:14:55.412000,L9,330.95,304.03,311.22,303.86,304.25,317.70,318.49,330.08,328.48,317.11,312.56,303.20,311.37,315.86,315.95,316.27,335.22,333.16,318.23,310.95,312.36,309.36,309.94,315.48,323.14,291.19,307.52,320.79,300.23,295.78,328.10,366.25,305.34,297.54,299.95
2021-12-20 22:14:31.987000,L8,330.41,299.09,297.48,292.52,295.22,301.40,305.19,313.02,304.21,300.07,302.83,299.65,293.99,305.04,310.23,306.65,313.41,308.11,304.27,303.87,303.21,297.70,296.98,309.49,311.47,286.81,300.53,313.78,294.13,287.41,328.04,363.32,294.06,293.65,295.94
2021-12-20 22:14:55.954000,L8,359.01,296.96,296.55,292.08,294.54,299.97,305.00,311.20,303.84,299.55,302.22,298.90,293.68,304.17,309.48,306.17,312.38,307.57,303.38,303.13,302.29,296.86,296.20,308.46,310.39,286.71,297.79,312.30,292.43,286.01,325.67,361.27,293.86,293.02,295.43
2022-01-04 22:20:39.854000,L9,328.50,300.34,302.79,301.20,300.45,307.35,309.60,318.61,309.28,302.94,305.87,302.88,300.62,312.49,317.62,312.48,314.55,313.31,310.31,310.10,308.96,300.08,302.97,310.83,316.51,289.15,304.05,316.99,296.60,291.73,328.23,363.12,296.52,297.25,300.44
2022-01-12 22:20:37.257000,L8,,,,,,,,,,,,271.99,276.60,291.21,295.87,286.08,296.80,296.48,292.66,294.07,294.18,280.95,282.18,293.71,298.37,,,,,,,,,,274.40
2022-01-13 22:14:26.510000,L9,329.11,296.80,300.51,298.08,295.01,302.85,305.42,310.00,305.54,297.81,298.52,298.70,296.84,308.82,312.21,309.53,312.25,309.01,303.81,304.91,307.16,301.89,299.47,308.29,310.90,285.68,295.70,309.23,292.06,288.06,322.97,359.23,294.12,294.82,295.02
2022-01-13 22:14:50.477000,L9,328.82,296.27,300.49,297.96,295.06,302.75,305.01,310.21,305.18,297.71,298.83,299.25,296.61,309.13,312.37,309.69,312.61,309.28,304.10,305.18,307.34,302.34,299.79,308.75,311.44,285.49,297.60,311.14,292.68,288.86,324.23,360.88,294.21,294.97,295.18
2022-01-20 22:20:39.315000,L9,323.53,298.52,302.45,301.35,296.01,304.29,305.76,311.95,306.13,300.39,303.28,301.77,303.38,314.99,319.48,311.86,316.11,313.22,311.91,307.11,308.55,303.68,305.41,310.72,316.07,287.52,302.75,314.88,297.67,292.49,325.84,366.05,296.15,297.40,299.05
2022-01-28 22:20:31.729000,L8,326.18,298.76,302.12,301.34,297.66,302.44,305.19,308.20,302.05,298.44,301.39,302.29,301.40,315.38,318.66,312.81,315.97,313.30,310.00,310.12,309.48,298.54,300.07,311.44,311.78,287.66,301.92,315.99,297.05,291.86,327.85,364.18,294.18,299.45,299.74
2022-02-06 22:14:44.088000,L8,328.76,297.44,300.54,300.85,295.25,300.20,303.80,304.11,301.00,296.55,296.91,300.65,301.44,310.68,311.91,306.89,311.23,307.89,305.02,304.22,304.00,298.71,301.71,310.57,310.67,286.09,299.36,313.31,294.12,288.71,327.29,362.24,293.23,295.98,299.32
2022-02-13 22:20:28.536000,L8,331.90,297.95,302.17,300.42,294.91,300.91,304.85,306.84,301.94,296.59,296.48,301.64,300.83,309.85,314.92,311.45,312.77,310.57,306.40,305.45,306.85,300.34,304.95,311.32,314.89,288.87,302.68,314.23,293.49,288.64,328.65,369.21,293.02,296.66,298.94
2022-03-02 22:14:13.766000,L9,328.17,294.50,297.55,293.19,293.18,299.32,304.81,310.65,303.08,296.66,297.99,297.61,297.64,305.27,312.29,308.15,311.38,308.94,304.38,305.40,305.13,299.42,298.53,306.82,309.09,285.31,296.75,307.18,290.24,285.01,323.33,370.45,291.79,294.62,295.88
2022-03-02 22:14:37.725000,L9,328.55,294.71,297.99,293.79,293.79,299.83,305.25,311.64,303.69,297.08,298.86,298.42,298.49,305.91,312.82,308.89,312.13,309.50,305.29,306.02,306.10,300.17,299.75,307.78,309.66,285.70,297.90,308.61,290.53,285.73,323.85,371.01,292.39,295.35,296.73
2022-03-25 22:20:20.497000,L9,,283.78,285.96,284.27,283.17,291.56,297.31,297.12,,,,286.44,286.95,295.27,296.90,293.98,299.04,295.76,293.04,295.01,296.95,279.57,279.42,292.41,299.82,275.94,,,,,,,,281.31,283.77
