dates,nzd0477-0000,nzd0477-0001,nzd0477-0002,nzd0477-0003,nzd0477-0004,nzd0477-0005,nzd0477-0006,nzd0477-0007,nzd0477-0008,nzd0477-0009,nzd0477-0010,nzd0477-0011,nzd0477-0012,nzd0477-0013,nzd0477-0014,nzd0477-0015,nzd0477-0016,nzd0477-0017,nzd0477-0018,nzd0477-0019,nzd0477-0020,nzd0477-0021,nzd0477-0022,nzd0477-0023,nzd0477-0024,nzd0477-0025,nzd0477-0026,nzd0477-0027,nzd0477-0028,nzd0477-0029,nzd0477-0030,nzd0477-0031,nzd0477-0032,nzd0477-0033,nzd0477-0034
2019-03-02 22:13:53+00:00,345.15,313.46500000000003,311.875,310.4525,306.125,316.785,321.18,324.92,325.15000000000003,305.245,301.1775,298.7675,289.3175,286.4375,305.66999999999996,308.885,322.9675,321.7,318.6675,317.93,313.1,309.59,307.35,312.36,307.3325,306.9525,312.5825,314.26,301.54,296.81,314.025,296.59000000000003,292.2375,321.45,374.972
2019-05-12 22:19:56+00:00,330.63,307.83666666666664,310.57000000000005,308.86,304.855,304.42,312.7966666666667,311.24666666666667,312.57666666666665,308.85999999999996,306.7266666666667,302.33666666666664,302.0366666666667,301.70666666666665,300.2033333333333,303.61,319.69,315.1433333333334,312.77333333333337,308.31333333333333,302.7633333333333,302.81333333333333,300.78000000000003,305.30333333333334,298.2966666666667,299.2266666666667,306.66,310.15333333333336,301.22,296.03999999999996,315.1,293.34999999999997,288.42333333333335,314.3633333333333,365.90000000000003
2019-05-28 22:20:05+00:00,330.63,299.9475,310.57000000000005,308.86,304.855,294.93500000000006,306.9975,303.155,308.2825,306.6775,304.745,299.97,298.36,298.2625,295.8375,299.7225,315.42600000000004,310.7275,308.05,300.28,296.1125,299.055,296.8825,301.5925,298.2966666666667,293.97,301.9675,307.1175,301.22,296.03999999999996,315.1,293.34999999999997,288.42333333333335,308.52,358.372
2019-06-22 22:14:28+00:00,330.63,299.878,310.57000000000005,298.94000000000005,304.855,293.99800000000005,304.28200000000004,301.662,307.77200000000005,306.04,303.486,299.97,296.92,296.616,294.26599999999996,297.704,313.2266666666667,308.93600000000004,306.398,299.502,294.37600000000003,298.38800000000003,296.63800000000003,300.456,292.8375,291.56399999999996,300.46,306.31,295.87000000000006,296.03999999999996,315.1,293.34999999999997,287.4575,304.702,354.73
2019-06-29 22:20:17+00:00,330.63,301.19666666666666,307.86000000000007,299.5675,302.10666666666674,296.66333333333336,305.56333333333333,304.15500000000003,309.14000000000004,307.13,296.4633333333333,294.35,296.92,296.616,294.26599999999996,297.704,313.2266666666667,310.46666666666664,308.02833333333336,302.0083333333333,297.1033333333333,299.66833333333335,297.99666666666667,301.7966666666667,295.2,293.70666666666665,302.49833333333333,307.15500000000003,296.3175,295.8066666666667,311.6766666666667,294.115,288.096,306.2716666666667,348.70166666666665
2019-07-15 22:20:20+00:00,330.63,299.885,302.4766666666667,296.0,295.3666666666666,293.58833333333337,302.59833333333336,300.145,306.53000000000003,305.506,293.518,290.9075,294.4275,294.12800000000004,291.37399999999997,294.872,311.39,308.825,306.38166666666666,298.905,294.23333333333335,298.52,296.5316666666667,299.5,291.446,290.0916666666667,299.795,305.2716666666667,293.4575,292.25333333333333,304.1933333333333,284.5775,286.508,301.725,343.3966666666667
2019-10-03 22:20:45+00:00,338.105,300.07166666666666,301.63666666666666,295.51250000000005,295.58,293.3966666666667,302.63166666666666,300.01166666666666,305.5733333333333,305.714,293.738,290.125,293.58500000000004,292.53599999999994,290.85600000000005,293.68,303.476,306.89833333333337,304.63,298.62,293.85833333333335,297.66,296.2083333333333,299.21000000000004,290.96999999999997,289.58666666666664,298.995,305.5683333333333,293.595,291.54,303.93,284.265,286.472,301.28333333333336,340.8466666666667
2019-11-13 22:14:57+00:00,344.86,302.8233333333333,304.5875,298.652,298.7025,299.705,305.88000000000005,306.26666666666665,311.00666666666666,309.644,297.26599999999996,295.125,297.69,292.94999999999993,291.25250000000005,293.83500000000004,304.21750000000003,307.854,305.524,300.67600000000004,298.86833333333334,300.08166666666665,299.3183333333333,302.295,296.374,293.8616666666667,302.59666666666664,308.3183333333333,295.14,293.9325,306.96500000000003,287.1975,289.65,305.82166666666666,348.9083333333333
2019-12-22 22:20:39+00:00,344.86,310.265,304.5875,303.53999999999996,304.17,310.375,313.065,315.7575,316.22749999999996,314.8666666666666,296.35999999999996,295.87666666666667,306.135,306.8433333333333,297.1450000000001,310.8666666666667,308.13500000000005,313.34,318.66,316.8025,313.34,312.488,311.412,313.94,307.012,300.75750000000005,308.315,312.205,307.652,304.872,306.96500000000003,296.92,299.228,320.344,360.81
2020-02-08 22:20:26+00:00,344.86,314.1466666666667,311.22999999999996,309.05333333333334,311.01750000000004,314.93666666666667,317.6233333333333,321.42333333333335,320.0133333333333,313.9533333333333,312.0966666666667,306.12666666666667,306.2433333333333,312.53999999999996,305.28499999999997,316.5133333333333,315.58000000000004,320.83000000000004,324.17333333333335,324.98,319.735,318.12,316.95500000000004,319.6825,312.22749999999996,307.05333333333334,313.09999999999997,315.88333333333327,314.565,316.24,314.6550000000001,309.79333333333335,303.62,328.49249999999995,375.21250000000003
2020-02-24 22:20:22+00:00,344.86,313.5025,310.2025,307.47,308.856,312.9825,316.3125,320.4225,317.8175,311.8775,310.545,304.4675,306.60249999999996,309.755,304.85999999999996,313.255,315.15000000000003,320.23,322.8975,322.85,318.326,316.656,315.12800000000004,317.81,310.332,305.9925,311.7925,315.0875,310.854,315.45799999999997,313.64000000000004,306.0775,300.892,325.37199999999996,371.808
2020-03-04 22:14:32+00:00,343.43333333333334,312.86800000000005,309.616,306.798,307.595,312.062,315.584,320.024,317.524,311.42199999999997,309.81800000000004,303.87600000000003,306.13399999999996,308.974,304.7925,312.064,315.4775,320.505,321.81399999999996,321.684,317.4483333333333,315.835,314.11,316.545,309.45,306.18600000000004,312.416,315.264,308.4016666666667,315.005,313.9075,304.066,299.4733333333333,323.64,372.4266666666667
2020-03-11 22:20:16+00:00,343.9025,313.0566666666667,309.8883333333333,307.2183333333333,306.9342857142857,312.23333333333335,315.6716666666667,320.7683333333334,317.74833333333333,311.63166666666666,309.7616666666667,304.325,305.3383333333333,308.045,304.822,311.71,315.924,321.114,321.76666666666665,321.4433333333333,317.43857142857144,315.75,313.7628571428572,316.06857142857143,309.4042857142857,306.705,313.0316666666667,315.37833333333333,307.3828571428571,313.9557142857143,314.59000000000003,303.01500000000004,298.5,322.9414285714286,374.76714285714286
2020-05-30 22:19:52+00:00,342.94499999999994,309.96,308.985,302.762,302.8483333333333,307.726,311.884,315.466,313.69,307.342,306.178,300.774,301.832,305.6433333333334,298.338,308.77000000000004,300.494,318.368,320.20166666666665,318.0833333333333,315.52,315.80833333333334,313.13,314.1466666666667,305.31,300.554,309.262,306.544,304.175,320.68,314.5466666666667,306.13,296.7133333333333,316.74666666666667,369.62999999999994
2020-06-08 22:14:11+00:00,342.94499999999994,308.00666666666666,308.985,300.95166666666665,299.44,306.29833333333335,310.1116666666667,312.6933333333333,311.86333333333334,305.9316666666667,304.6816666666667,299.365,299.6666666666667,303.1842857142857,295.20666666666665,305.9714285714286,288.9116666666667,315.59166666666664,317.37142857142857,315.2442857142857,312.3328571428571,312.9114285714286,310.7457142857143,311.3228571428572,300.61571428571426,295.75,306.77500000000003,304.89,304.175,320.68,314.5466666666667,306.13,296.7133333333333,313.1242857142857,365.14
2020-07-01 22:20:10+00:00,342.94499999999994,308.00666666666666,308.985,300.95166666666665,295.00666666666666,306.29833333333335,310.1116666666667,312.6933333333333,311.86333333333334,305.9316666666667,304.6816666666667,299.365,299.6666666666667,299.26666666666665,295.20666666666665,301.1416666666667,288.9116666666667,315.59166666666664,313.48499999999996,308.0028571428571,306.14428571428573,307.4883333333334,304.57428571428574,304.74285714285713,295.1328571428571,294.27,305.83714285714285,304.35571428571427,294.49666666666667,308.34000000000003,310.71,296.16749999999996,289.1983333333333,307.36571428571426,360.44
2020-07-10 22:14:27+00:00,342.94499999999994,304.43285714285713,308.985,298.3171428571428,289.3614285714286,301.5571428571429,305.59857142857146,312.6933333333333,311.86333333333334,305.9316666666667,302.91857142857145,296.9857142857143,297.5885714285714,296.7642857142857,293.14,298.9628571428571,282.2942857142857,315.59166666666664,313.48499999999996,305.95,304.60875,305.94714285714286,303.59125,301.3975,292.70125,292.53375,303.72625,304.35571428571427,294.49666666666667,308.34000000000003,310.71,296.16749999999996,289.1983333333333,305.34499999999997,357.59999999999997
2020-07-17 22:20:16+00:00,342.94499999999994,304.43285714285713,308.985,298.3171428571428,289.3614285714286,301.5571428571429,305.59857142857146,312.6933333333333,311.86333333333334,305.9316666666667,302.91857142857145,296.9857142857143,297.5885714285714,296.7642857142857,293.14,298.9628571428571,273.7875,315.59166666666664,313.48499999999996,305.95,304.60875,305.94714285714286,303.59125,301.3975,292.70125,292.53375,303.72625,304.35571428571427,294.49666666666667,308.34000000000003,310.71,296.16749999999996,289.1983333333333,305.34499999999997,357.59999999999997
2020-07-26 22:14:08+00:00,342.94499999999994,305.09749999999997,308.646,299.51625,291.06375,303.185,306.9575,314.1457142857143,312.9371428571429,307.55285714285714,304.89875,298.45125,299.25624999999997,298.235,294.8875,300.185,278.29777777777775,316.40999999999997,314.42285714285714,307.6322222222222,306.30444444444447,307.08375,304.56333333333333,302.84444444444443,294.9866666666667,294.7088888888889,305.61555555555555,306.23875,295.36,308.5516666666667,311.72799999999995,297.604,290.57,309.1033333333333,359.88666666666666
2020-09-19 22:20:39+00:00,346.64,300.584,308.225,296.22200000000004,284.75200000000007,299.582,303.258,310.32,311.89000000000004,307.875,304.556,297.45199999999994,295.554,294.5,288.76000000000005,296.13,258.62999999999994,310.8675,309.4275,301.82166666666666,301.615,301.88800000000003,300.92333333333335,297.50500000000005,289.6766666666667,288.5416666666667,301.505,301.33599999999996,292.03,299.7366666666667,309.6166666666667,298.27,288.885,304.18,346.16600000000005
2020-09-28 22:14:31+00:00,346.64,300.584,308.225,296.22200000000004,284.75200000000007,304.8866666666667,307.3433333333333,315.65,311.89000000000004,313.128,304.556,297.45199999999994,295.554,294.5,294.72,301.44666666666666,258.62999999999994,310.8675,309.4275,306.4842857142857,306.0614285714286,305.2,304.2457142857143,297.50500000000005,293.73857142857145,292.3314285714286,304.2942857142857,305.88666666666666,296.88,306.9575,309.6166666666667,298.27,288.885,310.6857142857143,351.4683333333333
2020-10-14 22:14:32+00:00,346.64,302.13000000000005,307.56333333333333,297.445,287.31166666666667,305.89,308.38,315.48499999999996,313.208,312.585,305.54833333333335,298.7733333333333,296.895,296.0933333333333,296.62857142857143,302.20428571428573,266.3428571428571,303.29,309.4275,306.4842857142857,306.0614285714286,305.2,304.2825,298.92285714285714,295.22,294.12625,305.19,307.1842857142857,296.9583333333333,306.9575,309.6166666666667,298.27,288.885,311.8775,353.81857142857143
2020-10-21 22:20:43+00:00,346.64,302.13000000000005,308.735,299.1771428571429,293.43714285714293,309.09000000000003,310.66125,318.6171428571429,316.96333333333337,315.38142857142856,305.54833333333335,301.1257142857143,297.20714285714286,297.98285714285714,298.27750000000003,303.7075,271.89875,304.7183333333333,310.736,309.79125,308.73625,306.95,305.78444444444443,301.02,297.5711111111111,296.2888888888889,306.71555555555557,308.28625,298.21000000000004,308.54,312.5,300.375,291.434,314.13444444444445,354.89
2020-10-30 22:14:31+00:00,346.64,307.12857142857143,308.735,301.41625,295.89250000000004,310.0566666666667,312.03444444444443,319.9825,318.18,317.05625,305.54833333333335,301.1257142857143,298.455,299.48625,299.7311111111111,304.81666666666666,277.3566666666667,307.7957142857143,312.18666666666667,311.4533333333333,309.3955555555556,307.3425,306.192,302.6666666666667,299.246,298.017,307.952,310.38666666666666,299.02,309.005,314.204,301.254,292.635,316.777,357.2477777777778
2021-03-30 22:20:10+00:00,,323.49,309.245,310.07333333333327,314.46000000000004,320.3966666666667,321.4166666666667,327.2033333333334,326.56666666666666,323.6033333333333,310.51,310.3100000000001,303.28999999999996,307.7966666666666,309.7533333333333,311.0075,314.165,306.93,317.88000000000005,325.84,319.26,313.65,310.68500000000006,313.3825,309.995,310.0175,315.81,317.855,301.15500000000003,311.45,318.41333333333336,302.8433333333333,297.34,325.865,363.375
2021-05-01 22:19:55+00:00,,310.1,308.76,307.56,302.26,313.54,315.49,320.81,319.38,318.25,316.11,308.41,300.03,306.48,307.63,310.565,313.565,300.065,299.005,319.83,317.885,314.5,311.9,314.62,307.755,309.265,315.455,317.115,299.93,312.23,314.435,299.22,292.195,312.565,355.78
2021-05-17 22:20:00+00:00,,310.1,308.76,307.56,302.26,313.54,315.49,320.81,319.38,318.25,316.11,308.41,299.67999999999995,304.15999999999997,304.16499999999996,309.30333333333334,312.68333333333334,307.43,306.16333333333336,319.61,318.3,314.9433333333333,312.12,314.81,308.54333333333335,310.05333333333334,316.1233333333333,317.21333333333337,300.37333333333333,313.6033333333333,314.65333333333336,300.44666666666666,292.9166666666667,312.565,355.78
2021-06-11 22:14:01+00:00,,311.235,308.995,307.41499999999996,303.985,314.07000000000005,315.19,321.84000000000003,320.19,318.875,316.11,309.355,301.06666666666666,303.94,303.58,309.82,314.865,311.41,310.1425,320.8933333333333,319.72249999999997,316.7925,314.255,317.005,311.5675,312.625,319.8725,321.065,301.7525,317.0825,316.7925,303.9975,298.37,323.56,368.53
2021-08-05 22:20:29+00:00,,311.235,308.995,309.9433333333333,309.43333333333334,316.09666666666664,318.37333333333333,322.2366666666667,322.34666666666664,315.92333333333335,315.225,308.60333333333335,302.44,303.8975,305.195,310.366,318.502,314.942,313.198,321.2575,320.276,317.642,320.288,317.198,312.348,313.226,320.194,322.684,302.532,315.604,316.964,304.76599999999996,300.434,326.5325,369.1125
2021-08-14 22:14:21+00:00,,310.2033333333333,308.54333333333335,308.9075,307.54999999999995,315.6575,318.44,321.2075,321.8125,312.98,310.4266666666667,305.555,300.446,301.65999999999997,302.8,308.65166666666664,317.50166666666667,315.0316666666667,313.02500000000003,319.944,318.73833333333334,316.43666666666667,318.03833333333336,316.1433333333334,310.77500000000003,311.76666666666665,319.1066666666666,321.5916666666667,301.585,315.604,316.964,304.76599999999996,300.434,325.084,367.974
2021-08-30 22:14:25+00:00,,309.5875,307.43,308.054,306.044,314.588,317.566,320.82,320.572,312.98,310.4266666666667,305.555,300.446,299.46666666666664,302.24833333333333,307.4871428571428,317.3342857142857,315.13142857142856,313.21571428571434,318.9316666666667,317.74285714285713,315.2242857142857,316.2914285714286,315.4185714285714,309.93,310.2957142857143,317.09000000000003,320.3314285714286,300.6271428571428,315.604,316.964,304.76599999999996,300.434,323.1066666666667,365.8933333333334
2021-09-06 22:20:38+00:00,,309.5875,310.188,311.08,310.13,317.12333333333333,320.35999999999996,320.82,322.9433333333333,312.98,314.7775,305.555,303.34,302.1242857142857,302.24833333333333,309.125,317.3342857142857,318.03125,314.82375,320.40999999999997,320.43875,317.57375,318.065,318.28375,310.66375,310.80625,317.70875,323.74375,301.48375,320.4733333333333,321.31,309.7366666666666,302.72333333333336,326.7785714285714,367.88714285714286
2021-09-22 22:20:41+00:00,,309.77,309.765,310.6085714285714,309.1714285714285,316.70142857142855,319.7757142857143,321.06,322.3442857142857,311.364,313.41999999999996,304.07800000000003,302.1614285714286,301.005,301.44,308.34777777777776,316.9725,317.8488888888889,314.96333333333337,320.10249999999996,319.8744444444444,317.08,317.0577777777778,317.6088888888889,309.8122222222222,309.7988888888889,316.8533333333333,322.5788888888889,301.1588888888889,316.37857142857143,320.35571428571427,307.93571428571425,301.2642857142857,325.32625,367.50125
2021-10-24 22:20:49+00:00,,309.77,309.765,310.6085714285714,309.1714285714285,316.70142857142855,319.7757142857143,321.06,322.3442857142857,311.364,313.41999999999996,304.07800000000003,304.57,301.005,303.2225,308.22125,317.65000000000003,318.0025,314.555,320.14142857142855,320.4025,317.53875,317.8725,317.99,310.5775,310.24625000000003,317.23749999999995,323.74375,301.69624999999996,317.75,321.57,309.7466666666666,302.84999999999997,327.44571428571425,370.41857142857145
2021-11-18 22:14:56+00:00,,309.552,309.84,310.6914285714286,309.3885714285714,316.37857142857143,319.64285714285717,320.56333333333333,322.2142857142857,309.76,312.19199999999995,303.634,300.3357142857143,295.2214285714286,302.90833333333336,307.87000000000006,319.54600000000005,322.15285714285716,318.70714285714286,319.88142857142856,319.7042857142857,317.03285714285715,318.02,317.9942857142857,309.75142857142856,309.52714285714285,317.06,323.71,300.8385714285714,314.08000000000004,323.02799999999996,310.0,304.062,327.3514285714286,370.5571428571429
2021-12-20 22:14:55+00:00,,309.508,309.6583333333333,310.03285714285715,308.82428571428574,315.7628571428572,319.71000000000004,319.77,321.4057142857143,307.38800000000003,311.43,301.648,299.4585714285714,294.6114285714286,302.74833333333333,306.665,317.65,321.19428571428574,317.2842857142858,318.9642857142857,318.0657142857143,315.0185714285714,316.2085714285714,316.19428571428574,307.16857142857145,307.49000000000007,314.8614285714286,321.17428571428576,299.83714285714285,307.846,321.316,306.08399999999995,299.048,323.40857142857146,366.1328571428571
2022-01-12 22:20:37+00:00,,309.508,309.6583333333333,310.03285714285715,311.41249999999997,315.7628571428572,319.71000000000004,319.77,321.4057142857143,307.38800000000003,311.43,301.648,299.4585714285714,294.6114285714286,302.74833333333333,306.665,317.65,321.19428571428574,317.2842857142858,318.9642857142857,318.0657142857143,315.0185714285714,316.2085714285714,316.19428571428574,307.16857142857145,307.49000000000007,314.8614285714286,321.17428571428576,299.83714285714285,307.846,321.316,306.08399999999995,299.048,327.6225,366.1328571428571
2022-01-13 22:14:50+00:00,,309.5316666666667,309.7785714285714,309.975,310.7044444444444,315.41499999999996,319.24125000000004,319.8785714285714,320.89625,307.62166666666667,311.03999999999996,302.09666666666664,299.91625,295.58375,302.9971428571429,306.95285714285717,317.045,321.09499999999997,317.2925,318.9475,317.83750000000003,314.7525,315.47625000000005,315.8625,307.74125000000004,307.88375,315.2925,321.00875,299.16875,306.06666666666666,320.7083333333333,304.4083333333333,297.8016666666667,326.2577777777778,366.4675
2022-01-20 22:20:39+00:00,,309.54285714285714,309.72875,309.9588888888889,309.972,315.1044444444444,318.94666666666666,319.96125,320.56666666666666,307.70285714285717,310.9275,302.46285714285716,300.0188888888889,296.2344444444445,303.18625,307.4125,317.0385714285714,321.3533333333333,317.40777777777777,319.0788888888889,317.8211111111111,314.76666666666665,314.9166666666667,315.6088888888889,308.02000000000004,308.21777777777777,315.46444444444444,321.0288888888889,299.1744444444445,305.33714285714285,320.5585714285714,303.4814285714286,297.17571428571426,325.309,366.8111111111111
2022-01-28 22:20:31+00:00,,309.4875,309.65222222222224,309.871,309.5163636363636,314.65299999999996,318.53000000000003,319.8066666666666,320.073,307.57875,310.6533333333333,302.07875,300.03999999999996,296.80100000000004,303.32666666666665,307.45000000000005,316.875,321.453,317.423,319.27,317.72,314.712,314.559,315.556,307.988,308.39300000000003,315.656,320.531,298.89,304.4975,320.275,302.9925,296.76,324.4990909090909,367.722
2022-02-13 22:20:28+00:00,,309.54625,309.84555555555556,309.64666666666665,308.534,313.6388888888889,317.31444444444446,319.26874999999995,318.63111111111107,307.42285714285714,310.81500000000005,301.5957142857143,300.25,296.93,303.82124999999996,307.89124999999996,314.74142857142857,321.11555555555555,317.1888888888889,319.3111111111111,317.7366666666667,314.19,311.6622222222222,315.5111111111111,307.83444444444444,308.31444444444446,315.3922222222222,319.9555555555555,298.3722222222222,303.015,320.30125000000004,301.62750000000005,294.68125,323.508,368.7311111111111
2022-03-02 22:14:13+00:00,344.22,309.59999999999997,310.34222222222223,309.7077777777778,308.861,313.8155555555556,317.47777777777776,319.41875,318.77,307.35875,310.49,301.3825,300.36199999999997,298.34555555555556,304.25625,308.905,314.48,321.47555555555556,317.25333333333333,319.7555555555556,318.08222222222224,314.7388888888888,312.15222222222224,315.75111111111113,308.31777777777774,309.2944444444445,316.84222222222223,320.19888888888886,298.3111111111111,302.28666666666663,319.82,300.79333333333335,294.13222222222225,323.53599999999994,371.8277777777778
2022-03-25 22:20:20+00:00,315.665,307.93,307.1825,305.93375000000003,305.0933333333333,310.24,314.09625,317.16625,316.48285714285714,307.71000000000004,308.37,301.84142857142854,297.9555555555555,295.505,303.76874999999995,306.15999999999997,312.8057142857143,317.775,314.30625000000003,316.81875,313.46500000000003,310.56625,308.53875000000005,311.45625,305.7575,306.53375,314.6775,315.4025,295.6225,297.70714285714286,317.2442857142857,295.6975,290.24625000000003,317.63444444444445,371.68571428571425
2022-04-02 22:20:07+00:00,315.665,308.4244444444444,307.74666666666667,306.70444444444445,305.51699999999994,310.99555555555554,314.77777777777777,317.91555555555556,317.26750000000004,308.14875000000006,308.56625,302.64,299.063,296.76,304.3611111111111,307.06125000000003,314.0125,319.02,315.46333333333337,318.7988888888889,315.02555555555557,311.54,309.25444444444446,312.18888888888887,306.99333333333334,307.8122222222222,315.6122222222222,316.6088888888888,296.46888888888884,298.57875,317.6725,296.8333333333333,290.97111111111116,317.22400000000005,372.43874999999997
2022-04-10 22:20:17+00:00,315.665,308.4244444444444,307.74666666666667,306.70444444444445,305.51699999999994,310.99555555555554,314.77777777777777,317.91555555555556,317.26750000000004,308.14875000000006,308.56625,302.64,299.063,296.76,304.3611111111111,307.06125000000003,314.0125,319.02,315.46333333333337,318.7988888888889,315.02555555555557,311.54,309.25444444444446,312.18888888888887,306.99333333333334,307.8122222222222,315.6122222222222,316.6088888888888,296.46888888888884,298.57875,317.6725,296.8333333333333,290.97111111111116,317.22400000000005,374.4922222222222
2022-04-27 22:13:58+00:00,315.665,309.554,307.74666666666667,306.70444444444445,305.51699999999994,310.99555555555554,314.77777777777777,317.91555555555556,319.0777777777778,310.38222222222225,308.56625,302.64,298.17499999999995,297.86,303.9422222222222,308.36777777777775,315.9211111111111,320.694,317.573,321.248,316.702,313.105,310.54200000000003,313.553,308.765,309.577,317.039,317.94199999999995,297.495,300.36333333333334,318.7611111111112,298.377,292.611,319.53,374.467
2022-05-04 22:20:13+00:00,315.665,309.554,307.74666666666667,306.70444444444445,305.51699999999994,310.99555555555554,314.77777777777777,317.91555555555556,319.0777777777778,310.38222222222225,308.56625,302.64,295.5081818181818,295.7581818181818,300.961,305.248,313.30100000000004,318.15272727272725,314.0436363636364,321.248,316.702,313.105,307.19545454545454,313.553,308.765,309.577,317.039,317.94199999999995,297.495,300.36333333333334,318.7611111111112,298.377,292.611,319.53,374.467
2022-05-20 22:20:20+00:00,315.665,309.6144444444445,307.56375,306.525,305.71,310.96000000000004,314.805,317.92625000000004,319.15375,310.40125,308.36571428571426,302.1328571428571,298.544,298.65099999999995,300.961,305.248,313.30100000000004,318.296,313.971,321.65666666666664,317.00666666666666,313.4122222222222,307.017,313.73555555555555,309.11888888888893,309.6788888888889,317.1422222222222,318.3355555555556,297.5988888888889,300.83875,324.12,303.50100000000003,297.90999999999997,323.09727272727275,375.91700000000003
2022-05-21 22:14:07+00:00,317.18333333333334,306.79100000000005,305.84,305.4088888888889,300.805,310.96000000000004,314.805,317.92625000000004,317.53666666666663,307.79777777777775,306.885,301.18375,298.04,298.1563636363636,300.42636363636365,304.88909090909095,312.68454545454546,317.25181818181824,313.8354545454545,320.341,315.758,312.80100000000004,306.74727272727273,313.232,308.586,308.91200000000003,316.438,317.948,296.941,300.83875,324.12,303.50100000000003,297.90999999999997,323.09727272727275,373.1154545454546
2022-06-05 22:20:27+00:00,317.18333333333334,305.6709090909091,305.84,303.554,298.65909090909093,308.83000000000004,311.0522222222222,317.92625000000004,315.446,306.317,305.36555555555555,299.8755555555556,296.34,296.91166666666663,298.91833333333335,303.1958333333333,312.68454545454546,317.25181818181824,313.8354545454545,320.341,312.29545454545456,310.3709090909091,305.785,311.5018181818182,305.61454545454546,306.0254545454546,313.6818181818182,315.9309090909091,295.51272727272726,300.83875,324.12,303.50100000000003,297.90999999999997,323.09727272727275,369.23333333333335
2022-06-30 22:14:27+00:00,317.18333333333334,305.55,306.0077777777778,304.305,299.15363636363634,309.39777777777783,311.1477777777778,318.725,315.945,307.12199999999996,306.27111111111105,300.43333333333334,296.53166666666664,297.21916666666664,299.1041666666667,303.4691666666667,313.3772727272727,317.88272727272727,314.6718181818182,320.626,313.3109090909091,311.47636363636366,306.9508333333334,312.6563636363636,306.9681818181818,306.97090909090906,314.85090909090906,317.2681818181818,296.1372727272727,301.48,325.30375,304.4377777777778,298.8266666666666,325.63818181818175,369.79454545454547
2022-07-15 22:20:12+00:00,317.18333333333334,304.49454545454546,302.9877777777778,302.399,294.221,307.7322222222222,309.60555555555555,318.4671428571429,314.827,306.395,305.23333333333335,299.19555555555553,295.9327272727273,296.7490909090909,298.61454545454546,302.99545454545455,311.0309090909091,315.79636363636365,313.07545454545453,317.82399999999996,311.0672727272727,309.9481818181818,305.9408333333334,311.3790909090909,303.91272727272724,304.29545454545456,312.4409090909091,315.85090909090906,295.38454545454545,302.1983333333333,326.3942857142857,305.48875000000004,299.73375,320.197,366.5981818181818
2022-08-09 22:14:46+00:00,317.18333333333334,304.098,301.9275,301.30111111111114,292.86777777777775,307.475,308.935,318.3716666666667,314.8666666666666,307.02888888888884,304.9975,299.08500000000004,294.57,295.058,296.523,301.375,310.06499999999994,314.14199999999994,312.217,317.0488888888889,310.76,308.751,305.1881818181818,310.899,303.408,303.42500000000007,311.791,315.604,295.52,302.86199999999997,326.6416666666667,307.04857142857145,302.0828571428571,321.53222222222223,364.712
2022-10-19 22:20:50+00:00,320.22,302.44666666666666,297.9925,298.13,285.818,304.65,303.9325,322.285,313.3933333333333,306.60499999999996,304.35833333333335,298.4666666666667,287.1642857142857,289.20285714285717,287.9714285714286,298.0766666666667,308.4428571428571,312.4171428571429,310.72857142857146,315.9633333333333,309.2842857142858,308.5257142857143,304.01374999999996,310.9714285714286,302.12142857142857,303.0942857142858,312.21999999999997,317.97142857142853,296.0942857142857,308.63,330.7475,316.2025,312.34749999999997,329.215,353.2483333333333
2022-11-04 22:20:48+00:00,323.405,299.51666666666665,298.54,299.4433333333333,287.5183333333333,304.008,304.37,316.7266666666667,309.35999999999996,302.27599999999995,304.35833333333335,298.4666666666667,285.752,288.384,285.948,298.11750000000006,303.87,308.92833333333334,308.2716666666667,307.30333333333334,304.2528571428571,304.20714285714286,304.65285714285716,307.3314285714286,298.6985714285714,298.93857142857144,308.4557142857143,314.78142857142853,293.4185714285714,300.46,325.04999999999995,317.5133333333333,306.68,322.88166666666666,348.71166666666664
2023-01-07 22:20:50+00:00,335.515,305.4075,300.1225,302.975,297.08,306.1775,309.9325,315.57,313.59999999999997,308.18,307.415,301.3325,284.37666666666667,284.56666666666666,279.57,297.68,300.3,307.878,306.736,306.756,307.746,305.668,305.44399999999996,308.10600000000005,300.61199999999997,301.812,310.6,317.45200000000006,294.854,304.155,313.945,303.82,295.745,312.162,349.6125
2023-01-08 22:15:00+00:00,338.18333333333334,306.43,301.78999999999996,304.02200000000005,298.37399999999997,306.99,311.204,316.2725,314.335,307.9625,307.494,301.06800000000004,287.2325,286.3025,283.01750000000004,297.7633333333333,300.91333333333336,309.0366666666667,307.4916666666667,308.52666666666664,308.43,306.2333333333333,306.08,309.1616666666667,301.97,303.235,311.81,318.33833333333337,295.1483333333333,305.81399999999996,314.852,303.925,295.562,312.7416666666667,350.666
2023-02-24 22:20:39+00:00,338.18333333333334,308.5475,306.91999999999996,307.98749999999995,302.4125,308.7025,313.1375,315.365,316.37666666666667,310.1366666666667,308.8825,302.255,289.685,290.35,286.32,300.41,303.066,311.602,308.666,312.71,315.06399999999996,308.77799999999996,307.834,311.862,306.97799999999995,308.246,316.816,321.584,297.09,310.058,315.834,304.9575,294.666,314.89,352.25
