dates,nzd0209-0000,nzd0209-0001,nzd0209-0002,nzd0209-0003,nzd0209-0004,nzd0209-0006,nzd0209-0007,nzd0209-0008,nzd0209-0009,nzd0209-0010,nzd0209-0011,nzd0209-0012,nzd0209-0013,nzd0209-0014,nzd0209-0015,nzd0209-0016,nzd0209-0017,nzd0209-0018,nzd0209-0019,nzd0209-0020,nzd0209-0021,nzd0209-0022,nzd0209-0023,nzd0209-0024,nzd0209-0025,nzd0209-0026,nzd0209-0027,nzd0209-0028,nzd0209-0029,nzd0209-0005,satname
2020-02-12 21:53:42+00:00,276.12333333333333,251.64666666666665,260.1666666666667,263.63333333333327,266.55,,186.72333333333333,229.20000000000002,243.91,288.27,,317.12,331.845,329.89,315.22,294.8866666666666,311.13,311.1366666666667,309.84999999999997,295.58,296.06,279.09,282.61333333333334,273.4266666666667,262.7266666666667,254.71,247.22666666666666,236.0566666666667,183.26,233.66666666666666,L8
2020-03-31 21:53:22+00:00,276.32,254.2775,261.84250000000003,266.7625,266.95500000000004,,188.18,229.95,255.575,289.7266666666667,,317.12,332.47,330.25666666666666,314.45500000000004,295.04499999999996,311.1325,310.69,310.1375,296.165,295.7875,280.52,283.5475,274.005,261.21000000000004,255.505,249.915,237.76,186.9333333333333,234.5975,L8
2020-05-18 21:53:06+00:00,276.32,254.2775,261.84250000000003,266.7625,266.95500000000004,,188.18,229.95,255.575,289.7266666666667,,317.12,332.47,330.25666666666666,314.45500000000004,298.158,311.794,312.6,311.446,298.688,297.076,284.196,286.384,277.12,267.448,259.956,255.43199999999996,240.94,190.29,234.5975,L8
2020-06-03 21:53:12+00:00,274.64666666666665,253.44000000000003,260.7766666666667,266.93666666666667,265.4266666666667,,188.88333333333335,229.64,255.575,289.7266666666667,,317.12,332.47,330.25666666666666,312.1766666666667,297.0675,311.4525,311.1775,310.6375,298.14750000000004,296.52250000000004,277.806,282.20400000000006,272.032,260.716,255.51399999999998,252.348,238.94400000000002,190.29,233.48666666666668,L8
2020-12-12 21:54:01+00:00,269.45,259.16,263.28,258.44,265.46,,181.01,218.75,250.6,279.35,295.65,322.42,335.05,335.55,319.5,299.4,311.63,314.71,312.28,299.47,296.73,283.19,284.71,277.49,267.45,254.0,250.78,234.34,206.4,231.83,L8
2021-01-29 21:53:48+00:00,277.26,260.75,263.855,265.53999999999996,262.635,,182.6,218.43,250.6,275.935,295.65,322.42,335.13,334.41499999999996,318.08500000000004,296.885,312.355,313.77,312.465,298.275,295.765,282.76,284.96,278.91499999999996,260.645,253.905,250.26,236.535,197.65,233.745,L8
2021-04-03 21:53:26+00:00,279.49,261.6666666666667,263.48333333333335,266.9533333333333,263.54333333333335,,184.46333333333334,221.21333333333334,256.695,275.33,285.755,309.615,334.46666666666664,333.5466666666667,317.11,296.31666666666666,312.55333333333334,313.25,312.25,298.28000000000003,295.8066666666667,283.50666666666666,285.47999999999996,279.63666666666666,258.5733333333333,256.56333333333333,252.54999999999998,239.76,198.58333333333334,233.15,L8
2021-05-05 21:53:09+00:00,273.0775,262.675,264.56,269.3725,266.9375,,187.0375,223.0825,259.46333333333337,275.6275,286.4266666666667,305.3933333333334,334.97,333.84000000000003,318.3325,298.2925,313.98,314.78999999999996,313.14,298.8275,296.3425,286.05,286.735,280.9225,263.15,259.855,254.95749999999998,242.225,198.81,234.01500000000001,L8
2021-07-08 21:53:34+00:00,274.28666666666663,263.84666666666664,264.9866666666667,273.01666666666665,267.43,,189.04666666666665,224.52666666666667,263.89500000000004,274.38666666666666,281.815,296.88,334.9433333333334,333.27000000000004,317.9433333333333,297.92333333333335,314.7633333333334,314.8166666666666,309.2125,298.6133333333333,290.84749999999997,277.15999999999997,280.73499999999996,282.06666666666666,261.71666666666664,261.8066666666667,251.27,237.565,196.28,234.74333333333334,L8
2021-08-09 21:53:47+00:00,268.895,264.6,272.5833333333333,269.7866666666667,271.24,,190.17666666666665,228.17333333333332,263.89500000000004,275.32,281.815,296.88,334.81000000000006,333.2650000000001,318.5799999999999,299.70000000000005,315.605,315.80999999999995,308.06666666666666,299.38,289.53,275.43666666666667,279.2433333333333,282.93000000000006,265.655,265.80500000000006,251.78,237.17666666666665,199.97,234.28500000000003,L8
2021-09-10 21:53:56+00:00,275.4166666666667,262.49666666666667,272.6025,266.77750000000003,262.53333333333336,,188.305,225.45,256.25333333333333,266.73,275.8833333333333,297.71666666666664,334.81000000000006,333.2650000000001,322.01666666666665,305.8,325.3566666666666,315.80999999999995,312.34749999999997,299.38,299.385,275.43666666666667,284.18,284.72,275.56666666666666,268.47333333333336,256.435,241.61999999999998,193.72,234.91,L8
2021-12-31 21:53:55+00:00,286.77,261.045,275.3933333333334,261.7033333333333,267.78,,183.57000000000002,220.20333333333335,240.97,249.72,258.105,287.055,,,325.67499999999995,309.68,331.54,317.87,312.43,301.58,300.65000000000003,263.15999999999997,281.5566666666667,285.275,278.78,265.645,254.31000000000003,237.99,179.42000000000002,252.82,L8
2022-01-08 21:53:55+00:00,292.1066666666666,262.09999999999997,270.8175,261.0925,268.34666666666664,,181.0825,216.03,240.97,247.00666666666666,255.63,281.57666666666665,,,323.4533333333333,304.55333333333334,327.6066666666667,317.91499999999996,319.1766666666667,300.265,307.6666666666667,277.44,288.24,282.80333333333334,271.1166666666667,261.65333333333336,258.8933333333334,245.72333333333333,179.23333333333335,244.98666666666668,L9
2022-04-14 21:53:31+00:00,287.57666666666665,263.38000000000005,262.8633333333333,264.74666666666667,274.19,,178.63666666666668,208.72,240.78,244.74666666666667,253.62666666666667,270.56333333333333,324.83,333.6,319.7733333333333,301.66,316.30333333333334,315.5233333333333,313.44666666666666,299.76,297.82,280.43333333333334,283.00666666666666,278.56666666666666,265.5933333333333,259.80333333333334,256.72333333333336,244.61,183.09333333333333,249.01,L9
2022-04-22 21:53:28+00:00,285.7975,262.0775,264.0775,265.64,269.64,,176.455,207.2725,236.735,244.425,253.1775,269.6675,324.83,333.675,318.22249999999997,302.5625,315.925,313.97,312.145,299.1775,298.465,281.845,283.2325,277.8825,270.4,261.2525,258.4775,246.75,184.585,246.04,L8
2022-05-16 21:53:14+00:00,285.7975,265.162,268.21799999999996,270.102,270.622,,176.852,208.77800000000002,236.735,246.01799999999997,256.192,275.504,324.83,333.675,318.22249999999997,306.406,319.42400000000004,313.97,313.32,304.954,304.282,281.845,290.108,283.478,278.07,266.6,265.994,253.82399999999998,186.586,249.16199999999998,L9
2022-05-24 21:53:36+00:00,280.59,267.27000000000004,269.99333333333334,271.91333333333336,271.78833333333336,,178.86666666666667,209.55666666666664,236.735,249.32833333333335,257.9483333333333,276.36833333333334,324.83,333.675,320.14,309.02666666666664,320.17,316.284,313.7183333333333,306.2683333333333,305.70666666666665,286.034,291.54,285.6933333333333,281.30333333333334,269.4633333333333,268.83666666666664,256.09166666666664,188.51,250.98,L8
2022-06-25 21:53:54+00:00,280.59,267.27000000000004,269.99333333333334,271.91333333333336,271.78833333333336,,178.86666666666667,209.55666666666664,236.735,249.32833333333335,257.9483333333333,276.36833333333334,324.83,333.675,320.14,309.02666666666664,320.17,316.284,313.7183333333333,306.2683333333333,305.70666666666665,286.034,277.4114285714286,285.6933333333333,281.30333333333334,262.8857142857143,265.07,251.6057142857143,188.51,250.98,L8
2022-07-03 21:53:32+00:00,279.4675,267.96400000000006,270.732,273.414,268.058,,178.552,208.612,236.735,249.21599999999998,259.1,276.698,324.83,333.675,319.56,310.55999999999995,317.18333333333334,311.97400000000005,308.2633333333333,307.206,307.198,287.87,269.00714285714287,286.382,285.13,260.0957142857143,263.87,249.94857142857146,190.688,247.27999999999997,L9
2022-08-04 21:53:47+00:00,271.69666666666666,268.90250000000003,274.14250000000004,276.9525,267.7025,,179.785,204.166,227.37,245.85399999999998,256.23600000000005,273.87,324.83,333.675,319.74333333333334,314.62499999999994,316.67199999999997,310.4775,306.554,309.27,310.0475,291.7633333333334,264.30571428571426,288.5125,292.465,256.5728571428571,262.5514285714286,247.8857142857143,193.64499999999998,251.76999999999998,L9
2022-08-12 21:54:11+00:00,268.49,265.178,269.84000000000003,272.552,265.56399999999996,,179.33599999999998,204.69000000000003,230.4875,247.93833333333336,258.1566666666667,275.72166666666664,331.77,337.06333333333333,321.375,315.376,317.885,312.88,308.02000000000004,308.812,309.736,293.015,268.28125,288.36199999999997,292.678,258.335,263.425,248.935,193.868,246.608,L8
2022-08-20 21:53:53+00:00,268.49,265.178,269.84000000000003,272.552,265.56399999999996,,179.33599999999998,202.03571428571428,226.456,244.97857142857143,255.2128571428572,273.20428571428573,325.74,332.7025,317.22999999999996,311.47999999999996,315.7742857142857,310.65000000000003,306.39428571428573,302.9783333333333,304.59833333333336,284.278,267.48333333333335,279.625,283.76166666666666,255.68666666666664,261.55444444444447,246.69,193.868,246.608,L9
2022-08-28 21:54:12+00:00,259.81800000000004,258.30333333333334,263.73,272.552,256.58166666666665,,179.33599999999998,200.06125,223.97000000000003,242.84,253.15500000000003,271.505,322.85749999999996,330.56399999999996,314.79833333333335,308.9657142857142,314.02625,309.14428571428573,305.29375,299.0285714285714,301.53285714285715,278.74333333333334,267.489,274.6171428571428,278.6685714285714,254.29699999999997,260.178,245.05599999999998,193.868,246.608,L8
2022-09-05 21:53:54+00:00,253.83333333333334,252.4457142857143,257.0242857142857,272.552,256.58166666666665,,179.33599999999998,198.12,222.2942857142857,241.09111111111113,251.39444444444447,269.94,319.616,327.7233333333333,312.39142857142855,305.88124999999997,312.2577777777778,307.44,303.3722222222222,295.01,298.4375,273.7685714285714,266.6881818181818,269.15375,273.55125,252.78727272727272,258.52727272727276,243.15999999999997,193.868,246.608,L9
2022-10-23 21:54:07+00:00,241.9175,250.46333333333337,254.83166666666668,269.58500000000004,254.138,,181.5725,198.74125,219.92166666666665,240.88125,251.36625,271.81,318.3125,324.74749999999995,314.04999999999995,307.38714285714286,313.87375,308.79857142857145,303.775,295.5828571428571,299.65285714285716,268.776,266.103,266.96833333333336,270.795,251.70100000000002,258.248,242.004,193.18,250.84,L9
2022-11-24 21:54:07+00:00,232.085,233.464,238.81800000000004,254.71000000000004,233.2775,,179.45499999999998,193.61333333333334,217.45428571428573,232.74285714285716,243.15142857142857,262.53000000000003,314.864,324.676,309.6816666666667,299.625,307.2428571428572,304.49571428571426,297.61285714285714,285.636,291.438,260.27250000000004,255.59,249.79500000000002,254.6375,243.155,247.7788888888889,233.81125000000003,190.00000000000003,240.82000000000002,L9
2022-12-26 21:54:05+00:00,243.906,237.97833333333332,243.64499999999998,255.42,240.03199999999998,,179.45499999999998,194.9857142857143,217.45428571428573,234.12875,244.60875000000001,263.94875,317.50666666666666,324.676,312.3642857142857,301.75428571428574,309.25,306.65999999999997,299.72,288.73833333333334,293.37666666666667,266.166,267.73,257.73999999999995,259.832,249.05124999999998,250.14333333333332,236.9825,190.00000000000003,244.66333333333333,L9
2023-01-19 21:53:58+00:00,256.10999999999996,243.65,248.97142857142856,258.88,242.58833333333334,,179.03666666666663,197.92125000000001,221.0175,236.8777777777778,249.8088888888889,267.7944444444445,317.50666666666666,324.676,312.3642857142857,301.75428571428574,310.5285714285714,308.13714285714286,304.71375,291.98,295.24142857142857,270.9433333333333,276.4875,264.0683333333333,265.72,253.76250000000002,253.2411111111111,240.06125,190.80666666666664,249.3675,L8
2023-03-08 21:53:38+00:00,281.37,256.696,262.60600000000005,257.655,244.23600000000002,,179.78499999999997,211.54000000000002,228.51666666666674,242.02800000000002,259.354,274.872,315.895,324.39,319.67999999999995,307.91,315.58,313.1166666666666,311.24399999999997,306.0025,305.395,291.52666666666664,292.03499999999997,289.1133333333333,285.29333333333335,270.3825,257.87800000000004,249.96249999999998,188.68999999999997,256.1825,L8
2023-03-24 21:53:30+00:00,285.414,258.29333333333335,264.8,257.226,242.23333333333335,,176.74333333333334,212.098,228.51666666666674,242.47000000000003,260.6716666666667,276.485,322.3933333333334,324.39,321.45,309.84499999999997,315.58,313.1166666666666,311.9216666666666,305.866,304.86,291.1225,292.05,287.43,284.745,269.62199999999996,257.86,249.402,187.03,255.584,L8
2023-04-17 21:53:31+00:00,291.12,258.1271428571428,263.74,254.51,239.4557142857143,,175.20749999999998,211.31500000000003,231.61250000000004,245.82714285714286,259.81714285714287,276.64714285714285,325.58500000000004,333.54499999999996,321.95799999999997,309.19199999999995,317.7425,314.7075,312.6328571428571,304.82,303.90333333333336,291.476,291.06,286.3,284.854,273.62,257.96285714285716,250.04666666666665,189.26600000000002,249.915,L9
2023-05-11 21:52:58+00:00,293.59142857142854,260.7742857142857,265.65000000000003,256.1583333333333,240.38571428571427,,172.015,210.49166666666667,233.21750000000003,249.71,262.49857142857144,279.16142857142853,325.58500000000004,333.54499999999996,320.2025,310.93999999999994,314.8533333333333,312.2366666666666,312.0566666666667,304.748,304.41833333333335,295.3,294.23499999999996,287.8016666666667,289.3666666666667,275.2766666666667,259.83000000000004,251.94833333333335,191.76399999999998,249.11499999999998,L8
2023-06-12 21:53:07+00:00,305.78499999999997,266.14142857142855,271.8,256.1583333333333,244.68499999999997,,172.015,210.49166666666667,243.40666666666672,254.59166666666667,268.56333333333333,285.22666666666663,333.7566666666667,342.7,326.4033333333333,318.77000000000004,323.765,320.645,318.68333333333334,306.6566666666667,305.7685714285714,297.0,295.76571428571424,288.87,291.1557142857143,275.9142857142857,266.3885714285714,253.51142857142855,193.27666666666667,249.11499999999998,L8
2023-07-14 21:53:22+00:00,300.0016666666667,265.77000000000004,272.4883333333333,256.235,242.48833333333334,,171.76999999999998,212.70833333333334,242.925,257.165,272.69,288.9916666666667,335.2750000000001,342.7,325.375,321.976,324.23,319.48,319.52599999999995,307.13800000000003,307.71571428571434,299.4057142857143,297.7485714285714,289.77714285714285,295.15142857142854,276.5571428571429,267.94,255.28571428571428,193.49142857142857,246.87166666666667,L8
2023-07-22 21:53:15+00:00,290.3983333333333,262.8642857142857,268.6066666666667,249.63833333333332,236.19999999999996,,170.16249999999997,208.26500000000001,234.4925,252.53666666666663,271.42833333333334,287.07800000000003,335.2750000000001,342.7,325.375,321.976,324.23,319.48,318.71999999999997,306.065,309.5242857142857,301.63428571428574,299.7428571428572,290.2442857142857,296.50857142857143,276.71000000000004,266.6,255.10833333333332,193.67,243.55,L9
2023-07-30 21:53:30+00:00,281.3642857142857,262.8642857142857,268.6066666666667,243.99571428571429,230.88571428571427,,170.16249999999997,205.0257142857143,229.792,248.55714285714285,271.42833333333334,282.1433333333334,328.8633333333334,335.225,319.86,317.4566666666667,315.53,312.32500000000005,315.434,300.11,306.3275,301.63428571428574,299.7428571428572,290.2442857142857,296.50857142857143,270.9371428571429,262.2914285714286,255.10833333333332,193.67,243.55,L8
2023-08-07 21:53:26+00:00,281.42875,262.695,269.2471428571429,246.09375,234.5,,171.194,205.97750000000002,227.06333333333336,245.94375,271.42833333333334,282.62142857142857,328.8633333333334,335.225,319.86,317.4566666666667,315.53,312.32500000000005,317.29,303.28,307.4433333333334,302.4775,300.645,290.775,297.58875,271.8775,263.51125,256.19,192.48999999999998,243.93999999999997,L9
2023-08-23 21:53:32+00:00,281.42875,262.695,269.2471428571429,246.09375,234.5,,171.194,205.97750000000002,227.06333333333336,245.94375,271.42833333333334,279.45000000000005,321.50750000000005,327.13666666666666,311.8725,313.94428571428574,313.5933333333333,310.28000000000003,315.0028571428571,303.28,307.4433333333334,298.6922222222222,297.7977777777778,290.775,297.58875,271.8775,263.51125,256.19,192.48999999999998,243.93999999999997,L9
2023-08-31 21:53:40+00:00,283.3955555555556,262.63222222222225,269.1625,247.2611111111111,235.60555555555553,,171.48833333333332,207.2555555555556,229.27857142857144,247.48444444444442,271.8,281.09666666666664,321.50750000000005,327.13666666666666,316.23400000000004,315.25625,313.5933333333333,315.485,315.8325,305.50142857142856,307.82000000000005,299.42400000000004,297.964,290.99,297.53555555555556,272.37,263.80222222222227,256.3,192.6025,243.4257142857143,L8
2023-09-16 21:53:44+00:00,284.10999999999996,261.61555555555555,268.66375,248.6822222222222,236.88333333333333,,171.57857142857142,207.85333333333332,231.025,248.75222222222223,272.70285714285717,282.5388888888889,321.50750000000005,327.13666666666666,319.2633333333334,316.50444444444446,313.5933333333333,318.28000000000003,317.19624999999996,307.0057142857143,308.899,300.80699999999996,299.20500000000004,292.15444444444444,299.4811111111111,273.47444444444443,265.4222222222222,257.9125,194.0475,241.17857142857142,L8
2023-10-02 21:53:47+00:00,283.2722222222222,260.65555555555557,267.63,248.82666666666668,238.36222222222224,,171.57857142857145,207.53444444444443,231.7788888888889,248.80000000000004,273.34,283.2655555555556,316.88000000000005,327.13666666666666,317.764,316.61125,313.5933333333333,318.28000000000003,317.4657142857142,307.28666666666663,310.152,300.98699999999997,298.279,290.8566666666667,300.99,274.06888888888886,266.4788888888889,258.59,194.37499999999997,238.76857142857142,L8
2023-10-18 21:53:49+00:00,281.5266666666667,261.09666666666664,269.38125,250.92333333333332,240.8066666666667,,172.1457142857143,208.80777777777777,231.8022222222222,247.4711111111111,275.4042857142857,284.4244444444444,307.74000000000007,319.355,316.20750000000004,318.0442857142857,308.275,317.98,318.67571428571426,309.865,311.238,301.985,299.473,291.7011111111111,302.2711111111111,271.89666666666665,267.4577777777778,258.7875,193.85,241.43428571428572,L8
2023-11-03 21:53:52+00:00,281.5266666666667,261.09666666666664,269.38125,250.92333333333332,240.8066666666667,,172.2925,209.417,231.8022222222222,247.4711111111111,275.4042857142857,284.4244444444444,307.74000000000007,319.355,316.20750000000004,318.0442857142857,308.275,317.98,318.67571428571426,309.865,311.238,301.985,299.473,291.7011111111111,302.2711111111111,271.89666666666665,267.4577777777778,258.7875,193.85,241.43428571428572,L8
2023-11-11 21:53:51+00:00,278.165,255.68888888888887,264.10249999999996,249.24374999999998,235.19666666666666,,172.82,205.79899999999998,227.43333333333334,241.95222222222225,267.4371428571429,279.3077777777778,307.1166666666667,321.0833333333333,314.37600000000003,312.65999999999997,308.275,317.98,318.67571428571426,309.865,307.476,297.57,294.683,291.25,301.06374999999997,270.865,261.85777777777776,258.4042857142857,193.29571428571427,239.86,L9
2023-12-13 21:53:58+00:00,280.4766666666667,256.46555555555557,264.40222222222224,250.77666666666664,236.76000000000005,,172.50125,206.02363636363634,228.669,243.273,266.43125,279.65999999999997,307.1166666666667,321.0833333333333,316.825,310.9642857142857,308.275,318.87800000000004,317.8385714285714,308.5116666666667,306.46500000000003,296.44100000000003,293.804,290.28375,299.64875,269.79,260.82444444444445,256.6542857142857,190.47,240.85714285714286,L9
2024-02-07 21:53:46+00:00,300.195,256.9957142857143,264.11571428571426,262.08,243.06714285714287,,172.90000000000003,209.5325,235.4614285714286,248.51,260.91285714285715,279.96999999999997,302.655,317.75,320.14666666666665,311.2233333333333,309.72,322.154,319.54333333333335,312.178,304.38571428571424,291.5925,289.1775,287.03999999999996,294.635,272.99333333333334,260.74142857142857,253.65,189.92499999999998,241.88333333333335,L8
2024-02-23 21:53:43+00:00,299.8671428571429,258.71625,264.57,263.74285714285713,245.75375,,173.55875,210.22333333333333,236.08625,248.6675,260.90875,283.17625,319.495,324.54,327.05333333333334,315.0266666666667,,326.145,323.06,312.04833333333335,304.24125,294.93,291.87125000000003,287.54714285714283,294.0014285714286,272.69428571428574,260.72625000000005,253.39714285714285,189.77571428571426,242.87857142857143,L8
2024-03-18 21:53:49+00:00,299.71,259.15999999999997,263.92571428571426,266.4733333333333,248.79142857142855,,174.52285714285713,209.9325,234.3685714285714,246.7942857142857,257.04857142857145,280.18857142857144,323.8433333333333,335.33000000000004,325.11,311.08599999999996,325.47,322.69666666666666,322.314,309.52,301.91571428571433,292.18857142857144,290.35857142857145,286.46000000000004,292.5783333333333,271.40333333333336,258.8857142857143,252.3983333333333,188.5,245.47666666666666,L9
2024-04-27 21:53:04+00:00,301.524,262.195,265.33,273.894,254.65166666666667,,176.495,209.9485714285714,234.55499999999998,250.70166666666668,256.34999999999997,276.436,323.8433333333333,335.33000000000004,325.11,311.08599999999996,325.47,322.69666666666666,321.55,308.135,300.89500000000004,292.83166666666665,293.5183333333334,291.348,292.88800000000003,273.228,259.8416666666667,254.83,190.832,250.93800000000002,L8
2024-05-05 21:53:16+00:00,294.78333333333336,263.59714285714284,266.3085714285714,274.0166666666667,256.86857142857144,,177.54166666666666,210.80999999999997,235.41,253.32999999999998,258.00714285714287,281.2483333333333,323.8433333333333,335.33000000000004,325.11,313.1166666666666,325.47,322.69666666666666,322.356,308.135,302.8114285714286,294.3257142857143,296.56714285714287,294.77,294.0316666666667,274.2316666666667,262.36,259.0933333333333,195.83333333333334,251.205,L9
2024-05-29 21:52:42+00:00,289.54,269.38142857142856,271.4871428571428,274.50428571428574,266.2357142857143,,177.28571428571428,216.79142857142855,240.96142857142857,260.7628571428572,265.1657142857143,288.81666666666666,332.83,346.12,329.625,317.67999999999995,325.47,322.69666666666666,323.8333333333333,310.49,308.0657142857143,299.5442857142857,302.10714285714283,294.90857142857146,295.2528571428571,274.7842857142858,269.0271428571429,259.95,196.99857142857144,251.10714285714286,L8
2024-06-14 21:52:47+00:00,284.5028571428571,270.93,272.2683333333333,276.415,268.80333333333334,,178.455,218.21166666666667,241.15666666666667,261.69666666666666,266.12833333333333,290.014,332.83,346.12,329.81,317.79249999999996,325.47,322.80999999999995,324.456,314.87399999999997,310.89,302.5628571428571,305.07714285714286,296.7657142857143,298.4785714285714,277.02285714285716,272.3757142857143,263.21285714285716,200.27,251.81833333333336,L8
2024-07-08 21:53:01+00:00,280.435,269.89375,270.74571428571426,274.6328571428572,268.48285714285714,,177.49142857142857,218.42142857142858,240.44714285714286,262.64714285714285,266.7657142857143,291.0083333333334,332.83,346.12,329.81,320.7,325.47,322.80999999999995,325.445,315.77,310.94,303.16,304.84375,296.39,298.74249999999995,277.29625,272.21375,263.35,199.94125,250.33571428571426,L9
2024-07-24 21:53:05+00:00,280.435,269.89375,270.74571428571426,274.6328571428572,268.48285714285714,,177.49142857142857,218.42142857142858,240.44714285714286,262.64714285714285,266.7657142857143,291.0083333333334,326.81333333333333,335.98,324.70000000000005,316.30833333333334,317.37,316.75666666666666,322.0942857142857,315.77,307.3155555555556,299.2355555555556,300.98555555555555,296.39,298.74249999999995,277.29625,268.58666666666664,263.35,199.94125,250.33571428571426,L9
2024-09-10 21:53:28+00:00,277.9642857142857,269.42,271.75333333333333,275.085,269.69166666666666,,177.345,218.51166666666666,241.235,265.93333333333334,269.9216666666667,295.17,323.66,335.98,320.345,319.82,322.53333333333336,314.36,323.1166666666667,320.352,309.73,301.45124999999996,302.24375,297.8742857142857,302.13714285714286,279.96571428571434,271.71500000000003,266.40142857142854,201.8542857142857,251.75166666666667,L9
2024-10-12 21:53:39+00:00,276.72999999999996,268.51000000000005,270.97833333333335,274.1816666666667,268.62,,178.03333333333333,218.23333333333335,241.66,266.79333333333335,271.4583333333333,297.096,314.78,325.84,309.37,322.814,324.1166666666667,304.65,323.0983333333333,322.38800000000003,311.2025,302.90250000000003,302.6725,297.9442857142857,303.5514285714286,281.6714285714286,272.6775,266.8671428571429,201.6442857142857,252.00333333333333,L9
2024-12-23 21:53:43+00:00,282.84499999999997,261.60249999999996,264.395,266.1425,262.5775,,175.41,215.8475,239.5575,257.78000000000003,266.255,291.78499999999997,314.78,325.84,320.65999999999997,321.73,324.1166666666667,304.65,320.832,318.64250000000004,304.938,297.464,294.604,292.09000000000003,300.27,280.15000000000003,264.194,258.7425,190.4125,248.86749999999998,L8
2024-12-31 21:53:47+00:00,285.034,262.616,265.168,265.658,262.682,,175.464,215.43400000000003,238.31199999999998,255.856,265.37600000000003,289.39,314.78,325.84,320.65999999999997,321.67333333333335,324.1166666666667,304.65,321.4683333333333,317.454,304.37833333333333,296.935,294.865,291.29,298.258,279.27000000000004,264.615,257.816,189.194,250.03199999999998,L9
2025-02-25 21:53:31+00:00,294.03599999999994,263.694,266.342,267.418,262.72200000000004,,176.73,212.074,235.66199999999998,248.67,262.62800000000004,287.068,332.6,347.22,333.195,324.3,329.8433333333333,323.19,323.43199999999996,315.442,307.916,300.68600000000004,298.90000000000003,291.062,297.086,279.104,268.918,255.96599999999998,185.54,252.48199999999997,L8
2025-03-21 21:53:32+00:00,292.0225,265.194,267.188,269.216,269.232,,177.052,212.084,234.446,248.392,260.64,284.716,332.6,347.22,333.195,322.47200000000004,328.335,323.19,323.896,314.082,305.034,298.86600000000004,298.54,290.76,295.596,278.536,267.59200000000004,255.692,186.078,251.32999999999998,L9
2025-03-29 21:53:19+00:00,292.62399999999997,265.15166666666664,267.505,270.1016666666667,267.96333333333337,,176.63333333333333,211.08666666666667,234.82666666666668,248.31500000000003,259.77,284.6566666666667,332.6,347.22,334.42333333333335,322.12666666666667,327.7766666666667,324.45,323.67,313.595,304.765,298.7683333333334,298.8516666666667,291.09,295.80333333333334,278.83666666666664,268.3316666666667,256.2266666666667,186.69833333333335,250.512,L8
