dates,satname,nzd0128-0000,nzd0128-0001,nzd0128-0002,nzd0128-0003,nzd0128-0004,nzd0128-0005,nzd0128-0006,nzd0128-0007,nzd0128-0008,nzd0128-0009,nzd0128-0010,nzd0128-0011,nzd0128-0012,nzd0128-0013,nzd0128-0014,nzd0128-0015,nzd0128-0016,nzd0128-0017
2016-05-21 22:05:14.459000,L8,,,,,,,,,315.18,296.08,326.63,342.09,336.71,335.72,342.78,336.89,305.44,313.79
2016-06-13 22:11:30.674000,L8,,,,,,,325.01,313.21,319.53,316.62,330.36,348.09,347.14,346.23,353.24,343.23,334.47,322.83
2016-08-16 22:11:53.694000,L8,,,,,,,324.99,312.49,319.46,307.77,331.50,349.22,345.14,344.58,352.25,342.66,327.01,316.48
2016-09-10 22:05:51.530000,L8,,,,,,,323.50,312.35,317.22,298.34,328.61,343.93,342.60,339.32,347.74,331.53,310.67,308.23
2016-10-12 22:05:57.250000,L8,353.27,367.96,368.42,353.50,354.81,349.12,359.41,347.71,349.27,353.97,352.73,369.04,367.64,372.15,366.35,363.18,363.75,341.73
2016-10-28 22:05:59.220000,L8,350.64,363.56,366.75,354.99,362.30,356.59,382.30,408.96,358.46,357.98,357.39,383.77,,,,,,
2016-11-20 22:12:09.409000,L8,339.13,352.61,351.65,342.41,336.12,345.79,335.84,328.07,330.47,317.18,339.44,355.89,354.38,351.12,357.41,344.54,334.84,328.14
2017-01-16 22:05:47.126000,L8,,,,,,,311.19,308.59,316.17,298.83,341.02,356.96,352.96,351.70,362.34,344.33,324.90,323.54
2017-02-01 22:05:40.248000,L8,335.75,,339.80,337.77,331.56,336.07,332.40,323.34,327.98,340.66,353.25,374.29,365.04,364.88,366.46,351.29,360.63,331.92
2017-03-05 22:05:27.019000,L8,335.78,349.89,348.24,338.97,335.98,338.60,334.80,326.17,330.24,323.14,344.97,362.34,359.78,359.90,361.67,350.77,354.58,329.71
2017-04-13 22:11:17.034000,L8,287.08,,,,,,,296.81,320.23,302.52,323.45,344.65,338.40,331.86,,,,
2017-05-08 22:04:59.325000,L8,,,,,,,330.44,319.90,323.73,317.53,333.40,353.48,353.47,349.29,359.05,345.25,342.16,321.70
2017-05-24 22:05:10.453000,L8,,,,,,,,285.80,313.34,294.42,325.06,340.12,338.82,339.16,349.45,340.08,,
2017-06-16 22:11:31.847000,L8,,,,,,,312.01,294.84,314.03,306.86,325.72,343.35,342.44,341.49,353.13,342.18,327.81,316.18
2017-07-11 22:05:26.464000,L8,,,,,,,326.11,316.82,325.77,319.29,335.92,352.87,351.94,351.47,364.39,348.08,345.37,331.76
2017-08-03 22:11:47.949000,L8,,,,,,,323.77,313.80,320.95,310.45,332.16,348.97,350.19,344.69,355.41,344.40,338.28,324.04
2017-08-19 22:11:53.133000,L8,317.67,355.57,354.79,343.78,339.44,340.91,342.40,332.58,336.75,342.01,344.59,359.64,362.61,363.77,365.69,360.74,355.47,353.30
2017-08-28 22:05:44.051000,L8,,,,,,,,,,,,,,,,,330.93,320.02
2017-09-13 22:05:44.459000,L8,,,,,,,,,,,394.28,367.39,359.31,367.60,373.84,401.53,351.48,350.24
2017-12-02 22:05:46.939000,L8,322.98,,,,,,325.95,315.68,325.52,316.17,342.80,354.02,356.38,352.10,358.42,346.37,331.94,324.70
2018-01-10 22:11:54.118000,L8,395.64,384.53,383.86,377.44,371.88,383.38,376.95,377.51,371.15,377.97,376.63,,,,,,,
2018-01-19 22:05:38.704000,L8,,,,,,,,,314.14,307.41,325.45,341.80,344.72,342.77,351.82,337.71,320.34,316.46
2018-01-26 22:11:45.215000,L8,339.23,356.58,357.95,337.57,355.32,360.50,337.84,329.35,335.01,350.54,349.88,362.11,366.50,365.03,367.92,360.90,357.69,333.69
2018-02-04 22:05:29.733000,L8,,,,,,,327.61,323.07,328.79,315.09,344.11,356.45,354.35,354.13,354.82,340.15,,
2018-02-20 22:05:24.255000,L8,363.75,369.07,373.15,360.45,361.71,352.79,362.33,346.06,343.19,354.81,346.56,369.67,363.22,364.72,368.57,360.19,331.67,321.64
2018-03-08 22:05:15.942000,L8,312.88,346.05,343.89,339.68,331.38,334.09,333.25,322.96,330.48,317.51,338.02,355.48,354.36,350.26,358.70,346.81,342.67,329.94
2018-03-31 22:11:15.901000,L8,,350.79,345.71,338.69,312.29,312.12,332.19,318.04,326.75,320.13,338.71,355.08,355.41,352.32,361.60,350.55,350.51,329.12
2018-04-09 22:05:00.233000,L8,,,,,,,,,,,,381.19,394.38,380.21,384.69,383.46,379.23,375.40
2018-04-16 22:11:06.667000,L8,342.11,349.49,350.81,296.83,,,,,,,,304.47,350.67,343.69,359.56,349.38,343.18,332.03
2018-04-25 22:04:50.953000,L8,300.09,354.03,351.75,343.42,337.69,341.94,336.97,328.50,334.29,347.10,348.00,363.43,367.31,367.35,369.50,365.24,363.86,366.78
2018-05-02 22:10:57.873000,L8,,,,,,,331.05,318.39,326.58,325.97,333.12,349.23,351.13,344.72,363.41,346.44,333.66,333.04
2018-07-05 22:10:54.795000,L8,,,,,,,328.02,311.30,320.85,318.02,334.40,348.19,348.70,349.35,357.63,349.18,343.48,333.16
2018-09-07 22:11:24.397000,L8,338.69,369.36,365.90,353.17,352.45,350.08,351.02,342.71,339.87,356.68,352.23,371.01,365.58,370.34,369.72,371.37,364.37,365.13
2018-09-16 22:05:15.874000,L8,,,,,,,330.38,317.38,319.89,311.05,332.97,351.16,349.67,344.18,354.28,341.40,328.80,323.19
2018-10-02 22:05:23.291000,L8,333.27,349.95,347.25,338.64,333.45,333.13,335.10,321.02,324.21,318.96,340.55,354.67,355.53,351.75,357.04,348.57,347.20,329.97
2018-10-18 22:05:29.751000,L8,364.59,369.36,369.87,353.52,356.97,355.04,350.37,337.97,338.35,356.55,352.06,369.93,372.17,369.13,369.45,364.02,364.52,364.21
2018-10-25 22:11:42.546000,L8,339.89,356.89,351.31,343.04,336.65,339.83,336.23,325.11,328.77,312.72,340.97,354.65,353.62,350.82,358.85,348.01,343.23,330.22
2018-11-03 22:05:33.462000,L8,,,,,,,326.99,315.36,317.36,300.90,328.83,345.07,345.28,341.69,349.35,338.19,326.73,320.31
2019-01-06 22:05:29.894000,L8,,,,,,,322.69,313.71,317.25,303.81,334.17,341.37,,,,,,
2019-01-22 22:05:26.296000,L8,,,,,,,284.70,313.62,320.29,313.48,339.82,,,,,,,
2019-02-14 22:11:33.473000,L8,345.12,357.90,351.62,349.47,340.42,346.28,342.70,328.93,342.09,354.06,352.32,366.48,367.43,368.26,365.67,358.70,362.54,341.84
2019-03-02 22:11:29.304000,L8,309.71,350.25,347.89,342.90,334.58,339.03,334.31,323.52,331.86,343.21,346.47,357.93,361.01,361.46,361.33,356.73,354.93,329.82
2019-04-12 22:05:06.784000,L8,,,,,,,327.36,315.49,321.72,315.03,332.64,345.74,349.71,345.05,355.15,344.84,331.23,324.23
2019-04-19 22:11:14.619000,L8,,,,,,,,298.21,315.37,311.04,327.86,344.57,348.15,344.14,351.69,346.22,306.34,
2019-04-28 22:05:02.570000,L8,,,,,,,326.98,316.82,321.31,310.99,329.74,343.71,348.93,345.60,355.22,345.24,337.61,324.33
2019-05-14 22:05:12.306000,L8,303.91,361.30,356.04,345.20,341.90,344.53,354.16,335.38,356.00,355.84,354.54,370.33,373.79,378.86,373.21,376.15,369.46,374.86
2019-06-15 22:05:27.936000,L8,,,,,,,327.69,315.81,320.52,319.45,331.57,345.43,350.12,351.55,359.31,347.93,346.14,331.05
2019-06-22 22:11:40.996000,L8,,,,,,,329.53,316.74,323.33,319.75,331.00,346.55,350.54,350.55,361.13,349.02,345.13,336.00
2019-07-08 22:11:44.725000,L8,,,,,,,315.49,302.35,311.03,312.71,324.44,338.70,339.12,345.44,350.58,343.35,330.12,325.31
2019-07-17 22:05:35.131000,L8,,,,,,,326.57,316.01,320.80,320.77,332.69,345.44,350.90,352.61,359.08,349.27,342.95,334.41
2019-08-02 22:05:42.028000,L8,,,,,,,414.66,352.61,354.34,361.75,358.58,376.98,375.57,372.58,383.20,371.90,367.24,372.79
2019-08-09 22:11:55.358000,L8,,,,,,,323.84,316.39,319.68,314.32,330.35,342.55,349.13,346.69,353.49,347.08,337.99,333.76
2019-09-19 22:05:56.310000,L8,,,,,,,323.56,313.64,315.73,308.95,328.96,340.02,340.61,342.82,348.59,336.86,321.02,316.69
2019-10-21 22:06:01.934000,L8,,,,,,,,,,,,,349.99,348.05,353.94,343.48,330.71,324.70
2019-11-06 22:06:00.727000,L8,373.11,385.42,376.48,365.43,367.44,359.36,368.28,355.12,361.08,359.28,358.08,376.86,371.79,374.05,372.83,372.08,372.02,373.02
2019-11-22 22:05:57.141000,L8,365.42,373.44,367.62,354.62,355.18,349.88,356.99,346.52,351.86,356.33,352.69,373.28,364.83,368.70,366.41,363.09,362.67,359.66
2019-12-08 22:05:56.780000,L8,,,,,,,311.08,308.22,317.15,300.25,324.26,339.55,343.72,339.79,,,,
2020-01-16 22:11:59.041000,L8,342.83,352.37,349.22,345.41,333.08,342.29,336.18,322.61,334.07,343.74,340.00,355.62,358.17,352.98,358.37,349.07,344.40,327.18
2020-01-25 22:05:45.614000,L8,285.63,,,,,,,,316.69,309.46,329.09,342.15,347.35,345.58,351.65,337.77,318.21,317.20
2020-02-01 22:11:53.781000,L8,339.65,351.16,348.80,344.51,334.59,339.33,337.00,326.86,333.16,342.66,341.51,353.81,358.26,356.04,360.36,351.98,350.70,332.53
2020-02-10 22:05:40.938000,L8,357.45,352.38,359.82,345.91,331.54,337.67,336.72,325.55,333.51,356.01,349.10,369.55,364.93,364.38,372.09,353.03,362.26,329.31
2020-02-26 22:05:36.872000,L8,337.35,352.88,346.63,342.33,336.05,338.22,336.19,324.94,335.19,347.59,339.61,367.24,360.35,351.79,370.25,359.29,355.79,332.54
2020-03-13 22:05:30.251000,L8,296.90,352.33,346.93,344.02,334.32,351.93,336.62,325.32,333.27,339.36,342.94,354.66,360.06,357.28,365.18,348.01,352.32,328.25
2020-04-21 22:11:21.823000,L8,,,,,,,328.12,316.82,324.51,310.80,331.74,340.37,347.46,342.40,352.79,339.59,314.17,314.08
2020-05-07 22:11:12.613000,L8,284.56,,,,,,311.19,308.51,316.70,304.24,325.11,332.27,342.55,339.86,350.57,337.67,311.87,305.05
2020-06-01 22:05:08.645000,L8,,351.75,352.85,343.03,332.56,336.75,335.92,321.24,321.13,,321.67,339.19,356.83,356.45,361.01,351.73,341.98,332.21
2020-06-08 22:11:24.028000,L8,,,,,,,315.44,305.54,315.96,306.00,325.57,334.96,341.04,347.86,350.47,337.33,313.35,310.40
2020-07-10 22:11:39.723000,L8,,,,,,,323.84,309.91,319.41,302.74,323.89,333.67,341.36,332.99,346.96,338.49,306.57,312.91
2020-08-27 22:11:56.368000,L8,,,,,,,326.84,310.43,319.22,307.02,329.18,340.11,347.39,336.66,349.35,337.01,322.94,315.99
2020-09-21 22:05:54.893000,L8,296.45,350.38,352.42,337.12,333.19,338.00,336.35,325.32,329.33,342.35,344.77,349.09,356.97,353.27,361.28,342.33,331.19,324.28
2020-10-23 22:05:58.112000,L8,,,,,,,326.59,313.96,321.45,304.57,331.19,342.42,347.00,338.09,346.66,334.82,316.95,314.11
2020-11-08 22:05:55.364000,L8,334.42,350.93,348.49,340.35,335.93,335.67,334.04,322.57,329.66,315.35,337.10,348.71,354.19,346.26,354.37,343.59,332.43,326.99
2020-12-01 22:12:09.987000,L8,,,,,,,317.84,313.25,318.33,302.90,325.45,337.26,344.05,334.35,344.75,333.16,315.29,313.87
2020-12-26 22:05:56.607000,L8,,,,,,,320.35,312.64,318.13,308.67,330.17,341.45,344.41,338.95,349.00,335.41,319.43,316.04
2021-02-03 22:11:56.237000,L8,343.60,357.69,354.28,345.22,334.21,341.70,339.53,332.88,336.54,347.43,349.72,361.74,360.76,362.51,366.43,356.09,353.21,330.00
2021-02-12 22:05:43.398000,L8,,341.49,337.33,337.21,329.88,,330.43,319.92,325.35,318.72,345.26,349.98,358.87,355.41,364.48,347.96,334.00,326.38
2021-02-19 22:11:51.945000,L8,338.74,350.21,347.06,344.71,333.87,338.69,335.01,328.86,334.11,340.02,340.63,356.34,358.46,355.84,360.09,351.05,350.35,328.99
2021-03-23 22:11:37.336000,L8,327.03,355.84,351.30,340.67,334.52,335.09,334.14,325.82,331.45,327.99,341.87,352.31,356.53,354.56,359.39,350.85,348.36,328.90
2021-04-01 22:05:24.398000,L8,,,,,,,322.64,309.95,321.17,305.90,332.63,342.56,348.59,340.16,353.94,338.09,318.88,315.00
2021-04-17 22:05:18.296000,L8,288.18,350.99,344.22,335.79,331.02,330.09,330.49,323.86,327.03,320.95,334.82,347.99,352.39,346.96,358.86,345.12,342.38,325.75
2021-04-24 22:11:25.382000,L8,,,,,,,,,327.91,311.58,334.22,343.21,349.46,345.68,348.04,295.42,,
2021-05-19 22:05:16.285000,L8,,,,,,,315.37,311.55,314.75,306.44,325.75,339.26,343.17,339.29,348.74,338.12,325.85,313.45
2021-05-26 22:11:31.065000,L8,,,,,,,322.71,314.87,319.95,311.41,333.07,344.80,348.18,343.49,352.80,343.74,322.76,317.54
2021-06-11 22:11:38.046000,L8,,,,,,,324.08,312.38,319.21,315.12,330.23,342.11,347.22,347.86,353.17,346.60,334.14,325.69
2021-06-20 22:05:29.888000,L8,,,,337.04,344.72,344.63,345.78,336.65,342.81,356.44,349.62,361.78,371.02,368.02,381.16,375.85,372.61,371.51
2021-07-13 22:11:43.513000,L8,,,,,,,325.37,316.27,320.16,318.37,333.58,345.04,350.23,351.78,359.27,349.92,341.28,328.37
2021-09-08 22:05:54.034000,L8,,,,,,337.86,357.33,340.52,331.54,310.67,329.10,341.81,353.40,352.65,361.81,350.84,354.07,335.22
2021-09-24 22:05:56.897000,L8,331.55,350.17,348.33,338.66,333.71,329.16,333.21,323.17,327.74,312.74,339.49,348.43,353.26,344.39,356.11,344.03,331.37,321.63
2021-10-26 22:06:04.141000,L8,372.55,384.96,385.02,377.18,369.49,367.25,368.04,361.25,365.06,369.40,371.64,394.71,401.29,407.27,418.52,394.43,394.34,377.44
2021-11-06 22:12:48.299000,L9,,,,,,,,,316.87,301.44,330.17,339.92,340.98,334.50,341.50,335.65,320.95,310.36
2021-11-18 22:12:08.776000,L8,347.95,365.99,362.53,347.56,344.67,348.18,337.28,332.65,333.86,345.00,342.64,356.06,359.86,352.89,359.03,349.44,350.09,329.60
2022-01-13 22:12:02.740000,L9,343.62,350.11,346.21,344.68,332.34,334.89,334.35,327.93,333.31,342.10,341.92,356.29,359.93,355.30,360.03,352.13,351.10,328.29
2022-01-21 22:11:59.917000,L8,349.98,354.62,351.80,347.71,334.76,337.11,349.15,326.78,333.81,341.92,347.98,357.53,361.39,358.10,363.22,348.39,352.73,324.67
2022-01-22 22:05:54.259000,L9,318.32,346.47,340.79,338.77,306.48,333.14,334.36,321.21,333.26,342.75,351.92,355.29,359.30,357.45,363.08,346.99,354.35,324.66
2022-01-29 22:12:05.530000,L9,341.22,350.90,349.84,346.08,335.23,336.62,334.62,321.44,329.72,340.54,345.49,355.52,361.77,360.20,361.63,352.96,359.29,325.56
2022-02-14 22:12:01.049000,L9,335.33,351.13,348.24,342.21,336.31,339.12,333.50,323.58,329.44,347.63,342.43,356.99,357.15,354.67,356.58,349.35,353.40,326.50
2022-02-22 22:11:50.626000,L8,313.66,350.56,346.83,339.57,334.42,331.49,332.74,323.30,329.42,318.86,341.56,358.59,358.13,353.51,362.26,347.31,344.34,324.19
2022-02-23 22:05:44.132000,L9,339.46,351.22,347.32,340.36,336.82,315.94,323.36,322.86,330.68,340.04,334.08,349.01,350.48,353.38,357.63,347.17,333.39,323.54
2022-03-02 22:11:50.022000,L9,,,,,,,322.46,310.84,320.01,305.90,330.23,344.80,348.79,339.58,345.05,334.64,,
2022-03-11 22:05:39.861000,L9,334.43,351.46,349.64,341.88,334.04,334.02,334.12,322.60,331.91,347.40,343.78,357.59,360.61,355.77,361.14,348.29,353.77,324.47
2022-04-03 22:11:45.362000,L9,,350.46,350.27,339.32,334.44,336.73,332.85,324.28,329.41,320.12,341.06,352.49,356.98,357.08,359.62,351.45,352.79,324.72
2022-05-05 22:11:31.114000,L9,,,,,,,323.64,306.19,317.70,308.03,329.28,338.77,344.09,336.53,343.84,336.89,318.88,313.34
2022-05-06 22:05:29.729000,L8,,,,,,,324.08,311.98,318.52,311.15,330.58,342.49,347.98,341.50,350.44,337.99,324.43,313.51
2022-05-21 22:11:19.594000,L9,,,,,,,322.91,314.00,317.42,315.02,328.46,343.22,345.60,342.26,350.66,341.71,329.15,320.84
2022-06-07 22:05:43.588000,L8,,,,,,,316.63,302.16,314.67,309.22,327.01,339.73,343.66,336.13,343.90,338.46,319.01,316.15
2022-06-14 22:11:59.156000,L8,,,,,,,322.82,313.61,317.47,314.27,328.88,342.71,345.68,340.79,348.95,341.79,331.44,323.42
2022-06-22 22:11:38.702000,L9,,,,,,,322.08,310.98,315.83,303.03,326.90,337.23,342.52,334.42,346.62,339.02,317.49,305.01
2022-06-30 22:12:03.615000,L8,285.36,,,,,,328.03,314.50,322.67,314.77,334.24,330.23,337.43,342.66,339.21,330.09,,
2022-07-16 22:12:03.012000,L8,,,,,,,320.94,307.56,317.90,313.59,334.05,344.67,348.03,350.47,353.94,344.76,329.34,320.79
2022-07-25 22:05:59.697000,L8,350.92,389.19,410.41,372.13,387.58,351.17,368.19,355.53,365.27,367.66,360.65,380.26,372.55,370.73,378.56,378.44,360.60,356.22
2022-08-10 22:06:08.294000,L8,,,,,,,327.83,315.78,323.31,309.11,336.67,347.14,350.32,347.53,353.93,333.75,291.68,
2022-10-21 22:06:05.581000,L9,335.17,358.75,352.54,340.66,331.73,338.28,342.20,322.55,329.53,318.43,343.03,352.35,357.89,352.22,358.87,346.09,350.15,324.38
2022-11-22 22:06:05.804000,L9,,,,,,,,,,,,,349.65,347.01,353.45,344.68,335.84,330.18
2023-01-16 22:12:10.212000,L9,361.35,365.41,373.65,356.40,363.77,355.08,358.95,349.07,352.59,356.71,355.49,371.04,370.89,364.28,362.62,371.66,362.57,359.95
2023-02-09 22:12:09.040000,L8,,,,,,,330.61,316.01,321.57,308.67,333.95,344.23,349.91,339.79,353.87,340.51,326.33,321.24
2023-02-17 22:12:13.542000,L9,,346.29,347.21,344.03,310.74,307.38,333.62,319.70,323.09,306.14,334.78,349.53,353.70,338.85,355.48,340.14,333.92,325.52
2023-02-18 22:05:50.040000,L8,345.53,359.49,355.33,353.35,346.36,345.73,352.53,336.00,333.65,346.79,348.39,358.11,365.85,358.68,366.15,359.33,357.06,337.26
2023-02-25 22:11:52.258000,L8,,348.34,347.12,341.22,332.42,308.70,335.53,321.94,325.64,309.87,336.05,348.51,351.47,335.06,356.89,340.24,329.36,323.67
2023-03-05 22:12:01.427000,L9,,,,,,,335.16,321.22,323.10,315.52,338.30,348.28,352.32,341.19,355.23,340.24,330.90,320.72
2023-03-13 22:11:47.152000,L8,317.59,353.23,356.93,346.37,342.05,339.80,337.94,333.29,330.68,344.39,344.06,358.39,356.16,350.15,363.29,345.54,354.52,327.43
2023-03-14 22:05:47.276000,L9,,348.08,351.87,341.52,335.11,330.25,335.19,326.53,327.44,317.42,339.93,352.41,354.80,339.27,360.90,337.88,331.83,319.51
2023-03-21 22:11:55.188000,L9,326.69,353.83,351.92,345.12,339.54,334.14,335.25,323.31,329.71,342.35,340.37,352.46,356.50,341.93,360.46,345.17,341.33,330.54
2023-03-22 22:05:28.899000,L8,290.76,354.85,355.56,346.64,341.61,338.84,336.65,331.19,332.32,346.18,347.52,357.29,363.32,353.88,366.25,348.65,354.51,328.89
2023-03-29 22:11:37.049000,L8,,341.98,345.03,336.69,,,327.04,315.65,318.49,312.36,333.32,344.44,349.66,330.35,352.62,330.79,324.26,317.04
2023-03-30 22:05:35.326000,L9,290.42,346.78,347.90,343.13,334.91,330.51,332.49,321.79,327.70,319.72,340.38,351.91,357.54,344.88,359.97,340.39,350.10,325.77
2023-04-23 22:05:09.227000,L8,,,,,,,325.08,313.88,317.03,317.08,334.68,346.35,345.83,341.08,354.29,338.37,332.02,322.82
2023-05-16 22:11:04.371000,L8,,,,,,,328.70,316.59,319.41,319.00,335.98,348.48,353.05,337.80,355.59,340.70,338.38,327.23
2023-05-24 22:11:17.213000,L9,,,,,,,325.75,313.06,318.36,321.54,332.05,344.89,351.44,335.10,356.60,341.64,337.57,329.80
2023-05-25 22:04:56.681000,L8,,,,,,,322.47,312.59,317.10,319.46,333.67,348.64,350.11,340.83,356.14,339.46,334.26,324.11
2023-06-01 22:11:07.279000,L8,,,,,,,326.52,317.94,321.04,321.18,335.51,344.12,344.48,329.22,350.97,320.69,339.34,332.05
2023-06-02 22:05:05.917000,L9,,,,,,,322.83,311.62,317.87,321.40,334.95,347.76,350.82,341.22,356.69,342.91,339.20,333.12
2023-06-09 22:11:12.914000,L9,,,,,,,327.90,315.84,321.02,323.04,331.72,342.94,349.38,337.36,354.12,340.86,334.92,325.47
2023-06-10 22:05:03.911000,L8,,,,,,,325.55,311.11,318.64,323.42,334.27,347.30,352.17,340.18,357.23,341.85,342.08,330.51
2023-06-17 22:11:17.056000,L8,,,,,,,316.33,308.71,316.76,322.35,334.61,347.35,347.26,341.33,356.09,344.60,337.90,334.07
2023-06-18 22:04:57.703000,L9,,,,,,,327.81,316.20,322.26,331.65,337.87,349.80,353.16,344.27,360.68,346.77,341.71,336.76
2023-06-25 22:11:08.216000,L9,,,,,,,321.26,311.91,316.46,317.95,333.13,346.60,348.01,339.39,354.37,341.11,337.45,328.99
2023-07-11 22:11:24.365000,L9,,,,,,,311.20,301.59,313.27,316.97,327.66,342.21,346.09,340.72,356.09,342.65,336.52,330.83
2023-07-12 22:05:20.312000,L8,,,,,,,323.63,313.27,317.09,324.48,333.71,348.65,352.83,341.81,358.12,344.71,341.29,336.19
2023-07-27 22:11:26.959000,L9,,,,,,,320.57,305.27,315.60,316.80,330.41,343.69,343.97,335.35,351.50,341.11,335.40,328.77
2023-08-04 22:11:40.478000,L8,,349.69,344.78,344.88,331.64,336.30,328.63,283.08,312.39,318.68,346.22,362.09,360.23,355.97,365.94,353.27,357.86,333.63
2023-08-05 22:05:23.191000,L9,,,,,,,324.55,312.96,318.94,318.75,336.44,347.37,349.53,339.06,353.08,338.65,330.25,324.20
2023-08-13 22:05:32.097000,L8,,,,,,,324.38,314.44,315.41,310.02,330.96,339.98,342.71,333.75,352.71,334.18,331.97,315.87
2023-08-20 22:11:47.546000,L8,,,,,,,321.06,303.25,312.57,312.16,328.95,340.06,339.97,333.77,349.16,,,
2023-08-21 22:05:28.170000,L9,284.95,341.86,341.56,334.44,327.49,323.70,330.18,319.33,321.36,323.72,338.43,352.53,353.14,343.39,359.71,342.96,343.36,336.83
2023-08-28 22:11:44.258000,L9,321.90,356.84,359.58,349.69,347.80,346.54,342.28,336.63,332.03,356.70,348.97,364.47,368.13,363.07,371.36,367.73,363.65,369.62
2023-09-30 22:05:45.717000,L8,286.86,341.10,340.87,335.67,,,,,313.92,311.69,335.84,347.38,348.94,335.86,336.46,,,
2023-10-07 22:11:57.146000,L8,,,,,,,326.29,314.66,314.83,312.30,330.03,338.79,284.80,303.34,,,,
2023-10-16 22:05:47.555000,L8,331.47,350.18,348.31,338.96,334.88,334.21,334.65,322.97,323.64,339.83,346.19,359.06,356.93,347.50,360.58,341.11,353.74,333.20
2023-11-08 22:11:57.030000,L8,335.60,352.55,351.19,343.42,338.79,340.21,335.35,325.81,325.11,341.71,341.47,355.39,356.08,350.67,357.52,342.69,350.01,331.84
2023-12-19 22:05:51.242000,L8,331.32,352.09,348.71,337.82,333.82,336.32,334.70,323.39,328.04,347.15,345.95,356.96,358.05,349.23,361.22,344.30,353.08,329.24
2024-01-03 22:12:03.955000,L9,339.33,351.22,351.37,345.77,336.41,341.79,336.29,325.52,326.70,351.24,345.62,361.97,359.33,356.40,363.10,350.18,356.44,338.57
2024-01-11 22:11:56.446000,L8,,,,,,,,,,,,328.03,338.71,330.47,333.83,328.77,318.94,319.25
2024-01-12 22:05:54.962000,L9,337.31,347.54,339.93,336.53,328.98,308.94,330.27,316.98,318.88,321.25,346.90,355.69,356.88,355.89,363.41,342.53,331.76,327.55
2024-02-04 22:12:07.739000,L9,343.21,356.41,352.80,344.81,334.72,341.45,335.01,326.15,328.16,342.39,345.17,359.01,365.35,365.71,368.57,363.33,355.76,365.42
2024-02-05 22:05:44.082000,L8,338.41,349.29,346.27,340.23,333.54,334.13,333.10,321.98,322.23,330.53,342.30,358.79,363.08,366.67,362.73,350.84,358.68,332.63
2024-02-12 22:11:54.234000,L8,,,,,,,324.27,303.83,317.22,308.79,329.91,345.16,343.26,334.48,347.26,335.83,320.73,317.33
2024-02-13 22:05:53.993000,L9,346.33,353.21,350.81,340.25,333.80,340.06,337.34,327.75,331.55,346.26,346.63,367.02,360.47,357.07,366.96,345.09,361.37,330.70
2024-02-20 22:11:56.095000,L9,339.48,349.35,350.69,348.47,339.45,338.39,334.06,322.92,324.64,346.11,351.79,359.27,362.34,367.42,362.64,353.76,358.25,333.51
2024-02-21 22:05:41.519000,L8,,,,,,,,,308.87,304.20,325.71,340.28,341.26,331.85,345.69,326.10,315.78,310.84
2024-02-28 22:11:48.245000,L8,289.60,339.39,335.74,334.98,325.76,,322.32,315.30,318.01,316.78,335.56,349.16,349.90,342.34,358.60,339.87,332.32,324.37
2024-02-29 22:05:47.517000,L9,,337.00,332.44,332.10,324.14,,325.01,314.73,318.96,317.67,342.49,354.47,353.27,344.38,362.11,339.95,333.01,308.54
2024-03-07 22:12:00.069000,L9,,335.41,335.34,339.70,335.31,335.76,329.98,323.80,322.41,321.27,345.95,374.51,,,,,,357.47
2024-03-08 22:05:29.756000,L8,,,,,,,,,,,322.72,334.43,327.93,324.09,335.48,317.55,304.36,297.01
2024-03-15 22:11:37.973000,L8,,,,,,,326.69,314.82,320.64,310.49,335.41,348.24,347.85,336.89,355.33,335.11,325.17,318.56
2024-03-16 22:05:47.569000,L9,,341.84,341.82,334.95,,,326.47,313.38,320.43,314.83,337.29,349.12,350.40,341.88,353.27,337.12,326.09,318.34
2024-04-09 22:05:13.452000,L8,,,,,,,,,,296.59,327.85,337.65,326.63,318.74,347.37,324.18,309.39,303.56
2024-04-16 22:11:19.307000,L8,329.79,359.31,354.66,346.24,341.49,339.58,336.66,329.88,334.32,356.02,353.72,364.06,383.25,381.24,353.54,336.98,,
2024-04-17 22:05:27.857000,L9,,,,,,,322.89,310.50,313.04,309.28,332.95,343.71,348.04,,,,,
2024-05-02 22:11:08.519000,L8,,,400.93,368.39,372.22,366.99,363.91,358.19,366.58,397.57,380.25,,,,,,,
2024-05-10 22:11:24.784000,L9,288.80,348.86,345.94,338.30,326.53,333.51,330.65,320.54,322.76,342.59,338.77,351.11,354.18,346.67,362.30,346.00,350.89,330.21
2024-05-11 22:04:51.948000,L8,,,,,,,323.07,312.16,313.88,311.19,336.28,344.49,349.18,347.25,357.67,332.83,323.77,310.75
2024-05-18 22:10:55.940000,L8,,,,,,,,296.67,309.46,312.80,335.20,346.94,348.32,330.55,349.33,339.97,328.62,301.71
2024-06-27 22:10:53.037000,L9,,,,,,,316.79,310.68,315.48,315.54,329.82,339.84,348.14,332.94,354.66,337.41,322.84,317.26
2024-06-28 22:04:55.519000,L8,,,,,,,321.64,310.81,316.32,319.79,334.30,344.87,348.60,342.46,355.83,341.16,334.61,320.46
2024-07-21 22:11:24.581000,L8,,,,,,,321.22,307.86,315.06,313.01,329.59,340.16,334.83,322.62,327.83,320.29,324.96,322.30
2024-07-22 22:05:04.464000,L9,,,,,,,319.26,307.40,316.59,320.74,334.96,347.17,350.63,344.33,357.83,343.02,334.39,330.58
