dates,nzd0367-0000,nzd0367-0001,nzd0367-0002,nzd0367-0003,nzd0367-0004,nzd0367-0005,nzd0367-0006,nzd0367-0007,nzd0367-0008,nzd0367-0009,nzd0367-0010,nzd0367-0011,nzd0367-0012,nzd0367-0013,nzd0367-0014,nzd0367-0015,nzd0367-0016,nzd0367-0017,nzd0367-0018,nzd0367-0019,nzd0367-0020,nzd0367-0021,nzd0367-0022,nzd0367-0023,nzd0367-0024,nzd0367-0025,nzd0367-0026,nzd0367-0027,nzd0367-0028,nzd0367-0029,nzd0367-0030,nzd0367-0031,nzd0367-0032,nzd0367-0033,nzd0367-0034,nzd0367-0035,nzd0367-0036,nzd0367-0037,nzd0367-0074,nzd0367-0075,nzd0367-0076,nzd0367-0077,nzd0367-0078,nzd0367-0079,nzd0367-0080,nzd0367-0081,nzd0367-0069,nzd0367-0070,nzd0367-0071,nzd0367-0067,nzd0367-0068,nzd0367-0072,nzd0367-0073,nzd0367-0066,nzd0367-0062,nzd0367-0063,nzd0367-0064,nzd0367-0065,nzd0367-0059,nzd0367-0060,nzd0367-0061,nzd0367-0038,nzd0367-0039,nzd0367-0040,nzd0367-0041,nzd0367-0042,nzd0367-0043,nzd0367-0044,nzd0367-0045,nzd0367-0046,nzd0367-0047,nzd0367-0048,nzd0367-0049,nzd0367-0050,nzd0367-0051,nzd0367-0052,nzd0367-0053,nzd0367-0054,nzd0367-0055,nzd0367-0056,nzd0367-0057,nzd0367-0058,satname
2021-11-18 22:13:44+00:00,307.9266666666667,313.46,345.228,341.39,341.73333333333335,338.20666666666665,329.57,318.225,301.57,295.23,296.24333333333334,283.20666666666665,276.52750000000003,268.14000000000004,271.95666666666665,278.4633333333333,284.3175,272.3675,270.365,281.5025,281.55999999999995,281.3825,335.08666666666664,264.8325,292.812,275.325,289.262,282.13666666666666,305.4425,309.45,308.05,341.99,373.77833333333336,361.678,385.8633333333333,268.4066666666667,346.05,336.206,222.58666666666667,215.92999999999998,195.78666666666666,223.64,226.2175,262.66,272.9733333333333,285.26666666666665,238.09333333333333,237.83499999999995,203.26666666666665,208.14249999999998,223.14749999999998,227.53333333333333,214.2625,226.5925,186.95999999999998,232.7575,234.405,227.32750000000001,200.0475,258.38599999999997,248.25333333333333,335.555,289.7166666666667,277.66,287.12,272.74333333333334,231.06000000000003,248.475,299.3,316.594,349.57399999999996,346.71333333333337,332.76666666666665,323.9916666666667,315.75166666666667,310.3525,318.8725,324.83666666666664,327.0783333333333,285.166,270.056,250.71599999999998,L8
2021-12-20 22:13:44+00:00,307.9266666666667,315.4125,341.354,344.306,344.535,341.8325,331.82,319.864,305.1725,296.815,298.6,285.015,277.88800000000003,269.94,273.7575,282.4475,286.882,274.21999999999997,272.274,282.28,277.21,283.12199999999996,331.93333333333334,272.244,295.4766666666667,276.406,287.64500000000004,283.5925,304.588,309.45,311.015,345.3125,370.33833333333337,362.41499999999996,378.1483333333333,268.4066666666667,349.3175,331.744,216.65333333333334,216.33749999999998,196.125,223.42199999999997,220.36666666666667,262.66,272.9733333333333,285.26666666666665,226.4316666666667,227.22666666666666,204.4325,215.30599999999998,224.07599999999996,223.16,214.252,230.09,190.462,234.75799999999998,235.99,230.24,201.22,258.2933333333333,248.865,333.7033333333333,295.13,280.685,293.64750000000004,273.9425,227.54,253.51666666666665,299.3,316.594,349.57399999999996,341.31,328.18333333333334,318.91333333333336,309.83500000000004,311.604,314.32000000000005,322.1383333333333,322.41333333333336,284.79833333333335,271.03,254.55166666666665,L8
2022-01-12 22:19:49+00:00,308.255,314.846,340.4166666666667,344.3733333333333,344.07,340.966,331.135,318.88166666666666,304.096,295.81000000000006,297.882,284.84000000000003,277.0183333333334,269.358,273.288,281.596,285.6983333333333,272.70166666666665,271.47166666666664,280.57666666666665,276.614,281.71166666666664,328.87857142857143,271.81333333333333,291.71714285714285,275.27333333333337,285.1557142857143,283.07599999999996,302.85333333333335,309.4625,310.432,335.92600000000004,367.7,362.05285714285714,376.5428571428571,266.61,348.136,329.8283333333333,214.1314285714286,215.91199999999998,194.914,222.535,220.0025,262.66,272.9733333333333,285.26666666666665,224.25857142857146,224.69285714285712,202.898,218.57166666666663,223.85,221.17285714285714,213.455,231.03833333333333,189.18666666666664,234.585,235.23000000000002,230.15166666666667,200.87166666666667,257.71,248.53400000000002,332.5142857142857,296.54200000000003,278.994,297.548,273.502,231.31599999999997,255.065,298.01166666666666,314.58166666666665,347.1666666666667,338.61428571428576,326.2985714285714,316.5357142857143,306.98,310.74666666666667,313.956,321.1685714285714,318.9242857142857,283.20285714285717,270.12142857142857,256.3128571428571,L8
2022-01-13 22:13:38+00:00,307.71799999999996,314.44,339.9171428571429,344.13714285714286,343.7,340.11333333333334,330.69,318.00857142857143,303.37333333333333,294.955,296.9066666666667,284.4683333333333,275.9371428571429,268.96999999999997,272.755,280.92,284.80285714285714,271.23857142857145,270.75142857142856,279.36571428571426,276.125,280.54285714285714,327.17625,270.5914285714286,288.9725,274.61857142857144,283.39625,282.8283333333333,301.65714285714284,309.304,310.26500000000004,329.7266666666667,366.46625,361.90125,375.28,269.45,348.2283333333333,328.2957142857143,212.35750000000002,215.53833333333333,195.10666666666665,221.95000000000002,220.11999999999998,260.64750000000004,272.9733333333333,285.26666666666665,222.66375000000002,223.13,202.49833333333333,221.13285714285712,223.77285714285713,219.1875,212.75142857142856,231.36285714285714,188.26,234.50285714285715,234.53571428571428,230.6757142857143,204.42857142857142,257.28499999999997,248.15,331.7175,294.73333333333335,278.57,300.30333333333334,273.23833333333334,233.58666666666667,255.83800000000002,297.0657142857143,313.7628571428572,345.32142857142856,336.4725,324.71375,314.77,304.71250000000003,309.9142857142857,313.38000000000005,320.51,315.93625,282.01875,269.33875,255.51375000000002,L9
2022-01-21 22:13:35+00:00,307.52500000000003,314.4714285714286,339.4225,344.0525,343.3728571428572,339.6385714285715,330.23625,317.3275,302.7557142857143,294.39428571428573,296.2714285714286,284.0142857142857,274.765,268.4971428571429,272.36,280.3885714285714,284.15,270.10875,270.03875,278.28249999999997,275.52714285714285,279.30625,320.8311111111111,269.675,286.7266666666667,274.04,282.0177777777778,282.7542857142857,300.81875,309.3383333333333,309.97285714285715,325.0257142857143,364.9188888888889,361.3666666666666,373.9166666666667,267.4166666666667,347.6871428571429,327.245,210.84,215.15714285714284,195.06714285714287,221.515,219.9333333333333,260.172,272.9733333333333,285.26666666666665,220.62555555555556,221.50222222222223,202.25,218.0325,223.31,217.53222222222223,212.0875,231.2525,187.02125,234.25375,233.17625,228.55125,206.635,256.78222222222223,247.50857142857143,330.90444444444444,295.59857142857146,275.75142857142856,297.06,272.8128571428571,229.92285714285714,255.725,296.4375,312.83625,344.48625,334.28,323.3455555555555,312.93111111111114,302.7344444444445,309.1125,312.88,319.7711111111111,313.0988888888889,280.78444444444443,268.4811111111111,255.51375000000002,L8
2022-01-28 22:19:43+00:00,307.37857142857143,314.27625,339.20000000000005,344.1088888888889,343.28625,339.58,329.9844444444445,316.9455555555556,302.365,294.14,295.965,283.9325,273.9122222222222,268.76,272.4825,280.05125,283.6433333333333,269.3755555555556,269.6611111111111,277.6588888888889,275.435,278.17555555555555,315.536,269.30888888888893,285.012,273.7122222222222,281.027,282.69374999999997,300.3355555555556,309.72285714285715,309.87875,325.0257142857143,363.707,361.27799999999996,372.897,266.9357142857143,346.9475,327.2277777777778,209.766,215.54749999999999,195.2875,221.4388888888889,220.23428571428573,260.035,271.9125,285.26666666666665,220.04300000000003,220.18,202.2775,219.49777777777777,223.23444444444442,216.60500000000002,212.05,231.53222222222223,186.25555555555556,234.2877777777778,232.78444444444443,227.14111111111112,205.19555555555556,256.63399999999996,247.31625,330.526,296.6775,276.37125,296.7025,272.65375,226.13125,256.13571428571424,295.94111111111107,312.2122222222222,344.1955555555556,332.48699999999997,322.34499999999997,311.938,301.483,309.01,312.6925,319.323,311.236,279.945,267.942,256.1066666666667,L8
2022-02-13 22:19:40+00:00,307.3675,313.75666666666666,338.67600000000004,344.069,343.06888888888886,339.5577777777778,329.961,316.567,302.1111111111111,293.6722222222222,295.40222222222224,283.9011111111111,273.732,268.59333333333336,272.51,279.5711111111111,282.95799999999997,269.021,269.15999999999997,277.011,275.3488888888889,277.53599999999994,311.35909090909087,269.369,283.4981818181818,273.09299999999996,279.8763636363637,282.2255555555555,299.62600000000003,309.5675,309.27777777777777,320.92,361.81363636363636,360.5772727272727,371.44363636363636,267.48625,341.43333333333334,327.2277777777778,208.74636363636364,215.25333333333333,191.1288888888889,221.25,220.23428571428573,260.035,271.9125,285.26666666666665,219.6709090909091,219.79545454545453,202.71777777777777,219.78699999999998,222.879,216.1818181818182,211.85100000000003,229.82200000000003,185.882,233.34099999999998,232.109,226.644,203.38400000000001,255.4109090909091,245.9755555555556,329.66545454545457,293.8177777777778,275.60999999999996,293.8966666666667,271.15666666666664,224.4177777777778,256.13571428571424,295.94111111111107,312.2122222222222,344.1955555555556,331.6372727272728,321.15,310.22999999999996,299.84727272727275,307.477,311.99,316.4672727272727,308.4572727272727,279.945,266.5481818181818,256.1066666666667,L8
2022-03-01 22:19:36+00:00,307.46666666666664,313.707,338.4563636363636,343.8272727272727,342.793,339.271,329.5681818181818,316.09272727272725,301.617,293.598,295.15999999999997,283.855,273.3681818181818,268.62199999999996,272.371,279.42600000000004,282.5527272727273,268.5854545454545,268.9645454545455,276.7490909090909,275.18,277.01,303.0281818181818,268.9909090909091,276.8690909090909,272.8781818181818,275.8036363636364,282.08599999999996,295.725,309.68888888888887,309.027,318.31444444444446,356.69818181818187,356.77454545454543,367.4745454545454,267.51666666666665,340.949,323.49,204.77454545454546,215.41199999999998,192.591,221.25,219.82875,257.264,269.6233333333334,284.585,211.8272727272727,212.45454545454547,202.39100000000002,218.39818181818183,221.54636363636362,210.03454545454542,211.46,227.82818181818183,185.0381818181818,232.98999999999998,231.04363636363635,225.4709090909091,202.14636363636365,252.63,245.55599999999998,327.78545454545457,291.319,273.66099999999994,291.438,270.38800000000003,219.61700000000002,256.13571428571424,292.2055555555556,307.9288888888889,337.6888888888889,326.7627272727273,315.59,303.24363636363637,293.0336363636364,307.09000000000003,311.909,311.51181818181817,300.93545454545455,276.596,263.07727272727277,261.03375,L8
2022-03-09 22:19:37+00:00,307.46666666666664,313.707,338.25545454545454,344.8209090909091,342.90000000000003,339.3027272727273,329.1581818181818,314.69363636363636,301.4281818181818,293.8127272727273,295.2509090909091,283.98727272727274,271.7709090909091,269.04727272727274,272.64363636363635,279.5790909090909,281.34090909090907,266.1536363636364,268.3090909090909,274.63363636363636,275.5309090909091,274.74,298.93545454545455,270.6309090909091,273.3681818181818,271.9472727272727,273.60818181818183,282.22,296.0527272727273,309.94899999999996,309.4818181818182,316.53000000000003,355.21818181818185,359.29181818181814,364.8090909090909,268.00300000000004,341.8463636363636,323.67333333333335,200.08181818181814,216.0381818181818,192.86272727272728,219.8111111111111,219.82875,257.264,269.6233333333334,276.81,208.6681818181818,209.36090909090908,202.31636363636363,216.34272727272727,220.46999999999997,207.9872727272727,209.89363636363635,226.74545454545452,184.71,234.1727272727273,231.1609090909091,223.97363636363636,203.1,254.25090909090906,245.75727272727272,326.5463636363636,292.44363636363636,274.32,293.6181818181818,271.09272727272725,215.16454545454545,256.97249999999997,292.1488888888889,307.61777777777775,338.21000000000004,322.9609090909091,314.48181818181814,302.1036363636364,290.1381818181818,306.40818181818184,312.40818181818184,313.66818181818184,294.8618181818182,275.29200000000003,264.92545454545456,262.235,L9
2022-03-25 22:19:32+00:00,309.005,315.0918181818182,339.2525,345.78916666666663,343.9433333333333,340.31583333333333,330.7025,316.27333333333337,302.95250000000004,294.8908333333333,296.2133333333333,285.1425,273.2325,270.44083333333333,273.4775,280.89166666666665,282.60999999999996,267.2183333333333,269.3975,275.6983333333333,276.67,275.2708333333333,302.2091666666667,270.6309090909091,273.3681818181818,272.9633333333333,274.59,283.0275,297.02166666666665,309.94899999999996,312.15500000000003,316.53000000000003,355.8983333333333,360.21666666666664,365.5175,270.4309090909091,343.0108333333333,324.733,202.11666666666665,216.98000000000002,194.02333333333334,215.808,221.18111111111114,257.264,269.6233333333334,276.81,208.6681818181818,209.36090909090908,202.96833333333333,216.34272727272727,222.1233333333333,209.17249999999999,210.9466666666667,229.0233333333333,185.30666666666664,235.1875,232.33083333333335,227.17500000000004,203.05083333333334,255.36499999999998,246.73749999999998,327.4833333333333,295.1791666666667,275.6075,296.25083333333333,272.71250000000003,219.09416666666667,258.71,293.414,310.59,339.96400000000006,323.9491666666667,315.765,303.485,290.1381818181818,308.84583333333336,313.5266666666667,315.3675,296.66,276.3763636363637,264.92545454545456,264.5733333333333,L9
2022-03-26 22:13:11+00:00,309.005,315.0918181818182,339.2525,345.78916666666663,343.9433333333333,340.31583333333333,330.7025,316.27333333333337,304.05,295.8853846153846,297.16153846153844,286.04846153846154,274.7730769230769,271.6653846153846,274.27000000000004,280.89166666666665,282.60999999999996,267.92384615384617,270.2769230769231,277.2730769230769,276.67,275.2708333333333,305.19153846153847,270.6309090909091,273.3681818181818,273.79692307692306,275.3976923076923,283.85076923076923,300.8969230769231,309.94899999999996,315.2076923076923,316.1818181818182,357.1561538461538,361.04692307692306,366.41769230769233,272.62833333333333,344.29307692307697,325.83181818181816,203.9284615384615,217.77076923076922,195.38846153846154,217.28181818181818,222.196,259.3616666666667,269.6233333333334,276.81,208.6681818181818,209.36090909090908,202.96833333333333,216.34272727272727,222.1233333333333,210.11846153846153,211.91692307692307,231.7023076923077,185.79461538461538,236.19538461538463,233.40615384615387,229.78153846153847,203.23692307692306,256.4,247.42307692307693,328.3930769230769,297.43615384615384,279.31615384615384,298.32615384615383,274.11692307692306,222.78692307692307,260.29699999999997,294.4190909090909,313.49454545454546,341.8418181818182,324.97615384615386,316.8638461538461,304.6438461538462,290.1381818181818,310.95307692307694,314.39076923076925,316.8284615384615,298.25307692307695,277.3916666666667,266.0308333333333,266.827,L8
2022-04-02 22:19:19+00:00,309.005,315.36,339.82076923076926,346.08923076923077,344.7484615384616,340.9353846153846,331.3223076923077,316.9638461538462,304.46571428571434,296.2578571428571,297.46714285714285,286.28000000000003,275.2757142857143,272.1121428571429,274.59214285714285,281.26384615384615,282.9307692307692,268.1821428571429,270.64714285714285,277.82071428571425,277.2692307692308,275.7453846153846,306.26714285714286,270.965,273.66833333333335,274.16214285714284,275.6842857142857,284.0964285714286,300.8969230769231,310.9381818181818,315.145,314.97583333333336,356.9978571428572,361.3942857142857,366.6271428571429,272.49923076923073,344.74642857142857,325.7583333333333,204.45499999999998,218.1314285714286,195.78928571428574,218.14499999999998,222.196,259.3616666666667,269.6233333333334,276.81,209.26999999999998,209.64916666666667,203.18384615384613,215.79916666666668,222.5523076923077,210.47142857142856,212.28428571428572,231.88642857142855,185.60071428571428,236.5,233.6,229.36714285714288,202.5292857142857,256.6821428571428,247.6,328.54571428571427,298.59000000000003,279.31615384615384,299.76714285714286,274.21500000000003,224.15714285714284,260.3909090909091,294.62083333333334,313.2941666666666,342.10833333333335,324.86428571428576,316.96,304.8607142857143,290.685,311.48,314.53000000000003,317.2557142857143,298.4635714285714,277.3916666666667,266.0308333333333,265.45,L8
2022-04-03 22:13:21+00:00,316.29545454545456,316.3946153846154,340.41785714285714,346.46714285714285,345.31357142857144,341.3092857142857,332.00857142857143,317.6264285714286,305.2726666666667,296.48266666666666,297.774,286.62666666666667,275.5066666666667,272.5486666666667,275.034,281.84714285714284,283.495,268.5566666666667,271.3313333333333,278.3793333333333,277.88214285714287,276.21,308.206,271.1569230769231,274.0346153846154,274.7713333333333,276.2066666666667,284.71066666666667,300.8969230769231,312.1041666666667,315.332,314.0092307692308,357.5133333333333,361.6286666666666,366.96133333333336,272.32928571428573,345.1853333333333,326.10999999999996,204.98066666666668,218.67733333333334,196.57266666666666,218.81846153846152,222.196,259.3616666666667,269.6233333333334,276.81,209.85846153846154,210.0876923076923,203.47714285714284,218.09307692307692,223.26571428571427,210.75999999999996,212.74733333333333,232.14866666666666,185.49466666666666,236.948,233.69866666666667,229.17333333333335,202.19266666666667,257.24,247.716,328.88533333333334,299.84133333333335,280.7542857142857,301.0473333333333,274.76800000000003,224.15,260.87166666666667,295.0576923076923,313.51307692307694,342.91923076923075,324.9526666666667,317.18933333333337,305.1913333333333,291.5084615384616,312.0926666666667,314.872,317.8293333333333,298.96133333333336,277.75307692307695,266.60076923076923,263.705,L9
2022-05-05 22:13:06+00:00,324.37545454545455,316.5441666666667,340.6715384615385,346.58846153846156,345.5446153846154,341.45384615384614,333.8821428571428,319.7464285714286,307.50866666666667,297.46666666666664,298.9533333333333,287.72266666666667,277.342,274.182,276.2013333333333,283.2214285714286,284.66785714285714,269.836,272.6286666666667,280.25266666666664,279.3307142857143,276.2684615384615,310.43933333333337,271.35833333333335,274.22,275.63733333333334,277.17533333333336,285.75466666666665,305.94461538461536,312.22,317.1693333333333,312.2,359.41066666666666,362.88933333333335,368.69066666666663,273.57,346.3306666666667,327.8284615384615,206.78266666666664,219.62600000000003,197.84733333333332,219.93461538461537,223.904,259.3616666666667,269.6233333333334,276.81,210.55249999999998,210.3075,204.74857142857144,224.2753846153846,225.12785714285715,212.288,214.13466666666667,235.32399999999998,185.77666666666667,238.23066666666668,234.84933333333336,229.41214285714287,202.96933333333334,258.4433333333333,248.478,330.0926666666667,302.50600000000003,284.5335714285714,304.1313333333333,278.2126666666667,223.78,264.5175,296.4623076923077,313.9391666666667,345.5530769230769,327.55733333333336,318.56666666666666,306.5613333333333,296.2776923076923,315.34666666666664,315.95733333333334,319.594,300.17466666666667,279.00461538461536,267.14230769230767,265.4633333333333,L9
2022-05-20 22:19:32+00:00,328.28333333333336,314.8990909090909,340.11583333333334,346.1666666666667,345.1758333333334,341.0108333333333,333.57076923076926,320.675,308.5092307692308,296.5364285714286,297.87071428571426,286.7507142857143,278.3276923076923,273.7714285714286,275.685,282.3369230769231,283.89384615384614,270.52153846153846,273.29846153846154,281.1976923076923,280.44166666666666,274.96999999999997,309.3869230769231,270.0718181818182,273.6445454545455,274.9635714285714,276.3792857142857,285.06071428571425,307.8218181818182,312.9888888888889,318.67538461538464,305.61499999999995,360.19769230769236,363.5323076923077,369.2976923076923,275.41499999999996,346.3584615384616,328.5054545454545,206.60785714285717,219.15857142857143,198.1330769230769,219.99272727272725,224.30374999999998,260.52,268.73,,209.28454545454545,210.748,205.00749999999996,228.60090909090906,226.10916666666665,213.48692307692306,215.1607692307692,236.36384615384617,185.74923076923076,238.7261538461538,235.01000000000002,230.06000000000003,201.91153846153844,258.89076923076925,248.75153846153847,330.4446153846154,305.12615384615384,285.65749999999997,306.7761538461538,278.9276923076923,222.4225,265.80100000000004,297.27272727272725,314.658,346.04727272727274,328.00076923076927,318.9369230769231,307.06461538461537,297.3218181818182,316.4930769230769,316.35923076923075,319.96307692307687,300.74692307692305,279.2590909090909,267.3890909090909,266.202,L8
2022-05-28 22:19:06+00:00,336.17300000000006,324.40916666666664,347.7923076923077,353.2738461538462,352.9915384615385,348.58,333.57076923076926,322.64384615384614,310.4857142857143,297.88199999999995,298.99399999999997,287.8326666666666,279.7792857142857,275.07733333333334,282.2426666666667,288.9514285714286,290.015,277.19357142857143,280.14428571428573,283.32785714285717,282.38846153846157,276.5507692307692,312.25928571428574,273.91333333333336,279.43083333333334,276.0146666666667,281.17133333333334,285.06071428571425,313.82166666666666,320.06100000000004,318.67538461538464,311.3627272727272,361.8892857142858,365.0957142857143,371.01785714285717,280.9307692307692,348.31428571428575,330.19083333333333,208.11599999999999,220.09466666666668,198.1330769230769,221.48499999999999,223.97555555555556,260.52,268.73,,215.23916666666665,216.56545454545457,208.87461538461537,232.90499999999997,230.5453846153846,214.80142857142854,216.375,239.02428571428572,186.68071428571426,240.03785714285712,236.61285714285714,233.5492307692308,203.01214285714286,260.44642857142856,249.605,331.4414285714286,307.40785714285715,289.0530769230769,308.86499999999995,282.3328571428571,222.4225,265.80100000000004,298.8475,314.658,348.3941666666667,331.0514285714286,320.5642857142857,308.58714285714285,302.145,316.4930769230769,317.46000000000004,322.09642857142853,302.335,280.86833333333334,269.07916666666665,268.6909090909091,L9
2022-06-05 22:19:39+00:00,343.58818181818185,333.06538461538463,355.66499999999996,360.76928571428573,360.56428571428575,356.7314285714286,333.57076923076926,322.64384615384614,310.4857142857143,297.88199999999995,298.99399999999997,287.8326666666666,279.7792857142857,275.07733333333334,288.3875,295.0133333333333,296.25266666666664,284.25266666666664,287.086,283.32785714285717,282.38846153846157,276.5507692307692,316.55400000000003,281.5338461538462,285.8446153846154,279.318125,285.118125,285.06071428571425,316.4469230769231,325.9718181818182,318.67538461538464,318.0083333333333,364.59000000000003,367.36133333333333,372.87,289.2128571428571,351.4186666666667,334.81384615384616,211.40125,220.09466666666668,198.1330769230769,221.48499999999999,226.28599999999997,260.52,268.73,,221.82923076923078,222.8525,215.6592857142857,239.97923076923072,238.41,214.80142857142854,216.375,244.57066666666668,186.68071428571426,240.03785714285712,236.61285714285714,239.79142857142855,206.226,264.63733333333334,249.605,335.1553333333333,311.20533333333333,292.49857142857144,311.1993333333333,287.26599999999996,221.5715384615385,265.80100000000004,298.8475,314.658,348.3941666666667,333.86133333333333,324.1313333333334,311.21133333333336,308.54846153846154,320.09714285714284,321.92199999999997,325.2853333333333,304.67133333333334,284.42384615384617,269.07916666666665,274.74666666666667,L8
2022-06-21 22:19:48+00:00,349.64916666666664,342.1815384615384,362.86,368.1078571428571,367.9685714285714,364.1042857142857,332.9666666666667,322.32916666666665,310.06307692307695,297.61857142857144,298.51714285714286,289.4273333333333,282.3692857142857,275.0585714285714,293.15312500000005,299.9453333333333,300.6233333333333,289.8353333333333,292.4746666666667,283.16923076923075,281.885,275.42333333333335,320.1546666666666,286.9292307692308,288.83,283.76000000000005,288.59125,286.37,318.62538461538463,328.7416666666667,321.2615384615384,318.8516666666667,365.8473333333333,368.604,373.50600000000003,294.6413333333333,352.5826666666666,337.4061538461538,213.99375,220.2757142857143,198.21583333333334,221.3881818181818,226.28599999999997,260.52,268.73,,228.27153846153848,229.22916666666666,222.28857142857143,243.76153846153846,243.6835714285714,214.84615384615384,216.54153846153847,247.77133333333333,185.31230769230768,242.35857142857142,236.17307692307693,243.10857142857145,207.43933333333334,266.70933333333335,252.14714285714285,336.8353333333333,312.918,295.4142857142857,312.80266666666665,290.844,221.95416666666668,269.5518181818182,301.4738461538461,316.0336363636364,350.3315384615385,336.21600000000007,327.4526666666667,314.0653333333333,313.87923076923073,323.74642857142857,325.29466666666667,328.1813333333333,307.694,288.1038461538461,272.29,277.51166666666666,L8
2022-06-22 22:13:14+00:00,354.77769230769235,349.0157142857143,369.0366666666667,374.1226666666667,373.91866666666664,370.30933333333337,334.62692307692305,324.46846153846155,312.31928571428574,298.9466666666667,299.85066666666665,291.020625,284.40999999999997,276.926,296.8870588235294,303.93312499999996,304.42125,294.473125,296.50625,283.16923076923075,281.885,275.42333333333335,323.535625,292.61571428571426,293.0807142857143,284.61117647058825,289.1694117647059,287.6193333333333,319.11785714285713,330.5161538461538,323.06714285714287,321.6307692307692,367.069375,369.58,374.09625,299.17499999999995,353.99125,339.0614285714286,215.1335294117647,221.60866666666666,199.5653846153846,224.65083333333334,228.07090909090905,260.52,268.73,,232.75857142857143,233.7030769230769,227.208,247.31928571428574,247.10199999999998,217.0192857142857,218.08928571428572,250.40062500000002,185.31230769230768,244.25133333333332,238.62214285714285,245.964,208.766875,267.7175,253.67533333333333,337.89625,314.4125,297.6786666666667,314.26437500000003,293.316875,221.95416666666668,271.98,303.26142857142855,316.9025,351.8592857142857,336.68875,328.89125,315.7825,316.92928571428575,326.1786666666667,326.345,329.676875,309.608125,290.49071428571426,274.6423076923077,279.3769230769231,L9
2022-07-31 22:19:39+00:00,376.0266666666667,357.0263636363636,376.28000000000003,385.1263636363637,385.51181818181817,382.3027272727273,333.87399999999997,326.44300000000004,313.8209090909091,301.6672727272728,302.2218181818182,291.28615384615387,290.0345454545454,280.32454545454544,301.82071428571425,309.43384615384616,312.69666666666666,304.85749999999996,306.54333333333335,288.18555555555554,285.9975,275.4477777777778,334.4008333333333,303.40599999999995,302.58700000000005,286.4464285714286,292.2257142857143,288.33833333333337,324.5590909090909,339.6666666666667,328.797,328.727,371.5058333333333,372.9158333333333,377.12166666666667,310.28916666666663,357.12916666666666,346.05300000000005,218.19357142857143,222.9475,201.83888888888887,227.49624999999997,232.60571428571424,269.85,,,241.67799999999997,244.4111111111111,237.05727272727273,256.352,256.16363636363633,218.84181818181816,219.10545454545456,256.0891666666667,185.26500000000001,248.0881818181818,242.56,254.21727272727273,208.30083333333332,272.2416666666666,256.5509090909091,341.94166666666666,319.80833333333334,306.99545454545455,319.1,300.63416666666666,220.57000000000002,278.92,307.869,321.98625,357.6139999999999,342.50083333333333,333.9925,320.5516666666667,328.119,333.6009090909091,331.43833333333333,334.5358333333333,314.65416666666664,297.621,279.6788888888889,285.425,L9
2022-08-09 22:13:34+00:00,376.0266666666667,354.6458333333333,374.7484615384616,382.7075,385.51181818181817,382.3027272727273,334.0290909090909,327.1718181818182,313.95416666666665,302.18333333333334,302.4841666666667,292.0107142857143,290.09083333333336,281.12833333333333,301.0713333333333,308.4121428571429,312.69666666666666,303.16076923076923,308.45769230769235,293.323,285.9975,275.4477777777778,336.2053846153846,307.67727272727274,305.4054545454546,286.5066666666667,292.15066666666667,289.24,323.5841666666667,338.957,328.8909090909091,328.70909090909095,371.12692307692305,372.78846153846155,376.5069230769231,310.2076923076923,357.6715384615385,345.8372727272727,218.752,223.53923076923076,198.579,228.3022222222222,232.04874999999998,269.85,,,244.36272727272726,247.51899999999995,241.43583333333333,258.27363636363634,255.85666666666665,220.06416666666667,220.12333333333333,255.9530769230769,186.7,248.72249999999997,243.33,255.84,209.29,271.8184615384615,256.48083333333335,341.75538461538457,320.10923076923075,306.42083333333335,317.4669230769231,300.5176923076923,220.57000000000002,279.7066666666667,308.1690909090909,321.7311111111111,357.42545454545456,342.0392307692308,333.84000000000003,320.7623076923077,326.7018181818182,335.01916666666665,331.38384615384615,334.6723076923077,315.3023076923077,297.7054545454546,280.118,285.20181818181817,L9
2022-09-09 22:20:11+00:00,395.5271428571429,359.84090909090907,382.2790909090909,390.723,401.8775,398.70500000000004,334.5677777777778,330.5488888888889,317.074,304.048,304.22300000000007,293.63,293.528,283.719,305.6376923076923,313.9041666666667,323.94444444444446,310.50454545454545,317.22,299.25874999999996,291.38,276.59857142857146,351.87600000000003,322.34875,318.85125,289.50461538461536,295.5353846153846,291.1454545454545,329.577,347.98125000000005,334.3288888888889,336.56555555555553,374.3027272727273,376.3181818181818,379.76727272727277,318.95545454545453,364.8772727272727,347.15272727272725,222.65615384615387,225.1563636363636,203.32875,229.39624999999998,233.39499999999998,269.85,,,252.84111111111113,258.91625,254.4411111111111,275.585,265.372,223.006,222.45999999999998,266.6290909090909,188.89777777777778,253.33499999999998,248.13888888888889,266.59700000000004,214.0218181818182,276.1518181818182,259.852,345.4390909090909,330.0527272727273,315.329,323.65,310.594,238.91666666666666,281.81625,311.8833333333333,326.15,362.5177777777778,345.7890909090909,338.6190909090909,325.9381818181818,335.93333333333334,344.12199999999996,335.8172727272727,341.65727272727275,322.32363636363635,301.403,286.7275,279.39818181818185,L8
