dates,satname,nzd0075-0000,nzd0075-0009,nzd0075-0010,nzd0075-0011,nzd0075-0012,nzd0075-0013,nzd0075-0014,nzd0075-0015,nzd0075-0016,nzd0075-0017,nzd0075-0018,nzd0075-0001,nzd0075-0002,nzd0075-0003,nzd0075-0004,nzd0075-0005,nzd0075-0006,nzd0075-0007,nzd0075-0008
2019-06-22 22:11:17.033000,L8,325.94,338.59,343.19,332.48,338.42,336.19,328.37,327.78,,,,357.13,348.66,352.98,349.82,327.44,354.42,349.55,345.73
2019-06-22 22:11:40.996000,L8,,,,,,,410.47,416.23,404.03,382.71,357.99,,,,,,,,
2019-07-08 22:11:20.766000,L8,366.89,359.35,365.20,354.76,361.01,355.52,362.02,368.42,365.42,341.93,323.73,377.11,368.41,371.33,378.16,347.83,372.74,371.91,365.94
2019-07-08 22:11:44.725000,L8,367.42,358.56,363.89,353.72,360.00,354.47,360.40,365.31,363.50,340.06,322.16,375.71,367.61,370.13,375.07,346.49,371.20,370.61,364.87
2019-07-24 22:11:25.033000,L8,,327.42,331.46,313.84,319.73,312.41,,,,,,348.03,342.74,344.16,328.67,,346.26,341.55,337.80
2019-07-24 22:11:48.987000,L8,305.83,334.78,339.77,320.32,330.00,327.97,311.58,308.00,,,,353.42,347.35,348.68,345.76,324.00,350.86,347.56,344.08
2019-08-09 22:11:31.395000,L8,364.79,359.62,364.20,355.08,360.40,355.73,358.81,366.96,355.68,340.83,323.99,377.24,370.43,369.83,381.85,349.83,374.67,369.92,367.35
2019-08-09 22:11:55.358000,L8,365.34,360.04,364.82,354.99,360.97,355.95,358.76,366.69,355.44,340.64,323.66,377.64,371.07,370.28,380.07,349.90,374.91,370.30,367.82
2019-09-10 22:11:39.873000,L8,,338.58,332.44,339.17,346.52,343.88,336.07,341.37,335.23,312.46,,,,,,,346.92,342.52,344.28
2019-09-26 22:11:45.238000,L8,367.71,356.09,358.49,351.63,358.00,353.55,352.97,360.90,352.33,333.10,319.67,371.94,360.40,366.55,365.03,346.43,369.69,366.16,359.30
2019-11-29 22:11:44.191000,L8,366.24,356.79,357.62,352.83,357.57,354.72,350.35,354.23,349.44,332.96,319.37,366.71,356.87,363.36,359.67,344.69,366.15,361.38,357.82
2019-12-31 22:11:38.231000,L8,400.96,398.48,403.41,404.06,409.16,406.88,409.91,417.12,404.71,367.28,350.03,402.47,388.23,384.53,403.56,394.90,393.74,,
2020-01-16 22:11:35.087000,L8,,400.83,401.29,411.56,,,,,,414.73,359.45,,,,405.97,377.52,388.12,392.59,393.43
2020-01-16 22:11:59.041000,L8,,399.84,401.02,410.29,,,,,,414.58,358.73,,,,404.83,377.37,387.78,392.34,392.88
2020-02-01 22:11:29.826000,L8,368.18,356.25,360.68,352.65,358.86,355.06,355.98,368.91,352.32,336.04,319.89,366.97,359.84,361.86,379.96,348.02,368.28,362.84,360.00
2020-02-01 22:11:53.781000,L8,368.16,356.32,360.74,352.55,358.98,355.04,355.52,368.83,352.28,336.12,320.06,367.00,359.84,361.87,379.82,348.31,368.07,362.80,361.12
2020-04-21 22:10:57.868000,L8,364.63,360.70,363.40,354.81,360.08,354.95,353.85,359.50,357.32,339.53,324.77,373.19,367.60,366.50,380.92,350.45,373.02,364.94,361.34
2020-04-21 22:11:21.823000,L8,364.45,360.32,362.72,354.52,359.76,354.69,353.12,358.59,356.61,339.00,324.13,372.74,367.26,365.82,379.59,350.25,372.59,364.61,361.01
2020-05-07 22:11:12.613000,L8,363.68,358.81,363.14,352.96,360.45,354.03,359.71,364.05,359.47,339.90,321.53,377.78,367.29,363.85,379.37,349.17,373.85,367.76,361.74
2020-06-08 22:11:00.065000,L8,316.76,321.83,330.02,312.15,,,,,,,,354.33,346.57,352.20,323.11,310.07,286.70,339.86,340.24
2020-06-08 22:11:24.028000,L8,318.91,331.72,333.18,316.91,,,,,,,,355.56,347.27,352.84,332.44,316.05,343.96,344.87,341.70
2020-06-24 22:11:08.920000,L8,301.94,326.00,333.30,,,,,,,,,349.02,345.75,349.02,318.71,317.38,348.53,343.86,342.67
2020-07-10 22:11:15.773000,L8,361.93,359.18,365.96,353.69,360.82,356.53,361.35,363.73,356.58,340.46,323.85,374.14,365.23,370.85,375.32,348.79,372.64,368.51,363.53
2020-07-10 22:11:39.723000,L8,360.82,356.97,361.00,350.95,356.98,354.14,348.70,352.86,352.40,336.83,320.48,371.37,361.54,368.47,370.22,346.35,369.37,365.10,360.29
2020-07-26 22:11:44.648000,L8,360.24,356.93,364.06,351.48,359.69,353.88,356.81,352.48,352.63,336.47,320.20,375.96,363.62,365.06,363.72,346.45,368.71,366.69,361.33
2020-08-27 22:11:32.405000,L8,366.24,357.48,359.67,352.00,358.54,353.78,353.20,362.80,354.75,338.49,321.26,370.92,366.75,367.17,365.46,348.02,367.32,365.80,364.39
2020-08-27 22:11:56.368000,L8,366.72,357.87,360.19,352.40,358.91,354.00,353.74,363.83,355.24,338.81,321.30,371.60,367.20,367.70,370.13,348.38,367.82,366.41,365.03
2020-09-12 22:11:38.984000,L8,366.58,357.86,362.19,350.84,357.52,353.96,353.51,362.66,350.10,336.06,321.44,366.84,367.28,366.34,362.36,347.55,370.39,366.45,363.64
2020-11-15 22:11:42.305000,L8,364.59,354.54,356.41,349.33,355.06,350.54,351.20,353.74,349.88,331.33,318.21,367.62,359.93,364.15,359.21,343.43,366.80,360.75,357.38
2021-02-03 22:11:56.237000,L8,370.55,367.54,369.36,355.68,360.70,356.77,358.45,368.69,361.11,343.56,322.26,366.75,367.62,362.22,380.50,353.79,372.19,367.49,363.37
2021-02-19 22:11:51.945000,L8,366.68,355.11,358.74,350.10,357.05,353.53,352.47,352.77,350.27,335.83,317.03,363.79,357.76,360.74,368.65,346.03,370.08,363.21,360.86
2021-04-24 22:11:01.432000,L8,364.49,358.02,359.91,350.71,354.07,353.43,347.56,353.54,352.75,335.87,320.46,370.23,368.46,367.71,374.79,347.46,369.30,394.83,364.98
2021-04-24 22:11:25.382000,L8,364.05,357.49,359.41,350.12,353.49,353.13,346.58,353.24,352.47,335.61,320.33,369.67,368.02,367.07,371.01,347.28,369.14,377.09,364.49
2021-05-26 22:11:07.110000,L8,313.36,336.98,337.50,327.76,335.67,333.92,324.29,324.72,,,,355.31,344.84,350.93,341.70,324.38,353.88,348.68,344.59
2021-05-26 22:11:31.065000,L8,370.41,368.96,373.54,372.70,381.11,360.72,359.69,365.44,365.31,344.04,328.94,381.14,372.32,380.04,383.50,355.48,375.65,371.77,369.90
2021-06-11 22:11:14.087000,L8,308.63,323.62,336.52,329.60,338.63,335.33,325.10,327.28,,,,353.47,342.66,348.77,329.77,312.50,348.68,324.94,326.39
2021-06-11 22:11:38.046000,L8,306.25,291.55,332.15,324.66,335.10,332.20,321.92,320.28,,,,351.28,339.06,344.23,319.29,305.95,,,312.58
2021-07-13 22:11:19.559000,L8,363.94,362.46,363.74,351.62,361.53,354.92,357.79,368.39,372.08,340.42,323.41,373.84,368.44,366.22,382.03,348.67,378.17,373.87,366.95
2021-07-13 22:11:43.513000,L8,364.26,361.12,362.91,350.77,360.89,354.14,356.84,366.09,356.64,339.12,322.30,373.47,367.93,364.33,381.33,348.19,377.22,373.10,366.41
2021-08-30 22:11:38.264000,L8,373.21,386.13,383.04,365.92,366.76,376.42,374.40,383.69,380.17,360.20,326.59,385.49,379.70,388.76,403.06,371.61,393.14,383.27,378.31
2021-09-15 22:11:42.169000,L8,342.60,329.02,330.76,323.87,333.28,328.38,321.39,314.12,,,,349.59,337.15,341.49,,313.20,345.50,337.99,339.18
2021-10-01 22:11:46.773000,L8,364.53,361.43,355.71,358.43,360.83,354.67,346.19,346.53,340.91,325.58,310.62,370.65,360.50,368.24,361.62,344.57,369.97,363.86,359.96
2021-10-01 22:12:10.732000,L8,362.47,356.11,352.66,350.15,356.64,352.11,344.13,344.75,339.87,325.62,310.34,367.71,357.33,366.07,360.29,341.83,367.00,360.14,355.14
2021-10-17 22:11:50.671000,L8,371.45,359.92,360.77,354.10,366.26,356.40,353.41,357.18,355.58,338.51,320.78,374.91,377.62,377.97,385.90,371.20,373.83,369.71,367.53
2021-10-17 22:12:14.625000,L8,369.70,359.22,359.36,353.41,365.23,355.50,352.03,356.27,354.35,338.00,320.60,373.86,377.18,377.19,386.25,368.74,372.99,368.87,366.37
2021-11-06 22:12:48.299000,L9,390.31,383.56,383.10,389.04,392.61,402.23,377.60,389.91,392.31,386.31,353.21,383.67,375.37,401.01,399.52,401.24,397.65,384.05,382.28
2021-11-18 22:12:08.776000,L8,365.43,354.53,355.20,348.11,355.46,352.44,350.95,345.87,345.92,332.26,316.52,369.60,362.85,359.47,361.23,345.78,370.65,358.12,357.67
2022-01-13 22:12:02.740000,L9,368.05,353.11,353.92,347.68,356.96,352.69,349.00,348.31,345.48,331.67,312.85,368.96,355.77,362.70,361.14,342.51,367.58,358.51,355.32
2022-01-21 22:11:35.958000,L8,364.04,351.79,355.90,355.67,356.67,350.75,346.52,348.68,356.32,326.61,311.53,365.24,358.36,358.13,362.96,350.10,359.96,360.96,355.45
2022-01-21 22:11:59.917000,L8,363.47,350.16,353.82,353.34,355.97,350.00,344.96,346.37,350.05,325.68,310.12,364.15,356.37,357.96,361.92,347.09,359.13,359.01,355.05
2022-02-14 22:11:37.090000,L9,363.64,352.63,355.54,349.20,354.17,351.24,346.14,346.77,347.14,331.80,312.82,365.02,355.46,364.65,359.78,342.56,367.95,357.26,356.59
2022-02-14 22:12:01.049000,L9,362.99,351.54,354.04,347.74,352.11,349.99,344.65,345.41,346.02,329.49,311.19,364.27,354.60,363.13,358.86,341.73,366.66,356.60,354.92
2022-02-22 22:11:26.680000,L8,364.31,347.16,349.89,343.27,351.20,346.21,344.31,342.00,342.70,327.06,309.51,364.66,354.97,358.24,356.78,337.78,366.56,355.35,353.53
2022-02-22 22:11:50.626000,L8,365.57,349.73,351.65,345.68,353.44,348.34,347.74,345.34,346.58,330.03,312.07,366.90,358.15,360.17,358.16,340.20,369.02,356.31,354.91
2022-03-26 22:11:11.888000,L8,364.14,348.43,351.65,355.49,,,,,321.89,353.42,313.31,363.57,352.57,361.38,360.23,340.94,361.33,357.63,352.83
2022-05-05 22:11:07.160000,L9,,336.51,340.36,327.09,336.58,332.10,325.55,325.19,,,,,,,,315.51,351.86,335.73,338.89
2022-05-05 22:11:31.114000,L9,,340.50,344.87,332.75,340.81,338.05,333.65,331.09,298.19,,,,,,314.05,322.73,357.17,345.15,343.35
2022-05-21 22:10:55.639000,L9,330.02,343.00,348.61,342.18,347.71,344.19,341.09,339.62,338.20,319.22,,354.88,348.31,352.21,355.85,336.40,358.00,352.77,349.26
2022-05-21 22:11:19.594000,L9,318.53,342.13,348.10,341.36,347.12,343.46,340.02,337.93,335.89,315.67,,353.95,347.55,351.61,355.19,336.31,357.79,352.32,348.74
2022-07-08 22:11:15.271000,L9,301.03,,,,,,,,,,,349.00,338.40,340.55,338.09,323.97,,,
2022-07-08 22:11:39.226000,L9,303.72,,,,,,,,,,,350.77,339.42,340.56,347.08,324.49,,,
2022-07-16 22:11:39.057000,L8,309.68,333.53,340.33,325.21,337.11,333.78,332.99,327.75,,,,352.59,342.97,346.22,336.45,325.60,346.24,343.92,342.04
2022-07-16 22:12:03.012000,L8,363.15,355.06,363.07,353.80,357.88,353.11,355.46,369.77,359.41,334.03,318.34,368.30,359.40,362.61,370.42,345.34,368.07,358.65,357.13
2022-08-09 22:11:34.517000,L9,365.07,360.53,366.88,361.12,362.08,357.52,359.36,368.41,366.78,347.22,325.66,377.09,368.08,370.07,416.11,348.46,372.00,367.45,364.00
2022-08-09 22:11:58.475000,L9,364.03,358.15,363.86,356.13,359.99,355.84,356.56,363.29,361.96,342.43,322.22,374.99,365.60,367.85,412.17,346.66,369.06,364.67,361.74
2022-09-02 22:11:56.436000,L8,372.16,366.64,377.05,361.29,358.19,354.64,354.37,362.23,359.65,343.44,317.72,382.10,369.96,374.05,389.14,358.45,380.05,372.35,372.49
2022-09-10 22:12:03.656000,L9,347.03,339.05,339.90,332.78,338.85,333.99,330.03,330.56,,,,351.99,336.95,340.42,348.79,318.22,348.21,336.66,341.27
2022-10-20 22:11:59.771000,L8,364.26,353.04,357.96,350.52,356.55,352.99,353.94,352.95,355.19,334.44,321.40,372.49,358.04,361.30,359.46,342.34,363.94,357.99,354.55
2023-02-09 22:11:45.094000,L8,364.04,350.24,360.24,,313.60,370.61,355.92,355.95,351.55,334.42,317.91,365.17,355.77,360.80,358.22,340.19,359.93,355.47,354.89
2023-02-09 22:12:09.040000,L8,363.17,349.31,357.97,,311.13,362.36,352.34,352.90,348.99,332.20,316.38,364.15,354.05,359.23,357.37,339.31,358.99,354.56,354.04
2023-03-13 22:11:23.206000,L8,392.29,394.15,397.20,394.93,393.54,401.12,393.56,412.81,403.08,379.78,364.85,390.52,382.26,378.57,402.58,385.58,400.29,396.05,390.07
2023-03-13 22:11:47.152000,L8,358.90,346.53,349.16,341.44,346.20,346.10,341.17,343.54,338.14,323.13,307.93,365.34,355.64,359.82,359.78,340.74,362.01,355.96,352.40
2023-03-21 22:11:31.242000,L9,362.29,351.04,356.50,354.06,357.34,353.60,352.30,356.48,351.11,329.85,316.80,367.35,360.19,361.47,370.69,345.49,372.66,360.09,355.32
2023-03-21 22:11:55.188000,L9,362.79,351.17,356.70,353.54,357.15,353.45,351.32,354.57,350.56,330.03,315.45,367.68,360.28,361.85,370.42,345.60,372.34,360.26,355.37
2023-03-29 22:11:37.049000,L8,293.33,310.82,313.18,314.82,319.64,,,,,,,337.82,330.59,334.49,292.98,302.37,308.47,317.35,309.51
2023-05-16 22:10:40.417000,L8,360.96,352.75,357.68,351.09,358.51,353.93,354.90,356.79,352.87,330.46,318.61,367.53,361.61,363.73,370.09,344.41,367.42,361.32,357.73
2023-05-16 22:11:04.371000,L8,361.73,353.34,358.66,351.63,359.09,354.21,356.23,357.37,353.21,330.16,318.42,369.30,362.28,364.28,371.42,344.50,368.22,362.32,358.37
2023-05-24 22:10:53.254000,L9,344.82,327.32,339.58,328.80,339.67,338.61,333.52,334.82,,,,352.77,345.37,349.16,334.55,320.60,308.33,321.51,323.13
2023-05-24 22:11:17.213000,L9,346.70,328.54,339.52,328.57,339.81,339.06,333.95,333.65,,,,353.03,345.27,348.60,333.74,322.13,312.42,323.51,324.51
2023-06-01 22:10:43.329000,L8,391.85,,,346.42,371.27,364.47,370.97,396.09,386.36,391.14,,377.00,368.80,372.51,375.21,350.32,368.83,,
2023-06-01 22:11:07.279000,L8,345.91,,,,,,,,,,,356.24,338.61,332.76,348.09,338.18,,,
2023-06-09 22:10:48.959000,L9,347.39,326.67,336.37,325.92,337.68,332.94,330.78,325.55,,,,351.20,344.83,348.29,320.52,318.68,308.90,328.79,334.48
2023-06-09 22:11:12.914000,L9,343.49,312.14,329.41,318.98,333.32,325.57,321.12,310.32,,,,349.08,341.32,344.44,310.36,313.26,282.29,318.95,314.79
2023-06-17 22:10:53.102000,L8,322.26,329.01,339.86,328.50,339.32,338.18,334.02,328.48,,,,352.28,345.82,348.16,339.14,319.60,,,326.39
2023-06-17 22:11:17.056000,L8,315.46,,331.80,320.35,333.01,329.74,322.73,316.75,,,,348.54,340.89,343.05,318.28,309.22,,,
2023-06-25 22:10:44.261000,L9,318.39,301.73,327.65,318.06,331.16,324.13,319.72,,,,,348.01,340.74,344.76,321.09,312.42,,,
2023-06-25 22:11:08.216000,L9,323.69,313.55,330.19,320.75,332.78,328.02,323.77,303.05,,,,349.13,341.21,344.77,325.23,320.28,,,310.09
2023-07-11 22:11:00.406000,L9,313.60,334.39,340.51,332.36,339.26,337.27,334.86,332.05,,,,350.42,340.85,345.44,349.18,327.57,346.71,343.42,342.19
2023-07-11 22:11:24.365000,L9,314.30,333.96,339.88,331.13,338.73,336.38,334.51,331.20,,,,350.51,340.40,344.37,348.76,327.87,314.89,341.36,341.26
2023-07-27 22:11:03.005000,L9,311.69,336.19,340.32,332.73,338.72,337.49,334.82,332.74,,,,351.93,340.45,347.20,349.95,328.58,347.99,341.71,341.21
2023-07-27 22:11:26.959000,L9,311.35,335.44,339.77,331.60,338.19,336.48,334.57,331.04,,,,351.97,340.14,346.42,349.07,328.33,347.58,340.83,340.63
2023-08-12 22:11:11.436000,L9,,319.03,328.22,316.41,326.76,321.13,,,,,,,,,,,,,314.02
2023-08-20 22:11:23.591000,L8,290.26,324.38,334.40,324.32,334.42,332.06,323.28,323.73,,,,343.39,331.76,334.70,,317.52,343.63,325.29,335.22
2023-08-20 22:11:47.546000,L8,295.98,331.83,339.32,329.52,337.43,336.00,328.40,329.25,,,,347.99,335.11,339.90,320.48,323.30,345.79,343.25,341.16
2023-08-28 22:11:20.303000,L9,360.02,355.14,358.14,351.41,358.71,354.15,353.51,352.83,352.64,335.29,320.52,367.02,363.37,362.33,371.37,345.84,368.10,359.06,360.25
2023-08-28 22:11:44.258000,L9,360.29,354.41,356.73,350.46,357.24,353.21,349.58,351.89,351.99,333.32,317.70,366.83,361.45,361.52,371.62,344.49,368.08,359.30,360.16
2023-09-05 22:11:22.812000,L8,,,,,,410.78,416.31,418.63,408.21,394.97,364.54,,,,,,,,
2023-09-05 22:11:46.771000,L8,,,,,,408.93,414.93,416.84,406.12,392.70,362.20,,,,408.53,389.00,389.39,398.80,405.53
2023-09-13 22:11:29.496000,L9,347.86,332.08,341.71,330.46,339.09,,,,,,,345.19,330.71,326.93,,311.31,313.67,315.51,342.87
2023-09-13 22:11:53.459000,L9,348.34,331.96,342.02,330.28,338.50,,,,,,,345.63,330.31,323.49,,310.30,312.47,315.02,342.59
2023-09-29 22:11:26.883000,L9,347.96,333.07,341.75,331.31,337.58,337.77,330.12,332.60,,,,352.65,339.68,343.86,343.82,325.88,348.84,344.94,341.38
2023-10-07 22:11:33.192000,L8,365.40,356.27,360.79,352.65,357.19,355.63,362.22,360.21,353.13,334.33,323.08,371.08,361.73,363.54,373.30,348.71,368.27,361.04,358.86
2023-10-07 22:11:57.146000,L8,365.92,356.51,361.23,352.86,357.76,355.78,362.37,360.03,353.12,334.38,322.82,371.41,363.42,363.79,373.25,349.07,368.59,361.66,359.86
2023-10-15 22:11:39.127000,L9,359.68,353.53,357.38,352.01,356.01,354.48,352.81,355.94,355.14,330.92,320.90,366.75,358.63,358.52,361.00,342.75,363.94,356.64,354.85
2023-10-15 22:12:03.081000,L9,358.77,352.50,356.51,350.75,354.74,353.01,350.74,353.08,353.89,329.92,319.76,365.38,357.55,357.41,360.01,341.69,362.57,356.13,354.28
2023-11-08 22:11:33.075000,L8,,318.91,315.51,308.69,295.81,333.37,331.05,325.49,,,,,,,,,289.53,311.52,337.58
2023-11-08 22:11:57.030000,L8,,316.08,311.93,304.66,291.87,331.28,327.42,323.94,,,,,,,,,,,333.96
2023-11-16 22:11:36.245000,L9,369.63,379.14,377.99,366.00,379.20,368.63,377.44,375.99,375.10,355.94,339.45,377.59,366.08,372.18,371.43,352.63,373.36,371.14,366.71
2023-12-18 22:11:45.147000,L9,362.75,351.84,355.40,351.95,353.58,350.62,347.76,353.02,354.29,332.73,319.48,358.77,350.11,351.76,355.59,339.97,361.22,354.65,352.25
2024-01-11 22:11:32.492000,L8,359.93,347.40,351.18,344.16,348.98,347.27,343.80,346.93,344.33,325.64,312.26,360.57,347.24,355.76,357.99,340.73,356.65,353.25,349.43
2024-01-11 22:11:56.446000,L8,361.00,350.10,353.55,347.95,351.12,349.65,345.52,349.28,348.00,328.32,314.82,362.41,349.57,357.58,359.79,342.28,358.12,354.53,350.74
2024-02-04 22:11:43.788000,L9,365.52,351.14,354.32,349.88,354.05,353.87,347.85,351.70,350.50,329.51,315.56,364.48,362.00,363.55,370.52,345.00,364.45,356.92,353.57
2024-02-04 22:12:07.739000,L9,364.62,349.72,353.46,348.79,352.28,352.52,346.83,350.63,348.83,328.48,314.51,363.24,358.89,361.86,361.82,344.11,362.08,356.25,352.82
2024-02-28 22:11:24.294000,L8,345.95,328.26,339.87,331.58,341.57,336.61,335.11,333.15,331.43,304.09,,335.80,332.27,337.91,346.29,328.80,346.58,346.64,340.31
2024-02-28 22:11:48.245000,L8,,397.72,411.45,399.75,413.44,408.05,412.36,418.79,409.92,384.68,368.64,,,,412.66,394.06,408.90,405.04,410.60
2024-03-07 22:12:00.069000,L9,357.55,342.80,348.06,342.24,348.14,343.31,339.39,344.95,336.09,316.75,275.19,359.37,348.54,354.84,360.89,341.12,358.32,354.13,348.80
2024-03-15 22:11:14.022000,L8,362.54,349.72,353.41,348.15,353.13,351.05,357.83,364.24,352.00,330.93,314.83,358.73,350.23,355.18,361.95,346.68,358.78,360.16,352.73
2024-03-15 22:11:37.973000,L8,,356.61,361.67,355.32,359.51,359.36,405.39,,,356.07,321.19,,,,,,,,361.10
2024-04-16 22:10:55.356000,L8,312.32,327.94,338.45,332.03,338.76,340.28,333.19,332.31,329.03,,,349.33,336.71,343.57,305.75,328.22,346.68,341.92,328.06
2024-04-16 22:11:19.307000,L8,312.72,328.08,339.13,332.30,339.04,340.88,333.34,332.17,329.11,,,350.24,337.18,344.32,306.05,329.23,347.01,343.65,339.90
2024-05-02 22:11:08.519000,L8,,316.59,294.75,,,,,,,,,,,,,,324.54,324.12,336.10
2024-05-10 22:11:00.825000,L9,364.61,361.94,366.23,365.94,368.54,363.56,363.04,372.69,363.76,342.61,329.93,373.59,367.02,360.94,385.25,350.13,372.28,369.25,369.24
2024-05-10 22:11:24.784000,L9,364.60,362.21,365.73,365.23,368.36,362.30,362.74,371.44,363.18,341.35,328.97,373.21,367.10,360.91,384.87,349.62,371.94,368.89,369.03
2024-05-18 22:10:31.990000,L8,360.52,353.85,355.30,351.25,356.15,353.21,354.47,356.36,353.34,329.13,318.82,373.64,363.92,366.42,384.71,343.89,365.88,358.28,354.70
2024-05-18 22:10:55.940000,L8,361.11,353.12,354.79,350.88,355.69,352.77,353.36,354.20,352.51,327.62,315.87,373.14,363.25,365.93,372.30,343.38,365.09,357.83,354.57
2024-05-26 22:10:48.268000,L9,364.06,363.42,367.89,351.31,358.52,362.06,366.55,376.32,366.29,341.05,323.92,378.81,368.80,369.98,382.19,348.85,382.29,368.61,365.78
2024-05-26 22:11:12.218000,L9,350.02,326.94,341.85,320.86,330.14,332.70,334.29,327.23,,,,354.33,344.95,344.18,344.41,324.12,347.76,344.49,341.29
2024-06-11 22:10:42.335000,L9,,,293.62,316.43,334.30,331.14,333.74,326.64,,,,,,,,,,,
2024-06-11 22:11:06.286000,L9,,,295.68,316.93,334.57,331.34,334.15,327.21,,,,,326.61,332.64,303.21,316.29,,,
2024-08-06 22:10:57.495000,L8,302.30,323.43,336.12,320.85,335.00,331.25,328.58,323.65,,,,351.89,341.43,343.23,,,295.54,326.84,332.16
2024-08-06 22:11:21.454000,L8,335.79,332.37,342.14,326.88,339.41,338.60,335.30,330.34,,,,354.06,344.97,346.62,347.60,325.48,347.19,339.70,340.77
2024-08-22 22:11:10.580000,L8,358.49,355.46,358.78,350.86,357.13,356.69,362.84,366.91,352.77,336.57,320.98,371.89,358.31,363.37,371.49,344.54,373.14,360.71,359.95
2024-08-22 22:11:34.534000,L8,359.89,357.57,361.69,352.23,358.43,358.58,365.58,370.16,354.88,340.22,322.48,374.75,359.97,365.27,374.15,345.94,376.32,364.16,363.49
2024-09-07 22:11:43.073000,L8,387.04,,,,,,414.47,397.41,404.40,380.19,362.27,397.68,383.66,396.71,,,,,
2024-12-04 22:11:36.525000,L9,397.34,398.29,403.82,398.81,395.42,408.52,414.96,413.28,402.71,388.51,350.73,402.31,386.85,398.05,392.02,379.03,390.41,396.03,396.31
2024-12-04 22:12:00.480000,L9,396.35,399.17,401.62,398.04,394.58,407.96,414.46,411.56,401.69,387.87,348.42,401.83,385.51,397.26,390.92,378.28,389.07,394.84,394.37
2024-12-28 22:11:26.745000,L8,363.99,350.23,355.62,348.22,352.20,352.95,347.78,351.77,348.10,328.09,315.56,366.39,357.24,361.35,361.23,344.26,366.12,358.58,353.32
2024-12-28 22:11:50.695000,L8,363.53,350.32,355.72,348.73,352.35,353.28,348.32,352.45,348.76,328.78,317.82,366.38,356.71,361.22,361.63,344.34,366.65,358.83,353.35
2025-01-05 22:11:31.099000,L9,364.15,352.80,357.13,348.31,352.30,353.97,347.97,352.68,347.32,330.51,314.40,365.06,356.81,359.80,361.04,342.10,364.89,358.43,353.47
2025-01-05 22:11:55.058000,L9,362.26,351.53,354.70,346.37,349.02,352.22,346.42,351.39,346.13,329.25,314.47,363.63,354.64,357.86,360.09,340.96,362.50,357.02,351.82
2025-01-29 22:11:28.545000,L8,360.68,348.49,354.39,347.38,352.41,349.61,348.88,351.40,348.53,329.61,316.70,362.12,352.76,357.24,359.17,339.96,361.35,355.63,352.88
2025-01-29 22:11:52.495000,L8,361.14,349.38,354.83,347.95,353.04,350.11,349.86,352.10,349.07,330.20,317.42,362.71,353.56,357.98,359.58,340.51,362.06,355.97,353.17
2025-02-06 22:11:31.478000,L9,366.68,352.82,358.04,350.07,357.82,352.43,349.08,353.05,349.34,330.35,318.89,366.99,359.37,362.30,373.06,345.55,367.87,359.05,355.74
2025-02-06 22:11:55.429000,L9,366.59,352.61,357.90,350.02,357.72,352.40,349.03,353.07,349.24,330.27,319.08,366.90,359.22,362.10,369.79,345.40,367.79,358.86,355.68
2025-03-10 22:11:28.326000,L9,366.65,357.10,357.34,353.61,358.43,356.59,355.67,358.76,353.55,332.76,321.47,366.99,359.45,366.52,383.21,348.69,368.01,359.59,355.10
2025-03-26 22:11:41.456000,L9,366.74,354.94,357.98,352.05,359.15,354.14,357.19,360.30,352.67,331.66,321.92,367.81,356.98,361.76,382.98,345.44,362.31,359.71,358.89
2025-04-27 22:11:32.816000,L9,,322.72,333.66,318.24,335.36,328.32,319.96,315.51,,,,332.09,330.07,337.47,341.81,318.65,345.82,321.11,332.56
2025-05-05 22:10:48.680000,L8,361.24,353.39,355.35,350.35,355.04,352.92,353.97,359.15,353.16,328.89,317.61,368.34,358.60,361.93,362.37,344.70,365.98,357.90,353.64
2025-05-05 22:11:12.639000,L8,361.28,352.87,354.87,349.73,354.15,352.08,352.24,357.89,352.05,327.88,315.27,367.96,357.89,360.75,361.96,344.30,365.24,357.52,353.57
2025-05-13 22:11:22.590000,L9,,,,,,427.70,414.55,415.31,404.40,398.01,356.80,,,,,,,,
2025-05-21 22:10:52.095000,L8,366.97,352.36,359.03,350.49,357.70,351.49,355.05,368.95,352.76,331.08,320.78,372.63,365.68,367.27,375.82,344.89,369.81,363.36,358.30
2025-05-21 22:11:16.046000,L8,369.50,354.25,361.27,351.62,358.98,352.11,357.52,370.85,354.04,332.18,322.36,375.28,367.30,369.37,379.65,345.73,372.03,366.04,360.35
2025-05-29 22:11:15.744000,L9,371.00,365.83,371.66,367.17,378.04,370.67,374.95,380.11,369.12,347.92,327.45,378.50,370.43,372.38,381.09,358.05,376.67,372.41,369.51
2025-06-22 22:11:07.771000,L8,371.34,357.47,357.46,350.27,357.47,354.60,355.40,359.34,354.98,331.85,320.21,375.16,370.69,370.26,412.12,344.10,367.97,357.68,354.83
2025-06-22 22:11:31.725000,L8,367.99,356.59,355.91,349.30,355.80,353.56,353.02,356.74,354.36,330.43,317.14,374.57,369.78,369.62,390.95,343.14,366.85,357.31,354.15
2025-06-30 22:11:31.747000,L9,347.20,312.89,333.84,323.63,332.53,331.24,319.42,306.30,,,,353.38,340.60,347.51,346.78,316.09,292.79,320.37,336.43
2025-07-16 22:11:13.006000,L9,363.18,354.79,369.50,357.15,370.17,360.63,362.74,369.69,362.93,341.17,324.38,376.26,364.18,369.43,379.05,346.27,365.86,363.41,353.72
