dates,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0051,nzd0528-0052,satname
2018-09-30 22:20:31+00:00,,351.3175,349.65250000000003,351.13199999999995,360.71799999999996,359.78200000000004,363.87199999999996,365.216,365.444,363.64,362.012,355.36800000000005,364.16400000000004,366.942,356.908,367.304,366.24799999999993,367.89,365.63599999999997,361.864,359.192,356.496,354.59000000000003,355.96999999999997,347.538,347.558,348.0075,338.64750000000004,369.0525,362.882,361.116,362.082,361.784,355.732,356.894,355.39799999999997,356.47799999999995,349.63599999999997,349.698,345.01,338.946,338.47799999999995,340.592,340.2,346.77799999999996,344.996,355.3633333333334,355.312,366.93600000000004,368.02,366.91,359.966,358.496,354.38,350.78000000000003,363.632,366.008,L8
2018-12-28 22:14:29+00:00,,351.3175,349.65250000000003,350.1425,360.4925,360.2575,364.6725,366.255,366.13,364.0025,362.46500000000003,355.73750000000007,364.70500000000004,368.0875,360.1875,367.3275,368.43499999999995,368.6225,366.79499999999996,362.51,359.7,357.22249999999997,355.11,355.92499999999995,348.71250000000003,351.258,349.46,340.3,369.22799999999995,364.20000000000005,361.11749999999995,361.9575,361.51,354.82,356.825,354.63249999999994,355.5625,348.74249999999995,348.73749999999995,344.0125,338.455,337.78249999999997,339.53,339.0575,345.735,343.795,355.3633333333334,355.5525,365.4475,368.02,366.91,360.2625,365.82399999999996,362.534,359.12600000000003,363.395,365.11,L8
2019-02-21 22:20:30+00:00,,350.04999999999995,353.7666666666667,357.1233333333333,361.7666666666667,363.5366666666667,366.11999999999995,367.72,367.43333333333334,365.8966666666667,364.06666666666666,360.4266666666667,367.51666666666665,368.8999999999999,364.71,366.99333333333334,368.03999999999996,369.0733333333333,366.58,364.7633333333333,361.6766666666667,360.99,358.3433333333333,359.5133333333333,354.49,357.72499999999997,351.21750000000003,342.54999999999995,369.03000000000003,366.03333333333336,361.18333333333334,362.81333333333333,362.25333333333333,356.21000000000004,358.3833333333334,357.00333333333333,357.97333333333336,351.9866666666667,350.14333333333326,346.1233333333334,339.8633333333333,339.5933333333333,340.6066666666666,342.99,348.75,347.27666666666664,356.92999999999995,359.62,365.04333333333335,368.715,367.43333333333334,364.41333333333336,369.38,370.98249999999996,368.0825,366.1766666666667,365.40000000000003,L8
2019-05-28 22:20:29+00:00,,344.32,339.14,358.91,363.59,367.29,367.27,368.83,367.26,367.07,365.0,343.78999999999996,354.49,369.83,366.94,364.84,354.58500000000004,355.93,365.93,366.91,362.74,363.34,359.94,361.77,357.14,359.975,344.55,337.06333333333333,361.99,366.28,361.22,363.28,362.53,358.7,358.94,358.47,360.94,355.7,352.28,347.87,342.05,341.65,342.76,345.2,351.25,349.32,356.52,,362.89,,365.64,366.95,360.16333333333336,373.02,369.8499999999999,365.84,364.53,L8
2019-09-26 22:14:56+00:00,,346.135,339.41499999999996,362.79,367.04,360.54,362.55,364.8,364.12,363.74,361.44,342.845,355.59000000000003,369.27,365.52,371.16,356.415,356.175,366.82,363.8,359.0,356.99,356.22,358.71,355.63,353.5,336.65999999999997,329.53999999999996,349.41,369.75,363.87,,,,354.44,356.21,357.5,352.17,,342.11,336.45,,,,,332.69,346.41,354.77,,,359.37,,352.77,376.61,370.71,,,L8
2019-11-13 22:14:57+00:00,,347.6933333333333,347.01666666666665,363.04,366.745,363.985,364.98,367.05,366.64,366.84000000000003,363.365,350.16333333333336,361.9433333333333,371.02,366.55499999999995,371.58000000000004,361.0733333333333,360.8766666666667,367.185,365.53999999999996,361.345,361.87,358.86,361.17999999999995,358.61,356.065,342.57666666666665,334.2733333333333,359.125,371.02,364.67,367.55,365.61,357.66,357.245,357.66499999999996,354.83500000000004,348.47,343.81,341.53499999999997,338.40999999999997,,,,346.06,335.16999999999996,349.755,354.77,,,361.98,370.3,360.24333333333334,377.475,372.04999999999995,,,L8
2020-04-12 22:20:24+00:00,,350.81,358.97,361.5,365.54499999999996,365.755,367.07000000000005,369.3,368.135,369.055,364.795,363.13,372.92999999999995,372.14,368.08,370.08500000000004,369.335,369.73,367.125,367.065,362.9,365.51,360.16499999999996,362.465,358.485,359.495,353.96000000000004,342.425,368.84,372.29,365.47,367.55,365.61,357.66,360.05,359.12,352.17,344.77,343.81,340.96,340.37,,,,346.06,337.65,353.1,,,,364.59,370.3,375.19,378.34,373.39,,,L8
2020-05-14 22:20:12+00:00,,355.01,354.21000000000004,361.54499999999996,366.155,365.22,366.79,,367.83000000000004,368.73,366.09000000000003,362.58,373.11,373.41999999999996,369.65,368.73,369.29999999999995,370.9,368.435,367.855,363.82,364.24,358.65,360.94,353.9,359.08000000000004,354.975,342.55,,374.82,368.24,367.72,363.44,,,364.12,366.46,,,,,,,,,,,,,,,,365.13,376.37,371.23,,,L8
2020-05-30 22:20:16+00:00,,355.865,352.3633333333334,360.30999999999995,366.5333333333333,364.57,366.25666666666666,367.58,367.59999999999997,367.3866666666667,365.90000000000003,361.9266666666667,373.45666666666665,373.59666666666664,369.78000000000003,368.90000000000003,369.74666666666667,371.28999999999996,368.5466666666666,367.05,363.4433333333333,363.8333333333333,357.16333333333336,360.42,352.60999999999996,354.8633333333334,354.18666666666667,342.32666666666665,,373.205,366.91499999999996,367.355,361.98,355.95,,362.08500000000004,364.225,,,,,,,,354.85,336.88,,,,,343.48,346.45,363.1,372.58000000000004,358.83000000000004,,,L8
2020-07-10 22:14:27+00:00,,355.58,351.0125,358.2975,365.935,363.84,365.2575,366.735,366.51,366.0825,365.0625,361.2175,373.1525,372.87,369.0,368.13,369.3175,371.04,367.86,365.63,362.135,362.54999999999995,355.8275,358.9925,351.0675,350.56,353.335,342.23,,371.43666666666667,365.62999999999994,366.6566666666667,360.3866666666666,353.125,,362.08500000000004,364.225,,,,,,,,354.85,336.88,,347.39,,347.53,343.425,344.605,357.8033333333333,365.14000000000004,353.3766666666667,352.94,,L8
2020-07-17 22:20:40+00:00,,356.22,351.15999999999997,358.896,365.95,363.758,365.11199999999997,367.0,366.51599999999996,366.144,365.054,361.36199999999997,373.52599999999995,372.996,369.074,368.072,369.52799999999996,371.17600000000004,368.034,365.286,362.07,362.428,355.586,358.68199999999996,351.492,349.646,352.896,343.852,,371.3375,365.9975,367.0025,360.52,353.50333333333333,,360.78000000000003,364.225,,,,,,,,354.85,334.99,,350.29999999999995,,348.57,344.0133333333333,342.64000000000004,359.6375,366.5775,352.4225,355.97,,L8
2020-07-26 22:14:32+00:00,,355.768,351.07,358.42,365.52833333333336,363.08500000000004,364.4266666666667,366.335,365.5333333333333,365.2516666666667,364.6583333333333,360.87166666666667,372.86999999999995,372.285,368.40166666666664,367.58500000000004,368.9216666666666,370.22499999999997,367.48499999999996,364.42833333333334,361.5133333333333,361.45666666666665,354.9683333333333,358.27,351.45666666666665,349.05333333333334,351.90333333333336,343.4266666666667,,370.054,365.158,366.36800000000005,359.398,352.2475,350.83,358.58500000000004,360.77666666666664,,,,,,,,354.85,333.5733333333333,,350.3966666666667,,347.5133333333333,343.475,342.16499999999996,360.412,367.462,351.92,355.4433333333333,,L8
2020-08-27 22:14:44+00:00,,355.4816666666666,351.96000000000004,358.75,365.36571428571426,363.08500000000004,364.0585714285714,366.04200000000003,365.07000000000005,364.87857142857143,364.39,360.90857142857146,372.7085714285714,372.01714285714286,368.00428571428574,366.61,367.51142857142855,369.3357142857143,366.90999999999997,363.90285714285716,360.94714285714286,360.78142857142853,354.7942857142857,358.03142857142853,351.70714285714286,349.82428571428574,351.3771428571428,342.7528571428571,,369.85833333333335,364.78999999999996,366.03833333333336,359.0566666666667,351.992,351.775,358.58500000000004,360.77666666666664,,,,,,,,354.85,333.5733333333333,,350.3966666666667,,347.84499999999997,344.4,343.562,361.635,368.925,354.84666666666664,355.4433333333333,,L8
2021-05-17 22:20:24+00:00,,347.62,,,,381.17,377.93,375.42,369.44,369.88,370.21,366.82,,,,,,379.33,380.99,382.4,377.37,376.17,375.55,375.25,357.54,355.41,343.63,327.45,,,,,,,,,,,,,,,,,,,,,,,,347.92,,,,,,L8
2021-06-11 22:14:25+00:00,,351.635,350.73,359.23,369.69,381.17,377.93,375.42,369.44,369.53499999999997,368.29999999999995,365.955,382.35,379.19,373.35,369.69,372.97,376.65999999999997,375.31,375.42499999999995,370.88,370.42,366.435,367.475,347.53499999999997,346.09000000000003,349.97,333.51,,,,,,,337.82,,,,,,,,,,,,,,,,,342.14,357.65,368.49,335.15,,,L8
2021-08-05 22:20:52+00:00,,351.635,352.185,359.23,369.69,371.76,369.74,371.07000000000005,367.275,367.5733333333333,366.8233333333333,364.36999999999995,382.35,376.36,371.855,367.355,370.51,373.68333333333334,372.2033333333334,371.09999999999997,367.41333333333336,366.34,362.6233333333333,363.94666666666666,348.15333333333336,348.83666666666664,349.17,335.87333333333333,368.86,,,,,,338.655,,,,,,,,,,,,,,,,338.7,339.72,361.25,368.49,349.06,,,L8
2021-08-14 22:14:45+00:00,,351.635,352.185,360.46500000000003,369.69,368.8633333333334,367.1266666666667,369.4666666666667,366.4533333333334,366.345,365.65999999999997,364.07,382.35,375.82666666666665,371.5466666666667,366.8933333333334,370.51,373.68333333333334,370.3775,368.8225,365.96500000000003,364.845,361.0875,362.3725,349.255,351.13,349.5525,336.69,367.03499999999997,,,,,343.32,338.5133333333333,,,,,,,,,,,,,,,344.97,337.435,338.14,362.90333333333336,368.49,349.06,,,L8
2021-08-30 22:14:49+00:00,,351.635,352.185,360.46500000000003,369.69,368.8633333333334,366.7525,369.4666666666667,367.125,366.90999999999997,365.934,364.476,382.35,375.82666666666665,371.5466666666667,366.8933333333334,370.51,373.68333333333334,370.31,368.768,366.098,364.786,360.846,362.12199999999996,351.29200000000003,353.36,350.37399999999997,338.736,367.03499999999997,,,,,346.46000000000004,339.96000000000004,,,,,,,,,,,,,,,349.265,340.34666666666664,339.226,365.44,368.49,349.06,,,L8
2021-09-22 22:21:05+00:00,,350.9633333333333,354.82,361.66333333333336,368.86,368.8633333333334,364.912,369.4666666666667,367.125,366.90999999999997,365.934,364.476,382.35,375.82666666666665,371.5466666666667,366.8933333333334,368.24,373.68333333333334,368.42833333333334,368.768,365.0216666666667,363.7066666666667,359.5916666666667,360.7083333333333,351.7633333333333,353.84999999999997,350.0833333333333,339.12,367.03499999999997,,,,,345.84999999999997,340.044,340.7,,,,,,,,,,,,,,349.265,340.9475,338.86333333333334,366.018,368.49,349.06,,,L8
2021-11-02 22:15:01+00:00,,351.0925,356.3825,362.4525,368.29333333333335,368.8633333333334,364.912,369.4666666666667,367.125,366.90999999999997,365.934,364.476,381.015,375.71999999999997,371.5466666666667,366.8933333333334,368.24,373.68333333333334,368.42833333333334,368.768,365.0216666666667,363.7066666666667,359.5916666666667,360.7083333333333,351.7633333333333,353.84999999999997,350.0833333333333,339.30571428571426,367.03499999999997,,,,,345.84999999999997,340.385,339.975,,,,,,,,,,,,,,349.265,340.9475,339.32142857142856,366.018,368.49,349.06,,,L8
2021-12-12 22:14:55+00:00,,350.64000000000004,359.15749999999997,363.8975,367.62999999999994,363.2933333333333,362.158,366.49,366.3533333333333,365.16,364.6175,363.49000000000007,379.93,374.84,370.7633333333333,365.0666666666666,365.0833333333333,366.57500000000005,364.196,364.33,362.172,360.928,356.996,358.104,355.02200000000005,358.08,350.52599999999995,342.05,367.03499999999997,,,,,346.15,341.17833333333334,339.8966666666667,,,,,,,,,,,,,,349.265,340.9475,339.57666666666665,368.11,,362.97,,,L9
2021-12-19 22:21:04+00:00,,351.0175,359.896,364.3,368.5875,363.2933333333333,362.158,366.49,366.3533333333333,365.16,364.6175,363.49000000000007,380.10999999999996,374.84,370.7633333333333,364.91999999999996,364.8775,366.3933333333334,364.196,364.33,362.172,360.928,356.996,358.91333333333336,355.02200000000005,358.93499999999995,350.52599999999995,342.6671428571429,367.03499999999997,,,,,347.12800000000004,341.69428571428574,339.8966666666667,,,,,,,,,,,,,,349.265,340.9475,341.74000000000007,368.11,,362.97,,,L9
2022-01-28 22:20:55+00:00,,351.0175,359.896,364.3,368.5875,363.2933333333333,362.158,366.49,366.3533333333333,365.16,364.6175,363.49000000000007,380.10999999999996,374.84,370.7633333333333,364.91999999999996,364.8775,366.3933333333334,364.196,364.33,362.172,360.928,356.996,358.91333333333336,355.02200000000005,358.93499999999995,350.52599999999995,342.6671428571429,367.03499999999997,,,,,347.12800000000004,341.69428571428574,339.8966666666667,,341.84,,328.09,327.88,,,,,342.58,,,,349.265,340.9475,342.8525,368.11,,362.97,,,L8
2022-02-22 22:14:38+00:00,,350.808,361.284,364.418,368.236,364.46,363.1075,,369.14,369.17,366.215,366.1,379.53000000000003,374.35999999999996,369.28,364.2033333333333,363.82,365.725,363.3633333333333,368.55,362.9200000000001,362.0333333333333,357.95000000000005,359.808,358.015,360.09000000000003,352.14,343.6616666666667,,,,,,348.10600000000005,342.8216666666667,340.575,,341.84,,327.02,327.88,,,,,342.58,,,,353.56,344.46,345.72285714285715,370.68999999999994,,,,,L8
2022-03-01 22:20:48+00:00,,351.14000000000004,361.82,364.7683333333334,368.9183333333333,364.46,362.26666666666665,,,,365.4,,380.37,375.325,370.03999999999996,365.06,363.82,365.725,360.025,,361.06500000000005,360.775,357.3066666666667,359.48,357.67499999999995,358.92600000000004,352.7925,343.45666666666665,,,,,,347.7325,343.3333333333333,340.575,,341.84,,327.02,327.88,,,,,342.58,,,,,342.75,346.56714285714287,368.33,,,,,L8
2022-04-10 22:20:41+00:00,,349.79333333333335,358.7166666666667,361.205,366.6383333333333,356.245,359.53000000000003,354.78,349.32,349.24,356.73,342.44,375.705,371.848,361.63,365.06,350.96999999999997,356.28999999999996,345.48,352.26,355.4,354.685,352.89000000000004,357.1275,352.52250000000004,356.326,350.0725,339.07,,,,,340.86,343.7075,339.02833333333336,333.055,325.41,331.92999999999995,291.88,310.97999999999996,327.88,,,,,330.815,,328.55,,337.49,329.31,345.08142857142855,343.65,332.35,329.46,,,L9
2022-05-04 22:20:37+00:00,,350.4783333333333,357.70166666666665,361.4883333333334,367.8633333333334,356.245,359.53000000000003,354.78,349.32,349.24,356.73,342.44,374.90999999999997,370.96000000000004,361.63,365.06,350.96999999999997,356.28999999999996,345.48,352.26,355.4,354.685,354.6875,357.1275,353.844,357.48333333333335,350.0725,338.8,,,,,340.86,343.7075,338.41600000000005,330.99,325.41,331.92999999999995,291.88,310.97999999999996,327.88,,,,,330.815,,328.55,,337.49,329.31,344.26000000000005,343.65,332.35,329.46,,,L8
2022-06-05 22:20:51+00:00,,350.0571428571429,354.03000000000003,361.4883333333334,366.15285714285716,356.245,359.53000000000003,354.78,349.32,333.51,344.3633333333333,334.695,371.3833333333334,363.04,353.82,365.06,351.85249999999996,355.59749999999997,339.46666666666664,343.945,341.32,339.76,347.31000000000006,347.34000000000003,347.715,351.21714285714285,345.688,335.59999999999997,347.45,330.54,351.92,344.03,319.56,333.298,338.41600000000005,330.99,325.41,331.92999999999995,291.88,310.97999999999996,307.78499999999997,,,313.93,298.14,323.24,,321.96000000000004,,337.49,329.31,344.26000000000005,341.255,329.42,320.98,270.75,,L8
2022-06-21 22:21:00+00:00,,351.23333333333335,350.2583333333334,359.488,366.74333333333334,351.78,355.89000000000004,357.115,350.995,333.51,340.81333333333333,339.25666666666666,366.9125,359.8825,349.525,365.7966666666666,350.9666666666667,353.3999999999999,328.685,349.10999999999996,330.735,328.02,341.55199999999996,339.725,344.12833333333333,344.2133333333333,342.454,330.76000000000005,347.45,345.65,351.92,348.58,319.56,328.0575,334.8775,326.15333333333336,325.41,331.92999999999995,301.745,308.23749999999995,307.78499999999997,,,313.82500000000005,310.505,323.57,,321.96000000000004,325.34,334.425,328.31,340.03,343.62000000000006,334.62,325.1033333333333,287.16999999999996,333.48,L8
2022-06-22 22:14:26+00:00,,349.0914285714286,346.13142857142856,359.488,366.74333333333334,351.78,355.89000000000004,357.115,350.995,333.51,340.81333333333333,339.25666666666666,366.9125,348.798,337.604,365.7966666666666,350.9666666666667,353.3999999999999,319.0233333333333,349.10999999999996,318.99,314.11,335.025,339.725,344.12833333333333,344.2133333333333,342.454,330.76000000000005,347.45,345.65,351.92,348.58,319.56,328.0575,334.8775,326.15333333333336,325.41,331.92999999999995,301.745,308.23749999999995,307.78499999999997,,,313.82500000000005,310.505,323.57,,321.96000000000004,325.34,334.425,328.31,340.03,343.62000000000006,334.62,325.1033333333333,287.16999999999996,333.48,L9
2022-07-15 22:20:36+00:00,,349.0914285714286,346.745,359.59666666666664,367.7257142857143,353.5666666666666,354.81,358.1033333333333,352.1033333333333,342.93333333333334,344.44,341.03499999999997,370.18999999999994,353.48,341.8866666666667,365.07,355.6675,356.5475,330.7675,352.09749999999997,329.245,324.425,337.1742857142857,341.78200000000004,342.9942857142857,342.51714285714286,341.21166666666664,330.2816666666667,357.115,345.65,351.92,348.58,319.56,328.0575,335.174,325.2725,329.20000000000005,331.92999999999995,305.0733333333333,307.164,307.78499999999997,,,313.6366666666667,313.87666666666667,323.46,,321.96000000000004,327.355,333.01666666666665,328.54333333333335,339.0942857142857,348.1375,337.27,330.635,302.52,333.55,L9
2022-07-23 22:21:07+00:00,,349.0914285714286,347.5733333333333,360.02,368.335,354.3325,354.42199999999997,358.2,352.5825,347.475,346.736,342.284,370.18999999999994,356.87,344.7271428571429,364.748,355.6675,358.456,337.322,353.786,335.434,330.72400000000005,338.9,343.43,342.00874999999996,341.265,340.14428571428573,330.05428571428575,360.39000000000004,350.82666666666665,351.92,349.56666666666666,319.56,328.0575,335.455,324.436,330.31666666666666,331.92999999999995,307.325,306.3583333333333,307.78499999999997,,,313.23,316.02,323.6666666666667,,328.72,328.68333333333334,332.4,329.13,338.46875,350.77799999999996,339.052,334.134,310.6625,334.07,L8
2022-07-31 22:20:51+00:00,,349.0914285714286,347.918,359.895,368.41555555555556,354.514,353.9533333333333,357.598,352.4,350.19,347.7583333333334,343.445,370.18999999999994,358.6825,346.44875,364.03833333333336,355.6675,359.34999999999997,341.1616666666667,354.54333333333335,339.2183333333333,334.6983333333333,340.0222222222222,344.48,341.18666666666667,340.2933333333333,339.50625,329.885,361.98749999999995,350.82666666666665,351.92,349.83,319.56,328.0575,335.63571428571424,324.4433333333333,330.3225,322.02,308.808,302.92333333333335,287.69,,,313.17600000000004,316.73400000000004,320.1616666666667,,331.595,328.2925,331.46999999999997,328.974,335.92875000000004,351.62999999999994,341.4083333333333,336.45666666666665,315.578,333.77,L9
2022-08-08 22:21:16+00:00,,349.0914285714286,348.76363636363635,360.13222222222225,368.688,354.9483333333333,353.8828571428571,357.375,352.5133333333333,351.85833333333335,348.8771428571428,344.38,370.18999999999994,358.6825,348.30333333333334,364.03833333333336,355.6675,359.34999999999997,344.4985714285714,355.2685714285714,342.12,337.79285714285714,341.24899999999997,345.53,340.82,339.753,339.03222222222223,329.9266666666667,362.496,350.82666666666665,354.88,349.96799999999996,319.56,328.0575,335.88375,323.3157142857143,330.304,322.02,309.61,303.74285714285713,304.265,,,313.02666666666664,317.58166666666665,320.8614285714286,,334.044,328.548,331.19666666666666,329.4483333333333,335.66,352.6742857142857,343.4171428571429,338.3228571428572,319.48,333.98400000000004,L8
2022-08-09 22:14:46+00:00,,348.07,347.4783333333333,360.13222222222225,368.688,347.09285714285716,353.8828571428571,357.375,352.5133333333333,351.85833333333335,345.2,341.60125,364.45666666666665,354.90444444444444,344.18199999999996,356.3085714285714,353.33000000000004,356.06142857142856,341.375,349.38,342.12,337.79285714285714,338.75272727272727,340.7677777777778,338.5272727272727,339.753,339.03222222222223,327.533,359.0,339.74,348.3666666666666,346.02,312.02666666666664,328.0575,335.88375,323.3157142857143,330.304,322.02,309.61,303.74285714285713,295.1466666666667,278.05,291.07,310.44714285714286,313.8228571428571,318.27625,312.5,330.5116666666667,328.548,325.9557142857143,326.2857142857143,332.952,350.0275,340.9375,338.3228571428572,313.92,323.9533333333333,L9
2022-08-25 22:14:50+00:00,,346.74875,345.3125,359.8625,368.89444444444445,341.88,352.01499999999993,357.375,352.5133333333333,347.53999999999996,342.90222222222224,340.1877777777778,357.9533333333333,350.06111111111113,338.927,350.71999999999997,351.5916666666667,353.76875,339.93666666666667,345.80333333333334,342.12,337.79285714285714,335.2809090909091,335.1077777777778,334.84363636363634,337.59444444444443,337.13625,323.163,356.26714285714286,333.656,345.1925,343.4971428571429,310.7525,317.6375,334.8971428571429,320.1,330.304,322.02,309.61,300.04166666666663,292.79,288.175,291.78,308.43875,311.2975,316.4011111111111,313.995,329.88428571428574,328.548,325.9557142857143,326.2857142857143,331.55555555555554,348.7688888888889,339.50666666666666,335.84,311.3625,319.36,L9
2022-12-30 22:21:12+00:00,,340.15999999999997,346.90166666666664,360.9375,371.605,338.58,354.608,358.868,354.69,353.15199999999993,343.94666666666666,340.65333333333336,352.61999999999995,355.714,344.8016666666667,344.314,352.2166666666667,353.99000000000007,350.39333333333326,344.15000000000003,359.46750000000003,355.55500000000006,339.37333333333333,336.195,332.25999999999993,335.84,336.774,322.4642857142857,357.7366666666667,325.66,342.95,341.46400000000006,301.945,306.53,336.89000000000004,321.1875,331.5275,,313.5425,305.3349999999999,294.49,288.175,291.78,306.6433333333334,311.56166666666667,315.985,313.995,333.054,329.35,322.56800000000004,325.476,327.996,351.3433333333333,341.95,342.282,319.4266666666667,317.00666666666666,L8
2023-02-01 22:15:05+00:00,,340.15999999999997,341.7166666666667,362.03,371.14,320.8233333333333,358.495,360.28999999999996,356.72,340.91499999999985,333.19,333.67333333333335,337.2799999999999,326.54999999999995,328.41333333333336,317.365,343.4400000000001,337.0250000000001,337.4866666666666,328.3233333333333,361.35,356.36,336.39750000000004,321.57000000000005,333.73400000000004,343.9766666666667,343.00666666666666,322.636,348.64000000000004,307.9,345.91749999999996,340.5925,301.945,306.53,339.94,329.82,330.23,,313.62,308.66,301.9025,288.175,291.78,300.5433333333334,302.23666666666674,308.88000000000005,313.995,327.6033333333333,333.555,321.57,319.565,321.04499999999996,343.0466666666667,335.7033333333333,333.9899999999999,304.3366666666667,300.14666666666665,L9
2023-02-24 22:21:03+00:00,,,359.59,362.58,367.75,,363.395,364.32,360.36,,363.77,359.98,,,,,,,,,363.17,362.09,359.255,,348.06,348.18,347.13000000000005,340.0466666666666,,,354.82,357.21,,343.55,342.005,342.36,,,330.6,,324.14,,,,,,,,336.11,338.85,341.42,,,,,,,L9
2023-03-12 22:20:56+00:00,,,359.59,362.58,367.75,,363.395,364.32,360.36,,363.77,359.98,,,,,,,,,363.17,362.09,359.255,,349.11,349.215,349.3475,342.185,,,354.82,357.21,,343.55,342.005,342.36,,,330.6,,324.14,,,,,,,,337.5133333333333,338.85,341.42,,,,,,,L9
2023-04-14 22:14:09+00:00,,,356.92999999999995,360.71,367.75,,363.49666666666667,366.075,362.985,,363.725,360.365,,,,,,,,,362.57500000000005,362.09,359.255,,348.308,349.092,350.194,342.654,,,354.82,357.21,,343.55,342.005,342.36,,,330.6,,324.14,,,335.86,,338.88,345.71,,337.0125,338.3066666666667,341.42,337.59,365.81,,360.71,,,L8
2023-05-23 22:20:05+00:00,,,356.09,361.0433333333333,367.75,,363.49666666666667,366.075,362.985,,363.725,360.365,,,,,,,,,362.57500000000005,362.09,359.255,,346.72333333333336,347.5133333333333,350.194,342.654,,,354.82,357.21,,343.55,342.005,342.36,,,330.6,,324.14,,,335.86,,338.88,345.71,,337.0125,338.3066666666667,341.42,337.59,365.81,,360.71,,,L8
2023-05-24 22:14:04+00:00,,,349.905,348.6725,335.70500000000004,298.73,363.49666666666667,343.09666666666664,362.985,310.22,363.725,347.05333333333334,339.58,326.16,305.76,312.52,300.9,344.28,319.84,299.96,344.8833333333334,362.09,359.255,299.99,341.5028571428571,347.5133333333333,345.6766666666667,335.97999999999996,,,354.82,357.21,,343.55,342.005,342.36,,,330.6,,324.14,259.21,299.64,316.47,292.87,317.73,323.38,301.81,337.0125,338.3066666666667,341.42,337.59,347.62,320.2,360.71,284.17,287.81,L9
2023-06-16 22:20:06+00:00,,,349.044,346.692,335.70500000000004,298.73,363.49666666666667,343.09666666666664,362.985,310.22,362.7633333333333,349.61,339.58,326.16,305.76,312.52,300.9,344.28,319.84,299.96,344.8833333333334,362.09,357.8333333333333,299.99,341.035,345.42571428571426,346.3314285714286,335.98857142857145,,,354.82,357.21,305.33,321.62,342.005,342.36,,,330.6,,324.14,259.21,299.64,316.47,292.87,317.73,323.38,301.81,335.558,337.09000000000003,341.42,337.59,348.6133333333334,333.08,351.17499999999995,300.88,287.81,L9
2023-07-10 22:20:29+00:00,,,349.41833333333335,345.91333333333336,335.70500000000004,298.73,362.53,332.485,364.32500000000005,310.22,362.065,350.606,339.58,326.16,305.76,312.52,300.9,344.28,319.84,299.96,344.8833333333334,360.35,357.6775,299.99,340.0,343.9057142857143,346.1385714285715,336.6242857142857,,,354.82,355.185,305.33,326.2033333333333,342.09666666666664,342.36,,,330.6,,324.14,259.21,299.64,316.47,311.245,317.73,323.38,301.81,334.48,336.082,341.42,337.59,348.6133333333334,340.04333333333335,351.09999999999997,300.88,287.81,L8
2023-07-27 22:14:14+00:00,,,346.95285714285717,341.06142857142856,323.8066666666667,299.98,362.53,321.5566666666667,344.18,308.01,362.065,346.3416666666667,321.145,323.155,301.44,310.75,302.28999999999996,341.44,325.765,302.005,336.005,342.8333333333333,349.644,302.65,337.7911111111111,343.9057142857143,346.1385714285715,333.02625,,313.1,313.365,355.185,305.33,326.2033333333333,342.09666666666664,342.36,,,330.6,,324.14,259.21,299.64,316.47,311.245,317.73,323.38,301.81,334.48,336.082,341.42,337.59,345.155,336.6125,351.09999999999997,300.88,287.81,L9
2023-08-27 22:20:47+00:00,,,344.84666666666664,339.93142857142857,301.83500000000004,299.98,360.93666666666667,321.5566666666667,344.18,308.01,360.7075,345.78999999999996,321.145,323.155,317.56666666666666,310.75,302.28999999999996,341.44,325.765,302.005,326.95,333.20500000000004,343.2366666666667,302.65,335.82000000000005,341.625,344.7616666666666,330.90999999999997,,313.1,271.91,353.16,305.33,324.01666666666665,342.28,343.27,,,,,,259.21,299.64,316.47,311.245,317.73,323.38,301.81,333.018,333.645,334.6,337.59,349.038,342.142,352.59749999999997,300.88,287.81,L8
2023-09-04 22:20:46+00:00,,,343.9857142857143,338.04125,303.3566666666666,304.0133333333333,349.565,318.7325,339.99,314.68666666666667,354.304,344.1385714285714,327.74333333333334,327.99,318.475,307.91,313.45,340.5233333333333,329.3066666666667,310.67,325.9125,328.72333333333336,339.78999999999996,306.6366666666667,335.03333333333336,338.09000000000003,340.53285714285715,327.67,344.35,328.46000000000004,288.08500000000004,336.09000000000003,305.92999999999995,316.685,342.28,324.2,296.61,317.45,309.11,301.9,301.41,259.21,301.98,312.3966666666667,309.19666666666666,314.37666666666667,323.54333333333335,317.53,327.79833333333335,328.878,326.055,331.245,348.41833333333335,341.22499999999997,348.34,301.29,297.44,L9
