dates,nzd0395-0000,nzd0395-0001,nzd0395-0002,nzd0395-0003,nzd0395-0004,nzd0395-0005,nzd0395-0006,nzd0395-0007,nzd0395-0008,nzd0395-0009,nzd0395-0010,nzd0395-0011,nzd0395-0012,nzd0395-0013,nzd0395-0014,nzd0395-0015,nzd0395-0016,nzd0395-0017,nzd0395-0018,nzd0395-0019,nzd0395-0020,nzd0395-0021,nzd0395-0022,nzd0395-0023,nzd0395-0024,nzd0395-0025,nzd0395-0026,nzd0395-0027,nzd0395-0028,nzd0395-0029,nzd0395-0030,nzd0395-0031,nzd0395-0032,nzd0395-0033,nzd0395-0034,nzd0395-0035,nzd0395-0036,nzd0395-0037,nzd0395-0038,nzd0395-0039,nzd0395-0040,nzd0395-0041,nzd0395-0042,nzd0395-0043,nzd0395-0044,nzd0395-0045,nzd0395-0046,nzd0395-0047,nzd0395-0048,nzd0395-0049,nzd0395-0050,nzd0395-0051,nzd0395-0052,nzd0395-0053,nzd0395-0054,nzd0395-0055,nzd0395-0056,nzd0395-0057,nzd0395-0058,nzd0395-0059,nzd0395-0060,nzd0395-0061,nzd0395-0062,nzd0395-0063,nzd0395-0064,nzd0395-0065,nzd0395-0066,nzd0395-0067,nzd0395-0068,nzd0395-0069,nzd0395-0070,nzd0395-0071,nzd0395-0072,nzd0395-0073,nzd0395-0074,nzd0395-0075,nzd0395-0076,nzd0395-0077,nzd0395-0078,nzd0395-0079,nzd0395-0080,nzd0395-0081,nzd0395-0082,nzd0395-0083,nzd0395-0084,nzd0395-0085,nzd0395-0086,nzd0395-0087,nzd0395-0088,nzd0395-0089,nzd0395-0090,nzd0395-0091,nzd0395-0092,nzd0395-0093,nzd0395-0094,nzd0395-0095,nzd0395-0096,nzd0395-0097,nzd0395-0098,nzd0395-0099,nzd0395-0100,nzd0395-0101,nzd0395-0102,nzd0395-0103,nzd0395-0104,nzd0395-0105,nzd0395-0106,nzd0395-0107,nzd0395-0108,nzd0395-0109,nzd0395-0110,nzd0395-0111,nzd0395-0112,nzd0395-0113,nzd0395-0114,nzd0395-0115,nzd0395-0116,nzd0395-0117,nzd0395-0118,nzd0395-0119,nzd0395-0120,nzd0395-0121,nzd0395-0122,nzd0395-0123,nzd0395-0124,nzd0395-0125,nzd0395-0126,nzd0395-0127,nzd0395-0128,nzd0395-0129,nzd0395-0130,nzd0395-0131,nzd0395-0132,nzd0395-0133,nzd0395-0134,nzd0395-0135,nzd0395-0136,nzd0395-0137,nzd0395-0138,nzd0395-0139,nzd0395-0140,nzd0395-0141,nzd0395-0142,nzd0395-0143,nzd0395-0144,nzd0395-0145,nzd0395-0146,nzd0395-0147,nzd0395-0148,nzd0395-0149,nzd0395-0150,nzd0395-0151,nzd0395-0152,nzd0395-0153,nzd0395-0154,nzd0395-0155,nzd0395-0156,nzd0395-0157,nzd0395-0158,nzd0395-0159,nzd0395-0160,nzd0395-0161,nzd0395-0162,nzd0395-0163,nzd0395-0164,nzd0395-0165,nzd0395-0166,nzd0395-0167,nzd0395-0168,nzd0395-0169,nzd0395-0170,nzd0395-0171,nzd0395-0172,nzd0395-0173,nzd0395-0174,nzd0395-0175,nzd0395-0176,nzd0395-0177,nzd0395-0178,nzd0395-0179,nzd0395-0180,nzd0395-0181,nzd0395-0182,nzd0395-0183,nzd0395-0184,nzd0395-0185,nzd0395-0186,nzd0395-0187,nzd0395-0188,nzd0395-0189,nzd0395-0190,nzd0395-0191,nzd0395-0192,nzd0395-0193,satname
2013-05-11 22:21:31+00:00,261.05,238.54,219.86,208.35,198.3,195.94,196.32,194.67,193.1,195.97,200.34,,,,,,,,,,,,,,,,,,,260.06,254.93,,267.48,273.17,292.31,287.88,301.32,290.32,292.34,296.58,295.8,322.44,302.15,305.49,304.1,305.09,297.25,298.87,301.87,304.89,308.0,306.63,301.07,302.46,279.51,234.64,227.53,229.06,225.09,219.33,229.73,221.27,196.15,,,,,,,,,,,,,,180.58,208.32,,249.9,239.99,235.2,237.71,230.65,258.69,234.82,257.03,229.94,252.64,251.69,244.57,266.82,275.11,279.99,278.2,278.83,279.26,276.4,274.99,274.6,271.76,271.35,267.24,262.51,252.13,259.16,261.66,261.76,257.66,246.24,260.63,265.82,267.83,273.81,272.58,278.35,281.69,286.01,289.42,296.89,300.06,323.1,302.99,297.3,283.41,292.64,290.21,285.6,288.07,301.25,305.78,308.56,302.71,306.62,302.16,306.37,304.21,298.9,303.35,307.25,307.06,314.31,320.56,322.82,320.85,318.45,312.01,311.67,,,308.81,329.74,298.68,298.97,303.37,311.04,299.63,293.11,314.45,302.33,311.02,310.63,315.66,315.33,316.1,313.11,317.22,317.08,315.63,322.94,319.12,311.67,319.79,306.78,308.11,304.69,267.24,266.79,,214.78,290.08,307.66,303.63,291.53,310.17,300.0,316.45,305.89,316.22,333.56,334.83,328.09,323.54,307.32,L8
2013-05-27 22:21:38+00:00,265.355,240.89,228.135,213.725,204.05,198.82,203.055,199.16,196.785,201.61,204.72,212.92,216.54,228.71,238.74,255.97,268.73,268.93,264.93,267.86,295.07,294.06,,246.19,251.04,251.4,276.45,272.88,265.59,262.37,254.93,244.75,269.165,278.545,291.245,291.49,305.78999999999996,301.135,307.41999999999996,308.825,312.28499999999997,326.345,317.71,321.44,322.99,325.115,297.25,304.245,305.765,308.485,310.265,309.16999999999996,307.15,304.87,286.33,231.70999999999998,238.695,235.735,230.66,223.755,229.675,218.24,190.095,,,,,,,,,,,,,,178.11,195.935,,230.155,225.055,225.515,223.56,225.565,245.94,233.915,243.695,226.385,240.415,258.18,255.57999999999998,271.225,294.99,284.345,292.33500000000004,292.935,281.08500000000004,279.29999999999995,276.9,275.79,274.16999999999996,273.07000000000005,269.45000000000005,265.595,255.98499999999999,261.26,278.23,277.23,275.775,249.41500000000002,264.155,269.26,270.255,288.25,274.97,279.755,283.04499999999996,303.275,299.65,311.82,311.175,319.70500000000004,312.805,300.23,285.295,295.1,293.84000000000003,288.71500000000003,293.765,302.675,306.67499999999995,311.13,303.435,307.185,304.095,303.65999999999997,305.85,299.88,319.14,310.155,307.08500000000004,312.91999999999996,319.73,323.46000000000004,322.14,321.68,310.875,312.485,,300.67,309.21000000000004,318.875,299.61,298.97,303.37,303.15999999999997,298.385,294.895,307.34000000000003,302.63,305.525,305.38,311.985,306.835,311.35,311.20000000000005,315.735,319.08,317.45,326.985,329.445,321.755,323.845,312.135,312.905,316.12,269.175,249.68,197.5,216.57999999999998,302.42999999999995,309.63,311.895,300.88,311.365,307.21000000000004,320.12,321.03,323.48,332.37,339.2,335.36,336.915,327.065,L8
2013-06-05 22:15:51+00:00,266.7366666666667,242.26999999999998,229.51,215.58,205.4366666666667,200.12,204.06333333333336,200.5666666666667,197.90666666666667,203.67999999999998,205.75,213.385,236.885,247.625,255.465,253.25,277.5,279.98,279.6,267.86,270.855,270.545,287.74,254.18,266.09499999999997,251.4,272.235,264.515,261.54999999999995,262.37,254.93,226.475,258.4666666666667,276.32666666666665,291.245,291.45666666666665,303.17,302.59999999999997,307.09999999999997,311.63666666666666,316.69,324.78333333333336,318.8833333333333,325.6166666666667,319.2166666666667,319.07666666666665,300.83500000000004,305.4433333333333,309.79333333333335,308.485,315.2833333333333,310.5733333333333,306.9066666666667,306.05,288.03666666666663,230.73666666666668,244.41,239.15666666666667,231.1833333333333,226.45000000000002,229.15333333333334,222.02333333333334,188.79333333333332,,319.05,295.8,,286.92,285.05,,,,,,194.57,175.21,179.40666666666667,199.82333333333335,247.82,234.96666666666667,236.1833333333333,237.74666666666667,223.56,243.2733333333333,253.00666666666666,245.3033333333333,243.695,239.9366666666667,249.66666666666666,260.4766666666667,259.1166666666666,271.7966666666667,289.99666666666667,283.38,298.1933333333333,289.68,281.3966666666667,283.53666666666663,288.8566666666666,287.6066666666667,274.95,274.1933333333333,270.1433333333334,266.26,256.8433333333333,262.39000000000004,274.78333333333336,288.1666666666667,271.07666666666665,249.92999999999998,265.08,269.68666666666667,271.75,288.6566666666667,276.79333333333335,289.55,283.80333333333334,298.6666666666667,297.37666666666667,307.41,308.73,324.2266666666667,318.82666666666665,314.40333333333336,285.295,296.57666666666665,294.4666666666667,289.51,294.5133333333333,302.9066666666667,306.7633333333333,311.39000000000004,303.0566666666667,320.2366666666667,308.19666666666666,311.85999999999996,308.24333333333334,304.5233333333333,317.46000000000004,312.8233333333333,317.3666666666667,321.3633333333333,320.59666666666664,330.0366666666667,328.09,321.6766666666667,311.78333333333336,321.45666666666665,346.45,303.915,309.84,321.27666666666664,307.55333333333334,312.07500000000005,311.88,311.71999999999997,300.75,300.93666666666667,307.2966666666667,305.09999999999997,305.72666666666663,309.74333333333334,313.76,313.13666666666666,314.61333333333334,315.09,318.41333333333336,324.94666666666666,319.24333333333334,329.8833333333333,328.68,323.5933333333333,322.74666666666667,311.21999999999997,311.08666666666664,312.6933333333333,273.6066666666667,257.08,197.97,217.01999999999998,300.7333333333333,311.25,312.96,300.88666666666666,311.64000000000004,312.46333333333337,323.11333333333334,320.24333333333334,323.67,333.12333333333333,340.1466666666667,340.67333333333335,341.48,337.0233333333333,L8
2013-07-14 22:21:58+00:00,266.7366666666667,242.26999999999998,229.27,215.915,205.51500000000001,200.13,203.85750000000002,200.505,197.685,203.67999999999998,205.75,213.385,236.885,247.625,255.465,253.25,265.20666666666665,268.31333333333333,266.95,256.38,262.21,260.62,264.875,254.18,260.00666666666666,249.085,264.19,258.72666666666663,251.24333333333334,262.37,254.93,226.475,250.54500000000002,274.115,285.3933333333334,288.3625,298.565,299.2875,303.0375,307.805,311.65250000000003,317.8175,315.93,325.6166666666667,323.5675,319.07666666666665,300.83500000000004,304.875,308.485,308.8633333333333,313.61,309.7675,305.4225,304.955,287.5575,233.535,243.7375,238.515,231.13,226.45000000000002,229.15333333333334,222.02333333333334,188.79333333333332,,319.05,295.8,,286.92,285.05,,,,,,194.57,175.21,179.40666666666667,199.82333333333335,247.82,234.96666666666667,236.1833333333333,241.305,223.56,247.465,256.2425,250.1025,252.15,246.1175,253.10750000000002,260.755,259.2525,270.83,286.8,282.305,292.6875,286.6375,280.525,281.98749999999995,285.35,284.43,274.37,273.815,269.8625,265.71,256.575,261.95,271.85,282.555,268.1025,249.155,264.245,269.155,271.155,284.815,275.6725,286.4475,283.04499999999996,295.575,295.6375,305.395,307.63,320.0675,314.695,310.9275,284.94666666666666,296.0075,294.07,288.70500000000004,294.0425,302.4425,305.5275,310.47,302.3225,316.94,307.865,309.605,316.0725,313.9425,315.68,311.9975,315.2625,319.7975,320.28249999999997,329.5075,327.515,321.67,311.825,320.025,320.855,304.36333333333334,310.49,319.3925,307.55333333333334,312.07500000000005,311.88,311.71999999999997,300.75,300.93666666666667,307.2966666666667,305.09999999999997,305.72666666666663,309.74333333333334,313.76,313.13666666666666,314.61333333333334,315.09,318.41333333333336,324.94666666666666,319.24333333333334,329.8833333333333,328.68,323.5933333333333,322.74666666666667,311.21999999999997,311.08666666666664,312.6933333333333,273.6066666666667,257.08,197.97,217.01999999999998,300.7333333333333,311.25,312.96,300.88666666666666,311.64000000000004,312.46333333333337,319.8325,319.91,323.67,334.15,342.4275,343.725,346.91,329.90250000000003,L8
2013-07-30 22:21:59+00:00,268.26750000000004,242.6,230.81599999999997,216.93400000000003,205.82200000000003,200.422,206.19,200.81,198.05599999999998,203.9825,205.85,212.92333333333332,230.74333333333334,241.57333333333335,248.93999999999997,248.4333333333333,259.135,262.2725,260.2975,251.98333333333335,257.66499999999996,255.6425,257.6766666666667,254.18,255.5675,247.42333333333332,259.81,255.3575,243.26999999999998,262.37,254.93,226.475,250.54500000000002,269.024,282.0,286.672,295.846,298.052,300.06399999999996,305.078,308.698,313.586,313.308,319.9,320.03200000000004,316.28,301.08,305.47799999999995,308.63,309.49,313.568,309.838,305.52200000000005,305.05,288.21799999999996,232.38000000000002,244.65,238.212,231.902,226.7075,229.15333333333334,222.02333333333334,188.79333333333332,,319.05,295.8,,286.92,285.05,,,,,,194.57,175.21,179.40666666666667,199.82333333333335,247.82,234.95,240.7775,240.37600000000003,218.98000000000002,245.17399999999998,252.07599999999996,252.07799999999997,245.95999999999998,243.46000000000004,253.67,261.356,259.68600000000004,270.714,284.76,281.45,289.684,285.11,279.924,281.396,283.522,282.6,274.506,273.66999999999996,269.818,265.328,256.384,262.482,270.24,279.232,266.448,248.54000000000002,264.152,268.548,270.9,282.798,275.014,284.82399999999996,283.084,293.762,294.386,303.4,306.168,316.254,312.442,308.678,286.225,295.782,294.2,288.31000000000006,294.148,302.52200000000005,305.692,310.306,302.12800000000004,314.906,307.178,307.868,314.07,311.69,314.29200000000003,311.966,314.23,318.482,320.14399999999995,328.46999999999997,326.12600000000003,321.896,311.63,319.46,315.43333333333334,305.57,310.182,317.07399999999996,304.6275,307.1566666666667,307.21999999999997,307.7075,299.895,300.32,304.7575,303.28,304.31,306.3325,309.7625,308.9975,311.445,312.71000000000004,315.825,324.94666666666666,319.24333333333334,329.8833333333333,328.68,323.5933333333333,321.8675,310.855,310.83,309.795,271.99,259.195,197.21666666666667,216.695,300.7333333333333,311.25,312.96,300.88666666666666,311.64000000000004,310.665,317.46400000000006,318.19,321.5325,332.842,341.884,344.63199999999995,343.278,325.066,L8
2013-09-16 22:21:33+00:00,265.834,241.164,228.49,215.21,204.59500000000003,199.6966666666667,204.955,199.78333333333333,197.15166666666667,202.468,204.78199999999998,211.89,226.0525,237.2075,244.7225,245.3,255.37399999999997,258.51599999999996,256.462,250.47,260.222,254.38600000000002,259.59749999999997,258.11333333333334,253.82799999999997,247.415,257.654,255.37199999999999,236.66799999999998,262.37,254.93,226.475,242.596,263.5216666666667,279.37399999999997,289.6666666666667,294.7583333333333,300.515,298.66333333333336,303.1333333333333,307.77833333333336,310.50333333333333,314.09,322.076,323.2366666666667,313.416,298.78,305.47799999999995,308.63,309.49,313.568,309.838,305.52200000000005,305.05,288.21799999999996,230.91333333333333,242.74,236.95333333333335,231.44500000000002,226.16799999999998,225.185,217.495,184.98,,319.05,295.8,,286.92,285.05,,,,,,194.57,174.43,181.075,200.85,245.39499999999998,235.49,243.032,240.3083333333333,218.275,246.77333333333334,253.74833333333333,253.97166666666666,243.234,247.03,253.74333333333334,261.08166666666665,258.685,270.8833333333333,283.4533333333333,280.83,287.55,284.2083333333333,279.8,283.32166666666666,282.66333333333336,281.4166666666667,274.41,273.375,269.31,264.9766666666667,256.185,262.455,269.0466666666667,276.5316666666667,265.55333333333334,248.9416666666667,264.33666666666664,268.34499999999997,270.745,281.6666666666667,274.2683333333334,283.9816666666666,283.395,292.93666666666667,294.4533333333333,307.0216666666667,305.5133333333333,313.9316666666667,310.9316666666667,306.65500000000003,288.946,295.21666666666664,294.02500000000003,288.18666666666667,293.685,302.65000000000003,306.5083333333333,310.62833333333333,301.84999999999997,314.21999999999997,308.4766666666667,309.6766666666667,313.5233333333333,310.3383333333333,314.205,312.8983333333333,313.71166666666664,317.755,319.79833333333335,327.77833333333336,325.40833333333336,321.71999999999997,311.73333333333335,319.01166666666666,312.8925,306.01800000000003,310.885,319.7916666666667,303.03200000000004,305.265,305.445,305.222,304.448,300.98,304.92600000000004,304.71,304.03000000000003,306.73,310.832,309.13199999999995,313.79,312.05,317.524,325.1475,321.895,330.405,333.615,326.59,323.904,314.604,313.866,308.514,270.274,261.028,200.85,216.798,298.17499999999995,309.90500000000003,311.10249999999996,301.78499999999997,310.77250000000004,309.904,316.29333333333335,316.9916666666667,320.366,330.7316666666667,343.11833333333334,344.08666666666664,340.79333333333335,321.945,L8
2013-10-18 22:21:25+00:00,264.9816666666667,240.59333333333333,227.74,214.55571428571426,204.21714285714285,200.02285714285713,205.79714285714286,200.1242857142857,197.15166666666667,202.468,204.78199999999998,211.89,226.0525,237.2075,248.67200000000003,248.85399999999998,258.31166666666667,261.315,256.30333333333334,255.51800000000003,262.66,257.0266666666667,260.008,260.43,254.88333333333333,250.37600000000003,256.45666666666665,255.1,238.27499999999998,262.37,246.10000000000002,226.475,242.596,264.3,278.93333333333334,290.0,294.8671428571429,300.34285714285716,297.75428571428574,303.84285714285716,307.81142857142856,310.5971428571429,314.51714285714286,321.1033333333333,324.6842857142857,317.385,304.664,310.505,312.4483333333333,317.236,318.74,315.19166666666666,310.5916666666667,306.26666666666665,290.425,230.91333333333333,242.74,236.95333333333335,231.44500000000002,226.16799999999998,225.185,217.495,184.98,302.0,304.885,288.865,,286.92,285.05,,,,,,192.01999999999998,178.48333333333335,188.652,202.654,245.39499999999998,235.7266666666667,245.31833333333336,239.30714285714288,221.106,250.0257142857143,253.74833333333333,255.45857142857145,246.625,248.82285714285715,254.60857142857142,260.8014285714286,258.0342857142857,271.27285714285716,286.17,282.6714285714286,288.7457142857143,285.31,280.2814285714286,283.0828571428571,282.1871428571429,285.6614285714286,279.09714285714284,273.2371428571429,269.46285714285716,264.9766666666667,261.59285714285716,267.2714285714286,271.39714285714285,279.5414285714286,265.3342857142857,255.08571428571426,267.4657142857143,272.30571428571426,274.7528571428571,281.9114285714286,278.40142857142854,285.38428571428574,285.7728571428571,293.80571428571426,295.67,307.7042857142857,304.81142857142856,312.70142857142855,311.34000000000003,306.80428571428575,288.946,295.1642857142857,294.86857142857144,289.3985714285714,293.8985714285714,306.7957142857143,310.9542857142857,313.9971428571429,307.8,316.37142857142857,309.48,311.00857142857143,314.19428571428574,311.93285714285713,314.0657142857143,315.84714285714284,314.2342857142857,318.7214285714286,320.61857142857144,329.67857142857144,324.67,323.11857142857144,311.7914285714286,322.76000000000005,314.696,306.01800000000003,313.5214285714286,319.5442857142857,306.07,308.262,304.976,305.195,303.3566666666666,300.455,306.34,306.4316666666667,303.39,304.71666666666664,311.04333333333335,309.4316666666667,313.47833333333335,313.0316666666667,316.81666666666666,325.538,321.45,330.27799999999996,333.606,327.794,325.20166666666665,316.06333333333333,316.1716666666667,311.8516666666667,270.4433333333333,262.1466666666667,206.11999999999998,224.18500000000003,300.614,309.25600000000003,312.5,303.8,312.33000000000004,310.805,316.21714285714285,318.5,321.4916666666667,331.61571428571426,342.23285714285714,343.78285714285715,340.6385714285715,319.6685714285714,L8
2013-11-12 22:15:31+00:00,264.14500000000004,239.82666666666668,227.3757142857143,214.18,204.22428571428574,200.08714285714285,206.30428571428573,200.0285714285714,197.33333333333334,202.89399999999998,206.10399999999998,211.314,224.17799999999997,235.106,245.46833333333333,247.31499999999997,255.8657142857143,258.7914285714286,254.25571428571428,253.44833333333335,259.98857142857145,254.4357142857143,257.035,257.15999999999997,253.4185714285714,249.63333333333333,255.02857142857144,254.08285714285714,238.27499999999998,264.68,237.27,226.475,233.64000000000001,259.9057142857143,275.16333333333336,288.72285714285715,293.21714285714285,304.49857142857144,297.3342857142857,303.18857142857144,307.57428571428574,306.1685714285714,314.4785714285714,320.4766666666667,323.6671428571429,316.76500000000004,303.13800000000003,310.8183333333333,313.3,318.61,319.3433333333333,315.59166666666664,310.58833333333337,305.54833333333335,285.22499999999997,230.72000000000003,243.245,237.26500000000001,231.92666666666665,226.81199999999998,221.5325,214.45250000000001,183.8425,302.0,304.885,288.865,,286.92,285.05,,,,,,192.01999999999998,180.2425,194.78799999999998,204.114,244.0533333333333,234.47166666666666,247.73833333333334,239.26857142857142,218.154,254.2357142857143,254.47666666666666,260.01142857142855,246.75333333333333,253.30285714285714,254.98,261.2857142857143,259.38142857142856,272.10857142857145,286.64714285714285,283.0442857142857,288.5442857142857,285.32142857142856,280.4414285714286,283.40999999999997,282.63,285.9485714285714,279.54571428571427,273.23285714285714,269.5042857142857,265.43833333333333,262.19,267.77714285714285,271.5542857142857,279.54285714285714,266.01714285714286,256.81857142857143,268.1714285714286,272.87857142857143,275.2342857142857,282.22,278.74142857142857,285.8442857142857,286.29571428571427,294.2114285714286,296.22285714285715,307.9814285714286,305.6033333333333,310.9683333333333,307.2471428571429,306.4271428571429,292.186,295.14,295.3257142857143,290.05428571428575,294.5257142857143,307.2685714285714,311.9585714285714,314.6271428571428,308.10857142857145,316.64428571428573,310.54571428571427,311.36857142857144,314.4685714285714,313.0585714285714,315.02000000000004,316.86428571428576,315.14,318.92428571428576,320.4414285714286,330.1457142857143,325.24142857142857,323.1657142857143,312.11857142857144,323.8228571428571,313.87833333333333,306.1333333333333,314.1228571428572,316.9485714285714,306.06333333333333,308.472,304.02000000000004,303.205,302.5183333333333,300.15,303.1433333333333,305.415,301.64,303.665,308.48333333333335,305.435,311.2633333333333,312.2583333333333,315.8983333333333,325.204,321.65,329.76599999999996,333.428,329.532,325.34,316.51666666666665,317.565,312.1433333333333,269.5516666666667,262.04,204.33,225.3066666666667,301.304,308.694,313.02799999999996,306.468,313.22799999999995,313.5366666666667,315.06857142857143,319.44571428571436,321.52333333333337,329.9857142857143,341.02571428571434,344.7942857142857,340.9428571428571,319.29285714285714,L8
2013-12-21 22:21:27+00:00,262.416,238.66800000000003,224.42500000000004,211.86333333333332,202.3183333333333,199.58833333333334,205.58333333333334,198.965,196.164,201.3425,206.1225,212.4025,217.5125,228.90750000000003,239.82,244.06599999999997,247.62,249.9283333333333,244.475,250.0,254.3183333333333,247.5666666666667,250.37833333333333,256.43,248.9033333333333,249.77999999999997,249.6,250.73666666666668,226.6375,,237.27,,217.52249999999998,251.78333333333333,272.49333333333334,286.7866666666667,289.45166666666665,303.03000000000003,291.4916666666667,297.9516666666667,299.7766666666667,298.20166666666665,308.45,311.48999999999995,319.365,311.152,302.188,311.132,313.26,320.2425,319.5525,317.11499999999995,310.97,304.114,281.908,231.26799999999997,238.26799999999997,233.958,230.904,231.595,214.2,207.68999999999997,195.03333333333333,302.0,246.12,281.93,,,,,,,,192.76,186.155,182.335,206.7475,210.58249999999998,241.98333333333335,239.092,254.21600000000004,240.1,226.628,253.33333333333337,258.218,263.7366666666666,249.355,256.84333333333336,257.56,258.805,256.0566666666667,272.1933333333333,282.00666666666666,282.14166666666665,280.7383333333333,281.555,280.07,281.79833333333335,277.73333333333335,282.13000000000005,280.14500000000004,272.5466666666667,269.1083333333333,264.842,263.3016666666667,268.85833333333335,267.28000000000003,270.28833333333336,261.8183333333333,260.78333333333336,268.1066666666666,272.8433333333333,275.51,276.99666666666667,278.45,282.33666666666664,287.08,290.0316666666667,294.37,305.34,302.316,304.938,300.59,299.72833333333335,294.25,294.42833333333334,295.20166666666665,290.43833333333333,294.00666666666666,308.75666666666666,314.1033333333333,314.96666666666664,309.53833333333336,312.34166666666664,310.18,310.05,314.75,314.335,311.1683333333333,316.94666666666666,312.62833333333333,317.18333333333334,320.4916666666666,328.675,323.8183333333333,323.03333333333336,313.64166666666665,323.185,310.59,311.128,315.86833333333334,316.485,302.31399999999996,303.514,300.352,298.91600000000005,302.056,297.544,303.09800000000007,304.17600000000004,301.014,301.47200000000004,305.942,301.7900000000001,308.546,310.06600000000003,317.994,321.50250000000005,322.585,326.8375,333.1375,327.825,324.88800000000003,317.364,319.51,309.726,267.082,267.62,213.954,228.89000000000004,298.0075,306.05,309.215,306.56,312.955,311.562,310.77333333333337,316.84,318.93,328.30333333333334,338.7,343.1983333333333,336.07666666666665,306.43666666666667,L8
2014-02-07 22:20:33+00:00,269.002,244.086,223.262,210.50799999999998,201.81,200.11999999999998,206.554,199.172,196.97750000000002,202.10500000000002,209.4675,212.635,218.2325,229.5225,240.004,245.68,250.302,252.51400000000004,246.32199999999997,252.31599999999997,257.052,250.25,252.55,255.21599999999998,250.98600000000002,252.052,251.138,253.02800000000002,228.28499999999997,,237.27,,213.08249999999998,248.808,273.232,289.102,291.274,306.182,293.252,298.782,302.192,299.666,309.802,312.746,316.15999999999997,311.57800000000003,303.26,314.44,316.9575,325.9533333333333,325.03333333333336,322.8066666666666,316.3233333333333,305.435,281.255,231.52,245.56,234.92000000000002,233.85999999999999,232.96666666666667,214.2,221.6275,198.1125,302.0,237.97333333333336,281.93,,,,,,,,192.76,186.155,182.794,209.82399999999998,214.19400000000002,242.67000000000002,241.18199999999996,254.16799999999998,241.24,232.946,253.35600000000005,263.04,264.48,252.07800000000003,260.36,257.274,256.804,254.86999999999998,274.55800000000005,284.254,284.258,282.396,283.3,282.208,283.562,279.87,285.12600000000003,282.496,273.314,270.034,266.4975,267.2,271.224,269.666,271.302,263.768,267.448,270.59000000000003,275.378,277.486,278.47,281.054,285.00200000000007,289.668,291.956,297.082,307.724,303.1675,306.37,300.684,299.844,300.655,295.578,297.34000000000003,294.146,295.916,312.29200000000003,318.368,317.798,313.13800000000003,314.31399999999996,312.55600000000004,313.422,310.28000000000003,309.716,312.154,319.36800000000005,314.282,319.72799999999995,321.27200000000005,329.91999999999996,325.752,323.472,316.23999999999995,325.802,317.39,315.875,318.14,318.88,303.944,305.13199999999995,301.84000000000003,300.928,302.516,297.78200000000004,304.352,305.13800000000003,301.746,303.124,307.85200000000003,302.57,309.22,311.052,319.226,321.52000000000004,322.686,326.62399999999997,332.252,327.32399999999996,326.40999999999997,319.832,323.024,312.31,268.74,270.37800000000004,215.57399999999998,233.28000000000006,299.082,307.23400000000004,309.36,306.756,313.13199999999995,313.73400000000004,312.206,317.976,320.78000000000003,330.526,335.59799999999996,338.20200000000006,331.06,308.02200000000005,L8
2014-05-14 22:19:08+00:00,285.8433333333333,256.31,232.89000000000001,217.57666666666668,205.92333333333332,202.42,212.41333333333333,201.89666666666665,199.52666666666664,204.62333333333333,212.25666666666666,213.99666666666667,221.99,232.39000000000001,236.01333333333332,250.42,252.95333333333335,254.0966666666667,251.68333333333337,254.56666666666663,254.3166666666667,252.80666666666664,252.4,251.76,253.51,256.1366666666667,260.47,264.4766666666667,282.88,,,,209.41499999999996,244.34,283.8966666666667,292.4866666666666,298.77333333333337,300.1333333333334,299.15999999999997,301.34666666666664,305.83000000000004,305.46999999999997,312.57,311.7933333333333,315.9066666666667,308.665,268.0833333333333,274.91,272.29333333333335,328.69,325.53999999999996,322.74,320.77,313.1933333333333,300.3,231.8166666666667,254.89000000000001,238.99,237.17333333333332,240.14,220.88,234.17999999999998,213.65500000000003,274.6,214.55333333333337,,,,,,,,182.05,191.475,191.495,181.64333333333335,216.20333333333335,215.49666666666667,243.17000000000002,242.28333333333333,251.72333333333333,250.54333333333332,238.92999999999998,241.55000000000004,263.2233333333333,263.76666666666665,249.20000000000002,248.4333333333333,256.0566666666667,256.13,254.99,275.50333333333333,280.28666666666663,291.3066666666667,280.27,282.52333333333337,282.6366666666667,281.12333333333333,281.57,293.25333333333333,277.0166666666667,274.98333333333335,271.33666666666664,267.52,262.29999999999995,265.74666666666667,266.81,266.2266666666667,263.99,262.28666666666663,266.69,272.07666666666665,274.32,277.86999999999995,276.3633333333333,283.25333333333333,287.1133333333333,290.27,295.29333333333335,301.55333333333334,305.15666666666664,307.82,305.2966666666667,301.05333333333334,298.56333333333333,296.64000000000004,298.1566666666667,295.2633333333334,298.4866666666666,308.7633333333333,312.5833333333333,313.24333333333334,306.3533333333333,320.16333333333336,315.97333333333336,313.78,311.34666666666664,306.25333333333333,315.2966666666666,320.06,312.83,324.3366666666667,323.26666666666665,332.02333333333337,332.9266666666667,331.4566666666667,324.0933333333333,321.2966666666666,331.2366666666667,322.4466666666667,316.8866666666667,313.79333333333335,303.80333333333334,305.4666666666667,307.8533333333333,306.88000000000005,305.62,303.15333333333336,307.1,308.7033333333333,307.6466666666667,308.4766666666667,305.64000000000004,301.2133333333333,306.75333333333333,308.31333333333333,319.3866666666667,318.53999999999996,322.83666666666664,323.57666666666665,326.0233333333333,320.97,321.48333333333335,316.1166666666667,324.2966666666667,313.29,272.25,272.05,211.9533333333333,215.64,295.7733333333333,307.89000000000004,308.5966666666667,308.42333333333335,311.24,316.99333333333334,315.8966666666667,318.3433333333333,322.2133333333333,332.51666666666665,334.50333333333333,341.42333333333335,329.9166666666667,323.65000000000003,L8
