dates,satname,nzd0395-0000,nzd0395-0001,nzd0395-0002,nzd0395-0003,nzd0395-0004,nzd0395-0005,nzd0395-0006,nzd0395-0007,nzd0395-0008,nzd0395-0009,nzd0395-0010,nzd0395-0011,nzd0395-0012,nzd0395-0013,nzd0395-0014,nzd0395-0015,nzd0395-0016,nzd0395-0017,nzd0395-0018,nzd0395-0019,nzd0395-0020,nzd0395-0021,nzd0395-0022,nzd0395-0023,nzd0395-0024,nzd0395-0025,nzd0395-0026,nzd0395-0027,nzd0395-0028,nzd0395-0029,nzd0395-0030,nzd0395-0031,nzd0395-0032,nzd0395-0033,nzd0395-0034,nzd0395-0035,nzd0395-0036,nzd0395-0037,nzd0395-0038,nzd0395-0039,nzd0395-0040,nzd0395-0041,nzd0395-0042,nzd0395-0043,nzd0395-0044,nzd0395-0045,nzd0395-0046,nzd0395-0047,nzd0395-0048,nzd0395-0049,nzd0395-0050,nzd0395-0051,nzd0395-0052,nzd0395-0053,nzd0395-0054,nzd0395-0055,nzd0395-0056,nzd0395-0057,nzd0395-0058,nzd0395-0059,nzd0395-0060,nzd0395-0061,nzd0395-0062,nzd0395-0063,nzd0395-0064,nzd0395-0065,nzd0395-0066,nzd0395-0067,nzd0395-0068,nzd0395-0069,nzd0395-0070,nzd0395-0071,nzd0395-0072,nzd0395-0073,nzd0395-0074,nzd0395-0075,nzd0395-0076,nzd0395-0077,nzd0395-0078,nzd0395-0079,nzd0395-0080,nzd0395-0081,nzd0395-0082,nzd0395-0083,nzd0395-0084,nzd0395-0085,nzd0395-0086,nzd0395-0087,nzd0395-0088,nzd0395-0089,nzd0395-0090,nzd0395-0091,nzd0395-0092,nzd0395-0093,nzd0395-0094,nzd0395-0095,nzd0395-0096,nzd0395-0097,nzd0395-0098,nzd0395-0099,nzd0395-0100,nzd0395-0101,nzd0395-0102,nzd0395-0103,nzd0395-0104,nzd0395-0105,nzd0395-0106,nzd0395-0107,nzd0395-0108,nzd0395-0109,nzd0395-0110,nzd0395-0111,nzd0395-0112,nzd0395-0113,nzd0395-0114,nzd0395-0115,nzd0395-0116,nzd0395-0117,nzd0395-0118,nzd0395-0119,nzd0395-0120,nzd0395-0121,nzd0395-0122,nzd0395-0123,nzd0395-0124,nzd0395-0125,nzd0395-0126,nzd0395-0127,nzd0395-0128,nzd0395-0129,nzd0395-0130,nzd0395-0131,nzd0395-0132,nzd0395-0133,nzd0395-0134,nzd0395-0135,nzd0395-0136,nzd0395-0137,nzd0395-0138,nzd0395-0139,nzd0395-0140,nzd0395-0141,nzd0395-0142,nzd0395-0143,nzd0395-0144,nzd0395-0145,nzd0395-0146,nzd0395-0147,nzd0395-0148,nzd0395-0149,nzd0395-0150,nzd0395-0151,nzd0395-0152,nzd0395-0153,nzd0395-0154,nzd0395-0155,nzd0395-0156,nzd0395-0157,nzd0395-0158,nzd0395-0159,nzd0395-0160,nzd0395-0161,nzd0395-0162,nzd0395-0163,nzd0395-0164,nzd0395-0165,nzd0395-0166,nzd0395-0167,nzd0395-0168,nzd0395-0169,nzd0395-0170,nzd0395-0171,nzd0395-0172,nzd0395-0173,nzd0395-0174,nzd0395-0175,nzd0395-0176,nzd0395-0177,nzd0395-0178,nzd0395-0179,nzd0395-0180,nzd0395-0181,nzd0395-0182,nzd0395-0183,nzd0395-0184,nzd0395-0185,nzd0395-0186,nzd0395-0187,nzd0395-0188,nzd0395-0189,nzd0395-0190,nzd0395-0191,nzd0395-0192,nzd0395-0193
2023-03-21 22:13:54.978000,L9,,,,256.81,287.86,304.59,308.83,313.33,312.88,313.06,317.94,327.23,321.91,316.94,306.86,313.98,315.66,323.01,302.50,304.14,302.42,246.73,248.66,250.14,256.87,258.72,255.70,257.24,236.44,,255.28,315.83,321.38,178.61,236.59,333.73,301.76,324.15,339.46,,,249.05,249.08,246.18,244.14,270.80,307.66,330.56,328.19,327.35,317.27,327.56,317.79,318.19,315.95,312.54,313.01,278.22,320.03,268.07,266.81,280.36,293.84,250.54,218.19,245.85,233.64,234.64,,,,174.00,181.53,184.08,175.95,180.41,184.71,195.23,208.21,214.60,219.91,221.10,221.05,226.00,234.75,233.85,229.28,229.92,229.95,230.68,241.60,289.20,286.90,296.39,294.82,282.93,285.59,287.43,295.95,284.05,285.65,316.28,301.08,304.98,285.64,287.02,294.21,292.20,266.69,255.55,264.62,305.37,281.92,291.87,302.16,315.06,283.13,287.22,295.23,325.18,303.11,307.91,313.66,304.48,296.13,294.70,291.89,300.92,322.72,323.70,313.87,316.50,314.65,322.28,325.40,322.44,331.84,330.36,332.83,315.94,313.73,316.71,321.01,326.65,328.22,323.80,317.26,316.70,322.39,315.88,314.47,311.68,304.03,299.12,298.98,294.15,295.12,293.22,291.81,313.28,300.21,317.69,315.58,319.39,319.12,314.45,321.24,317.76,314.42,324.40,322.59,332.53,333.69,320.93,316.83,314.11,302.90,304.37,197.42,261.55,314.31,305.15,310.79,303.31,315.84,308.96,320.76,321.12,324.68,325.36,338.63,338.09,352.22,348.36
2023-03-28 22:19:33.271000,L9,,,,,175.33,212.28,216.98,235.71,256.42,274.69,249.79,245.43,253.36,270.65,261.67,261.66,257.03,257.07,248.30,248.57,247.32,244.29,247.31,253.04,254.89,259.91,256.88,259.60,239.69,,,293.98,264.32,211.03,241.06,244.86,234.96,232.29,219.35,,246.41,255.25,248.07,245.34,242.64,272.95,303.50,313.70,314.99,314.71,312.43,308.90,304.25,299.96,292.41,279.69,273.22,272.19,271.51,271.85,270.53,263.11,262.57,254.35,229.02,250.83,245.31,238.81,,,,,,,,182.01,185.05,196.70,208.42,215.69,222.93,219.24,223.99,227.02,236.16,234.82,231.79,230.63,228.48,232.97,242.87,268.10,274.12,273.19,272.76,279.33,278.08,278.42,278.21,279.15,276.74,275.81,272.45,268.96,260.84,265.80,265.79,266.28,263.51,254.52,266.90,273.21,273.75,277.94,276.49,282.36,285.53,289.63,292.21,296.57,302.03,304.06,305.22,302.89,296.36,294.93,290.82,295.70,300.11,306.93,309.46,309.15,304.23,307.90,306.16,309.00,309.14,306.68,309.53,311.83,312.35,317.35,321.37,326.28,325.48,322.24,317.01,319.56,320.36,318.81,313.96,310.59,303.92,299.44,300.80,295.89,296.59,297.47,299.61,302.42,301.63,304.39,298.55,294.75,301.64,299.84,312.81,308.28,316.89,322.06,318.25,318.93,346.29,343.75,338.96,333.03,300.17,288.40,206.44,260.99,332.37,339.12,329.98,324.70,313.57,314.93,312.66,320.29,322.98,326.93,349.71,330.67,335.88,335.00
2023-03-28 22:19:57.226000,L9,,,,,174.65,212.01,215.41,235.73,255.37,274.49,249.68,245.09,253.26,270.36,260.80,261.62,256.83,256.66,248.12,248.44,247.04,244.00,247.23,252.70,254.63,348.54,356.40,355.74,357.98,,,293.62,292.38,211.01,240.60,244.67,234.75,231.93,219.00,,245.63,254.44,247.97,245.24,242.40,272.24,303.11,313.37,314.78,314.51,312.25,308.70,303.99,299.82,292.30,279.48,272.93,272.12,271.20,271.59,270.29,262.64,262.24,254.07,229.35,250.59,245.18,238.82,,,,,,,,181.65,184.78,195.89,208.00,215.50,222.71,218.73,223.76,226.76,235.84,234.60,231.51,230.52,228.34,232.63,242.25,267.59,273.84,273.05,272.54,279.00,277.72,278.11,277.46,278.81,276.42,275.58,272.21,268.86,260.58,265.56,265.56,266.02,263.22,254.33,266.36,272.96,273.52,277.76,276.32,282.09,285.15,289.36,291.88,296.34,301.81,303.91,305.18,302.86,295.50,294.71,290.43,295.40,299.82,306.76,309.07,308.93,304.12,307.63,305.95,308.89,309.01,306.39,309.32,311.26,312.09,317.07,321.22,326.09,325.18,321.96,316.91,319.37,320.17,318.62,313.73,310.28,303.66,299.21,300.53,295.59,296.46,297.27,299.41,302.14,301.47,304.13,298.32,294.47,301.52,299.48,312.64,307.61,316.59,321.88,318.08,318.68,346.12,343.72,307.89,332.03,299.85,288.20,202.47,260.49,332.30,338.18,329.83,324.71,313.32,314.93,312.57,320.14,322.76,326.90,349.69,330.55,335.49,335.06
2023-04-13 22:19:26.824000,L9,,,,,171.92,197.92,210.22,222.56,243.78,268.85,247.80,242.36,248.71,250.63,260.06,250.03,253.07,247.87,244.99,247.15,242.51,241.35,245.95,249.37,255.09,256.68,254.61,258.63,237.48,,,,,208.29,225.00,235.15,227.75,225.05,215.52,,226.24,243.26,249.28,241.09,240.26,267.18,299.44,309.47,312.46,313.46,310.41,306.86,301.64,298.13,290.12,266.87,263.12,264.80,261.80,261.19,263.04,255.77,254.85,244.34,212.42,241.88,234.90,230.32,,,,,,,,,178.69,185.98,199.54,210.39,211.67,212.37,212.05,218.24,228.23,226.72,223.17,220.90,222.42,217.94,230.94,261.27,263.94,264.95,265.68,269.51,268.77,270.05,271.62,270.32,268.16,266.47,262.27,260.06,250.67,255.88,255.37,258.32,255.44,244.59,260.69,266.24,267.87,272.73,271.67,275.71,281.29,285.68,289.20,289.78,298.04,300.41,298.83,296.18,283.37,287.49,283.75,286.70,294.19,302.29,304.93,305.40,300.20,304.33,303.63,301.34,304.78,301.84,307.58,308.41,309.92,311.73,317.94,321.60,320.30,320.41,314.35,317.77,318.53,314.45,310.43,306.20,299.65,297.69,299.37,295.60,293.75,295.12,294.93,297.83,299.56,300.01,297.77,290.37,296.87,297.23,304.74,306.53,311.69,316.23,312.49,312.49,314.46,307.99,307.52,306.84,297.76,288.73,197.15,259.55,295.76,301.10,304.33,299.43,308.16,307.45,306.74,314.68,313.16,320.82,326.27,328.26,335.54,330.79
2023-04-13 22:19:50.783000,L9,,,,,170.71,194.99,206.92,220.40,237.96,264.45,245.80,241.25,247.03,248.77,255.69,248.25,251.36,246.46,243.27,245.49,240.99,239.94,244.19,248.15,252.99,254.87,253.28,257.21,236.86,,,,,207.60,223.98,233.69,226.33,223.53,214.30,,223.44,240.89,248.79,239.97,238.86,265.64,298.00,308.02,311.40,312.30,309.29,305.97,300.58,297.24,289.42,262.85,240.53,256.88,253.12,257.22,259.64,249.71,250.79,242.49,210.03,239.36,229.91,227.59,,,,,,,,,177.26,184.94,198.32,209.36,210.93,211.56,211.04,216.80,227.05,225.61,222.00,219.78,221.50,216.51,229.18,259.74,262.70,263.96,264.78,268.32,267.79,269.03,270.44,269.08,267.12,265.46,261.27,259.27,249.55,254.64,254.41,257.36,254.66,243.12,259.46,264.99,266.84,271.81,270.95,274.97,280.20,284.51,288.21,288.93,296.74,299.71,297.84,295.74,282.10,286.01,282.14,285.44,292.97,301.27,303.51,304.51,299.41,303.14,302.51,300.52,303.67,301.02,306.58,307.03,308.62,310.85,317.09,320.49,319.48,319.55,313.18,316.72,316.74,313.32,309.14,305.51,298.37,296.69,297.91,294.54,292.35,292.98,293.39,296.68,298.47,298.48,296.04,287.73,294.38,294.95,302.02,304.83,309.83,314.31,311.41,311.39,311.93,306.50,306.18,305.26,295.43,232.32,,255.70,293.02,298.87,302.59,297.64,305.05,303.60,304.84,313.42,311.97,317.63,324.37,326.48,333.11,328.14
2023-05-16 22:13:04.149000,L8,,,,196.24,304.86,298.72,342.37,332.76,316.27,318.84,320.46,315.77,315.03,313.04,302.90,305.46,293.54,306.18,300.86,272.07,286.34,279.06,266.25,302.78,301.27,282.94,318.54,317.77,314.97,310.11,252.77,347.21,355.38,323.44,323.85,330.63,345.42,337.38,335.27,245.02,297.84,315.33,324.12,312.56,314.57,310.55,328.11,334.44,337.65,332.00,332.74,339.44,329.59,325.43,334.53,332.58,279.63,317.56,317.46,322.53,319.31,314.39,304.06,298.27,301.30,296.61,296.09,245.60,,,,,273.19,271.33,268.08,268.77,275.30,203.62,212.23,284.28,288.80,292.25,282.80,276.33,279.24,280.07,294.10,279.53,359.19,442.84,372.96,365.42,360.37,310.27,309.70,312.32,300.65,328.47,326.24,330.04,297.65,285.23,289.74,297.22,291.15,282.68,290.41,298.83,293.47,253.93,263.15,270.11,302.68,301.41,277.37,310.69,312.84,321.28,326.90,323.14,329.52,342.32,299.51,301.29,280.61,294.59,295.26,339.17,306.30,324.20,321.23,326.27,324.07,322.59,321.70,348.18,324.54,316.49,328.67,330.68,333.60,344.17,331.98,355.72,343.55,317.46,310.08,314.45,316.95,319.35,310.68,306.01,295.78,297.54,299.00,294.88,295.71,329.44,313.25,315.87,309.43,322.37,317.70,287.95,322.13,329.18,328.79,327.81,330.50,326.09,330.27,322.51,319.23,327.13,315.05,324.71,321.75,317.80,,221.32,290.69,314.05,313.71,307.09,322.82,321.56,320.32,319.72,305.77,315.11,332.13,326.59,310.21,313.51
2023-05-23 22:18:53.736000,L8,,,,,178.56,217.75,220.90,228.75,261.93,269.86,266.55,258.28,260.18,287.22,273.94,262.50,261.27,257.97,251.60,253.38,249.73,247.40,250.75,255.85,257.44,260.06,256.94,260.43,246.13,,,,,214.60,239.51,251.48,235.94,234.39,220.31,175.72,,247.96,259.16,254.10,248.15,267.03,302.12,312.05,315.69,317.33,314.11,311.07,306.98,307.87,296.88,279.29,269.91,274.76,271.61,271.10,269.53,262.80,261.92,255.57,229.14,248.12,244.33,240.80,,,,182.89,185.86,193.21,181.97,183.45,183.65,193.08,207.22,215.26,219.61,222.50,222.44,226.16,234.98,235.46,230.28,232.56,230.92,229.07,240.91,275.20,305.47,276.46,279.98,284.92,279.25,280.72,282.77,283.27,277.21,277.53,272.21,268.68,261.65,264.57,265.85,266.31,264.52,254.06,265.56,273.26,273.90,277.20,276.63,279.82,283.49,287.28,290.50,294.87,300.72,304.79,304.64,303.52,286.71,299.46,291.40,292.92,298.79,305.99,310.36,312.30,305.73,310.45,309.01,307.93,305.91,305.26,313.11,312.14,311.16,312.46,319.40,324.55,324.62,322.92,321.84,317.97,318.37,315.42,311.09,306.92,300.79,298.24,298.67,293.12,294.90,296.75,299.10,297.53,298.94,299.39,296.49,290.49,302.94,304.37,334.52,338.11,342.83,338.21,332.77,350.88,321.42,315.44,310.88,315.63,332.28,318.84,,221.16,299.94,326.45,307.63,322.98,334.80,301.78,314.44,315.96,330.72,330.39,334.78,329.88,341.33,335.63
2023-05-23 22:19:17.699000,L8,,,,,179.63,222.89,223.17,230.48,262.54,271.02,267.65,259.59,261.56,288.82,275.83,266.74,263.23,260.27,252.41,254.48,250.73,248.18,251.89,256.82,258.01,260.72,257.36,260.92,247.65,,234.24,246.71,299.07,214.92,239.91,255.18,236.60,235.61,221.47,183.27,,247.54,259.77,254.92,248.83,266.85,302.53,312.41,316.50,318.40,314.64,311.68,307.99,308.91,298.06,280.45,271.20,276.63,272.29,272.16,271.51,264.47,262.70,256.54,237.17,248.78,245.93,241.83,,,,183.28,186.44,193.24,182.55,183.51,183.85,193.36,207.55,215.44,220.41,223.47,223.01,226.54,235.21,236.25,230.56,232.91,231.82,229.47,240.78,275.29,306.46,277.47,280.99,285.80,279.61,281.09,283.02,283.98,277.92,278.12,272.62,269.25,262.29,264.89,266.33,266.75,264.79,255.16,265.76,273.95,274.36,277.56,277.05,280.03,283.63,287.42,290.67,295.27,301.12,305.22,304.93,304.62,286.23,301.17,291.62,293.77,299.40,306.23,310.61,312.72,306.68,311.06,309.99,307.93,305.72,305.66,313.85,313.33,311.51,312.94,319.63,324.81,324.65,323.20,321.46,318.17,319.00,315.89,311.24,307.03,301.44,298.56,299.08,293.36,295.22,297.12,299.37,297.81,299.34,299.97,296.44,291.29,303.63,304.99,334.90,338.66,342.71,338.13,333.79,351.61,321.84,316.38,311.49,316.43,331.04,229.19,,220.66,299.68,325.82,309.45,323.57,334.98,301.85,315.14,316.67,332.82,331.20,338.07,330.41,342.70,348.43
2023-06-08 22:19:00.153000,L8,,,,,228.59,223.15,223.12,240.00,254.94,271.18,264.37,256.65,258.41,264.12,264.78,260.73,258.88,256.08,249.08,250.79,247.03,246.39,247.16,253.53,255.87,258.43,258.97,258.79,252.45,,,260.88,296.47,298.77,247.21,249.91,239.58,234.63,232.19,228.17,,249.68,254.15,252.12,244.22,270.23,302.13,313.01,316.02,317.35,316.23,310.77,306.76,302.79,297.21,281.12,274.89,276.58,273.39,276.22,274.13,268.50,263.02,258.72,245.96,252.24,249.41,243.10,,,,182.74,185.37,186.05,184.35,179.63,183.57,195.50,210.78,216.71,226.01,223.03,226.82,228.64,238.92,236.49,233.86,232.62,230.39,235.69,241.74,271.79,277.62,275.37,279.75,280.33,280.88,282.78,284.99,284.21,278.82,280.25,273.57,270.20,263.04,265.33,266.97,268.44,264.87,257.30,269.46,275.17,275.75,278.36,277.93,281.42,285.85,288.64,293.53,298.43,301.14,306.03,304.12,303.46,283.04,296.31,292.57,296.16,302.18,307.20,310.21,309.71,306.05,310.53,305.65,311.03,307.68,303.75,311.12,311.92,313.74,318.58,323.50,326.06,323.50,323.00,321.18,319.81,322.83,322.67,313.67,308.55,302.24,299.37,301.62,295.99,297.86,300.32,301.57,300.72,301.85,301.10,298.69,291.40,301.00,299.78,310.92,310.20,317.67,321.85,318.51,315.90,318.63,309.80,311.18,314.02,308.82,305.77,,228.42,294.04,307.21,305.37,299.91,313.37,309.56,315.69,330.02,333.96,327.59,327.40,329.97,349.32,340.78
2023-06-08 22:19:24.116000,L8,,,,,228.70,222.57,224.34,239.91,255.01,272.28,265.09,257.26,259.12,264.38,264.90,262.38,259.56,256.81,249.75,251.56,247.86,246.89,247.91,254.06,256.23,258.77,259.83,259.43,254.17,,,260.95,296.71,299.70,246.35,250.05,240.95,234.98,232.61,228.89,,249.96,254.84,252.94,244.57,270.18,302.58,313.48,316.90,317.87,316.77,311.48,307.45,303.65,298.01,281.68,275.41,277.48,273.69,276.68,275.13,269.34,263.52,259.44,246.33,252.97,250.09,244.09,,,,183.17,186.77,185.87,185.43,179.86,183.53,196.16,211.02,216.93,226.57,223.98,227.30,229.40,239.36,236.86,234.19,233.33,230.89,236.07,242.17,271.66,278.00,275.84,280.48,280.64,281.26,283.24,285.36,284.43,279.30,280.81,273.80,271.00,264.05,265.61,267.28,269.27,265.38,258.51,270.14,275.62,276.26,278.79,278.81,282.07,286.35,288.87,294.06,299.07,301.53,306.81,252.04,193.16,283.08,297.56,292.88,296.38,302.53,307.79,310.56,309.93,307.33,310.94,306.04,311.35,307.68,304.29,311.42,312.45,313.98,318.97,323.90,326.50,324.45,323.29,322.01,319.95,323.21,323.34,314.01,309.37,303.04,299.89,301.93,296.59,298.40,300.60,302.19,301.04,302.35,302.22,298.82,291.84,301.37,300.13,311.37,310.73,317.92,322.05,319.73,316.48,318.69,310.99,311.05,314.37,308.92,306.94,,226.13,293.72,307.34,305.35,300.32,313.55,309.82,315.59,332.46,334.26,327.28,327.65,329.88,349.64,340.97
2023-06-09 22:13:12.691000,L9,,,,,181.05,248.60,227.97,248.08,257.80,272.70,265.51,259.81,262.16,266.79,264.65,261.49,258.68,256.98,249.02,249.92,249.72,246.65,248.85,252.96,256.24,258.95,259.74,260.95,249.59,,,260.99,298.03,300.97,251.74,250.07,257.47,242.09,236.38,171.91,222.15,254.35,255.43,253.66,246.08,268.00,303.03,313.30,317.64,318.90,316.61,313.15,308.15,305.32,297.58,282.69,277.82,277.73,276.27,278.12,277.19,272.65,265.44,261.17,249.21,255.34,254.10,247.31,,,,182.57,186.18,186.40,184.78,181.16,185.19,200.17,210.85,222.26,226.90,225.53,228.08,230.13,239.53,238.24,233.24,237.53,232.99,232.68,243.18,270.04,279.57,278.20,277.34,280.84,280.72,281.95,283.95,283.17,284.94,279.98,272.41,271.94,263.37,267.50,268.72,269.74,269.22,259.64,272.97,277.02,277.14,279.96,281.09,282.57,287.46,289.86,295.05,299.10,302.03,307.86,308.65,307.60,283.88,302.09,293.28,298.03,304.56,309.82,311.99,310.47,307.65,308.97,308.19,309.47,306.99,307.61,314.00,316.42,315.03,321.77,321.65,327.55,327.11,324.42,321.95,322.14,323.36,323.88,315.59,311.46,304.37,301.61,302.82,297.54,298.61,300.08,301.84,302.41,303.54,300.33,298.95,294.61,300.43,301.81,306.86,309.23,316.56,320.22,319.35,317.26,317.11,310.41,311.20,313.34,303.87,302.12,,224.08,296.10,307.29,306.43,299.19,316.36,310.42,313.83,332.35,315.53,330.12,329.23,328.74,342.54,330.72
2023-06-16 22:18:54.783000,L9,,,,,332.15,340.40,321.39,320.87,316.23,306.78,306.39,306.16,305.18,313.19,283.55,312.41,251.80,246.33,244.51,244.56,245.57,238.75,243.42,248.86,251.14,252.37,253.22,254.98,242.31,,,,344.57,217.88,226.97,238.56,229.30,226.23,216.92,,218.03,241.32,254.07,246.41,237.72,261.63,294.81,306.76,312.68,314.61,343.65,335.94,306.78,301.47,311.39,278.25,277.19,270.01,267.28,268.46,262.90,254.84,255.98,256.55,216.70,246.13,242.09,236.91,,,,,,,,173.89,179.78,185.71,201.65,212.55,217.55,217.61,219.67,222.78,231.89,231.65,227.80,228.56,226.48,227.60,237.15,290.40,284.74,274.56,289.37,287.16,298.56,295.21,292.06,296.38,292.33,315.03,269.48,266.38,258.38,262.09,263.37,263.68,262.73,249.77,263.82,276.09,273.15,275.74,276.70,281.84,281.63,286.48,289.38,294.69,302.31,310.90,307.46,300.56,281.66,297.59,287.27,287.46,295.52,303.72,309.22,324.75,321.85,308.86,306.85,319.23,305.92,328.34,315.60,306.87,311.66,311.89,320.87,326.30,321.85,322.22,318.36,316.37,317.46,324.68,315.58,306.01,297.78,296.33,297.30,293.06,295.16,296.96,296.41,299.15,298.57,305.04,294.88,292.58,309.10,295.22,302.84,303.01,310.09,316.28,317.00,313.11,311.32,305.84,305.99,313.17,306.75,231.68,,218.06,288.93,304.71,311.56,312.39,321.86,321.96,311.78,317.24,335.16,333.40,332.26,326.83,336.37,344.91
2023-06-16 22:19:18.751000,L9,,,,,331.91,341.50,320.71,321.60,229.98,263.25,256.94,250.17,251.91,254.84,256.08,247.87,251.98,247.40,244.58,244.50,246.10,238.89,243.87,249.34,251.68,252.96,253.71,255.66,244.69,,,,,216.19,225.35,238.43,230.96,226.73,217.63,175.58,,239.90,254.62,247.06,238.14,260.51,295.38,307.31,312.98,315.20,344.89,338.31,306.69,302.08,302.59,274.41,271.06,264.63,243.15,265.53,261.84,244.33,255.26,254.36,218.57,245.12,241.37,238.27,,,,,,,,173.91,179.58,186.06,201.77,212.31,218.70,218.35,220.02,223.03,232.40,232.79,228.42,229.16,226.32,227.88,237.55,290.24,284.51,274.03,289.88,287.45,298.83,292.14,288.82,290.95,307.14,315.34,269.79,266.66,259.48,262.81,264.31,264.45,263.59,252.02,264.10,276.21,274.03,275.72,277.32,281.04,282.73,286.71,289.78,296.15,301.79,230.30,253.86,242.12,281.43,298.78,287.87,287.13,295.23,303.70,308.67,323.75,321.91,308.54,306.93,241.40,204.29,235.60,312.76,307.36,312.04,312.39,320.57,325.29,322.86,322.66,318.29,316.29,317.82,321.75,313.41,306.22,299.59,297.22,297.65,293.15,295.76,296.44,297.64,298.52,298.67,304.13,294.17,290.47,307.06,295.15,304.45,303.18,308.89,315.50,317.67,312.36,311.21,305.73,305.21,314.97,305.00,286.86,,216.28,286.62,302.44,308.36,311.46,321.52,322.13,310.44,314.82,333.82,332.14,332.38,326.07,,
2023-07-02 22:19:29.540000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.17,284.61,284.09,280.55,273.65,,,,,,,,,,,,,,,,,,,,,,,,,,192.80,203.08,207.57,206.27,208.58,216.25,226.25,225.78,219.97,202.93,,196.10,231.83,245.36,271.01,281.64,274.74,267.44,281.38,280.84,,,,,,,,,,243.02,258.07,248.83,266.97,280.62,270.42,278.54,273.89,276.88,289.26,286.40,309.84,294.90,290.38,300.20,,,274.34,277.60,274.87,270.27,279.91,288.70,286.74,285.63,282.59,278.76,272.49,294.89,,,274.57,248.52,199.85,,,,,,,288.52,289.29,286.27,267.72,269.92,248.80,280.28,284.70,284.27,284.64,283.34,287.73,280.59,303.06,285.57,298.72,266.16,279.14,282.28,291.40,298.18,311.85,322.23,305.56,304.19,307.64,301.55,305.63,308.27,216.74,,,200.91,269.85,283.56,279.26,287.66,294.44,294.89,293.07,303.90,308.82,311.51,316.10,,,
2023-07-26 22:19:23.126000,L8,,,,,177.10,209.24,221.02,223.49,248.31,270.91,262.58,259.81,262.27,284.35,263.05,256.85,258.45,254.23,249.94,250.90,249.79,246.16,249.17,251.56,255.58,256.90,256.98,259.66,246.85,,,,,178.55,233.65,247.32,235.88,233.03,220.20,,,252.53,246.96,250.17,242.14,264.24,298.95,309.77,312.72,312.87,309.67,303.06,295.80,290.44,279.45,222.03,232.11,231.84,234.70,237.13,248.33,238.49,253.31,249.02,220.10,241.31,241.51,233.53,,,,,,182.42,180.23,180.59,185.29,194.41,213.21,216.20,226.63,226.05,226.35,229.94,238.75,237.87,233.13,236.13,231.83,234.67,244.34,270.70,276.40,274.90,283.46,283.44,279.88,284.08,285.53,282.44,281.72,297.40,282.74,272.41,265.12,273.17,267.89,271.43,267.41,258.65,315.60,284.80,295.68,315.42,315.41,317.32,279.61,294.47,310.52,294.29,306.21,307.01,308.55,303.43,282.48,297.12,295.13,301.90,310.32,312.97,336.54,365.86,464.83,369.68,215.60,183.74,305.30,302.45,317.30,331.70,350.74,320.49,319.39,326.14,325.26,322.98,318.00,320.83,316.71,314.77,305.05,302.97,294.22,292.11,292.30,288.18,287.35,289.95,288.18,289.12,291.42,288.07,287.26,274.67,285.57,289.02,298.24,303.60,309.55,317.82,314.70,312.93,313.10,309.52,307.15,308.95,292.25,279.52,,210.57,278.40,295.35,292.58,288.05,296.99,295.04,300.95,304.65,308.65,311.59,329.04,353.72,362.70,374.01
2023-07-26 22:19:47.089000,L8,,,,,178.56,210.54,223.20,224.19,362.20,369.59,356.33,261.82,265.44,287.39,267.50,259.87,260.11,255.25,251.05,252.00,251.02,247.12,250.02,252.16,256.30,257.76,257.87,260.59,248.40,,,258.76,293.29,178.93,236.41,249.24,236.77,234.71,221.86,367.40,374.35,253.33,248.13,251.19,243.23,264.84,299.86,310.60,313.78,313.89,310.66,304.10,297.16,291.72,282.57,225.87,233.88,233.35,236.93,240.84,251.33,240.88,256.18,251.68,231.54,243.52,243.57,236.06,,,,,,183.13,181.68,181.25,185.91,195.54,213.81,216.65,227.89,227.37,227.12,230.66,239.19,238.64,233.54,237.03,233.20,235.38,244.89,271.20,277.01,275.19,285.29,284.20,280.44,284.58,286.22,282.90,282.35,299.66,284.30,273.31,265.92,274.50,268.80,272.21,268.26,259.61,316.25,285.95,305.70,318.17,316.29,318.97,281.18,296.06,312.82,295.41,307.12,308.07,310.03,304.53,283.16,298.13,296.12,303.10,313.11,315.85,338.46,368.31,466.65,474.85,217.98,184.72,305.84,302.86,318.63,339.85,355.65,322.02,320.29,326.74,326.38,323.54,318.70,321.73,317.67,315.51,305.56,303.56,295.04,292.85,293.01,288.88,288.15,290.67,288.87,289.89,292.13,288.85,287.93,275.66,286.63,289.92,298.97,304.35,310.02,318.64,315.39,313.35,313.60,310.33,307.45,309.67,293.84,282.26,,211.20,278.62,295.99,293.44,289.38,298.09,295.99,301.89,305.31,309.60,312.69,330.37,354.00,363.62,
