dates,satname,nzd0544-0000,nzd0544-0001,nzd0544-0002,nzd0544-0003,nzd0544-0004,nzd0544-0005,nzd0544-0006,nzd0544-0007,nzd0544-0008,nzd0544-0009,nzd0544-0010,nzd0544-0011,nzd0544-0012,nzd0544-0013,nzd0544-0014,nzd0544-0015,nzd0544-0016,nzd0544-0017,nzd0544-0018,nzd0544-0019,nzd0544-0020,nzd0544-0021,nzd0544-0022,nzd0544-0023,nzd0544-0024,nzd0544-0025,nzd0544-0026,nzd0544-0027,nzd0544-0028,nzd0544-0029,nzd0544-0030,nzd0544-0031,nzd0544-0032,nzd0544-0033,nzd0544-0034,nzd0544-0035,nzd0544-0036,nzd0544-0037,nzd0544-0038,nzd0544-0039,nzd0544-0040,nzd0544-0041,nzd0544-0042,nzd0544-0043,nzd0544-0044,nzd0544-0045,nzd0544-0046,nzd0544-0047,nzd0544-0048,nzd0544-0049,nzd0544-0050
2020-03-04 22:14:32.767000,L8,291.00,297.93,300.19,269.65,246.86,251.48,272.70,291.80,297.82,269.60,277.57,235.10,265.97,266.86,276.09,284.87,282.22,280.00,285.52,284.32,289.82,256.92,275.51,283.52,261.10,258.17,278.27,277.15,293.07,244.97,275.34,279.74,296.53,287.48,261.41,268.70,289.52,239.15,295.80,286.61,253.73,176.12,254.92,280.94,273.94,268.84,251.30,240.88,237.10,257.51,240.13
2020-05-14 22:20:12.530000,L8,389.31,335.48,335.12,307.69,285.97,307.78,326.91,333.55,335.41,333.22,338.80,333.61,330.34,326.91,332.50,325.17,327.23,326.54,324.80,324.59,321.93,317.99,319.23,312.57,303.41,299.61,319.00,325.15,341.62,332.79,329.88,333.03,333.36,330.78,319.55,334.48,332.14,333.47,333.62,328.81,327.65,329.37,341.31,347.37,339.98,320.76,307.90,289.48,294.77,295.73,278.35
2020-07-10 22:14:27.456000,L8,,,198.03,212.81,236.00,250.30,262.36,298.30,305.16,242.93,230.84,218.52,247.48,243.74,271.11,287.89,271.96,289.40,295.38,299.34,292.30,259.68,281.47,287.20,,,,,,,252.66,254.29,267.83,261.31,222.20,,,,,,148.84,163.79,257.79,209.01,181.13,160.83,204.09,238.42,233.53,243.69,183.35
2020-07-26 22:14:32.385000,L8,,,196.86,217.69,236.77,244.53,269.32,294.85,309.67,267.23,281.59,267.61,261.02,255.20,269.73,293.53,280.41,295.68,298.20,300.85,294.69,266.18,293.77,292.20,217.70,152.24,269.96,173.01,,246.37,264.66,265.83,285.65,286.94,262.68,225.02,247.31,238.55,257.01,290.84,284.93,176.25,273.62,215.96,273.62,202.92,256.93,241.18,263.42,247.33,227.15
2020-08-27 22:14:44.105000,L8,,,147.22,214.21,225.37,245.36,271.72,262.17,240.11,257.51,230.91,213.93,239.23,211.21,267.05,274.07,268.34,283.31,289.36,292.67,293.03,267.96,163.68,191.43,215.18,172.23,279.68,245.97,223.91,248.23,275.49,277.88,306.26,288.69,264.90,292.35,292.36,241.02,217.22,,143.47,160.67,241.96,177.53,191.51,204.87,201.29,237.96,231.80,241.96,233.79
2020-08-27 22:15:08.068000,L8,,,197.17,213.00,223.93,243.49,271.37,262.15,240.21,257.19,230.87,214.43,238.27,210.47,266.26,270.28,266.90,282.04,288.61,290.54,292.23,266.96,164.34,190.73,214.90,170.83,279.20,245.73,223.60,248.30,274.99,276.84,305.88,287.59,264.36,291.73,289.69,240.30,216.98,,143.19,159.62,236.59,176.40,190.18,203.88,200.77,237.73,230.75,241.03,233.20
2020-09-19 22:21:03.690000,L8,327.34,314.18,316.65,278.16,268.96,266.46,297.49,306.47,306.80,317.14,314.91,309.33,307.52,304.86,300.23,293.19,289.32,286.74,290.01,286.74,291.64,271.13,277.86,205.50,,,,163.19,313.48,311.07,310.18,307.69,278.11,251.85,235.54,232.74,,,,,,,,,,,,,,,
2020-10-14 22:14:56.808000,L8,271.91,301.32,307.45,269.04,256.50,255.90,282.01,296.67,291.65,308.54,301.60,292.50,299.26,298.40,296.46,295.27,289.52,288.53,292.30,286.22,286.92,270.99,288.83,287.84,275.31,271.36,283.24,287.17,313.92,290.10,296.36,295.30,301.77,299.83,274.24,302.75,301.85,297.17,296.68,298.06,299.72,299.25,306.35,,,174.27,271.13,253.26,263.86,267.51,249.90
2020-10-14 22:15:20.775000,L8,334.99,300.23,307.95,274.31,261.19,263.92,288.50,305.08,307.96,312.27,306.24,301.35,303.05,301.51,301.90,297.58,291.56,292.52,293.85,289.79,290.79,284.70,291.10,289.48,276.68,275.34,285.08,292.48,315.86,304.31,304.78,299.87,306.22,301.09,278.17,304.29,303.47,300.31,300.15,302.11,301.66,302.42,313.86,,311.09,292.87,276.72,259.49,267.83,269.41,251.48
2021-02-19 22:14:39.648000,L8,,292.25,303.85,274.43,259.70,268.30,288.81,297.55,305.97,213.89,,,211.96,233.88,292.49,292.78,290.53,292.46,292.87,292.36,293.61,287.60,290.07,288.19,275.03,271.01,283.35,292.73,314.25,305.09,290.70,297.40,306.31,300.37,282.28,304.13,303.24,302.45,301.28,301.56,257.47,294.80,313.86,315.92,312.36,293.25,280.02,261.22,265.68,262.38,247.00
2021-02-19 22:15:03.615000,L8,333.39,291.40,302.76,273.19,257.83,266.15,287.25,296.18,305.06,211.80,,,209.03,230.44,290.71,290.67,288.19,290.20,291.88,289.46,292.58,285.33,288.95,287.16,272.83,268.28,281.87,291.72,313.14,300.89,288.34,295.88,304.37,296.97,278.80,303.02,302.35,301.25,299.79,299.18,255.29,292.80,312.54,314.91,311.21,292.50,279.18,258.20,262.86,260.41,246.20
2021-03-30 22:20:34.287000,L8,381.46,325.39,322.42,299.36,281.44,291.94,313.21,324.53,330.37,331.28,325.83,322.99,322.23,321.74,320.22,313.54,313.08,316.08,317.80,320.51,318.10,314.80,315.88,313.89,300.24,294.66,303.73,318.68,331.57,324.08,321.55,321.08,323.55,315.38,308.73,320.35,319.69,321.78,321.51,318.19,321.28,325.48,327.49,423.37,444.25,202.47,203.55,173.56,174.65,145.33,
2021-08-30 22:14:49.951000,L8,,,201.75,228.45,243.16,251.16,275.03,298.94,268.96,305.99,244.41,273.25,269.32,268.69,279.71,300.16,295.66,294.86,294.71,288.56,296.83,265.50,293.29,292.91,251.59,257.07,275.28,205.64,293.22,264.73,267.49,265.62,282.25,288.74,266.78,233.24,276.45,245.61,292.61,295.27,267.57,169.85,267.85,217.82,264.09,234.30,251.80,243.86,244.35,252.28,240.13
2021-09-22 22:21:05.391000,L8,375.54,334.34,324.55,311.52,299.35,311.89,330.46,340.37,346.30,345.31,337.35,329.95,344.37,338.98,331.12,325.05,317.79,319.78,319.69,322.39,318.00,319.64,315.22,310.49,301.62,298.96,311.75,320.09,341.09,334.92,327.17,325.25,325.24,322.40,318.11,326.91,324.39,324.93,320.59,322.10,323.02,323.63,330.52,338.50,332.34,310.55,295.10,284.67,286.58,284.34,271.05
2021-11-02 22:15:01.893000,L8,395.35,320.50,325.81,306.76,301.43,314.41,336.39,345.55,349.38,346.67,341.07,335.37,338.75,334.36,331.79,320.17,316.83,317.04,319.33,321.85,319.84,320.96,318.44,310.49,303.03,297.95,309.94,322.14,342.57,335.86,328.62,321.62,311.07,288.58,,,,,,,,,,,,,,,,,
2021-11-02 22:15:25.865000,L8,396.95,321.95,327.29,307.91,302.98,316.64,337.48,347.04,350.91,349.22,343.35,338.10,340.53,336.13,333.71,321.95,318.79,318.74,321.86,323.16,323.13,322.53,320.50,312.18,304.60,299.48,312.61,323.97,345.23,337.02,330.27,323.83,312.57,289.87,,,,,,,,,,,,,,,,,
2021-11-18 22:14:56.496000,L8,397.84,315.59,322.64,302.68,300.25,311.49,330.21,342.88,347.72,350.77,338.62,328.50,331.62,330.44,327.02,313.14,307.49,310.38,313.36,313.65,316.05,314.87,313.07,307.65,296.89,292.69,303.47,318.22,339.87,333.29,325.80,320.29,320.27,313.42,309.09,322.59,322.19,324.64,319.87,315.23,317.60,321.83,328.17,336.99,332.00,308.29,294.37,283.84,283.19,279.48,264.38
2021-11-18 22:15:20.463000,L8,401.92,318.38,324.80,314.00,304.38,329.31,335.24,346.90,352.73,354.08,348.88,333.62,339.62,339.25,332.94,324.60,309.54,316.83,316.50,319.54,318.66,325.34,315.40,310.03,300.87,297.31,306.06,321.28,343.40,337.14,329.61,322.44,323.37,315.51,314.10,327.56,325.88,327.57,322.39,317.29,321.99,324.26,331.28,339.45,335.28,310.76,296.64,286.29,285.45,281.77,268.70
2021-12-12 22:14:55.412000,L9,401.81,320.33,330.07,319.56,305.43,327.53,339.65,350.33,356.08,357.30,350.51,346.47,351.17,347.45,338.73,327.83,333.32,328.05,329.34,326.10,336.72,336.84,322.79,319.51,304.96,300.55,314.50,327.28,350.21,339.36,331.57,329.51,330.18,326.29,322.90,349.19,350.07,329.36,325.42,328.80,328.93,326.32,342.82,343.45,363.15,314.38,299.88,288.72,288.17,282.31,270.27
2021-12-19 22:21:04.274000,L9,391.47,314.67,321.52,301.25,292.07,309.02,330.32,342.78,349.72,352.06,348.48,330.38,338.99,325.68,329.18,312.58,307.43,311.90,314.61,313.07,315.65,317.58,311.23,307.57,300.15,291.53,303.12,319.53,341.36,333.26,324.75,321.08,320.33,314.99,308.87,324.88,321.48,324.95,319.56,314.92,316.25,321.64,328.64,337.87,331.48,307.45,295.05,283.41,283.96,279.16,266.06
2022-01-13 22:14:50.477000,L9,391.37,315.78,322.60,303.32,290.19,307.29,326.77,338.18,343.28,342.33,337.18,331.46,339.73,341.16,332.10,316.17,309.31,313.21,315.90,317.03,318.18,320.13,313.70,310.41,301.16,295.01,305.66,323.59,344.50,336.52,328.83,324.15,325.77,318.52,313.31,326.11,326.20,325.56,323.77,320.34,322.40,324.74,333.49,340.76,335.36,310.46,298.35,287.66,287.44,281.67,268.70
2022-01-28 22:20:55.692000,L8,386.84,313.22,320.01,296.70,284.96,300.13,319.31,333.74,333.42,335.59,330.08,324.67,328.35,324.29,323.04,311.33,306.85,307.08,310.76,312.28,313.91,313.28,310.27,306.43,294.88,288.93,302.22,317.58,336.87,329.99,323.33,320.16,320.62,313.85,308.93,322.05,320.08,320.40,318.74,315.26,317.46,321.95,328.63,337.32,330.32,306.37,294.25,283.88,283.63,279.45,264.66
2022-02-06 22:14:44.088000,L8,385.80,314.34,322.60,299.13,288.23,304.20,324.59,335.53,337.73,335.48,332.24,327.59,333.97,325.83,324.31,312.61,307.92,311.10,314.45,315.07,317.07,314.63,313.71,309.80,299.54,291.17,305.24,319.54,337.95,331.08,325.46,323.03,324.24,315.18,311.95,324.21,324.24,324.40,322.35,320.18,322.13,325.20,333.07,339.45,332.22,309.73,298.14,287.76,286.93,281.37,267.56
2022-02-06 22:15:08.047000,L8,383.62,308.96,320.38,296.34,282.97,303.26,322.75,331.62,333.90,333.81,330.91,324.47,330.59,324.63,320.13,310.45,305.85,306.28,310.36,312.38,314.73,310.95,310.92,307.29,295.11,288.82,303.48,317.70,334.13,328.39,320.85,320.17,320.50,312.14,307.55,320.18,320.51,321.80,319.56,315.89,317.37,322.14,328.43,336.71,327.97,307.46,295.82,285.20,284.09,278.19,262.89
2022-02-13 22:20:52.491000,L8,377.34,319.88,321.81,302.76,287.99,306.24,324.38,335.90,339.00,338.67,340.36,326.54,328.33,325.01,321.18,312.01,306.51,309.46,311.04,312.88,314.72,311.12,312.93,309.49,298.33,289.77,304.85,319.15,336.86,329.18,323.55,321.12,321.04,314.30,310.44,325.55,323.01,322.41,321.61,317.05,321.81,325.37,333.58,338.75,332.13,308.61,294.50,287.14,285.45,281.05,264.52
2022-02-22 22:14:38.338000,L8,374.17,324.29,322.51,299.24,280.72,299.31,316.39,325.96,341.36,334.54,330.24,324.91,317.02,316.09,317.53,319.85,306.12,309.15,314.13,273.70,,,,,,,,,168.59,328.54,318.13,320.35,320.35,313.76,307.67,312.62,313.06,316.15,318.49,316.60,327.92,302.64,252.58,296.04,321.79,314.84,309.20,284.57,157.95,196.09,160.40
2022-02-22 22:15:02.305000,L8,372.64,322.16,319.78,296.43,279.11,296.11,313.64,323.96,338.20,332.57,328.60,323.15,314.83,313.67,315.42,316.79,304.08,305.97,310.72,235.82,,,,,,,,,164.71,324.90,315.70,318.35,318.41,311.59,305.63,310.65,310.86,312.97,315.64,313.86,324.48,299.13,247.54,293.92,319.12,311.51,306.57,281.04,161.62,,
2022-03-01 22:20:48.516000,L8,381.46,317.97,316.54,301.73,289.06,303.14,323.82,334.12,334.87,335.15,330.28,325.63,326.02,323.84,321.50,311.13,306.46,308.08,312.89,312.67,313.98,310.96,312.35,307.64,295.03,289.17,303.07,316.90,335.61,328.65,323.77,320.61,320.89,314.07,308.46,320.05,321.50,321.30,319.75,316.66,321.50,324.02,330.38,339.11,331.87,308.51,295.58,284.95,286.46,281.71,269.46
2022-03-02 22:14:37.725000,L9,378.55,337.57,322.72,299.16,286.98,302.76,321.63,332.08,334.16,334.07,330.02,325.60,326.47,324.26,320.87,311.69,307.79,311.19,313.62,313.77,314.72,310.30,312.40,307.98,298.06,292.04,303.74,317.83,336.46,329.74,325.61,322.13,321.63,314.56,310.26,323.13,322.87,322.10,320.87,317.22,323.40,324.54,334.08,339.61,333.18,310.20,296.48,286.74,287.64,282.82,268.71
2022-03-09 22:20:49.257000,L9,,251.27,298.28,265.32,247.15,259.50,285.11,297.37,308.17,306.59,278.50,288.57,299.43,296.30,292.62,287.65,283.99,287.80,288.29,285.58,291.28,263.30,286.53,284.94,271.46,258.78,280.42,282.08,298.45,281.73,278.78,292.11,281.69,300.40,263.50,302.53,295.92,287.62,296.50,290.73,273.97,174.46,264.04,283.12,275.06,263.37,260.28,245.68,237.37,252.78,237.13
2022-03-17 22:20:41.710000,L8,372.55,349.33,323.03,295.89,281.46,279.35,304.80,320.49,328.24,324.15,318.01,313.67,285.16,314.96,315.77,311.02,307.00,305.02,304.95,318.39,313.84,309.75,312.07,306.23,291.21,289.08,303.19,316.79,335.66,328.32,323.71,320.49,320.27,314.00,308.32,319.65,320.49,320.30,319.91,316.50,321.09,322.63,331.49,338.11,330.53,309.43,293.96,284.49,284.18,282.22,267.01
2022-04-10 22:20:41.030000,L9,,,307.57,266.88,244.90,256.35,278.08,297.62,309.99,308.20,252.27,301.59,300.08,296.89,286.32,298.87,292.72,292.49,291.43,288.12,294.13,265.30,283.67,289.19,269.61,256.03,282.88,261.76,194.41,256.72,217.57,192.04,171.05,176.87,254.46,234.19,297.76,242.67,298.78,295.86,299.52,289.17,302.10,291.19,294.17,267.66,266.29,253.61,244.54,254.04,246.21
2022-05-04 22:20:37.713000,L8,369.49,328.79,330.94,303.17,286.53,307.75,324.64,331.04,334.26,330.96,337.49,330.02,334.04,322.85,329.79,322.37,319.89,321.80,320.81,322.38,320.73,317.68,318.77,314.48,302.35,296.73,315.48,321.31,339.37,333.73,328.78,330.35,328.41,328.99,317.18,329.04,326.02,327.31,329.28,325.56,325.33,327.33,339.17,343.80,336.84,316.97,305.55,287.38,292.39,290.68,276.15
2022-06-05 22:20:51.340000,L8,,,,221.86,234.35,251.74,263.63,238.27,268.20,270.58,232.88,230.68,246.45,249.29,269.20,289.02,267.58,295.46,297.26,304.42,296.12,267.82,285.57,289.75,245.81,,,,,,,247.48,256.63,276.90,221.32,194.61,,,,,171.55,166.61,252.84,212.53,257.74,201.65,203.82,238.96,236.63,243.50,
2022-07-15 22:20:36.379000,L9,,,,214.36,232.03,255.23,272.65,300.26,312.94,269.93,238.96,307.84,299.60,262.22,281.96,202.65,,,286.62,285.94,281.55,212.92,,,,,,,,,,,,,,,,,,217.19,251.40,184.47,298.61,168.02,256.54,211.76,260.64,253.01,262.04,250.03,249.59
2022-07-31 22:20:51.284000,L9,393.83,338.49,326.97,314.42,286.30,302.93,317.13,326.68,333.84,331.44,335.61,335.47,329.44,327.03,330.58,327.14,319.24,325.94,321.73,321.38,327.48,321.64,319.66,317.18,308.08,298.01,312.06,316.13,338.21,331.14,327.47,330.10,329.69,324.81,323.14,331.33,321.11,328.97,325.41,321.77,325.57,324.58,335.13,345.26,339.61,320.79,307.51,295.08,289.16,288.82,274.83
2022-08-08 22:21:16.880000,L8,,,198.17,225.07,240.81,250.69,273.26,297.00,275.15,305.76,239.50,236.86,289.43,247.71,292.48,291.11,288.65,292.28,295.72,296.11,295.62,265.07,279.92,224.19,218.23,170.01,200.32,,,,,,266.80,261.08,229.18,231.03,226.43,222.96,219.00,286.29,238.62,165.30,270.82,268.60,276.01,209.30,253.55,247.56,238.52,239.52,209.36
2022-08-09 22:14:46.212000,L9,,,147.28,223.04,236.51,238.33,270.20,245.06,261.91,268.84,277.13,229.49,281.04,246.70,271.41,287.02,280.46,290.66,293.33,293.58,292.78,159.74,185.71,186.81,216.02,169.22,186.46,,,,,,273.80,271.86,247.83,226.95,,181.90,139.37,190.17,166.19,168.75,249.28,218.09,273.85,207.17,253.09,244.11,237.14,239.55,228.98
2022-08-25 22:14:50.743000,L9,,303.73,201.16,235.93,245.96,252.07,275.92,284.10,310.58,306.51,282.66,277.59,300.35,269.10,296.72,298.69,294.25,294.19,295.32,293.10,297.31,269.39,279.61,291.72,258.26,255.46,274.97,,,222.70,270.77,271.32,279.81,286.50,264.83,230.44,292.48,241.69,297.43,292.98,252.06,240.17,263.68,280.92,239.94,221.87,254.34,247.15,240.85,245.31,233.96
2022-08-25 22:15:14.706000,L9,,301.41,199.22,231.73,241.74,248.80,273.37,258.92,308.61,270.43,271.58,273.67,298.65,262.99,287.83,291.25,288.75,292.90,293.26,289.26,294.40,266.24,275.86,289.18,253.72,251.28,272.60,,,,,,198.54,279.54,245.19,224.86,224.49,237.38,294.70,288.23,243.34,169.13,256.63,216.43,274.98,216.81,211.72,242.44,236.79,240.20,210.23
2022-09-09 22:21:23.307000,L8,,,202.70,262.14,246.03,253.00,282.69,303.25,306.77,306.26,263.25,293.84,300.62,288.71,305.61,298.32,291.86,292.85,293.01,287.45,293.00,267.00,285.68,287.79,271.09,262.21,280.27,234.60,226.38,210.31,210.45,189.72,176.64,129.87,267.17,302.27,286.95,297.42,296.09,292.28,286.54,242.55,293.93,285.05,298.79,226.37,260.83,246.74,241.36,248.91,243.65
2022-09-10 22:14:51.402000,L9,371.26,332.86,325.30,310.51,296.22,313.71,322.56,329.72,333.43,332.99,331.55,327.82,335.57,328.12,330.32,322.34,316.04,321.54,318.32,322.49,319.19,320.50,318.30,310.58,296.33,292.72,305.43,316.62,336.67,331.06,326.26,325.29,325.66,321.76,314.53,326.65,322.09,325.27,322.36,321.29,323.14,325.45,334.22,340.75,335.59,313.91,295.72,284.16,285.81,284.05,271.00
2022-10-28 22:15:03.247000,L9,384.06,326.42,330.49,329.46,310.16,331.30,340.80,352.16,359.74,356.71,348.99,347.19,350.55,347.76,346.80,335.57,329.73,332.86,336.25,343.04,344.07,342.71,331.50,331.53,319.55,314.59,329.67,338.63,362.49,350.74,346.34,345.41,335.41,328.48,337.81,342.80,340.43,348.08,340.47,330.72,348.27,331.83,342.53,345.43,343.19,319.43,304.47,298.17,289.80,285.22,274.66
2022-10-28 22:15:27.210000,L9,380.50,324.12,327.99,325.76,308.18,328.46,339.14,349.94,357.47,352.32,346.03,343.92,348.51,345.61,344.65,333.17,327.93,330.92,333.24,338.05,341.20,338.96,328.96,329.10,316.96,309.73,326.55,334.56,359.71,348.50,342.24,339.94,332.70,325.58,331.15,340.17,336.15,341.46,335.22,327.56,328.38,329.50,340.24,343.17,340.84,316.62,300.01,292.83,288.39,283.51,272.50
2022-12-06 22:21:13.854000,L9,405.94,330.49,325.86,323.95,309.09,332.46,350.77,363.34,368.53,366.20,361.85,359.35,359.44,358.96,354.46,340.83,331.60,340.86,351.46,347.96,354.15,358.22,323.46,340.18,330.65,327.06,343.47,359.13,368.14,360.11,361.15,361.20,368.59,364.63,360.88,363.14,347.85,335.52,329.65,352.85,355.67,330.75,337.73,341.64,339.18,314.00,302.28,292.81,289.11,283.75,272.44
2022-12-30 22:21:12.462000,L8,331.81,294.13,301.74,274.44,256.54,270.10,285.92,299.23,309.19,306.06,303.42,291.09,300.77,264.06,158.08,221.15,256.98,283.68,289.89,286.40,291.42,285.77,284.72,285.24,270.86,262.27,280.03,286.03,310.84,296.77,291.03,295.10,296.38,290.00,274.34,294.02,299.98,299.48,297.91,293.24,294.30,281.54,299.92,296.64,282.76,277.77,264.62,242.56,234.64,,
2023-01-07 22:21:14.460000,L9,402.83,321.78,327.21,320.59,306.28,323.57,336.63,351.77,357.19,350.53,351.18,346.64,347.67,345.00,339.92,328.23,313.78,319.03,319.33,324.29,326.78,324.18,314.81,311.55,302.40,296.87,308.53,321.04,341.55,335.29,329.99,328.65,328.52,319.40,315.30,326.84,326.18,328.16,327.54,324.81,325.16,327.76,336.90,340.93,337.29,312.48,303.14,292.19,289.88,283.84,272.28
2023-01-08 22:15:00.142000,L8,407.91,319.18,326.92,319.84,306.67,323.01,335.89,346.84,352.75,352.94,350.89,347.76,347.99,344.48,343.45,330.22,319.13,319.50,319.37,326.93,332.61,327.72,315.00,313.14,303.84,298.28,306.95,321.06,340.59,334.87,329.85,327.32,327.04,318.40,316.80,328.49,326.82,327.66,326.56,323.52,325.06,327.06,336.55,341.31,336.01,310.91,300.31,290.67,288.63,282.76,270.13
2023-01-08 22:15:24.110000,L8,407.16,319.00,326.59,319.17,306.44,322.11,335.82,346.80,352.57,352.59,350.59,347.64,347.78,344.38,343.10,330.06,318.54,319.44,319.19,326.93,332.13,327.55,314.78,312.99,303.66,297.58,306.27,320.84,340.32,334.57,329.47,326.68,326.65,317.72,316.28,328.15,326.56,327.53,325.60,322.82,324.36,326.40,335.96,340.92,335.67,310.05,299.69,289.91,288.12,282.22,269.19
2023-01-15 22:21:05.646000,L8,387.20,314.95,320.46,304.86,290.94,312.44,319.46,332.23,336.61,338.71,333.29,332.02,333.71,326.04,332.42,312.09,307.31,310.64,314.54,314.84,316.70,314.23,312.10,307.23,294.65,289.60,301.85,315.96,334.59,328.49,323.14,320.33,320.36,313.67,309.16,321.14,319.14,321.29,321.11,315.94,317.80,321.99,329.83,336.87,329.24,307.27,294.58,284.94,283.98,278.87,263.12
2023-02-01 22:15:05.201000,L9,199.36,286.81,287.63,268.87,246.17,252.86,269.65,281.32,305.15,283.97,289.80,284.96,294.57,278.56,292.12,284.98,281.72,282.34,286.35,283.49,289.16,260.41,278.77,284.75,265.25,257.90,279.65,282.17,300.04,290.73,288.14,283.31,290.28,285.58,270.09,271.42,290.12,276.72,294.34,286.77,237.13,173.58,226.03,233.05,260.61,257.13,230.35,223.60,218.61,233.00,208.20
2023-02-17 22:15:01.258000,L9,370.82,323.81,321.91,307.09,291.70,311.56,320.18,330.13,333.39,335.39,332.09,327.90,326.57,329.69,328.02,315.49,311.73,317.24,318.98,320.10,319.02,315.96,314.14,308.69,295.86,291.26,305.90,318.14,335.67,329.73,325.59,321.43,322.37,315.38,313.50,323.41,322.95,322.85,322.65,318.22,322.63,325.90,333.17,339.69,333.20,310.56,296.44,288.01,286.25,281.85,267.32
2023-02-17 22:15:25.217000,L9,371.02,324.34,321.33,306.87,291.27,310.65,319.24,329.33,332.92,334.99,331.75,327.46,326.16,328.65,327.19,314.53,310.34,316.80,318.54,319.37,318.63,315.30,313.75,308.21,295.10,290.33,305.38,317.69,335.18,329.07,324.71,321.06,321.61,314.76,312.49,322.57,322.14,322.10,322.22,317.47,321.72,325.26,332.25,339.01,332.31,309.77,295.84,287.23,285.61,281.14,266.18
2023-02-24 22:21:03.459000,L9,375.52,326.25,324.28,310.51,295.92,323.61,322.19,334.73,333.49,335.59,330.64,329.61,326.82,341.37,336.74,313.12,309.44,317.39,315.18,316.57,316.89,314.65,313.98,308.54,291.81,288.60,302.10,315.13,334.69,327.86,324.68,320.27,320.77,314.63,312.79,322.94,321.04,321.64,321.72,320.15,323.86,325.89,335.53,340.32,332.62,310.29,295.99,287.72,285.95,282.26,267.13
2023-03-05 22:14:49.135000,L9,376.38,338.63,324.33,307.13,292.72,305.26,318.75,330.66,333.99,335.45,331.66,329.66,329.67,330.41,331.55,319.56,312.13,318.02,317.64,318.91,316.61,313.89,313.24,307.55,293.15,289.51,303.45,315.54,333.13,326.41,324.60,321.38,322.83,316.95,313.09,321.96,321.48,321.23,320.90,316.86,322.76,325.73,334.40,338.73,331.78,311.23,296.90,286.51,286.22,282.43,269.09
2023-04-13 22:20:38.700000,L9,374.08,332.53,323.11,303.99,288.24,298.82,319.80,329.28,331.98,332.32,330.31,326.50,324.85,322.52,325.53,319.03,314.57,318.56,318.42,319.13,316.36,314.58,316.51,310.06,297.30,295.05,310.81,319.98,337.63,332.23,327.99,327.62,327.27,323.55,314.71,326.96,323.11,324.59,322.54,320.00,322.64,325.73,335.97,341.06,333.87,314.83,300.31,288.30,288.41,287.02,273.40
2023-04-14 22:14:09.763000,L8,370.72,330.73,322.82,303.36,288.39,296.35,315.26,325.56,329.94,331.49,328.74,327.57,324.64,321.44,324.71,313.00,315.11,316.34,317.48,317.94,316.43,310.36,313.67,308.51,296.71,291.14,306.32,318.30,336.58,330.89,326.87,325.91,327.57,324.55,313.82,326.17,323.63,324.04,322.42,320.23,322.98,325.16,335.34,340.92,333.23,315.41,298.27,287.33,287.74,285.76,273.44
2023-04-14 22:14:33.731000,L8,369.48,330.71,323.10,303.02,288.01,296.04,315.09,325.46,329.88,331.43,328.70,327.39,324.44,321.37,324.77,313.08,315.36,316.19,317.32,317.55,316.42,310.35,313.63,308.46,296.58,290.93,306.54,318.19,336.39,330.70,326.90,325.86,327.30,324.45,313.63,325.90,323.56,323.83,322.38,320.26,323.10,325.06,335.52,340.84,333.32,315.28,298.50,287.23,287.60,285.82,273.42
2023-04-29 22:20:31.914000,L9,,294.39,296.97,266.98,234.81,248.78,272.45,294.80,305.65,274.14,280.49,268.04,284.61,250.42,292.84,286.32,283.25,286.69,291.45,282.23,290.04,255.42,277.80,202.90,157.39,249.62,279.50,156.72,,,,255.49,266.16,268.84,253.01,,220.99,209.51,294.53,285.10,157.68,164.97,255.49,188.77,238.68,200.42,226.93,234.71,233.25,238.12,190.44
2023-05-24 22:14:04.912000,L9,,,,,,,,,,,238.47,236.10,241.76,244.80,271.04,285.60,269.62,290.77,293.94,297.25,292.51,263.79,280.66,287.71,242.62,249.70,278.47,175.74,,,254.91,241.40,267.86,281.81,222.85,200.37,225.00,224.27,212.40,168.14,164.48,166.83,208.89,196.14,259.19,184.06,203.71,235.04,231.38,193.26,191.46
2023-05-24 22:14:28.875000,L9,,,285.05,268.14,220.40,,,,270.09,260.99,275.37,242.72,250.27,251.78,272.37,285.76,270.92,289.98,292.17,294.28,291.26,262.95,282.89,286.60,243.74,249.92,280.36,177.04,,,253.00,245.27,271.68,279.56,224.05,214.41,228.62,226.67,290.46,279.87,223.90,166.78,252.92,198.32,262.79,185.65,205.56,236.95,232.77,204.48,191.53
2023-05-31 22:20:15.755000,L9,383.44,331.96,336.48,305.59,290.09,306.33,321.73,331.30,338.74,338.14,341.05,342.74,337.55,334.14,338.19,330.32,328.67,329.37,327.63,326.29,325.06,319.21,320.47,312.91,306.55,296.78,318.99,326.53,341.19,336.63,331.30,332.19,332.57,331.32,319.65,331.81,328.39,332.30,332.40,326.21,328.06,329.28,343.04,349.59,338.93,320.06,307.31,288.17,289.67,291.46,276.52
2023-07-10 22:20:29.201000,L8,,,199.02,228.56,236.66,243.09,265.53,260.02,307.79,301.39,275.58,234.52,252.05,246.71,267.20,285.64,268.60,292.65,294.08,299.01,292.41,263.87,281.48,286.42,244.80,246.46,278.57,249.11,298.39,246.12,254.28,252.41,274.75,278.84,222.47,213.14,224.52,181.44,283.92,284.10,213.40,172.92,253.18,211.01,264.33,198.98,213.37,236.14,232.85,193.99,197.60
