dates,satname,nzd0434-0000,nzd0434-0001,nzd0434-0002,nzd0434-0003,nzd0434-0004,nzd0434-0005,nzd0434-0006,nzd0434-0007,nzd0434-0008,nzd0434-0009,nzd0434-0010,nzd0434-0011,nzd0434-0012,nzd0434-0013,nzd0434-0014,nzd0434-0015,nzd0434-0016,nzd0434-0017,nzd0434-0018,nzd0434-0019,nzd0434-0020,nzd0434-0021,nzd0434-0022,nzd0434-0023,nzd0434-0024,nzd0434-0025,nzd0434-0033,nzd0434-0034,nzd0434-0035,nzd0434-0036,nzd0434-0029,nzd0434-0030,nzd0434-0031,nzd0434-0032,nzd0434-0026,nzd0434-0027,nzd0434-0028
2020-06-22 22:25:53.296000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.68,,,,,,,
2020-07-08 22:26:00.399000,L8,,,,236.35,252.65,237.87,223.50,224.67,219.78,203.40,219.63,218.50,210.63,205.34,204.60,186.24,178.57,,,,,,,,,,,,,255.85,,,,,,,
2020-08-25 22:26:16.815000,L8,362.60,354.93,356.08,368.88,273.17,265.61,257.88,254.79,236.62,243.64,260.99,251.16,219.79,230.78,229.14,208.12,186.27,388.28,393.68,,,,,456.52,460.63,437.54,396.40,368.26,391.57,379.32,399.45,349.40,368.54,374.35,425.87,416.68,405.74
2020-09-19 22:20:15.764000,L8,322.83,332.44,339.31,325.10,367.45,369.42,365.66,357.52,359.90,382.89,365.10,372.81,372.07,373.76,374.34,369.96,370.94,354.45,386.70,394.86,391.55,401.65,405.43,366.70,397.82,347.37,,,167.81,320.83,396.11,388.57,,,401.33,350.49,391.45
2020-10-21 22:20:19.635000,L8,339.63,350.81,354.80,358.23,364.45,367.43,356.80,370.13,372.24,372.66,256.83,227.28,219.48,231.27,232.66,228.51,189.85,,,,,,,410.87,390.21,383.08,394.67,395.48,395.64,399.42,,,,,383.36,,
2021-02-17 22:26:14.043000,L8,221.32,228.51,238.94,246.46,260.43,257.22,242.37,248.18,232.05,238.43,257.92,226.57,219.83,227.33,225.85,217.79,184.32,405.70,405.33,409.94,410.91,,,,,,,,156.93,309.76,,,,,,,
2021-03-30 22:19:46.369000,L8,227.27,232.82,246.47,260.94,268.31,265.77,259.66,256.65,240.91,246.95,264.04,256.33,356.67,374.54,382.76,379.79,385.75,389.45,,,394.96,386.13,385.66,385.04,384.04,380.27,,,153.22,327.14,358.32,361.29,,,372.62,361.63,360.37
2021-05-17 22:19:36.460000,L8,,240.03,325.96,371.32,382.17,360.65,368.71,375.15,346.05,379.01,362.50,354.49,359.16,383.28,379.12,345.93,191.92,384.31,385.42,389.77,387.79,394.61,393.97,384.43,374.56,375.20,,,439.88,437.08,391.47,388.99,,,346.33,381.24,385.88
2021-05-24 22:25:51.409000,L8,,241.40,179.25,265.43,291.88,269.17,265.71,260.95,246.36,250.97,262.10,339.11,355.53,344.35,343.53,356.89,359.69,364.09,362.19,364.41,355.52,370.12,367.53,364.57,,362.28,,320.28,363.31,384.51,353.53,324.06,324.50,370.00,359.74,367.36,352.51
2021-08-12 22:26:18.451000,L8,,237.97,190.14,259.30,275.83,264.06,174.27,253.86,243.27,243.79,260.59,228.75,223.35,231.54,230.01,221.82,217.71,372.52,362.75,382.54,384.09,400.07,,,,399.08,376.85,364.14,362.33,366.22,,,367.55,370.62,426.56,406.78,397.29
2021-09-13 22:26:27.233000,L8,307.12,329.80,357.11,342.60,378.01,362.20,354.50,359.44,371.44,381.52,373.68,331.69,363.83,375.59,383.73,375.28,389.37,345.39,366.24,389.95,386.95,376.28,388.53,376.83,385.92,369.85,369.93,364.16,362.03,377.87,,,,,386.18,,
2021-09-22 22:20:17.465000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.59,,,,,,,
2021-09-29 22:26:31.350000,L8,226.34,232.26,331.45,369.31,360.58,372.07,266.28,265.58,241.08,256.53,264.93,254.35,223.40,235.89,234.84,227.06,189.63,372.22,378.45,389.62,376.00,387.13,379.93,386.83,396.16,361.44,,,162.27,373.40,,,,,393.70,396.79,
2021-10-08 22:20:23.573000,L8,327.94,325.18,290.73,343.84,319.61,366.82,356.24,354.24,367.14,374.85,368.32,380.12,380.81,367.54,377.25,360.50,376.87,358.64,368.55,346.66,367.96,387.03,391.11,382.78,386.58,389.28,358.69,341.71,341.97,337.00,367.74,366.15,373.32,373.97,382.56,382.69,371.51
2021-10-31 22:26:35.918000,L8,223.67,230.55,248.13,257.09,273.46,264.87,262.51,355.97,362.62,363.41,366.23,382.97,377.35,369.02,377.51,380.14,379.23,377.25,365.88,384.96,378.08,386.71,376.47,,,358.78,,,159.94,319.44,359.08,334.66,371.90,,371.43,365.91,339.65
2021-11-21 22:22:10.853000,L9,350.97,348.62,358.52,332.92,371.50,361.55,361.60,349.66,358.05,364.65,383.31,363.63,361.00,358.37,380.47,233.61,196.58,364.90,371.13,381.61,393.57,397.17,362.60,394.41,378.98,,,,365.63,386.73,339.43,,,,358.72,359.27,350.99
2021-12-11 22:20:20.735000,L8,314.21,318.67,364.87,372.80,372.93,371.45,327.30,367.13,374.03,369.34,371.80,369.05,371.98,367.38,374.24,383.15,372.97,382.04,340.65,384.01,389.28,398.19,361.65,382.96,372.48,367.06,487.27,,163.92,319.05,,468.81,492.24,503.57,351.31,345.53,356.16
2022-01-11 22:26:24.727000,L9,224.66,230.15,245.01,253.38,264.61,261.66,250.72,256.94,236.07,250.34,263.76,227.51,221.15,234.53,234.92,228.01,193.90,,,,,,,,,,,,170.36,314.88,,,,,,,
2022-01-12 22:20:13.302000,L8,223.31,231.46,247.22,255.10,267.09,262.11,253.11,255.94,239.33,250.39,265.59,227.61,221.83,235.44,235.32,228.42,193.60,,,,,,,378.73,348.75,364.07,,,165.84,309.82,371.10,,,,376.28,345.01,354.69
2022-01-19 22:26:22.128000,L8,319.41,331.93,341.28,356.25,354.05,331.49,328.28,344.06,356.11,348.44,272.85,259.68,223.57,235.50,230.15,219.12,190.64,358.23,357.89,366.84,374.04,380.76,368.44,378.13,361.51,353.62,,409.11,399.18,348.78,,,,,338.26,,
2022-01-20 22:20:15.352000,L9,331.63,333.88,352.54,358.18,369.37,339.21,361.24,338.61,358.81,374.91,367.01,363.61,222.11,238.73,234.98,232.91,194.05,374.37,366.12,370.21,374.13,,,,351.02,360.51,,,165.32,383.67,403.99,406.57,410.09,,362.34,366.50,383.54
2022-01-27 22:26:26.928000,L9,224.21,230.52,244.79,252.82,266.27,261.03,251.66,255.40,237.12,249.79,264.20,226.73,221.10,232.55,231.02,229.68,233.51,,,,,,,,,,,,,,,,,,,,
2022-01-28 22:20:07.765000,L8,224.07,230.41,245.47,252.57,265.84,262.06,249.91,257.06,236.53,251.05,262.69,255.92,219.74,232.85,234.54,230.50,191.38,,,,,,,,,,,,164.41,312.83,,,,,,,
2022-02-13 22:20:04.573000,L8,225.81,231.48,247.16,255.37,266.81,362.21,360.55,348.78,356.49,356.74,361.35,353.70,357.65,360.23,353.75,354.25,188.70,,,,,,,,360.46,339.72,403.73,159.34,410.26,389.47,351.01,366.57,370.53,386.99,344.84,339.07,325.51
2022-02-20 22:26:12.023000,L8,338.43,350.07,354.37,253.49,265.05,260.75,255.17,253.18,236.43,243.56,261.96,228.67,217.14,225.77,224.03,204.39,189.78,,,500.09,511.04,508.69,481.90,,,,,,429.45,368.84,373.89,371.49,377.11,406.58,,353.13,363.05
2022-03-01 22:20:00.590000,L8,222.80,228.29,243.47,249.01,261.28,257.78,250.27,248.85,234.14,243.35,260.71,224.96,218.33,229.20,219.18,221.88,185.64,,,,,,,,,,,,,,,,,,,,
2022-03-08 22:26:09.497000,L8,229.55,230.44,245.01,255.23,268.45,262.60,254.90,254.44,240.82,250.17,263.10,227.51,220.58,232.17,227.86,407.80,410.35,415.91,452.43,487.14,491.46,486.96,463.49,453.33,420.62,392.23,,,163.46,315.40,375.90,,,,374.89,370.48,368.12
2022-03-09 22:20:01.331000,L9,345.82,310.04,358.48,371.18,376.24,364.05,363.56,363.83,361.23,367.05,338.11,369.46,376.99,374.31,396.53,424.96,226.40,437.16,466.45,473.89,483.69,479.89,469.38,439.98,,,447.40,428.99,161.64,320.83,,,,439.25,,,
2022-03-16 22:26:11.067000,L9,221.93,230.11,244.13,250.19,262.72,258.97,249.93,249.71,235.92,239.87,259.27,226.30,219.65,229.17,226.47,224.94,223.98,,,,,,,,,,403.66,,,,356.46,357.73,374.76,395.48,,,
2022-03-17 22:19:53.789000,L8,224.18,236.60,247.60,259.06,269.06,267.12,261.91,259.58,243.11,248.56,264.67,230.67,220.87,232.17,228.31,227.88,221.94,,,,,,,,,,,,160.43,384.89,,,,,,,
2022-03-24 22:25:59.048000,L8,347.07,349.16,374.19,374.51,375.54,365.01,370.33,372.52,367.30,357.70,371.44,372.99,379.39,356.76,394.71,380.58,405.79,414.73,,421.55,442.62,438.06,426.99,432.92,435.57,,421.94,415.11,399.82,402.76,378.82,387.67,392.64,408.31,,,364.15
2022-03-25 22:19:56.534000,L9,345.05,345.22,368.04,369.78,381.25,374.44,370.83,364.11,351.05,363.70,359.49,364.01,221.34,233.04,231.74,226.58,381.35,413.02,431.39,440.91,446.45,449.84,402.30,412.93,431.56,,419.98,405.26,369.97,401.77,,,,405.77,,,
2022-04-01 22:26:07.074000,L9,331.71,322.66,335.74,339.64,314.39,345.20,350.87,336.14,333.29,347.58,346.79,344.48,352.69,376.78,384.54,381.61,389.75,384.79,405.07,380.89,419.92,427.08,410.51,,,363.86,401.87,373.45,373.02,395.72,368.79,376.15,367.98,397.38,372.85,341.77,353.06
2022-04-02 22:19:43.573000,L8,328.14,327.21,348.04,354.92,270.25,265.24,259.55,254.34,241.70,248.42,264.87,254.10,221.17,234.97,226.30,220.72,215.64,378.94,403.55,430.19,428.64,421.95,412.21,,,,390.54,390.39,374.19,387.94,391.78,392.87,399.92,403.79,369.56,377.15,391.05
2022-04-17 22:25:58.828000,L9,312.30,317.00,325.12,337.14,353.89,262.71,256.86,258.37,243.73,249.51,261.15,228.07,219.68,230.79,216.78,220.53,189.16,386.05,388.55,,,383.71,380.04,377.29,351.68,351.61,389.45,387.20,160.74,363.27,381.64,379.28,371.58,389.58,376.36,393.32,384.56
2022-04-26 22:19:44.760000,L9,,236.87,246.68,257.99,177.17,178.94,169.94,251.89,245.32,241.87,261.01,365.13,378.92,380.45,383.95,216.19,217.92,,,,,,,,,,,376.34,379.67,375.08,,,,,,,
2022-05-11 22:26:04.783000,L8,263.05,240.92,249.15,267.21,290.58,268.41,265.18,370.55,371.85,374.01,382.97,379.66,221.85,235.41,230.05,225.52,224.75,,,,,,,,,,,385.82,382.20,381.31,,,,,,,
2022-05-20 22:19:56.241000,L8,267.53,238.48,248.32,257.15,278.38,263.60,260.84,379.64,387.30,384.70,400.24,390.67,380.18,393.28,393.89,360.16,379.39,391.88,407.98,411.17,416.05,425.42,419.73,,,,,377.98,379.87,379.09,,,,,,,
2022-05-28 22:19:30.499000,L9,,,,,,,,,,,179.22,204.19,188.91,194.97,187.55,173.58,170.29,,,,,,,,,,,,,203.92,,,,,,,
2022-06-12 22:26:19.379000,L8,335.01,337.11,342.19,367.78,384.56,368.74,322.29,342.03,333.44,345.79,356.65,355.24,360.04,222.33,211.60,203.58,187.93,365.19,374.69,384.73,378.73,,,,,,339.39,344.48,336.69,341.79,391.04,370.43,,,,,379.07
2022-06-20 22:25:56.034000,L9,200.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21 22:20:12.723000,L8,,,,,,,,,,,175.80,189.54,184.16,190.74,180.40,171.05,,,,,,,,,,,,,,191.63,,,,,,,
2022-07-15 22:19:48.449000,L9,328.88,175.35,179.66,180.56,178.18,180.84,171.88,305.90,306.61,303.64,265.79,260.43,221.06,370.59,352.85,381.39,387.23,387.03,,,,408.69,401.64,391.36,383.32,381.57,367.16,364.35,358.11,369.20,419.16,403.49,366.74,384.74,,,429.03
2022-07-30 22:26:35.158000,L8,349.07,358.65,361.35,374.88,392.23,360.27,352.12,374.34,308.81,303.77,267.89,259.51,220.27,229.97,228.80,228.86,201.26,381.58,380.55,383.29,387.48,385.65,372.09,374.92,386.78,383.69,361.12,347.30,347.35,349.13,434.30,406.49,406.20,390.14,407.03,431.70,462.00
2022-09-08 22:26:23.531000,L9,224.96,229.95,243.56,255.44,266.47,262.12,258.44,253.16,239.95,244.45,258.09,229.36,218.70,230.51,229.35,228.19,218.82,,,,,,,,381.46,386.79,,,157.57,318.22,394.35,351.95,390.74,,381.33,390.34,388.26
2022-09-09 22:20:35.372000,L8,223.88,232.13,246.94,255.84,270.91,264.31,261.94,253.88,243.53,247.63,262.91,226.21,221.76,233.10,235.11,226.94,224.34,,,,,,,,,,,,,,,,,,,,
2022-10-10 22:26:34.391000,L9,295.78,208.30,206.74,191.17,175.53,177.98,343.84,302.13,342.24,386.02,370.19,375.15,376.24,381.13,384.97,380.42,346.49,371.43,373.08,383.24,379.90,388.69,356.32,350.76,390.14,383.01,344.21,351.03,364.94,328.19,368.37,381.81,361.53,381.13,379.66,350.89,375.64
2022-10-18 22:26:43.860000,L8,348.20,358.86,358.06,346.59,389.73,391.04,384.24,377.43,374.02,382.32,375.86,373.82,373.87,230.76,226.22,225.29,225.90,,,,,,363.31,389.01,398.99,402.51,387.64,353.25,162.55,316.99,,339.79,359.50,370.59,393.95,403.35,
2022-11-04 22:20:24.254000,L9,349.05,348.25,336.25,380.06,384.14,338.94,382.92,389.22,370.16,388.71,376.49,380.01,381.99,380.70,347.70,373.95,192.72,,,,,,,380.00,343.64,365.75,357.26,363.98,373.23,382.68,,,,376.22,376.97,382.70,375.01
2022-12-21 22:26:33.383000,L8,226.69,231.26,247.43,255.94,272.32,266.03,257.50,261.48,248.01,262.55,267.12,230.99,222.94,234.05,230.60,229.94,236.10,,,,,,,,,,,,171.90,316.18,,,,,,,
2022-12-22 22:20:23.268000,L9,222.87,230.98,247.79,255.27,270.43,265.21,258.05,260.17,246.63,257.71,266.79,245.63,223.08,233.85,232.90,230.36,222.42,,,,,,,,,,,,166.39,309.05,,,,,,,
2022-12-30 22:20:24.536000,L8,223.76,231.77,245.69,256.34,270.43,267.06,256.20,260.73,243.22,256.82,264.16,255.62,219.48,233.32,234.11,230.51,188.52,,,,,,,,,,,,164.78,307.94,,,,,,,
2023-01-07 22:20:26.525000,L9,224.22,232.14,246.19,260.20,270.99,268.54,260.38,262.96,244.99,260.93,265.51,256.36,220.86,236.91,236.17,230.40,188.69,,,,,,,,,,,404.16,387.81,367.00,,,,,,,
2023-01-15 22:20:17.720000,L8,223.87,229.96,239.67,252.95,263.28,260.60,250.19,254.69,237.90,250.13,263.03,228.82,218.05,229.76,225.81,220.59,184.85,,,,,,,,,,,,160.81,310.74,,,,,,,
2023-01-22 22:26:31.057000,L8,222.87,229.74,246.25,253.97,268.25,262.92,255.27,256.47,243.36,252.38,262.27,228.82,216.61,228.61,226.36,223.24,226.33,,,,,,,,349.75,367.22,,,,,,,,,370.84,,
2023-01-23 22:20:20.544000,L9,,228.74,242.02,252.06,263.07,259.83,251.14,255.24,237.90,248.64,261.79,227.81,218.44,227.33,223.59,223.11,185.20,,,,,,,,,,,,,,,,,,,,
2023-02-08 22:20:30.253000,L9,223.93,232.40,246.21,255.74,268.14,264.95,256.10,259.10,242.40,251.84,262.76,227.92,219.65,231.94,230.14,224.69,192.59,,,,,,,,,,,,166.52,380.74,374.23,362.65,365.63,374.07,,386.52,371.09
2023-02-15 22:26:37.292000,L9,221.10,227.64,243.40,251.39,263.04,260.18,252.54,251.98,238.07,247.89,259.57,227.23,216.71,229.63,226.14,226.66,218.34,,,,,,,,,,387.91,402.25,163.61,314.88,,,,,,,
2023-02-16 22:20:13.766000,L8,220.86,229.10,240.98,252.83,262.80,260.42,248.97,252.36,236.11,246.19,260.00,226.85,217.62,229.40,226.77,214.69,216.25,,,,,,,,,,,,160.50,313.32,,,,,,,
2023-02-23 22:26:14.985000,L8,223.69,230.60,243.88,255.88,268.48,263.78,256.36,258.08,241.22,252.71,262.13,229.77,219.43,231.84,216.44,220.52,189.17,,,,,,,,,,,,164.51,317.08,375.99,365.64,360.09,,,,
2023-02-24 22:20:15.533000,L9,224.46,230.43,246.67,254.30,269.61,264.23,257.85,257.34,243.16,251.52,262.72,226.59,220.51,232.45,232.79,226.32,191.45,,,,,,,,,,,,161.10,316.79,,,,,,,
2023-03-03 22:26:24.521000,L9,336.16,348.32,364.31,374.33,373.84,391.71,336.16,381.71,247.63,252.80,263.66,256.65,218.22,395.34,404.26,407.29,404.39,,428.96,432.62,436.13,435.90,,,391.63,375.20,361.47,375.30,384.88,388.05,360.20,355.89,351.95,370.58,359.15,,359.70
2023-03-12 22:20:08.489000,L9,349.26,368.71,359.72,401.80,393.62,375.26,265.49,264.94,249.79,262.17,267.06,254.12,220.16,232.72,227.49,221.53,193.39,,430.24,410.58,443.49,416.21,,,,,,,160.58,321.22,,,,,,,
2023-03-27 22:25:59.465000,L8,225.30,231.28,378.96,389.73,403.84,372.83,401.56,397.35,246.79,257.58,265.09,254.53,218.09,229.87,221.77,218.92,217.75,418.55,,,,,,,,,,,156.21,376.41,,,,,,,
2023-03-28 22:19:57.226000,L9,224.42,232.75,245.86,257.36,268.69,266.79,261.39,258.81,245.53,251.44,262.15,229.71,218.83,231.29,230.22,226.44,218.91,,,,,,,,,,,,155.26,324.42,,,,,,,
2023-04-05 22:19:40.549000,L8,330.33,331.51,352.75,365.97,283.89,293.07,287.83,303.07,304.34,298.50,267.25,259.09,218.94,233.19,230.78,387.56,392.78,392.21,402.94,406.76,413.46,,,439.31,433.26,417.66,368.56,365.83,356.40,363.00,,347.28,356.46,365.49,,,
2023-04-13 22:19:50.783000,L9,,,,236.93,252.29,241.55,173.59,236.87,226.72,216.59,242.67,216.02,206.24,210.37,202.27,187.63,179.23,,,,,,,,,,,,,286.44,,,,,,,
2023-05-14 22:25:26.945000,L8,,,,228.50,250.72,236.76,222.95,232.34,220.87,206.39,236.33,207.05,198.83,206.03,194.74,182.74,174.25,,,,,,,,,,,,,259.51,,,,,,,
2023-05-22 22:25:40.459000,L9,,,,223.22,242.00,231.14,183.35,219.05,,,186.48,205.70,189.85,199.40,190.07,179.92,170.45,,,,,,,,,,,,,214.48,,,,,,,
2023-05-23 22:19:17.699000,L8,353.66,361.64,376.27,380.38,400.45,392.78,355.38,396.43,397.53,253.22,388.22,399.30,402.02,407.27,231.53,226.77,222.39,383.27,381.22,394.05,,,458.75,475.79,468.29,461.38,,,,,,,,,,,
2023-07-01 22:25:47.465000,L8,339.80,326.84,347.05,356.40,371.77,342.30,375.92,323.50,365.43,372.91,319.56,326.42,384.83,377.72,362.05,208.18,188.83,386.74,396.40,395.43,410.56,402.18,392.53,403.67,404.64,411.79,,,365.51,347.59,,,,,410.60,400.89,
2023-07-10 22:19:41.271000,L8,,,,225.95,252.21,238.27,220.98,,,,203.81,208.92,193.59,202.01,191.33,183.02,172.68,,,,,,,,,,,,,220.36,,,,,,,
2023-07-25 22:25:46.062000,L9,255.66,236.62,244.43,256.22,275.64,264.93,267.49,256.09,252.30,392.76,390.26,385.59,371.82,220.07,226.63,213.03,186.21,404.85,403.17,424.76,417.62,439.82,443.89,434.41,427.26,422.06,364.68,,372.57,378.92,369.89,377.37,362.78,366.43,410.73,415.10,393.63
2023-07-26 22:19:47.089000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.74,,,,,,,
2023-08-02 22:26:01.505000,L8,294.34,333.89,348.89,183.29,272.11,266.30,359.01,362.01,336.68,351.71,356.53,379.76,385.12,388.45,390.62,391.11,399.84,333.64,398.89,401.97,411.39,411.99,384.66,413.93,406.28,411.98,367.22,360.18,354.48,349.19,364.28,391.64,348.79,,363.54,382.18,385.69
2023-08-26 22:26:04.475000,L9,336.36,331.71,341.10,271.97,296.53,273.79,268.34,267.17,257.77,269.17,269.35,256.72,219.19,231.68,227.15,224.78,222.21,411.40,418.04,424.94,434.49,440.52,412.35,427.76,420.56,420.25,360.57,362.56,371.73,362.40,355.74,335.71,370.92,376.45,395.54,381.60,376.84
2023-08-27 22:19:59.676000,L8,237.54,326.41,329.76,372.73,386.94,383.94,379.73,373.19,250.70,262.20,264.15,255.03,219.21,231.89,232.45,226.70,194.60,404.51,403.22,422.83,415.15,406.53,411.57,414.65,400.07,389.99,363.98,364.64,368.91,364.05,380.50,381.29,363.51,380.45,391.52,338.58,378.00
2023-09-03 22:26:09.141000,L8,,,195.71,237.85,187.28,242.06,180.49,235.77,223.82,176.18,240.52,213.32,207.51,220.79,201.20,189.75,176.20,,,,,,,,,,,,153.84,306.82,,,,,,,
2023-10-06 22:20:06.973000,L9,344.47,354.59,347.31,376.82,397.93,388.52,381.73,384.92,404.12,371.56,363.07,384.73,411.16,392.97,369.78,400.81,408.95,413.68,419.58,415.05,434.80,412.23,408.62,418.65,405.17,418.32,338.42,359.69,360.45,321.12,386.88,379.23,364.50,314.68,409.36,404.84,395.19
2023-10-21 22:26:20.084000,L8,350.53,311.75,362.02,380.00,395.26,376.50,405.06,404.52,252.60,394.22,374.91,357.72,391.94,401.86,378.56,401.32,414.44,414.26,410.69,424.12,393.90,434.23,432.08,416.14,396.17,395.50,351.23,356.46,356.54,312.85,388.76,383.35,362.22,364.43,407.03,392.78,398.54
2023-10-29 22:26:21.224000,L9,219.79,230.42,246.08,258.01,268.91,265.45,259.03,261.16,246.32,256.01,262.88,251.29,222.06,235.29,236.12,235.26,183.71,,,,,,,,,,,,159.65,305.42,,,,,,,
2023-10-30 22:20:12.688000,L8,222.75,232.33,248.00,262.17,273.08,269.91,264.61,262.37,249.22,253.60,266.04,229.48,221.89,236.75,238.89,233.95,229.60,408.11,399.18,400.75,420.41,419.51,411.56,405.96,402.42,389.61,343.42,334.61,332.87,311.85,364.67,364.89,345.67,338.01,386.04,377.89,381.72
2023-11-06 22:26:20.628000,L8,225.29,233.71,253.92,267.37,276.62,300.42,275.92,302.77,256.48,267.75,269.14,259.34,221.29,239.03,238.05,239.63,188.46,,,419.58,423.43,400.75,422.96,410.00,412.42,407.92,,346.81,349.98,345.16,376.03,374.16,358.28,,404.54,391.17,391.00
2023-11-23 22:20:17.141000,L9,336.67,337.81,335.01,343.37,288.29,277.08,270.46,375.36,387.60,383.97,384.31,384.49,382.60,375.31,377.89,387.12,344.46,390.88,398.52,406.38,417.73,413.28,409.51,400.65,401.61,391.16,351.37,331.31,328.69,,363.64,370.29,314.55,342.89,377.71,,363.92
2023-11-30 22:26:28.621000,L9,220.08,229.67,247.19,255.08,268.62,265.42,392.37,389.43,388.36,381.99,364.03,227.89,219.81,233.56,232.18,231.77,233.40,,,,,,,410.04,391.67,389.57,,,162.05,308.50,,,,,386.51,,
2023-12-09 22:20:14.489000,L9,339.96,336.06,352.47,365.03,379.53,305.33,306.99,309.52,309.70,296.59,285.93,262.64,226.31,241.27,238.94,231.20,191.74,390.49,411.39,418.05,418.94,415.84,415.90,412.88,371.02,380.73,340.45,345.29,345.40,333.94,354.46,359.57,356.74,341.85,373.23,360.82,373.00
2023-12-17 22:20:12.171000,L8,225.91,232.97,253.51,264.38,274.65,270.75,266.33,266.58,249.73,261.34,264.74,257.66,220.32,238.18,236.08,212.14,189.32,,,,,,,,,,,,166.54,308.69,,,,,,,
2024-01-26 22:20:14.221000,L9,359.05,345.03,355.65,373.73,377.47,387.17,386.30,389.95,375.26,342.24,377.34,371.17,376.85,375.29,373.37,376.45,189.65,,,,,419.74,371.48,402.52,,,,,170.35,313.70,,,,,,,
2024-02-02 22:26:28.722000,L9,,,,228.96,186.54,232.48,,,,156.52,190.15,195.98,188.48,192.64,188.76,177.22,164.78,,,,,,,,,,,,,291.74,,,,,,,
2024-02-10 22:26:16.362000,L8,328.17,334.74,323.28,329.93,365.23,364.21,360.44,318.25,353.70,335.55,331.20,336.70,348.83,351.73,359.28,327.49,393.61,389.09,383.15,385.35,383.80,378.76,383.93,388.13,378.68,362.79,,,160.52,308.22,324.14,315.09,316.47,308.64,342.99,347.91,340.55
2024-02-19 22:20:03.384000,L8,215.64,225.28,237.39,250.92,261.72,260.55,251.43,251.76,236.42,244.12,366.18,358.79,339.00,215.69,215.20,191.89,181.76,,,,,,,,,,335.03,355.15,,296.64,,,,327.23,,,
2024-02-27 22:20:07.716000,L9,,,,,,236.80,227.49,238.56,221.73,179.97,234.11,215.96,207.66,217.36,196.65,184.78,175.91,,,,,,,,,,,,,182.68,,,,,,,
2024-03-21 22:26:18.428000,L9,,217.44,228.33,240.97,253.80,251.05,232.63,241.52,228.05,226.49,246.45,217.14,210.53,223.99,198.53,187.82,176.58,,,,,,,,,,,,,273.05,,,,,,,
2024-03-29 22:25:46.458000,L8,326.71,335.21,351.77,379.41,390.79,357.64,390.93,390.43,389.16,387.14,365.41,373.45,383.97,375.26,379.84,328.74,382.08,389.74,390.25,401.85,398.28,388.56,356.10,393.58,384.21,427.00,375.30,359.40,373.98,379.81,,,,,419.99,415.06,
2024-04-07 22:19:35.570000,L8,234.74,319.55,330.12,343.65,358.62,356.27,324.01,261.30,252.49,252.32,264.57,258.09,222.31,236.50,235.50,229.24,188.25,360.04,371.23,374.47,378.46,372.44,,,,,,,350.80,356.64,,,,,,,
2024-04-22 22:25:49.613000,L9,328.58,287.97,302.32,353.40,278.70,271.71,265.45,262.99,251.70,253.41,265.04,258.80,221.81,233.60,233.93,228.10,194.41,,,,,,,,,,365.90,351.61,343.16,345.32,,,398.78,391.41,,,
2024-05-08 22:25:46.666000,L9,,,,,,,,,,,182.25,201.36,183.30,197.19,189.28,173.01,168.09,,,,,,,,,,,,,216.55,,,,,,,
2024-05-09 22:19:15.558000,L8,327.54,336.71,336.97,354.33,330.96,336.04,301.42,365.88,365.59,368.28,333.86,363.04,360.58,363.87,352.94,327.21,378.79,381.73,401.51,440.65,446.07,447.90,443.42,,416.28,408.18,389.88,387.32,360.77,353.75,394.26,382.32,,386.93,397.17,388.87,386.88
2024-05-24 22:25:35.582000,L9,313.16,174.05,184.79,179.03,179.27,172.94,171.37,258.47,254.75,247.70,257.26,230.89,217.34,226.42,227.71,220.18,390.29,393.08,400.60,421.47,427.07,401.80,418.53,418.29,414.59,,372.73,379.35,367.27,364.08,387.97,400.01,356.95,367.02,,,
2024-05-25 22:19:02.688000,L8,,,,227.22,245.75,233.33,215.95,,,,186.09,204.58,194.71,196.68,188.04,178.56,169.48,,,,,,,,,,,,,216.65,,,,,,,
2024-06-10 22:19:04.365000,L8,,,,225.92,247.35,234.51,,,,,180.60,202.75,188.11,196.67,187.51,178.63,170.86,,,,,,,,,,,,,206.80,,,,,,,
2024-06-25 22:25:13.177000,L9,,,,,,,,,,,180.00,182.50,179.45,186.89,173.52,166.58,,,,,,,,,,,,,,189.55,,,,,,,
2024-07-03 22:25:28.949000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.66,,,,,,,
2024-07-11 22:25:34.490000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.82,,,,,,,
2024-07-20 22:19:26.642000,L9,,,,,,,,,,,181.93,195.79,186.69,195.88,188.72,175.63,168.28,,,,,,,,,,,,,213.08,,,,,,,
2024-08-29 22:19:45.744000,L8,,,,224.88,196.59,235.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22 22:19:44.923000,L9,214.76,231.68,250.61,240.45,261.08,261.13,267.17,309.69,264.44,258.19,261.59,253.21,223.19,234.91,232.75,230.15,194.24,,,,,,,,,,,,154.97,310.46,,,,,,,
