dates,satname,nzd0333-0000,nzd0333-0001,nzd0333-0002,nzd0333-0003,nzd0333-0004,nzd0333-0005,nzd0333-0006,nzd0333-0007,nzd0333-0008,nzd0333-0009,nzd0333-0010,nzd0333-0011,nzd0333-0012,nzd0333-0013,nzd0333-0014,nzd0333-0015,nzd0333-0016,nzd0333-0017,nzd0333-0018,nzd0333-0019,nzd0333-0020,nzd0333-0021,nzd0333-0022,nzd0333-0023,nzd0333-0024,nzd0333-0025,nzd0333-0026,nzd0333-0027
2015-10-24 22:19:16.646000,L8,338.26,333.70,325.58,327.73,308.20,322.67,329.58,267.49,261.72,265.25,269.28,271.11,271.92,272.26,272.20,267.23,280.04,281.77,289.57,286.67,295.84,300.31,296.61,253.33,251.24,257.04,264.92,242.38
2015-12-20 22:13:09.373000,L8,286.74,273.09,274.89,273.24,271.81,268.85,268.30,269.47,262.83,264.44,268.16,273.27,270.32,269.84,272.41,270.49,278.69,276.55,267.87,275.52,282.11,276.25,263.40,256.05,252.76,257.46,259.69,242.28
2015-12-20 22:13:33.327000,L8,287.76,273.74,275.27,273.83,272.82,269.41,268.97,270.30,263.36,264.77,268.71,274.23,270.81,270.71,273.70,271.30,279.48,277.28,268.49,276.33,282.85,276.87,263.83,256.80,253.48,258.34,260.64,242.69
2015-12-27 22:19:19.236000,L8,323.12,321.21,317.33,314.16,322.69,320.68,322.50,313.41,309.77,320.69,320.22,308.06,303.18,313.91,362.04,336.31,340.60,362.98,316.89,311.35,308.59,301.99,299.10,295.24,307.27,310.44,285.98,293.29
2016-01-05 22:13:05.152000,L8,286.22,274.11,274.04,274.43,271.59,269.98,270.55,270.88,266.70,265.88,269.35,270.78,271.09,270.96,274.53,274.27,280.05,277.08,270.26,278.39,283.12,277.06,264.45,256.03,255.13,260.97,264.64,241.56
2016-01-05 22:13:29.107000,L8,288.27,276.28,274.89,275.63,273.26,271.71,271.21,271.58,267.78,267.47,272.20,271.75,271.78,272.01,275.74,275.20,280.95,278.42,271.40,279.70,284.39,278.00,265.44,257.64,256.47,262.68,265.87,242.23
2016-02-06 22:13:01.784000,L8,324.31,316.41,317.09,314.85,272.43,269.37,270.40,313.48,273.80,266.10,278.58,281.20,296.87,301.05,313.02,311.20,305.89,286.66,288.59,298.92,300.37,317.61,315.26,308.43,286.69,270.07,272.40,242.81
2016-02-06 22:13:25.747000,L8,324.42,316.87,317.30,315.19,272.67,269.45,270.56,313.60,273.94,266.19,278.66,281.41,296.87,301.14,313.53,311.43,305.96,286.73,288.55,298.96,300.43,317.51,315.42,308.58,286.73,270.09,272.53,242.92
2016-02-13 22:19:08.559000,L8,,,,,236.68,240.46,244.42,244.95,235.35,238.08,242.24,245.70,245.07,167.45,,241.00,252.90,243.67,238.65,246.81,251.46,241.58,236.70,224.62,226.50,232.23,229.01,199.46
2016-04-01 22:18:50.495000,L8,,,,,,,,,,,,,,,,,,192.83,197.72,220.09,223.34,200.09,205.19,207.57,212.25,220.43,213.83,184.52
2016-04-10 22:12:37.539000,L8,271.85,253.13,251.14,206.06,255.83,234.53,246.07,229.07,258.37,260.57,265.91,268.03,265.48,267.31,272.82,266.17,274.31,268.35,260.54,269.94,276.20,272.98,262.70,248.86,251.81,254.99,256.85,239.11
2016-04-10 22:13:01.493000,L8,,,,,,,,,,243.68,251.78,255.55,249.10,250.11,252.84,252.92,261.92,258.13,251.49,261.46,267.31,262.61,253.25,236.68,235.03,245.89,243.08,221.28
2016-06-04 22:18:52.273000,L8,,,,,,,,,,,,,,,,,,234.15,217.26,231.66,234.27,239.96,231.32,218.63,214.90,226.66,216.60,202.15
2016-06-13 22:12:42.546000,L8,,,,,,259.93,277.68,269.91,261.49,224.15,274.26,268.84,262.80,,272.63,267.51,276.35,274.09,267.73,279.05,283.04,275.75,288.07,255.64,254.22,254.24,260.18,253.99
2016-06-13 22:13:06.505000,L8,,,,,,,263.95,265.47,257.61,213.64,,,,,267.39,260.52,268.96,268.80,259.52,271.90,276.86,271.93,282.54,247.56,245.55,249.47,254.19,247.73
2016-07-15 22:12:58.211000,L8,,,,,,,,,,,,,,,,,,226.52,209.42,232.69,212.45,235.63,230.96,214.33,211.74,217.53,196.60,198.93
2016-07-15 22:13:22.170000,L8,,,,,,,,,,,,,,,,246.35,258.91,259.10,250.92,256.19,264.49,259.48,247.64,237.27,228.26,234.84,231.99,216.43
2016-08-07 22:19:13.378000,L8,,,,,,,,,,,,,,,,,,220.73,206.80,231.26,228.44,229.62,223.69,212.93,211.37,216.59,204.78,194.12
2016-08-16 22:13:05.571000,L8,,,,,,,,,,,,,,,,230.57,255.23,258.18,234.43,242.38,250.76,243.88,233.75,221.62,217.64,226.52,216.87,201.05
2016-08-16 22:13:29.538000,L8,,,,,,,,,,,,,,,,243.08,251.20,257.74,231.73,238.10,247.59,240.16,231.94,218.49,215.58,223.64,214.64,199.11
2016-09-08 22:19:24.689000,L8,,,,,,,232.65,220.93,219.08,225.77,234.30,227.68,,219.66,222.79,217.78,234.29,227.01,212.86,233.71,231.65,229.59,227.15,215.27,215.91,221.23,215.43,186.25
2016-10-10 22:19:30.105000,L8,,,,,,,,,,,,,,,216.66,219.74,244.99,244.06,242.95,242.02,238.91,239.06,238.07,228.13,224.15,230.22,214.15,
2016-12-22 22:13:14.982000,L8,285.68,273.72,274.48,272.36,270.07,268.84,268.90,268.40,263.39,265.10,268.36,273.57,271.98,269.61,275.48,271.61,282.78,279.15,269.43,274.93,272.16,260.70,251.96,252.24,253.07,269.21,262.91,241.36
2016-12-29 22:19:25.500000,L8,,,,,,243.35,252.64,215.12,186.67,254.58,248.47,,,,,,,,,249.49,252.72,242.39,236.37,233.82,233.25,250.87,248.14,223.11
2017-01-23 22:13:07.208000,L8,300.01,357.33,354.95,335.45,331.05,323.20,335.23,307.83,327.23,312.30,312.33,295.76,317.59,278.22,287.83,330.79,309.16,296.08,295.98,314.45,327.54,269.76,257.98,258.66,259.66,265.49,271.08,288.18
2017-01-23 22:13:31.167000,L8,300.38,357.36,355.26,338.72,331.52,299.49,303.38,338.94,327.26,312.49,313.09,296.30,318.55,279.50,289.12,331.16,309.05,296.54,297.33,315.48,328.36,270.99,319.05,265.14,260.59,266.14,271.81,289.87
2017-02-15 22:19:07.687000,L8,,,,,,,216.99,204.68,209.63,216.55,222.11,219.47,,,,164.97,216.67,231.48,224.41,233.90,222.33,220.17,212.92,208.77,212.84,218.55,214.70,191.91
2017-03-03 22:19:01.549000,L8,283.24,270.43,272.30,266.82,263.79,261.29,261.36,261.85,262.46,265.06,266.43,266.50,263.72,261.27,264.43,265.99,272.80,268.62,263.74,269.92,266.40,257.30,248.86,243.54,247.64,251.50,256.56,246.35
2017-03-28 22:13:00.546000,L8,,,,,,,,,,,,,,,,,241.05,242.50,232.04,240.95,238.72,233.94,222.14,222.27,219.94,229.15,227.96,206.81
2017-04-13 22:12:28.902000,L8,,,,,,,,,,,,,,,,,,246.67,261.73,277.79,262.45,260.93,243.96,243.11,259.96,255.91,262.10,233.66
2017-05-06 22:18:31.237000,L8,,,,,,,,,,,,,,,,,203.24,244.64,234.24,236.46,235.50,232.33,221.81,218.84,219.67,226.17,217.70,202.71
2017-06-07 22:18:51.063000,L8,,,,,,,,,,,,,,,,,,,207.04,220.43,222.71,221.11,186.71,204.56,212.45,216.20,212.77,200.44
2017-07-02 22:12:47.839000,L8,,,,,,,276.31,263.76,254.55,245.64,,,,,,260.31,272.26,271.06,263.18,271.00,267.54,253.74,247.96,246.93,247.84,250.01,253.56,237.96
2017-07-02 22:13:11.807000,L8,,,,,,,,262.89,254.06,243.57,,,,,,260.03,272.01,269.57,261.81,270.28,265.70,251.18,246.51,245.67,246.92,249.42,253.20,236.10
2017-07-09 22:18:59.733000,L8,,,,,271.74,246.61,255.29,250.79,248.92,265.80,,,,,,253.22,263.66,263.04,250.60,258.57,254.59,245.67,233.51,233.19,236.42,239.15,238.19,221.72
2017-07-25 22:19:06.698000,L8,,,,,,,,,,,,,,,,,,,203.49,221.80,220.77,201.69,185.99,209.77,211.43,214.50,202.02,187.32
2017-09-27 22:19:24.491000,L8,298.58,277.87,277.18,282.08,282.02,280.65,284.46,279.42,272.66,266.78,274.75,281.61,279.26,277.46,284.51,276.83,283.37,284.53,280.25,289.29,279.24,262.17,257.67,252.16,259.16,274.52,277.26,255.91
2017-10-13 22:19:28.919000,L8,284.56,271.02,272.94,266.68,266.37,266.40,267.09,263.85,261.79,264.47,266.88,271.67,270.81,271.31,272.51,269.71,279.34,271.62,267.78,272.31,267.80,259.61,255.96,258.44,259.56,258.55,263.28,241.18
2017-11-30 22:19:20.342000,L8,288.60,273.16,274.69,272.12,269.46,269.28,269.98,269.99,266.22,267.59,269.97,271.28,270.28,268.99,274.34,271.88,279.70,274.54,267.13,274.89,269.21,258.89,250.89,248.33,251.34,254.89,258.62,240.35
2017-12-16 22:19:22.554000,L8,326.34,323.22,310.31,311.97,322.07,399.27,349.04,330.38,324.93,326.39,318.74,336.76,336.55,341.62,333.74,323.44,321.05,319.00,318.73,310.79,305.26,305.56,303.52,301.52,308.17,309.79,308.29,318.98
2018-03-31 22:12:27.765000,L8,,,,,,,232.93,218.49,223.89,234.32,238.79,235.84,,,,236.16,255.57,249.65,240.79,245.27,237.49,233.83,224.37,223.00,225.97,228.48,227.18,204.13
2018-03-31 22:12:51.719000,L8,,,,,,,230.71,217.35,223.92,232.12,239.27,235.63,,,,234.76,255.25,248.59,239.88,244.70,236.49,233.54,223.62,222.63,225.59,227.80,226.42,204.25
2018-04-07 22:18:34.855000,L8,,,,,,,211.44,198.48,205.09,218.16,228.98,224.42,,,,212.24,247.96,242.02,229.00,236.86,230.68,224.69,221.11,215.59,222.27,225.85,221.07,199.09
2018-05-02 22:12:09.737000,L8,,,,,,,,,,,,,,,,,250.55,245.51,239.41,240.72,240.07,235.03,225.28,223.29,226.02,228.68,225.86,207.04
2018-05-02 22:12:33.692000,L8,,,,,,,,,,,,,,,,,249.32,244.92,239.25,239.55,238.96,234.59,224.40,222.76,225.56,227.69,224.46,207.11
2018-05-25 22:18:03.992000,L8,,,,,221.87,241.37,246.32,247.65,249.29,245.72,254.91,252.62,242.44,236.91,256.70,252.76,262.65,260.06,252.62,257.56,255.06,243.29,235.96,234.72,236.76,238.51,235.39,224.98
2018-06-19 22:11:57.514000,L8,,,,,,,,,,,,,,,272.17,262.24,274.65,270.43,257.41,271.54,272.26,257.84,246.63,245.12,257.32,257.06,263.38,255.74
2018-06-19 22:12:21.473000,L8,,,,,,,,,,,,,,,270.77,259.69,271.32,269.26,255.89,269.46,269.60,254.37,244.54,241.83,252.09,254.07,256.92,249.08
2018-06-26 22:18:12.662000,L8,,,,,,,,,,,,,,,,,257.17,253.64,245.69,243.86,249.50,236.72,227.10,224.65,224.65,230.44,218.32,215.35
2018-07-12 22:18:20.795000,L8,,,,,,,,,,,,,,,,,,239.32,205.55,201.10,199.69,219.79,185.96,188.02,208.19,212.47,177.85,191.25
2018-08-06 22:12:22.164000,L8,,,,,257.85,250.64,254.05,253.16,252.36,254.56,257.07,257.84,255.47,258.73,256.65,251.51,268.71,266.55,257.15,262.85,259.10,247.99,237.49,235.93,240.20,244.12,236.11,231.43
2018-08-06 22:12:46.122000,L8,,,,,,,,,,,,,,,,,246.72,244.21,235.61,234.34,236.90,232.23,222.19,218.01,218.65,224.51,213.45,200.74
2018-08-13 22:18:36.864000,L8,,,,,,,,,,,,,,,,,,234.47,225.15,224.26,234.83,224.67,222.89,224.43,225.81,231.51,219.43,208.35
2018-08-22 22:12:30.412000,L8,,,,,,,229.93,214.56,221.50,228.78,239.41,,,,,216.52,252.93,248.68,238.05,238.35,238.41,235.01,223.27,222.27,224.53,225.93,216.25,201.55
2018-08-22 22:12:54.367000,L8,,,,,,,226.26,212.24,218.40,226.67,238.66,,,,,215.71,250.06,246.49,236.35,237.34,236.58,233.81,222.31,221.11,222.45,224.91,215.20,200.03
2018-09-07 22:12:36.278000,L8,293.05,275.50,280.48,285.32,278.26,283.92,289.43,312.62,270.79,329.04,309.24,304.31,273.03,273.10,272.29,303.97,291.31,289.55,298.04,317.20,323.27,307.17,292.97,294.12,342.17,285.74,280.30,286.15
2018-09-07 22:13:00.241000,L8,290.03,272.79,276.50,283.52,275.55,275.00,282.90,281.85,267.83,327.93,304.75,270.80,271.46,270.75,265.86,301.47,287.36,285.97,287.63,314.84,319.69,302.97,289.66,289.90,284.05,281.76,277.26,282.27
2018-09-14 22:18:48.928000,L8,,,,,,237.37,239.47,231.98,229.48,236.49,240.43,193.44,169.00,235.38,237.79,230.99,247.45,242.60,232.30,238.96,234.97,228.35,223.26,222.03,219.71,225.59,214.37,187.26
2018-09-30 22:18:55.798000,L8,,,,,,,,,,,,,,,,,,,,,,158.28,225.95,224.88,228.01,228.64,220.72,195.07
2018-11-10 22:12:56.881000,L8,375.13,422.68,414.95,416.42,374.51,390.79,386.45,388.96,388.13,401.67,406.64,381.60,360.97,358.31,360.43,333.69,313.52,336.59,327.37,341.00,320.43,364.47,370.02,473.32,358.67,361.08,328.03,398.48
2018-11-10 22:13:20.844000,L8,374.68,421.81,414.74,416.35,374.43,390.14,386.34,388.75,387.99,401.33,406.16,381.40,360.77,358.11,360.12,333.50,313.35,321.61,327.11,340.65,320.18,364.38,369.84,473.38,438.08,386.02,391.38,398.19
2019-01-04 22:19:03.634000,L8,325.90,303.50,302.10,301.47,306.12,318.47,327.14,327.50,318.45,330.82,331.97,270.77,273.42,341.05,329.45,319.40,305.14,294.96,305.32,293.18,302.95,301.90,294.03,300.14,294.54,309.34,301.83,302.04
2019-02-14 22:12:45.337000,L8,,,,,,,,,,,,,,,,,,175.47,213.89,229.70,218.57,223.98,220.80,222.80,222.13,221.23,215.11,187.03
2019-02-14 22:13:09.296000,L8,,,,,,,,,,,,,,,,,,189.68,223.35,235.12,228.13,233.17,222.48,223.72,224.60,225.39,218.76,191.91
2019-03-02 22:12:41.167000,L8,279.97,271.32,271.44,262.68,264.53,264.51,265.19,263.72,262.70,261.95,265.75,267.61,265.78,263.13,265.99,263.41,275.23,268.34,261.92,267.43,260.49,253.59,246.29,244.96,249.97,253.07,257.31,238.96
2019-03-02 22:13:05.126000,L8,279.36,270.78,270.60,261.92,264.22,263.91,264.26,262.45,262.16,260.64,265.09,267.23,264.91,262.15,265.37,262.64,274.57,267.71,261.28,266.56,259.96,252.61,245.41,244.13,249.35,252.57,256.40,238.20
2019-03-18 22:12:35.978000,L8,,,,,,,,,,,,,,,224.77,170.17,194.27,213.37,205.76,231.62,206.55,227.22,221.77,223.64,220.95,226.80,216.11,194.29
2019-03-18 22:12:59.932000,L8,,200.31,177.75,207.45,260.28,262.29,260.10,259.94,260.35,258.99,262.75,266.08,261.00,260.14,262.04,260.66,272.93,267.39,259.67,264.49,259.67,249.53,244.20,241.32,245.95,249.07,253.25,238.51
2019-04-03 22:12:32.527000,L8,,,,,,,205.66,205.01,221.41,224.02,233.69,231.34,,,,175.02,241.38,226.24,214.07,230.50,225.53,224.82,221.44,222.89,222.85,227.13,223.58,207.85
2019-04-03 22:12:56.485000,L8,,,,,,,,,,,,,,,,,,210.69,203.22,215.46,202.72,203.65,185.91,217.94,218.96,224.81,218.59,200.88
2019-05-21 22:12:39.194000,L8,,,,,,,,,,,,,,,,238.14,257.95,256.73,244.86,241.48,244.89,237.16,226.54,225.55,229.06,231.96,232.28,216.51
2019-06-06 22:12:47.153000,L8,,,,,,,,,,,,,,,,,257.12,256.33,244.19,239.05,244.47,235.33,225.92,224.39,226.57,231.33,230.05,217.10
2019-06-06 22:13:11.112000,L8,,,,,,243.70,218.70,,,,,,,,270.88,254.50,268.12,264.69,256.36,267.93,258.97,244.80,236.53,233.12,241.07,247.68,250.99,232.34
2019-06-29 22:19:05.551000,L8,,,,,,,,,,,,,,,,254.13,265.77,263.74,253.01,243.60,256.52,242.11,237.92,232.85,237.03,239.00,244.44,227.67
2019-07-24 22:13:00.868000,L8,,,,184.41,272.07,262.52,259.19,257.23,257.17,258.05,258.88,262.56,259.65,270.07,269.61,263.79,274.34,268.80,266.40,270.10,267.76,254.24,247.27,244.78,248.52,249.74,256.19,240.57
2019-07-24 22:13:24.827000,L8,,,,,,,,,,,,,,,,255.70,262.31,260.46,251.78,251.05,253.32,241.81,234.46,230.02,233.70,237.38,240.17,223.33
2019-07-31 22:19:14.719000,L8,,,,,,,,,,,,,,,,,210.09,249.20,237.23,232.97,238.36,235.02,221.41,220.52,221.13,224.80,214.66,205.10
2019-09-01 22:19:23.782000,L8,,,,,,,218.74,209.14,218.75,223.37,231.95,226.64,,,,214.72,240.04,249.20,231.76,234.05,233.25,230.41,221.67,218.03,221.95,224.09,213.22,198.99
2019-09-17 22:19:29.137000,L8,284.09,271.59,270.66,265.35,266.44,266.98,270.32,276.80,288.44,262.32,265.51,268.37,262.88,260.60,265.20,262.09,265.76,271.27,263.56,291.66,277.61,257.76,248.86,246.35,248.70,255.39,245.93,233.65
2019-10-03 22:19:33.486000,L8,285.22,272.79,273.62,268.00,265.99,265.97,263.80,262.61,263.01,265.11,266.65,270.09,262.54,262.27,271.24,262.66,268.95,271.33,262.06,270.03,266.47,258.63,249.45,248.68,252.87,252.01,245.44,232.35
2019-10-28 22:13:24.474000,L8,,,,,,,,,,,,,,,237.91,239.31,255.64,266.09,253.37,258.89,254.82,243.39,238.03,234.71,239.42,240.69,234.40,218.77
2019-10-28 22:13:48.433000,L8,,,,,,,,,,,,,,,238.63,239.29,255.52,265.95,253.56,258.63,255.06,243.70,237.96,234.57,239.22,240.53,234.19,219.40
2019-11-29 22:13:20.022000,L8,,,,,,,,,,,,,,,,197.08,189.96,216.28,217.78,221.87,221.93,218.84,218.83,212.89,215.21,187.92,213.18,186.27
2019-11-29 22:13:43.981000,L8,,,,,,,,215.53,223.38,226.23,231.72,197.23,178.80,173.03,235.93,226.08,216.52,239.76,230.81,232.10,233.88,229.87,222.98,222.76,224.27,218.79,218.83,193.31
2019-12-22 22:19:27.650000,L8,321.04,322.74,327.07,313.58,311.59,321.50,271.08,269.99,269.03,271.32,275.22,273.92,273.55,275.89,284.97,266.46,273.89,283.14,271.48,275.13,272.90,259.89,250.34,251.55,308.22,305.10,291.63,247.20
2020-03-04 22:12:56.927000,L8,,,,,,,,,,,,,,,,,,215.69,206.31,217.05,212.19,220.37,217.51,216.10,223.91,221.67,215.66,181.01
2020-03-04 22:13:20.890000,L8,,,,,,224.63,236.71,223.71,223.00,230.24,232.26,241.95,175.03,221.75,235.03,229.48,241.52,243.96,234.56,233.29,233.69,234.12,223.53,223.80,227.44,228.17,223.25,192.37
2020-03-27 22:18:55.950000,L8,,,,,,189.35,230.05,208.31,208.04,207.47,227.68,242.64,,,231.02,225.57,241.51,243.35,232.04,232.64,232.59,225.10,221.04,220.79,222.12,226.25,223.16,201.07
2020-04-28 22:18:40.774000,L8,,,,,,,208.61,211.59,217.07,217.28,228.87,228.40,,,,,224.76,233.14,217.99,222.41,227.61,224.17,220.99,215.72,220.21,223.69,221.61,208.33
2020-05-07 22:12:24.481000,L8,,,,,,,,,,,,,,,250.88,241.35,247.93,255.13,234.89,230.45,234.82,231.42,222.69,220.07,223.91,226.72,222.37,211.11
2020-05-07 22:12:48.436000,L8,,,,,,,,,,,,,,,,240.49,248.10,253.42,234.17,225.90,234.65,229.17,221.05,217.77,221.17,225.53,219.82,209.56
2020-05-30 22:18:40.755000,L8,,,,,265.29,252.47,252.36,254.80,254.17,252.38,255.08,253.46,252.31,252.57,256.25,250.45,259.43,266.72,259.02,242.32,257.64,245.07,235.82,234.56,239.62,244.29,250.35,231.41
2020-06-08 22:12:35.900000,L8,,,,,,,,,,,,,,,,,248.07,258.98,245.86,235.37,248.38,236.36,226.96,224.71,229.57,231.13,225.95,217.07
2020-06-08 22:12:59.859000,L8,,,,,,,,,,,,,,,,242.84,251.29,261.51,249.74,237.05,252.44,239.09,230.03,228.53,232.90,233.73,230.71,221.18
2020-07-01 22:18:58.788000,L8,,,,,,255.48,262.01,254.18,253.88,233.08,259.85,255.68,249.89,,268.55,255.57,260.42,266.52,255.94,260.96,258.61,246.44,236.18,235.56,238.53,239.99,249.26,232.98
2020-07-17 22:19:04.802000,L8,,,,,,,,,,,,,,,,241.99,248.76,254.90,249.21,235.14,251.20,238.82,226.15,222.68,224.71,226.23,223.53,218.24
2020-07-26 22:12:56.525000,L8,,,,,,,,248.23,250.57,252.03,194.09,,,,,246.49,255.53,262.55,252.30,239.04,253.80,242.43,230.21,229.29,233.32,236.14,226.41,223.63
2020-07-26 22:13:20.488000,L8,,,,,,,,,,,,,,,,,,235.50,207.38,215.47,214.81,201.30,211.46,209.76,215.00,215.05,209.95,199.30
2020-08-11 22:12:59.530000,L8,,,,,,,,,,,,,,,,,232.99,246.23,231.08,229.82,233.68,226.37,223.09,220.54,220.73,224.72,217.65,204.42
2020-08-11 22:13:23.493000,L8,,,,,,,,,,,,,,,,,232.61,244.75,230.74,228.42,232.74,225.19,222.55,219.05,219.73,223.69,216.79,203.59
2020-09-12 22:13:14.819000,L8,,,,,,,210.39,209.10,221.36,224.72,233.61,196.22,,,,189.11,237.43,242.03,208.71,224.49,229.88,218.99,220.36,210.87,218.99,224.02,212.54,175.40
2020-09-19 22:19:27.846000,L8,,,,,,189.24,223.51,220.70,223.14,227.01,232.88,235.04,,198.87,225.77,215.68,234.61,242.37,226.54,227.41,226.57,220.98,221.27,214.73,218.82,223.04,214.13,192.18
2020-10-05 22:19:31.113000,L8,,,,,193.44,225.09,233.23,226.02,223.61,230.41,234.88,237.37,171.19,221.49,235.47,218.37,239.47,241.81,223.90,228.93,226.04,223.66,221.97,222.27,224.66,225.78,217.09,197.50
2020-10-14 22:13:20.968000,L8,285.01,278.39,290.91,310.71,316.50,308.71,307.89,307.90,269.72,267.75,273.41,273.22,272.16,272.78,313.26,318.37,328.52,322.04,308.04,312.46,309.37,258.59,249.75,249.73,257.61,260.41,262.83,240.14
2020-10-14 22:13:44.927000,L8,285.33,279.41,297.22,310.96,316.92,309.85,308.44,288.41,270.81,275.92,272.87,277.61,272.68,274.26,313.36,292.48,328.83,295.11,309.24,313.47,311.96,259.49,253.08,250.45,260.70,262.38,263.97,241.35
2020-10-21 22:19:31.713000,L8,300.60,286.64,300.91,296.75,279.47,285.16,286.05,285.24,301.33,281.19,281.12,290.99,281.73,285.86,297.63,287.10,294.15,293.62,290.76,289.83,288.66,289.50,290.49,281.61,279.95,290.21,307.42,296.89
2020-12-24 22:19:30.619000,L8,281.66,268.92,270.78,265.34,265.00,266.13,261.02,259.85,259.94,261.93,265.97,268.23,260.14,259.65,266.95,257.40,265.55,270.39,262.71,267.39,260.02,248.14,244.43,242.91,247.65,251.10,256.90,233.62
2021-02-03 22:13:08.109000,L8,283.11,272.62,274.44,273.38,266.72,269.07,268.33,266.63,263.35,265.85,268.76,271.30,266.91,262.72,273.25,261.38,272.55,276.73,269.70,273.65,271.36,257.88,249.09,250.39,255.03,259.03,266.98,245.78
2021-02-03 22:13:32.068000,L8,279.73,270.90,271.87,267.61,264.92,266.17,263.23,260.44,261.08,263.17,265.57,268.50,261.01,260.48,265.77,258.06,267.84,271.27,266.30,268.73,265.68,252.86,246.01,246.51,250.85,253.93,260.74,239.10
2021-02-10 22:19:17.410000,L8,313.91,307.41,297.95,291.07,300.37,292.85,305.29,297.13,312.52,311.73,307.73,310.67,268.30,263.22,275.43,262.66,270.66,276.74,270.94,274.17,275.82,301.22,317.80,280.47,318.76,318.79,323.86,309.63
2021-02-19 22:13:27.767000,L8,280.04,270.65,270.70,266.99,264.83,266.32,265.11,262.68,260.21,263.58,266.19,268.41,259.62,260.84,265.50,257.89,267.28,272.55,266.36,269.30,265.91,253.23,245.36,246.15,251.15,253.67,259.94,239.57
2021-03-23 22:12:49.196000,L8,,,,,,,231.95,221.87,219.50,235.51,232.67,236.54,,,,219.10,241.56,246.87,237.31,229.43,233.51,229.42,222.73,223.46,225.39,226.88,218.33,199.18
2021-03-23 22:13:13.154000,L8,,,,,,,227.82,220.06,217.96,233.09,231.35,230.06,,,,217.44,240.80,245.16,233.45,227.20,232.72,225.27,222.22,222.63,224.71,226.44,217.60,197.55
2021-04-24 22:12:37.250000,L8,,,,,,,,,,,,,,,,,238.00,243.71,233.02,224.68,230.75,220.41,217.09,217.96,224.62,226.19,219.46,203.60
2021-06-02 22:18:57.116000,L8,,,,,253.18,246.23,248.05,248.68,252.35,254.00,250.40,248.74,,,,243.03,251.24,261.13,252.18,231.74,253.35,241.86,230.48,231.72,234.71,238.02,241.28,226.49
2021-07-13 22:12:55.390000,L8,,,,,,,,,,,,,,,,,,,201.79,215.20,203.83,196.31,207.79,214.34,221.86,228.97,216.91,195.40
2021-07-13 22:13:19.348000,L8,,,,,,,,,,,,,,,,,,,,197.83,183.78,175.85,181.14,200.03,210.63,221.98,204.98,175.04
2021-08-30 22:13:14.099000,L8,,,,,,240.34,243.89,230.22,236.78,241.27,244.05,244.75,230.16,231.57,238.79,239.14,244.49,248.28,244.71,231.48,239.34,234.01,224.72,223.74,225.35,227.86,218.99,171.16
2021-08-30 22:13:38.062000,L8,,,,,,,217.96,214.32,233.38,237.96,241.72,242.58,,,234.65,237.78,242.12,245.39,240.54,229.25,235.99,227.46,223.63,219.15,222.17,225.61,216.48,
2021-09-06 22:19:27.031000,L8,,,,,253.86,250.94,249.86,251.55,249.01,246.49,244.19,173.78,,,,240.39,251.39,248.83,233.95,230.61,227.51,234.11,227.40,227.70,231.11,234.50,231.08,216.09
2021-10-01 22:13:22.595000,L8,,,,,,,,230.37,228.23,235.84,238.97,239.72,,222.35,236.49,221.92,241.31,196.78,181.36,187.14,231.75,222.33,222.51,221.90,225.10,226.79,219.15,197.36
2021-10-01 22:13:46.563000,L8,,,,,,,,,,,,,,,,,,,,,212.02,207.95,220.20,207.92,220.25,221.88,214.47,187.54
2021-11-02 22:13:26.046000,L8,248.38,,,,,,205.47,236.13,236.48,211.86,235.60,179.96,,,,,185.56,249.73,243.54,230.83,216.52,206.90,196.51,,,,,
2021-11-02 22:13:50.004000,L8,,,,,,,205.81,236.85,237.16,212.25,236.30,180.89,,,,,186.58,250.05,243.74,231.13,217.65,208.40,199.89,,,,,
2021-11-06 22:14:00.001000,L9,354.44,330.82,328.28,319.10,319.35,311.70,299.61,313.11,321.66,325.60,327.00,328.54,334.95,335.16,523.29,508.51,532.39,522.43,415.21,483.70,491.90,389.09,303.06,307.92,310.26,293.09,290.94,300.97
2021-11-06 22:14:23.901000,L9,352.78,329.44,325.97,318.00,317.48,309.61,298.37,310.63,320.22,323.63,325.32,325.99,333.96,333.27,522.28,506.59,530.39,520.66,381.07,483.41,397.86,388.86,301.64,305.98,307.66,291.68,287.63,300.81
2021-11-18 22:13:20.648000,L8,281.70,271.28,272.72,269.21,265.65,267.66,266.45,265.46,262.93,265.91,268.15,268.23,262.82,265.33,277.00,260.78,271.34,275.92,269.49,270.95,272.45,254.94,247.43,247.64,252.35,257.18,266.61,238.60
2021-11-18 22:13:44.611000,L8,282.48,271.69,273.21,270.00,266.15,268.18,267.32,266.58,263.52,266.47,268.68,268.78,263.85,266.38,278.33,261.87,272.75,277.10,270.57,272.37,274.10,256.30,248.04,248.51,253.13,260.91,268.71,278.08
2021-12-20 22:13:20.111000,L8,,,,,,,,,,,,244.84,229.11,202.13,225.38,237.67,246.35,247.83,239.47,234.47,240.46,230.08,223.06,,,,,
2021-12-20 22:13:44.065000,L8,,,,,,,,213.90,230.76,238.63,242.55,246.65,231.54,204.99,232.27,239.06,247.65,250.15,242.88,236.28,242.66,233.03,224.59,,,,,
