dates,satname,nzd0422-0000,nzd0422-0001,nzd0422-0002,nzd0422-0003,nzd0422-0004,nzd0422-0005,nzd0422-0006,nzd0422-0007,nzd0422-0008,nzd0422-0009,nzd0422-0010,nzd0422-0011,nzd0422-0012,nzd0422-0013,nzd0422-0014,nzd0422-0015,nzd0422-0016,nzd0422-0017,nzd0422-0018,nzd0422-0019,nzd0422-0020,nzd0422-0021,nzd0422-0022,nzd0422-0023,nzd0422-0024,nzd0422-0025,nzd0422-0026,nzd0422-0027,nzd0422-0028,nzd0422-0029,nzd0422-0030,nzd0422-0031,nzd0422-0032,nzd0422-0033,nzd0422-0034,nzd0422-0035,nzd0422-0036,nzd0422-0037,nzd0422-0038,nzd0422-0039,nzd0422-0040,nzd0422-0041,nzd0422-0042,nzd0422-0043,nzd0422-0044,nzd0422-0045,nzd0422-0046,nzd0422-0047,nzd0422-0048,nzd0422-0049,nzd0422-0050,nzd0422-0051,nzd0422-0052,nzd0422-0053,nzd0422-0054,nzd0422-0055,nzd0422-0056,nzd0422-0057,nzd0422-0058,nzd0422-0059,nzd0422-0060,nzd0422-0061,nzd0422-0062
2020-07-01 22:19:46.705000,L8,285.47,275.32,266.58,272.29,262.52,260.91,246.58,230.49,247.01,247.54,246.95,233.35,219.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.41,353.97
2020-07-17 22:19:52.728000,L8,286.01,273.81,265.29,275.97,251.53,250.38,241.12,224.35,242.08,237.71,241.91,231.18,217.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.45,259.82,240.83,347.74,348.72
2020-09-19 22:20:15.764000,L8,297.11,284.92,279.22,280.43,274.45,351.53,338.57,337.59,325.38,333.60,258.52,268.67,236.11,218.82,222.91,235.56,191.86,180.80,164.50,,,289.63,296.90,303.42,,,,294.65,303.31,306.97,344.63,,,,,,,,,,,,,,,,,,,,,,,,,,,214.01,260.59,268.18,335.14,343.96,342.71
2020-10-21 22:20:19.635000,L8,275.63,264.32,262.12,251.88,251.83,245.41,242.30,226.96,243.66,230.45,241.15,241.45,217.51,194.40,222.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.64,259.35,263.38,312.49,329.13,328.43
2021-01-25 22:20:07.939000,L8,280.71,265.40,262.91,262.57,265.77,279.47,259.48,245.97,254.83,258.84,250.93,253.44,224.25,200.25,225.11,230.41,190.39,215.61,200.31,197.81,193.39,195.30,190.43,190.10,,,,,,,,,,,,,273.37,258.43,252.20,,,,,,,,,,339.81,337.55,327.46,,,,,,,228.66,263.47,271.16,322.24,333.80,333.64
2021-03-30 22:19:46.369000,L8,280.48,265.40,263.64,262.45,268.75,278.85,254.19,240.08,249.07,250.31,246.54,248.82,219.76,199.42,219.36,229.90,189.13,181.66,169.98,197.39,191.18,193.24,191.83,192.79,188.34,188.10,180.04,190.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.46,259.73,267.32,319.55,340.49,344.29
2021-05-01 22:19:31.568000,L8,,,,,,,,,226.10,223.22,214.92,209.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.01,315.44
2021-05-17 22:19:36.460000,L8,283.90,271.18,272.58,283.19,277.23,302.87,284.26,231.92,252.78,258.66,252.55,241.37,224.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.40,336.12,,,,226.38,253.15,229.32,305.81,323.24
2021-10-08 22:20:23.573000,L8,310.87,322.45,275.45,279.44,282.25,299.73,296.26,237.51,263.90,258.75,247.40,251.36,225.31,216.71,228.15,227.35,189.66,212.98,201.12,195.33,193.51,190.68,191.26,183.97,179.08,180.38,179.44,192.45,194.00,,,,,,,,,,,,389.51,385.39,347.97,370.62,363.00,372.25,361.31,348.66,343.77,333.29,339.35,344.64,321.27,313.18,342.12,327.81,335.05,303.23,330.35,329.24,333.66,337.51,353.73
2021-11-21 22:22:10.853000,L9,322.72,273.18,272.13,268.82,282.57,292.34,291.39,268.25,272.20,271.93,253.33,259.10,230.23,228.79,233.00,235.92,239.96,221.00,207.26,201.25,199.33,193.60,197.08,188.70,186.19,183.62,186.56,193.67,175.30,,,,,,433.47,418.09,410.97,390.42,,,,,,,,356.31,367.52,359.03,364.62,356.05,,,,341.59,336.25,339.93,331.58,338.73,337.19,299.81,343.85,344.63,341.43
2022-01-04 22:20:15.895000,L9,281.47,270.19,264.88,262.80,269.96,278.00,253.07,240.59,255.01,260.19,247.55,249.84,219.40,201.79,220.05,231.63,190.76,219.62,201.40,194.19,189.51,194.33,191.36,193.11,187.22,191.95,192.45,200.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.73,261.62,270.22,323.38,329.67,337.47
2022-01-12 22:20:13.302000,L8,279.75,268.39,265.82,262.56,271.30,282.32,277.00,251.94,264.62,269.49,249.26,255.91,219.30,192.20,223.87,232.62,190.65,219.11,203.20,196.45,193.11,195.25,194.78,196.12,189.36,191.15,194.95,201.16,193.61,203.48,207.39,217.06,194.48,212.47,,,,,,,,,,,,,,,371.37,407.58,413.91,424.58,,,,,,233.41,262.78,273.53,323.47,332.89,337.82
2022-01-20 22:20:15.352000,L9,278.89,266.47,262.82,260.66,268.92,277.71,265.89,242.22,260.64,261.49,247.88,253.55,221.43,223.11,229.29,231.45,233.59,220.30,203.60,197.88,193.59,189.21,312.58,317.76,306.14,311.96,194.97,197.90,179.31,199.45,184.17,211.13,217.09,,,,,,336.26,364.30,368.28,340.42,368.55,371.83,367.39,378.91,371.97,378.16,388.02,401.38,412.14,,,,,,,292.48,321.64,338.35,348.54,357.21,338.79
2022-01-28 22:20:07.765000,L8,282.09,270.07,264.80,264.01,271.51,283.89,281.86,256.49,270.65,265.71,252.93,259.67,222.19,189.99,232.37,231.91,235.84,220.18,204.87,197.76,196.67,190.72,194.09,188.98,190.55,190.52,194.88,202.07,203.14,203.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.14,263.26,272.94,316.28,333.82,337.35
2022-02-13 22:20:04.573000,L8,281.62,265.12,263.46,259.95,270.99,282.27,272.97,251.69,263.71,263.81,247.19,251.49,220.75,219.91,223.33,232.11,187.44,218.98,200.53,197.20,178.43,193.10,189.55,194.14,,,,,,,,,,,390.50,353.16,370.50,360.08,,,339.83,340.27,344.80,343.84,341.46,349.39,,,,,,,,,,,,225.26,328.16,331.04,339.16,345.08,353.52
2022-03-01 22:20:00.590000,L8,284.39,270.24,265.34,264.85,272.79,292.12,276.96,248.26,261.59,269.30,251.75,255.84,222.00,221.13,226.38,232.34,188.44,222.59,204.86,200.90,193.98,196.07,192.50,192.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.82,263.49,276.56,331.99,339.91,355.04
2022-03-09 22:20:01.331000,L9,282.89,270.92,265.23,266.28,271.73,293.59,274.41,244.43,258.72,265.96,248.77,253.66,215.32,196.68,220.52,223.79,189.93,219.25,201.29,191.84,187.09,192.62,187.75,189.96,185.51,190.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.64,262.30,277.08,321.57,329.54,331.87
2022-03-25 22:19:56.534000,L9,284.66,272.02,271.23,271.39,278.23,295.16,284.15,256.00,265.09,276.70,254.66,255.69,219.37,224.22,219.54,233.37,190.83,223.11,204.24,200.73,192.53,196.08,193.67,196.10,191.99,197.90,204.14,203.63,208.73,205.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.06,260.41,266.66,262.22,342.35,340.80
2022-04-02 22:19:43.573000,L8,313.49,270.69,266.04,268.56,275.09,295.32,284.01,252.63,266.33,278.52,255.17,258.25,223.26,224.86,225.94,230.40,191.20,196.36,205.63,200.48,192.92,195.07,193.16,192.17,190.13,192.75,204.95,205.46,212.93,211.73,382.89,397.88,401.27,388.69,,,,,,,,,,,,,,,,,,,,,,,,225.42,266.11,274.58,347.67,337.95,352.87
2022-04-26 22:19:44.760000,L9,295.55,275.58,269.57,275.61,344.55,360.16,365.76,351.33,288.69,279.83,256.56,254.84,221.51,222.61,221.90,208.54,233.82,222.96,207.48,178.70,194.14,189.97,195.04,,,,,,,,,,,,,,,,357.67,366.45,349.06,339.61,339.39,337.37,346.64,349.20,358.51,372.26,386.57,380.91,390.84,389.45,,,,,,183.03,353.67,319.01,357.51,354.04,376.41
2022-05-28 22:19:30.499000,L9,296.66,280.73,276.16,281.76,283.60,304.40,295.52,292.02,295.64,296.06,276.33,258.04,225.77,219.63,215.93,230.60,192.21,181.40,202.44,198.73,189.01,192.73,190.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.82,266.32,267.25,252.39,330.87,339.03
2022-06-21 22:20:12.723000,L8,267.15,250.50,249.66,233.79,215.91,218.90,206.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15 22:19:48.449000,L9,299.50,283.33,276.96,282.12,285.26,303.69,302.09,248.44,285.20,280.78,257.87,255.83,221.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.81,373.00,378.47,368.48,,,,,,,,,,,,263.82,264.58,348.80,340.25,346.35
2022-09-09 22:20:35.372000,L8,283.03,277.03,269.55,274.65,280.40,298.11,295.92,246.39,268.35,279.73,251.92,255.71,224.10,225.32,228.59,196.73,186.26,182.30,208.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.39,261.64,267.51,322.10,335.17,348.01
2022-11-04 22:20:24.254000,L9,282.71,273.46,273.28,272.72,277.66,307.72,299.77,292.49,364.39,369.63,378.75,285.26,230.10,234.85,238.30,230.10,230.78,183.86,205.87,,,,,,321.91,331.74,331.09,322.83,309.36,305.86,320.78,344.62,200.26,230.23,266.79,245.76,271.95,260.44,255.05,403.42,417.74,417.33,429.79,,,,,,,,,,,,,303.99,312.08,300.12,321.53,310.07,325.70,335.54,337.19
2022-12-22 22:20:23.268000,L9,280.24,265.63,262.91,261.39,271.53,263.97,252.56,239.41,262.56,260.98,247.53,255.38,222.96,227.33,178.06,232.00,234.62,225.46,209.29,197.62,197.15,195.19,201.05,199.76,197.85,196.85,196.81,,,212.69,219.38,220.58,223.96,,,,,,,,,,,,,,,,,,,,,,,,,223.75,256.96,263.08,313.18,327.61,329.80
2022-12-30 22:20:24.536000,L8,275.31,265.65,263.19,261.54,270.29,286.88,265.09,244.13,264.90,268.29,251.16,256.71,220.88,226.54,227.39,227.18,229.84,222.70,202.65,189.61,192.12,192.03,195.88,191.59,190.30,188.19,190.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.11,259.13,262.65,323.80,335.05,341.37
2023-01-07 22:20:26.525000,L9,277.50,265.23,262.01,260.62,269.41,276.36,252.25,238.47,260.83,263.38,246.81,252.36,221.50,223.55,229.92,233.90,229.76,224.30,203.75,197.59,192.85,194.46,194.55,195.42,191.46,190.37,192.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.34,256.80,280.15,318.70,329.57,330.46
2023-01-15 22:20:17.720000,L8,278.22,268.53,264.62,262.96,273.84,289.45,274.20,254.13,268.90,272.50,249.08,257.46,218.42,228.81,222.45,226.90,189.50,222.94,202.08,188.63,191.27,192.70,193.73,193.13,188.47,188.84,186.69,197.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.58,257.78,269.36,323.96,332.05,333.36
2023-01-23 22:20:20.544000,L9,278.68,268.52,261.47,260.30,268.47,275.45,254.32,240.40,261.29,259.90,246.95,253.13,220.13,224.18,228.89,228.39,229.17,221.26,201.25,185.14,188.77,185.88,191.17,186.75,186.91,185.25,190.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.39,262.71,268.97,320.54,329.68,329.12
2023-02-08 22:20:30.253000,L9,280.49,271.90,262.45,263.42,273.87,295.70,282.80,257.26,265.35,280.50,251.03,255.29,219.43,225.58,223.95,231.62,187.10,180.88,199.56,177.90,,,,,,308.84,304.59,305.95,308.93,308.09,317.20,310.25,,,,354.44,386.84,400.15,,,,,,,,,,,,,,297.66,283.42,284.65,289.37,295.03,282.32,278.39,285.84,300.08,326.38,330.45,334.95
2023-02-16 22:20:13.766000,L8,278.48,271.95,263.69,264.73,272.74,287.17,276.45,247.72,265.26,272.27,251.16,256.25,,191.79,224.65,228.43,187.58,182.06,202.05,176.31,192.29,190.68,197.39,195.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.53,283.44,297.37,318.82,328.14,329.33
2023-02-24 22:20:15.533000,L9,276.39,265.76,263.87,263.75,270.66,284.66,254.92,239.45,257.85,268.04,248.33,252.72,218.22,221.60,224.21,230.01,187.96,179.40,200.25,180.03,187.27,187.10,189.06,170.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.53,258.25,262.41,318.71,331.88,332.46
2023-03-12 22:20:08.489000,L9,289.15,280.28,280.96,294.42,293.31,313.81,305.21,299.72,300.57,300.63,293.05,290.54,227.49,233.66,235.05,226.45,230.26,223.82,211.13,190.90,196.99,191.22,193.71,197.60,191.84,192.16,198.07,203.93,,,327.41,338.00,344.16,358.72,370.89,,,,,,,,,,,,,,,,,,,,,,,222.79,261.51,301.04,324.10,341.63,341.67
2023-03-28 22:19:57.226000,L9,279.62,273.86,274.80,278.43,283.23,305.82,297.46,291.61,294.13,296.59,262.14,267.32,225.55,232.90,226.87,228.24,189.88,222.22,206.19,184.74,190.72,193.94,192.54,194.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.24,257.44,271.70,320.41,337.09,334.89
2023-04-05 22:19:40.549000,L8,288.52,302.46,285.55,287.04,293.05,310.63,307.13,339.04,342.67,344.36,361.99,353.94,225.80,233.22,225.31,220.87,193.35,189.69,207.23,168.17,297.34,297.04,294.19,295.34,292.40,288.08,279.93,296.82,300.13,263.81,310.12,320.57,335.02,345.02,354.04,370.30,375.15,389.55,402.79,426.17,437.05,445.51,455.96,465.35,466.63,455.86,,,,,,,,,,264.76,275.18,282.69,274.49,275.80,320.83,331.39,333.65
2023-04-13 22:19:50.783000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.62,285.58
2023-05-23 22:19:17.699000,L8,292.32,287.74,285.41,286.14,285.53,306.63,301.83,295.75,298.17,297.65,285.20,267.08,228.65,226.09,223.40,214.88,190.60,187.62,169.73,182.03,184.99,182.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.99,319.32,281.51,299.75,,,,263.24,269.94,249.26,341.38,338.16
2023-06-08 22:19:24.116000,L8,270.45,253.92,252.40,240.74,221.27,225.10,213.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-16 22:19:18.751000,L9,313.90,296.97,310.92,283.74,283.53,303.81,298.70,273.52,334.09,343.62,261.05,258.29,227.18,222.95,226.38,230.06,189.13,188.31,169.25,,270.71,299.69,295.69,301.63,288.31,265.53,290.13,293.88,268.00,291.22,300.22,297.38,339.73,342.53,360.44,,,,,,,,,,,,,,,,,,,,,,,285.05,295.82,258.60,228.73,328.99,333.64
2023-07-26 22:19:47.089000,L8,296.58,290.00,285.47,288.91,291.38,306.63,300.32,296.78,296.07,296.84,273.77,265.23,229.81,220.45,213.19,,,,,,,,,,,,,303.70,307.90,317.43,319.34,355.70,358.38,371.96,399.16,409.72,,,,,,,487.52,495.55,509.22,512.14,502.10,460.36,452.41,,406.19,389.38,385.89,,,,,326.00,288.86,292.08,323.69,342.27,344.65
2023-08-27 22:19:59.676000,L8,284.82,274.92,273.49,278.86,286.00,303.34,297.52,293.34,295.22,286.71,256.46,258.79,240.33,227.18,228.23,,,,,,,,315.34,303.49,305.36,305.56,305.17,308.88,303.89,319.13,316.76,322.75,327.32,356.58,376.29,398.10,406.11,429.02,452.78,459.74,471.79,472.32,476.82,435.56,426.88,458.24,455.36,416.71,420.36,424.24,410.27,,,,,,323.86,276.95,310.06,307.57,331.95,335.03,333.54
2023-09-12 22:20:01.977000,L8,283.27,272.71,270.44,273.75,282.55,301.39,292.65,286.37,291.52,287.48,257.88,261.13,211.06,232.81,225.06,215.29,190.22,192.62,172.94,,,,,,289.57,289.47,261.79,280.87,246.41,283.01,319.43,324.50,334.83,340.31,363.10,374.50,,,,453.87,458.85,451.53,455.89,,,,,,,,,380.89,365.33,360.84,368.25,,,327.73,333.12,347.71,343.40,348.13,351.93
2023-10-06 22:20:06.973000,L9,281.00,272.88,269.12,272.54,283.84,297.81,286.77,283.22,287.24,288.70,256.92,267.27,210.26,233.47,227.81,,,,,,,,,,312.57,317.03,328.54,348.51,343.19,334.06,343.46,353.70,,354.64,342.49,355.61,375.54,419.82,442.85,,,,,,,,,,,,,,,392.31,387.46,374.33,362.16,358.67,353.96,341.52,323.73,363.63,338.44
2023-10-30 22:20:12.688000,L8,254.06,248.42,241.51,213.72,210.26,209.96,187.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.74,230.34,246.57,318.78,314.86
2023-11-23 22:20:17.141000,L9,323.22,332.70,340.31,329.09,278.84,293.23,283.35,274.71,276.86,279.60,258.69,264.63,227.60,232.29,234.94,340.93,328.36,316.30,305.94,320.99,320.10,320.17,325.64,330.75,322.30,318.40,312.89,303.74,307.62,293.75,317.10,324.52,358.25,365.74,368.72,374.43,384.09,387.02,396.26,415.30,436.28,440.31,439.98,435.78,430.87,,,,,,,395.89,394.02,392.54,384.58,368.15,359.06,227.39,257.84,347.68,358.62,358.38,366.21
2023-12-09 22:20:14.489000,L9,326.30,317.05,265.48,269.15,278.08,296.01,286.26,284.81,293.26,300.42,257.02,265.76,219.85,227.78,228.06,196.28,195.55,178.67,192.53,196.15,191.99,191.96,181.64,186.80,172.76,167.80,,296.21,297.53,313.80,,,,,,,370.61,383.32,390.00,389.90,,,,,,,,423.30,432.67,384.81,385.45,391.06,389.55,386.78,365.57,367.49,362.03,364.24,354.81,354.84,358.41,349.47,368.76
2023-12-17 22:20:12.171000,L8,281.45,276.04,266.06,270.10,277.46,294.09,281.20,273.65,288.59,293.84,256.24,257.95,224.89,228.70,231.52,231.23,191.60,246.67,184.62,192.19,189.71,193.37,183.32,187.22,170.45,169.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.37,259.93,257.85,313.07,335.25,331.26
2024-02-19 22:20:03.384000,L8,306.38,304.45,314.38,323.34,329.76,362.10,301.16,297.98,301.70,306.42,303.12,280.90,217.18,241.78,224.66,227.48,243.26,239.03,183.52,187.38,188.43,307.31,315.20,302.17,297.57,309.60,306.98,301.23,298.56,306.27,300.96,291.56,325.54,337.42,371.02,382.57,408.11,417.46,431.29,459.32,,,,,,,,419.56,397.01,372.86,399.71,394.29,400.60,355.66,395.08,388.55,394.73,380.56,375.38,371.26,379.14,376.59,373.88
2024-02-27 22:20:07.716000,L9,281.57,274.99,264.45,272.26,279.81,300.24,291.51,286.92,290.95,295.48,261.69,262.57,211.99,232.27,230.09,228.01,238.81,185.26,184.18,183.21,186.60,188.82,182.40,178.91,167.04,,,,,,,337.02,320.20,334.30,381.42,382.45,397.17,,,,,,,,377.26,403.56,402.97,371.89,412.63,396.91,395.19,391.14,400.63,386.92,399.99,384.42,393.07,383.45,371.98,380.05,380.78,387.64,333.63
2024-03-22 22:19:42.401000,L8,306.01,275.70,284.98,298.33,310.74,302.84,296.88,291.01,295.04,299.66,265.40,266.23,220.41,233.31,226.46,228.47,192.93,185.28,173.27,173.04,190.22,191.77,184.23,160.24,290.71,284.53,300.82,295.03,298.31,288.92,310.26,318.13,339.16,353.86,,,,,,,,,,,,,,,381.78,380.54,382.35,388.80,388.84,387.84,396.54,394.20,389.80,224.69,260.39,258.51,318.18,332.05,333.86
2024-04-07 22:19:35.570000,L8,301.03,290.60,294.14,295.43,318.60,303.90,294.37,295.40,342.54,349.80,328.75,360.74,355.09,232.16,,,,,,,,,,,,,,,,,,,,339.82,360.67,387.58,383.03,,,,,,,,,374.55,369.16,376.68,,,,,,,,,378.85,383.03,375.52,369.80,374.03,368.70,333.44
2024-06-10 22:19:04.365000,L8,287.58,276.41,273.00,276.31,270.75,257.69,240.40,224.93,244.64,251.00,244.36,222.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12 22:19:24.745000,L8,267.91,250.24,251.44,240.46,217.54,222.57,204.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20 22:19:26.642000,L9,261.37,248.04,248.19,240.79,213.72,220.14,196.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13 22:19:38.484000,L8,289.87,278.89,276.30,277.78,287.74,304.44,303.42,303.36,304.84,305.43,304.37,300.72,244.22,235.26,232.37,226.44,193.63,182.41,160.61,,167.44,180.11,185.09,179.57,173.20,174.43,176.74,181.46,179.63,,,,,,,,,,,,,,,,,,,413.29,395.70,364.30,378.18,,,,,,387.08,393.33,380.63,372.98,357.81,333.52,361.17
2024-08-29 22:19:45.744000,L8,301.93,283.22,287.55,315.77,336.59,356.12,351.95,342.34,343.38,360.35,371.41,291.66,360.48,351.95,336.01,324.68,320.10,298.46,278.04,276.16,,,,,,,,,,,,,,,,,358.01,342.30,412.08,394.37,,,,,,,,,,378.36,358.42,377.10,364.08,365.12,,,,231.89,263.81,263.11,346.03,348.34,366.52
2024-09-22 22:19:44.923000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.24,240.55,247.76,311.93,313.20
2024-11-17 22:20:02.598000,L8,279.62,270.96,269.54,268.73,281.03,292.11,291.08,290.18,296.69,289.44,259.00,261.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.08,255.38,251.94,314.14,328.66,336.80
2024-12-27 22:20:09.787000,L9,264.20,225.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.86,312.28
2025-01-04 22:20:02.767000,L8,281.34,270.30,267.99,271.73,279.48,297.18,287.78,290.82,293.32,294.10,269.83,267.17,220.39,234.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.03,353.51,364.51,363.22,360.71,374.90,385.16
2025-01-12 22:20:09.312000,L9,281.33,272.44,267.22,269.82,277.79,294.91,287.52,283.52,256.51,255.31,248.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.55,318.37,325.45,331.79
2025-01-20 22:20:01.302000,L8,281.02,271.39,267.98,271.59,280.26,295.70,289.21,290.47,295.43,294.00,264.85,266.54,225.03,232.99,227.02,250.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.64,259.29,257.24,316.44,330.19,333.83
2025-02-21 22:19:55.138000,L8,282.87,274.56,271.45,272.51,282.76,300.89,296.95,295.32,299.13,303.17,270.83,268.11,228.26,233.94,234.22,253.49,,221.04,216.23,215.53,198.44,198.23,213.29,198.52,185.81,182.95,188.14,194.66,194.12,192.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.33,259.08,257.77,320.96,331.15,385.77
2025-03-25 22:19:39.831000,L8,290.69,274.83,270.72,272.39,282.57,302.85,297.64,296.84,299.05,300.35,276.99,272.23,224.49,233.75,232.85,240.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.78,257.86,255.92,315.83,327.97,328.14
2025-04-10 22:19:34.602000,L8,295.90,302.34,304.48,328.98,333.74,341.66,342.12,326.92,306.67,309.01,270.67,271.08,220.73,235.23,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.89,329.97,345.78,352.27,351.15,360.76
2025-06-13 22:19:36.614000,L8,299.85,279.97,280.58,315.76,291.47,310.36,309.17,306.36,309.21,308.03,299.47,284.17,250.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.94,344.22,352.56,349.45,,,,,,,,338.20,331.76
2025-07-23 22:19:51.284000,L9,296.62,282.79,277.64,282.88,306.84,320.13,323.60,305.08,307.00,308.22,296.49,280.08,249.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.91,260.31,257.29,249.66,329.96,341.18
2025-07-31 22:19:53.675000,L8,298.85,283.67,277.38,280.55,288.93,305.41,305.41,304.13,307.21,307.29,290.09,273.48,249.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.64,355.02,349.73,341.89,347.46,342.29
2025-08-08 22:20:00.257000,L9,307.22,324.46,280.58,305.84,328.62,341.58,340.33,331.33,334.43,316.30,342.40,349.72,350.96,,,,,,,,,290.51,296.68,299.93,300.07,313.75,313.50,313.98,304.14,308.41,314.05,339.13,350.88,358.07,388.06,379.12,,,409.92,420.03,432.53,436.75,439.68,429.30,416.71,403.73,378.40,351.12,340.90,310.61,340.62,347.08,314.79,349.97,,,325.88,322.30,341.78,310.91,330.29,328.44,346.54
2025-08-24 22:20:06.785000,L9,267.67,253.80,256.08,251.07,228.33,234.92,225.53,163.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.12,299.93
2025-09-25 22:20:16.227000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.22,270.11
