dates,nzd0507-0000,nzd0507-0001,nzd0507-0002,nzd0507-0003,nzd0507-0004,nzd0507-0005,nzd0507-0006,satname
2019-02-14 22:14:21+00:00,326.97,316.1,311.16499999999996,324.99,319.58666666666664,314.7733333333333,323.6133333333333,L8
2019-03-02 22:14:17+00:00,330.005,316.0,306.7633333333333,319.5425,315.125,310.345,320.33,L8
2019-06-22 22:14:28+00:00,330.005,321.80333333333334,309.3,319.19,315.63,309.338,321.692,L8
2019-09-10 22:14:51+00:00,,324.855,312.26,311.54999999999995,310.78,300.075,320.04999999999995,L8
2019-09-26 22:14:56+00:00,,322.85333333333335,310.74333333333334,309.8733333333333,308.8066666666667,299.8833333333333,316.64666666666665,L8
2019-11-13 22:14:57+00:00,339.46,324.5425,310.74,311.2125,310.16,301.855,315.8075,L8
2020-03-04 22:14:32+00:00,326.54499999999996,317.22,304.65749999999997,305.93,305.03000000000003,297.8525,309.965,L8
2020-06-08 22:14:11+00:00,325.37,320.745,308.53,311.28999999999996,309.21500000000003,302.71500000000003,320.085,L8
2020-07-10 22:14:27+00:00,325.37,320.745,317.02,311.28999999999996,309.21500000000003,302.71500000000003,328.3533333333333,L8
2020-07-26 22:14:32+00:00,320.79,318.1433333333334,312.37,307.30333333333334,306.50333333333333,299.66,324.3975,L8
2020-08-27 22:14:44+00:00,320.79,322.3175,315.682,314.925,313.2975,306.47,325.992,L8
2020-10-14 22:14:56+00:00,324.37,327.04499999999996,320.808,319.695,317.6875,312.14750000000004,328.502,L8
2021-05-26 22:14:18+00:00,328.58,333.77,315.83,329.43,318.55,319.16,325.36,L8
2021-06-11 22:14:25+00:00,316.435,314.725,295.36,311.52,307.67,302.81,315.36,L8
2021-06-27 22:14:29+00:00,322.93666666666667,321.9066666666667,301.31333333333333,313.92,311.1766666666667,306.18666666666667,321.37,L8
2021-08-14 22:14:45+00:00,323.095,320.69,299.755,309.39,307.38,301.7075,318.6425,L8
2021-08-30 22:14:49+00:00,323.095,320.69,299.755,309.39,312.536,301.7075,322.06,L8
2021-11-02 22:15:01+00:00,322.13199999999995,318.642,300.47799999999995,308.602,311.04833333333335,300.37,319.675,L8
2021-11-18 22:14:56+00:00,322.705,316.88,300.705,308.435,309.93,299.87666666666667,317.95,L8
2021-12-12 22:14:55+00:00,322.08000000000004,314.312,299.71999999999997,305.044,308.44166666666666,296.21,315.6016666666667,L9
2022-01-13 22:14:50+00:00,317.336,307.62399999999997,294.83399999999995,302.13800000000003,305.665,292.444,311.28333333333336,L9
2022-02-06 22:14:44+00:00,316.805,306.8,294.57166666666666,302.16833333333335,304.67285714285714,292.90500000000003,309.9614285714286,L8
2022-02-22 22:14:38+00:00,317.59999999999997,305.97166666666664,298.25333333333333,304.9016666666667,306.2371428571429,295.32166666666666,309.8557142857143,L8
2022-03-02 22:14:37+00:00,317.5942857142857,305.85714285714283,297.54714285714283,304.9485714285715,301.88142857142856,295.36285714285714,305.6228571428572,L9
2022-05-05 22:14:18+00:00,317.42857142857144,306.40000000000003,296.1057142857143,305.5157142857143,301.5933333333333,296.3128571428571,306.65999999999997,L9
2022-08-09 22:14:46+00:00,321.0066666666666,310.4966666666667,300.95500000000004,307.745,303.93666666666667,300.28,312.2125,L9
2022-09-10 22:14:51+00:00,317.12,315.66499999999996,300.07,308.06333333333333,311.68,303.6366666666667,315.53666666666663,L9
2023-02-17 22:15:01+00:00,327.87,319.28499999999997,309.99,310.45,313.655,309.14,311.865,L9
2023-02-25 22:14:39+00:00,323.265,315.28,302.74333333333334,307.78,308.20666666666665,305.05,309.9166666666667,L8
2023-04-06 22:14:33+00:00,325.84,316.1366666666667,302.44,307.74333333333334,304.02000000000004,303.22666666666663,309.00666666666666,L9
2023-04-14 22:14:09+00:00,324.255,314.12,300.995,304.82,301.2325,299.2525,306.64750000000004,L8
2023-05-24 22:14:04+00:00,324.255,314.12,300.995,312.38,307.102,304.17999999999995,311.61199999999997,L9
2023-06-01 22:13:55+00:00,324.255,314.12,302.32399999999996,311.74833333333333,307.69166666666666,304.91166666666663,313.94166666666666,L8
2023-06-09 22:14:00+00:00,324.35,315.464,301.75,310.6028571428571,307.0642857142857,303.7085714285714,313.5385714285714,L9
2023-07-11 22:14:12+00:00,324.35,315.464,301.75,310.6028571428571,307.0642857142857,303.7085714285714,315.92875000000004,L9
2023-08-12 22:14:23+00:00,324.35,315.99833333333333,302.26142857142855,310.13125,306.7825,303.09,315.87111111111113,L9
2023-09-05 22:14:34+00:00,323.87,315.752,302.1716666666666,310.05285714285714,307.1257142857143,300.9185714285714,317.0425,L8
2024-02-12 22:14:41+00:00,320.26,317.28999999999996,303.72,310.745,305.25,298.275,312.11,L8
2024-04-16 22:14:07+00:00,323.05,318.06,304.605,311.94000000000005,306.15,302.525,311.62,L8
2024-06-03 22:13:41+00:00,313.69,311.78333333333336,295.68333333333334,307.3833333333334,302.25666666666666,296.7966666666667,308.4633333333333,L8
2024-08-06 22:14:09+00:00,313.69,311.78333333333336,295.68333333333334,299.16,297.595,292.26,305.2425,L8
2024-08-30 22:14:23+00:00,313.69,306.15,289.085,292.39000000000004,292.9866666666667,287.06,311.265,L9
2024-09-07 22:14:30+00:00,316.12,308.82666666666665,291.24333333333334,293.9425,293.95,287.7575,310.132,L8
2024-09-23 22:14:30+00:00,315.385,306.2725,287.8675,292.776,292.08000000000004,285.996,307.16,L8
2024-11-02 22:14:41+00:00,320.5025,313.4925,292.95000000000005,289.8675,297.71200000000005,290.77,309.77833333333336,L9
2024-11-10 22:14:37+00:00,319.46400000000006,311.802,292.644,291.402,297.2316666666667,290.66499999999996,308.7557142857143,L8
2025-04-03 22:14:16+00:00,326.8433333333333,320.5266666666667,304.3833333333333,297.795,306.75333333333333,299.7233333333333,310.40000000000003,L8
2025-04-11 22:14:29+00:00,323.90250000000003,317.1625,301.82,299.3866666666667,304.8175,299.445,309.5025,L9
2025-05-05 22:14:00+00:00,317.2275,310.675,295.1875,301.07,298.32,293.1075,305.665,L8
2025-05-29 22:14:03+00:00,317.995,313.625,298.22999999999996,303.48,300.255,294.42,308.27,L9
2025-06-14 22:14:10+00:00,321.476,317.906,302.34399999999994,307.718,304.45,298.456,312.884,L9
2025-06-22 22:14:19+00:00,322.52,318.60999999999996,303.65166666666664,308.2816666666667,305.49666666666667,300.0416666666667,314.02333333333337,L8
2025-08-25 22:14:39+00:00,322.52,320.26714285714286,305.5214285714286,313.81857142857143,310.40000000000003,302.7557142857143,314.9771428571429,L8
2025-09-02 22:14:47+00:00,322.52,320.72749999999996,307.03999999999996,315.93875,313.42875,304.7925,317.11125,L9
2025-09-10 22:14:44+00:00,323.2142857142857,320.3311111111111,305.7266666666667,314.1255555555556,311.6644444444444,302.90333333333336,316.03222222222223,L8
2025-09-18 22:14:49+00:00,323.4825,320.194,305.57399999999996,313.264,310.78200000000004,302.71000000000004,315.27,L9
