dates,satname,nzd0546-0000,nzd0546-0020,nzd0546-0021,nzd0546-0022,nzd0546-0023,nzd0546-0024,nzd0546-0025,nzd0546-0026,nzd0546-0027,nzd0546-0028,nzd0546-0029,nzd0546-0030,nzd0546-0031,nzd0546-0032,nzd0546-0033,nzd0546-0034,nzd0546-0035,nzd0546-0036,nzd0546-0037,nzd0546-0038,nzd0546-0039,nzd0546-0040,nzd0546-0057,nzd0546-0058,nzd0546-0059,nzd0546-0060,nzd0546-0061,nzd0546-0062,nzd0546-0063,nzd0546-0064,nzd0546-0065,nzd0546-0066,nzd0546-0067,nzd0546-0068,nzd0546-0069,nzd0546-0070,nzd0546-0071,nzd0546-0072,nzd0546-0073,nzd0546-0074,nzd0546-0075,nzd0546-0076,nzd0546-0077,nzd0546-0078,nzd0546-0079,nzd0546-0080,nzd0546-0081,nzd0546-0082,nzd0546-0083,nzd0546-0084,nzd0546-0085,nzd0546-0086,nzd0546-0087,nzd0546-0088,nzd0546-0090,nzd0546-0091,nzd0546-0098,nzd0546-0099,nzd0546-0100,nzd0546-0101,nzd0546-0102,nzd0546-0107,nzd0546-0108,nzd0546-0109,nzd0546-0110,nzd0546-0111,nzd0546-0112,nzd0546-0116,nzd0546-0117,nzd0546-0118,nzd0546-0119,nzd0546-0120,nzd0546-0121,nzd0546-0123,nzd0546-0124,nzd0546-0125,nzd0546-0126,nzd0546-0138,nzd0546-0139,nzd0546-0140,nzd0546-0141,nzd0546-0142,nzd0546-0143,nzd0546-0144,nzd0546-0145,nzd0546-0146,nzd0546-0147,nzd0546-0148,nzd0546-0149,nzd0546-0150,nzd0546-0163,nzd0546-0164,nzd0546-0165,nzd0546-0166,nzd0546-0167,nzd0546-0168,nzd0546-0169,nzd0546-0170,nzd0546-0171,nzd0546-0172,nzd0546-0173,nzd0546-0174,nzd0546-0175,nzd0546-0176,nzd0546-0177,nzd0546-0178,nzd0546-0179,nzd0546-0180,nzd0546-0181,nzd0546-0182,nzd0546-0183,nzd0546-0184,nzd0546-0185,nzd0546-0188,nzd0546-0189,nzd0546-0190,nzd0546-0191,nzd0546-0192,nzd0546-0193,nzd0546-0194,nzd0546-0195,nzd0546-0001,nzd0546-0002,nzd0546-0003,nzd0546-0004,nzd0546-0005,nzd0546-0006,nzd0546-0007,nzd0546-0008,nzd0546-0009,nzd0546-0010,nzd0546-0011,nzd0546-0012,nzd0546-0013,nzd0546-0014,nzd0546-0015,nzd0546-0016,nzd0546-0017,nzd0546-0018,nzd0546-0019,nzd0546-0044,nzd0546-0045,nzd0546-0046,nzd0546-0047,nzd0546-0048,nzd0546-0049,nzd0546-0050,nzd0546-0051,nzd0546-0052,nzd0546-0053,nzd0546-0054,nzd0546-0055,nzd0546-0056,nzd0546-0089,nzd0546-0092,nzd0546-0093,nzd0546-0094,nzd0546-0095,nzd0546-0096,nzd0546-0097,nzd0546-0106,nzd0546-0127,nzd0546-0128,nzd0546-0130,nzd0546-0131,nzd0546-0132,nzd0546-0136,nzd0546-0137,nzd0546-0151,nzd0546-0152,nzd0546-0153,nzd0546-0154,nzd0546-0155,nzd0546-0156,nzd0546-0157,nzd0546-0158,nzd0546-0159,nzd0546-0041,nzd0546-0042,nzd0546-0043,nzd0546-0103,nzd0546-0104,nzd0546-0105,nzd0546-0122,nzd0546-0129,nzd0546-0133,nzd0546-0134,nzd0546-0135,nzd0546-0160,nzd0546-0161,nzd0546-0162,nzd0546-0114,nzd0546-0115,nzd0546-0186,nzd0546-0187,nzd0546-0113
2023-05-06 22:26:37.327000,L9,281.15,,,,,,,,,,,,206.11,263.25,277.13,280.26,299.30,325.23,410.85,443.73,461.91,481.36,480.31,468.92,450.90,460.54,451.65,466.63,462.25,458.32,434.38,409.88,395.27,370.49,257.57,372.33,414.38,435.82,463.70,478.57,315.69,260.28,311.30,360.81,412.23,457.11,485.05,463.78,422.85,341.50,248.41,217.55,205.08,210.05,,,,,,,,480.73,472.58,471.50,463.48,268.05,242.69,,,,,,,,,,,391.16,363.76,361.77,338.66,350.66,345.12,347.89,338.83,339.07,326.71,284.22,284.03,220.93,,442.91,295.08,446.49,443.31,442.44,172.64,433.77,430.90,419.61,415.24,410.23,409.28,398.71,395.19,387.67,382.59,362.76,351.69,358.21,,,,225.06,300.93,308.15,172.78,202.50,262.01,294.25,286.76,,,,,,,,,,,,,,,,,,,,,484.51,316.41,372.71,459.19,343.68,475.35,369.15,414.82,437.30,442.41,464.84,505.56,454.31,,,,,,,496.30,,,,,482.87,,421.30,,,,,,,,,,506.96,246.43,,,500.72,490.31,,,491.16,480.74,,,,,206.77,338.34,,297.59,211.24
2023-05-15 22:20:23.769000,L9,332.01,508.61,,,,,,,,,,,473.59,494.25,453.32,506.56,505.79,,,,,,216.92,194.08,166.58,159.06,148.25,155.37,506.42,477.80,504.35,513.92,382.23,369.86,349.55,348.34,350.23,384.36,361.61,386.00,413.40,491.02,496.25,181.56,238.04,293.97,194.88,243.25,277.37,273.89,228.91,150.91,256.71,185.63,,,,,,,,491.26,464.94,458.04,409.57,506.28,388.31,363.75,,,,,,,,,,,499.04,469.47,444.78,436.62,441.99,441.68,446.36,455.46,452.05,450.37,424.60,406.84,,,,500.06,473.29,441.17,389.58,376.84,384.20,363.83,371.69,351.65,328.85,339.84,371.64,363.14,289.56,247.18,200.34,178.26,184.23,450.12,361.92,,470.49,426.84,374.99,,138.33,331.21,328.94,438.86,311.10,400.46,472.40,497.60,499.65,490.00,492.74,513.97,514.42,481.88,475.26,390.17,420.72,431.31,509.97,427.68,425.84,513.55,,156.80,188.25,190.69,198.46,188.85,188.20,192.72,199.34,208.43,240.55,242.36,234.11,344.36,,,,,,,510.12,,,,,,,,385.20,329.83,278.14,367.09,327.82,,,,,,,,,,,,,,,,,,,245.66,203.44,,,262.63
2023-05-15 22:20:47.732000,L9,334.62,512.52,,,,,,,,,,,,,,,,,,,,,207.48,186.34,168.09,161.13,148.62,156.51,458.31,476.60,507.39,516.34,384.32,376.06,354.23,352.73,355.46,390.42,367.21,389.18,419.40,515.80,251.93,184.42,241.17,298.72,195.25,243.96,279.31,276.44,232.73,153.69,261.17,192.06,,,,,,,,419.63,418.35,421.02,409.54,445.23,453.04,363.86,,,,,,,,,,,500.94,467.69,453.93,442.03,443.76,442.40,446.51,456.90,454.01,453.33,426.22,409.38,,,,505.78,475.12,446.38,391.16,383.07,387.21,370.20,373.51,370.80,330.42,342.77,372.86,372.65,297.61,251.64,202.84,180.57,156.70,456.20,361.28,,481.91,430.09,383.88,,307.94,334.05,330.88,507.04,326.37,401.53,473.64,521.92,504.01,508.09,494.42,513.02,503.74,484.95,515.78,,,,514.55,432.72,427.66,480.70,,157.99,183.74,192.71,200.09,189.56,189.56,193.60,199.87,206.93,239.73,233.83,229.40,349.90,,,,,,,422.50,,,,,,,,386.88,332.06,277.04,370.93,329.35,,,,,,,,,,,,,,,,,,,425.03,182.97,,,243.52
2023-05-31 22:20:15.755000,L9,326.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.17,201.30,229.94,244.97,281.00,314.71,343.36,372.90,404.46,428.67,435.99,436.16,436.89,402.76,294.26,,445.70,,,,,,220.27,211.89,201.22,195.80,187.34,180.95,,487.54,,,,,,,,,490.31,470.43,443.64,431.89,422.17,431.91,418.64,441.39,445.83,444.90,440.09,421.44,406.78,,,,500.10,470.81,434.44,384.78,370.19,379.99,361.86,361.26,342.26,325.68,335.50,352.02,367.28,277.37,239.00,196.95,175.32,149.93,424.73,486.58,522.85,465.41,422.06,369.08,189.26,302.96,327.07,324.53,508.62,317.46,336.58,365.27,432.27,496.28,478.78,486.55,468.08,462.04,474.85,469.75,469.85,445.99,449.87,515.78,433.83,425.58,,,,,,,,,,,,,,,287.91,459.90,468.65,480.04,487.52,,,237.00,,,,,,,522.88,381.73,314.07,,,,,,,,,,,,,425.96,,,,,,,,,173.66,149.84,,,196.86
2023-06-16 22:20:06.681000,L9,436.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.53,504.52,514.48,434.71,424.05,501.15,478.93,,155.38,185.24,213.03,241.15,259.78,294.48,326.51,356.20,384.48,418.22,438.99,452.95,448.97,448.19,413.57,382.45,,447.15,152.25,328.62,223.92,201.92,204.93,405.23,400.50,395.37,389.08,396.46,177.85,347.85,,,,,,414.28,274.87,,,504.62,461.43,439.46,423.03,420.71,430.68,406.14,441.49,445.02,446.14,441.13,417.29,173.73,,,,494.27,481.59,441.48,404.22,425.66,393.75,410.34,389.77,390.47,373.47,387.70,407.39,383.87,287.65,354.13,394.53,410.48,391.87,500.56,,,,467.10,386.24,479.60,350.36,520.59,437.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.82,408.77,314.30,489.22,392.44,192.49,217.98,409.87,,,421.72,425.94,409.74,520.87,508.88,376.97,319.35,,,,,,,,,,,198.90,,489.61,417.61,,,,,,,,365.10,353.40,,,280.04
2023-06-16 22:20:30.657000,L9,436.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.11,506.50,514.47,501.53,477.75,505.01,484.04,495.09,491.01,498.57,499.14,242.99,261.34,167.37,225.47,282.75,197.07,246.20,278.01,274.78,216.17,293.86,244.07,178.31,,450.10,152.10,330.98,248.06,203.58,209.88,406.89,404.50,395.29,392.27,397.16,,354.06,,,,,,416.96,276.39,,,501.58,469.16,441.51,428.81,420.46,430.17,408.44,441.88,446.69,447.60,443.54,421.14,405.28,,,,494.82,481.99,444.51,405.73,424.46,394.76,408.93,391.87,391.45,371.76,387.76,407.50,385.46,293.01,393.59,395.87,410.36,394.53,497.30,,,,487.96,389.81,480.86,315.53,519.40,438.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.52,413.35,315.62,491.56,301.52,371.78,315.69,414.62,,,,,,,517.53,381.85,322.85,,,,,,,,,,,200.62,,,419.15,,,,,,,,368.53,354.82,,,281.78
2023-06-23 22:26:17.575000,L9,283.65,,,,,,,,,,,,,251.56,272.42,277.19,292.01,309.63,409.42,444.38,461.87,480.46,475.78,316.11,304.70,292.44,197.33,458.69,457.33,450.85,437.37,408.51,392.43,379.15,352.64,384.92,406.92,435.73,462.51,476.81,325.31,248.07,298.71,351.31,406.10,453.72,481.09,469.66,413.32,329.14,238.63,206.70,195.83,206.41,421.64,405.61,192.09,148.45,312.88,297.21,,356.30,428.44,444.50,246.04,250.90,428.45,,,,,314.22,278.36,427.65,,,,384.84,364.89,358.10,349.62,347.01,343.05,348.76,343.94,339.22,332.01,287.66,289.38,217.92,,444.95,454.00,449.07,444.69,444.88,442.11,438.31,434.87,422.62,417.91,412.33,411.57,399.34,394.55,385.14,376.71,364.05,353.74,361.33,327.17,,,216.61,195.33,298.93,229.35,197.10,258.89,295.21,286.21,,,,,,,,,,,,,,,,,,,,,444.04,225.41,314.86,332.62,337.76,343.58,362.16,242.67,264.63,418.81,461.60,491.21,517.89,148.17,147.73,149.24,194.26,210.33,205.21,365.17,,357.95,509.21,412.29,413.39,467.32,449.43,,,,,,,,,,441.86,455.03,,,502.71,480.10,278.70,453.86,409.60,434.87,466.67,,,,407.21,,,300.11,411.69
2023-07-10 22:20:29.201000,L8,,,,498.83,475.05,476.19,468.55,446.72,453.83,451.02,431.88,412.87,392.48,390.43,391.58,407.78,426.02,441.08,475.03,476.28,503.96,499.57,243.98,500.36,487.96,487.02,478.45,486.08,395.58,378.23,366.27,351.73,351.09,341.11,322.76,315.13,305.07,311.60,322.37,337.46,378.07,424.40,457.72,493.99,190.29,248.98,299.36,339.86,349.64,338.44,302.87,262.66,200.63,499.86,362.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.95,423.43,384.94,379.50,387.04,,244.47,423.56,392.55,423.01,440.01,478.84,329.19,444.38,481.70,360.24,483.39,453.18,457.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.82,173.60,206.82,203.83,226.07,236.73,231.29,228.62,244.15,255.27,286.91,293.87,287.12,435.18,,,,,,,,,,,,,,,,,,,,,,,,510.31,,,,,,,,,,,,,,,,,,
2023-07-10 22:20:53.164000,L8,,,,499.95,478.01,480.33,469.18,448.70,456.07,452.93,434.10,413.93,395.25,394.73,394.06,409.51,428.66,443.26,478.32,478.11,504.62,501.93,248.06,505.29,494.37,488.46,419.27,413.18,397.87,382.02,368.46,355.90,354.63,345.37,324.72,319.94,307.97,315.17,325.75,342.22,382.06,427.97,461.47,141.81,194.96,252.59,303.05,342.55,353.82,340.67,307.16,264.58,204.11,502.61,364.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.63,383.11,389.54,,250.27,429.01,393.83,425.14,443.36,481.60,372.54,448.38,502.38,363.73,486.54,407.31,459.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.97,493.92,460.12,156.73,177.37,211.41,206.99,228.03,238.42,235.69,230.30,245.98,257.96,290.04,298.48,288.76,382.98,,,,,,,,,,,,,,,,,,,,,,,,515.42,,,,,,,,,,,,,,,,,,
2023-07-25 22:26:33.997000,L9,282.74,,,,,,,173.78,153.60,203.35,229.37,212.48,,257.93,271.10,276.51,292.68,313.43,351.03,443.78,462.17,483.14,479.20,456.69,439.50,455.68,428.21,453.91,458.56,455.23,440.64,411.66,399.16,382.45,370.79,394.58,412.09,446.12,467.39,482.89,322.94,250.01,304.84,353.70,413.14,456.69,485.55,471.11,414.90,286.24,249.94,218.14,206.84,214.39,,,,,,,,336.18,422.28,424.99,430.36,432.66,323.92,,,,,382.90,255.69,277.49,273.34,292.20,399.78,402.93,367.15,361.14,354.26,351.94,348.04,353.42,350.13,342.98,331.93,291.24,299.48,225.94,,382.89,453.88,449.04,445.82,443.34,441.77,435.93,185.56,422.06,418.84,412.43,409.61,398.25,391.64,387.26,379.96,367.34,354.79,359.03,290.13,,,312.42,305.96,304.49,240.00,210.81,277.64,296.22,285.87,,,,,,,,,,,,,,,,,,,,,,,,203.70,275.47,173.78,353.54,375.38,457.69,476.90,493.57,496.52,471.64,,,,,,,359.26,509.05,,,,460.94,472.38,437.88,,,,,,,,,,507.55,436.93,,,,,177.82,,468.77,478.77,476.19,,,,371.84,313.94,,307.17,294.09
2023-09-03 22:26:57.067000,L8,299.78,159.48,168.27,192.20,197.62,214.71,186.32,232.74,238.64,250.83,271.87,251.32,296.02,304.31,312.38,321.39,362.87,402.75,450.53,480.13,498.20,,507.94,490.60,487.04,494.76,507.62,502.55,507.54,487.92,465.03,440.22,432.31,424.51,426.23,437.12,448.27,470.11,487.27,502.95,286.19,368.73,414.32,463.13,505.05,478.72,506.72,502.03,505.83,462.43,399.87,321.06,268.78,452.01,,,,,,,,,,,,,,,,,,,,,,,,436.20,423.11,400.89,378.72,375.40,378.76,382.48,371.56,360.64,347.34,331.91,313.89,293.47,471.72,466.25,464.86,459.61,456.31,452.74,450.23,446.42,442.95,432.67,429.06,423.94,420.69,412.71,401.88,400.95,393.65,380.20,368.88,370.03,363.94,357.74,352.48,337.23,330.79,328.66,317.44,317.99,312.48,308.15,298.28,,,,,,,,,,,,,,,,,,,150.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.18,452.27,489.03,,,,,,,,,,,,,,,,,,,464.73,474.95,,,289.73,341.25,
2023-09-04 22:20:46.451000,L9,,399.56,467.90,467.00,463.77,446.69,435.93,416.69,364.07,420.62,223.78,245.49,283.69,385.18,387.96,403.27,422.65,442.00,466.76,475.47,493.81,492.31,276.07,487.45,481.79,412.00,400.82,401.21,383.85,376.41,360.59,348.13,346.19,333.48,318.41,311.17,306.59,311.79,322.20,331.32,372.51,428.15,451.76,481.34,360.51,391.36,419.71,494.58,486.95,495.23,492.81,487.73,477.84,451.20,251.77,,,,,,,,,,,,,,,,,,,,,,,,,524.99,487.60,470.70,465.33,461.23,476.63,485.87,485.23,471.47,463.01,450.64,,,,,,,,468.39,413.38,513.95,455.99,382.63,407.75,514.99,,,,,,,,,,,,,,,,,,381.28,282.92,281.78,292.09,295.87,233.80,201.54,216.60,223.09,246.59,250.53,255.90,275.63,295.67,320.06,355.39,388.56,375.61,379.92,175.73,192.45,217.16,217.03,237.54,244.66,251.65,242.70,263.80,273.49,301.01,316.70,307.19,402.62,,,,,,,,,,,,,,,471.76,418.40,350.49,370.26,354.51,351.67,331.30,322.39,231.93,513.80,521.78,,,,,,,,,,189.77,,,,,,,
2023-09-19 22:27:02.596000,L8,297.89,159.52,167.39,189.69,193.75,213.46,183.32,227.95,230.32,241.47,261.95,246.54,275.73,290.65,307.85,317.67,352.69,389.72,447.56,473.52,491.69,521.27,503.29,484.73,479.83,485.13,489.42,492.43,498.02,480.24,455.56,431.88,422.03,415.82,417.62,423.52,434.06,458.75,473.67,491.89,511.26,267.96,326.79,371.10,424.50,465.61,495.70,493.27,452.87,375.84,304.58,240.87,219.72,232.45,,,,,,,,,,,,,,,,,,,,,,,,438.47,422.25,405.23,387.02,379.25,369.96,384.22,380.08,377.99,351.04,332.44,320.20,296.25,471.25,466.09,465.65,459.93,456.32,146.31,450.68,446.18,444.17,433.64,428.39,424.84,420.67,413.16,401.82,401.77,393.72,380.19,368.32,371.73,364.07,192.77,352.22,336.44,329.56,326.37,316.33,316.56,313.31,306.48,297.45,,,,,,,,,,,,,,,,,,,149.41,,,,,,,,,,,,,,422.70,,,,,,,,,,,,,,,277.40,450.59,492.98,,,,,,,,,,,,,,,,,,,,475.47,,,,340.27,
2023-10-05 22:27:04.875000,L8,296.22,153.85,157.47,185.06,187.38,208.95,179.76,225.11,225.30,235.77,250.72,236.70,272.72,280.78,293.43,295.97,330.39,375.09,433.93,461.22,474.65,502.15,495.18,484.93,478.95,481.94,490.81,490.70,498.88,478.79,454.51,430.53,419.87,416.20,416.61,423.14,433.06,458.94,475.12,494.49,512.36,275.92,331.86,375.19,429.02,470.83,497.96,496.35,448.60,372.29,301.93,241.08,225.08,240.10,,,,,,,,,,,,,,,,,,,,,,,,440.08,432.31,400.58,385.04,375.81,384.17,386.91,382.31,377.52,349.12,341.43,314.24,295.19,469.88,463.67,463.84,458.34,454.82,450.87,449.39,445.79,442.36,432.62,428.09,423.34,419.70,411.44,402.59,400.74,393.82,379.03,366.80,369.87,363.41,356.92,346.21,336.00,328.69,326.31,315.08,316.30,312.23,306.67,296.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.63,,,,,,,,,,,,,,,276.39,452.35,488.98,,,,,,,,,,,,,,,,,,,,471.48,,,287.91,339.65,
2023-10-06 22:21:18.866000,L9,457.48,446.30,471.72,473.68,483.95,457.10,445.64,446.45,453.69,456.05,444.58,412.16,393.79,401.08,399.18,408.74,430.00,449.07,475.76,482.04,510.27,502.54,261.70,499.00,489.78,486.63,400.07,404.16,384.08,376.06,364.20,355.48,350.43,338.61,319.15,316.35,305.67,315.00,320.36,345.15,381.95,438.47,463.86,497.37,203.64,161.78,222.87,271.31,297.10,293.43,248.61,185.52,216.50,150.06,211.22,,,,,,,,,,,,,,,,,,,,,,,,,503.47,486.18,468.36,469.02,466.65,476.19,484.77,480.17,468.89,461.83,444.52,,,,493.33,463.02,402.51,372.06,357.32,364.74,370.31,348.62,324.89,311.02,503.52,,393.67,340.40,332.64,248.67,406.49,416.56,390.41,415.12,503.78,446.25,383.99,328.55,283.42,256.88,322.42,475.01,401.05,288.58,283.42,297.85,302.34,251.58,209.31,220.06,227.85,247.74,255.94,259.14,283.97,301.26,327.06,359.16,397.03,415.37,423.66,159.38,186.45,215.71,213.00,233.97,245.31,246.79,233.00,252.01,264.14,299.53,307.21,295.66,380.86,,,,,,,,,,,,,,,433.44,416.73,192.61,339.55,327.76,301.98,306.61,277.27,227.00,519.32,,,,,,,,,,,183.00,134.57,,,,,,
2023-10-21 22:27:08.014000,L8,,154.71,157.58,185.96,189.05,208.32,171.16,224.88,227.57,235.19,256.47,236.32,278.05,281.98,295.69,298.47,335.46,376.34,438.19,465.50,480.30,509.08,494.33,484.25,482.88,484.39,496.42,495.27,503.18,486.25,462.25,437.50,425.78,423.79,424.85,432.13,441.63,466.89,482.71,501.85,288.11,365.44,414.16,464.44,504.64,477.85,504.81,502.23,500.15,455.75,398.41,322.35,267.79,456.69,,,,,,,,,,,,,,,,,,,,,,,,438.73,427.61,404.60,382.92,375.95,378.90,384.13,375.34,367.93,349.85,335.21,315.89,296.97,213.97,402.13,463.23,378.25,,,,,,,,,,,,,,,,,,,,,,,,218.11,252.48,295.57,,,,,,,,,,,,,,,,,,,,147.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.84,452.70,502.25,,,,,,,,,,,,,,,,,,363.46,446.09,470.56,,,,,
2023-10-22 22:21:02.157000,L9,301.92,403.04,408.12,411.60,416.88,431.32,406.53,408.93,404.66,391.27,361.71,356.65,362.11,373.00,371.14,391.72,393.89,425.00,453.26,466.69,456.84,488.77,284.19,261.11,236.88,200.07,197.39,202.58,215.98,219.58,239.51,231.27,210.24,186.48,181.94,178.56,188.88,198.08,215.48,241.77,263.05,286.92,311.99,343.46,174.99,235.56,248.91,324.91,333.98,508.28,505.13,503.03,488.55,471.40,,,,,,,,,,,,,,,,,,,,,,,,,,524.88,511.04,488.09,488.77,488.93,501.06,499.88,499.51,484.34,483.55,459.04,228.96,236.06,202.63,480.05,433.72,387.36,345.84,343.45,339.21,326.42,319.02,300.53,283.22,294.17,312.16,333.46,229.98,197.95,152.63,133.81,,,,,,,,,260.94,296.18,301.07,343.93,249.32,248.97,281.23,280.47,228.45,169.76,193.30,182.64,202.01,220.12,246.77,263.08,276.64,292.48,340.32,355.72,396.28,396.44,183.04,200.99,239.27,234.52,256.22,264.83,263.69,254.17,267.95,277.79,314.67,333.56,322.82,,,,,,,,,,,,,,,,459.72,438.17,413.90,406.12,405.14,371.12,337.87,318.54,278.98,491.38,514.08,142.24,,,,,,,,,229.60,230.37,240.83,,,,,
2023-10-22 22:21:26.129000,L9,301.60,401.85,407.32,410.88,416.02,430.82,405.27,407.89,403.48,390.32,360.92,355.93,361.13,372.72,381.41,390.79,394.02,424.90,453.70,465.27,456.96,487.26,282.97,485.94,480.55,392.85,381.49,383.01,368.08,352.59,350.54,335.52,335.97,317.73,307.77,294.65,292.31,294.13,304.17,311.89,348.75,400.28,438.98,478.37,174.82,236.30,277.92,325.95,333.87,507.71,504.40,502.35,519.74,,,,,,,,,,,,,,,,,,,,,,,,,,,524.16,510.51,488.07,488.34,488.38,500.74,499.63,499.11,483.87,481.37,458.76,228.72,235.82,201.71,479.67,433.13,387.14,345.30,343.30,337.31,326.13,318.93,300.18,282.84,294.04,312.50,332.87,229.35,197.41,152.50,133.40,,,,,,,,,261.00,296.19,300.69,342.07,248.16,248.77,280.69,277.88,227.14,169.34,193.37,182.17,201.80,219.77,246.35,261.69,276.76,290.76,339.06,353.76,396.68,396.30,182.61,200.75,238.97,233.64,255.03,264.16,262.47,253.14,267.17,277.92,314.33,332.60,321.65,,,,,,,,,,,,,,,,459.18,437.69,412.55,405.29,408.89,372.32,337.20,318.15,278.51,491.26,513.85,141.86,,,,,,,,,228.31,230.16,240.21,,,,,
2023-10-29 22:27:09.154000,L9,294.81,152.26,160.55,187.94,192.37,210.39,170.87,228.19,230.88,243.35,274.95,244.30,286.54,293.41,307.16,312.28,350.66,385.25,449.95,478.28,496.12,520.49,501.48,486.13,483.56,490.47,493.70,498.23,500.16,483.51,457.72,435.67,425.94,421.12,421.58,428.43,440.29,463.36,477.54,492.94,289.75,279.48,334.59,377.45,430.34,470.64,499.34,495.82,454.33,380.31,305.35,250.81,230.43,241.60,,,,,,,,,,,,,,,,,,,,,,,,433.58,425.79,406.11,382.48,377.11,379.01,385.35,372.44,371.46,351.54,333.59,316.52,299.30,469.83,464.70,463.84,458.88,454.73,452.06,449.80,446.44,443.73,433.46,427.87,424.99,421.74,413.80,404.85,402.80,396.21,378.67,366.08,369.52,362.46,356.79,348.86,335.79,329.16,325.23,314.72,313.64,311.59,305.71,296.45,,,,,,,,,,,,,,,,,,,150.69,,,,,,,,,,,,,,363.94,,,,,,,,,,,,,,,292.49,450.81,498.50,,,,,,,,,,,,,,,,,,,437.06,472.40,,,290.58,337.89,
2023-11-07 22:21:21.805000,L9,330.92,461.26,,,511.84,485.13,483.23,451.08,458.28,465.20,,449.52,493.59,485.30,506.27,508.20,444.26,484.56,,,,,249.25,231.34,167.61,153.20,159.31,173.78,156.30,175.81,208.51,197.58,174.79,158.70,148.20,149.73,155.26,165.81,180.72,209.25,235.61,256.74,281.12,314.09,347.22,376.88,407.10,439.79,468.54,477.63,480.03,476.30,461.52,431.20,206.52,,,,,,,397.35,256.15,241.85,291.93,307.95,272.39,,,,,,,,,,,,505.51,497.68,486.88,453.41,462.11,461.76,472.60,469.95,476.14,462.11,453.74,438.37,,,,492.50,455.42,415.38,381.56,366.92,373.45,386.57,363.21,340.19,311.04,333.71,352.54,356.89,266.41,216.12,185.44,171.85,146.81,261.90,484.16,506.49,442.94,392.91,343.46,195.72,351.01,336.92,330.74,422.60,305.30,297.93,307.22,340.95,496.54,479.09,472.86,468.14,462.89,472.16,465.57,470.15,442.75,339.08,365.64,412.48,425.98,436.66,144.89,167.94,204.94,202.64,225.57,236.29,239.85,210.86,246.41,257.49,284.03,283.65,281.09,377.80,,,,,,,,,,,,,,,430.26,414.49,260.18,349.14,329.77,288.72,299.79,242.97,217.42,,,,,,,,,,,,176.27,,,,,,,470.07
2023-11-23 22:21:29.035000,L9,297.03,406.82,386.50,388.52,381.98,382.39,387.04,376.71,368.46,342.23,327.57,336.04,352.69,360.36,377.33,385.34,401.68,431.80,456.56,465.46,474.77,483.51,276.57,484.21,478.74,395.78,383.54,385.29,367.43,354.70,347.43,334.52,333.98,315.73,296.16,292.02,285.49,293.11,303.14,313.34,351.29,402.75,440.64,476.30,509.75,236.93,280.23,321.48,336.27,497.77,497.50,492.45,481.73,475.90,,,,,,,,,,,,,,,,,,,,,,,,,,525.10,506.12,493.35,488.88,487.80,499.89,498.64,501.16,481.57,475.90,455.78,228.39,233.23,510.02,463.28,434.26,381.86,341.25,330.91,335.37,315.94,318.03,299.58,282.15,289.85,311.48,315.13,227.60,180.75,151.42,132.35,,,,,,,,,243.76,294.18,285.72,345.27,259.49,249.34,279.30,283.05,225.58,173.02,198.54,189.67,203.55,232.48,240.00,261.88,280.48,299.72,338.11,367.03,377.42,395.74,176.37,196.68,230.05,226.00,247.64,255.94,258.13,243.45,264.04,276.45,310.59,324.48,308.24,,,,,,,,,,,,,,,,453.36,437.71,425.92,393.45,379.01,354.03,331.52,316.27,263.11,494.86,513.58,,,,,,,,,,221.07,229.81,237.12,,,,,
